id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/16/value
2541257557,11,50,1,0,37,f1ks82wpiewyqs6h3oz9v4hzj,1,61.6,39.6,2023-04-30T00:08:48.460Z,2023-05-05T15:32:53Z,4237822659,56,Center,4251809635,233,790,4251808621,286,,,,,,,,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257573,13,43,1,0,37,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-30T00:08:48.461Z,2023-04-30T00:59:50Z,4237822797,285,0,4237822795,56,Back,4238018769,144,7,4237822815,233,11,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543877719,790,7,1,0,37,dzxypx8djih58p668surbi4qm,1,38.4,60.4,2023-04-30T00:08:48.461Z,2023-05-05T15:32:52Z,4251809281,285,,4251809277,56,Back,4251809607,233,11,4251809285,384,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541293359,392,49,1,0,38,dzxypx8djih58p668surbi4qm,1,38.2,46.3,2023-04-30T00:08:49.163Z,2023-04-30T01:00:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257611,14,1,1,0,39,dzxypx8djih58p668surbi4qm,1,37,51.2,2023-04-30T00:08:51.006Z,2023-04-30T01:00:05Z,4237823049,213,4.2,4237823045,141,20.0,4237823041,56,Back,4237823047,212,24.6,4237823043,140,25.1,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257637,15,1,1,0,46,dzxypx8djih58p668surbi4qm,1,29.7,12.8,2023-04-30T00:08:57.230Z,2023-04-30T00:09:01Z,4237823257,140,40.6,4237823263,213,6.2,4237823259,141,11.6,4237823255,56,Back,4237823261,212,11.5,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257685,16,1,1,0,49,dzxypx8djih58p668surbi4qm,1,34.1,15,2023-04-30T00:09:01.102Z,2023-04-30T00:09:06Z,4237823547,212,19.2,4237823543,140,26.2,4237823549,213,2.0,4237823545,141,40.4,4237823541,56,Back,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257715,17,1,1,0,54,dzxypx8djih58p668surbi4qm,1,28.5,45.7,2023-04-30T00:09:06.030Z,2023-04-30T00:09:09Z,4237823713,212,30.7,4237823717,213,1.5,4237823707,140,29.4,4237823705,56,Back,4237823709,141,90.8,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257761,18,1,1,0,57,dzxypx8djih58p668surbi4qm,1,32.5,88.9,2023-04-30T00:09:08.974Z,2023-04-30T00:09:13Z,4237823973,141,70.3,4237823977,213,5.4,4237823975,212,16.4,4237823971,140,42.4,4237823969,56,Back,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257783,19,1,1,1,2,dzxypx8djih58p668surbi4qm,1,36.8,77,2023-04-30T00:09:13.534Z,2023-04-30T00:09:16Z,4237824129,212,6.4,4237824127,141,67.8,4237824131,213,4.5,4237824125,140,35.6,4237824123,56,Back,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257795,20,1,1,1,5,dzxypx8djih58p668surbi4qm,0,36.4,68.2,2023-04-30T00:09:16.798Z,2023-04-30T00:09:19Z,4237824229,213,5.6,4237824225,141,4.6,4237824219,196,,4237824221,56,Right,4237824217,155,,4237824231,1,,4237824223,140,85.0,4237824227,212,66.9,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257839,12,49,1,1,10,f1ks82wpiewyqs6h3oz9v4hzj,1,24,94.6,2023-04-30T00:09:21.933Z,2023-04-30T00:09:22Z,,,,,,,,,,,,,,,,,,,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257903,13,1,1,1,11,f1ks82wpiewyqs6h3oz9v4hzj,1,25.1,92.6,2023-04-30T00:09:22.736Z,2023-04-30T00:09:31Z,4237824897,141,72.0,4237824901,213,3.7,4237824893,56,Back,4237824895,140,4.3,4237824899,212,25.9,,,,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257915,14,1,1,1,20,f1ks82wpiewyqs6h3oz9v4hzj,0,9.9,61.4,2023-04-30T00:09:31.398Z,2023-04-30T00:09:33Z,4237824973,213,0.2,4237824969,141,70.8,4237824965,56,Back,4237824975,1,,4237824971,212,35.3,4237824967,140,43.0,4237824963,155,,,,,d9dirjpaqkq3gga2zyeykcv6d,A. Kingsbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257939,21,1,1,1,22,dzxypx8djih58p668surbi4qm,1,55.8,24.7,2023-04-30T00:09:34.141Z,2023-04-30T00:09:36Z,4237825123,140,69.1,4237825127,212,15.0,4237825129,213,5.9,4237825125,141,16.5,4237825119,3,,4237825121,56,Right,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257943,22,49,1,1,24,dzxypx8djih58p668surbi4qm,1,69.1,16.5,2023-04-30T00:09:35.934Z,2023-04-30T00:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257945,23,1,1,1,24,dzxypx8djih58p668surbi4qm,1,69.1,16.5,2023-04-30T00:09:36.157Z,2023-04-30T01:01:19Z,4237825149,56,Center,4237825151,140,68.0,4237825155,212,8.0,4237825157,213,1.7,4237825153,141,28.2,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541294405,393,1,1,1,25,dzxypx8djih58p668surbi4qm,1,66.1,27.7,2023-04-30T00:09:36.163Z,2023-05-05T15:33:51Z,4238026179,140,75.5,4238026183,212,9.9,4238026181,141,27.4,4238026185,213,6.3,4238026177,56,Center,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257979,16,43,1,1,26,f1ks82wpiewyqs6h3oz9v4hzj,1,0,0,2023-04-30T00:09:37.863Z,2023-04-30T01:01:24Z,4237825377,56,Back,4238024515,144,8,,,,,,,,,,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257961,15,45,1,1,26,f1ks82wpiewyqs6h3oz9v4hzj,0,31.2,67.8,2023-04-30T00:09:37.870Z,2023-04-30T00:09:39Z,4237825315,233,24,4237825273,285,,4237825271,56,Back,,,,,,,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257965,24,3,1,1,26,dzxypx8djih58p668surbi4qm,1,68.8,32.2,2023-04-30T00:09:37.870Z,2023-05-05T15:33:57Z,4237825291,56,Center,4237825293,286,,4251812463,464,,4237825309,233,15,,,,,,,,,,,,,6e7scc2z7henelebs853mc844,A. Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541257997,25,1,1,1,27,dzxypx8djih58p668surbi4qm,1,70.9,28,2023-04-30T00:09:38.701Z,2023-04-30T00:09:41Z,4237825471,213,3.5,4237825467,141,23.3,4237825463,56,Center,4237825465,140,62.8,4237825469,212,9.1,,,,,,,,,,6e7scc2z7henelebs853mc844,A. Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541258013,26,1,1,1,30,dzxypx8djih58p668surbi4qm,0,67,31.9,2023-04-30T00:09:41.421Z,2023-04-30T00:09:43Z,4237825543,141,58.4,4237825547,213,2.2,4237825545,212,22.7,4237825539,56,Center,4237825541,140,53.8,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541258019,17,49,1,1,32,f1ks82wpiewyqs6h3oz9v4hzj,1,46.8,42.5,2023-04-30T00:09:43.518Z,2023-04-30T00:09:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541258131,18,50,1,1,43,f1ks82wpiewyqs6h3oz9v4hzj,1,96.4,23.3,2023-04-30T00:09:55.142Z,2023-04-30T00:09:57Z,4237826375,233,27,4237826287,56,Center,4237826289,286,,,,,,,,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541258143,27,7,1,1,43,dzxypx8djih58p668surbi4qm,0,3.6,76.7,2023-04-30T00:09:55.143Z,2023-05-05T15:34:37Z,4251814339,385,,4237826359,233,18,4237826357,285,,4237826355,56,Back,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541258175,19,1,1,1,44,f1ks82wpiewyqs6h3oz9v4hzj,1,96.1,13.8,2023-04-30T00:09:56.150Z,2023-04-30T00:09:59Z,4237826551,56,Right,4237826553,140,84.7,4237826557,212,12.1,4237826555,141,16.6,4237826559,213,3.0,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541258189,20,1,1,1,47,f1ks82wpiewyqs6h3oz9v4hzj,1,91.2,11.6,2023-04-30T00:09:58.966Z,2023-04-30T00:10:01Z,4237826629,140,85.5,4237826635,212,6.3,4237826639,213,3.5,4237826627,56,Right,4237826631,141,8.6,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541258239,21,1,1,1,49,f1ks82wpiewyqs6h3oz9v4hzj,1,80.2,17.1,2023-04-30T00:10:01.063Z,2023-05-05T15:35:09Z,4237826913,56,Center,4251814935,223,,4237826917,141,50.7,4237826915,140,96.1,4251814937,72,,4237826919,212,28.3,4237826911,155,,4237826909,2,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,1,4237827893,210,13,4237826921,213,0.9,4237827895,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541258241,22,13,1,1,50,f1ks82wpiewyqs6h3oz9v4hzj,1,96.1,50.7,2023-04-30T00:10:01.303Z,2023-05-05T15:35:09Z,4237826941,16,,4237827923,102,40,4237827931,231,50.2,4237827927,214,,4237827071,328,,4237826943,56,Center,4237826939,22,,4237827929,230,99.8,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,4237827925,103,12.5,4237827913,75,,4237827917,154,4237827067,15,4237827915,29,4237827919,55,21,,,,,,,,,,,,,,,,,,,,,,,,
2541258245,23,5,1,1,52,f1ks82wpiewyqs6h3oz9v4hzj,0,101,38.8,2023-04-30T00:10:03.853Z,2023-04-30T00:35:29Z,4237826995,233,28,4237826955,56,Center,4237826957,346,,,,,,,,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
