id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/12/value
2537568955,4,4,1,0,14,f1ks82wpiewyqs6h3oz9v4hzj,0,26.9,28.6,2023-04-22T23:09:05.459Z,2023-04-22T23:58:25Z,4211198601,233,7,4211198559,152,,4211198557,56,Back,4211198563,285,,4211198561,265,,4211198555,13,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,
2537569159,8,1,1,0,37,c3v2ohfuzoqmc8ljm65hi80sj,0,67.9,78.5,2023-04-22T23:09:28.595Z,2023-04-22T23:09:31Z,4211199541,213,5.3,4211199527,5,,4211199535,140,88.2,4211199531,152,,4211199543,1,,4211199539,212,37.7,4211199533,56,Center,4211199529,155,,1he80t4tdvj86rbvng0956prd,M. Sánchez,4211199525,2,4211199537,141,32.7,,,,,,,,,,,,,,,,,,,,
2537569185,5,49,1,0,42,f1ks82wpiewyqs6h3oz9v4hzj,1,10.4,65.4,2023-04-22T23:09:34.121Z,2023-04-22T23:58:47Z,,,,,,,,,,,,,,,,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,
2537569229,6,1,1,0,43,f1ks82wpiewyqs6h3oz9v4hzj,1,10.4,65.4,2023-04-22T23:09:35.017Z,2023-04-22T23:10:32Z,4211199961,140,8.8,4211199965,212,33.3,4211199969,1,,4211199957,157,,4211199963,141,16.5,4211199967,213,4.7,4211199959,56,Back,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,
2537569251,7,1,1,0,48,f1ks82wpiewyqs6h3oz9v4hzj,0,8.4,16.4,2023-04-22T23:09:40.074Z,2023-04-22T23:58:59Z,4211200075,56,Back,4211200079,141,3.5,4211200073,157,,4211200083,213,6.0,4211200085,1,,4211200081,212,37.5,4211200077,140,43.1,,,,1ftms6bue2ezs3khsimk9sep6,D. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,
2537569267,9,1,1,0,51,c3v2ohfuzoqmc8ljm65hi80sj,0,59.4,94.9,2023-04-22T23:09:42.963Z,2023-04-23T00:05:36Z,4211200173,140,62.9,4211200179,213,0.9,4211200175,141,100.0,4211200171,56,Left,4211200177,212,6.1,4211200181,1,,4211200169,157,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,
2537569369,8,5,1,0,52,f1ks82wpiewyqs6h3oz9v4hzj,1,39.4,-2,2023-04-22T23:09:43.866Z,2023-04-22T23:09:55Z,4211200729,56,Back,4211200741,233,10,4211200731,347,,,,,,,,,,,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,
2537569271,10,5,1,0,52,c3v2ohfuzoqmc8ljm65hi80sj,0,60.6,102,2023-04-22T23:09:43.866Z,2023-04-22T23:36:47Z,4211200749,233,8,4211200197,347,,4211200195,56,Left,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,
2537569439,9,1,1,1,10,f1ks82wpiewyqs6h3oz9v4hzj,1,38.8,0,2023-04-22T23:10:02.051Z,2023-04-22T23:10:04Z,4211201119,107,,4211201129,213,0.2,4211201123,140,46.6,4211201125,141,2.2,4211201121,56,Back,4211201127,212,8.4,,,,,,,1ftms6bue2ezs3khsimk9sep6,D. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,
2537569445,10,1,1,1,12,f1ks82wpiewyqs6h3oz9v4hzj,1,46.6,2.2,2023-04-22T23:10:03.962Z,2023-04-22T23:10:05Z,4211201177,213,2.5,4211201173,141,8.3,4211201169,56,Back,4211201175,212,6.9,4211201171,140,41.4,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2537569455,11,1,1,1,14,f1ks82wpiewyqs6h3oz9v4hzj,0,42.6,12.8,2023-04-22T23:10:05.451Z,2023-04-22T23:10:06Z,4211201227,141,28.8,4211201229,212,28.8,4211201223,56,Center,4211201231,213,0.4,4211201225,140,68.0,4211201221,155,,,,,,,,1ftms6bue2ezs3khsimk9sep6,D. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,
2537569471,11,1,1,1,16,c3v2ohfuzoqmc8ljm65hi80sj,0,31,72.5,2023-04-22T23:10:07.428Z,2023-04-22T23:10:08Z,4211201331,213,0.0,4211201327,141,72.8,4211201329,212,33.3,4211201323,56,Center,4211201333,1,,4211201321,157,,4211201325,140,62.7,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,
2537569509,12,1,1,1,17,f1ks82wpiewyqs6h3oz9v4hzj,0,43,18.4,2023-04-22T23:10:09.178Z,2023-04-22T23:10:17Z,4211201551,1,,4211201547,212,41.9,4211201541,56,Right,4211201545,141,0.0,4211201543,140,80.8,4211201549,213,6.0,4211201539,157,,,,,1ftms6bue2ezs3khsimk9sep6,D. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,
2537569665,12,5,1,1,22,c3v2ohfuzoqmc8ljm65hi80sj,1,21.5,101.4,2023-04-22T23:10:13.690Z,2023-04-22T23:36:47Z,4211202399,233,13,4211202361,56,Back,4211202365,347,,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,
2537569519,13,5,1,1,22,f1ks82wpiewyqs6h3oz9v4hzj,0,78.5,-1.4,2023-04-22T23:10:13.690Z,2023-04-22T23:10:28Z,4211202409,233,12,4211201597,56,Right,4211201599,347,,,,,,,,,,,,,,,,,1ftms6bue2ezs3khsimk9sep6,D. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,
2537569679,13,1,1,1,36,c3v2ohfuzoqmc8ljm65hi80sj,1,26,100,2023-04-22T23:10:28.101Z,2023-04-22T23:10:29Z,4211202437,212,14.6,4211202429,107,,4211202439,213,5.9,4211202433,140,39.0,4211202435,141,94.4,4211202431,56,Back,,,,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,
2537569721,14,1,1,1,38,c3v2ohfuzoqmc8ljm65hi80sj,1,36.3,93.1,2023-04-22T23:10:29.637Z,2023-04-22T23:10:33Z,4211202653,212,7.8,4211202647,56,Back,4211202649,140,35.5,4211202655,213,4.6,4211202651,141,81.7,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,
2537569765,15,1,1,1,42,c3v2ohfuzoqmc8ljm65hi80sj,0,36.2,79.1,2023-04-22T23:10:33.764Z,2023-04-22T23:10:38Z,4211202955,56,Left,4211202959,141,90.5,4211202953,155,,4211202965,1,,4211202961,212,37.9,4211202957,140,71.5,4211202963,213,0.2,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,
2537569773,14,1,1,1,47,f1ks82wpiewyqs6h3oz9v4hzj,0,24.1,7.4,2023-04-22T23:10:39.099Z,2023-04-22T23:10:40Z,4211203011,212,1.4,4211203119,236,,4211203013,213,5.9,4211203125,286,,4211203007,141,6.7,4211203121,233,16,4211203005,140,25.4,4211203003,56,Back,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,
2537569787,16,74,1,1,47,c3v2ohfuzoqmc8ljm65hi80sj,1,71.8,95,2023-04-22T23:10:39.100Z,2023-04-22T23:21:08Z,4211203055,285,,4211203131,233,14,4211203053,56,Left,,,,,,,,,,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,
2537569805,17,1,1,1,51,c3v2ohfuzoqmc8ljm65hi80sj,0,97.6,84,2023-04-22T23:10:42.389Z,2023-04-22T23:10:43Z,4211203205,141,54.9,4211203201,140,93.2,4211203197,56,Center,4211203193,2,,4211203213,213,4.5,4211203209,212,20.3,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,
2537569843,15,12,1,1,52,f1ks82wpiewyqs6h3oz9v4hzj,1,4.8,35.8,2023-04-22T23:10:44.188Z,2023-04-22T23:10:47Z,4211203405,140,21.9,4211203411,213,5.3,4211203403,56,Back,4211203407,141,0.0,4211203409,212,31.0,4211203417,167,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,
2537569845,16,5,1,1,55,f1ks82wpiewyqs6h3oz9v4hzj,0,21.6,-1.7,2023-04-22T23:10:46.909Z,2023-04-22T23:10:59Z,4211203939,233,18,4211203413,56,Back,4211203415,347,,,,,,,,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,
2537569923,18,5,1,1,55,c3v2ohfuzoqmc8ljm65hi80sj,1,78.4,101.7,2023-04-22T23:10:46.909Z,2023-04-22T23:36:47Z,4211203925,56,Left,4211203929,233,16,4211203927,347,,,,,,,,,,,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,
2537569935,19,1,1,2,7,c3v2ohfuzoqmc8ljm65hi80sj,0,73.9,100,2023-04-22T23:10:58.471Z,2023-04-22T23:10:59Z,4211204007,213,5.9,4211204003,141,92.3,4211204001,140,87.5,4211204005,212,15.7,4211203997,107,,4211203999,56,Left,,,,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,
2537569953,17,8,1,2,9,f1ks82wpiewyqs6h3oz9v4hzj,1,14.8,8.8,2023-04-22T23:11:00.860Z,2023-04-22T23:11:00Z,4211204089,56,Back,,,,,,,,,,,,,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,
2537569969,18,1,1,2,10,f1ks82wpiewyqs6h3oz9v4hzj,0,35.3,12,2023-04-22T23:11:01.852Z,2023-04-22T23:11:02Z,4211204159,3,,4211204167,212,7.0,4211204161,56,Back,4211204165,141,11.1,4211204169,213,6.2,4211204163,140,41.9,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2537569973,20,61,1,2,11,c3v2ohfuzoqmc8ljm65hi80sj,1,66.8,91,2023-04-22T23:11:02.657Z,2023-04-22T23:11:02Z,4211204201,56,Left,,,,,,,,,,,,,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,
2537570003,19,61,1,2,15,f1ks82wpiewyqs6h3oz9v4hzj,0,41.1,4,2023-04-22T23:11:06.588Z,2023-04-22T23:11:06Z,4211204365,56,Back,,,,,,,,,,,,,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,
2537570009,20,5,1,2,15,f1ks82wpiewyqs6h3oz9v4hzj,0,37.8,-1.4,2023-04-22T23:11:06.870Z,2023-04-22T23:36:48Z,4211204391,347,,4211204841,233,21,4211204389,56,Back,,,,,,,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,
2537570077,21,5,1,2,15,c3v2ohfuzoqmc8ljm65hi80sj,1,62.2,101.4,2023-04-22T23:11:06.870Z,2023-04-22T23:11:17Z,4211204813,347,,4211204837,233,20,4211204811,56,Left,,,,,,,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,
2537570083,22,1,1,2,25,c3v2ohfuzoqmc8ljm65hi80sj,1,68.5,100,2023-04-22T23:11:16.854Z,2023-04-22T23:11:17Z,4211204871,141,85.8,4211204875,213,4.9,4211204873,212,11.3,4211204865,56,Left,4211204869,140,70.8,4211204863,107,,,,,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,
2537570101,23,1,1,2,26,c3v2ohfuzoqmc8ljm65hi80sj,1,70.8,85.8,2023-04-22T23:11:17.734Z,2023-04-22T23:11:19Z,4211205005,213,1.8,4211205001,141,93.6,4211204997,56,Left,4211205003,212,5.5,4211204999,140,69.5,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,
2537570119,24,1,1,2,28,c3v2ohfuzoqmc8ljm65hi80sj,0,69.8,93.9,2023-04-22T23:11:19.766Z,2023-04-22T23:11:20Z,4211205093,155,,4211205099,141,81.2,4211205097,140,77.6,4211205103,213,5.5,4211205095,56,Left,4211205101,212,11.9,,,,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,
2537570133,21,1,1,2,30,f1ks82wpiewyqs6h3oz9v4hzj,0,26.8,24.4,2023-04-22T23:11:21.821Z,2023-04-22T23:11:34Z,4211205187,141,22.7,4211205191,213,6.2,4211205189,212,14.9,4211205183,56,Back,4211205185,140,40.9,4211205181,3,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,
2537570143,25,1,1,2,31,c3v2ohfuzoqmc8ljm65hi80sj,0,64.4,82,2023-04-22T23:11:22.838Z,2023-04-23T00:07:31Z,4211205239,3,,4211205249,213,5.3,4211205243,140,72.1,4211205245,141,65.0,4211205241,56,Center,4211205247,212,14.1,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,
2537570171,23,49,1,2,33,f1ks82wpiewyqs6h3oz9v4hzj,1,40.8,29.7,2023-04-22T23:11:24.669Z,2023-04-22T23:11:30Z,,,,,,,,,,,,,,,,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,
2537570161,22,1,1,2,34,f1ks82wpiewyqs6h3oz9v4hzj,0,24.3,37.6,2023-04-22T23:11:26.029Z,2023-04-22T23:11:27Z,4211205357,157,,4211205369,1,,4211205363,141,29.7,4211205361,140,40.8,4211205365,212,18.1,4211205367,213,6.0,4211205359,56,Back,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,
2537570179,26,49,1,2,38,c3v2ohfuzoqmc8ljm65hi80sj,1,60,76.5,2023-04-22T23:11:29.847Z,2023-04-22T23:11:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,
2537570211,27,1,1,2,38,c3v2ohfuzoqmc8ljm65hi80sj,1,59.5,74.7,2023-04-22T23:11:30.198Z,2023-04-22T23:11:34Z,4211205665,140,43.7,4211205671,213,4.2,4211205667,141,35.8,4211205669,212,31.2,4211205663,56,Back,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,
2537570245,28,1,1,2,43,c3v2ohfuzoqmc8ljm65hi80sj,1,47.8,40.5,2023-04-22T23:11:34.486Z,2023-04-22T23:11:40Z,4211205873,213,5.1,4211205857,56,Right,4211205869,212,27.6,4211205865,141,3.5,4211205861,140,58.7,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,
2537570313,29,1,1,2,49,c3v2ohfuzoqmc8ljm65hi80sj,1,60.9,11.8,2023-04-22T23:11:40.695Z,2023-04-22T23:11:48Z,4211206249,141,5.8,4211206245,56,Right,4211206247,140,73.8,4211206253,213,6.0,4211206251,212,14.1,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,
2537570317,30,3,1,2,57,c3v2ohfuzoqmc8ljm65hi80sj,0,90.4,14.7,2023-04-22T23:11:48.390Z,2023-04-22T23:11:49Z,4211206293,286,,4211206295,211,,4211206291,56,Right,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,
2537570323,24,61,1,2,58,f1ks82wpiewyqs6h3oz9v4hzj,0,2.1,80.8,2023-04-22T23:11:50.206Z,2023-04-22T23:11:50Z,4211206303,56,Back,,,,,,,,,,,,,,,,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,
2537570331,25,6,1,2,59,f1ks82wpiewyqs6h3oz9v4hzj,0,0,79.4,2023-04-22T23:11:51.005Z,2023-04-22T23:59:09Z,4211206459,233,31,4211206331,56,Back,4211206435,73,,,,,,,,,,,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,
2537570335,31,6,1,2,59,c3v2ohfuzoqmc8ljm65hi80sj,1,100,20.6,2023-04-22T23:11:51.005Z,2023-04-22T23:21:11Z,4211206357,75,,4211206449,233,25,4211206355,56,Right,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,
2537570609,32,1,1,3,28,c3v2ohfuzoqmc8ljm65hi80sj,0,99.5,0.5,2023-04-22T23:12:19.767Z,2023-04-22T23:12:22Z,4211207879,141,45.1,4211207873,223,,4211207867,2,,4211207871,155,,4211207875,56,Center,4211207877,140,90.0,4211207869,6,,4211207881,212,31.9,1he80t4tdvj86rbvng0956prd,M. Sánchez,4211207883,213,,,,1.9,,,,,,,,,,,,,,,,,,,
2537570627,26,12,1,3,31,f1ks82wpiewyqs6h3oz9v4hzj,1,7.9,56.4,2023-04-22T23:12:23.359Z,2023-04-22T23:12:24Z,4211207959,140,25.4,4211207957,56,Back,4211207963,212,18.5,4211207977,15,,4211207961,141,59.6,4211207965,213,0.1,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,
2537570659,33,13,1,3,34,c3v2ohfuzoqmc8ljm65hi80sj,1,76.9,45,2023-04-22T23:12:25.784Z,2023-04-23T01:24:38Z,4211405285,153,,4211406009,147,34.1,4211405985,75,,4211404609,18,,4211405279,25,,4211406007,146,97.2,4211405993,103,12.5,4211406013,231,49.5,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,4211405989,102,4211405281,72,,31.8,4211406005,458,4211406003,328,4211405997,215,4211208139,56,Center,4211406011,230,97.3,4211405999,108,,,,,
2537570677,27,52,1,3,36,f1ks82wpiewyqs6h3oz9v4hzj,1,2.6,70.8,2023-04-22T23:12:28.287Z,2023-04-22T23:12:28Z,,,,,,,,,,,,,,,,,,,,,,,,,d9dirjpaqkq3gga2zyeykcv6d,A. Kingsbury,,,,,,,,,,,,,,,,,,,,,,,,,
