id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/16/value
2526874411,5,1,1,0,8,dtucewmt49th1p4selfutmnmc,1,22.6,15,2023-04-01T19:08:02.132Z,2023-04-04T16:04:38Z,4154358103,213,5.9,4154358095,56,Back,4154358097,140,43.5,4154358101,212,23.5,4154358099,141,2.5,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874465,6,1,1,0,10,dtucewmt49th1p4selfutmnmc,1,36.3,4.7,2023-04-01T19:08:03.885Z,2023-04-01T19:08:07Z,4154358405,141,7.0,4154358409,212,12.8,4154358397,56,Back,4154358401,140,48.4,4154358415,213,0.1,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874477,7,1,1,0,13,dtucewmt49th1p4selfutmnmc,0,48,4.3,2023-04-01T19:08:07.011Z,2023-04-01T19:08:09Z,4154358473,141,5.3,4154358513,233,7,4154358475,212,4.2,4154358517,286,,4154358469,56,Right,4154358477,213,0.2,4154358471,140,51.9,4154358511,236,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874455,7,74,1,0,13,f1ks82wpiewyqs6h3oz9v4hzj,1,46.7,88.9,2023-04-01T19:08:07.012Z,2023-04-01T19:08:13Z,4154358535,233,7,4154358355,56,Back,4154358357,285,,,,,,,,,,,,,,,,,errir6ade8y91vp5z7v8gkn6y,B. Feist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874503,8,49,1,0,15,f1ks82wpiewyqs6h3oz9v4hzj,1,46.6,94.2,2023-04-01T19:08:09.220Z,2023-04-01T19:08:09Z,,,,,,,,,,,,,,,,,,,,,,,,,errir6ade8y91vp5z7v8gkn6y,B. Feist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874539,9,1,1,0,16,f1ks82wpiewyqs6h3oz9v4hzj,0,43.8,95.3,2023-04-01T19:08:09.796Z,2023-04-01T19:08:11Z,4154358781,56,Back,4154358789,141,93.0,4154358785,140,43.6,4154358793,212,1.6,4154358825,236,,4154358831,286,,4154358827,233,8,4154358797,213,4.6,errir6ade8y91vp5z7v8gkn6y,B. Feist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874535,8,74,1,0,16,dtucewmt49th1p4selfutmnmc,1,51,4.7,2023-04-01T19:08:09.797Z,2023-04-01T19:08:12Z,4154358863,233,9,4154358763,285,,4154358761,56,Right,,,,,,,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874551,9,5,1,0,17,dtucewmt49th1p4selfutmnmc,0,70.4,-1.7,2023-04-01T19:08:10.941Z,2023-04-01T19:08:20Z,4154358889,347,,4154359959,233,10,4154358887,56,Right,,,,,,,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874755,10,5,1,0,17,f1ks82wpiewyqs6h3oz9v4hzj,1,29.6,101.7,2023-04-01T19:08:10.941Z,2023-04-01T19:57:23Z,4154359891,56,Back,4154359951,233,9,4154359893,347,,,,,,,,,,,,,,,,,errir6ade8y91vp5z7v8gkn6y,B. Feist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874919,11,1,1,0,32,f1ks82wpiewyqs6h3oz9v4hzj,1,31.3,100,2023-04-01T19:08:25.348Z,2023-04-04T16:05:12Z,4154360773,212,24.3,4154360767,56,Left,4154360779,213,6.0,4154360765,107,,4154360771,141,89.4,4154360769,140,53.2,4154360781,1,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526874937,12,1,1,0,35,f1ks82wpiewyqs6h3oz9v4hzj,0,53.3,89.4,2023-04-01T19:08:28.613Z,2023-04-01T19:08:45Z,4154360871,56,Left,4154360879,213,5.1,4154360875,141,86.5,4154360873,140,54.0,4154360869,3,,4154360877,212,2.1,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875007,10,1,1,0,36,dtucewmt49th1p4selfutmnmc,1,40.9,5.9,2023-04-01T19:08:29.382Z,2023-04-04T16:05:43Z,4154361229,213,0.2,4154361221,56,Right,4154361227,212,13.5,4154361225,141,9.1,4154361219,3,,4154361223,140,53.6,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875033,11,49,1,0,37,dtucewmt49th1p4selfutmnmc,1,53.6,9.1,2023-04-01T19:08:30.509Z,2023-04-04T16:06:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875047,12,1,1,0,38,dtucewmt49th1p4selfutmnmc,0,53.6,9.1,2023-04-01T19:08:31.957Z,2023-04-04T16:06:26Z,4154361377,141,36.0,4154361375,140,74.8,4154361381,213,0.7,4154361373,56,Center,4154361379,212,28.8,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528608051,745,49,1,0,39,f1ks82wpiewyqs6h3oz9v4hzj,1,27.7,68.3,2023-04-01T19:08:32.774Z,2023-04-04T16:06:43Z,,,,,,,,,,,,,,,,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875075,13,1,1,0,40,f1ks82wpiewyqs6h3oz9v4hzj,1,29.9,74,2023-04-01T19:08:34.036Z,2023-04-04T16:06:54Z,4154361553,213,1.2,4154361549,212,11.9,4154361543,56,Back,4154361545,140,34.3,4154361547,141,90.1,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528608163,746,1,1,0,41,f1ks82wpiewyqs6h3oz9v4hzj,1,33.9,89,2023-04-01T19:08:34.403Z,2023-04-04T16:07:14Z,4163549097,141,90.5,4163549095,140,46.8,4163549099,212,13.6,4163549101,213,0.1,4163549091,155,,4163549093,56,Back,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528608183,747,1,1,0,42,f1ks82wpiewyqs6h3oz9v4hzj,1,46,86.2,2023-04-01T19:08:35.784Z,2023-04-04T16:07:24Z,4163549223,140,42.6,4163549229,213,2.1,4163549221,56,Back,4163549227,212,7.2,4163549225,141,95.4,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875203,14,1,1,0,43,f1ks82wpiewyqs6h3oz9v4hzj,0,43,88.2,2023-04-01T19:08:36.597Z,2023-04-04T18:45:09Z,4163549239,212,3.2,4163549305,286,,4163549235,140,46.0,4163693115,233,13,4154362141,56,Back,4163549237,141,88.0,4163549303,236,,4163549241,213,6.2,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875193,13,74,1,0,43,dtucewmt49th1p4selfutmnmc,1,57.4,12.3,2023-04-01T19:08:36.598Z,2023-04-04T18:45:10Z,4154362087,56,Right,4163549283,285,,4163693135,233,14,,,,,,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875197,14,49,1,0,44,dtucewmt49th1p4selfutmnmc,1,53.9,18.2,2023-04-01T19:08:37.675Z,2023-04-04T16:07:51Z,,,,,,,,,,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875213,15,1,1,0,45,dtucewmt49th1p4selfutmnmc,1,53.9,18.2,2023-04-01T19:08:38.942Z,2023-04-01T19:08:40Z,4154362209,213,5.3,4154362201,56,Right,4154362207,212,6.8,4154362205,141,9.7,4154362203,140,57.4,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875273,16,1,1,0,46,dtucewmt49th1p4selfutmnmc,1,57.4,9.5,2023-04-01T19:08:39.694Z,2023-04-01T19:08:42Z,4154362485,56,Right,4154362493,213,6.3,4154362487,140,65.1,4154362489,141,9.2,4154362491,212,8.1,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875293,17,1,1,0,49,dtucewmt49th1p4selfutmnmc,0,67.2,7.4,2023-04-01T19:08:42.782Z,2023-04-01T19:08:44Z,4154362579,213,0.2,4154362571,56,Right,4154362577,212,30.1,4154362575,141,14.9,4154362573,140,95.5,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875367,15,12,1,0,51,f1ks82wpiewyqs6h3oz9v4hzj,1,11,80,2023-04-01T19:08:44.629Z,2023-04-01T19:08:50Z,4154362923,141,100.0,4154362925,212,14.9,4154362927,213,1.7,4154362949,167,,4154362921,140,8.5,4154362919,56,Back,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875371,16,5,1,0,52,f1ks82wpiewyqs6h3oz9v4hzj,0,7.1,101.8,2023-04-01T19:08:45.726Z,2023-04-01T19:57:24Z,4154363793,233,18,4154362937,56,Back,4154362943,347,,,,,,,,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875539,18,5,1,0,52,dtucewmt49th1p4selfutmnmc,1,92.9,-1.8,2023-04-01T19:08:45.726Z,2023-04-01T19:08:55Z,4154363771,233,16,4154363751,347,,4154363749,56,Right,,,,,,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875583,19,1,1,1,1,dtucewmt49th1p4selfutmnmc,1,94,0,2023-04-01T19:08:54.734Z,2023-04-04T16:08:18Z,4154363931,56,Right,4154363939,213,1.5,4154363935,141,15.2,4163550157,189,,4154363929,107,,4154363937,212,11.7,4154363933,140,94.8,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875615,20,1,1,1,3,dtucewmt49th1p4selfutmnmc,1,94.8,15.2,2023-04-01T19:08:56.366Z,2023-04-01T19:08:57Z,4154364103,213,4.6,4154364095,56,Right,4154364097,140,93.9,4154364099,141,2.2,4154364101,212,8.9,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875629,21,1,1,1,4,dtucewmt49th1p4selfutmnmc,1,93.9,2.2,2023-04-01T19:08:57.326Z,2023-04-01T19:08:58Z,4154364161,56,Right,4154364169,213,2.4,4154364163,140,84.8,4154364165,141,14.6,4154364167,212,12.7,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875697,22,1,1,1,5,dtucewmt49th1p4selfutmnmc,1,84.8,14.6,2023-04-01T19:08:59.222Z,2023-04-04T16:08:27Z,4154364493,213,5.6,4154364485,56,Right,4154364487,140,95.2,4154364489,141,0.8,4154364491,212,14.4,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875711,23,1,1,1,7,dtucewmt49th1p4selfutmnmc,0,92.8,2.5,2023-04-01T19:09:01.038Z,2023-04-01T19:09:02Z,4154364591,213,1.5,4154364585,212,8.3,4154364579,140,93.7,4154364581,141,14.7,4154364575,155,,4154364577,56,Right,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875749,17,12,1,1,9,f1ks82wpiewyqs6h3oz9v4hzj,1,13.3,82.9,2023-04-01T19:09:02.533Z,2023-04-04T16:08:52Z,4154364763,212,5.4,4154364759,140,16.6,4154364757,56,Back,4154364765,213,0.9,4154364813,15,,4154364761,141,88.9,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875805,18,49,1,1,10,f1ks82wpiewyqs6h3oz9v4hzj,1,17.2,91.1,2023-04-01T19:09:03.805Z,2023-04-04T16:08:34Z,,,,,,,,,,,,,,,,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875823,19,1,1,1,11,f1ks82wpiewyqs6h3oz9v4hzj,1,17.2,91.1,2023-04-01T19:09:04.811Z,2023-04-01T19:09:05Z,4154365101,140,19.8,4154365099,56,Back,4154365107,213,5.4,4154365105,212,4.5,4154365103,141,85.9,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875831,20,1,1,1,12,f1ks82wpiewyqs6h3oz9v4hzj,0,19.8,85.9,2023-04-01T19:09:05.446Z,2023-04-01T19:09:05Z,4154365157,212,2.7,4154365155,141,86.2,4154365153,140,22.4,4154365159,213,0.1,4154365151,56,Back,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875839,24,61,1,1,13,dtucewmt49th1p4selfutmnmc,1,82.3,13.5,2023-04-01T19:09:06.302Z,2023-04-01T19:09:06Z,4154365209,56,Right,,,,,,,,,,,,,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526875939,25,49,1,1,16,dtucewmt49th1p4selfutmnmc,1,97.4,18.9,2023-04-01T19:09:10.143Z,2023-04-01T19:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526876037,26,61,1,1,21,dtucewmt49th1p4selfutmnmc,0,98.2,18.9,2023-04-01T19:09:14.654Z,2023-04-01T19:09:14Z,4154366167,56,Right,,,,,,,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526876047,21,5,1,1,22,f1ks82wpiewyqs6h3oz9v4hzj,1,-1.3,67,2023-04-01T19:09:15.382Z,2023-04-01T19:09:17Z,4154366237,56,Back,4154366313,233,27,4154366239,346,,,,,,,,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526876055,27,5,1,1,22,dtucewmt49th1p4selfutmnmc,0,101.3,33,2023-04-01T19:09:15.382Z,2023-04-01T19:57:24Z,4154366301,346,,4154647261,233,21,4154366299,56,Center,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526876697,22,1,1,1,49,f1ks82wpiewyqs6h3oz9v4hzj,1,5,46.7,2023-04-01T19:09:42.487Z,2023-04-01T19:09:50Z,4154369739,56,Back,4154369751,213,0.4,4154369757,74,,4154369737,124,,4154369747,212,41.0,4154369745,141,72.3,4154369753,1,,4154369741,140,40.4,d9dirjpaqkq3gga2zyeykcv6d,A. Kingsbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526876673,28,43,1,1,50,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-01T19:09:44.143Z,2023-04-01T19:09:50Z,4154369615,56,Center,4154369617,286,0,4154369817,144,44,,,,,,,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526876701,23,4,1,1,53,f1ks82wpiewyqs6h3oz9v4hzj,1,41.6,70,2023-04-01T19:09:47.024Z,2023-04-01T19:09:50Z,4154369773,152,,4154369775,286,,4154369769,294,,4154369771,56,Back,4154369809,233,29,4154369767,13,,,,,,,,errir6ade8y91vp5z7v8gkn6y,B. Feist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526876681,29,4,1,1,53,dtucewmt49th1p4selfutmnmc,0,58.4,30,2023-04-01T19:09:47.025Z,2023-04-01T19:09:51Z,4154369657,13,,4154369659,294,,4154369833,233,23,4154369663,152,,4154369661,56,Center,4154369665,285,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526876941,24,1,1,2,6,f1ks82wpiewyqs6h3oz9v4hzj,1,37.3,64,2023-04-01T19:10:00.247Z,2023-04-01T19:10:04Z,4154371169,56,Back,4154371177,213,4.4,4154371175,212,18.9,4154371167,152,,4154371165,5,,4154371171,140,31.8,4154371173,141,37.6,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526877029,25,1,1,2,11,f1ks82wpiewyqs6h3oz9v4hzj,1,35.7,35.8,2023-04-01T19:10:04.454Z,2023-04-01T19:10:09Z,4154371611,213,0.5,4154371603,56,Center,4154371615,1,,4154371605,140,73.2,4154371607,141,64.6,4154371601,155,,4154371609,212,44.0,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526877067,26,1,1,2,15,f1ks82wpiewyqs6h3oz9v4hzj,1,73.3,64.6,2023-04-01T19:10:08.902Z,2023-04-04T16:09:48Z,4154371807,213,3.4,4154371785,56,Center,4163551707,156,,4154371799,141,61.8,4154371791,140,67.3,4154371803,212,6.6,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
