id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2534255479,104,1,1,10,31,bl53jk6zlfe5f583pil7xzwi5,1,57.4,29.7,2023-04-16T02:19:49.395Z,2023-04-16T02:19:52Z,4193632375,141,51.3,4193632373,140,46.4,4193632377,212,18.7,4193632379,213,2.2,4193632371,56,Back,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534255455,88,43,1,10,31,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-04-16T02:19:49.401Z,2023-04-16T02:19:52Z,4193632343,144,8,4193632233,56,Back,,,,,,,,,,,,,,,,,,,1p7mhkqn7vxnady8q0vboi02d,M. Doniak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534255505,105,1,1,10,34,bl53jk6zlfe5f583pil7xzwi5,1,46.5,51.3,2023-04-16T02:19:52.276Z,2023-04-16T02:19:55Z,4193632467,140,44.6,4193632471,212,21.0,4193632469,141,20.6,4193632473,213,4.6,4193632465,56,Back,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534255585,106,2,1,10,37,bl53jk6zlfe5f583pil7xzwi5,1,44.9,19.7,2023-04-16T02:19:54.948Z,2023-04-16T02:20:14Z,4193632903,56,Right,4193632913,1,,4193632907,141,18.5,4193633509,7,4apwozsvcd68ki0o3469ftht6,4193632905,140,91.6,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534255679,90,55,1,10,37,esvbnzqbyvxp2k570ez7h1a1g,1,14.6,70.3,2023-04-16T02:19:54.949Z,2023-04-16T02:53:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534255609,107,43,1,10,43,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-04-16T02:20:01.700Z,2023-04-16T02:20:09Z,4193633269,144,1,4193633025,140,91.3,4193633019,2,0,4193633031,213,1.8,4193633023,56,Center,4193633027,141,59.9,4193633021,155,0,4193633029,212,25.6,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534255965,91,1,1,11,14,esvbnzqbyvxp2k570ez7h1a1g,0,15.9,64.3,2023-04-16T02:20:32.259Z,2023-04-16T02:20:35Z,4193634819,56,Left,4193634825,212,51.6,4193634813,5,,4193634827,213,0.5,4193634829,1,,4193634815,157,,4193634821,140,58.7,4193634823,141,100.0,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,4193634817,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534255969,92,5,1,11,17,esvbnzqbyvxp2k570ez7h1a1g,0,56.8,101.2,2023-04-16T02:20:35.353Z,2023-04-16T02:20:38Z,4193635023,233,108,4193634851,347,,4193634849,56,Left,,,,,,,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534255995,108,5,1,11,17,bl53jk6zlfe5f583pil7xzwi5,1,43.2,-1.2,2023-04-16T02:20:35.353Z,2023-04-16T02:27:33Z,4193635001,233,92,4193634989,56,Back,4193634991,347,,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256035,109,1,1,11,20,bl53jk6zlfe5f583pil7xzwi5,1,45.6,0,2023-04-16T02:20:38.308Z,2023-04-16T02:20:40Z,4193635175,107,,4193635183,212,15.2,4193635181,141,11.0,4193635177,56,Back,4193635187,213,2.6,4193635179,140,33.4,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256071,110,1,1,11,22,bl53jk6zlfe5f583pil7xzwi5,1,31.6,17,2023-04-16T02:20:40.723Z,2023-04-16T02:20:44Z,4193635373,56,Back,4193635379,212,20.1,4193635381,213,2.1,4193635377,141,41.8,4193635375,140,21.1,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256123,111,1,1,11,26,bl53jk6zlfe5f583pil7xzwi5,1,21.1,41.8,2023-04-16T02:20:44.003Z,2023-04-16T02:20:47Z,4193635623,140,27.4,4193635625,141,25.3,4193635621,56,Back,4193635629,212,13.0,4193635633,213,5.2,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256173,112,1,1,11,29,bl53jk6zlfe5f583pil7xzwi5,1,32.4,24.1,2023-04-16T02:20:47.619Z,2023-04-16T02:20:51Z,4193635877,140,26.5,4193635883,212,18.6,4193635873,56,Back,4193635879,141,49.9,4193635887,213,1.9,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256205,113,1,1,11,33,bl53jk6zlfe5f583pil7xzwi5,1,25,56.7,2023-04-16T02:20:51.828Z,2023-04-16T02:20:54Z,4193636069,141,77.3,4193636071,212,14.2,4193636067,140,27.4,4193636065,56,Back,4193636073,213,1.4,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256247,114,1,1,11,36,bl53jk6zlfe5f583pil7xzwi5,1,31.3,77.6,2023-04-16T02:20:54.579Z,2023-04-16T02:20:57Z,4193636275,141,51.8,4193636273,140,23.0,4193636277,212,19.6,4193636279,213,4.3,4193636271,56,Back,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256263,115,1,1,11,39,bl53jk6zlfe5f583pil7xzwi5,1,23.5,51.3,2023-04-16T02:20:57.027Z,2023-04-16T02:20:59Z,4193636383,56,Back,4193636385,140,28.9,4193636391,213,5.0,4193636389,212,21.2,4193636387,141,21.3,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256325,116,1,1,11,41,bl53jk6zlfe5f583pil7xzwi5,1,29.5,18,2023-04-16T02:20:59.459Z,2023-04-16T02:21:04Z,4193636765,141,3.2,4193636767,212,16.4,4193636761,56,Back,4193636769,213,5.6,4193636763,140,41.8,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256339,117,1,1,11,46,bl53jk6zlfe5f583pil7xzwi5,1,38,8.2,2023-04-16T02:21:04.451Z,2023-04-16T02:21:06Z,4193636823,56,Back,4193636825,140,27.5,4193636831,213,2.8,4193636829,212,11.5,4193636827,141,13.1,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256359,118,1,1,11,48,bl53jk6zlfe5f583pil7xzwi5,1,28.3,12.6,2023-04-16T02:21:06.051Z,2023-04-16T02:21:08Z,4193636921,212,18.0,4193636915,56,Back,4193636917,140,23.5,4193636923,213,1.9,4193636919,141,38.0,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256403,119,1,1,11,50,bl53jk6zlfe5f583pil7xzwi5,1,24.1,40.3,2023-04-16T02:21:08.435Z,2023-04-16T02:21:12Z,4193637165,213,1.6,4193637163,212,21.8,4193637159,140,24.2,4193637161,141,72.3,4193637157,56,Back,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256413,120,1,1,11,54,bl53jk6zlfe5f583pil7xzwi5,1,30.2,77.8,2023-04-16T02:21:12.243Z,2023-04-16T02:21:13Z,4193637207,213,1.0,4193637199,140,36.8,4193637205,212,13.8,4193637203,141,95.4,4193637197,56,Back,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256449,121,1,1,11,55,bl53jk6zlfe5f583pil7xzwi5,1,36.4,95.4,2023-04-16T02:21:13.828Z,2023-04-16T02:21:16Z,4193637419,141,95.9,4193637423,213,0.0,4193637417,140,46.5,4193637415,56,Back,4193637421,212,10.6,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256467,122,1,1,11,58,bl53jk6zlfe5f583pil7xzwi5,1,46.5,95.9,2023-04-16T02:21:16.499Z,2023-04-16T02:21:17Z,4193637493,213,0.1,4193637485,56,Left,4193637491,212,12.2,4193637489,141,96.8,4193637487,140,58.1,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256511,123,1,1,11,59,bl53jk6zlfe5f583pil7xzwi5,1,60.1,95.7,2023-04-16T02:21:17.811Z,2023-04-16T02:21:22Z,4193637745,212,9.6,4193637747,213,4.3,4193637739,56,Left,4193637741,140,56.2,4193637743,141,82.9,,,,,,,,,,1wax6m4sngx7kwd55ce1xha3u,T. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256525,124,1,1,12,4,bl53jk6zlfe5f583pil7xzwi5,0,73.4,69.7,2023-04-16T02:21:22.628Z,2023-04-16T02:21:24Z,4193637773,56,Center,4193637785,213,5.3,4193637779,141,42.2,4193637783,212,22.7,4193637775,140,85.6,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256563,93,12,1,12,6,esvbnzqbyvxp2k570ez7h1a1g,1,14,60.6,2023-04-16T02:21:24.563Z,2023-04-16T02:21:28Z,4193638031,141,79.7,4193638027,56,Back,4193638033,212,26.3,4193638035,213,0.5,4193638029,140,35.8,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256565,94,49,1,12,10,esvbnzqbyvxp2k570ez7h1a1g,1,34.1,79.1,2023-04-16T02:21:28.196Z,2023-04-16T02:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256633,95,1,1,12,10,esvbnzqbyvxp2k570ez7h1a1g,1,33.9,78.9,2023-04-16T02:21:28.683Z,2023-04-16T02:21:34Z,4193638377,212,9.6,4193638371,56,Back,4193638379,213,4.3,4193638375,141,65.9,4193638373,140,30.4,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256643,96,1,1,12,16,esvbnzqbyvxp2k570ez7h1a1g,0,36.4,64.9,2023-04-16T02:21:34.675Z,2023-04-16T02:21:35Z,4193638413,56,Right,4193638415,140,55.1,4193638421,213,5.1,4193638411,196,,4193638419,212,48.9,4193638417,141,0.0,4193638423,1,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256649,97,5,1,12,17,esvbnzqbyvxp2k570ez7h1a1g,0,55.7,-1.4,2023-04-16T02:21:35.170Z,2023-04-16T02:27:33Z,4193638441,347,,4193638439,56,Right,4193638637,233,125,,,,,,,,,,,,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256681,125,5,1,12,17,bl53jk6zlfe5f583pil7xzwi5,1,44.3,101.4,2023-04-16T02:21:35.170Z,2023-04-16T02:21:39Z,4193638601,56,Back,4193638613,233,97,4193638603,347,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256789,126,1,1,12,20,bl53jk6zlfe5f583pil7xzwi5,1,44.3,100,2023-04-16T02:21:38.852Z,2023-04-16T02:21:47Z,4193639197,56,Back,4193639203,212,23.8,4193639195,107,,4193639201,141,80.2,4193639207,1,,4193639205,213,3.8,4193639199,140,26.5,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256819,127,1,1,12,29,bl53jk6zlfe5f583pil7xzwi5,1,25.6,68.8,2023-04-16T02:21:47.299Z,2023-04-16T02:21:50Z,4193639351,56,Back,4193639359,141,87.7,4193639363,213,1.3,4193639355,140,29.5,4193639361,212,13.5,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256871,128,1,1,12,32,bl53jk6zlfe5f583pil7xzwi5,1,29.8,86.5,2023-04-16T02:21:50.420Z,2023-04-16T02:21:54Z,4193639657,141,55.1,4193639661,213,4.4,4193639659,212,22.5,4193639655,140,23.0,4193639653,56,Back,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256915,129,1,1,12,36,bl53jk6zlfe5f583pil7xzwi5,1,24.3,51.6,2023-04-16T02:21:54.627Z,2023-04-16T02:21:58Z,4193639925,213,5.0,4193639919,140,32.5,4193639921,141,12.0,4193639917,56,Back,4193639923,212,28.3,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256941,130,1,1,12,40,bl53jk6zlfe5f583pil7xzwi5,1,33.8,12.6,2023-04-16T02:21:58.690Z,2023-04-16T02:22:02Z,4193640061,140,24.4,4193640063,141,48.4,4193640065,212,26.3,4193640059,56,Back,4193640067,213,2.0,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256957,131,1,1,12,44,bl53jk6zlfe5f583pil7xzwi5,1,24.5,47.6,2023-04-16T02:22:02.018Z,2023-04-16T02:22:03Z,4193640163,141,76.0,4193640161,140,23.1,4193640159,56,Back,4193640167,213,1.6,4193640165,212,19.4,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256987,132,1,1,12,45,bl53jk6zlfe5f583pil7xzwi5,1,23.9,74.2,2023-04-16T02:22:03.587Z,2023-04-16T02:22:06Z,4193640327,140,32.9,4193640337,212,17.4,4193640343,213,1.0,4193640323,56,Back,4193640331,141,95.6,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534256995,133,1,1,12,47,bl53jk6zlfe5f583pil7xzwi5,0,33,95.4,2023-04-16T02:22:05.732Z,2023-04-16T02:22:06Z,4193640385,140,34.9,4193640387,141,80.5,4193640389,212,10.3,4193640391,213,4.9,4193640383,56,Back,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257023,99,49,1,12,48,esvbnzqbyvxp2k570ez7h1a1g,1,61.6,14.7,2023-04-16T02:22:06.770Z,2023-04-16T02:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257015,98,1,1,12,49,esvbnzqbyvxp2k570ez7h1a1g,1,61.1,13.9,2023-04-16T02:22:07.741Z,2023-04-16T02:36:29Z,4193640505,213,2.3,4193640497,56,Center,4193640499,140,54.6,4193640503,212,10.6,4193640501,141,25.8,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257073,100,1,1,12,50,esvbnzqbyvxp2k570ez7h1a1g,1,55,28.3,2023-04-16T02:22:08.852Z,2023-04-16T02:22:11Z,4193640787,212,14.9,4193640785,141,26.9,4193640783,140,69.2,4193640781,56,Center,4193640789,213,6.2,,,,,,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257077,101,61,1,12,52,esvbnzqbyvxp2k570ez7h1a1g,0,69.2,26.9,2023-04-16T02:22:10.692Z,2023-04-16T03:13:05Z,4193640801,56,Center,,,,,,,,,,,,,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257071,134,49,1,12,53,bl53jk6zlfe5f583pil7xzwi5,1,30.9,74.5,2023-04-16T02:22:11.651Z,2023-04-16T02:22:11Z,,,,,,,,,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257093,135,1,1,12,53,bl53jk6zlfe5f583pil7xzwi5,1,30.9,74.5,2023-04-16T02:22:11.748Z,2023-04-16T02:22:13Z,4193640877,212,13.4,4193640879,213,4.0,4193640871,56,Back,4193640875,141,59.4,4193640873,140,22.7,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257109,136,1,1,12,55,bl53jk6zlfe5f583pil7xzwi5,1,22.7,59.3,2023-04-16T02:22:13.714Z,2023-04-16T02:22:15Z,4193640981,140,31.0,4193640983,141,55.8,4193640985,212,9.0,4193640979,56,Back,4193640987,213,6.0,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257141,137,1,1,12,57,bl53jk6zlfe5f583pil7xzwi5,1,31,55.8,2023-04-16T02:22:15.730Z,2023-04-16T02:22:17Z,4193641179,213,4.3,4193641171,56,Back,4193641177,212,17.2,4193641173,140,24.4,4193641175,141,32.7,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257167,138,1,1,12,59,bl53jk6zlfe5f583pil7xzwi5,1,24.3,30.6,2023-04-16T02:22:17.762Z,2023-04-16T02:22:20Z,4193641307,56,Back,4193641315,213,5.4,4193641313,212,22.6,4193641309,140,38.6,4193641311,141,5.8,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257191,139,1,1,13,2,bl53jk6zlfe5f583pil7xzwi5,1,38.9,5.6,2023-04-16T02:22:20.802Z,2023-04-16T02:22:23Z,4193641445,212,15.6,4193641431,56,Right,4193641449,213,0.1,4193641441,141,7.9,4193641435,140,53.7,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257199,140,61,1,13,5,bl53jk6zlfe5f583pil7xzwi5,0,53,7.6,2023-04-16T02:22:23.379Z,2023-04-16T02:22:23Z,4193641467,56,Right,,,,,,,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257223,102,49,1,13,8,esvbnzqbyvxp2k570ez7h1a1g,1,38.9,86.2,2023-04-16T02:22:26.373Z,2023-04-16T02:22:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257235,103,1,1,13,8,esvbnzqbyvxp2k570ez7h1a1g,1,38.9,86.2,2023-04-16T02:22:26.406Z,2023-04-16T02:22:28Z,4193641689,56,Back,4193641693,141,92.1,4193641691,140,26.2,4193641697,213,2.8,4193641695,212,13.9,,,,,,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257269,104,1,1,13,10,esvbnzqbyvxp2k570ez7h1a1g,1,26.2,92.1,2023-04-16T02:22:27.949Z,2023-04-16T02:22:31Z,4193641891,141,68.2,4193641889,140,14.6,4193641893,212,20.3,4193641895,213,4.1,4193641887,56,Back,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257329,105,1,1,13,13,esvbnzqbyvxp2k570ez7h1a1g,1,15.9,65.6,2023-04-16T02:22:31.645Z,2023-04-16T02:22:37Z,4193642255,140,19.5,4193642253,56,Back,4193642261,213,4.9,4193642257,141,38.6,4193642259,212,18.7,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257353,106,1,1,13,19,esvbnzqbyvxp2k570ez7h1a1g,1,19.5,38.6,2023-04-16T02:22:37.158Z,2023-04-16T02:22:41Z,4193642377,56,Back,4193642381,141,4.7,4193642383,212,26.6,4193642385,213,5.2,4193642379,140,32.1,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257381,107,1,1,13,23,esvbnzqbyvxp2k570ez7h1a1g,1,55,6.6,2023-04-16T02:22:40.997Z,2023-04-16T02:22:43Z,4193642533,212,16.2,4193642531,141,24.4,4193642527,56,Center,4193642537,213,0.8,4193642529,140,65.3,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257393,108,1,1,13,25,esvbnzqbyvxp2k570ez7h1a1g,0,71.8,27.4,2023-04-16T02:22:43.237Z,2023-04-16T02:22:44Z,4193642595,56,Center,4193642601,212,19.2,4193642597,140,80.1,4193642603,213,1.1,4193642599,141,52.6,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257419,141,49,1,13,28,bl53jk6zlfe5f583pil7xzwi5,1,23,51.5,2023-04-16T02:22:45.922Z,2023-04-16T02:22:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257497,142,1,1,13,29,bl53jk6zlfe5f583pil7xzwi5,1,23,51.5,2023-04-16T02:22:47.298Z,2023-04-16T02:22:59Z,4193643163,141,56.3,4193643165,212,20.1,4193643157,56,Back,4193643167,213,3.0,4193643159,140,4.1,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257511,143,1,1,13,35,bl53jk6zlfe5f583pil7xzwi5,1,4.5,53.4,2023-04-16T02:22:53.314Z,2023-04-16T02:22:54Z,4193643241,141,57.5,4193643237,56,Back,4193643243,212,6.3,4193643245,213,0.5,4193643239,140,9.9,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257519,144,1,1,13,36,bl53jk6zlfe5f583pil7xzwi5,1,11.2,57.6,2023-04-16T02:22:54.498Z,2023-04-16T02:22:55Z,4193643309,212,11.6,4193643311,213,1.3,4193643307,141,74.2,4193643303,56,Back,4193643305,140,13.8,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257561,145,1,1,13,37,bl53jk6zlfe5f583pil7xzwi5,1,13.8,74.2,2023-04-16T02:22:55.811Z,2023-04-16T02:22:59Z,4193643507,212,10.1,4193643505,141,67.8,4193643503,140,22.5,4193643501,56,Back,4193643509,213,5.8,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257589,146,1,1,13,43,bl53jk6zlfe5f583pil7xzwi5,1,21.7,64.8,2023-04-16T02:23:00.946Z,2023-04-16T02:23:02Z,4193643647,213,5.1,4193643639,56,Back,4193643645,212,15.6,4193643643,141,43.6,4193643641,140,27.4,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257623,147,1,1,13,44,bl53jk6zlfe5f583pil7xzwi5,1,27.4,43.6,2023-04-16T02:23:02.098Z,2023-04-16T02:23:06Z,4193643803,141,3.5,4193643801,140,42.5,4193643807,213,5.2,4193643805,212,31.5,4193643799,56,Back,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257727,148,1,1,13,48,bl53jk6zlfe5f583pil7xzwi5,1,43.6,2.9,2023-04-16T02:23:06.721Z,2023-04-16T02:23:14Z,4193644355,212,29.5,4193644357,213,2.0,4193644351,140,32.5,4193644353,141,42.8,4193644349,56,Back,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257745,149,1,1,13,56,bl53jk6zlfe5f583pil7xzwi5,1,31.4,49.7,2023-04-16T02:23:14.689Z,2023-04-16T02:23:16Z,4193644463,141,77.9,4193644461,140,37.8,4193644459,56,Back,4193644467,213,1.2,4193644465,212,20.3,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257809,150,1,1,13,58,bl53jk6zlfe5f583pil7xzwi5,0,37.6,77.8,2023-04-16T02:23:16.162Z,2023-04-16T02:23:20Z,4193644785,1,,4193644773,56,Left,4193644779,141,85.0,4193644777,140,100.0,4193644781,212,67.2,4193644769,155,,4193644783,213,0.1,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534257803,109,5,1,14,2,esvbnzqbyvxp2k570ez7h1a1g,1,-1.2,14,2023-04-16T02:23:20.389Z,2023-04-16T02:23:21Z,4193644753,346,,4193644803,233,151,4193644751,56,Back,,,,,,,,,,,,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
