id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2544524319,6,1,1,0,9,f1ks82wpiewyqs6h3oz9v4hzj,0,67.5,86.6,2023-05-06T17:07:16.204Z,2023-05-06T19:04:36Z,4255196885,140,69.6,4255196889,212,2.2,4255196881,56,Left,4255196891,213,0.1,4255196887,141,86.9,,,,,,,,,,f5belq8ns6bvom52sbhby6d5g,P. Metayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544524335,6,43,1,0,10,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-05-06T17:07:16.720Z,2023-05-06T17:16:13Z,4255254145,144,61,4255196945,56,Back,,,,,,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544524485,7,4,1,0,16,f1ks82wpiewyqs6h3oz9v4hzj,1,64.4,90.2,2023-05-06T17:07:23.451Z,2023-05-06T17:08:08Z,4255197753,56,Left,4255197755,241,,4255197751,10,,4255198123,233,7,4255197757,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544524551,7,4,1,0,16,esvbnzqbyvxp2k570ez7h1a1g,0,35.6,9.8,2023-05-06T17:07:23.452Z,2023-05-06T18:09:26Z,4255198059,285,,4255198145,233,7,4255198057,152,,4255198055,56,Back,4255198053,10,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525083,8,1,1,0,46,f1ks82wpiewyqs6h3oz9v4hzj,0,65.3,93.8,2023-05-06T17:07:52.652Z,2023-05-06T17:07:55Z,4255200837,2,,4255200849,141,59.3,4255200845,56,Center,4255200855,1,,4255200843,241,,4255200839,5,,4255200853,213,5.5,4255200851,212,32.4,11u4dj0z0p616zx9gsnil66ay,S. Staab,4255200847,140,86.6,4255200841,155,,,,,,,,,,,,,,,,,,,,,,,,
2544525109,8,12,1,0,49,esvbnzqbyvxp2k570ez7h1a1g,1,14.1,40.9,2023-05-06T17:07:55.598Z,2023-05-06T18:08:51Z,4255201075,15,,4255201043,213,6.2,4255201037,141,40.0,4255201041,212,11.8,4255201029,56,Back,4255201033,140,25.3,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525117,9,44,1,0,50,f1ks82wpiewyqs6h3oz9v4hzj,1,77,59.1,2023-05-06T17:07:56.716Z,2023-05-06T17:07:58Z,4255201083,56,Center,4255201197,233,9,4255201089,286,,,,,,,,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525135,9,44,1,0,50,esvbnzqbyvxp2k570ez7h1a1g,0,23,40.9,2023-05-06T17:07:56.717Z,2023-05-06T17:07:58Z,4255201173,285,,4255201209,233,9,4255201171,56,Back,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525171,10,1,1,0,50,f1ks82wpiewyqs6h3oz9v4hzj,1,79.2,58.2,2023-05-06T17:07:56.956Z,2023-05-06T17:07:59Z,4255201369,213,0.6,4255201365,141,60.8,4255201359,3,,4255201363,140,81.9,4255201361,56,Center,4255201367,212,3.3,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525181,11,50,1,0,52,f1ks82wpiewyqs6h3oz9v4hzj,1,79.8,60.6,2023-05-06T17:07:58.876Z,2023-05-06T17:08:02Z,4255201423,286,,4255201663,233,10,4255201421,56,Center,,,,,,,,,,,,,,,,f5belq8ns6bvom52sbhby6d5g,P. Metayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525213,10,7,1,0,52,esvbnzqbyvxp2k570ez7h1a1g,1,20.2,39.4,2023-05-06T17:07:58.877Z,2023-05-06T18:09:22Z,4255201613,233,11,4255201555,56,Back,4255201557,285,,,,,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525219,11,49,1,0,54,esvbnzqbyvxp2k570ez7h1a1g,1,11.8,27.3,2023-05-06T17:08:01.101Z,2023-05-06T18:10:19Z,,,,,,,,,,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525241,12,1,1,0,54,esvbnzqbyvxp2k570ez7h1a1g,0,11.8,27.3,2023-05-06T17:08:01.269Z,2023-05-06T18:10:21Z,4255201719,140,29.1,4255201723,212,27.0,4255201725,213,5.5,4255201715,157,,4255201721,141,0.0,4255201717,56,Back,4255201727,1,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525313,12,5,1,0,54,f1ks82wpiewyqs6h3oz9v4hzj,1,71.8,101.8,2023-05-06T17:08:01.372Z,2023-05-06T17:08:08Z,4255202067,347,,4255202081,233,13,4255202065,56,Left,,,,,,,,,,,,,,,,f5belq8ns6bvom52sbhby6d5g,P. Metayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525247,13,5,1,0,54,esvbnzqbyvxp2k570ez7h1a1g,0,28.2,-1.8,2023-05-06T17:08:01.372Z,2023-05-06T18:09:28Z,4255201751,347,,4255202337,233,12,4255201749,56,Back,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525419,13,1,1,1,3,f1ks82wpiewyqs6h3oz9v4hzj,0,78.5,100,2023-05-06T17:08:09.872Z,2023-05-06T17:08:12Z,4255202679,140,89.2,4255202685,213,5.3,4255202677,56,Center,4255202683,212,20.7,4255202675,107,,4255202681,141,76.4,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525429,14,12,1,1,5,esvbnzqbyvxp2k570ez7h1a1g,1,11.4,32.8,2023-05-06T17:08:11.598Z,2023-05-06T18:10:57Z,4255202775,15,,4255202773,213,5.5,4255202769,141,21.8,4255202767,140,19.3,4255202771,212,11.2,4255202765,56,Back,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525479,15,1,1,1,7,esvbnzqbyvxp2k570ez7h1a1g,0,19.3,21.8,2023-05-06T17:08:14.333Z,2023-05-06T18:11:00Z,4255203047,213,0.6,4255203039,141,29.2,4255203043,212,9.6,4255203035,140,27.1,4255203049,1,,4255203027,157,,4255203031,56,Back,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525503,14,43,1,1,9,f1ks82wpiewyqs6h3oz9v4hzj,1,0,0,2023-05-06T17:08:16.156Z,2023-05-06T17:08:19Z,4255203527,144,49,,,,,,,,,,,,,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525519,15,13,1,1,10,f1ks82wpiewyqs6h3oz9v4hzj,1,76.5,57.5,2023-05-06T17:08:16.637Z,2023-05-06T17:08:25Z,4255204037,103,83.3,4255204027,74,,4255204035,102,51.1,4255203237,56,Center,4255204043,231,49.3,4255204039,458,,4255203233,22,,4255204041,230,98.5,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,4255203235,18,,4255203663,20,,,,,,,,,,,,,,,,,,,,,,,,
2544525539,16,5,1,1,10,f1ks82wpiewyqs6h3oz9v4hzj,0,101.1,50,2023-05-06T17:08:17.199Z,2023-05-06T17:13:11Z,4255203347,346,,4255203345,56,Center,4255203441,233,16,,,,,,,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544525527,16,5,1,1,10,esvbnzqbyvxp2k570ez7h1a1g,1,-1.1,50,2023-05-06T17:08:17.199Z,2023-05-06T18:11:02Z,4255203425,233,16,4255203273,56,Back,4255203275,346,,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526035,17,1,1,1,33,esvbnzqbyvxp2k570ez7h1a1g,1,5.2,43.7,2023-05-06T17:08:39.661Z,2023-05-06T17:08:46Z,4255206219,1,,4255206207,124,,4255206215,212,44.9,4255206223,74,,4255206213,141,67.3,4255206211,140,45.1,4255206209,56,Back,4255206217,213,0.4,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526041,18,4,1,1,39,esvbnzqbyvxp2k570ez7h1a1g,1,44.6,65.5,2023-05-06T17:08:45.869Z,2023-05-06T17:08:57Z,4255206259,286,,4255207541,294,,4255206255,152,,4255206253,56,Back,4255206251,13,,4255206523,233,17,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526049,17,4,1,1,39,f1ks82wpiewyqs6h3oz9v4hzj,0,55.4,34.5,2023-05-06T17:08:45.870Z,2023-05-06T17:08:49Z,4255206475,285,,4255206289,13,,4255206547,233,18,4255206291,294,,4255206293,56,Center,4255206295,152,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526297,19,1,1,1,50,esvbnzqbyvxp2k570ez7h1a1g,1,46,66.6,2023-05-06T17:08:56.957Z,2023-05-06T17:08:59Z,4255207659,141,34.3,4255207663,213,4.5,4255207661,212,22.4,4255207651,5,,4255207657,140,41.6,4255207655,56,Back,4255207653,152,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526355,20,1,1,1,52,esvbnzqbyvxp2k570ez7h1a1g,1,41.6,34.3,2023-05-06T17:08:59.070Z,2023-05-06T17:09:02Z,4255207969,213,5.4,4255207963,140,54.4,4255207965,141,11.0,4255207961,56,Right,4255207967,212,20.8,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526391,21,1,1,1,55,esvbnzqbyvxp2k570ez7h1a1g,0,56.9,11.1,2023-05-06T17:09:01.886Z,2023-05-06T18:11:21Z,4255208211,212,13.8,4255208197,140,67.9,4255208215,213,0.6,4255208205,141,22.2,4255208185,56,Center,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526411,18,49,1,1,57,f1ks82wpiewyqs6h3oz9v4hzj,1,36.2,74.1,2023-05-06T17:09:04.300Z,2023-05-06T17:09:04Z,,,,,,,,,,,,,,,,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526513,19,1,1,2,0,f1ks82wpiewyqs6h3oz9v4hzj,0,41.2,68.1,2023-05-06T17:09:07.149Z,2023-05-06T17:09:10Z,4255208817,212,22.1,4255208819,213,0.1,4255208811,56,Center,4255208813,140,62.0,4255208815,141,72.6,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526535,22,49,1,2,2,esvbnzqbyvxp2k570ez7h1a1g,1,37.2,27.7,2023-05-06T17:09:08.957Z,2023-05-06T17:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526579,23,1,1,2,2,esvbnzqbyvxp2k570ez7h1a1g,1,38.8,27.1,2023-05-06T17:09:09.341Z,2023-05-06T17:09:11Z,4255209169,140,43.0,4255209173,212,15.7,4255209167,56,Back,4255209177,213,5.0,4255209171,141,4.9,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526627,24,1,1,2,4,esvbnzqbyvxp2k570ez7h1a1g,1,43,4.9,2023-05-06T17:09:11.263Z,2023-05-06T17:09:14Z,4255209435,141,12.9,4255209433,140,32.0,4255209439,213,2.7,4255209431,56,Back,4255209437,212,12.8,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526673,25,1,1,2,7,esvbnzqbyvxp2k570ez7h1a1g,1,23.2,11.7,2023-05-06T17:09:13.917Z,2023-05-06T17:09:16Z,4255209731,141,30.7,4255209725,56,Back,4255209735,213,2.6,4255209733,212,26.0,4255209729,140,1.7,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526717,26,1,1,2,9,esvbnzqbyvxp2k570ez7h1a1g,1,1.9,31.8,2023-05-06T17:09:16.237Z,2023-05-06T17:09:19Z,4255209979,213,0.1,4255209977,212,24.7,4255209965,56,Back,4255209973,141,34.6,4255209969,140,25.4,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526739,27,1,1,2,13,esvbnzqbyvxp2k570ez7h1a1g,1,26.3,34.9,2023-05-06T17:09:19.693Z,2023-05-06T18:11:40Z,4255210099,140,12.4,4255210101,141,13.1,4255210097,56,Back,4255210105,213,3.9,4255210103,212,20.8,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526791,28,1,1,2,15,esvbnzqbyvxp2k570ez7h1a1g,1,12.2,13.1,2023-05-06T17:09:21.884Z,2023-05-06T17:09:23Z,4255210335,141,4.3,4255210333,140,26.3,4255210339,213,5.9,4255210331,56,Back,4255210337,212,16.0,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526893,29,1,1,2,16,esvbnzqbyvxp2k570ez7h1a1g,1,26.4,4.3,2023-05-06T17:09:22.893Z,2023-05-06T17:09:27Z,4255210813,140,38.6,4255210823,213,6.2,4255210817,141,2.9,4255210821,212,12.8,4255210811,56,Back,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526927,30,1,1,2,20,esvbnzqbyvxp2k570ez7h1a1g,1,29,3.5,2023-05-06T17:09:27.293Z,2023-05-06T18:11:55Z,4255210989,212,23.1,4255210987,141,13.4,4255210991,213,2.8,4255210983,56,Back,4255210985,140,8.0,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526935,31,1,1,2,22,esvbnzqbyvxp2k570ez7h1a1g,0,9.6,13.2,2023-05-06T17:09:28.797Z,2023-05-06T17:09:30Z,4255211035,213,0.0,4255211029,140,33.4,4255211027,56,Back,4255211033,212,25.0,4255211031,141,14.1,4255211037,1,,4255211025,157,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544526951,20,8,1,2,23,f1ks82wpiewyqs6h3oz9v4hzj,1,64,88.1,2023-05-06T17:09:29.979Z,2023-05-06T17:59:37Z,4255211107,56,Left,4255211201,15,,,,,,,,,,,,,,,,,,,,f5belq8ns6bvom52sbhby6d5g,P. Metayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544527081,32,1,1,2,25,esvbnzqbyvxp2k570ez7h1a1g,1,40.6,21,2023-05-06T17:09:32.078Z,2023-05-06T17:09:35Z,4255211913,213,4.7,4255211911,212,11.4,4255211909,141,4.3,4255211905,56,Back,4255211907,140,40.2,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544527101,33,1,1,2,29,esvbnzqbyvxp2k570ez7h1a1g,1,40.1,4.6,2023-05-06T17:09:35.757Z,2023-05-06T18:12:13Z,4255211997,141,16.2,4255212001,213,1.2,4255211999,212,8.5,4255211995,140,43.2,4255211993,56,Back,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544527117,34,1,1,2,30,esvbnzqbyvxp2k570ez7h1a1g,0,43.5,16.5,2023-05-06T17:09:36.623Z,2023-05-06T18:12:16Z,4255212083,56,Right,4255212085,140,69.2,4255212089,212,27.5,4255212091,213,6.1,4255212087,141,8.8,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544527125,21,49,1,2,31,f1ks82wpiewyqs6h3oz9v4hzj,1,26,88,2023-05-06T17:09:38.091Z,2023-05-06T17:09:37Z,,,,,,,,,,,,,,,,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544527245,22,1,1,2,32,f1ks82wpiewyqs6h3oz9v4hzj,1,20.8,87.2,2023-05-06T17:09:39.548Z,2023-05-06T17:09:44Z,4255212779,141,57.8,4255212777,140,6.1,4255212785,213,4.1,4255212775,56,Back,4255212781,212,25.3,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544527373,23,1,1,2,37,f1ks82wpiewyqs6h3oz9v4hzj,1,9.9,54.6,2023-05-06T17:09:44.122Z,2023-05-06T17:09:49Z,4255213491,140,19.1,4255213497,213,5.2,4255213493,141,30.0,4255213495,212,19.3,4255213489,56,Back,,,,,,,,,,d9dirjpaqkq3gga2zyeykcv6d,A. Kingsbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544527441,24,1,1,2,43,f1ks82wpiewyqs6h3oz9v4hzj,1,26.8,21,2023-05-06T17:09:49.722Z,2023-05-06T17:09:53Z,4255213861,141,24.0,4255213865,213,0.6,4255213863,212,3.8,4255213857,56,Back,4255213859,140,29.8,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544527587,25,1,1,2,46,f1ks82wpiewyqs6h3oz9v4hzj,1,32.5,38.8,2023-05-06T17:09:53.232Z,2023-05-06T17:09:59Z,4255214643,213,2.0,4255214637,140,22.0,4255214639,141,71.7,4255214641,212,24.9,4255214635,56,Back,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544527685,26,1,1,2,52,f1ks82wpiewyqs6h3oz9v4hzj,1,22,65.8,2023-05-06T17:09:59.185Z,2023-05-06T17:10:03Z,4255215135,213,4.6,4255215125,140,19.1,4255215123,56,Back,4255215131,212,20.5,4255215129,141,36.0,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
