id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,assist
2545564145,452,1,1,0,13,dzxypx8djih58p668surbi4qm,1,29.4,31.7,2023-05-07T22:08:20.847Z,2023-05-07T23:11:09Z,4260804689,213,1.7,4260804685,141,61.9,4260804687,212,20.7,4260804681,56,Back,4260804683,140,27.1,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545564191,453,1,1,0,15,dzxypx8djih58p668surbi4qm,1,27.1,64.5,2023-05-07T22:08:22.847Z,2023-05-07T23:11:15Z,4260804949,140,46.2,4260804953,212,21.6,4260804947,56,Back,4260804951,141,76.3,4260804955,213,0.4,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539601,5,4,1,0,21,dzxypx8djih58p668surbi4qm,1,45,58.8,2023-05-07T22:08:29.100Z,2023-05-07T22:08:33Z,4260672631,56,Back,4260672629,13,,4260672633,152,,4260672713,233,3,4260672635,265,,4260672637,286,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539609,3,4,1,0,21,bgkfdckqfqnfbmecbtz03n76d,0,55,41.2,2023-05-07T22:08:29.101Z,2023-05-07T22:08:33Z,4260672687,285,,4260672685,265,,4260672679,13,,4260672681,56,Center,4260672683,152,,4260672729,233,5,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539687,6,1,1,0,31,dzxypx8djih58p668surbi4qm,1,48.4,50.4,2023-05-07T22:08:39.644Z,2023-05-07T23:11:41Z,4260673115,141,59.5,4260673117,212,10.8,4260673119,213,2.5,4260673109,152,,4260673107,5,,4260805881,189,,4260673111,56,Back,4260673113,140,40.0,42k8yri0cxumhta00clvgez11,S. Starke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539695,7,1,1,0,33,dzxypx8djih58p668surbi4qm,1,40,59.5,2023-05-07T22:08:41.148Z,2023-05-07T22:08:42Z,4260673159,212,46.9,4260673157,141,10.3,4260673155,140,71.3,4260673153,56,Right,4260673151,155,,4260673163,1,,4260673161,213,5.5,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539705,8,1,1,0,34,dzxypx8djih58p668surbi4qm,0,71.3,10.3,2023-05-07T22:08:42.604Z,2023-05-07T22:08:44Z,4260673221,140,80.5,4260673219,56,Center,4260673223,141,26.8,4260673227,213,0.9,4260673225,212,14.8,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539709,4,49,1,0,37,bgkfdckqfqnfbmecbtz03n76d,1,19.1,73.8,2023-05-07T22:08:45.107Z,2023-05-07T22:08:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539729,5,1,1,0,37,bgkfdckqfqnfbmecbtz03n76d,1,19,73.8,2023-05-07T22:08:45.364Z,2023-05-07T22:08:47Z,4260673355,213,3.6,4260673353,212,20.1,4260673347,56,Back,4260673351,141,59.5,4260673349,140,2.3,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539737,6,1,1,0,39,bgkfdckqfqnfbmecbtz03n76d,0,2.3,59.5,2023-05-07T22:08:47.588Z,2023-05-07T22:08:48Z,4260673401,213,0.9,4260673393,56,Back,4260673403,1,,4260673391,157,,4260673399,212,36.6,4260673395,140,24.7,4260673397,141,100.0,,,,vaw0swh9q18mglmk683bauzu,M. Haught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539739,7,5,1,0,40,bgkfdckqfqnfbmecbtz03n76d,0,27.4,101.4,2023-05-07T22:08:48.650Z,2023-05-07T22:09:07Z,4260673407,347,,4260673405,56,Back,4260674123,233,9,,,,,,,,,,,,,,,,vaw0swh9q18mglmk683bauzu,M. Haught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539855,9,5,1,0,40,dzxypx8djih58p668surbi4qm,1,72.6,-1.4,2023-05-07T22:08:48.650Z,2023-05-07T23:35:15Z,4260674119,233,7,4260674115,56,Right,4260674117,347,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539873,10,1,1,0,59,dzxypx8djih58p668surbi4qm,0,68.4,0,2023-05-07T22:09:07.003Z,2023-05-07T22:09:10Z,4260674209,141,4.6,4260674203,107,,4260674215,1,,4260674205,56,Right,4260674211,212,25.0,4260674207,140,91.8,4260674213,213,0.2,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539879,8,49,1,1,3,bgkfdckqfqnfbmecbtz03n76d,1,4.7,97.8,2023-05-07T22:09:11.731Z,2023-05-07T22:09:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539885,9,1,1,1,4,bgkfdckqfqnfbmecbtz03n76d,0,4.7,97.8,2023-05-07T22:09:11.971Z,2023-05-07T22:09:13Z,4260674293,213,0.1,4260674289,141,100.0,4260674291,212,28.3,4260674283,157,,4260674295,1,,4260674285,56,Back,4260674287,140,31.5,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539889,10,5,1,1,5,bgkfdckqfqnfbmecbtz03n76d,0,33.4,101.4,2023-05-07T22:09:13.364Z,2023-05-07T22:09:17Z,4260674447,233,11,4260674305,56,Back,4260674307,347,,,,,,,,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545539913,11,5,1,1,5,dzxypx8djih58p668surbi4qm,1,66.6,-1.4,2023-05-07T22:09:13.364Z,2023-05-08T00:10:22Z,4260674443,233,10,4260674441,347,,4260674439,56,Right,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540019,12,1,1,1,26,dzxypx8djih58p668surbi4qm,1,64.1,0,2023-05-07T22:09:34.524Z,2023-05-07T22:09:37Z,4260675131,140,72.0,4260675139,213,0.5,4260675125,107,,4260675127,56,Right,4260675137,212,9.3,4260675135,141,4.2,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540027,13,1,1,1,29,dzxypx8djih58p668surbi4qm,0,72,4.2,2023-05-07T22:09:37.483Z,2023-05-07T22:09:38Z,4260675179,212,8.0,4260675173,56,Right,4260675175,140,79.6,4260675181,213,6.2,4260675177,141,3.6,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540035,11,49,1,1,31,bgkfdckqfqnfbmecbtz03n76d,1,16.4,95.2,2023-05-07T22:09:39.348Z,2023-05-07T22:09:39Z,,,,,,,,,,,,,,,,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540041,12,1,1,1,31,bgkfdckqfqnfbmecbtz03n76d,0,16.4,95.2,2023-05-07T22:09:39.540Z,2023-05-07T22:09:40Z,4260675267,212,21.5,4260675265,141,100.0,4260675259,157,,4260675271,1,,4260675263,140,36.5,4260675269,213,0.2,4260675261,56,Back,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540043,13,5,1,1,32,bgkfdckqfqnfbmecbtz03n76d,0,36.9,101.7,2023-05-07T22:09:40.044Z,2023-05-07T23:35:15Z,4260675279,56,Back,4260675281,347,,4260675575,233,14,,,,,,,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540097,14,5,1,1,32,dzxypx8djih58p668surbi4qm,1,63.1,-1.7,2023-05-07T22:09:40.044Z,2023-05-07T22:09:50Z,4260675537,347,,4260675535,56,Right,4260675553,233,13,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540121,15,1,1,1,42,dzxypx8djih58p668surbi4qm,1,65.9,0,2023-05-07T22:09:50.443Z,2023-05-07T22:09:53Z,4260675685,56,Right,4260675687,140,72.2,4260675693,213,0.7,4260675689,141,5.6,4260675691,212,8.3,4260675683,107,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540131,16,1,1,1,45,dzxypx8djih58p668surbi4qm,0,72.2,5.6,2023-05-07T22:09:53.547Z,2023-05-07T22:09:54Z,4260675733,212,7.3,4260675731,141,6.3,4260675729,140,79.1,4260675735,213,0.1,4260675727,56,Right,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540125,14,8,1,1,45,bgkfdckqfqnfbmecbtz03n76d,1,22.9,94.4,2023-05-07T22:09:53.716Z,2023-05-07T22:09:53Z,4260675697,56,Back,,,,,,,,,,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540133,15,5,1,1,46,bgkfdckqfqnfbmecbtz03n76d,0,24.2,101.4,2023-05-07T22:09:54.227Z,2023-05-07T22:09:57Z,4260675845,233,17,4260675737,56,Back,4260675739,347,,,,,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540147,17,5,1,1,46,dzxypx8djih58p668surbi4qm,1,75.8,-1.4,2023-05-07T22:09:54.227Z,2023-05-07T23:35:16Z,4260675811,347,,4260675825,233,15,4260675809,56,Right,,,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540189,18,1,1,1,52,dzxypx8djih58p668surbi4qm,1,75.4,0,2023-05-07T22:09:59.933Z,2023-05-07T22:10:02Z,4260676081,140,82.6,4260676077,56,Right,4260676093,213,0.8,4260676089,212,11.4,4260676073,107,,4260676085,141,11.0,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540193,19,1,1,1,54,dzxypx8djih58p668surbi4qm,0,82.6,11,2023-05-07T22:10:02.508Z,2023-05-07T22:10:03Z,4260676115,213,3.3,4260676109,140,79.5,4260676113,212,3.3,4260676107,56,Right,4260676111,141,10.3,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540203,16,61,1,1,56,bgkfdckqfqnfbmecbtz03n76d,1,19.9,92.1,2023-05-07T22:10:04.787Z,2023-05-07T23:13:29Z,4260676159,56,Back,,,,,,,,,,,,,,,,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540217,20,1,1,1,57,dzxypx8djih58p668surbi4qm,0,74.1,16.9,2023-05-07T22:10:05.040Z,2023-05-07T23:12:24Z,4260676249,141,50.9,4260676251,212,26.0,4260676247,140,85.5,4260676253,213,1.1,4260676245,56,Center,4260676243,155,,,,,,,,7thgvx3dppvykp3fxc9zbb845,Julia Bianchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540223,17,44,1,1,59,bgkfdckqfqnfbmecbtz03n76d,1,13.8,50,2023-05-07T22:10:07.050Z,2023-05-07T23:13:38Z,4260676287,56,Back,4260676301,233,21,4260676289,285,,,,,,,,,,,,,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540219,21,44,1,1,59,dzxypx8djih58p668surbi4qm,0,86.2,50,2023-05-07T22:10:07.051Z,2023-05-07T22:10:08Z,4260676269,286,,4260676309,233,17,4260676267,56,Center,,,,,,,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540231,18,12,1,2,0,bgkfdckqfqnfbmecbtz03n76d,1,13,50.9,2023-05-07T22:10:08.227Z,2023-05-08T00:10:26Z,4260676323,213,6.1,4260676321,212,10.9,4260676325,15,,4260676317,140,23.3,4260676315,56,Back,4260676319,141,48.7,,,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540247,22,1,1,2,2,dzxypx8djih58p668surbi4qm,1,69.3,56,2023-05-07T22:10:10.219Z,2023-05-07T22:10:15Z,4260676437,141,14.2,4260676435,140,72.8,4260676433,56,Right,4260676441,213,4.8,4260676439,212,28.7,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540249,23,61,1,2,7,dzxypx8djih58p668surbi4qm,0,71.2,5.2,2023-05-07T22:10:14.907Z,2023-05-07T22:10:18Z,4260676447,56,Right,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540289,19,5,1,2,7,bgkfdckqfqnfbmecbtz03n76d,1,26.8,101.4,2023-05-07T22:10:15.380Z,2023-05-07T22:29:05Z,4260676673,347,,4260676671,56,Back,4260714477,233,24,,,,,,,,,,,,,,,,6bhtfawnoxk9x57xigb8z03it,A. Krieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540263,24,5,1,2,7,dzxypx8djih58p668surbi4qm,0,73.2,-1.4,2023-05-07T22:10:15.380Z,2023-05-08T00:10:24Z,4260676515,347,,4260676513,56,Right,4260714481,233,19,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540297,20,1,1,2,15,bgkfdckqfqnfbmecbtz03n76d,1,22.8,100,2023-05-07T22:10:23.045Z,2023-05-08T00:10:30Z,4260676743,212,11.6,4260676741,141,93.0,4260676739,140,32.6,4260676745,213,5.8,4260676737,56,Back,4260676735,107,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540307,21,1,1,2,18,bgkfdckqfqnfbmecbtz03n76d,1,32.6,93,2023-05-07T22:10:26.083Z,2023-05-08T00:10:32Z,4260676781,56,Back,4260676783,140,22.1,4260676789,213,2.9,4260676785,141,97.4,4260676787,212,11.4,,,,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540315,22,1,1,2,19,bgkfdckqfqnfbmecbtz03n76d,0,22.1,97.4,2023-05-07T22:10:27.108Z,2023-05-07T22:10:29Z,4260676861,286,,4260676829,213,6.1,4260676827,212,1.7,4260676825,141,97.0,4260676821,56,Back,4260676823,140,23.7,4260676857,233,25,4260676855,236,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540321,25,74,1,2,19,dzxypx8djih58p668surbi4qm,1,69.2,4.9,2023-05-07T22:10:27.109Z,2023-05-07T23:36:00Z,4260676849,56,Right,4260676863,233,22,4260676851,285,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540327,23,61,1,2,21,bgkfdckqfqnfbmecbtz03n76d,1,23.7,97,2023-05-07T22:10:29.035Z,2023-05-08T00:10:35Z,4260676871,56,Back,,,,,,,,,,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540341,24,5,1,2,21,bgkfdckqfqnfbmecbtz03n76d,0,30.6,101,2023-05-07T22:10:29.676Z,2023-05-07T23:35:16Z,4260676923,56,Back,4260676975,233,26,4260676925,347,,,,,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540347,26,5,1,2,21,dzxypx8djih58p668surbi4qm,1,69.4,-1,2023-05-07T22:10:29.676Z,2023-05-07T22:10:31Z,4260676941,56,Right,4260676949,233,24,4260676943,347,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540381,27,1,1,2,23,dzxypx8djih58p668surbi4qm,0,67.4,0,2023-05-07T22:10:31.244Z,2023-05-07T22:10:36Z,4260677121,140,71.3,4260677129,1,,4260677123,141,41.0,4260677119,56,Center,4260677117,107,,4260677125,212,29.2,4260677127,213,1.4,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540379,25,49,1,2,27,bgkfdckqfqnfbmecbtz03n76d,1,24.6,39.7,2023-05-07T22:10:35.667Z,2023-05-08T00:10:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6z68ej070bws9x17xsmo4c4b9,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540385,26,1,1,2,28,bgkfdckqfqnfbmecbtz03n76d,0,24.6,39.7,2023-05-07T22:10:35.923Z,2023-05-07T22:10:37Z,4260677157,213,1.0,4260677155,212,18.6,4260677151,140,33.6,4260677153,141,63.3,4260677147,155,,4260677149,56,Back,,,,,,,6z68ej070bws9x17xsmo4c4b9,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540397,28,1,1,2,30,dzxypx8djih58p668surbi4qm,1,66.5,31.4,2023-05-07T22:10:37.962Z,2023-05-07T22:10:39Z,4260677233,212,16.1,4260677229,140,61.1,4260677231,141,53.6,4260677235,213,1.9,4260677227,56,Center,,,,,,,,,,7thgvx3dppvykp3fxc9zbb845,Julia Bianchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545540403,29,1,1,2,31,dzxypx8djih58p668surbi4qm,0,61.1,53.6,2023-05-07T22:10:39.243Z,2023-05-07T23:13:04Z,4260677269,140,68.1,4260677275,213,1.2,4260677271,141,77.9,4260677267,56,Center,4260677273,212,18.1,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
