id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2548399983,7,5,1,0,19,6hbfgdczbi3yg4sdpqgtu6s,0,101,69,2023-05-14T02:08:01.763Z,2023-05-14T02:08:03Z,4275964985,346,,4275965059,233,3,4275964983,56,Center,,,,,,,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400401,4,1,1,1,0,f1ks82wpiewyqs6h3oz9v4hzj,0,5,52,2023-05-14T02:08:42.914Z,2023-05-19T12:24:49Z,4275967075,56,Center,4275967087,74,,4275967079,141,57.5,4275967083,213,0.1,4275967073,124,,4275967077,140,52.3,4275967085,1,,4275967081,212,49.8,d9dirjpaqkq3gga2zyeykcv6d,A. Kingsbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400455,8,1,1,1,4,6hbfgdczbi3yg4sdpqgtu6s,1,48.1,43.7,2023-05-14T02:08:47.172Z,2023-05-14T02:08:51Z,4275967397,140,43.5,4275967393,3,,4275967403,213,4.1,4275967399,141,34.3,4275967401,212,8.0,4275967395,56,Back,,,,,,,dve5pao9dmobh167wb8g45g45,J. Ertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550963711,733,49,1,1,6,6hbfgdczbi3yg4sdpqgtu6s,1,44.4,27.4,2023-05-14T02:08:49.270Z,2023-05-19T12:25:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400487,9,1,1,1,7,6hbfgdczbi3yg4sdpqgtu6s,1,44.6,23.3,2023-05-14T02:08:49.542Z,2023-05-19T12:25:19Z,4275967555,213,5.6,4275967549,140,59.0,4275967551,141,6.4,4275967553,212,19.0,4275967547,56,Right,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400523,10,1,1,1,12,6hbfgdczbi3yg4sdpqgtu6s,1,57.8,6.6,2023-05-14T02:08:54.915Z,2023-05-19T12:26:47Z,4275967751,141,25.4,4275967749,140,56.1,4275967755,213,1.7,4275967747,56,Center,4275967753,212,12.9,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400561,12,1,1,1,14,6hbfgdczbi3yg4sdpqgtu6s,1,54.3,27.9,2023-05-14T02:08:57.476Z,2023-05-19T12:27:09Z,4275967959,56,Back,4275967961,140,47.2,4275967965,212,17.8,4275967967,213,4.3,4275967963,141,4.2,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400533,11,1,1,1,16,6hbfgdczbi3yg4sdpqgtu6s,1,48.3,1.9,2023-05-14T02:08:59.387Z,2023-05-19T12:27:40Z,4275967813,213,0.2,4275967801,56,Right,4275967811,212,13.7,4275967803,140,61.0,4275967807,141,6.6,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400563,13,61,1,1,17,6hbfgdczbi3yg4sdpqgtu6s,0,61.1,7.3,2023-05-14T02:08:59.620Z,2023-05-19T12:27:58Z,4275967975,56,Right,,,,,,,,,,,,,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400569,5,49,1,1,19,f1ks82wpiewyqs6h3oz9v4hzj,1,37.1,83.3,2023-05-14T02:09:02.371Z,2023-05-19T12:39:05Z,,,,,,,,,,,,,,,,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400587,6,1,1,1,20,f1ks82wpiewyqs6h3oz9v4hzj,1,38.9,74.8,2023-05-14T02:09:02.521Z,2023-05-19T12:39:03Z,4275968101,212,7.8,4275968099,141,73.8,4275968095,56,Back,4275968103,213,6.2,4275968097,140,46.3,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400603,7,1,1,1,21,f1ks82wpiewyqs6h3oz9v4hzj,1,46.6,71.1,2023-05-14T02:09:03.875Z,2023-05-19T12:28:46Z,4275968197,56,Back,4275968203,212,7.8,4275968201,141,82.6,4275968199,140,46.4,4275968205,213,1.6,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400623,8,1,1,1,22,f1ks82wpiewyqs6h3oz9v4hzj,1,44.9,83.5,2023-05-14T02:09:05.506Z,2023-05-19T12:28:57Z,4275968303,212,15.1,4275968299,140,56.3,4275968297,56,Center,4275968305,213,5.6,4275968301,141,69.9,,,,,,,,,,f5belq8ns6bvom52sbhby6d5g,P. Metayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550970743,710,1,1,1,23,f1ks82wpiewyqs6h3oz9v4hzj,1,59.6,64,2023-05-14T02:09:05.520Z,2023-05-19T12:39:38Z,4289570179,141,70.3,4289570183,213,1.2,4289570175,56,Center,4289570177,140,61.4,4289570181,212,4.7,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400639,9,1,1,1,25,f1ks82wpiewyqs6h3oz9v4hzj,0,63.8,65.8,2023-05-14T02:09:07.811Z,2023-05-19T12:39:40Z,4275968421,140,81.2,4275968425,212,23.4,4275968427,213,5.6,4275968419,56,Center,4275968423,141,44.3,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400643,14,49,1,1,27,6hbfgdczbi3yg4sdpqgtu6s,1,18.2,57.3,2023-05-14T02:09:09.764Z,2023-05-19T12:29:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400677,15,1,1,1,29,6hbfgdczbi3yg4sdpqgtu6s,0,22.5,76.5,2023-05-14T02:09:12.003Z,2023-05-19T12:30:10Z,4275968621,213,0.0,4275968619,212,26.5,4275968613,56,Back,4275968617,141,76.7,4275968615,140,47.7,,,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550966707,705,49,1,1,31,f1ks82wpiewyqs6h3oz9v4hzj,1,53,23.6,2023-05-14T02:09:13.524Z,2023-05-19T12:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400707,10,1,1,1,32,f1ks82wpiewyqs6h3oz9v4hzj,1,52.9,27.9,2023-05-14T02:09:14.603Z,2023-05-19T12:32:24Z,4275968747,140,64.3,4275968753,213,6.2,4275968749,141,27.3,4275968751,212,12.0,4275968745,56,Center,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550967327,706,61,1,1,33,f1ks82wpiewyqs6h3oz9v4hzj,1,61.6,26.2,2023-05-14T02:09:16.274Z,2023-05-19T12:32:26Z,4289553237,56,Center,,,,,,,,,,,,,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400743,11,1,1,1,34,f1ks82wpiewyqs6h3oz9v4hzj,1,60.8,32.3,2023-05-14T02:09:16.843Z,2023-05-19T12:39:50Z,4275968993,212,10.8,4275968989,140,70.9,4275968991,141,35.2,4275968995,213,0.2,4275968987,56,Center,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400751,12,1,1,1,35,f1ks82wpiewyqs6h3oz9v4hzj,1,67.1,26.2,2023-05-14T02:09:18.506Z,2023-05-19T12:32:48Z,4275969037,212,16.4,4275969033,140,56.1,4275969035,141,9.1,4275969039,213,3.9,4275969031,56,Right,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400761,13,1,1,1,36,f1ks82wpiewyqs6h3oz9v4hzj,0,55.8,9.1,2023-05-14T02:09:19.059Z,2023-05-19T12:33:14Z,4275969111,155,,4275969121,213,0.8,4275969117,141,37.1,4275969115,140,72.4,4275969113,56,Center,4275969119,212,25.8,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550967931,734,61,1,1,39,6hbfgdczbi3yg4sdpqgtu6s,1,26.7,61.7,2023-05-14T02:09:22.023Z,2023-05-19T12:33:49Z,4289556283,56,Back,,,,,,,,,,,,,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550969089,708,61,1,1,40,f1ks82wpiewyqs6h3oz9v4hzj,1,72.9,39.2,2023-05-14T02:09:22.772Z,2023-05-19T12:36:19Z,4289562003,56,Center,,,,,,,,,,,,,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400767,16,49,1,1,41,6hbfgdczbi3yg4sdpqgtu6s,1,33.7,74.4,2023-05-14T02:09:24.452Z,2023-05-14T02:09:24Z,,,,,,,,,,,,,,,,,,,,,,,,,dve5pao9dmobh167wb8g45g45,J. Ertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400771,17,50,1,1,42,6hbfgdczbi3yg4sdpqgtu6s,1,33.5,69,2023-05-14T02:09:25.060Z,2023-05-19T14:42:01Z,4289560335,286,,4289846443,233,707,4275969143,56,Back,,,,,,,,,,,,,,,,dve5pao9dmobh167wb8g45g45,J. Ertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550968877,707,7,1,1,42,f1ks82wpiewyqs6h3oz9v4hzj,1,66.5,31,2023-05-14T02:09:25.061Z,2023-05-19T14:42:00Z,4289560877,384,,4289560873,56,Center,4289846429,285,,4289846425,233,17,,,,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400799,14,49,1,1,43,f1ks82wpiewyqs6h3oz9v4hzj,1,69.4,37.3,2023-05-14T02:09:25.532Z,2023-05-19T12:36:00Z,,,,,,,,,,,,,,,,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550969371,709,3,1,1,44,f1ks82wpiewyqs6h3oz9v4hzj,1,68.2,38.2,2023-05-14T02:09:26.525Z,2023-05-19T14:42:05Z,4289563411,286,,4289846611,233,735,4289563409,56,Center,4289563413,464,,,,,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550969453,735,45,1,1,44,6hbfgdczbi3yg4sdpqgtu6s,0,31.8,61.8,2023-05-14T02:09:26.525Z,2023-05-19T14:42:05Z,4289846639,233,709,4289563831,285,,4289563829,56,Back,,,,,,,,,,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400823,15,1,1,1,45,f1ks82wpiewyqs6h3oz9v4hzj,1,65,32.5,2023-05-14T02:09:27.787Z,2023-05-19T12:36:08Z,4275969399,212,17.7,4275969397,141,12.7,4275969401,213,4.0,4275969393,56,Right,4275969395,140,54.0,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400857,16,1,1,1,47,f1ks82wpiewyqs6h3oz9v4hzj,1,54,12.7,2023-05-14T02:09:30.483Z,2023-05-14T02:09:33Z,4275969543,213,2.4,4275969535,56,Back,4275969539,141,38.4,4275969537,140,34.1,4275969541,212,27.2,,,,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400901,17,1,1,1,51,f1ks82wpiewyqs6h3oz9v4hzj,1,34.1,38.4,2023-05-14T02:09:33.539Z,2023-05-14T02:09:38Z,4275969773,213,1.3,4275969769,141,71.2,4275969765,56,Back,4275969771,212,23.2,4275969767,140,40.1,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548425321,369,43,1,1,55,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-05-14T02:09:37.519Z,2023-05-14T03:04:12Z,4276099497,144,74,4276098427,56,Back,4276098449,233,18,4276098429,285,0,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400915,18,1,1,1,55,f1ks82wpiewyqs6h3oz9v4hzj,0,51.7,76.3,2023-05-14T02:09:38.518Z,2023-05-19T12:37:19Z,4275969843,56,Center,4275969847,141,74.4,4275969841,155,,4275969851,213,6.1,4275969849,212,5.7,4275969845,140,57.0,4275969985,233,18,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400939,18,61,1,1,56,6hbfgdczbi3yg4sdpqgtu6s,1,43,25,2023-05-14T02:09:39.508Z,2023-05-19T12:37:26Z,4275969963,56,Back,,,,,,,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548400951,19,5,1,1,58,6hbfgdczbi3yg4sdpqgtu6s,0,36.4,-1.6,2023-05-14T02:09:40.756Z,2023-05-19T12:39:58Z,4275970935,233,19,4275970029,347,,4275970027,56,Back,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548401121,19,5,1,1,58,f1ks82wpiewyqs6h3oz9v4hzj,1,63.6,101.6,2023-05-14T02:09:40.756Z,2023-05-14T02:09:58Z,4275970907,233,19,4275970883,56,Left,4275970887,347,,,,,,,,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548401153,20,1,1,2,15,f1ks82wpiewyqs6h3oz9v4hzj,1,59.9,100,2023-05-14T02:09:58.083Z,2023-05-14T02:10:00Z,4275971045,107,,4275971049,140,40.4,4275971051,141,87.0,4275971055,213,3.6,4275971047,56,Back,4275971053,212,22.9,4275971057,1,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548401181,21,1,1,2,18,f1ks82wpiewyqs6h3oz9v4hzj,1,40.4,87,2023-05-14T02:10:00.660Z,2023-05-19T12:40:19Z,4275971191,56,Left,4275971195,141,94.5,4275971199,213,0.3,4275971193,140,54.6,4275971197,212,15.8,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548401211,22,1,1,2,20,f1ks82wpiewyqs6h3oz9v4hzj,0,54.6,94.5,2023-05-14T02:10:02.981Z,2023-05-14T02:10:05Z,4275971331,141,100.0,4275971323,56,Left,4275971329,140,76.8,4275971335,212,23.7,4275971337,213,0.2,,,,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548401393,20,5,1,2,22,6hbfgdczbi3yg4sdpqgtu6s,1,22.9,-1.2,2023-05-14T02:10:05.203Z,2023-05-14T02:10:24Z,4275972157,233,23,4275972149,56,Back,4275972151,347,,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548401213,23,5,1,2,22,f1ks82wpiewyqs6h3oz9v4hzj,0,77.1,101.2,2023-05-14T02:10:05.203Z,2023-05-14T02:17:43Z,4275971349,347,,4275971347,56,Left,4275972161,233,20,,,,,,,,,,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548401403,21,1,1,2,40,6hbfgdczbi3yg4sdpqgtu6s,0,26.4,0,2023-05-14T02:10:23.227Z,2023-05-19T12:41:05Z,4275972271,189,,4275972217,212,20.5,4275972213,140,36.2,4275972209,107,,4275972215,141,24.6,4275972219,213,1.0,4275972211,56,Back,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548401413,24,49,1,2,43,f1ks82wpiewyqs6h3oz9v4hzj,1,67.8,69.5,2023-05-14T02:10:26.389Z,2023-05-14T02:10:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548401465,25,1,1,2,44,f1ks82wpiewyqs6h3oz9v4hzj,1,67.8,69.5,2023-05-14T02:10:26.788Z,2023-05-14T02:10:33Z,4275972491,140,69.3,4275972493,141,40.2,4275972497,213,4.8,4275972495,212,20.0,4275972489,56,Center,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
