id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/14/value
2524966961,1,34,16,0,0,dtucewmt49th1p4selfutmnmc,1,0,0,2023-03-26T22:36:08.179Z,2023-03-27T00:16:32Z,4125661915,194,5rtm5d6v7nfqjh9ahayyc1bkl,4125661913,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4125661909,59,"1, 2, 16, 4, 25, 20, 8, 7, 29, 77, 14, 3, 5, 9, 21, 22, 24, 27, 44",4125683159,197,10600,4125661919,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4125661907,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4125661911,130,4,4125661905,30,"2e8med2swmjdv0uck4hmz4s4q, 7hrw0exutge376ai2uf6frw4q, 6zvfcc67po0ofvl1twrv13tg5, 2mawkst2xlxrp2zbvgk6rundh, amls5kykb1h1c9b1mpiue3i6t, 5rtm5d6v7nfqjh9ahayyc1bkl, 9tbrhbbmfxq8l363kybl4g7ah, asfd5wkedz1u29xt37r6or4rt, 26d7uj41yx6no1oc3izr0rys5, v0q4f70xrc8ylwip5lfva5ed, 2qqged8hw4lzh6u8r81kc22fp, egntdpd5mpnv6i8n8uv4yolhx, 3v2uqzotxtogavxgqpe7plene, brs2knmydegipvthtwu6xwqac, 3svqubb2pdx77fopvm9tfc7x0, 4f0zm6i0gg260zvicbviqsdn8, 24lhpn1z5ikitapll48t1z7kk, 741s72n2a9z9o8lbcz3jx8gyd, 7gslai7b2mkllvzelqo0rknvt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524967535,1,34,16,0,0,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-03-26T22:40:17.917Z,2023-03-26T23:14:14Z,4125685315,194,cgfk0e62cesbgieslfge2p61h,4125665419,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4125665421,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4125665411,30,"53uflfknc5uus7iqw3obp5fx1, 6fs7fjwxqpkgzosbb8364d4np, 2x4vbu3htfozzwd8g7bdxeacp, cgfk0e62cesbgieslfge2p61h, 8co65x7tuvynuqvket8okb7xl, e4lfaia255nw9ndnol0mvxc2y, 5ni7a4s85lp22rysy5inywf3e, ajm2otiy72xcni5pbtu1259n8, bj3unxp9xho1kr7sztpweagyy, 9jitxfwaeix5fn1n3dhartbhm, 270qzf9ig52z04iu3ujnmstg4, i6agm9wbvn7j7iljfnmnqq6s, 38p95hbwy1ivwo4orwdrwal90, blgb1n71xsz7bbzpd2le9v33e, 4tm3f1xmjfy7hffe7io731yxg, dtrm0ji0olk3n01v71m8a5exh, 70bj6elm2g05zf0tfvbbta2mt, 1he80t4tdvj86rbvng0956prd, 5z4eljhtvsvscd9kvsi0cfh7t, edwr7f7jwnxm1plk91fx8hfro",4125683463,197,3403,4125665415,59,"1, 3, 5, 13, 4, 23, 14, 29, 11, 9, 21, 35, 39, 31, 37, 2, 6, 7, 17, 22",4125665413,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4125665417,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971155,2,32,1,0,0,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-03-26T23:08:53.848Z,2023-03-26T23:08:55Z,4125684019,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971143,2,32,1,0,0,dtucewmt49th1p4selfutmnmc,1,0,0,2023-03-26T23:08:53.848Z,2023-03-26T23:08:54Z,4125683951,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971177,3,1,1,0,0,c3v2ohfuzoqmc8ljm65hi80sj,1,49.9,50.5,2023-03-26T23:08:53.948Z,2023-03-26T23:09:00Z,4125684107,212,13.0,4125684103,140,38.9,4125684105,141,41.7,4125684111,279,S,4125684101,56,Back,4125684109,213,3.6,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971183,4,1,1,0,6,c3v2ohfuzoqmc8ljm65hi80sj,1,38.7,40.7,2023-03-26T23:09:00.320Z,2023-03-27T00:02:26Z,4125684129,140,33.9,4125684131,141,7.7,4125684133,212,23.0,4125684135,213,4.5,4125684127,56,Back,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971185,5,1,1,0,7,c3v2ohfuzoqmc8ljm65hi80sj,1,33.9,7.7,2023-03-26T23:09:01.729Z,2023-03-26T23:09:03Z,4125684153,140,51.7,4125684151,56,Right,4125684157,212,18.8,4125684155,141,4.9,4125684159,213,6.2,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971189,6,1,1,0,9,c3v2ohfuzoqmc8ljm65hi80sj,1,51.7,4.9,2023-03-26T23:09:03.360Z,2023-03-27T00:02:42Z,4125684175,213,3.0,4125684173,212,14.9,4125684169,140,37.6,4125684171,141,7.3,4125684167,56,Back,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971205,7,1,1,0,10,c3v2ohfuzoqmc8ljm65hi80sj,1,37.6,7.3,2023-03-26T23:09:04.161Z,2023-03-26T23:09:10Z,4125684249,213,2.3,4125684245,141,45.1,4125684243,140,15.4,4125684241,56,Back,4125684247,212,34.7,4125684251,1,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971211,8,1,1,0,16,c3v2ohfuzoqmc8ljm65hi80sj,1,16.2,46.1,2023-03-26T23:09:10.321Z,2023-03-26T23:09:11Z,4125684281,212,15.5,4125684279,141,67.3,4125684277,140,21.5,4125684283,213,1.2,4125684275,56,Back,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971213,9,1,1,0,17,c3v2ohfuzoqmc8ljm65hi80sj,1,21.5,67.3,2023-03-26T23:09:11.776Z,2023-03-26T23:09:13Z,4125684289,56,Back,4125684291,140,12.1,4125684295,212,20.1,4125684293,141,41.5,4125684297,213,4.2,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971223,10,1,1,0,19,c3v2ohfuzoqmc8ljm65hi80sj,1,12.1,41.5,2023-03-26T23:09:13.520Z,2023-03-26T23:09:15Z,4125684353,56,Back,4125684357,141,39.9,4125684359,212,16.1,4125684355,140,27.4,4125684361,213,6.2,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971233,11,1,1,0,21,c3v2ohfuzoqmc8ljm65hi80sj,1,27.4,39.9,2023-03-26T23:09:15.040Z,2023-03-27T00:02:57Z,4125684403,56,Back,4125684413,213,1.9,4125684411,212,22.8,4125684405,140,19.7,4125684409,141,71.2,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971253,12,1,1,0,23,c3v2ohfuzoqmc8ljm65hi80sj,1,24.8,75.9,2023-03-26T23:09:17.489Z,2023-03-26T23:09:20Z,4125684517,212,17.2,4125684513,140,33.8,4125684515,141,97.1,4125684511,56,Back,4125684519,213,1.0,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971259,13,61,1,0,25,c3v2ohfuzoqmc8ljm65hi80sj,0,31.8,96.5,2023-03-26T23:09:18.953Z,2023-03-26T23:15:12Z,4125684533,56,Back,,,,,,,,,,,,,,,,,,,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971251,3,43,1,0,25,dtucewmt49th1p4selfutmnmc,1,0,0,2023-03-26T23:09:19.582Z,2023-03-26T23:09:23Z,4125684503,140,64.7,4125684507,212,11.1,4125684607,144,1,4125684505,141,0.0,4125684499,168,0,4125684497,3,0,4125684501,56,Right,4125684509,213,4.6,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971257,4,5,1,0,26,dtucewmt49th1p4selfutmnmc,1,67.3,-1.4,2023-03-26T23:09:19.942Z,2023-03-26T23:09:26Z,4125684527,56,Right,4125684625,233,14,4125684529,347,,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971263,14,5,1,0,26,c3v2ohfuzoqmc8ljm65hi80sj,0,32.7,101.4,2023-03-26T23:09:19.942Z,2023-03-26T23:13:44Z,4125684551,56,Back,4125684553,347,,4125684641,233,4,,,,,,,,,,,,,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971347,5,1,1,0,41,dtucewmt49th1p4selfutmnmc,1,70.1,0,2023-03-26T23:09:35.808Z,2023-03-26T23:09:38Z,4125684873,107,,4125684883,213,1.2,4125684877,140,74.0,4125684875,56,Right,4125684881,212,10.7,4125684879,141,13.1,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971379,6,1,1,0,44,dtucewmt49th1p4selfutmnmc,1,71.2,17.3,2023-03-26T23:09:38.317Z,2023-03-26T23:09:42Z,4125685015,213,1.4,4125685009,140,73.8,4125685013,212,16.3,4125685007,56,Center,4125685011,141,41.0,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971383,7,1,1,0,48,dtucewmt49th1p4selfutmnmc,1,75.6,45.2,2023-03-26T23:09:42.063Z,2023-03-26T23:09:44Z,4125685071,213,1.9,4125685065,140,70.3,4125685069,212,15.6,4125685063,56,Center,4125685067,141,66.7,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971395,8,1,1,0,50,dtucewmt49th1p4selfutmnmc,0,70.3,66.7,2023-03-26T23:09:43.967Z,2023-03-26T23:10:06Z,4125685115,212,39.5,4125685117,213,5.7,4125685109,56,Center,4125685113,141,33.1,4125685119,1,,4125685107,155,,4125685111,140,100.0,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971399,9,5,1,0,51,dtucewmt49th1p4selfutmnmc,0,101.3,33.4,2023-03-26T23:09:44.849Z,2023-03-26T23:13:44Z,4125685125,56,Center,4125685135,233,15,4125685127,346,,,,,,,,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971393,15,5,1,0,51,c3v2ohfuzoqmc8ljm65hi80sj,1,-1.3,66.6,2023-03-26T23:09:44.849Z,2023-03-26T23:09:46Z,4125685105,346,,4125685131,233,9,4125685103,56,Back,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971527,16,1,1,1,24,c3v2ohfuzoqmc8ljm65hi80sj,0,5.2,52.2,2023-03-26T23:10:17.888Z,2023-03-26T23:10:54Z,4125685777,1,,4125685773,212,54.4,4125685775,213,0.2,4125685769,140,56.0,4125685771,141,68.1,4125685779,74,,4125685767,56,Center,4125685765,124,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971533,10,1,1,1,27,dtucewmt49th1p4selfutmnmc,0,45.8,25.2,2023-03-26T23:10:21.789Z,2023-03-26T23:10:23Z,4125685815,3,,4125685819,140,55.5,4125685825,213,0.5,4125685821,141,32.8,4125685817,56,Center,4125685823,212,11.4,,,,,,,amls5kykb1h1c9b1mpiue3i6t,R. Holloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971553,17,1,1,1,29,c3v2ohfuzoqmc8ljm65hi80sj,1,43.7,66.2,2023-03-26T23:10:23.201Z,2023-03-26T23:10:57Z,4125685925,213,4.9,4125685919,140,46.0,4125685923,212,10.3,4125685917,56,Back,4125685921,141,51.4,,,,,,,,,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971577,18,1,1,1,36,c3v2ohfuzoqmc8ljm65hi80sj,1,38.2,58.3,2023-03-26T23:10:30.767Z,2023-03-26T23:10:31Z,4125686003,212,8.9,4125686005,213,3.0,4125685999,140,29.8,4125686001,141,60.4,4125685997,56,Back,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971585,19,1,1,1,37,c3v2ohfuzoqmc8ljm65hi80sj,1,29.8,60.4,2023-03-26T23:10:31.647Z,2023-03-26T23:10:33Z,4125686051,213,4.7,4125686045,140,28.8,4125686049,212,24.3,4125686047,141,24.7,4125686043,56,Back,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971607,20,1,1,1,39,c3v2ohfuzoqmc8ljm65hi80sj,1,28.9,24.5,2023-03-26T23:10:33.328Z,2023-03-26T23:10:37Z,4125686171,141,42.3,4125686167,56,Back,4125686175,213,2.6,4125686173,212,21.8,4125686169,140,11.6,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971635,21,1,1,1,45,c3v2ohfuzoqmc8ljm65hi80sj,1,11.6,42.3,2023-03-26T23:10:39.536Z,2023-03-26T23:10:44Z,4125686315,56,Back,4125686325,1,,4125686313,155,,4125686323,213,0.3,4125686317,140,46.1,4125686319,141,58.0,4125686321,212,37.8,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971651,22,1,1,1,50,c3v2ohfuzoqmc8ljm65hi80sj,1,45.2,63.8,2023-03-26T23:10:44.128Z,2023-03-26T23:10:47Z,4125686409,212,21.8,4125686411,213,1.8,4125686405,140,39.6,4125686403,56,Back,4125686407,141,94.6,,,,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971665,23,1,1,1,53,c3v2ohfuzoqmc8ljm65hi80sj,0,62,91.9,2023-03-26T23:10:47.344Z,2023-03-26T23:10:51Z,4125686487,212,38.4,4125686483,140,90.5,4125686485,141,56.4,4125686481,56,Center,4125686491,1,,4125686479,155,,4125686489,213,5.6,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971671,11,52,1,1,57,dtucewmt49th1p4selfutmnmc,1,10.9,50,2023-03-26T23:10:51.230Z,2023-03-26T23:10:51Z,,,,,,,,,,,,,,,,,,,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971695,12,1,1,1,57,dtucewmt49th1p4selfutmnmc,1,10.9,50,2023-03-26T23:10:51.327Z,2023-03-26T23:10:58Z,4125686665,140,21.2,4125686669,212,21.6,4125686663,56,Back,4125686661,123,,4125686667,141,77.5,4125686671,213,1.0,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971705,13,1,1,2,4,dtucewmt49th1p4selfutmnmc,1,31.2,89.4,2023-03-26T23:10:58.606Z,2023-03-26T23:11:01Z,4125686721,213,0.2,4125686719,212,20.8,4125686717,141,95.9,4125686713,56,Left,4125686715,140,50.6,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971709,14,3,1,2,7,dtucewmt49th1p4selfutmnmc,0,51.6,96.4,2023-03-26T23:11:01.438Z,2023-03-26T23:11:37Z,4125686747,286,,4125686745,56,Left,4125686807,233,24,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971715,24,7,1,2,7,c3v2ohfuzoqmc8ljm65hi80sj,1,48.4,3.6,2023-03-26T23:11:01.439Z,2023-03-26T23:11:05Z,4125686781,56,Back,4125686803,233,14,4125686779,167,,4125686785,285,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971767,15,5,1,2,10,dtucewmt49th1p4selfutmnmc,1,50.4,101.2,2023-03-26T23:11:04.798Z,2023-03-26T23:11:22Z,4125687083,233,25,4125687063,56,Left,4125687065,347,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971719,25,5,1,2,10,c3v2ohfuzoqmc8ljm65hi80sj,0,49.6,-1.2,2023-03-26T23:11:04.798Z,2023-03-27T00:04:15Z,4125687095,233,15,4125686801,347,,4125686799,56,Back,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971779,16,1,1,2,28,dtucewmt49th1p4selfutmnmc,0,52,100,2023-03-26T23:11:22.398Z,2023-03-26T23:11:59Z,4125687107,140,63.8,4125687103,107,,4125687113,213,5.5,4125687111,212,16.9,4125687105,56,Left,4125687109,141,84.5,,,,,,,2qqged8hw4lzh6u8r81kc22fp,J. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971775,26,8,1,2,29,c3v2ohfuzoqmc8ljm65hi80sj,1,31.6,25,2023-03-26T23:11:22.912Z,2023-03-26T23:11:23Z,4125687093,56,Back,,,,,,,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971781,27,49,1,2,30,c3v2ohfuzoqmc8ljm65hi80sj,1,33.6,29.6,2023-03-26T23:11:24.160Z,2023-03-26T23:11:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971789,28,1,1,2,30,c3v2ohfuzoqmc8ljm65hi80sj,1,33.6,29.6,2023-03-26T23:11:24.512Z,2023-03-26T23:11:27Z,4125687171,212,12.6,4125687173,213,2.5,4125687169,141,41.4,4125687165,56,Back,4125687167,140,24.3,,,,,,,,,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971791,29,61,1,2,33,c3v2ohfuzoqmc8ljm65hi80sj,0,25.6,43.6,2023-03-26T23:11:26.927Z,2023-03-26T23:11:27Z,4125687177,56,Back,,,,,,,,,,,,,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971797,17,49,1,2,34,dtucewmt49th1p4selfutmnmc,1,74,50.6,2023-03-26T23:11:28.718Z,2023-03-26T23:11:28Z,,,,,,,,,,,,,,,,,,,,,,,,,26d7uj41yx6no1oc3izr0rys5,U. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971799,18,61,1,2,34,dtucewmt49th1p4selfutmnmc,0,74,50.6,2023-03-26T23:11:28.766Z,2023-03-26T23:11:29Z,4125687191,56,Center,,,,,,,,,,,,,,,,,,,,,,26d7uj41yx6no1oc3izr0rys5,U. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971805,30,49,1,2,35,c3v2ohfuzoqmc8ljm65hi80sj,1,19.3,57.2,2023-03-26T23:11:29.647Z,2023-03-26T23:11:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971809,31,1,1,2,36,c3v2ohfuzoqmc8ljm65hi80sj,1,18.3,54.9,2023-03-26T23:11:30.206Z,2023-03-26T23:11:32Z,4125687225,140,5.1,4125687227,141,52.7,4125687223,56,Back,4125687231,213,3.2,4125687229,212,13.9,,,,,,,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971825,32,1,1,2,38,c3v2ohfuzoqmc8ljm65hi80sj,1,5.1,52.7,2023-03-26T23:11:32.608Z,2023-03-26T23:11:38Z,4125687339,1,,4125687331,140,33.7,4125687329,56,Back,4125687327,155,,4125687335,212,39.1,4125687337,213,0.7,4125687333,141,89.6,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971841,33,1,1,2,49,c3v2ohfuzoqmc8ljm65hi80sj,1,54.3,83,2023-03-26T23:11:43.519Z,2023-03-27T01:07:18Z,4125687455,141,52.4,4125687459,213,4.7,4125687457,212,20.8,4125687451,56,Center,4125687453,140,54.4,,,,,,,,,,270qzf9ig52z04iu3ujnmstg4,R. Gareis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971847,34,1,1,2,50,c3v2ohfuzoqmc8ljm65hi80sj,0,54.4,52.4,2023-03-26T23:11:44.239Z,2023-03-26T23:11:45Z,4125687483,140,63.3,4125687481,56,Center,4125687487,212,9.7,4125687485,141,48.7,4125687489,213,6.0,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971845,19,49,1,2,50,dtucewmt49th1p4selfutmnmc,1,34.5,47.9,2023-03-26T23:11:44.717Z,2023-03-26T23:11:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2mawkst2xlxrp2zbvgk6rundh,E. Pikkujämsä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971863,20,1,1,2,52,dtucewmt49th1p4selfutmnmc,1,35.3,48.4,2023-03-26T23:11:45.934Z,2023-03-26T23:11:49Z,4125687579,212,9.4,4125687581,213,5.9,4125687575,140,43.6,4125687573,56,Back,4125687577,141,43.3,,,,,,,,,,2mawkst2xlxrp2zbvgk6rundh,E. Pikkujämsä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971875,21,1,1,2,55,dtucewmt49th1p4selfutmnmc,0,50.4,43.7,2023-03-26T23:11:49.693Z,2023-03-26T23:11:52Z,4125687651,1,,4125687647,212,42.8,4125687641,56,Left,4125687643,140,66.7,4125687645,141,100.0,4125687649,213,1.2,,,,,,,2qqged8hw4lzh6u8r81kc22fp,J. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971881,22,5,1,2,58,dtucewmt49th1p4selfutmnmc,0,68.8,101.3,2023-03-26T23:11:52.398Z,2023-03-26T23:13:45Z,4125687659,56,Left,4125687685,233,35,4125687661,347,,,,,,,,,,,,,,,,,2qqged8hw4lzh6u8r81kc22fp,J. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971885,35,5,1,2,58,c3v2ohfuzoqmc8ljm65hi80sj,1,31.2,-1.3,2023-03-26T23:11:52.398Z,2023-03-26T23:11:54Z,4125687673,56,Back,4125687681,233,22,4125687675,347,,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971907,36,1,1,3,1,c3v2ohfuzoqmc8ljm65hi80sj,1,29,0,2023-03-26T23:11:55.503Z,2023-03-26T23:12:01Z,4125687799,141,21.3,4125687803,213,2.1,4125687795,56,Back,4125687801,212,17.8,4125687793,107,,4125687797,140,20.4,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971919,37,1,1,3,7,c3v2ohfuzoqmc8ljm65hi80sj,1,26.3,27.7,2023-03-26T23:12:01.311Z,2023-03-26T23:12:04Z,4125687865,213,1.6,4125687867,1,,4125687863,212,37.7,4125687857,56,Back,4125687855,155,,4125687861,141,83.1,4125687859,140,26.3,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971941,38,1,1,3,10,c3v2ohfuzoqmc8ljm65hi80sj,1,26.3,83.1,2023-03-26T23:12:04.014Z,2023-03-26T23:12:08Z,4125687979,140,13.8,4125687981,141,70.1,4125687985,213,3.7,4125687977,56,Back,4125687983,212,15.8,,,,,,,,,,2x4vbu3htfozzwd8g7bdxeacp,C. Petersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971951,39,1,1,3,14,c3v2ohfuzoqmc8ljm65hi80sj,1,13.8,70.1,2023-03-26T23:12:08.143Z,2023-03-26T23:12:09Z,4125688043,212,19.1,4125688045,213,4.3,4125688039,140,7.2,4125688037,56,Back,4125688041,141,44.0,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524971963,40,1,1,3,15,c3v2ohfuzoqmc8ljm65hi80sj,1,7.2,44,2023-03-26T23:12:09.838Z,2023-03-26T23:12:12Z,4125688097,56,Back,4125688105,213,6.1,4125688103,212,18.6,4125688099,140,24.6,4125688101,141,38.8,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
