id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,assist
2540396329,4,8,1,0,8,c3v2ohfuzoqmc8ljm65hi80sj,1,33.8,7.6,2023-04-29T00:38:26.923Z,2023-05-04T12:21:16Z,4249502843,385,,4233281337,56,Back,,,,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396345,8,1,1,0,10,b4fbmos00gxtk8qnaqsm392p5,1,78.3,86.8,2023-04-29T00:38:28.856Z,2023-04-29T01:29:16Z,4233281435,140,69.2,4233281433,56,Center,4233281437,141,76.0,4233281439,212,12.1,4233281441,213,3.8,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396347,9,1,1,0,13,b4fbmos00gxtk8qnaqsm392p5,1,66.2,73,2023-04-29T00:38:31.926Z,2023-04-29T00:38:32Z,4233281445,56,Center,4233281451,212,9.8,4233281453,213,4.3,4233281449,141,59.6,4233281447,140,62.7,,,,,,,,,,817x7baq69b1tnrtminbjf3zd,M. Speck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396355,10,1,1,0,14,b4fbmos00gxtk8qnaqsm392p5,1,62.7,59.6,2023-04-29T00:38:32.678Z,2023-04-29T00:38:35Z,4233281495,141,51.6,4233281493,140,45.6,4233281497,212,18.8,4233281499,213,3.4,4233281491,56,Back,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396361,11,1,1,0,17,b4fbmos00gxtk8qnaqsm392p5,1,46.2,52.4,2023-04-29T00:38:35.126Z,2023-04-29T00:38:36Z,4233281533,212,16.7,4233281535,213,4.5,4233281527,56,Back,4233281531,141,28.6,4233281529,140,42.3,,,,,,,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396371,12,1,1,0,18,b4fbmos00gxtk8qnaqsm392p5,1,42.4,30,2023-04-29T00:38:36.678Z,2023-04-29T00:38:39Z,4233281589,140,60.2,4233281587,56,Center,4233281593,212,19.6,4233281595,213,0.3,4233281591,141,38.5,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396381,13,1,1,0,21,b4fbmos00gxtk8qnaqsm392p5,1,58,39.2,2023-04-29T00:38:39.208Z,2023-04-29T00:38:41Z,4233281641,141,15.2,4233281639,140,64.2,4233281643,212,17.6,4233281637,56,Right,4233281645,213,5.1,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396391,14,1,1,0,23,b4fbmos00gxtk8qnaqsm392p5,1,68,11.9,2023-04-29T00:38:41.430Z,2023-04-29T00:38:44Z,4233281681,141,3.8,4233281677,56,Right,4233281679,140,75.9,4233281683,212,10.0,4233281685,213,5.7,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396397,15,1,1,0,25,b4fbmos00gxtk8qnaqsm392p5,1,75.9,3.8,2023-04-29T00:38:43.960Z,2023-04-29T00:38:45Z,4233281713,213,1.2,4233281705,56,Right,4233281709,141,18.8,4233281707,140,79.4,4233281711,212,10.8,,,,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396399,16,50,1,0,27,b4fbmos00gxtk8qnaqsm392p5,1,85.5,10,2023-04-29T00:38:45.431Z,2023-04-29T00:38:54Z,4233281717,56,Right,4233281803,233,6,4233281719,286,,,,,,,,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396415,6,7,1,0,27,c3v2ohfuzoqmc8ljm65hi80sj,1,14.5,90,2023-04-29T00:38:45.432Z,2023-05-04T12:22:53Z,4233281785,56,Back,4233281787,285,,4233281889,167,,4233281789,233,16,4249509689,385,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396409,5,5,1,0,28,c3v2ohfuzoqmc8ljm65hi80sj,0,4.8,100.9,2023-04-29T00:38:46.358Z,2023-04-29T05:20:53Z,4233281761,56,Back,4233281763,347,,4233281959,233,17,,,,,,,,,,,,,,,,6zm75ruas324c7yrt18ttei8l,K. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396439,17,5,1,0,28,b4fbmos00gxtk8qnaqsm392p5,1,95.2,-0.9,2023-04-29T00:38:46.358Z,2023-04-29T00:39:04Z,4233281951,233,5,4233281925,347,,4233281923,56,Right,,,,,,,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396455,18,1,1,0,45,b4fbmos00gxtk8qnaqsm392p5,1,96.1,0,2023-04-29T00:39:03.880Z,2023-04-29T00:39:05Z,4233281995,107,,4233282001,141,17.3,4233281997,56,Right,4233282003,212,12.3,4233281999,140,96.9,4233282005,213,1.5,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396459,19,1,1,0,47,b4fbmos00gxtk8qnaqsm392p5,1,98.1,16.7,2023-04-29T00:39:05.718Z,2023-04-29T01:30:25Z,4233282019,212,9.6,4233282017,141,3.7,4233282013,56,Right,4233282015,140,94.5,4233282021,213,4.3,,,,,,,,,,5vz9nl1i4heh44k09pke748ut,R. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396483,20,1,1,0,48,b4fbmos00gxtk8qnaqsm392p5,1,94.5,3.7,2023-04-29T00:39:06.694Z,2023-05-04T12:25:17Z,4233282151,213,1.7,4233282139,2,,4233282141,155,,4233282149,212,64.2,4249518443,20,,4233282147,141,96.8,4233282143,56,Left,4233282145,140,84.5,awme1kk0t2w81hc4xcup7k222,T. Lussi,4249518441,224,4233282153,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396497,21,1,1,0,56,b4fbmos00gxtk8qnaqsm392p5,1,72.8,91.2,2023-04-29T00:39:14.408Z,2023-04-29T00:39:19Z,4233282211,140,61.5,4233282217,213,3.7,4233282215,212,14.1,4233282213,141,80.0,4233282209,56,Left,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396499,22,1,1,1,1,b4fbmos00gxtk8qnaqsm392p5,0,71.8,83.7,2023-04-29T00:39:19.654Z,2023-04-29T00:39:24Z,4233282227,212,12.1,4233282229,213,5.9,4233282221,56,Center,4233282225,141,77.3,4233282223,140,82.6,,,,,,,,,,817x7baq69b1tnrtminbjf3zd,M. Speck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396507,7,49,1,1,4,c3v2ohfuzoqmc8ljm65hi80sj,1,19.1,32.5,2023-04-29T00:39:22.587Z,2023-04-29T01:30:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396515,8,1,1,1,4,c3v2ohfuzoqmc8ljm65hi80sj,1,19.3,32.5,2023-04-29T00:39:22.781Z,2023-04-29T01:30:50Z,4233282285,141,40.9,4233282283,140,29.5,4233282289,213,0.5,4233282281,56,Back,4233282287,212,12.1,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396533,9,1,1,1,6,c3v2ohfuzoqmc8ljm65hi80sj,0,31.1,41,2023-04-29T00:39:24.363Z,2023-04-29T01:30:59Z,4233282363,212,42.3,4233282355,196,,4233282365,213,1.8,4233282367,1,,4233282357,56,Back,4233282361,141,100.0,4233282359,140,23.0,,,,70bj6elm2g05zf0tfvbbta2mt,H. Solaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396535,10,5,1,1,11,c3v2ohfuzoqmc8ljm65hi80sj,0,27.8,101.7,2023-04-29T00:39:29.079Z,2023-04-29T00:39:35Z,4233282371,347,,4233282473,233,23,4233282369,56,Back,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396557,23,5,1,1,11,b4fbmos00gxtk8qnaqsm392p5,1,72.2,-1.7,2023-04-29T00:39:29.079Z,2023-04-29T05:20:53Z,4233282447,347,,4233282469,233,10,4233282445,56,Right,,,,,,,,,,,,,,,,817x7baq69b1tnrtminbjf3zd,M. Speck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396565,24,1,1,1,17,b4fbmos00gxtk8qnaqsm392p5,1,69.4,0,2023-04-29T00:39:35.272Z,2023-04-29T00:39:36Z,4233282499,56,Right,4233282505,212,12.1,4233282497,107,,4233282503,141,16.4,4233282507,213,1.4,4233282501,140,71.9,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396567,25,43,1,1,18,b4fbmos00gxtk8qnaqsm392p5,1,0,0,2023-04-29T00:39:36.774Z,2023-04-29T00:39:41Z,4233282575,144,61,4233282511,56,Right,,,,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396583,26,1,1,1,20,b4fbmos00gxtk8qnaqsm392p5,1,63.3,16.4,2023-04-29T00:39:38.985Z,2023-04-29T00:39:43Z,4233282595,56,Right,4233282607,212,11.7,4233282611,213,3.7,4233282603,141,7.7,4233282599,140,53.7,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396599,27,1,1,1,25,b4fbmos00gxtk8qnaqsm392p5,1,42.1,6.5,2023-04-29T00:39:43.158Z,2023-04-29T00:39:46Z,4233282683,141,36.9,4233282685,212,22.5,4233282679,56,Back,4233282687,213,2.0,4233282681,140,33.7,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396609,28,1,1,1,27,b4fbmos00gxtk8qnaqsm392p5,1,33.7,36.9,2023-04-29T00:39:45.976Z,2023-04-29T00:39:47Z,4233282715,56,Back,4233282721,212,18.8,4233282719,141,64.5,4233282723,213,1.6,4233282717,140,34.0,,,,,,,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396617,29,1,1,1,29,b4fbmos00gxtk8qnaqsm392p5,1,34,64.5,2023-04-29T00:39:47.479Z,2023-04-29T00:39:49Z,4233282765,140,37.8,4233282763,56,Back,4233282771,213,1.4,4233282769,212,18.3,4233282767,141,90.8,,,,,,,,,,cqpdeqi0psfadqsgejcvdqqne,M. Berkely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396631,30,1,1,1,31,b4fbmos00gxtk8qnaqsm392p5,1,38,90.9,2023-04-29T00:39:49.750Z,2023-04-29T01:31:06Z,4233282841,212,24.6,4233282835,56,Left,4233282837,140,60.8,4233282843,213,6.1,4233282839,141,82.7,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396637,31,1,1,1,36,b4fbmos00gxtk8qnaqsm392p5,1,67.1,71.5,2023-04-29T00:39:54.870Z,2023-04-29T00:39:56Z,4233282873,141,51.3,4233282869,56,Center,4233282875,212,13.7,4233282877,213,4.7,4233282871,140,66.6,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396675,32,1,1,1,39,b4fbmos00gxtk8qnaqsm392p5,1,66.2,58.2,2023-04-29T00:39:57.142Z,2023-05-04T12:31:19Z,4233283041,140,84.8,4233283047,213,5.4,4233283131,210,13,4233283045,212,29.1,4233283037,155,,4233283043,141,26.4,4233283039,56,Center,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396677,33,13,1,1,46,b4fbmos00gxtk8qnaqsm392p5,1,84.9,28.2,2023-04-29T00:40:04.102Z,2023-05-04T12:31:19Z,4233283097,72,,4233283133,73,,4233283143,103,4.2,4233283147,230,99.1,4233283137,55,32,4233283055,63,,4233283135,29,,4233283057,56,Center,awme1kk0t2w81hc4xcup7k222,T. Lussi,4233283145,215,4233283141,102,,65.4,4233283149,231,47.8,4233283053,22,,,,,,,,,,,,,,,,,,,,,
2540396671,11,5,1,1,46,c3v2ohfuzoqmc8ljm65hi80sj,1,-0.7,37.4,2023-04-29T00:40:04.650Z,2023-04-29T00:40:06Z,4233283029,56,Back,4233283031,346,,4233283069,233,34,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396679,34,5,1,1,46,b4fbmos00gxtk8qnaqsm392p5,0,100.7,62.6,2023-04-29T00:40:04.650Z,2023-04-29T05:20:53Z,4233283065,56,Center,4233283073,233,11,4233283067,346,,,,,,,,,,,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396699,12,1,1,2,3,c3v2ohfuzoqmc8ljm65hi80sj,1,3.3,49.3,2023-04-29T00:40:21.579Z,2023-05-04T12:31:25Z,4233283193,140,8.8,4233283195,141,25.5,4233283191,56,Back,4233283199,213,5.1,4249540407,189,,4233283197,212,17.2,4233283203,237,,4233283189,124,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396701,13,1,1,2,5,c3v2ohfuzoqmc8ljm65hi80sj,0,4.7,25.8,2023-04-29T00:40:23.339Z,2023-04-29T01:32:46Z,4233283213,56,Back,4233283215,140,41.6,4233283221,213,6.0,4233283211,155,,4233283219,212,40.7,4233283223,1,,4233283217,141,7.3,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396707,35,49,1,2,7,b4fbmos00gxtk8qnaqsm392p5,1,64.8,85,2023-04-29T00:40:25.527Z,2023-04-29T00:40:25Z,,,,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396713,36,1,1,2,8,b4fbmos00gxtk8qnaqsm392p5,1,66.6,85,2023-04-29T00:40:26.264Z,2023-04-29T00:40:28Z,4233283273,213,5.9,4233283269,141,78.8,4233283263,56,Center,4233283271,212,11.7,4233283265,140,77.0,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396715,37,3,1,2,10,b4fbmos00gxtk8qnaqsm392p5,0,67.8,86.2,2023-04-29T00:40:28.117Z,2023-05-04T12:31:48Z,4233283279,286,,4249541403,464,,4233283277,56,Left,4233283299,233,14,,,,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396719,14,7,1,2,10,c3v2ohfuzoqmc8ljm65hi80sj,0,32.2,13.8,2023-04-29T00:40:28.118Z,2023-05-04T12:31:50Z,4233283291,233,37,4233283287,56,Back,4233283289,285,,4249541619,385,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396739,38,61,1,2,18,b4fbmos00gxtk8qnaqsm392p5,0,92.2,72.4,2023-04-29T00:40:36.311Z,2023-05-04T12:33:20Z,4233283415,56,Center,,,,,,,,,,,,,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396747,15,12,1,2,19,c3v2ohfuzoqmc8ljm65hi80sj,1,8.7,37.7,2023-04-29T00:40:37.827Z,2023-05-04T12:33:31Z,4233283453,56,Back,4233283455,140,11.0,4233283457,141,37.5,4233283461,213,6.2,4233283459,212,2.4,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540410025,552,61,1,2,20,b4fbmos00gxtk8qnaqsm392p5,1,87.8,64.3,2023-04-29T00:40:38.058Z,2023-05-04T12:33:29Z,4233360831,56,Center,,,,,,,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396749,16,5,1,2,21,c3v2ohfuzoqmc8ljm65hi80sj,1,21.6,-1.4,2023-04-29T00:40:39.837Z,2023-04-29T00:40:49Z,4233283463,56,Back,4233283465,347,,4233283613,233,39,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396781,39,5,1,2,21,b4fbmos00gxtk8qnaqsm392p5,0,78.4,101.4,2023-04-29T00:40:39.837Z,2023-04-29T05:20:53Z,4233283609,56,Left,4233283617,233,16,4233283611,347,,,,,,,,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396789,40,43,1,2,33,b4fbmos00gxtk8qnaqsm392p5,1,0,0,2023-04-29T00:40:51.731Z,2023-04-29T00:40:56Z,4233283773,144,61,4233283665,56,Center,,,,,,,,,,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540396805,17,1,1,2,35,c3v2ohfuzoqmc8ljm65hi80sj,1,19.1,0,2023-04-29T00:40:53.932Z,2023-05-04T12:34:30Z,4233283767,212,10.4,4233283769,213,0.7,4233283759,107,,4233283761,56,Back,4233283765,141,7.3,4233283763,140,27.0,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
