id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/19/value
2507752567,20,1,1,0,52,5g1fnexeromjl0lvnxp8hpnhi,1,35.6,23.6,2023-02-14T19:47:02.125Z,2023-02-17T05:44:56Z,4032375911,56,Right,4032375915,140,57.8,4036617231,178,,4032375923,213,6.0,4032375921,212,24.1,4032375919,141,14.6,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752561,12,45,1,0,56,ahm0t06rup1bkd9z0mxl2lmph,0,40,87.6,2023-02-14T19:47:06.197Z,2023-02-17T05:45:08Z,4032375895,285,,4032376013,233,21,4032375893,56,Back,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752575,21,3,1,0,56,5g1fnexeromjl0lvnxp8hpnhi,1,60,12.4,2023-02-14T19:47:06.197Z,2023-02-17T05:45:08Z,4036617375,178,,4032375947,56,Right,4032375949,286,,4032375989,233,12,4033794357,464,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752615,22,1,1,0,57,5g1fnexeromjl0lvnxp8hpnhi,1,56.5,14.3,2023-02-14T19:47:07.686Z,2023-02-17T05:45:13Z,4032376167,213,6.3,4032376163,141,13.1,4032376159,56,Right,4032376165,212,29.2,4032376161,140,84.3,4036617407,178,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752633,23,1,1,1,0,5g1fnexeromjl0lvnxp8hpnhi,0,86.5,11.1,2023-02-14T19:47:10.140Z,2023-02-17T05:45:18Z,4032376295,213,1.1,4032376291,212,31.3,4032376281,56,Center,4036617447,178,,4032376283,140,100.0,4033794451,20,,4032376287,141,51.2,4033794517,225,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,4032376277,2,4032376279,155,4033794519,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752627,13,5,1,1,1,ahm0t06rup1bkd9z0mxl2lmph,1,-1.2,50.2,2023-02-14T19:47:11.307Z,2023-02-17T05:45:25Z,4032376363,233,24,4032376245,56,Back,4032376249,346,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507752641,24,5,1,1,1,5g1fnexeromjl0lvnxp8hpnhi,0,101.2,49.8,2023-02-14T19:47:11.307Z,2023-02-17T05:45:25Z,4032376335,56,Center,4032376337,346,,4032376377,233,13,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753129,14,1,1,1,30,ahm0t06rup1bkd9z0mxl2lmph,1,5,59.6,2023-02-14T19:47:40.767Z,2023-02-17T05:45:37Z,4032378853,1,,4032378845,140,61.3,4032378841,124,,4032378851,213,0.1,4032378855,74,,4032378843,56,Center,4032378849,212,59.6,4032378847,141,70.6,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508555297,802,67,1,1,34,ahm0t06rup1bkd9z0mxl2lmph,1,64,54.7,2023-02-14T19:47:44.461Z,2023-02-17T07:45:33Z,4036669849,233,870,,,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508555295,870,67,1,1,34,5g1fnexeromjl0lvnxp8hpnhi,0,36,45.3,2023-02-14T19:47:44.462Z,2023-02-17T06:44:19Z,4036669859,233,802,,,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508028901,748,61,1,1,34,ahm0t06rup1bkd9z0mxl2lmph,0,63.1,54.2,2023-02-14T19:47:44.479Z,2023-02-17T07:45:34Z,4036617725,178,,4033842761,56,Center,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508555343,874,43,1,1,35,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-02-14T19:47:45.423Z,2023-02-17T07:45:27Z,4036670037,233,803,4036745641,144,67,,,,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508555339,803,43,1,1,35,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-14T19:47:45.424Z,2023-02-17T07:45:27Z,4036670045,233,874,4036745637,144,67,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508029141,800,1,1,1,36,5g1fnexeromjl0lvnxp8hpnhi,1,36.7,39.2,2023-02-14T19:47:46.562Z,2023-02-17T09:59:56Z,4033844047,141,47.8,4036618099,178,,4033844049,212,5.9,4033844043,56,Back,4033844051,213,1.6,4033844045,140,36.3,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753143,25,43,1,1,36,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-02-14T19:47:46.769Z,2023-02-15T15:13:29Z,4033843643,212,5.3,4033843639,140,36.8,4033843645,213,1.6,4033843641,141,44.7,4032378913,56,Back,4033843675,144,1,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753151,15,43,1,1,37,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-14T19:47:47.375Z,2023-02-15T15:13:38Z,4033843839,144,61,4032378955,56,Center,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753199,26,49,1,1,37,5g1fnexeromjl0lvnxp8hpnhi,1,40.4,59.7,2023-02-14T19:47:47.553Z,2023-02-17T06:45:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753227,27,1,1,1,37,5g1fnexeromjl0lvnxp8hpnhi,1,39.6,41,2023-02-14T19:47:47.628Z,2023-02-17T05:46:34Z,4032379323,141,57.9,4036618331,178,,4032379321,140,39.0,4032379327,213,1.6,4032379325,212,11.5,4032379319,56,Back,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753261,28,1,1,1,40,5g1fnexeromjl0lvnxp8hpnhi,0,47.9,62,2023-02-14T19:47:50.519Z,2023-02-17T05:46:48Z,4032379483,140,80.1,4032379491,1,,4032379485,141,77.9,4032379481,56,Center,4036618429,178,,4032379487,212,35.5,4032379489,213,0.3,,,,75n089x1zca6gw23j27ohrhii,S. Earley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753253,16,49,1,1,43,ahm0t06rup1bkd9z0mxl2lmph,1,22.3,21.5,2023-02-14T19:47:53.838Z,2023-02-17T05:46:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753343,17,1,1,1,47,ahm0t06rup1bkd9z0mxl2lmph,1,31.5,4.2,2023-02-14T19:47:57.029Z,2023-02-17T05:46:59Z,4032379893,212,35.2,4032379891,141,24.2,4032379895,213,0.4,4032379885,155,,4036618519,178,,4033844745,1,,4032379887,56,Center,4032379889,140,62.4,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
