id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2497181769,1,34,16,0,0,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-01-14T14:15:14.865Z,2023-01-14T17:21:27Z,3976867041,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3976867053,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3976867043,59,"31, 28, 16, 4, 24, 34, 19, 21, 33, 17, 43, 6, 8, 9, 10, 23, 30, 32",3976867049,194,egr5n9jynbg3llc2tn2g5ncnp,3976867051,197,4825,3976867039,30,"4s0yf91l8xqodeuv473hmp5ka, 9z75i0zrgtuumyixz8dl9ysbt, azq6khf9mv7scpyxr6q08hw45, egr5n9jynbg3llc2tn2g5ncnp, 2r6gxw9yjxvaplv70ftq7wout, am14op2bc5krnoxpj6w9n5sk, evb6gpvuutmnisv9d12gs0xcl, 6a08s0d0sgt7iw37spmo4bro5, ebsl5dh99nsoun0lksywr31n8, ald5oocxwh4pip8fw6v3ym8h6, 4hgji0bnqpsqezk5ctxq3ggh6, 949hjt6noiqcg888992n2961h, cvxq0jdcg97tafit6s7s447v9, 74p53a79q1tlis3a3gladqor9, effzy3ttltffcz92a3ro4woa, 4qrvri86m93wpyugq0zq4aaqx, 2g6lf0qaig1tg1ed59e4722y2, 91alifyhplzo2de1tooerpgfe",3976867045,130,4,3976867047,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497189703,1,34,16,0,0,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-01-14T14:24:16.941Z,2023-01-14T17:21:28Z,3976909627,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",3976909625,30,"c3nbdw1440h1uwwmixrjxwclx, 4nph9aqyr2kz1gmdh7v9n3w89, 3k9tjd5wgpufcbq4od8jpo89h, dwrnys3htjlb3asfou6425g16, 49ca952ot1c3ytut2s281ds6h, 4nm1tx8buxym4bf9f2pti2fhl, cruhiz25b3bbd4unocpu9bvf9, canpue729cozt0cw6a1dpi7ai, 878xi84rsiw5uj1doiy894lwp, 32crcj18u4qnf8f07fbsopvpx, 1iy0goeaf5btyw09tr2ywbe8l, a97lovkim5o3xqd92bc80l5ux, 1r9aj50371x6f0xf7mmvldz9x, 23gglwejp456bifnwkk9xi0a, i1bzoqwi1u382l4yx3n864x6, 1wpc3b44r2w9m2wallf1xcmlm, acvgu9prqaeucmvi9fx070i22, 5raent8a0bdt01n7769n3dw16",3976909639,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3976909633,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3976909637,197,16932,3976909635,194,49ca952ot1c3ytut2s281ds6h,3976909629,59,"40, 10, 7, 5, 6, 2, 30, 48, 27, 44, 8, 1, 9, 14, 26, 33, 47, 12",3976909631,130,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212449,2,32,1,0,0,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-01-14T15:01:01.855Z,2023-01-16T08:20:06Z,3977033539,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212429,2,32,1,0,0,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-01-14T15:01:01.855Z,2023-01-14T15:01:02Z,3977033431,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212561,4,1,1,0,0,9db4t34qy4owglhvvgwf5l22i,1,50.3,50,2023-01-14T15:01:01.912Z,2023-01-16T08:41:05Z,3977034035,141,53.4,3977034037,212,18.1,3977034033,140,33.2,3977034039,213,3.0,3977034031,56,Back,3977034041,279,S,3981090843,178,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212553,3,43,1,0,0,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-01-14T15:01:02.443Z,2023-01-14T15:01:21Z,3977034019,56,Center,3977034021,285,0,3977035699,144,7,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212639,5,1,1,0,2,9db4t34qy4owglhvvgwf5l22i,1,33.2,53.4,2023-01-14T15:01:04.335Z,2023-01-16T08:41:12Z,3977034485,56,Right,3977034487,140,73.8,3980650495,155,,3981090881,178,,3977034503,1,,3977034495,212,51.0,3977034499,213,5.7,3977034493,141,12.3,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212695,7,1,1,0,5,9db4t34qy4owglhvvgwf5l22i,0,75.8,9.9,2023-01-14T15:01:07.292Z,2023-01-16T08:41:19Z,3977034783,212,12.6,3977034777,56,Center,3977034779,140,80.5,3977034773,3,,3977034781,141,27.0,3981090895,388,,3977034785,213,1.2,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212605,3,43,1,0,6,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-01-14T15:01:08.764Z,2023-01-14T15:01:33Z,3977034281,168,0,3977034279,3,0,3977034283,56,Back,3977034289,212,0,3977036819,144,1,3977034285,140,32.2,3977034287,141,81.4,3977034291,213,3.1,azq6khf9mv7scpyxr6q08hw45,T. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212683,5,1,1,0,7,2ezfenuwk3y65p8jdbj55xqt0,0,27.3,71.1,2023-01-14T15:01:09.231Z,2023-01-16T08:41:23Z,3977034695,140,36.9,3981090915,388,,3977034697,141,72.3,3977034693,56,Back,3977034699,212,10.1,3977034691,3,,3977034701,213,0.1,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212649,6,43,1,0,7,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-01-14T15:01:09.595Z,2023-01-15T16:41:48Z,3977034535,286,0,3980288961,144,44,3977034531,56,Right,3977034549,233,4,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212613,4,43,1,0,7,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-01-14T15:01:09.596Z,2023-01-15T16:41:50Z,3977034325,285,0,3977034323,56,Back,3980289077,144,44,,,,,,,,,,,,,,,,azq6khf9mv7scpyxr6q08hw45,T. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212835,8,1,1,0,10,9db4t34qy4owglhvvgwf5l22i,0,63.3,35.8,2023-01-14T15:01:12.054Z,2023-01-16T08:41:30Z,3981090935,178,,3977035401,155,,3977035411,213,5.9,3977035409,212,15.8,3977035403,56,Center,3977035407,141,27.7,3977035405,140,77.4,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212757,6,44,1,0,11,2ezfenuwk3y65p8jdbj55xqt0,1,26,69.8,2023-01-14T15:01:13.777Z,2023-01-17T06:11:18Z,3977035031,56,Back,3977035033,285,,3977035515,233,9,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212841,9,44,1,0,11,9db4t34qy4owglhvvgwf5l22i,0,74,30.2,2023-01-14T15:01:13.778Z,2023-01-16T08:41:38Z,3977035449,56,Center,3977035577,233,6,3977035453,286,,,,,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212793,7,1,1,0,11,2ezfenuwk3y65p8jdbj55xqt0,1,25.8,74.4,2023-01-14T15:01:13.847Z,2023-01-17T06:11:19Z,3977035217,3,,3977035219,56,Back,3977035225,141,84.7,3981090985,388,,3977035221,140,25.1,3977035227,212,7.0,3977035231,213,1.7,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212805,8,49,1,0,14,2ezfenuwk3y65p8jdbj55xqt0,1,26.3,83.9,2023-01-14T15:01:16.141Z,2023-01-16T08:41:50Z,,,,,,,,,,,,,,,,,,,,,,,,,azq6khf9mv7scpyxr6q08hw45,T. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212897,9,1,1,0,15,2ezfenuwk3y65p8jdbj55xqt0,1,26.2,85.3,2023-01-14T15:01:17.287Z,2023-01-16T08:41:54Z,3977035733,141,83.2,3977035737,213,3.3,3977035735,212,10.5,3977035729,56,Back,3977035731,140,16.3,3981091043,178,,,,,,,,azq6khf9mv7scpyxr6q08hw45,T. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212903,10,1,1,0,18,2ezfenuwk3y65p8jdbj55xqt0,0,16,86,2023-01-14T15:01:20.440Z,2023-01-16T08:42:00Z,3981091069,178,,3977035771,140,39.8,3977035767,155,,3977035773,141,74.4,3977035777,213,6.0,3977035775,212,26.2,3977035769,56,Back,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212969,10,1,1,0,20,9db4t34qy4owglhvvgwf5l22i,1,62.3,24.4,2023-01-14T15:01:22.134Z,2023-01-16T08:42:09Z,3977036079,56,Center,3977036081,140,68.8,3977036077,3,,3977036087,213,1.1,3977036085,212,16.1,3981091103,388,,3977036083,141,45.8,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212975,11,49,1,0,22,9db4t34qy4owglhvvgwf5l22i,1,73.2,49.4,2023-01-14T15:01:24.757Z,2023-01-16T08:42:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213039,12,4,1,0,23,9db4t34qy4owglhvvgwf5l22i,1,69.9,48.8,2023-01-14T15:01:25.251Z,2023-01-16T08:42:30Z,3977036447,56,Center,3977036445,13,,3977036449,152,,3977036451,265,,3977036453,286,,3977036555,233,11,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213049,11,4,1,0,23,2ezfenuwk3y65p8jdbj55xqt0,0,30.1,51.2,2023-01-14T15:01:25.252Z,2023-01-16T08:42:30Z,3977036617,233,12,3977036513,265,,3977036515,285,,3977036507,13,,3981091151,178,,3977036511,152,,3977036509,56,Back,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497302035,370,1,1,1,11,9db4t34qy4owglhvvgwf5l22i,1,71.7,55.3,2023-01-14T15:02:13.786Z,2023-01-16T08:42:49Z,3981091209,178,,3977518093,141,45.4,3977518095,212,6.8,3977518089,56,Center,3977518091,140,72.2,3977518099,210,13,3977518187,5,,3977518189,152,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,1,3977518101,154,3977518097,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214445,13,13,1,1,13,9db4t34qy4owglhvvgwf5l22i,1,71.1,45.4,2023-01-14T15:02:14.918Z,2023-01-16T08:42:49Z,3977043205,56,Center,3977517361,24,,3977043203,18,,3977517367,154,,3977517381,230,98.5,3977517379,328,,3977517377,215,,3981091255,178,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,3977517369,55,3977517383,231,50.4,370,3977517365,29,3977517373,102,39.5,3977517375,103,12.5,3977047203,20,3977517363,75,,,,,,,,,,,,,,,,,,
