id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/8/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2511983803,6,44,1,0,24,1musyruv2ufjrjnj6gvdbr8kt,0,40.6,93.3,2023-02-25T15:03:46.133Z,2023-02-27T20:39:01Z,4054705361,233,5,4054705043,285,,4054705039,56,Back,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983889,6,1,1,0,24,2ezfenuwk3y65p8jdbj55xqt0,0,57,4.3,2023-02-25T15:03:46.180Z,2023-02-28T06:02:08Z,4054705429,3,,4054705441,141,12.0,4054705445,213,0.4,4054705439,140,67.4,4054705431,168,,4062414913,388,,4054705443,212,12.1,4054705435,56,Right,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513466681,860,67,1,0,25,1musyruv2ufjrjnj6gvdbr8kt,1,32.8,82,2023-02-25T15:03:47.528Z,2023-02-28T06:02:09Z,4062580023,233,980,,,,,,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513466679,980,67,1,0,25,2ezfenuwk3y65p8jdbj55xqt0,0,67.2,18,2023-02-25T15:03:47.529Z,2023-02-27T22:50:23Z,4062580035,233,860,,,,,,,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983931,7,12,1,0,25,1musyruv2ufjrjnj6gvdbr8kt,1,32.7,75.4,2023-02-25T15:03:47.605Z,2023-02-28T06:02:09Z,4054705675,213,1.2,4054705751,167,,4054705671,141,100.0,4054705667,56,Back,4054705673,212,19.3,4054705669,140,39.1,4062415539,178,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984187,7,5,1,0,26,2ezfenuwk3y65p8jdbj55xqt0,1,60.4,-1.6,2023-02-25T15:03:48.336Z,2023-02-27T20:39:36Z,4054707079,347,,4054707075,56,Right,4054707117,233,8,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983947,8,5,1,0,26,1musyruv2ufjrjnj6gvdbr8kt,0,39.6,101.6,2023-02-25T15:03:48.336Z,2023-02-27T20:39:36Z,4054705743,347,,4054705741,56,Back,4054707203,233,7,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984521,8,1,1,0,40,2ezfenuwk3y65p8jdbj55xqt0,1,60,0,2023-02-25T15:04:02.604Z,2023-02-27T20:39:45Z,4054708735,212,8.5,4054708731,140,63.4,4054708737,213,1.1,4054708733,141,10.3,4054708727,107,,4054708729,56,Right,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984589,9,1,1,0,41,2ezfenuwk3y65p8jdbj55xqt0,1,63.4,9.2,2023-02-25T15:04:03.387Z,2023-02-27T20:40:07Z,4062417447,178,,4054709097,213,5.0,4054709089,56,Right,4054709093,141,4.3,4054709091,140,64.2,4054709095,212,3.4,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984701,10,1,1,0,43,2ezfenuwk3y65p8jdbj55xqt0,1,65.4,4.4,2023-02-25T15:04:05.547Z,2023-02-27T20:40:13Z,4054709697,56,Right,4054709703,212,4.8,4054709699,140,63.3,4054709701,141,10.7,4062417669,178,,4054709705,213,2.0,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984773,11,1,1,0,45,2ezfenuwk3y65p8jdbj55xqt0,1,63,16.8,2023-02-25T15:04:07.886Z,2023-02-27T20:40:20Z,4054710071,56,Back,4054710081,213,2.5,4062417997,178,,4054710075,140,46.3,4054710079,212,22.1,4054710077,141,36.6,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984869,12,1,1,0,47,2ezfenuwk3y65p8jdbj55xqt0,1,46.2,37.3,2023-02-25T15:04:09.499Z,2023-02-27T20:40:26Z,4054710527,141,62.6,4062418257,178,,4054710523,56,Back,4054710537,213,1.5,4054710533,212,17.2,4054710525,140,47.0,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984935,13,1,1,0,51,2ezfenuwk3y65p8jdbj55xqt0,1,48.3,69,2023-02-25T15:04:13.110Z,2023-02-27T20:40:31Z,4054710867,140,59.5,4062418391,178,,4054710873,212,12.5,4054710863,56,Center,4054710869,141,75.1,4054710877,213,0.3,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984957,14,1,1,0,52,2ezfenuwk3y65p8jdbj55xqt0,0,59.5,75.1,2023-02-25T15:04:14.182Z,2023-02-27T20:40:35Z,4054710969,141,100.0,4054710973,213,2.2,4054710967,140,48.4,4062418547,178,,4054710971,212,21.1,4054710965,56,Back,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985217,9,5,1,0,53,1musyruv2ufjrjnj6gvdbr8kt,1,51.7,-0.8,2023-02-25T15:04:15.486Z,2023-02-27T20:40:42Z,4054712431,233,15,4054712327,347,,4054712325,56,Right,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984967,15,5,1,0,53,2ezfenuwk3y65p8jdbj55xqt0,0,48.3,100.8,2023-02-25T15:04:15.486Z,2023-02-27T20:40:43Z,4054711029,56,Back,4054711031,347,,4054712471,233,9,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985309,10,1,1,1,0,1musyruv2ufjrjnj6gvdbr8kt,1,52.9,0,2023-02-25T15:04:22.770Z,2023-02-27T20:40:48Z,4054712797,212,12,4054712787,56,Right,4054712799,213,0.4,4054712791,140,63.6,4054712795,141,5.5,4054712785,107,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985351,11,1,1,1,1,1musyruv2ufjrjnj6gvdbr8kt,1,65.8,6.2,2023-02-25T15:04:23.706Z,2023-02-27T20:40:52Z,4062419207,178,,4054713057,140,60.6,4054713053,56,Right,4054713059,141,4.1,4054713061,212,5.6,4054713065,213,3.4,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985385,12,1,1,1,2,1musyruv2ufjrjnj6gvdbr8kt,1,60.6,4.1,2023-02-25T15:04:24.770Z,2023-02-27T20:41:00Z,4054713217,212,11.2,4054713219,213,1.6,4054713213,140,59.9,4062419573,178,,4054713215,141,20.6,4054713211,56,Right,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985495,13,1,1,1,3,1musyruv2ufjrjnj6gvdbr8kt,1,59.9,20.6,2023-02-25T15:04:25.494Z,2023-02-27T20:41:06Z,4054713781,140,40.0,4062419797,178,,4054713785,212,23.3,4054713787,213,3.6,4054713779,56,Back,4054713783,141,5.6,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985635,14,1,1,1,6,1musyruv2ufjrjnj6gvdbr8kt,1,39.4,6.2,2023-02-25T15:04:27.998Z,2023-02-27T20:41:09Z,4054714491,141,28.5,4054714495,213,2.2,4062419861,178,,4054714493,212,19.1,4054714489,140,28.4,4054714487,56,Back,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985771,15,1,1,1,9,1musyruv2ufjrjnj6gvdbr8kt,1,28.8,29.1,2023-02-25T15:04:31.178Z,2023-02-27T20:41:13Z,4054715211,56,Back,4054715225,213,1.9,4054715221,212,19.6,4054715215,140,23.2,4062419937,178,,4054715219,141,56.6,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985895,16,1,1,1,12,1musyruv2ufjrjnj6gvdbr8kt,1,23.2,56.6,2023-02-25T15:04:34.615Z,2023-02-27T20:41:16Z,4054715855,56,Back,4054715861,212,27.2,4054715863,213,0.9,4062420067,178,,4054715857,140,39.6,4054715859,141,87.5,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985983,17,1,1,1,15,1musyruv2ufjrjnj6gvdbr8kt,1,39.3,89.1,2023-02-25T15:04:37.470Z,2023-02-27T20:41:25Z,4062420443,178,,4054716345,140,40.6,4054716343,56,Back,4054716349,212,4.9,4054716347,141,96.0,4054716351,213,1.3,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986001,18,61,1,1,16,1musyruv2ufjrjnj6gvdbr8kt,0,40.6,96.2,2023-02-25T15:04:38.062Z,2023-02-27T20:41:29Z,4062420607,178,,4054716409,56,Back,,,,,,,,,,,,,,,,,,,9r7ngbyjgfukassxtl07wnn55,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985991,16,49,1,1,16,2ezfenuwk3y65p8jdbj55xqt0,1,59.4,6.7,2023-02-25T15:04:38.746Z,2023-02-27T20:41:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986123,17,50,1,1,18,2ezfenuwk3y65p8jdbj55xqt0,1,59.4,16.7,2023-02-25T15:04:40.065Z,2023-02-27T20:41:57Z,4054716997,286,,4054716995,56,Right,4061998779,233,19,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986165,19,7,1,1,19,1musyruv2ufjrjnj6gvdbr8kt,1,40.6,83.3,2023-02-25T15:04:41.549Z,2023-02-27T20:42:03Z,4062422015,178,,4054717161,285,,4054717277,233,17,4061835305,385,,4054717159,56,Back,,,,,,,,,,9r7ngbyjgfukassxtl07wnn55,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986173,20,49,1,1,21,1musyruv2ufjrjnj6gvdbr8kt,1,37.6,71.4,2023-02-25T15:04:42.957Z,2023-02-27T20:42:15Z,,,,,,,,,,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986287,18,45,1,1,22,2ezfenuwk3y65p8jdbj55xqt0,0,60.8,19.1,2023-02-25T15:04:44.348Z,2023-02-27T20:42:39Z,4054717779,285,,4054717919,233,21,4054717777,56,Right,,,,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986277,21,3,1,1,22,1musyruv2ufjrjnj6gvdbr8kt,1,39.2,80.9,2023-02-25T15:04:44.348Z,2023-02-27T20:42:38Z,4054717735,286,,4061835789,464,,4054717733,56,Back,4062423677,178,,4054717877,233,18,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986389,22,1,1,1,23,1musyruv2ufjrjnj6gvdbr8kt,1,37.5,90.5,2023-02-25T15:04:45.818Z,2023-02-27T20:42:45Z,4054718291,140,26.5,4062423909,178,,4054718295,141,92.9,4054718299,213,3.0,4054718289,56,Back,4054718297,212,11.7,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986479,23,1,1,1,26,1musyruv2ufjrjnj6gvdbr8kt,1,27.5,93.3,2023-02-25T15:04:48.261Z,2023-02-27T20:42:49Z,4054718767,140,41.6,4054718773,212,15.1,4054718763,155,,4054718769,141,89.3,4062424115,178,,4054718765,56,Back,4054718775,213,6.1,,,,9r7ngbyjgfukassxtl07wnn55,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986489,24,61,1,1,26,1musyruv2ufjrjnj6gvdbr8kt,1,41.6,89.3,2023-02-25T15:04:48.422Z,2023-02-27T20:42:57Z,4062424369,21,,4062424371,178,,4054718837,56,Back,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987033,19,5,1,1,26,2ezfenuwk3y65p8jdbj55xqt0,1,57.5,-1.6,2023-02-25T15:04:48.762Z,2023-02-27T20:43:01Z,4054721479,56,Right,4054721515,233,25,4054721481,347,,,,,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986521,25,5,1,1,26,1musyruv2ufjrjnj6gvdbr8kt,0,42.5,101.6,2023-02-25T15:04:48.762Z,2023-02-27T20:43:02Z,4054718935,347,,4054718929,56,Back,4054721539,233,19,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987177,20,1,1,1,41,2ezfenuwk3y65p8jdbj55xqt0,1,57.6,0,2023-02-25T15:05:03.446Z,2023-02-27T20:43:24Z,4054722155,141,8.0,4054722149,107,,4054722161,213,0.7,4054722151,56,Right,4054722153,140,65.4,4054722159,212,10.5,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987271,21,1,1,1,45,2ezfenuwk3y65p8jdbj55xqt0,1,66.2,9.4,2023-02-25T15:05:07.386Z,2023-02-27T20:44:23Z,4062427587,178,,4054722623,212,3.2,4054722619,140,65.9,4054722617,56,Right,4054722625,213,4.6,4054722621,141,4.7,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987331,22,1,1,1,47,2ezfenuwk3y65p8jdbj55xqt0,1,66.1,4.7,2023-02-25T15:05:08.948Z,2023-02-27T20:44:39Z,4054722923,140,70.5,4062428287,178,,4054722927,141,10.3,4054722931,212,6.0,4054722915,56,Right,4054722935,213,0.7,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987347,23,61,1,1,47,2ezfenuwk3y65p8jdbj55xqt0,0,70.5,10.3,2023-02-25T15:05:09.835Z,2023-02-27T20:44:48Z,4054723013,56,Right,4062428671,178,,,,,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987375,26,1,1,1,48,1musyruv2ufjrjnj6gvdbr8kt,0,27.8,84.5,2023-02-25T15:05:10.273Z,2023-02-27T20:44:54Z,4061838727,140,38.7,4062428827,178,,4061838729,141,85.9,4061838733,213,0.1,4061838731,212,11.5,4054723117,56,Back,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987503,24,1,1,1,49,2ezfenuwk3y65p8jdbj55xqt0,0,58.5,14,2023-02-25T15:05:11.565Z,2023-02-27T20:45:00Z,4054723833,213,0.1,4054723819,56,Right,4062429103,178,,4054723829,212,12.0,4054723827,141,15.6,4054723821,140,69.9,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513333951,829,61,1,1,49,1musyruv2ufjrjnj6gvdbr8kt,1,34.1,81,2023-02-25T15:05:11.741Z,2023-02-27T20:45:07Z,4062429401,178,,4061839357,56,Back,4062429399,15,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987673,27,49,1,1,55,1musyruv2ufjrjnj6gvdbr8kt,1,33.9,17.3,2023-02-25T15:05:17.177Z,2023-02-27T20:45:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987723,28,1,1,1,55,1musyruv2ufjrjnj6gvdbr8kt,1,33.9,17.3,2023-02-25T15:05:17.218Z,2023-02-27T20:45:45Z,4054724927,141,9.2,4054724929,212,10.0,4054724923,56,Back,4062430435,178,,4054724925,140,25.9,4054724931,213,3.7,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987859,29,1,1,1,56,1musyruv2ufjrjnj6gvdbr8kt,1,25.9,9.2,2023-02-25T15:05:18.530Z,2023-02-27T20:45:51Z,4054725575,140,31.8,4054725577,141,30.0,4054725579,212,15.4,4054725573,56,Back,4062431163,178,,4054725581,213,1.2,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987917,30,1,1,1,59,1musyruv2ufjrjnj6gvdbr8kt,0,30.3,27.9,2023-02-25T15:05:20.974Z,2023-02-27T20:45:54Z,4054725871,213,6.1,4054725861,140,65.2,4062431371,178,,4054725863,141,17.7,4054725857,155,,4054725867,212,37.3,4054725859,56,Right,4054725873,1,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987971,25,8,1,2,0,2ezfenuwk3y65p8jdbj55xqt0,1,38.8,72,2023-02-25T15:05:22.658Z,2023-02-27T20:46:14Z,4061840523,385,,4062432129,388,,4054726145,56,Back,,,,,,,,,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988083,26,5,1,2,2,2ezfenuwk3y65p8jdbj55xqt0,0,33.4,101.2,2023-02-25T15:05:24.391Z,2023-02-27T20:46:20Z,4054729569,233,31,4054726705,56,Back,4054726707,347,,,,,,,,,,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
