id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/11/value,assist
2490836431,840,67,1,0,55,5pfqedkme2kabtqhkln35pf3l,1,57.4,32.9,2022-12-10T15:01:53.779Z,2022-12-13T05:37:10Z,3943359325,233,722,,,,,,,,,,,,,,,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490836429,722,67,1,0,55,ejm092fnt9zoxbpuklzd52ji8,0,42.6,67.1,2022-12-10T15:01:53.780Z,2022-12-13T05:15:51Z,3943359333,233,840,,,,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118307,10,1,1,0,55,5pfqedkme2kabtqhkln35pf3l,1,57.4,32.8,2022-12-10T15:01:53.785Z,2022-12-13T05:37:10Z,3939525553,141,43.4,3939525557,213,2.9,3939525551,140,33.4,3939525555,212,26.2,3939525549,56,Back,3943347825,178,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118375,11,1,1,0,58,5pfqedkme2kabtqhkln35pf3l,1,33.9,43.4,2022-12-10T15:01:56.630Z,2022-12-13T04:50:02Z,3939525895,56,Back,3939525903,140,14.4,3939525907,141,47.2,3943347853,178,,3939525917,213,3.0,3939525913,212,20.6,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118433,12,1,1,1,6,5pfqedkme2kabtqhkln35pf3l,0,18.5,47,2022-12-10T15:02:04.046Z,2022-12-13T04:50:05Z,3939526201,140,63.3,3943347871,178,,3939526205,212,48.0,3939526199,56,Center,3939526203,141,61.2,3939526209,1,,3939526197,157,,3939526207,213,0.2,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118453,8,1,1,1,8,ejm092fnt9zoxbpuklzd52ji8,1,23.3,24.9,2022-12-10T15:02:06.879Z,2022-12-13T04:50:09Z,3939526317,3,,3939526323,141,38.5,3939526319,56,Center,3939526327,213,0.3,3943347899,388,,3939528361,1,,3939526321,140,57.2,3939526325,212,36.8,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118445,7,43,1,1,9,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-10T15:02:07.632Z,2022-12-12T17:42:35Z,3939526277,56,Back,3942971993,144,44,3939526279,285,0,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118441,13,43,1,1,9,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-12-10T15:02:07.633Z,2022-12-12T17:42:35Z,3939526337,233,7,3942971965,144,44,3939526263,286,0,3939526261,56,Center,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118495,9,43,1,1,12,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-10T15:02:10.424Z,2022-12-12T17:42:59Z,3939526473,56,Center,3939526639,233,14,3942972527,144,3,3939526475,286,0,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118525,14,43,1,1,12,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-12-10T15:02:10.424Z,2022-12-12T17:43:00Z,3942972559,144,45,3939526599,56,Back,3939526601,285,0,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118499,10,49,1,1,13,ejm092fnt9zoxbpuklzd52ji8,1,68.1,40.9,2022-12-10T15:02:11.791Z,2022-12-13T04:50:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118563,11,1,1,1,14,ejm092fnt9zoxbpuklzd52ji8,1,72.1,42.1,2022-12-10T15:02:12.885Z,2022-12-13T04:50:32Z,3939526819,141,61.8,3943347987,178,,3939528087,154,,3939526817,140,86.0,3939526823,213,0.7,3939528085,210,15,3939526815,56,Center,3939526821,212,19.8,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2490118567,12,15,1,1,16,ejm092fnt9zoxbpuklzd52ji8,1,88.6,58.3,2022-12-10T15:02:14.332Z,2022-12-13T04:50:33Z,3939528161,146,90.3,3942972831,76,,3939528151,55,11,3939528163,147,57.4,3939528157,103,19,3939528167,231,52.0,3939528159,328,,3939528143,29,,1788amerrk9fg3f9qddyxz8x5,D. Politic,3939528155,102,52.3,3939528165,230,3939528147,154,3943348021,178,3939527601,20,,,98.9,3939526843,22,3939526849,56,Center,3939526847,17,3939527623,233,15,3939527605,82,,,,,
2490118581,15,10,1,1,16,5pfqedkme2kabtqhkln35pf3l,1,8.2,39.8,2022-12-10T15:02:14.402Z,2022-12-13T04:50:36Z,3943348049,178,,3939526921,94,,3939527639,233,12,3939526923,56,Back,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118597,13,6,1,1,19,ejm092fnt9zoxbpuklzd52ji8,1,90.2,61,2022-12-10T15:02:17.037Z,2022-12-13T04:50:43Z,3939542501,233,16,3939527009,56,Center,3939527011,73,,,,,,,,,,,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118643,16,6,1,1,19,5pfqedkme2kabtqhkln35pf3l,0,9.8,39,2022-12-10T15:02:17.037Z,2022-12-13T04:50:43Z,3939542525,233,13,3939527217,56,Back,3939527219,73,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119069,14,1,1,1,49,ejm092fnt9zoxbpuklzd52ji8,0,99.5,99.5,2022-12-10T15:02:47.178Z,2022-12-13T04:50:49Z,3939529407,155,,3939529411,56,Center,3943348121,178,,3939529409,224,,3939529403,2,,3942972923,72,,3939529419,213,4.4,3939529413,140,86.4,5ozfcga88glwzazkg65ahwa8l,M. Benning,3939529417,212,39.3,3939529421,1,3939529415,141,3939529405,6,,,,,,,,,,,,,,,,,,45.4,,,,
2490119087,17,44,1,1,50,5pfqedkme2kabtqhkln35pf3l,1,15.2,53.1,2022-12-10T15:02:49.008Z,2022-12-13T05:37:11Z,3939529503,56,Back,3939529507,285,,3939529541,233,15,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119077,15,44,1,1,50,ejm092fnt9zoxbpuklzd52ji8,0,84.8,46.9,2022-12-10T15:02:49.009Z,2022-12-13T04:50:55Z,3939529453,286,,3939529551,233,17,3939529449,56,Center,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119105,18,12,1,1,51,5pfqedkme2kabtqhkln35pf3l,1,16.7,51.6,2022-12-10T15:02:49.057Z,2022-12-13T05:37:11Z,3939529589,140,21.2,3939529595,213,1.1,3942973511,15,,3939529591,141,64.8,3939529587,56,Back,3943348177,388,,3939529593,212,10.1,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119141,16,1,1,1,52,ejm092fnt9zoxbpuklzd52ji8,1,75.2,40.6,2022-12-10T15:02:50.756Z,2022-12-13T04:51:05Z,3939529785,141,11.6,3939529781,56,Right,3939529787,212,23.7,3939529783,140,87.7,3939529789,213,5.3,3943348211,178,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119177,17,1,1,1,56,ejm092fnt9zoxbpuklzd52ji8,1,87.7,11.6,2022-12-10T15:02:54.190Z,2022-12-13T04:51:09Z,3943348227,178,,3939529975,140,74.4,3939529977,141,25.3,3939529973,56,Center,3939529979,212,16.8,3939529981,213,2.6,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119193,18,1,1,1,58,ejm092fnt9zoxbpuklzd52ji8,1,74.4,25.3,2022-12-10T15:02:56.549Z,2022-12-13T04:51:13Z,3939530093,213,0.9,3939530079,155,,3943348239,178,,3939530087,140,93.6,3939530091,212,32.5,3939530083,56,Center,3939530095,1,,3939530089,141,62.7,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119209,19,1,1,2,0,ejm092fnt9zoxbpuklzd52ji8,0,93.6,62.7,2022-12-10T15:02:58.625Z,2022-12-13T04:51:19Z,3943348285,388,,3939530183,213,4.3,3939530175,56,Center,3939530179,141,50.7,3939530173,3,,3939530181,212,8.8,3939530177,140,90.4,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119259,19,1,1,2,1,5pfqedkme2kabtqhkln35pf3l,1,10.5,44.5,2022-12-10T15:02:59.345Z,2022-12-13T04:51:39Z,3943348429,178,,3939530473,141,45.4,3939530465,3,,3939530477,213,0.1,3939530471,140,17.1,3939530469,56,Back,3939530475,212,7.0,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490158079,420,1,1,2,2,5pfqedkme2kabtqhkln35pf3l,0,14.2,43.3,2022-12-10T15:03:00.895Z,2022-12-13T04:51:44Z,3943348467,388,,3939738365,141,51.6,3939738361,56,Back,3939738367,212,10.2,3939738359,3,,3939738369,213,0.6,3939738363,140,22.3,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119249,20,1,1,2,3,ejm092fnt9zoxbpuklzd52ji8,0,74.9,50.1,2022-12-10T15:03:01.964Z,2022-12-13T04:51:47Z,3939530413,140,85.8,3939530419,213,0.4,3939530411,56,Center,3943348507,178,,3939530415,141,57.2,3939530417,212,12.4,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119595,20,1,1,2,4,5pfqedkme2kabtqhkln35pf3l,0,15.5,44.3,2022-12-10T15:03:02.891Z,2022-12-13T04:51:53Z,3943348539,178,,3939532301,56,Back,3942974083,157,,3939532305,141,31.2,3939532309,213,6.0,3939532303,140,46.4,3942974085,1,,3939532307,212,33.6,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119401,21,49,1,2,11,ejm092fnt9zoxbpuklzd52ji8,1,30.6,90.8,2022-12-10T15:03:09.198Z,2022-12-13T04:52:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119423,22,1,1,2,11,ejm092fnt9zoxbpuklzd52ji8,1,30.6,90.8,2022-12-10T15:03:09.240Z,2022-12-13T04:52:06Z,3939531385,140,22.8,3939531391,213,4.4,3939531387,141,52.1,3943348639,178,,3939531383,56,Back,3939531389,212,27.6,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119433,23,1,1,2,16,ejm092fnt9zoxbpuklzd52ji8,0,25.2,51.2,2022-12-10T15:03:14.773Z,2022-12-13T04:52:11Z,3939531459,213,0.5,3939531453,140,61.9,3939531457,212,43.8,3939531451,56,Left,3939531449,155,,3939531455,141,81.7,3939531721,1,,3943348673,178,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119611,21,1,1,2,19,5pfqedkme2kabtqhkln35pf3l,0,34.7,23.3,2022-12-10T15:03:17.777Z,2022-12-13T04:52:22Z,3939532363,3,,3939532369,141,0.0,3939532371,212,18.6,3943348761,388,,3939532367,140,41.6,3939532373,213,5.1,3939532365,56,Back,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119617,22,5,1,2,21,5pfqedkme2kabtqhkln35pf3l,0,42.2,-2,2022-12-10T15:03:19.782Z,2022-12-13T04:52:29Z,3939532395,347,,3939541925,233,24,3939532393,56,Back,,,,,,,,,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119597,24,5,1,2,21,ejm092fnt9zoxbpuklzd52ji8,1,57.8,102,2022-12-10T15:03:19.782Z,2022-12-13T04:52:29Z,3939532317,347,,3939541901,233,22,3939532315,56,Left,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119687,25,1,1,2,28,ejm092fnt9zoxbpuklzd52ji8,1,57.1,100,2022-12-10T15:03:26.682Z,2022-12-13T04:52:33Z,3939532801,107,,3939532813,1,,3939532805,140,31.7,3939532803,56,Back,3939532809,212,27.2,3939532811,213,3.3,3939532807,141,93.8,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119733,26,1,1,2,32,ejm092fnt9zoxbpuklzd52ji8,1,31.7,93.8,2022-12-10T15:03:30.075Z,2022-12-13T04:52:38Z,3939533037,212,27.3,3939533033,140,21.4,3939533039,213,4.3,3939533035,141,57.0,3939533031,56,Back,3943348903,178,,,,,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119755,27,1,1,2,34,ejm092fnt9zoxbpuklzd52ji8,1,22.1,58.7,2022-12-10T15:03:32.766Z,2022-12-13T04:52:41Z,3939533165,56,Back,3939533173,213,0.1,3943348933,178,,3939533167,140,40.0,3939533169,141,60.2,3939533171,212,18.8,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119783,28,1,1,2,35,ejm092fnt9zoxbpuklzd52ji8,0,40,60.2,2022-12-10T15:03:33.950Z,2022-12-13T04:52:45Z,3939533331,213,4.0,3939533325,140,27.5,3939533329,212,20.3,3939533323,56,Back,3943348969,178,,3939533327,141,37.4,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490767401,709,59,1,2,38,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-10T15:03:36.726Z,2022-12-13T05:19:33Z,3942975337,56,Back,,,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490836791,848,43,1,2,38,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-12-10T15:03:36.756Z,2022-12-13T05:19:41Z,3943360901,144,67,3943360515,233,732,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490836923,856,67,1,2,38,5pfqedkme2kabtqhkln35pf3l,1,74.2,63.6,2022-12-10T15:03:36.756Z,2022-12-13T05:37:11Z,3943361019,233,733,,,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490836789,732,43,1,2,38,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-10T15:03:36.757Z,2022-12-13T05:19:41Z,3943360519,233,848,3943360899,144,67,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490836921,733,67,1,2,38,ejm092fnt9zoxbpuklzd52ji8,0,25.8,36.4,2022-12-10T15:03:36.757Z,2022-12-13T05:19:56Z,3943361023,233,856,,,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
