id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2509124359,9,1,1,0,18,5qwskbjpa17fvmtuu5qijy7cz,1,42.4,40,2023-02-18T15:01:48.539Z,2023-02-21T08:06:08Z,4039626993,212,17.0,4039626997,213,4.8,4047229673,178,,4039626981,56,Back,4039626989,141,15.1,4039626985,140,44.2,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124371,10,1,1,0,21,5qwskbjpa17fvmtuu5qijy7cz,0,57.5,22.7,2023-02-18T15:01:51.488Z,2023-02-21T08:06:13Z,4047229775,178,,4039627059,56,Center,4039627055,155,,4039627071,212,11.0,4039627073,213,0.6,4039627069,141,31.8,4039627065,140,66.2,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124399,4,1,1,0,21,82kapkjwonlv9j1ui0ytv5sii,0,30.5,80.8,2023-02-18T15:01:52.324Z,2023-02-21T08:06:18Z,4039627163,141,72.0,4039627167,212,10.7,4039627161,140,39.0,4039627171,213,5.7,4047229809,388,,4039627157,3,,4039627159,56,Back,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124605,11,1,1,0,24,5qwskbjpa17fvmtuu5qijy7cz,1,59.7,24.4,2023-02-18T15:01:55.359Z,2023-02-21T08:06:24Z,4047229871,178,,4039628229,140,56.1,4039628227,56,Center,4039628231,141,34.0,4039628235,213,2.1,4039628233,212,7.5,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124675,12,1,1,0,28,5qwskbjpa17fvmtuu5qijy7cz,1,54,29.1,2023-02-18T15:01:58.558Z,2023-02-21T08:06:31Z,4047229961,178,,4039628539,56,Back,4039628547,213,2.9,4039628543,141,33.2,4039628545,212,10.2,4039628541,140,44.7,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124791,13,1,1,0,30,5qwskbjpa17fvmtuu5qijy7cz,1,43.3,43.7,2023-02-18T15:02:01.218Z,2023-02-21T08:06:36Z,4039629141,212,21.2,4047230021,178,,4039629143,213,1.0,4039629135,56,Center,4039629137,140,53.6,4039629139,141,70.5,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125049,14,1,1,0,34,5qwskbjpa17fvmtuu5qijy7cz,1,54.6,64.3,2023-02-18T15:02:04.768Z,2023-02-21T08:06:41Z,4039630461,1,,4039630451,56,Right,4047230123,178,,4039630455,141,9.2,4039630453,140,84.8,4039630459,213,5.4,4039630457,212,49.1,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125087,15,1,1,0,40,5qwskbjpa17fvmtuu5qijy7cz,0,77.6,14.7,2023-02-18T15:02:10.915Z,2023-02-21T08:06:47Z,4039630611,141,27.0,4039630615,213,1.2,4039630607,56,Center,4039630603,2,,4039630609,140,80.8,4039630613,212,9.0,4047230189,178,,4046428985,386,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,4046428983,225,4046428987,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125063,5,61,1,0,40,82kapkjwonlv9j1ui0ytv5sii,1,27.8,76.7,2023-02-18T15:02:11.115Z,2023-02-21T08:06:51Z,4047230245,178,,4039630517,56,Back,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125207,6,6,1,0,44,82kapkjwonlv9j1ui0ytv5sii,0,10.2,81.6,2023-02-18T15:02:14.670Z,2023-02-21T08:06:56Z,4039631205,56,Back,4039631207,73,,4039631331,233,16,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509125195,16,6,1,0,44,5qwskbjpa17fvmtuu5qijy7cz,1,89.8,18.4,2023-02-18T15:02:14.670Z,2023-02-21T08:06:57Z,4039631271,233,6,4039631149,56,Right,4039631153,75,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509126263,17,1,1,1,8,5qwskbjpa17fvmtuu5qijy7cz,0,99.5,0.5,2023-02-18T15:02:39.040Z,2023-02-21T08:07:04Z,4047230383,178,,4039636375,56,Center,4039636379,140,87.8,4039636365,6,,4039636369,155,,4039636361,2,,4039636381,141,56.4,4039642309,224,,dzitwscdk6ogkf6bstbrik53p,S. McConville,4046429709,20,4039636389,213,1.9,4039636385,212,39.9,4039636395,1,,,,,,,,,,,,,,,,,,,,,,,,,
2509126277,18,44,1,1,10,5qwskbjpa17fvmtuu5qijy7cz,1,87,50.1,2023-02-18T15:02:40.734Z,2023-02-21T11:23:14Z,4039636463,286,,4039636851,233,7,4039636461,56,Center,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509126251,7,44,1,1,10,82kapkjwonlv9j1ui0ytv5sii,0,13,49.9,2023-02-18T15:02:40.735Z,2023-02-21T08:07:09Z,4039636685,233,18,4039636309,56,Back,4039636313,285,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510414211,720,61,1,1,10,5qwskbjpa17fvmtuu5qijy7cz,1,86.7,51.6,2023-02-18T15:02:40.774Z,2023-02-21T11:23:14Z,4046431691,56,Center,4047230489,388,,4047230487,15,,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509126317,8,43,1,1,10,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-02-18T15:02:41.039Z,2023-02-20T15:45:05Z,4039636729,3,0,4039636739,213,1.4,4046430997,144,1,4039636733,140,13.4,4039636737,212,9.4,4039636735,141,67.5,4039636731,56,Back,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509126365,9,49,1,1,12,82kapkjwonlv9j1ui0ytv5sii,1,14,67.8,2023-02-18T15:02:42.679Z,2023-02-21T08:07:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509126473,10,1,1,1,16,82kapkjwonlv9j1ui0ytv5sii,0,30.8,94.8,2023-02-18T15:02:47.159Z,2023-02-21T08:07:26Z,4039637457,56,Center,4039637461,140,56.7,4039637471,1,,4047230661,178,,4039637467,212,32.4,4039637469,213,5.7,4039637465,141,69.0,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509126581,19,1,1,1,18,5qwskbjpa17fvmtuu5qijy7cz,1,37.6,33.6,2023-02-18T15:02:48.642Z,2023-02-21T08:30:41Z,4047230761,178,,4039638101,212,18.2,4039638103,213,5.1,4039638093,56,Back,4039638097,141,8.9,4039638095,140,44.3,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509126595,20,49,1,1,20,5qwskbjpa17fvmtuu5qijy7cz,1,54.1,16.5,2023-02-18T15:02:50.758Z,2023-02-21T08:07:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131319,14,4,1,1,20,82kapkjwonlv9j1ui0ytv5sii,1,30,69.2,2023-02-18T15:02:51.020Z,2023-02-21T08:08:19Z,4039662753,285,,4039664153,189,,4039662749,152,,4039662747,56,Back,4039662745,13,,4040254297,233,33,4046433551,294,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132009,33,4,1,1,20,5qwskbjpa17fvmtuu5qijy7cz,0,70,30.8,2023-02-18T15:02:51.021Z,2023-02-21T08:08:18Z,4046433515,294,,4039666475,152,,4039666473,56,Center,4039666479,286,,4039666471,13,,4040254347,233,14,4039667565,189,,4047231481,178,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129001,11,1,1,2,23,82kapkjwonlv9j1ui0ytv5sii,1,27.9,68.2,2023-02-18T15:03:54.126Z,2023-02-21T08:09:07Z,4047232277,178,,4039650685,196,,4039650683,155,,4039650687,56,Right,4039650689,140,62.8,4039650703,1,,4040318809,5,,4040318811,152,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,4039650701,213,4039650693,141,3.7,4039650697,212,57.2,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,
2509129063,12,1,1,2,26,82kapkjwonlv9j1ui0ytv5sii,0,66.8,2.3,2023-02-18T15:03:57.040Z,2023-02-21T08:09:38Z,4039651013,141,13.2,4039651003,3,,4039651007,56,Right,4039651015,212,16.5,4047232799,388,,4039651021,213,0.5,4039651011,140,80.8,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129213,21,1,1,2,29,5qwskbjpa17fvmtuu5qijy7cz,1,20.1,82,2023-02-18T15:03:59.828Z,2023-02-21T08:10:00Z,4039651757,3,,4047233347,178,,4039651775,213,3.8,4039651773,212,10.9,4039651769,141,71.9,4039651763,140,12.0,4039651761,56,Back,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129237,22,52,1,2,30,5qwskbjpa17fvmtuu5qijy7cz,1,11.5,64.3,2023-02-18T15:04:00.877Z,2023-02-21T08:10:02Z,4047233445,178,,4046434771,377,,,,,,,,,,,,,,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129535,23,1,1,2,37,5qwskbjpa17fvmtuu5qijy7cz,1,12.8,43.5,2023-02-18T15:04:08.050Z,2023-02-21T08:10:09Z,4039653391,213,5.3,4047233615,178,,4039653385,140,24.6,4039653389,212,21.9,4039653387,141,16.9,4039653383,56,Back,4039653381,123,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129653,24,1,1,2,41,5qwskbjpa17fvmtuu5qijy7cz,1,25.4,17.6,2023-02-18T15:04:11.616Z,2023-02-21T08:10:13Z,4047233713,178,,4039653941,212,12.4,4039653943,213,1.1,4039653937,140,30.5,4039653939,141,34.0,4039653935,56,Back,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129769,25,1,1,2,44,5qwskbjpa17fvmtuu5qijy7cz,1,42.6,31.4,2023-02-18T15:04:14.483Z,2023-02-21T08:10:19Z,4047233753,178,,4039654435,213,0.2,4039654433,212,11.3,4039654429,141,34.9,4039654423,56,Center,4039654427,140,53.1,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129805,26,1,1,2,44,5qwskbjpa17fvmtuu5qijy7cz,1,52.8,33.8,2023-02-18T15:04:15.131Z,2023-02-21T08:10:25Z,4039654621,141,20.2,4047233833,178,,4039654617,56,Right,4039654619,140,54.8,4039654627,213,4.9,4039654623,212,9.5,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129947,27,1,1,2,47,5qwskbjpa17fvmtuu5qijy7cz,1,63.2,17.2,2023-02-18T15:04:17.613Z,2023-02-21T08:10:31Z,4039655383,140,75.4,4039655385,141,5.4,4047233945,178,,4039655391,212,15.1,4039655397,213,5.7,4039655379,56,Right,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129961,28,4,1,2,49,5qwskbjpa17fvmtuu5qijy7cz,1,80.2,7,2023-02-18T15:04:19.969Z,2023-02-21T08:10:36Z,4039655461,152,,4039655465,265,,4039655467,286,,4039655553,233,13,4039655457,13,,4039655459,56,Right,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129971,13,4,1,2,49,82kapkjwonlv9j1ui0ytv5sii,0,19.8,93,2023-02-18T15:04:19.970Z,2023-02-21T08:10:36Z,4039655519,152,,4039655517,56,Back,4039655515,13,,4039655523,285,,4039655635,233,28,4047233987,178,,4039655521,265,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131725,30,1,1,3,36,5qwskbjpa17fvmtuu5qijy7cz,1,75.6,10.2,2023-02-18T15:05:07.098Z,2023-02-21T08:10:47Z,4039664879,2,,4046436461,387,,4039698935,152,,4039698933,5,,4046436063,20,,4039697319,154,,4039697317,210,13,4046436459,225,,dzitwscdk6ogkf6bstbrik53p,S. McConville,4039664891,213,4039664881,155,,4047234099,178,,4039664887,141,1.2,1,49.1,4039664889,212,28.5,4039664883,56,Center,4039664885,140,85.8,,,,,,,,,,,,,
2509131737,31,13,1,3,38,5qwskbjpa17fvmtuu5qijy7cz,1,85.8,51.2,2023-02-18T15:05:08.939Z,2023-02-21T08:10:47Z,4039695507,328,,4039697421,230,98.4,4039664941,56,Center,4047234165,388,,4039697423,231,50.7,4039664939,17,,4039695497,15,,4039695495,24,,a2g77lv071rnz76ujh30364tl,H. Rodgers,4039697411,154,4039697417,102,32.9,4039697419,103,9.7,4039697407,75,,,,4039697413,55,30,4039697409,29,,,,,,,,,,,,,,,,,
2509131745,15,5,1,3,39,82kapkjwonlv9j1ui0ytv5sii,1,-1.2,65,2023-02-18T15:05:10.369Z,2023-02-21T08:10:50Z,4039665003,56,Back,4039665005,346,,4039665127,233,32,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131755,32,5,1,3,39,5qwskbjpa17fvmtuu5qijy7cz,0,101.2,35,2023-02-18T15:05:10.369Z,2023-02-21T08:10:50Z,4039665045,56,Center,4039665047,346,,4039665179,233,15,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131513,29,43,1,3,47,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-02-18T15:05:18.364Z,2023-02-18T15:08:08Z,4039663695,265,0,4039663697,286,0,4039663691,152,0,4039663687,13,0,4039663689,56,Center,4039698005,144,4,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509133055,16,1,1,4,19,82kapkjwonlv9j1ui0ytv5sii,0,4,44.1,2023-02-18T15:05:49.901Z,2023-02-21T08:10:53Z,4039672189,140,54.4,4039672187,56,Center,4039672185,124,,4039672199,74,,4039672193,212,52.9,4039672197,1,,4039672195,213,6.3,4039672191,141,41.9,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509133193,34,1,1,4,22,5qwskbjpa17fvmtuu5qijy7cz,1,47.7,58.3,2023-02-18T15:05:52.983Z,2023-02-21T08:10:58Z,4039672895,3,,4039672897,56,Center,4039672899,140,61.3,4039672901,141,59.2,4039672905,213,0.0,4039672903,212,14.3,4047234341,388,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510415311,721,49,1,4,23,5qwskbjpa17fvmtuu5qijy7cz,1,64.5,57.3,2023-02-18T15:05:54.111Z,2023-02-21T08:11:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509133323,35,1,1,4,25,5qwskbjpa17fvmtuu5qijy7cz,1,63.4,48.4,2023-02-18T15:05:56.160Z,2023-02-21T08:11:13Z,4039673481,141,19.2,4039673487,212,20.6,4039673493,213,5.0,4039673475,56,Right,4039673477,140,68.6,4047234543,178,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509133275,17,45,1,4,27,82kapkjwonlv9j1ui0ytv5sii,0,21.2,83.6,2023-02-18T15:05:58.158Z,2023-02-21T08:11:21Z,4039673993,233,36,4039673259,56,Back,4039673261,285,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
