id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/16/value
2500344219,9,1,1,0,15,69t8imcdaqlgfbds2p58596my,0,94.8,24.6,2023-01-24T19:46:38.294Z,2023-01-26T12:19:56Z,3993554475,141,50.3,3993554479,213,1.6,3993554469,56,Center,3993554473,140,94.7,3993554477,212,17.5,3995587819,178,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344307,3,12,1,0,16,17zuelixesst1z59fwcix2dil,1,8.3,54.2,2023-01-24T19:46:39.160Z,2023-01-26T12:20:00Z,3993554867,141,76.0,3993554865,140,5.7,3995587829,178,,3993554871,213,1.8,3993554869,212,15.1,3993554863,56,Back,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344313,4,61,1,0,17,17zuelixesst1z59fwcix2dil,1,7.7,68.4,2023-01-24T19:46:39.834Z,2023-01-26T12:20:12Z,3993554885,56,Back,3995587909,178,,,,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344327,10,3,1,0,21,69t8imcdaqlgfbds2p58596my,0,98.5,17.9,2023-01-24T19:46:44.148Z,2023-01-26T12:20:20Z,3995587973,178,,3993554901,286,,3993554899,56,Right,3993554911,211,,3994502135,465,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344413,5,5,1,0,23,17zuelixesst1z59fwcix2dil,1,-0.6,68.1,2023-01-24T19:46:46.068Z,2023-01-26T12:20:26Z,3993555413,233,11,3993555283,346,,3993555277,56,Back,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344349,11,5,1,0,23,69t8imcdaqlgfbds2p58596my,0,100.6,31.9,2023-01-24T19:46:46.068Z,2023-01-26T12:20:26Z,3993554999,56,Center,3993555001,346,,3993555425,233,5,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344809,6,1,1,0,54,17zuelixesst1z59fwcix2dil,0,4.7,41.2,2023-01-24T19:47:17.012Z,2023-01-26T12:20:29Z,3993557093,1,,3993557081,124,,3993557085,140,62.3,3993557087,141,16.1,3993557091,213,6.0,3993557083,56,Right,3993557089,212,62.8,3993557097,74,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344823,12,44,1,0,57,69t8imcdaqlgfbds2p58596my,1,40,88.2,2023-01-24T19:47:20.299Z,2023-01-26T13:22:47Z,3993557171,285,,3993557169,56,Back,3993557173,233,7,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344815,7,44,1,0,57,17zuelixesst1z59fwcix2dil,0,60,11.8,2023-01-24T19:47:20.300Z,2023-01-26T12:20:33Z,3993557119,56,Right,3993557193,233,12,3993557123,286,,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344835,13,1,1,0,57,69t8imcdaqlgfbds2p58596my,0,42.2,92.6,2023-01-24T19:47:20.441Z,2023-01-26T13:22:48Z,3993557239,56,Left,3993557247,213,0.3,3995588149,388,,3993557245,212,21.6,3993557241,140,62.0,3993557243,141,100.0,3993557237,3,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345195,8,5,1,0,59,17zuelixesst1z59fwcix2dil,1,42.8,-1.2,2023-01-24T19:47:22.317Z,2023-01-26T12:20:40Z,3993558855,233,14,3993558837,347,,3993558835,56,Back,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500344843,14,5,1,0,59,69t8imcdaqlgfbds2p58596my,0,57.2,101.2,2023-01-24T19:47:22.317Z,2023-01-26T12:20:40Z,3993558873,233,8,3993557285,56,Left,3993557287,347,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345223,9,1,1,1,27,17zuelixesst1z59fwcix2dil,0,40.6,0,2023-01-24T19:47:50.448Z,2023-01-26T12:20:45Z,3993558977,213,0.2,3993558971,140,62.4,3993558975,212,23.2,3993558969,56,Right,3993558967,107,,3993558979,1,,3993558973,141,4.3,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345241,15,1,1,1,29,69t8imcdaqlgfbds2p58596my,1,32.5,93.9,2023-01-24T19:47:52.039Z,2023-01-26T12:20:51Z,3995588245,388,,3993559069,141,82.9,3993559063,3,,3993559071,212,12.6,3993559067,140,42.2,3993559065,56,Back,3993559073,213,5.6,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345269,16,1,1,1,30,69t8imcdaqlgfbds2p58596my,0,42.2,84.4,2023-01-24T19:47:53.312Z,2023-01-26T12:20:57Z,3993559217,213,5.5,3993559211,140,44.8,3993559215,212,3.8,3995588271,388,,3993559209,56,Back,3993559207,168,,3993559213,141,80.5,3993559205,3,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345365,10,1,1,1,33,17zuelixesst1z59fwcix2dil,1,55.6,17.6,2023-01-24T19:47:55.729Z,2023-01-26T12:21:03Z,3993559661,56,Back,3993559665,141,50.4,3993559667,212,24.4,3993559669,213,2.0,3993559663,140,46.2,3995588311,178,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345429,11,1,1,1,39,17zuelixesst1z59fwcix2dil,1,60,84.7,2023-01-24T19:48:01.557Z,2023-01-26T12:21:08Z,3995588351,178,,3993559991,213,3.8,3993559989,212,9.5,3993559983,140,52.7,3993559985,141,76.5,3993559981,56,Center,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345435,12,4,1,1,40,17zuelixesst1z59fwcix2dil,1,54.2,76.6,2023-01-24T19:48:02.638Z,2023-01-26T12:21:14Z,3993560015,56,Center,3993560017,152,,3993560037,233,17,3993560019,265,,3993560013,13,,3993560021,286,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345415,17,4,1,1,40,69t8imcdaqlgfbds2p58596my,0,45.8,23.4,2023-01-24T19:48:02.639Z,2023-01-26T12:21:13Z,3993559917,265,,3993560047,233,12,3993559915,152,,3993559911,13,,3993559919,285,,3995588369,178,,3993559913,56,Back,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345691,13,1,1,2,8,17zuelixesst1z59fwcix2dil,0,58.3,78.8,2023-01-24T19:48:30.679Z,2023-01-26T12:21:17Z,3993561319,213,6.1,3993561313,140,96.9,3993561307,5,,3993561321,1,,3993561315,141,69.7,3994506313,4,,3993561311,56,Center,3995588399,178,,693vankfkq50hufuwcz7hu8r9,R. Hendry,3993561309,152,3993561317,212,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345687,18,52,1,2,11,69t8imcdaqlgfbds2p58596my,1,2.6,31.8,2023-01-24T19:48:34.035Z,2023-01-26T12:21:29Z,3995588501,178,,3994506177,376,,,,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345791,19,1,1,2,18,69t8imcdaqlgfbds2p58596my,1,11.2,30.4,2023-01-24T19:48:40.867Z,2023-01-26T12:21:32Z,3993561727,140,12.0,3993561733,213,1.5,3993561725,56,Back,3993561731,212,7.9,3993561723,123,,3993561729,141,41.9,3995588527,178,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345823,20,1,1,2,20,69t8imcdaqlgfbds2p58596my,1,12,41.9,2023-01-24T19:48:42.565Z,2023-01-26T12:21:34Z,3995588531,178,,3993561871,213,0.1,3993561863,56,Back,3993561869,212,11.6,3993561867,141,43.3,3993561865,140,23.0,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345865,21,1,1,2,23,69t8imcdaqlgfbds2p58596my,1,23,43.3,2023-01-24T19:48:45.577Z,2023-01-26T12:21:41Z,3993562011,56,Back,3993562015,140,22.8,3993562023,212,27.8,3993562019,141,84.2,3993562025,213,1.6,3995588553,178,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345905,22,1,1,2,25,69t8imcdaqlgfbds2p58596my,1,23.2,84.2,2023-01-24T19:48:48.277Z,2023-01-26T12:21:45Z,3993562259,140,38.9,3995588597,178,,3993562263,212,19.0,3993562255,56,Back,3993562261,141,98.0,3993562265,213,0.5,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345945,23,1,1,2,27,69t8imcdaqlgfbds2p58596my,1,38.9,98,2023-01-24T19:48:50.455Z,2023-01-26T12:21:48Z,3993562477,141,94.2,3993562475,140,18.8,3995588625,178,,3993562473,56,Back,3993562479,212,21.3,3993562481,213,3.3,,,,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500345975,24,1,1,2,32,69t8imcdaqlgfbds2p58596my,1,16.6,89.6,2023-01-24T19:48:54.850Z,2023-01-26T12:21:50Z,3993562637,213,4.1,3993562629,56,Back,3993562635,212,22.5,3993562631,140,4.8,3993562633,141,62.0,3995588633,178,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346029,25,1,1,2,36,69t8imcdaqlgfbds2p58596my,1,5.1,60,2023-01-24T19:48:58.957Z,2023-01-26T12:21:53Z,3993562889,212,20.9,3993562885,140,7.4,3993562875,56,Back,3993562891,213,4.8,3995588653,178,,3993562887,141,29.4,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346079,26,1,1,2,41,69t8imcdaqlgfbds2p58596my,1,20.6,29.5,2023-01-24T19:49:04.025Z,2023-01-26T12:21:56Z,3993563115,140,24.2,3995588665,178,,3993563117,141,6.4,3993563119,212,16.2,3993563113,56,Back,3993563121,213,4.9,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346103,27,1,1,2,46,69t8imcdaqlgfbds2p58596my,1,34,4.7,2023-01-24T19:49:08.881Z,2023-01-26T12:21:59Z,3993563213,140,56.6,3993563219,213,0.3,3995588693,178,,3993563217,212,24.6,3993563211,56,Right,3993563215,141,14.0,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500853069,1069,83,1,2,47,17zuelixesst1z59fwcix2dil,1,43,85.4,2023-01-24T19:49:10.125Z,2023-01-27T08:19:45Z,3996207667,399,87428,,,,,,,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346111,28,1,1,2,48,69t8imcdaqlgfbds2p58596my,0,56.6,14,2023-01-24T19:49:11.382Z,2023-01-26T12:22:04Z,3993563265,212,3.7,3993563263,141,10.7,3993563277,233,14,3993563261,140,59.4,3993563281,286,,3993563257,56,Right,3993563267,213,5.6,3993563275,236,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,3995588755,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346115,14,74,1,2,48,17zuelixesst1z59fwcix2dil,1,40,90.9,2023-01-24T19:49:11.523Z,2023-01-26T12:22:08Z,3993563287,233,28,3995588797,178,,3993563271,285,,3993563269,56,Back,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346131,29,1,1,2,50,69t8imcdaqlgfbds2p58596my,0,56.5,6.4,2023-01-24T19:49:12.945Z,2023-01-26T12:22:14Z,3993563365,286,,3993563361,233,15,3993563355,213,0.2,3993563351,141,8.0,3993563357,236,,3993563347,56,Right,3995588861,178,,3993563349,140,62.3,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,3993563353,212,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346127,15,74,1,2,50,17zuelixesst1z59fwcix2dil,1,40.4,94.7,2023-01-24T19:49:13.046Z,2023-01-26T12:22:16Z,3993563333,285,,3993563331,56,Back,3995588873,178,,3993563375,233,29,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346141,16,49,1,2,52,17zuelixesst1z59fwcix2dil,1,53.7,95,2023-01-24T19:49:15.224Z,2023-01-26T12:22:22Z,,,,,,,,,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346167,17,1,1,2,53,17zuelixesst1z59fwcix2dil,0,56.1,95.6,2023-01-24T19:49:15.862Z,2023-01-26T12:22:26Z,3993563537,141,90.5,3993563529,56,Left,3993563543,213,5.7,3993563541,212,6.6,3995588939,178,,3993563533,140,61.5,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346249,18,4,1,2,53,17zuelixesst1z59fwcix2dil,1,62.7,93.6,2023-01-24T19:49:16.208Z,2023-01-26T12:22:32Z,3993563999,233,31,3993563925,286,,3994507781,294,,3993563921,152,,3993563919,56,Left,3993563917,13,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346259,31,4,1,2,53,69t8imcdaqlgfbds2p58596my,0,37.3,6.4,2023-01-24T19:49:16.209Z,2023-01-26T12:22:32Z,3993564015,233,18,3993563967,56,Back,3993563973,285,,3993563965,13,,3994507797,294,,3995588979,178,,3993563969,152,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346257,30,43,1,3,2,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-24T19:49:24.950Z,2023-01-24T19:49:29Z,3993563959,56,Back,3993563961,285,0,3993564047,144,7,,,,,,,,,,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346369,19,1,1,3,8,17zuelixesst1z59fwcix2dil,1,63.1,92,2023-01-24T19:49:30.890Z,2023-01-26T12:22:37Z,3993564435,56,Center,3993564431,5,,3995588997,178,,3993564443,213,4.3,3993564437,140,56.0,3993564439,141,68.7,3993564433,152,,3993564441,212,17.5,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346389,20,1,1,3,9,17zuelixesst1z59fwcix2dil,1,56,68.7,2023-01-24T19:49:32.323Z,2023-01-26T12:22:42Z,3993564515,56,Left,3993564523,213,1.9,3993564517,140,53.2,3995589017,178,,3993564519,141,82.6,3993564521,212,9.9,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346411,21,1,1,3,11,17zuelixesst1z59fwcix2dil,0,53,83.5,2023-01-24T19:49:34.114Z,2023-01-26T12:22:46Z,3993564629,212,27.2,3993564625,140,78.9,3993564623,56,Left,3993564621,155,,3993564627,141,82.0,3995589029,178,,3993564631,213,6.2,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346445,32,1,1,3,13,69t8imcdaqlgfbds2p58596my,0,19.2,18.5,2023-01-24T19:49:36.013Z,2023-01-26T12:22:53Z,3993564737,140,29.1,3995589057,388,,3993564741,212,10.7,3993564743,213,0.2,3993564735,56,Back,3993564739,141,22.2,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346481,22,1,1,3,16,17zuelixesst1z59fwcix2dil,1,76.4,86.2,2023-01-24T19:49:38.943Z,2023-01-26T12:22:57Z,3995589083,178,,3993564937,212,5.9,3993564931,56,Left,3993564935,141,92.9,3993564933,140,79.9,3993564939,213,0.9,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346521,23,1,1,3,18,17zuelixesst1z59fwcix2dil,1,78.7,89.1,2023-01-24T19:49:41.523Z,2023-01-26T12:23:02Z,3993565139,140,82.1,3993565141,141,78.4,3995589103,178,,3993565145,213,5.2,3993565137,56,Center,3993565143,212,8.1,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346527,24,61,1,3,20,17zuelixesst1z59fwcix2dil,0,88.9,73.5,2023-01-24T19:49:43.377Z,2023-01-26T12:23:10Z,3995589141,178,,3993565161,56,Center,,,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500346563,33,12,1,3,22,69t8imcdaqlgfbds2p58596my,1,5.2,27.9,2023-01-24T19:49:44.786Z,2023-01-26T12:23:14Z,3995589155,178,,3993565343,56,Back,3993565349,212,20.5,3993565361,167,,3993565345,140,3.0,3993565351,213,4.6,3993565347,141,0.0,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
