id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value,qualifier/17/value
2493914865,7,1,1,0,16,jv3jh5m5t7qy5t37vwwmnj16,0,59.4,16.8,2022-12-29T19:48:58.099Z,2022-12-31T12:23:55Z,3959697381,212,22.0,3959697379,141,0.0,3959697373,3,,3959697383,213,5.7,3959697375,56,Right,3959697377,140,77.0,3961831313,388,,,,,5j5rrfad842t1nebfc4lwmket,C. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915113,5,5,1,0,19,5g1fnexeromjl0lvnxp8hpnhi,1,22.3,100.8,2022-12-29T19:49:00.861Z,2022-12-31T12:23:57Z,3959698721,347,,3959698719,56,Back,3959698753,233,8,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493914873,8,5,1,0,19,jv3jh5m5t7qy5t37vwwmnj16,0,77.7,-0.8,2022-12-29T19:49:00.861Z,2022-12-31T12:23:58Z,3959698785,233,5,3959697425,347,,3959697423,56,Right,,,,,,,,,,,,,,,,5j5rrfad842t1nebfc4lwmket,C. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915147,6,1,1,0,32,5g1fnexeromjl0lvnxp8hpnhi,0,21.7,100,2022-12-29T19:49:14.445Z,2022-12-31T12:23:59Z,3959698893,107,,3959698905,1,,3959698895,56,Back,3959698903,213,5.9,3959698901,212,25.7,3959698899,141,87.5,3959698897,140,44.5,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915155,9,8,1,0,34,jv3jh5m5t7qy5t37vwwmnj16,1,54,6.4,2022-12-29T19:49:16.316Z,2022-12-31T12:24:13Z,3961831479,388,,3960682371,385,,3959698925,56,Right,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915181,7,1,1,0,35,5g1fnexeromjl0lvnxp8hpnhi,1,42,83.5,2022-12-29T19:49:17.470Z,2022-12-31T12:24:20Z,3959699035,56,Back,3961831527,178,,3960682529,141,75.2,3960682531,212,6.1,3960682527,140,39.9,3960682533,213,4.3,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915233,8,1,1,0,37,5g1fnexeromjl0lvnxp8hpnhi,1,36.8,67.2,2022-12-29T19:49:19.350Z,2022-12-31T12:24:23Z,3961831563,178,,3959699357,141,29.8,3959699363,213,4.9,3959699359,212,25.8,3959699355,140,40.8,3959699353,56,Back,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915301,9,1,1,0,41,5g1fnexeromjl0lvnxp8hpnhi,1,56.4,18,2022-12-29T19:49:23.172Z,2022-12-31T12:24:30Z,3959699753,140,61.5,3959699755,141,7.1,3959699751,56,Right,3959699759,213,5.3,3959699757,212,9.1,3961831601,178,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915339,10,1,1,0,47,5g1fnexeromjl0lvnxp8hpnhi,1,65.4,28.5,2022-12-29T19:49:29.739Z,2022-12-31T12:24:36Z,3961831627,178,,3959699947,141,40.6,3959699953,212,8.8,3959699939,56,Center,3959699957,213,1.9,3959699941,140,62.4,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915399,11,1,1,0,49,5g1fnexeromjl0lvnxp8hpnhi,1,62.1,36.5,2022-12-29T19:49:31.685Z,2022-12-31T12:24:55Z,3959700241,56,Right,3959700249,213,4.4,3959700247,212,14.8,3959700245,141,15.7,3961831759,178,,3959700243,140,58.0,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915497,12,1,1,0,52,5g1fnexeromjl0lvnxp8hpnhi,1,56.8,16.7,2022-12-29T19:49:34.262Z,2022-12-31T12:24:59Z,3960683429,1,,3959700767,213,6.0,3959700759,56,Right,3959700763,141,4.4,3959700765,212,34.3,3959700757,155,,3961831783,178,,3959700761,140,88.5,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915533,13,1,1,0,58,5g1fnexeromjl0lvnxp8hpnhi,1,87.8,5,2022-12-29T19:49:39.934Z,2022-12-31T12:25:05Z,3959700937,212,5.0,3961831815,178,,3959700931,56,Right,3959700939,213,2.5,3959700933,140,83.9,3959700935,141,9.3,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915569,14,1,1,0,59,5g1fnexeromjl0lvnxp8hpnhi,1,83.8,18,2022-12-29T19:49:41.097Z,2022-12-31T12:25:10Z,3959701155,56,Right,3959701159,141,13.8,3959701163,213,3.6,3961831859,178,,3959701161,212,6.8,3959701157,140,77.9,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915627,15,1,1,1,1,5g1fnexeromjl0lvnxp8hpnhi,1,77.7,28.8,2022-12-29T19:49:43.163Z,2022-12-31T12:25:27Z,3959701469,155,,3959701471,56,Center,3959701479,213,0.9,3959703915,210,13,3959701477,212,19.5,3959701473,140,89.2,3959701475,141,51.3,3959703917,154,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,3961831877,178,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915633,16,13,1,1,2,5g1fnexeromjl0lvnxp8hpnhi,1,93.2,50.7,2022-12-29T19:49:44.790Z,2022-12-31T12:25:27Z,3959703959,55,15,3959701507,56,Center,3959702287,15,,3959703957,154,,3959702291,328,,3959703963,102,50.6,3959703965,103,59.7,3959703967,230,99.1,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,3960684263,85,,,3959703953,29,3961831967,388,3959703969,231,49.6,3959701505,17,3959701503,22,,,,,,,,,,,,,,,,,,,,
2493915657,10,5,1,1,4,jv3jh5m5t7qy5t37vwwmnj16,1,-1.5,41.7,2022-12-29T19:49:46.309Z,2022-12-31T12:25:33Z,3959701657,56,Back,3959701779,233,17,3959701659,346,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493915677,17,5,1,1,4,5g1fnexeromjl0lvnxp8hpnhi,0,101.5,58.3,2022-12-29T19:49:46.309Z,2022-12-31T12:25:33Z,3959701805,233,10,3959701745,346,,3959701743,56,Center,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916045,11,1,1,1,28,jv3jh5m5t7qy5t37vwwmnj16,0,4.6,47.9,2022-12-29T19:50:10.029Z,2022-12-31T12:25:35Z,3959703729,213,6.1,3959703719,155,,3959703721,56,Center,3959703725,141,31.2,3959703723,140,58.5,3959703733,74,,3959703727,212,57.7,3959703717,124,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,3959703731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916105,18,1,1,1,32,5g1fnexeromjl0lvnxp8hpnhi,0,36.4,59.6,2022-12-29T19:50:13.875Z,2022-12-31T12:25:39Z,3959704099,213,6.2,3959704091,56,Center,3959704093,140,66.3,3959704089,3,,3959704095,141,57.3,3959704097,212,31.4,3961832031,388,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916091,12,44,1,1,34,jv3jh5m5t7qy5t37vwwmnj16,1,46.8,36.4,2022-12-29T19:50:15.915Z,2022-12-31T14:15:18Z,3959704011,285,,3959704009,56,Back,3959707825,233,28,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916705,28,44,1,1,34,5g1fnexeromjl0lvnxp8hpnhi,0,53.2,63.6,2022-12-29T19:50:15.916Z,2022-12-31T12:25:43Z,3959707365,286,,3959707851,233,12,3959707363,56,Center,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916115,13,1,1,1,34,jv3jh5m5t7qy5t37vwwmnj16,1,46.5,32.1,2022-12-29T19:50:15.988Z,2022-12-31T14:15:19Z,3959704153,213,5.6,3959704151,212,13.7,3959704147,140,56.5,3959704145,56,Right,3959704143,3,,3959704149,141,19.1,3961832167,388,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323423,709,67,1,1,35,jv3jh5m5t7qy5t37vwwmnj16,1,62.4,18,2022-12-29T19:50:17.360Z,2022-12-31T14:15:19Z,3961851717,233,774,,,,,,,,,,,,,,,,,,,,,,3a96rdsu1qqtsmiaae10vbyi2,Ali Al Hamadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323421,774,67,1,1,35,5g1fnexeromjl0lvnxp8hpnhi,0,37.6,82,2022-12-29T19:50:17.361Z,2022-12-31T12:54:29Z,3961851723,233,709,,,,,,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101895,693,50,1,1,35,jv3jh5m5t7qy5t37vwwmnj16,1,64.1,17,2022-12-29T19:50:17.389Z,2022-12-31T14:15:20Z,3960685291,286,,3960942845,233,735,3960685289,56,Right,,,,,,,,,,,,,,,,3a96rdsu1qqtsmiaae10vbyi2,Ali Al Hamadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101911,735,7,1,1,35,5g1fnexeromjl0lvnxp8hpnhi,0,35.9,83,2022-12-29T19:50:17.428Z,2022-12-31T12:26:11Z,3960942837,233,693,3960685379,285,,3960685421,385,,3961832135,178,,3960685377,56,Back,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916153,14,1,1,1,36,jv3jh5m5t7qy5t37vwwmnj16,1,55.7,18.2,2022-12-29T19:50:18.626Z,2022-12-31T12:26:26Z,3959704365,212,14.0,3959704357,140,44.6,3959704361,141,6.8,3959704369,213,3.7,3959704353,56,Back,3961832277,178,,,,,,,,3a96rdsu1qqtsmiaae10vbyi2,Ali Al Hamadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916177,15,1,1,1,39,jv3jh5m5t7qy5t37vwwmnj16,1,44,6.1,2022-12-29T19:50:20.848Z,2022-12-31T12:26:28Z,3959704461,140,37.4,3959704463,141,14.9,3961832289,178,,3959704465,212,9.2,3959704467,213,2.4,3959704459,56,Back,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916219,16,1,1,1,40,jv3jh5m5t7qy5t37vwwmnj16,0,37.4,14.9,2022-12-29T19:50:22.180Z,2022-12-31T12:26:30Z,3959704751,1,,3959704747,212,49.5,3959704749,213,6.2,3959704741,56,Right,3959704739,155,,3959704745,141,10.9,3961832297,178,,3959704743,140,84.5,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916245,19,49,1,1,44,5g1fnexeromjl0lvnxp8hpnhi,1,23.5,95.3,2022-12-29T19:50:26.003Z,2022-12-31T12:26:35Z,,,,,,,,,,,,,,,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916307,20,1,1,1,45,5g1fnexeromjl0lvnxp8hpnhi,0,23.5,95.3,2022-12-29T19:50:27.173Z,2022-12-31T12:26:42Z,3959705289,1,,3959705279,140,46.7,3959705271,157,,3959705275,56,Back,3959705285,212,30.1,3959705283,141,69.4,3959705287,213,5.7,3961832331,178,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916347,17,1,1,1,49,jv3jh5m5t7qy5t37vwwmnj16,0,52.1,43,2022-12-29T19:50:31.136Z,2022-12-31T12:26:47Z,3959705517,140,86.6,3959705521,212,36.3,3959705519,141,47.2,3959705515,56,Center,3959705525,1,,3961832385,178,,3959705523,213,0.1,3959705513,3,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916391,21,52,1,1,54,5g1fnexeromjl0lvnxp8hpnhi,1,11.5,49.4,2022-12-29T19:50:36.247Z,2022-12-31T12:26:50Z,3961832429,178,,3960686491,376,,,,,,,,,,,,,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916447,22,1,1,1,55,5g1fnexeromjl0lvnxp8hpnhi,1,11.6,49.4,2022-12-29T19:50:37.017Z,2022-12-31T12:26:53Z,3959706087,123,,3959706097,213,5.4,3959706089,56,Back,3959706091,140,32.0,3959706099,1,,3960686633,287,,3959706095,212,33.6,3959706093,141,11.4,247o80ri7od76lxfrkmccz2ay,M. Cooper,3961832441,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916473,23,1,1,2,0,5g1fnexeromjl0lvnxp8hpnhi,1,34.4,10.9,2022-12-29T19:50:42.054Z,2022-12-31T12:26:55Z,3959706217,141,29.1,3961832477,178,,3959706223,1,,3959706213,56,Center,3959706215,140,62.6,3959706219,212,32.1,3959706221,213,0.4,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916533,24,1,1,2,1,5g1fnexeromjl0lvnxp8hpnhi,1,62.6,29.1,2022-12-29T19:50:43.200Z,2022-12-31T12:26:59Z,3959706517,140,70.1,3959706521,212,13.9,3959706519,141,12.3,3959706523,213,5.3,3961832515,178,,3959706515,56,Right,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916551,25,1,1,2,5,5g1fnexeromjl0lvnxp8hpnhi,0,71.7,26.8,2022-12-29T19:50:47.763Z,2022-12-31T12:27:04Z,3959706575,212,10.1,3961832575,178,,3959706571,141,41.0,3959706581,213,1.9,3959706567,56,Center,3959706569,140,68.9,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916561,18,49,1,2,6,jv3jh5m5t7qy5t37vwwmnj16,1,28,71.8,2022-12-29T19:50:48.310Z,2022-12-31T12:27:07Z,,,,,,,,,,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916639,19,1,1,2,8,jv3jh5m5t7qy5t37vwwmnj16,1,34.8,70.2,2022-12-29T19:50:50.210Z,2022-12-31T12:27:09Z,3961832619,178,,3959707007,213,0.5,3959707003,141,90.3,3959707005,212,26.5,3959706999,56,Left,3959707001,140,56.4,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916645,20,3,1,2,11,jv3jh5m5t7qy5t37vwwmnj16,0,62.8,86.6,2022-12-29T19:50:53.746Z,2022-12-31T12:55:50Z,3959707035,56,Left,3960687213,464,,3959707227,233,26,3961832675,178,,3959707037,286,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916667,26,7,1,2,11,5g1fnexeromjl0lvnxp8hpnhi,1,37.2,13.4,2022-12-29T19:50:53.764Z,2022-12-31T12:27:17Z,3961832705,178,,3959707209,233,20,3959707173,285,,3959707171,56,Back,3960687301,385,,3959707169,167,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916837,21,5,1,2,13,jv3jh5m5t7qy5t37vwwmnj16,1,60.4,102,2022-12-29T19:50:55.147Z,2022-12-31T12:27:20Z,3959708101,347,,3959708099,56,Left,3959708133,233,27,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916671,27,5,1,2,13,5g1fnexeromjl0lvnxp8hpnhi,0,39.6,-2,2022-12-29T19:50:55.147Z,2022-12-31T12:27:20Z,3959707181,347,,3959707179,56,Back,3959708155,233,21,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916851,22,1,1,2,24,jv3jh5m5t7qy5t37vwwmnj16,1,61.1,100,2022-12-29T19:51:06.512Z,2022-12-31T12:27:26Z,3959708181,56,Left,3959708189,213,5.5,3959708179,107,,3959708185,141,93.2,3959708183,140,66.5,3959708187,212,8.0,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493916883,23,1,1,2,25,jv3jh5m5t7qy5t37vwwmnj16,1,66.7,92.6,2022-12-29T19:51:07.381Z,2022-12-31T12:27:36Z,3961832869,388,,3959708395,56,Left,3959708407,213,2.3,3959708397,140,63.1,3959708403,212,5.5,3959708401,141,98.4,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494326245,718,67,1,2,26,jv3jh5m5t7qy5t37vwwmnj16,1,61.8,97.1,2022-12-29T19:51:08.384Z,2022-12-31T14:15:20Z,3961868581,233,789,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
