id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/18/value
2488742151,6,1,1,0,14,3ptd7zlc5isrongig0wij2id4,1,61.6,5.3,2022-12-03T12:32:25.528Z,2022-12-06T05:33:33Z,3932232727,212,24.2,3932232729,213,3.0,3932232725,141,8.9,3932232721,56,Back,3935712287,178,,3932232723,140,38.7,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742179,7,1,1,0,17,3ptd7zlc5isrongig0wij2id4,0,38.7,8.9,2022-12-03T12:32:28.674Z,2022-12-06T05:33:37Z,3932232859,141,20.7,3932232857,140,78.2,3932232863,213,0.2,3932232861,212,42.2,3932232865,1,,3935712325,178,,3932232855,56,Right,3932232853,155,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742175,6,44,1,0,20,1musyruv2ufjrjnj6gvdbr8kt,1,25.5,79.8,2022-12-03T12:32:31.204Z,2022-12-06T07:35:11Z,3932232837,56,Back,3932232839,285,,3932232895,233,8,,,,,,,,,,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742181,8,44,1,0,20,3ptd7zlc5isrongig0wij2id4,0,74.5,20.2,2022-12-03T12:32:31.205Z,2022-12-06T05:33:42Z,3932232873,56,Right,3932232875,286,,3932232919,233,6,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742201,7,1,1,0,20,1musyruv2ufjrjnj6gvdbr8kt,1,29.2,80.3,2022-12-03T12:32:31.247Z,2022-12-06T07:35:11Z,3932232977,56,Back,3932232979,140,39.6,3935712425,388,,3932232981,141,63.3,3932232985,213,5.5,3932232983,212,15.9,3932232975,3,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742205,8,49,1,0,21,1musyruv2ufjrjnj6gvdbr8kt,1,39.6,63.3,2022-12-03T12:32:32.285Z,2022-12-06T05:34:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742303,9,1,1,0,21,1musyruv2ufjrjnj6gvdbr8kt,1,39.6,63.3,2022-12-03T12:32:32.340Z,2022-12-06T05:34:23Z,3932233467,140,25.6,3932233469,141,35.8,3935712939,178,,3932233473,213,4.0,3932233465,56,Back,3932233471,212,23.8,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742349,10,1,1,0,27,1musyruv2ufjrjnj6gvdbr8kt,1,31.8,28.6,2022-12-03T12:32:38.447Z,2022-12-06T05:34:31Z,3932233723,1,,3932233711,155,,3932233715,140,74.3,3932233713,56,Right,3932233721,213,6.1,3935713007,178,,3932233719,212,45.5,3932233717,141,15.6,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742405,11,1,1,0,32,1musyruv2ufjrjnj6gvdbr8kt,1,69.6,11,2022-12-03T12:32:43.971Z,2022-12-06T05:34:40Z,3932233959,212,15.9,3932233957,141,22.5,3935713075,178,,3932233961,213,2.6,3932233955,140,56.4,3932233953,56,Center,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742407,12,50,1,0,35,1musyruv2ufjrjnj6gvdbr8kt,1,58.2,23,2022-12-03T12:32:46.791Z,2022-12-06T05:35:31Z,3932233967,286,,3932233965,56,Center,3932234091,233,9,,,,,,,,,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742415,9,7,1,0,35,3ptd7zlc5isrongig0wij2id4,1,41.8,77,2022-12-03T12:32:46.951Z,2022-12-06T05:35:34Z,3932234027,285,,3935226525,383,,3935713463,178,,3932234067,233,12,3932234025,56,Back,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742419,10,49,1,0,37,3ptd7zlc5isrongig0wij2id4,1,41.6,71.1,2022-12-03T12:32:47.993Z,2022-12-06T05:35:43Z,,,,,,,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742485,11,1,1,0,39,3ptd7zlc5isrongig0wij2id4,1,41.3,67,2022-12-03T12:32:50.028Z,2022-12-06T05:35:51Z,3932234433,141,28.2,3932234431,140,42.1,3932234435,212,26.4,3935713571,178,,3932234437,213,4.7,3932234429,56,Back,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742519,12,1,1,0,41,3ptd7zlc5isrongig0wij2id4,1,42.3,27.3,2022-12-03T12:32:52.007Z,2022-12-06T05:35:57Z,3935713627,178,,3932234631,213,5.6,3932234625,140,55.6,3932234623,56,Right,3932234629,212,18.3,3932234627,141,10.0,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742533,13,1,1,0,44,3ptd7zlc5isrongig0wij2id4,0,55.7,9.8,2022-12-03T12:32:55.340Z,2022-12-06T05:36:01Z,3935713661,178,,3932234735,286,,3932234731,233,13,3932234697,212,4.5,3932234699,213,6.2,3932234729,236,,3932234693,140,60.0,3932234691,56,Right,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,3932234695,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742523,13,74,1,0,44,1musyruv2ufjrjnj6gvdbr8kt,1,40.1,95,2022-12-03T12:32:55.484Z,2022-12-06T05:36:05Z,3932234647,56,Back,3932234649,285,,3932234761,233,13,3935713685,178,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742537,14,5,1,0,45,1musyruv2ufjrjnj6gvdbr8kt,0,45.1,102,2022-12-03T12:32:56.684Z,2022-12-06T05:36:09Z,3932234721,347,,3932234719,56,Back,3932235147,233,14,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742553,14,5,1,0,45,3ptd7zlc5isrongig0wij2id4,1,54.9,-2,2022-12-03T12:32:56.684Z,2022-12-06T05:36:09Z,3932234815,56,Right,3932234817,347,,3932235081,233,14,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742841,15,1,1,1,2,3ptd7zlc5isrongig0wij2id4,1,56.7,0,2022-12-03T12:33:13.440Z,2022-12-06T05:36:14Z,3932236397,212,17.3,3932236399,213,2.8,3932236389,107,,3932236395,141,6.2,3932236391,56,Back,3932236393,140,41.0,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742879,16,1,1,1,7,3ptd7zlc5isrongig0wij2id4,1,52.8,3.4,2022-12-03T12:33:18.484Z,2022-12-06T05:36:18Z,3932236581,213,0.0,3932236573,56,Right,3935713773,178,,3932236575,140,58.8,3932236579,212,6.3,3932236577,141,3.4,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742903,17,1,1,1,10,3ptd7zlc5isrongig0wij2id4,1,57.2,4.9,2022-12-03T12:33:21.407Z,2022-12-06T05:36:21Z,3932236719,213,2.6,3932236717,212,23.7,3932236711,56,Back,3932236715,141,21.5,3935713791,178,,3932236713,140,37.4,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742935,18,1,1,1,12,3ptd7zlc5isrongig0wij2id4,1,37.7,22.2,2022-12-03T12:33:23.362Z,2022-12-06T05:36:24Z,3932236859,212,24.0,3932236857,141,55.8,3932236861,213,1.9,3932236855,140,30.8,3935713817,178,,3932236853,56,Back,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488742991,19,1,1,1,15,3ptd7zlc5isrongig0wij2id4,1,30.1,57.3,2022-12-03T12:33:26.130Z,2022-12-06T05:36:30Z,3932237147,56,Left,3932237149,140,51.1,3935713859,178,,3932237155,213,0.8,3932237151,141,89.4,3932237153,212,31.0,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743057,20,1,1,1,19,3ptd7zlc5isrongig0wij2id4,0,59.5,89.3,2022-12-03T12:33:30.491Z,2022-12-06T05:36:33Z,3935713887,178,,3932237457,213,0.2,3932237449,56,Left,3932237455,212,16.2,3932237451,140,74.6,3932237453,141,94.2,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489428081,1367,67,1,1,20,1musyruv2ufjrjnj6gvdbr8kt,1,23.4,10.8,2022-12-03T12:33:31.906Z,2022-12-06T11:26:11Z,3935875217,233,1357,,,,,,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489428079,1357,67,1,1,20,3ptd7zlc5isrongig0wij2id4,0,76.6,89.2,2022-12-03T12:33:31.907Z,2022-12-06T10:07:03Z,3935875225,233,1367,,,,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743029,15,8,1,1,20,1musyruv2ufjrjnj6gvdbr8kt,1,23.5,9.4,2022-12-03T12:33:31.932Z,2022-12-06T11:26:11Z,3935227463,383,,3932237309,56,Back,3935713949,178,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743059,21,61,1,1,21,3ptd7zlc5isrongig0wij2id4,1,74.7,94.2,2022-12-03T12:33:32.055Z,2022-12-06T05:36:52Z,3932237461,56,Left,3935714009,178,,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743267,16,5,1,1,21,1musyruv2ufjrjnj6gvdbr8kt,1,26.5,-0.8,2022-12-03T12:33:32.897Z,2022-12-06T05:36:56Z,3932238431,347,,3932238493,233,22,3932238429,56,Back,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743075,22,5,1,1,21,3ptd7zlc5isrongig0wij2id4,0,73.5,100.8,2022-12-03T12:33:32.897Z,2022-12-06T05:36:56Z,3932238527,233,16,3932237509,347,,3932237507,56,Left,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743375,17,1,1,1,46,1musyruv2ufjrjnj6gvdbr8kt,1,25.5,0,2022-12-03T12:33:57.004Z,2022-12-06T05:37:00Z,3932239005,56,Back,3932239003,107,,3932239009,141,10.3,3932239013,213,0.4,3932239007,140,43.1,3932239011,212,20.0,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743381,18,44,1,1,47,1musyruv2ufjrjnj6gvdbr8kt,1,43,10,2022-12-03T12:33:58.862Z,2022-12-06T07:35:11Z,3932239025,285,,3932239023,56,Back,3932239097,233,23,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743397,23,44,1,1,47,3ptd7zlc5isrongig0wij2id4,0,57,90,2022-12-03T12:33:58.863Z,2022-12-06T05:37:04Z,3932239073,56,Left,3932239133,233,18,3932239077,286,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743409,19,1,1,1,47,1musyruv2ufjrjnj6gvdbr8kt,1,42.8,8.2,2022-12-03T12:33:58.884Z,2022-12-06T07:35:12Z,3932239145,168,,3932239151,141,8.3,3932239155,213,0.0,3932239147,56,Right,3932239149,140,59.9,3932239153,212,18.0,3932239143,3,,3935714113,388,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743447,20,1,1,1,48,1musyruv2ufjrjnj6gvdbr8kt,0,60,8.3,2022-12-03T12:33:59.690Z,2022-12-06T05:37:13Z,3932239317,3,,3935714169,388,,3932239327,212,13.7,3932239329,213,0.3,3932239323,140,72.5,3932239321,56,Right,3932239325,141,14.3,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743453,24,61,1,1,49,3ptd7zlc5isrongig0wij2id4,0,39.8,88.7,2022-12-03T12:34:00.268Z,2022-12-06T05:37:20Z,3935714221,178,,3932239349,56,Back,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489308283,831,3,1,1,55,1musyruv2ufjrjnj6gvdbr8kt,0,87.5,6.4,2022-12-03T12:34:06.429Z,2022-12-06T05:38:46Z,3935228291,286,,3935228295,467,ebsspe8jslej9a253w4xpf55h,3935714399,178,,3935228293,464,,3935228289,56,Right,,,,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489402401,941,83,1,1,57,3ptd7zlc5isrongig0wij2id4,1,5.4,97,2022-12-03T12:34:08.906Z,2022-12-06T06:40:14Z,3935742263,399,244930,,,,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743525,21,1,1,1,57,1musyruv2ufjrjnj6gvdbr8kt,0,96.7,4.9,2022-12-03T12:34:08.925Z,2022-12-06T05:37:47Z,3932239745,140,90.9,3932239741,155,,3932239751,213,1.8,3932239747,141,47.8,3932239749,212,29.8,3935714459,178,,3932239743,56,Center,3935228751,20,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,3935228749,224,,3932239739,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743561,25,12,1,1,59,3ptd7zlc5isrongig0wij2id4,1,9.1,58.3,2022-12-03T12:34:10.231Z,2022-12-06T05:39:01Z,3932239913,56,Back,3935714919,178,,3932239921,213,1.2,3932239915,140,13.5,3932239917,141,75.2,3932239919,212,12.4,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489308393,845,49,1,1,59,3ptd7zlc5isrongig0wij2id4,1,15.7,72.9,2022-12-03T12:34:10.886Z,2022-12-06T05:39:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743575,26,1,1,2,0,3ptd7zlc5isrongig0wij2id4,1,14.7,80.9,2022-12-03T12:34:11.857Z,2022-12-06T05:39:12Z,3932240003,56,Back,3932240005,140,18.0,3932240015,213,5.1,3932240011,212,10.1,3932240007,141,67.0,3935714997,178,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743639,28,1,1,2,1,3ptd7zlc5isrongig0wij2id4,1,18.8,62.7,2022-12-03T12:34:12.549Z,2022-12-06T05:39:17Z,3932240329,212,27.9,3932240327,141,72.3,3935715017,178,,3932240323,56,Back,3932240325,140,44.6,3932240321,155,,3932240331,213,0.2,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743581,27,43,1,2,3,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-12-03T12:34:14.545Z,2022-12-05T12:57:34Z,3935228913,144,49,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743663,29,44,1,2,3,3ptd7zlc5isrongig0wij2id4,1,49.4,70.1,2022-12-03T12:34:14.980Z,2022-12-06T07:35:12Z,3932240465,233,22,3932240451,56,Back,3932240469,285,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743627,22,44,1,2,3,1musyruv2ufjrjnj6gvdbr8kt,0,50.6,29.9,2022-12-03T12:34:14.981Z,2022-12-06T05:39:21Z,3932240263,286,,3932240261,56,Center,3932240473,233,29,,,,,,,,,,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488743691,30,1,1,2,4,3ptd7zlc5isrongig0wij2id4,0,50.7,74.2,2022-12-03T12:34:14.998Z,2022-12-06T07:35:13Z,3932240579,3,,3932240583,140,32.7,3932240589,213,4.1,3932240587,212,32.6,3935715069,388,,3932240585,141,35.1,3932240581,56,Back,3932240591,1,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489308591,846,50,1,2,6,3ptd7zlc5isrongig0wij2id4,1,39.6,34.4,2022-12-03T12:34:17.085Z,2022-12-06T05:39:32Z,3935230095,56,Back,3935230097,286,,3935293833,233,832,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489308699,832,7,1,2,6,1musyruv2ufjrjnj6gvdbr8kt,0,60.4,65.6,2022-12-03T12:34:17.157Z,2022-12-06T05:39:37Z,3935715187,178,,3935293829,233,846,3935230783,285,,3935230781,56,Center,3935230823,383,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
