id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/9/value,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/value
2521623215,207,1,1,29,23,8w89tsles26jm12aoelwvlttt,1,38.4,65.5,2023-03-18T15:29:38.612Z,2023-03-18T15:29:39Z,4105716263,212,18.1,4105716265,213,2.7,4105716259,140,22.9,4105716255,56,Back,4105716261,141,77.0,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623263,208,1,1,29,24,8w89tsles26jm12aoelwvlttt,1,22.9,77,2023-03-18T15:29:39.436Z,2023-03-18T15:29:40Z,4105716533,140,8.2,4105716539,141,48.1,4105716531,56,Back,4105716547,212,25.0,4105716553,213,4.0,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623301,209,1,1,29,25,8w89tsles26jm12aoelwvlttt,0,8.2,48.1,2023-03-18T15:29:40.564Z,2023-03-20T14:12:20Z,4112986093,1,,4105716741,140,30.5,4105716739,56,Back,4112986091,157,,4105716743,141,48.1,4105716745,212,23.4,4105716747,213,0,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623397,243,1,1,29,27,5qwskbjpa17fvmtuu5qijy7cz,1,64.1,58.4,2023-03-18T15:29:41.918Z,2023-03-20T14:13:01Z,4105717205,213,6.2,4105717199,141,57.3,4105717197,140,73.4,4105717201,212,9.8,4105717195,56,Center,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623365,210,43,1,29,28,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-18T15:29:43.477Z,2023-03-20T14:13:00Z,4105717061,56,Back,4112986707,144,8,,,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623429,244,49,1,29,29,5qwskbjpa17fvmtuu5qijy7cz,1,74,49,2023-03-18T15:29:44.014Z,2023-03-20T14:13:05Z,,,,,,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623529,245,1,1,29,30,5qwskbjpa17fvmtuu5qijy7cz,1,74,49,2023-03-18T15:29:45.414Z,2023-03-18T15:29:48Z,4105717903,213,2.8,4105717901,212,6.1,4105717895,141,51.6,4105717891,56,Center,4105717893,140,68.4,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623599,246,1,1,29,32,5qwskbjpa17fvmtuu5qijy7cz,1,68.5,50.4,2023-03-18T15:29:47.454Z,2023-03-18T15:29:49Z,4105718211,213,5.3,4105718205,140,82.8,4105718207,141,15.0,4105718203,56,Right,4105718209,212,28.4,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623715,247,1,1,29,33,5qwskbjpa17fvmtuu5qijy7cz,1,83,14.9,2023-03-18T15:29:47.790Z,2023-03-20T14:13:20Z,4105718895,56,Right,4105718897,140,76.7,4105718901,212,6.6,4105718903,213,3.1,4105718899,141,14.9,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623769,248,1,1,29,35,5qwskbjpa17fvmtuu5qijy7cz,1,76.6,12.8,2023-03-18T15:29:50.286Z,2023-03-20T14:15:25Z,4105719183,212,22.9,4105719175,155,,4105719177,56,Center,4105719181,141,40.0,4112989537,224,,4105719185,213,0.9,4105719173,2,,4112989539,20,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,4105719179,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522991459,800,61,1,29,36,5qwskbjpa17fvmtuu5qijy7cz,0,89,42.9,2023-03-18T15:29:51.550Z,2023-03-20T14:16:30Z,4112989681,56,Center,,,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623745,211,5,1,29,38,8w89tsles26jm12aoelwvlttt,1,-1.3,38.7,2023-03-18T15:29:52.830Z,2023-03-18T15:29:54Z,4105719043,346,,4105719317,233,249,4105719041,56,Back,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623779,249,5,1,29,38,5qwskbjpa17fvmtuu5qijy7cz,0,101.3,61.3,2023-03-18T15:29:52.830Z,2023-03-18T15:31:44Z,4105719229,56,Center,4105719231,346,,4105719401,233,211,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624927,212,1,1,30,9,8w89tsles26jm12aoelwvlttt,1,5.2,54,2023-03-18T15:30:23.876Z,2023-03-18T15:30:26Z,4105725523,140,5.9,4105725519,124,,4105725529,213,4.8,4105725521,56,Back,4105725525,141,42.7,4105725527,212,7.7,4105725533,237,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625059,213,1,1,30,13,8w89tsles26jm12aoelwvlttt,0,13.4,48.2,2023-03-18T15:30:27.899Z,2023-03-18T15:30:29Z,4105726207,212,53.7,4105726209,213,5.9,4105726205,141,17.7,4105726203,140,60.6,4105726211,1,,4105726199,155,,4105726201,56,Right,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625147,250,1,1,30,15,5qwskbjpa17fvmtuu5qijy7cz,1,38.3,76,2023-03-18T15:30:29.997Z,2023-03-18T15:30:32Z,4105726703,140,62.5,4105726705,141,79.6,4105726707,212,25.5,4105726709,213,0.1,4105726699,3,,4105726701,56,Left,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625167,251,44,1,30,17,5qwskbjpa17fvmtuu5qijy7cz,1,59.9,82.1,2023-03-18T15:30:32.339Z,2023-03-18T15:30:33Z,4105726781,56,Left,4105726837,233,214,4105726783,286,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625157,214,44,1,30,17,8w89tsles26jm12aoelwvlttt,0,40.1,17.9,2023-03-18T15:30:32.340Z,2023-03-18T15:30:33Z,4105726911,233,251,4105726739,56,Back,4105726741,285,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625201,252,1,1,30,18,5qwskbjpa17fvmtuu5qijy7cz,1,60.6,78.4,2023-03-18T15:30:32.815Z,2023-03-18T15:30:34Z,4105727033,212,17.0,4105727025,140,73.0,4105727017,168,,4105727021,56,Left,4105727037,213,0.7,4105727013,3,,4105727029,141,94.5,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625243,253,49,1,30,19,5qwskbjpa17fvmtuu5qijy7cz,1,75.9,95.4,2023-03-18T15:30:34.253Z,2023-03-18T15:30:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625395,254,1,1,30,22,5qwskbjpa17fvmtuu5qijy7cz,0,70.5,86.6,2023-03-18T15:30:37.581Z,2023-03-20T14:17:32Z,4112991617,20,,4105728085,141,44.6,4105728087,212,37.2,4112991615,223,,4105728079,155,,4105728083,140,93.2,4105728093,1,,4105728089,213,5.4,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,4105728077,2,,,4105728081,56,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,
2521625421,215,12,1,30,24,8w89tsles26jm12aoelwvlttt,1,12.1,45.4,2023-03-18T15:30:39.484Z,2023-03-18T15:30:40Z,4105728207,212,23.0,4105728209,213,0.0,4105728205,141,46.3,4105728203,140,34.0,4105728199,56,Back,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625499,216,1,1,30,26,8w89tsles26jm12aoelwvlttt,0,34,46.3,2023-03-18T15:30:40.748Z,2023-03-18T15:30:42Z,4105728533,56,Back,4105728539,140,32.9,4105728543,141,17.7,4105728545,212,19.5,4105728547,213,4.7,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625803,255,1,1,30,29,5qwskbjpa17fvmtuu5qijy7cz,1,69.9,76.3,2023-03-18T15:30:44.437Z,2023-03-18T15:30:50Z,4105730121,141,21.2,4105730119,140,96.4,4105730123,212,46.7,4105730125,213,5.4,4105730117,56,Center,4105730127,1,,4105730115,155,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625887,256,1,1,30,35,5qwskbjpa17fvmtuu5qijy7cz,1,97.6,21.3,2023-03-18T15:30:49.878Z,2023-03-18T15:30:52Z,4105730659,213,3.4,4105730645,56,Right,4105730649,140,84.9,4105730653,141,16.1,4105730655,212,13.8,4105730641,3,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625909,257,61,1,30,36,5qwskbjpa17fvmtuu5qijy7cz,1,87.5,15.9,2023-03-18T15:30:51.129Z,2023-03-20T14:17:52Z,4105730761,56,Right,,,,,,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625919,217,49,1,30,37,8w89tsles26jm12aoelwvlttt,1,10.2,85.9,2023-03-18T15:30:52.564Z,2023-03-18T15:30:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626009,218,1,1,30,38,8w89tsles26jm12aoelwvlttt,1,10.2,85.9,2023-03-18T15:30:53.011Z,2023-03-18T15:30:55Z,4105731303,140,46.0,4105731315,213,5.8,4105731301,56,Back,4105731319,1,,4105731307,141,55.1,4105731311,212,43.0,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626125,219,1,1,30,40,8w89tsles26jm12aoelwvlttt,1,44,55.2,2023-03-18T15:30:55.187Z,2023-03-18T15:30:58Z,4105731903,140,36.9,4105731913,212,8.1,4105731915,213,3.6,4105731909,141,50.4,4105731899,56,Back,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626167,220,1,1,30,43,8w89tsles26jm12aoelwvlttt,0,36.3,54.9,2023-03-18T15:30:58.531Z,2023-03-20T14:18:07Z,4112992297,155,,4105732155,1,,4105732149,141,37.6,4105732151,212,37.6,4105732153,213,6.0,4105732147,140,70.3,4105732145,56,Center,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626211,258,1,1,30,45,5qwskbjpa17fvmtuu5qijy7cz,1,36.4,53.3,2023-03-18T15:30:59.805Z,2023-03-18T15:31:00Z,4105732377,213,6.0,4105732375,212,14.1,4105732373,141,47.8,4105732369,56,Back,4105732367,3,,4105732371,140,49.3,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626225,259,49,1,30,46,5qwskbjpa17fvmtuu5qijy7cz,1,48.7,46.4,2023-03-18T15:31:00.821Z,2023-03-18T15:31:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626415,260,1,1,30,46,5qwskbjpa17fvmtuu5qijy7cz,1,46.4,48.8,2023-03-18T15:31:01.645Z,2023-03-18T15:31:05Z,4105733375,213,3.2,4105733373,212,33.1,4105733377,1,,4105733371,141,45.4,4105733369,140,15.0,4105733367,56,Back,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626591,261,1,1,30,50,5qwskbjpa17fvmtuu5qijy7cz,1,15,45.4,2023-03-18T15:31:05.318Z,2023-03-18T15:31:09Z,4105734281,140,25.3,4105734277,56,Back,4105734293,212,18.2,4105734287,141,67.0,4105734297,213,0.9,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626859,262,1,1,30,54,5qwskbjpa17fvmtuu5qijy7cz,1,27.2,87.7,2023-03-18T15:31:09.261Z,2023-03-18T15:31:15Z,4105735617,140,39.2,4105735625,213,0.2,4105735623,212,12.9,4105735619,141,91.7,4105735615,56,Back,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626825,221,43,1,30,57,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-18T15:31:12.228Z,2023-03-18T15:31:17Z,4105736059,144,7,4105735427,286,0,4105735425,56,Right,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626865,263,4,1,30,58,5qwskbjpa17fvmtuu5qijy7cz,1,32.4,90.7,2023-03-18T15:31:13.539Z,2023-03-18T15:31:15Z,4105735665,56,Back,4105735733,233,222,4105735663,13,,4105735737,285,,4105735669,152,,4105735673,265,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626841,222,4,1,30,58,8w89tsles26jm12aoelwvlttt,0,67.6,9.3,2023-03-18T15:31:13.540Z,2023-03-20T14:18:53Z,4105735513,56,Right,4105735515,152,,4105735519,286,,4105735517,265,,4105735511,13,,4105735809,233,263,,,,,,,s2phyy6eoysnxu96rw2ivnx1,S. Kaikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627765,264,1,1,31,23,5qwskbjpa17fvmtuu5qijy7cz,0,35.7,91.8,2023-03-18T15:31:37.941Z,2023-03-18T15:31:52Z,4105740693,213,6.1,4105740689,141,69.4,4105740667,5,,4105740691,212,70.4,4105740677,152,,4105740681,56,Center,4105740695,1,,4105740685,140,100.0,1aq6osi0b0c580dlu9ugnjaei,T. Savin,4105740673,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627781,223,5,1,31,26,8w89tsles26jm12aoelwvlttt,1,-1.1,28.8,2023-03-18T15:31:41.105Z,2023-03-18T15:31:45Z,4105740807,233,265,4105740757,56,Back,4105740759,346,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627775,265,5,1,31,26,5qwskbjpa17fvmtuu5qijy7cz,0,101.1,71.2,2023-03-18T15:31:41.105Z,2023-03-18T15:31:42Z,4105740729,346,,4105740725,56,Center,4105740851,233,223,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629149,224,1,1,31,59,8w89tsles26jm12aoelwvlttt,1,5.2,46,2023-03-18T15:32:14.267Z,2023-03-18T15:32:18Z,4105747815,74,,4105747795,140,55.8,4105747797,141,52.5,4105747791,155,,4105747789,124,,4105747807,1,,4105747793,56,Center,4105747799,212,53.3,32sqctjujedqsab4xwy1pwlbd,J. Cumming,4105747805,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629215,225,1,1,32,4,8w89tsles26jm12aoelwvlttt,0,54.9,51,2023-03-18T15:32:18.795Z,2023-03-18T15:32:22Z,4105748225,212,11.5,4105748223,141,35.2,4105748219,56,Center,4105748227,213,5.1,4105748215,3,,4105748221,140,58.8,4105748571,168,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629257,266,1,1,32,6,5qwskbjpa17fvmtuu5qijy7cz,1,43.5,67.2,2023-03-18T15:32:21.005Z,2023-03-18T15:32:22Z,4105748471,212,14.0,4105748469,141,51.2,4105748473,213,4.0,4105748465,56,Back,4105748467,140,35.1,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629267,267,49,1,32,7,5qwskbjpa17fvmtuu5qijy7cz,1,34.3,43.9,2023-03-18T15:32:22.205Z,2023-03-18T15:32:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629401,268,1,1,32,8,5qwskbjpa17fvmtuu5qijy7cz,1,33.8,42.4,2023-03-18T15:32:22.989Z,2023-03-18T15:32:26Z,4105749271,213,4.6,4105749265,141,15.2,4105749263,140,32.0,4105749267,212,18.6,4105749261,56,Back,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629559,269,1,1,32,11,5qwskbjpa17fvmtuu5qijy7cz,1,31.8,15.2,2023-03-18T15:32:26.221Z,2023-03-18T15:32:31Z,4105750143,140,35.1,4105750145,141,45.7,4105750147,212,21.0,4105750149,213,1.4,4105750141,56,Back,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629617,270,1,1,32,16,5qwskbjpa17fvmtuu5qijy7cz,1,36.6,42.1,2023-03-18T15:32:31.021Z,2023-03-18T15:32:33Z,4105750487,212,15.9,4105750489,213,4.4,4105750483,140,32.2,4105750485,141,19.8,4105750481,56,Back,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629767,271,1,1,32,18,5qwskbjpa17fvmtuu5qijy7cz,1,31.9,21.3,2023-03-18T15:32:33.253Z,2023-03-18T15:32:38Z,4105751233,213,1.7,4105751225,56,Back,4105751231,212,18.6,4105751227,140,29.5,4105751229,141,48.4,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629817,272,1,1,32,23,5qwskbjpa17fvmtuu5qijy7cz,0,29.5,46.1,2023-03-18T15:32:38.237Z,2023-03-18T15:32:39Z,4105751533,1,,4105751531,213,6.0,4105751527,141,23.0,4105751525,140,73.2,4105751521,155,,4105751529,212,48.5,4105751523,56,Center,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521629939,226,1,1,32,25,8w89tsles26jm12aoelwvlttt,0,26.5,87.5,2023-03-18T15:32:40.018Z,2023-03-18T15:32:43Z,4105752217,56,Back,4105752227,212,13.2,4105752215,3,,4105752219,140,37.7,4105752223,141,96.2,4105752229,213,0.5,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521630033,273,1,1,32,29,5qwskbjpa17fvmtuu5qijy7cz,0,70.5,12.3,2023-03-18T15:32:43.885Z,2023-03-18T15:32:45Z,4105752757,155,,4105752775,213,0.2,4105752769,141,20.4,4105752763,140,95.7,4105752773,212,27.0,4105752761,56,Right,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521630015,227,43,1,32,30,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-18T15:32:45.202Z,2023-03-20T14:20:50Z,4112995209,144,8,4105752667,56,Back,,,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521630055,228,49,1,32,30,8w89tsles26jm12aoelwvlttt,1,6.2,80.6,2023-03-18T15:32:45.507Z,2023-03-18T15:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521630103,229,12,1,32,31,8w89tsles26jm12aoelwvlttt,1,3,85,2023-03-18T15:32:46.635Z,2023-03-20T14:20:59Z,4105753197,56,Back,4112995315,167,,4105753207,141,100.0,4105753215,212,12.8,4105753219,213,1.0,4105753203,140,9.7,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521630113,230,5,1,32,33,8w89tsles26jm12aoelwvlttt,0,6.8,101.4,2023-03-18T15:32:48.121Z,2023-03-18T15:33:17Z,4105758823,233,274,4105753315,56,Back,4105753317,347,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521631095,274,5,1,32,33,5qwskbjpa17fvmtuu5qijy7cz,1,93.2,-1.4,2023-03-18T15:32:48.121Z,2023-03-18T15:49:27Z,4105758649,56,Right,4105758651,347,,4105758709,233,230,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521631251,275,1,1,33,1,5qwskbjpa17fvmtuu5qijy7cz,0,96.2,0,2023-03-18T15:33:16.347Z,2023-03-18T15:33:35Z,4105759571,1,,4105759565,141,38.9,4105759563,140,96.3,4105759559,107,,4105759569,213,1.6,4105759567,212,27.8,4105759561,56,Center,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521631241,231,44,1,33,5,8w89tsles26jm12aoelwvlttt,1,5.1,63,2023-03-18T15:33:20.362Z,2023-03-18T15:33:36Z,4105759501,285,,4105762973,233,276,4105759499,56,Back,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521631315,276,44,1,33,5,5qwskbjpa17fvmtuu5qijy7cz,0,94.9,37,2023-03-18T15:33:20.363Z,2023-03-18T15:33:36Z,4105763059,233,231,4105759825,286,,4105759823,56,Center,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521631279,232,12,1,33,5,8w89tsles26jm12aoelwvlttt,1,2.7,59,2023-03-18T15:33:20.626Z,2023-03-20T14:21:23Z,4105759677,140,3.0,4105759691,212,0.9,4105759763,15,,4105759683,141,60.2,4105759695,213,1.2,4105759671,56,Back,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521633353,285,61,1,33,6,5qwskbjpa17fvmtuu5qijy7cz,1,97.3,38.5,2023-03-18T15:33:20.944Z,2023-03-18T15:34:34Z,4105770915,56,Center,,,,,,,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521633241,239,43,1,33,6,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-18T15:33:21.610Z,2023-03-20T14:22:08Z,4112996237,144,49,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521631405,233,43,1,33,6,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-18T15:33:21.693Z,2023-03-20T14:22:10Z,4105760379,233,277,4105760323,56,Back,4105760329,212,2.5,4105760391,286,0,4105760375,236,0,4105760325,140,8.8,4112996273,144,1,4105760331,213,0.4,9j8icoctjp1icwle91r62q76x,D. Harvie,4105760327,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521631337,277,43,1,33,6,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-18T15:33:21.694Z,2023-03-20T14:22:12Z,4105759951,56,Center,4112996301,144,74,4105759953,285,0,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521631721,235,43,1,33,8,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-18T15:33:23.716Z,2023-03-20T14:22:26Z,4105762147,286,0,4105762023,141,95.6,4105762019,56,Back,4105762021,140,0.0,4105762027,213,2.1,4105762025,212,9.0,4105762139,236,0,4112996511,144,1,9j8icoctjp1icwle91r62q76x,D. Harvie,4105762141,233,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521631389,278,43,1,33,8,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-18T15:33:23.717Z,2023-03-20T14:22:27Z,4112996533,144,74,4105760255,56,Right,4105760257,285,0,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
