id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2480341969,7,61,1,0,12,3ptd7zlc5isrongig0wij2id4,0,34.5,20.3,2022-11-01T19:45:28.021Z,2022-11-03T04:11:47Z,3890372709,178,,3888235881,56,Back,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480782671,1143,67,1,0,13,8xeuwzxnm7hdlbjjuezgfkz3w,1,64.8,82,2022-11-01T19:45:28.916Z,2022-11-03T07:17:22Z,3890518705,233,1578,,,,,,,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480782663,1578,67,1,0,13,3ptd7zlc5isrongig0wij2id4,0,35.2,18,2022-11-01T19:45:28.917Z,2022-11-03T06:57:35Z,3890518709,233,1143,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480341993,5,61,1,0,13,8xeuwzxnm7hdlbjjuezgfkz3w,0,61.3,81.8,2022-11-01T19:45:28.924Z,2022-11-03T07:17:22Z,3890372769,178,,3888235963,56,Left,,,,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480341997,6,5,1,0,14,8xeuwzxnm7hdlbjjuezgfkz3w,0,65.4,101.5,2022-11-01T19:45:30.025Z,2022-11-03T04:12:00Z,3888235981,347,,3888235979,56,Left,3888236315,233,8,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342083,8,5,1,0,14,3ptd7zlc5isrongig0wij2id4,1,34.6,-1.5,2022-11-01T19:45:30.025Z,2022-11-03T04:12:00Z,3888236305,347,,3888236307,233,6,3888236303,56,Back,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342091,9,1,1,0,28,3ptd7zlc5isrongig0wij2id4,1,34.2,0,2022-11-01T19:45:44.029Z,2022-11-03T04:12:09Z,3888236351,213,0.8,3888236341,107,,3888236343,56,Back,3888236349,212,9.6,3888236345,140,40.8,3888236347,141,8.5,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342095,10,1,1,0,29,3ptd7zlc5isrongig0wij2id4,1,40.8,8.5,2022-11-01T19:45:44.908Z,2022-11-03T04:12:13Z,3888236363,212,3.8,3888236361,141,5.5,3888236389,156,,3888236359,140,37.7,3890373027,178,,3888236365,213,3.7,3888236357,56,Back,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342109,11,1,1,0,30,3ptd7zlc5isrongig0wij2id4,1,38,5.2,2022-11-01T19:45:45.790Z,2022-11-03T04:12:17Z,3888236407,56,Back,3888236411,141,8.0,3888236413,212,5.6,3888236415,213,2.8,3888236409,140,33.0,3890373073,178,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342125,12,1,1,0,32,3ptd7zlc5isrongig0wij2id4,1,30.4,8.9,2022-11-01T19:45:47.838Z,2022-11-03T04:12:22Z,3888236477,141,10.1,3888236475,140,20.1,3888236479,212,10.8,3888236481,213,3.1,3888236473,56,Back,3890373141,178,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342151,13,1,1,0,34,3ptd7zlc5isrongig0wij2id4,1,19.9,10.4,2022-11-01T19:45:50.453Z,2022-11-03T04:12:28Z,3888236583,212,43.6,3888236579,140,17.9,3888236581,141,74.5,3888236575,196,,3888236577,56,Back,3890373207,178,,3888236585,213,1.6,3888236587,1,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342203,14,1,1,0,37,3ptd7zlc5isrongig0wij2id4,1,18.5,74.8,2022-11-01T19:45:53.613Z,2022-11-03T04:12:33Z,3888236777,141,93.5,3888236775,140,26.5,3890373297,178,,3888236781,213,1.0,3888236779,212,15.2,3888236773,56,Back,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342209,15,1,1,0,43,3ptd7zlc5isrongig0wij2id4,0,63.1,85,2022-11-01T19:45:59.706Z,2022-11-03T04:12:43Z,3888236815,141,74.7,3888236817,212,7.4,3888236813,140,60.9,3888236811,56,Center,3888236819,213,4.4,3890373543,178,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480782745,1144,67,1,0,45,8xeuwzxnm7hdlbjjuezgfkz3w,1,35.2,37.2,2022-11-01T19:46:01.237Z,2022-11-03T07:17:22Z,3890518985,233,1579,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480782741,1579,67,1,0,45,3ptd7zlc5isrongig0wij2id4,0,64.8,62.8,2022-11-01T19:46:01.238Z,2022-11-03T06:58:07Z,3890518997,233,1144,,,,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342213,7,8,1,0,45,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.7,32.4,2022-11-01T19:46:01.254Z,2022-11-03T07:17:23Z,3889429961,385,,3890373683,178,,3888236835,56,Back,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342247,16,1,1,0,48,3ptd7zlc5isrongig0wij2id4,1,62.9,91.1,2022-11-01T19:46:03.774Z,2022-11-03T04:12:58Z,3888236963,213,3.4,3888236961,212,8.4,3888236959,141,88.0,3888236957,140,55.2,3890373885,178,,3888236955,56,Left,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342267,17,1,1,0,50,3ptd7zlc5isrongig0wij2id4,1,55.3,88,2022-11-01T19:46:06.104Z,2022-11-03T04:13:09Z,3890374065,178,,3888237045,141,87.4,3888237047,212,16.5,3888237039,56,Back,3888237049,213,3.2,3888237043,140,39.6,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342285,18,1,1,0,53,3ptd7zlc5isrongig0wij2id4,1,39,91.2,2022-11-01T19:46:08.842Z,2022-11-03T04:13:17Z,3888237127,212,16.1,3888237125,141,95.0,3888237129,213,0.2,3888237123,140,54.1,3888237121,56,Left,3890374165,178,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342289,19,1,1,0,55,3ptd7zlc5isrongig0wij2id4,0,57.1,94.7,2022-11-01T19:46:10.878Z,2022-11-03T04:13:29Z,3888237139,141,80.6,3888237135,56,Left,3888237137,140,61.1,3890374357,178,,3888237143,213,5.1,3888237141,212,10.5,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480782849,1145,67,1,0,56,8xeuwzxnm7hdlbjjuezgfkz3w,1,35.5,25,2022-11-01T19:46:11.919Z,2022-11-03T07:17:23Z,3890519347,233,1580,,,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480782847,1580,67,1,0,56,3ptd7zlc5isrongig0wij2id4,0,64.5,75,2022-11-01T19:46:11.920Z,2022-11-03T06:58:55Z,3890519353,233,1145,,,,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342301,8,8,1,0,56,8xeuwzxnm7hdlbjjuezgfkz3w,1,35.1,27,2022-11-01T19:46:11.957Z,2022-11-03T07:17:24Z,3889430523,384,,3890374455,178,,3888237173,56,Back,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342313,9,49,1,0,57,8xeuwzxnm7hdlbjjuezgfkz3w,1,44.8,7.4,2022-11-01T19:46:13.022Z,2022-11-03T04:13:40Z,,,,,,,,,,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342341,10,1,1,0,57,8xeuwzxnm7hdlbjjuezgfkz3w,1,44.8,7.4,2022-11-01T19:46:13.434Z,2022-11-03T04:13:45Z,3888237399,212,25.0,3888237393,56,Back,3890374649,178,,3888237395,140,45.5,3888237397,141,44.2,3888237401,213,1.5,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342345,11,50,1,1,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,46.5,45.2,2022-11-01T19:46:16.300Z,2022-11-03T04:13:55Z,3888237407,56,Back,3888237419,233,20,3888237409,286,,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342339,20,7,1,1,1,3ptd7zlc5isrongig0wij2id4,1,53.5,54.8,2022-11-01T19:46:17.192Z,2022-11-03T04:13:58Z,3888237389,56,Center,3888237415,233,11,3889430809,383,,3890374831,178,,3888237391,285,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342353,22,49,1,1,2,3ptd7zlc5isrongig0wij2id4,1,63.4,44.2,2022-11-01T19:46:18.643Z,2022-11-03T04:14:49Z,,,,,,,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342343,21,61,1,1,3,3ptd7zlc5isrongig0wij2id4,1,53.9,53.6,2022-11-01T19:46:18.957Z,2022-11-03T04:14:44Z,3890375507,178,,3888237405,56,Center,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342403,23,1,1,1,4,3ptd7zlc5isrongig0wij2id4,1,63.4,43.3,2022-11-01T19:46:20.282Z,2022-11-03T04:14:53Z,3888237637,213,5.4,3888237635,212,19.1,3888237629,56,Center,3888237633,141,21.8,3888237631,140,75.1,3890375593,178,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480757371,912,43,1,1,5,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-11-01T19:46:20.986Z,2022-11-03T04:46:51Z,3890402079,178,0,3890402111,144,82,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342413,24,1,1,1,9,3ptd7zlc5isrongig0wij2id4,0,92.9,25.9,2022-11-01T19:46:25.316Z,2022-11-03T04:15:02Z,3888237685,141,38.2,3888237687,212,8.9,3890375697,178,,3888237689,213,1.9,3888237683,140,90.0,3888237681,56,Center,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342427,12,49,1,1,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,14.1,41.9,2022-11-01T19:46:26.708Z,2022-11-03T04:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342469,13,1,1,1,13,8xeuwzxnm7hdlbjjuezgfkz3w,1,22.2,38.6,2022-11-01T19:46:28.808Z,2022-11-03T18:52:20Z,3888237967,212,60.9,3888237965,141,61.7,3888237959,155,,3888237961,56,Center,3889431983,154,,3890375815,178,,3888237969,213,0.3,3888237971,1,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,1,3888237963,140,78.2,3888244251,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480578363,742,3,1,1,18,8xeuwzxnm7hdlbjjuezgfkz3w,0,88.1,67.7,2022-11-01T19:46:34.403Z,2022-11-03T04:15:20Z,3889431619,286,,3890375923,178,,3889431621,464,,3889431623,467,ebsspe8jslej9a253w4xpf55h,3889431617,56,Center,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480757485,761,43,1,1,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-11-01T19:46:34.884Z,2022-11-03T04:47:50Z,3890402715,144,82,3890402693,178,0,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342475,14,15,1,1,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,89.5,60,2022-11-01T19:46:35.548Z,2022-11-03T18:52:20Z,3890375965,178,,3889431985,154,,3888238279,20,,3888244281,55,13,3888244279,29,,3888244293,147,52.2,3888244287,103,4.4,3888241991,233,25,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,3888244285,102,48.7,3888244289,215,,3888244291,146,96.9,3888244277,78,3888244275,23,3888237999,17,3888238003,56,Center,,,,,,,,,,,,,,,,,,,,
2480342467,25,10,1,1,20,3ptd7zlc5isrongig0wij2id4,1,3.1,49,2022-11-01T19:46:35.997Z,2022-11-03T04:15:28Z,3888242017,233,14,3888237955,182,,3888237957,56,Back,3888237951,173,,3888241977,179,,3889432015,376,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342495,26,49,1,1,23,3ptd7zlc5isrongig0wij2id4,1,24.9,71.5,2022-11-01T19:46:39.395Z,2022-11-03T04:15:36Z,,,,,,,,,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342529,27,1,1,1,23,3ptd7zlc5isrongig0wij2id4,1,24.9,71.5,2022-11-01T19:46:39.431Z,2022-11-03T04:15:38Z,3888238241,140,11.1,3888238243,141,75.0,3890376113,178,,3888238245,212,14.7,3888238247,213,3.0,3888238239,56,Back,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342559,28,1,1,1,26,3ptd7zlc5isrongig0wij2id4,1,10.2,83.9,2022-11-01T19:46:42.472Z,2022-11-03T04:15:41Z,3888238363,213,5.7,3888238361,212,39.8,3888238353,157,,3890376137,178,,3888238359,141,50.4,3888238355,56,Back,3888238365,1,,3888238357,140,41.3,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342565,29,1,1,1,29,3ptd7zlc5isrongig0wij2id4,0,41.3,50.4,2022-11-01T19:46:44.928Z,2022-11-03T04:15:49Z,3888238393,212,11.0,3890376221,178,,3888238391,141,53.1,3888238389,140,51.6,3889432353,168,,3888238395,213,0.2,3888238387,56,Center,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342581,15,49,1,1,31,8xeuwzxnm7hdlbjjuezgfkz3w,1,46.9,43.1,2022-11-01T19:46:47.227Z,2022-11-03T04:16:10Z,,,,,,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342645,16,1,1,1,31,8xeuwzxnm7hdlbjjuezgfkz3w,1,46.9,43.1,2022-11-01T19:46:47.251Z,2022-11-03T04:16:16Z,3888238785,212,29.2,3888238787,213,2.8,3888238783,141,58.1,3890376393,178,,3888238779,56,Back,3888238781,140,20.8,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480757553,765,43,1,1,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-11-01T19:46:54.243Z,2022-11-03T04:48:37Z,3890403141,178,0,3890403185,144,82,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480757581,767,43,1,1,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-11-01T19:46:55.185Z,2022-11-03T04:48:47Z,3890403325,144,82,3890403279,178,0,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480342729,17,1,1,1,41,8xeuwzxnm7hdlbjjuezgfkz3w,1,22.6,55.5,2022-11-01T19:46:56.832Z,2022-11-03T04:16:22Z,3888239169,141,46.7,3890376601,178,,3888239173,213,6.1,3888239163,155,,3888239171,212,43.2,3888239167,140,63.3,3888239165,56,Center,3888239175,1,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
