id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2486690457,151,1,1,15,14,1musyruv2ufjrjnj6gvdbr8kt,1,29.5,80.4,2022-11-19T15:20:01.822Z,2022-11-22T06:20:31Z,3923821699,178,,3921397213,212,16.2,3921397203,56,Back,3921397215,213,0.6,3921397205,140,42.4,3921397209,141,93.6,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486690555,152,1,1,15,17,1musyruv2ufjrjnj6gvdbr8kt,1,43.2,90.5,2022-11-19T15:20:04.260Z,2022-11-22T06:20:34Z,3923821747,178,,3921397693,212,17.3,3921397689,140,27.0,3921397691,141,95.1,3921397687,56,Back,3921397695,213,3.0,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486690613,153,1,1,15,21,1musyruv2ufjrjnj6gvdbr8kt,1,30.4,87.4,2022-11-19T15:20:08.266Z,2022-11-22T06:20:38Z,3921398007,1,,3921398001,141,38.5,3921398005,213,4.5,3921398003,212,34.0,3921397997,56,Back,3923821783,178,,3921397999,140,23.8,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486690647,154,1,1,15,25,1musyruv2ufjrjnj6gvdbr8kt,1,22.2,36.1,2022-11-19T15:20:12.164Z,2022-11-22T06:20:44Z,3921398153,140,32.6,3923821859,178,,3921398159,213,6.0,3921398157,212,11.3,3921398155,141,31.6,3921398151,56,Back,,,,,,,e2b2wcox0ibhasr4zf5nphdqt,M. Ihiekwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486690721,155,1,1,15,27,1musyruv2ufjrjnj6gvdbr8kt,1,31.5,31.3,2022-11-19T15:20:14.171Z,2022-11-22T06:20:48Z,3923821903,178,,3921398499,213,3.8,3921398497,212,10.3,3921398491,140,23.9,3921398495,141,21.8,3921398487,56,Back,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486690811,156,1,1,15,31,1musyruv2ufjrjnj6gvdbr8kt,1,24.8,13.2,2022-11-19T15:20:18.126Z,2022-11-22T06:20:51Z,3921398943,140,7.8,3923821949,178,,3921398949,213,2.2,3921398947,212,29.0,3921398941,56,Back,3921398945,141,46.8,,,,,,,e2b2wcox0ibhasr4zf5nphdqt,M. Ihiekwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486690939,157,1,1,15,33,1musyruv2ufjrjnj6gvdbr8kt,1,7.7,50.1,2022-11-19T15:20:20.964Z,2022-11-22T06:21:00Z,3921399643,157,,3921399653,213,0.8,3921399649,141,86.6,3921399655,1,,3921399647,140,30.1,3921399651,212,34.2,3923822027,178,,3921399645,56,Back,24g3kj5853y2af5ncqhwlfbp,D. Stockdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486690953,158,1,1,15,37,1musyruv2ufjrjnj6gvdbr8kt,0,26.8,87.4,2022-11-19T15:20:24.424Z,2022-11-22T06:21:04Z,3921399731,212,19.8,3921399729,141,100.0,3921399727,140,43.1,3921399725,56,Back,3921399723,3,,3923822081,388,,3921399733,213,0.5,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691275,131,5,1,15,40,82kapkjwonlv9j1ui0ytv5sii,1,59.6,-2,2022-11-19T15:20:27.238Z,2022-11-22T06:21:07Z,3921401483,233,159,3921401467,56,Right,3921401469,347,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486690955,159,5,1,15,40,1musyruv2ufjrjnj6gvdbr8kt,0,40.4,102,2022-11-19T15:20:27.238Z,2022-11-22T06:21:07Z,3921399753,56,Back,3921401499,233,131,3921399755,347,,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691317,132,1,1,15,56,82kapkjwonlv9j1ui0ytv5sii,0,62.3,0,2022-11-19T15:20:43.388Z,2022-11-22T06:21:09Z,3921401713,56,Right,3921401717,141,5.0,3921401711,107,,3921401715,140,76.7,3921401719,212,15.9,3921401721,213,0.3,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487152667,931,67,1,15,57,1musyruv2ufjrjnj6gvdbr8kt,1,25.9,93.6,2022-11-19T15:20:44.812Z,2022-11-22T07:48:53Z,3923844835,233,829,,,,,,,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487152665,829,67,1,15,57,82kapkjwonlv9j1ui0ytv5sii,0,74.1,6.4,2022-11-19T15:20:44.813Z,2022-11-22T06:52:12Z,3923844847,233,931,,,,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691343,160,8,1,15,57,1musyruv2ufjrjnj6gvdbr8kt,1,24.7,93.8,2022-11-19T15:20:44.868Z,2022-11-22T07:48:53Z,3921401851,56,Back,3923509363,384,,3923822227,178,,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691335,133,43,1,15,58,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-11-19T15:20:45.612Z,2022-11-19T15:21:29Z,3921406209,144,1,3921401813,213,2.6,3921401853,156,0,3921401809,141,10.0,3921401805,56,Right,3921401811,212,6.4,3921401807,140,71.5,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691427,161,1,1,15,59,1musyruv2ufjrjnj6gvdbr8kt,1,36,87,2022-11-19T15:20:46.087Z,2022-11-22T06:21:21Z,3921402277,56,Back,3921402281,141,89.0,3921402285,213,3.0,3921402279,140,26.6,3921402283,212,10.0,3923822303,178,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691433,162,1,1,16,0,1musyruv2ufjrjnj6gvdbr8kt,0,25.5,90.3,2022-11-19T15:20:47.102Z,2022-11-22T06:21:32Z,3921402323,56,Back,3921402331,213,0.1,3921402329,212,20.1,3923822465,178,,3921402327,141,92.3,3921402325,140,44.6,3921402321,155,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691463,163,49,1,16,0,1musyruv2ufjrjnj6gvdbr8kt,1,33.7,84.2,2022-11-19T15:20:47.164Z,2022-11-22T06:21:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691421,134,1,1,16,2,82kapkjwonlv9j1ui0ytv5sii,0,55.4,4.9,2022-11-19T15:20:49.335Z,2022-11-22T06:21:41Z,3921402255,140,59.0,3921402257,141,5.3,3921402259,212,3.8,3921402261,213,0.1,3923822561,388,,3921402253,56,Right,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486722941,464,61,1,16,3,1musyruv2ufjrjnj6gvdbr8kt,0,41.6,92.3,2022-11-19T15:20:50.205Z,2022-11-22T06:21:52Z,3921571345,56,Back,3923822675,178,,,,,,,,,,,,,,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691527,136,49,1,16,3,82kapkjwonlv9j1ui0ytv5sii,1,41.9,16.2,2022-11-19T15:20:50.840Z,2022-11-22T06:21:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691521,135,1,1,16,5,82kapkjwonlv9j1ui0ytv5sii,1,44.9,16.2,2022-11-19T15:20:52.858Z,2022-11-22T06:22:03Z,3921402815,140,34.2,3921402817,141,18.6,3921402821,213,3.0,3923822871,178,,3921402819,212,11.4,3921402813,56,Back,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691553,137,1,1,16,8,82kapkjwonlv9j1ui0ytv5sii,1,36.3,13.2,2022-11-19T15:20:55.075Z,2022-11-22T06:22:09Z,3921402967,213,6.0,3921402961,140,57.7,3921402965,212,23.5,3923822941,178,,3921402959,56,Right,3921402963,141,3.1,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691561,138,1,1,16,8,82kapkjwonlv9j1ui0ytv5sii,0,57.7,3.1,2022-11-19T15:20:55.976Z,2022-11-22T06:22:17Z,3921403013,140,56.3,3921403015,141,14.7,3921403011,56,Right,3923823063,178,,3921403017,212,8.0,3921403019,213,1.8,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691597,165,49,1,16,10,1musyruv2ufjrjnj6gvdbr8kt,1,49.4,81.1,2022-11-19T15:20:57.642Z,2022-11-22T06:22:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691593,164,43,1,16,11,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-11-19T15:20:58.127Z,2022-11-19T15:58:13Z,3921572017,144,1,3921403177,212,8.9,3921403175,141,81.4,3921403171,56,Back,3921403179,213,4.6,3921403173,140,49.3,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691617,166,1,1,16,11,1musyruv2ufjrjnj6gvdbr8kt,0,49.1,78.7,2022-11-19T15:20:58.226Z,2022-11-22T06:22:25Z,3921403333,141,61.5,3923823187,178,,3923509455,1,,3921403323,155,,3921403327,56,Center,3921403335,212,35.5,3921403329,140,81.0,3921403337,213,5.9,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691633,139,8,1,16,14,82kapkjwonlv9j1ui0ytv5sii,1,25,41.6,2022-11-19T15:21:01.049Z,2022-11-22T06:22:33Z,3921403409,56,Back,3923509461,385,,3923823279,178,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691683,140,5,1,16,17,82kapkjwonlv9j1ui0ytv5sii,0,20.5,-1.6,2022-11-19T15:21:04.440Z,2022-11-22T06:22:36Z,3921404403,233,167,3921403645,347,,3921403643,56,Back,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691803,167,5,1,16,17,1musyruv2ufjrjnj6gvdbr8kt,1,79.5,101.6,2022-11-19T15:21:04.440Z,2022-11-22T06:22:36Z,3921404351,347,,3921404347,56,Left,3921404383,233,140,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691835,168,1,1,16,20,1musyruv2ufjrjnj6gvdbr8kt,1,82.1,100,2022-11-19T15:21:07.703Z,2022-11-22T06:22:39Z,3921404531,213,3.4,3921404529,212,20.3,3921404527,141,93.5,3921404521,107,,3921404525,140,63.4,3921404523,56,Left,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691893,169,1,1,16,23,1musyruv2ufjrjnj6gvdbr8kt,1,63.4,93.5,2022-11-19T15:21:10.727Z,2022-11-22T06:22:45Z,3921404863,140,66.3,3923823457,178,,3921404869,213,5.0,3921404865,141,79.9,3921404861,56,Left,3921404867,212,9.7,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486691973,170,1,1,16,25,1musyruv2ufjrjnj6gvdbr8kt,1,66.4,79.9,2022-11-19T15:21:12.920Z,2022-11-22T06:22:54Z,3921415789,210,15,3921415791,154,,3923823523,178,,3921405237,213,6.0,3921405235,212,24.6,3921405231,141,70.3,3921405225,56,Center,3921405227,140,89.0,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2486691981,171,15,1,16,27,1musyruv2ufjrjnj6gvdbr8kt,1,87.6,67.5,2022-11-19T15:21:14.998Z,2022-11-22T06:22:55Z,3921415817,230,98.5,3921415815,147,63.5,3921405277,22,,3921415809,103,19,3921409725,20,,3921415799,29,,3921405281,64,,3921415801,154,,4l7yeuoabotmlfo5n719msrmd,J. Windass,3921415803,55,170,3921405283,56,3921415807,102,3921415819,231,3923509537,78,,51.7,3921409731,82,,,54.2,3923823589,178,,3921415811,328,,3921409739,233,141,Center,3921415813,146,90.7,
2486691993,141,10,1,16,28,82kapkjwonlv9j1ui0ytv5sii,1,9.3,34.5,2022-11-19T15:21:15.093Z,2022-11-22T06:22:57Z,3921409751,233,171,3921405347,56,Back,3921405345,94,,3923823645,178,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692063,142,12,1,16,31,82kapkjwonlv9j1ui0ytv5sii,1,1.7,29.1,2022-11-19T15:21:18.351Z,2022-11-22T06:23:09Z,3921405779,212,21.8,3921405781,213,5.0,3923823837,388,,3921405775,140,6.9,3921405777,141,0.0,3923509575,15,,3921405815,167,,3921405773,56,Back,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692067,143,5,1,16,31,82kapkjwonlv9j1ui0ytv5sii,0,7.7,-1.4,2022-11-19T15:21:18.944Z,2022-11-22T06:23:13Z,3921405799,347,,3921406353,233,172,3921405797,56,Back,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692155,172,5,1,16,31,1musyruv2ufjrjnj6gvdbr8kt,1,92.3,101.4,2022-11-19T15:21:18.944Z,2022-11-22T06:23:12Z,3921406345,233,143,3921406297,347,,3921406295,56,Left,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692199,173,1,1,16,43,1musyruv2ufjrjnj6gvdbr8kt,1,89.8,100,2022-11-19T15:21:30.630Z,2022-11-22T06:23:15Z,3921406539,141,72.4,3921406541,212,19.9,3921406533,107,,3921406543,213,4.6,3921406535,56,Center,3921406537,140,86.8,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692271,174,1,1,16,46,1musyruv2ufjrjnj6gvdbr8kt,1,84.9,82.2,2022-11-19T15:21:33.570Z,2022-11-22T06:23:19Z,3921406953,213,2.4,3921406943,56,Left,3921406945,140,72.5,3921406947,141,98.1,3921406951,212,16.9,3923824049,178,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692285,175,1,1,16,50,1musyruv2ufjrjnj6gvdbr8kt,0,73.8,95.4,2022-11-19T15:21:37.647Z,2022-11-22T06:23:23Z,3921407035,155,,3921407037,56,Center,3921407039,140,92.3,3923509887,72,,3921407047,1,,3921407045,213,5.4,3923509885,224,,3921407041,141,56.9,ekbsso6hq913ss7jerbusyled,B. Bannan,3921407043,212,32.6,3923824161,178,3921407033,2,,,,,,,,,,,,,,,,,,,,,,,,,
2486692315,144,12,1,16,51,82kapkjwonlv9j1ui0ytv5sii,1,9.3,45.7,2022-11-19T15:21:38.835Z,2022-11-22T06:23:29Z,3921407185,140,27.3,3921407213,15,,3921407187,141,67.5,3921407191,213,0.7,3921407189,212,24.0,3923824313,388,,3921407183,56,Back,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692439,176,1,1,16,55,1musyruv2ufjrjnj6gvdbr8kt,1,76.5,31.9,2022-11-19T15:21:42.671Z,2022-11-22T06:23:34Z,3921407877,213,0.9,3921407875,212,23.8,3921407871,140,91.3,3921407869,56,Center,3921407873,141,58.5,3923824425,178,,3921407867,155,,,,,94opm6ljk3l7yqa2rzwq2gw6h,T. Bakinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692445,177,3,1,16,58,1musyruv2ufjrjnj6gvdbr8kt,0,96.3,58.8,2022-11-19T15:21:45.595Z,2022-11-22T06:24:10Z,3923509979,465,,3921407913,286,,3921408103,233,145,3923825209,388,,3921407911,56,Center,,,,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692473,145,7,1,16,58,82kapkjwonlv9j1ui0ytv5sii,1,3.7,41.2,2022-11-19T15:21:45.597Z,2022-11-22T06:23:51Z,3921408073,285,,3921408069,167,,3923824823,388,,3923509999,385,,3921408071,56,Back,3921408097,233,177,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692475,146,6,1,17,1,82kapkjwonlv9j1ui0ytv5sii,0,4.6,37.1,2022-11-19T15:21:48.043Z,2022-11-22T06:24:11Z,3921408083,73,,3921408121,233,178,3921408079,56,Back,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692469,178,6,1,17,1,1musyruv2ufjrjnj6gvdbr8kt,1,95.4,62.9,2022-11-19T15:21:48.043Z,2022-11-22T06:24:12Z,3921408057,56,Center,3921408059,73,,3921408105,233,146,,,,,,,,,,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692935,179,1,1,17,23,1musyruv2ufjrjnj6gvdbr8kt,1,99.5,99.5,2022-11-19T15:22:10.998Z,2022-11-22T06:24:14Z,3921410639,141,89.7,3921410641,212,18.6,3921410635,56,Left,3921410637,140,83.0,3923825263,178,,3921410633,6,,3921410643,213,3.5,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692941,180,1,1,17,25,1musyruv2ufjrjnj6gvdbr8kt,1,82.9,89.7,2022-11-19T15:22:12.777Z,2022-11-22T06:24:19Z,3921410709,212,19.2,3921410703,56,Center,3923825307,178,,3921410705,140,71.5,3921410711,213,4.0,3921410707,141,67.6,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486692959,181,1,1,17,28,1musyruv2ufjrjnj6gvdbr8kt,1,74.8,77.1,2022-11-19T15:22:15.487Z,2022-11-22T06:24:22Z,3921410831,213,1.5,3921410829,212,12.6,3921410827,141,95.6,3921410825,140,75.6,3921410823,56,Left,3923825363,178,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693033,182,1,1,17,30,1musyruv2ufjrjnj6gvdbr8kt,1,73.5,97.1,2022-11-19T15:22:17.575Z,2022-11-22T06:24:27Z,3923825423,178,,3921411253,56,Left,3921411261,213,6.0,3921411259,212,16.3,3921411257,141,90.0,3921411255,140,88.3,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487153155,848,83,1,17,32,82kapkjwonlv9j1ui0ytv5sii,1,11.9,7.9,2022-11-19T15:22:19.517Z,2022-11-22T06:54:18Z,3923846563,399,215814,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693075,183,1,1,17,33,1musyruv2ufjrjnj6gvdbr8kt,1,88.2,95.4,2022-11-19T15:22:20.803Z,2022-11-22T06:24:31Z,3921411497,140,80.1,3923825465,178,,3921411503,213,3.9,3921411495,56,Left,3921411501,212,12.2,3921411499,141,82.6,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693107,184,1,1,17,36,1musyruv2ufjrjnj6gvdbr8kt,0,75.4,88.4,2022-11-19T15:22:23.292Z,2022-11-22T06:24:35Z,3921411683,56,Left,3923825503,178,,3921411689,212,12.2,3921411685,140,86.4,3921411687,141,94.4,3921411691,213,0.3,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487153333,853,67,1,17,37,82kapkjwonlv9j1ui0ytv5sii,1,11.9,8.7,2022-11-19T15:22:24.352Z,2022-11-22T07:48:54Z,3923847127,233,1002,,,,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487153329,1002,67,1,17,37,1musyruv2ufjrjnj6gvdbr8kt,0,88.1,91.3,2022-11-19T15:22:24.353Z,2022-11-22T06:55:02Z,3923847133,233,853,,,,,,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693101,147,8,1,17,37,82kapkjwonlv9j1ui0ytv5sii,1,11.9,11.4,2022-11-19T15:22:24.404Z,2022-11-22T07:48:54Z,3923510209,385,,3921411657,56,Back,3923825585,178,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693115,148,5,1,17,37,82kapkjwonlv9j1ui0ytv5sii,0,16.2,-2,2022-11-19T15:22:24.992Z,2022-11-22T06:24:45Z,3921411723,56,Back,3921413119,233,185,3921411725,347,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693353,185,5,1,17,37,1musyruv2ufjrjnj6gvdbr8kt,1,83.8,102,2022-11-19T15:22:24.992Z,2022-11-22T06:24:44Z,3921413075,233,148,3921413067,347,,3921413063,56,Left,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693401,186,1,1,17,50,1musyruv2ufjrjnj6gvdbr8kt,1,85.8,100,2022-11-19T15:22:37.845Z,2022-11-22T06:24:50Z,3921413353,56,Left,3921413361,141,88.4,3921413365,212,8.8,3921413369,213,4.6,3921413349,107,,3921413357,140,84.6,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693409,187,1,1,17,55,1musyruv2ufjrjnj6gvdbr8kt,0,76.5,93.8,2022-11-19T15:22:42.509Z,2022-11-22T06:24:56Z,3921413407,212,6.2,3921413401,56,Left,3921413411,213,6.2,3921413405,141,93.3,3923825831,178,,3921413403,140,82.4,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693459,149,61,1,17,55,82kapkjwonlv9j1ui0ytv5sii,1,12,9.8,2022-11-19T15:22:42.840Z,2022-11-22T06:25:01Z,3921413719,56,Back,3923825929,178,,,,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693479,150,49,1,17,56,82kapkjwonlv9j1ui0ytv5sii,1,14,8.6,2022-11-19T15:22:43.840Z,2022-11-22T06:25:03Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693531,151,4,1,17,57,82kapkjwonlv9j1ui0ytv5sii,1,18.2,8.6,2022-11-19T15:22:44.523Z,2022-11-22T06:25:14Z,3921414051,152,,3921414047,13,,3921414055,285,,3921414077,233,188,3921414049,56,Back,3921414053,265,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486693465,188,4,1,17,57,1musyruv2ufjrjnj6gvdbr8kt,0,81.8,91.4,2022-11-19T15:22:44.524Z,2022-11-22T06:25:13Z,3921413739,152,,3921413741,265,,3923826169,389,,3921413735,13,,3921413737,56,Left,3921413743,286,,3921414101,233,151,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486694139,152,1,1,18,37,82kapkjwonlv9j1ui0ytv5sii,0,25.1,11.6,2022-11-19T15:23:24.990Z,2022-11-22T06:25:20Z,3921417425,1,,3921417419,141,5.2,3921417421,212,41.7,3923826299,178,,3921417411,155,,3921417415,56,Right,3921417417,140,64.6,3921417407,5,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,3921417413,152,,3921417423,213,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,
2486697277,218,43,1,18,40,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-11-19T15:23:27.579Z,2022-11-21T16:05:56Z,3921433771,285,0,3921434913,233,153,3921433769,56,Back,3923510489,144,44,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
