id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/14/value
2490118797,12,1,1,0,16,jv3jh5m5t7qy5t37vwwmnj16,0,94.4,3.2,2022-12-10T15:02:29.559Z,2022-12-13T05:09:58Z,3939528037,141,9.7,3939528041,213,1.1,3939528031,155,,3939528187,236,,3939528029,2,,3939528189,233,7,3939528035,140,96.4,3942868749,224,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,3939528039,212,4.9,3939528033,56,Right,3943355927,178,3942868751,20,3939528193,286,,,,,,,,,,,,,,,,,,,,,
2490118817,7,12,1,0,16,b3vbyitzi3nrw9ehj1eoko219,1,1.5,93.2,2022-12-10T15:02:29.623Z,2022-12-13T05:10:03Z,3943355977,178,,3939528109,56,Back,3939528107,185,,3939528199,233,12,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118867,8,6,1,0,19,b3vbyitzi3nrw9ehj1eoko219,0,2.6,91.8,2022-12-10T15:02:32.504Z,2022-12-13T05:10:07Z,3939528437,56,Back,3939528439,73,,3939528487,233,13,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118841,13,6,1,0,19,jv3jh5m5t7qy5t37vwwmnj16,1,97.4,8.2,2022-12-10T15:02:32.504Z,2022-12-13T05:10:08Z,3939528475,233,8,3939528295,75,,3939528291,56,Right,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119273,14,1,1,0,50,jv3jh5m5t7qy5t37vwwmnj16,0,99.5,0.5,2022-12-10T15:03:03.314Z,2022-12-13T05:10:14Z,3939530565,2,,3939530575,140,97.6,3939530581,213,1.6,3939530569,155,,3939530579,212,29.2,3939530573,56,Center,3939530577,141,43.4,3939530567,6,,1kw6qz2pi7wlam068oeirztud,J. Obita,3939530571,223,,3942869253,72,,3943356089,178,,,,,,,,,,,,,,,,,,,,,,,,,
2490119305,9,12,1,0,52,b3vbyitzi3nrw9ehj1eoko219,1,2.9,53,2022-12-10T15:03:04.923Z,2022-12-13T05:10:23Z,3939530739,56,Back,3939530745,212,17.3,3939530743,141,66.9,3939530801,15,,3939530741,140,16.7,3939530747,213,0.6,3943356181,388,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119321,15,44,1,0,54,jv3jh5m5t7qy5t37vwwmnj16,1,84.1,37.5,2022-12-10T15:03:07.162Z,2022-12-13T07:22:34Z,3939530935,233,10,3939530853,286,,3939530851,56,Center,,,,,,,,,,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119325,10,44,1,0,54,b3vbyitzi3nrw9ehj1eoko219,0,15.9,62.5,2022-12-10T15:03:07.163Z,2022-12-13T05:11:07Z,3939530871,285,,3939530869,56,Back,3939530951,233,15,,,,,,,,,,,,,,,,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119333,16,1,1,0,54,jv3jh5m5t7qy5t37vwwmnj16,0,84.9,41.9,2022-12-10T15:03:07.168Z,2022-12-13T07:22:35Z,3943356583,388,,3939530917,141,45.8,3939530913,56,Center,3939530909,3,,3939530915,140,90.5,3939530919,212,6.5,3939530921,213,0.4,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119367,11,12,1,0,55,b3vbyitzi3nrw9ehj1eoko219,1,11.1,56.3,2022-12-10T15:03:08.386Z,2022-12-13T05:11:16Z,3939531105,212,20.8,3939531099,56,Back,3939531103,141,37.1,3939531107,213,5.6,3939531101,140,26.5,3943356649,388,,3939531111,15,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119373,17,1,1,0,56,jv3jh5m5t7qy5t37vwwmnj16,0,79.6,57.2,2022-12-10T15:03:09.618Z,2022-12-13T05:11:22Z,3939531153,212,14.0,3939531147,56,Center,3939531155,213,0.8,3943356693,388,,3939531149,140,89.1,3939531145,3,,3939531151,141,71.7,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119517,12,12,1,0,58,b3vbyitzi3nrw9ehj1eoko219,1,11,28.2,2022-12-10T15:03:11.159Z,2022-12-13T05:11:27Z,3939531895,213,5.8,3943356755,178,,3939531889,140,41.1,3939531893,212,35.1,3939531887,56,Back,3939531891,141,5.9,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119513,18,1,1,1,3,jv3jh5m5t7qy5t37vwwmnj16,0,67.5,94.4,2022-12-10T15:03:16.165Z,2022-12-13T05:11:35Z,3939531883,1,,3939531871,155,,3943356835,178,,3939531877,141,53.3,3939531873,56,Center,3939531879,212,35.1,3939531875,140,87.8,3939531881,213,5.4,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119525,13,52,1,1,6,b3vbyitzi3nrw9ehj1eoko219,1,13.8,51.8,2022-12-10T15:03:19.294Z,2022-12-13T05:11:49Z,3943356997,178,,3942871835,377,,,,,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119683,14,1,1,1,13,b3vbyitzi3nrw9ehj1eoko219,1,14.9,46.4,2022-12-10T15:03:26.702Z,2022-12-13T05:11:54Z,3939532787,140,20.3,3939532791,212,13.2,3939532793,213,5.2,3939532783,123,,3943357043,178,,3939532785,56,Back,3939532789,141,28.9,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119743,15,1,1,1,18,b3vbyitzi3nrw9ehj1eoko219,1,27.7,24.4,2022-12-10T15:03:31.279Z,2022-12-13T05:11:57Z,3939533085,140,30.9,3939533089,212,12.3,3939533087,141,7.0,3943357073,178,,3939533091,213,5.0,3939533081,56,Back,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119759,16,1,1,1,20,b3vbyitzi3nrw9ehj1eoko219,0,32.2,4.6,2022-12-10T15:03:33.553Z,2022-12-13T05:12:02Z,3939533191,56,Right,3939533197,212,40.5,3939533201,1,,3943357131,178,,3939533193,140,70.6,3939533199,213,0.1,3939533189,155,,3939533195,141,10.0,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119769,19,1,1,1,22,jv3jh5m5t7qy5t37vwwmnj16,0,37.6,92.1,2022-12-10T15:03:35.381Z,2022-12-13T05:12:07Z,3939533249,213,6.1,3939533239,3,,3939533245,141,85.4,3939533243,140,61.1,3943357189,178,,3939533241,56,Left,3939533247,212,25.1,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119819,17,1,1,1,25,b3vbyitzi3nrw9ehj1eoko219,1,33.3,10.7,2022-12-10T15:03:38.353Z,2022-12-13T05:12:21Z,3943357353,178,,3939533517,140,41.4,3939533523,213,0.1,3939533515,56,Back,3939533519,141,11.7,3939533521,212,8.5,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490840091,843,83,1,1,27,jv3jh5m5t7qy5t37vwwmnj16,1,61.6,86.7,2022-12-10T15:03:39.883Z,2022-12-13T05:52:40Z,3943375969,399,152963,,,,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119875,18,1,1,1,28,b3vbyitzi3nrw9ehj1eoko219,1,38,15.9,2022-12-10T15:03:41.018Z,2022-12-13T05:12:26Z,3939533811,213,1.9,3939533807,141,60.2,3939533803,56,Back,3943357399,178,,3939533809,212,31.6,3939533805,140,28.8,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119921,19,1,1,1,34,b3vbyitzi3nrw9ehj1eoko219,1,34.7,73.8,2022-12-10T15:03:47.308Z,2022-12-13T05:12:31Z,3939534079,141,53.6,3939534081,212,20.4,3939534075,56,Back,3939534083,213,3.9,3943357475,178,,3939534077,140,20.3,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490119957,20,1,1,1,37,b3vbyitzi3nrw9ehj1eoko219,1,23.2,51.2,2022-12-10T15:03:50.587Z,2022-12-13T05:12:33Z,3939534275,56,Back,3939534281,212,11.7,3943357509,178,,3939534279,141,34.3,3939534283,213,4.5,3939534277,140,21.3,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120033,21,1,1,1,43,b3vbyitzi3nrw9ehj1eoko219,0,32,27.9,2022-12-10T15:03:56.003Z,2022-12-13T05:12:38Z,3939534723,140,58.2,3939534731,1,,3939534717,155,,3939534725,141,100.0,3939534729,213,1.1,3943357553,178,,3939534727,212,57.0,3939534721,56,Left,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,3939534719,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120295,20,5,1,1,47,jv3jh5m5t7qy5t37vwwmnj16,1,42,-1.6,2022-12-10T15:04:00.302Z,2022-12-13T05:12:43Z,3939536245,56,Back,3939536299,233,22,3939536251,347,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120037,22,5,1,1,47,b3vbyitzi3nrw9ehj1eoko219,0,58,101.6,2022-12-10T15:04:00.302Z,2022-12-13T05:12:43Z,3939536325,233,20,3939534757,56,Left,3939534761,347,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120325,21,1,1,2,7,jv3jh5m5t7qy5t37vwwmnj16,0,39.9,0,2022-12-10T15:04:19.988Z,2022-12-13T05:12:47Z,3939536471,56,Right,3939536477,212,30.6,3939536473,140,68.7,3939536479,213,0.2,3939536469,107,,3939536481,1,,3939536475,141,5.9,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120327,23,8,1,2,9,b3vbyitzi3nrw9ehj1eoko219,1,31.8,90.5,2022-12-10T15:04:21.963Z,2022-12-13T05:13:07Z,3943357801,388,,3939536555,15,,3939536489,56,Back,3942873747,384,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120383,24,1,1,2,10,b3vbyitzi3nrw9ehj1eoko219,1,26.8,79.7,2022-12-10T15:04:22.797Z,2022-12-13T05:13:13Z,3939536823,213,0.6,3939536811,56,Back,3939536813,140,41.3,3939536809,157,,3943357861,178,,3939536815,141,93.9,3939536827,1,,3939536819,212,18.0,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120399,25,1,1,2,11,b3vbyitzi3nrw9ehj1eoko219,0,41.3,93.9,2022-12-10T15:04:24.206Z,2022-12-13T05:13:50Z,3939536929,56,Back,3939536931,140,48.3,3943358153,388,,3939536937,213,6.1,3939536927,3,,3939536933,141,92.0,3939737431,168,,3939536935,212,7.5,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120441,22,1,1,2,13,jv3jh5m5t7qy5t37vwwmnj16,1,57.5,8.5,2022-12-10T15:04:26.017Z,2022-12-13T05:13:55Z,3939537101,141,16.8,3939537097,140,64.4,3943358187,178,,3939537095,56,Right,3939537105,213,0.7,3939537103,212,9.2,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120465,23,1,1,2,15,jv3jh5m5t7qy5t37vwwmnj16,1,62.9,18.6,2022-12-10T15:04:27.943Z,2022-12-13T05:14:00Z,3939537261,141,9.8,3939537259,140,41.4,3939537265,213,3.4,3943358229,178,,3939537257,56,Back,3939537263,212,23.4,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120475,24,1,1,2,17,jv3jh5m5t7qy5t37vwwmnj16,0,41.1,9.5,2022-12-10T15:04:30.313Z,2022-12-13T05:14:05Z,3939537347,212,41.8,3943358271,178,,3939537341,56,Right,3939537343,140,80.9,3939537351,1,,3939537345,141,8.0,3939537339,155,,3939537349,213,6.3,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120483,26,8,1,2,19,b3vbyitzi3nrw9ehj1eoko219,1,21.2,88.3,2022-12-10T15:04:32.514Z,2022-12-13T05:14:14Z,3943358347,388,,3939537397,15,,3939537369,56,Back,3942875409,384,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120517,27,49,1,2,21,b3vbyitzi3nrw9ehj1eoko219,1,25.7,85.3,2022-12-10T15:04:33.959Z,2022-12-13T05:14:21Z,,,,,,,,,,,,,,,,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120549,28,1,1,2,22,b3vbyitzi3nrw9ehj1eoko219,1,25.7,85.3,2022-12-10T15:04:35.392Z,2022-12-13T05:14:26Z,3939537727,140,29.8,3939537733,213,0.9,3943358487,178,,3939537729,141,93.8,3939537725,56,Back,3939537731,212,7.2,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490840637,847,83,1,2,24,jv3jh5m5t7qy5t37vwwmnj16,1,70.7,4.2,2022-12-10T15:04:37.379Z,2022-12-13T05:56:50Z,3943378683,399,222015,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120579,29,1,1,2,25,b3vbyitzi3nrw9ehj1eoko219,1,27.8,95.4,2022-12-10T15:04:38.540Z,2022-12-13T05:14:33Z,3939537873,141,94.2,3943358563,178,,3939537869,56,Back,3939537875,212,20.1,3939537871,140,8.7,3939537877,213,3.2,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120651,30,1,1,2,26,b3vbyitzi3nrw9ehj1eoko219,0,8.3,94.5,2022-12-10T15:04:39.733Z,2022-12-13T05:14:41Z,3939538207,140,58.0,3939538211,212,52.2,3939538209,141,94.7,3939538213,213,0.0,3939538205,56,Left,3943358655,178,,3939538203,155,,3939538215,1,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490120629,25,49,1,2,31,jv3jh5m5t7qy5t37vwwmnj16,1,37.3,7.6,2022-12-10T15:04:44.655Z,2022-12-13T05:14:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
