id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist
2493924817,136,1,1,15,50,5qwskbjpa17fvmtuu5qijy7cz,0,68.3,7.4,2022-12-29T20:00:30.454Z,2023-01-01T18:33:03Z,3962963473,178,,3959751189,141,77.8,3959751191,212,59.0,3959751181,2,,3960914501,20,,3960914497,225,,3959751183,155,,3959751193,213,0.9,2asjeedy6igcuixqktdmk5k2x,M. Clark,3959751195,1,,3959751185,56,Center,3960914499,387,,,3960914525,345,,3959751187,140,100.0,,,,,,,,,,,,,,,,,,,,,
2493924853,135,5,1,15,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,-1.3,27,2022-12-29T20:00:34.373Z,2023-01-01T18:33:10Z,3959751383,346,,3959751427,233,137,3959751381,56,Back,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924823,137,5,1,15,54,5qwskbjpa17fvmtuu5qijy7cz,0,101.3,73,2022-12-29T20:00:34.373Z,2023-01-01T18:33:10Z,3959751223,346,,3959751447,233,135,3959751221,56,Center,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925299,136,1,1,16,23,8xeuwzxnm7hdlbjjuezgfkz3w,0,5.1,43.6,2022-12-29T20:01:03.476Z,2023-01-01T18:33:14Z,3959753987,213,0.1,3959753983,141,51.8,3959753979,56,Center,3959753991,74,,3959753981,140,66.7,3959753977,124,,3959753985,212,64.9,3959753989,1,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925303,138,61,1,16,28,5qwskbjpa17fvmtuu5qijy7cz,1,31.1,80.3,2022-12-29T20:01:08.534Z,2023-01-01T18:33:22Z,3959754005,56,Back,3962963601,178,,,,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494142913,892,49,1,16,29,5qwskbjpa17fvmtuu5qijy7cz,1,30.9,49.9,2022-12-29T20:01:09.753Z,2023-01-01T18:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925359,139,1,1,16,29,5qwskbjpa17fvmtuu5qijy7cz,0,26.7,70.9,2022-12-29T20:01:09.762Z,2023-01-01T18:33:29Z,3959754273,212,50.8,3959754277,1,,3959754267,56,Center,3959754275,213,0.1,3959754269,140,75.0,3959754265,157,,3959754271,141,75.1,3962963627,178,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925373,137,44,1,16,33,8xeuwzxnm7hdlbjjuezgfkz3w,1,23.8,24.6,2022-12-29T20:01:13.256Z,2023-01-02T04:58:22Z,3959754341,56,Back,3959754359,233,140,3959754343,285,,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925369,140,44,1,16,33,5qwskbjpa17fvmtuu5qijy7cz,0,76.2,75.4,2022-12-29T20:01:13.257Z,2023-01-01T18:33:32Z,3959754325,56,Center,3959754327,286,,3959754391,233,137,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925399,138,12,1,16,33,8xeuwzxnm7hdlbjjuezgfkz3w,1,22.7,24.3,2022-12-29T20:01:13.309Z,2023-01-02T04:58:22Z,3960915415,167,,3962963667,388,,3959754453,56,Back,3959754457,141,0.0,3959754461,213,4.7,3960915413,15,,3959754455,140,21.7,3959754459,212,17.9,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925401,139,5,1,16,36,8xeuwzxnm7hdlbjjuezgfkz3w,0,22.4,-2,2022-12-29T20:01:16.551Z,2023-01-01T18:33:39Z,3959754473,56,Back,3959754719,233,141,3959754475,347,,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925439,141,5,1,16,36,5qwskbjpa17fvmtuu5qijy7cz,1,77.6,102,2022-12-29T20:01:16.551Z,2023-01-01T18:33:38Z,3959754697,56,Left,3959754699,347,,3959754715,233,139,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925707,142,1,1,16,51,5qwskbjpa17fvmtuu5qijy7cz,1,76.9,100,2022-12-29T20:01:31.339Z,2023-01-01T18:33:42Z,3959756085,141,88.9,3959756089,213,3.6,3959756081,56,Left,3959756083,140,61.4,3959756087,212,18.6,3959756079,107,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925799,143,1,1,16,56,5qwskbjpa17fvmtuu5qijy7cz,1,58.5,88.1,2022-12-29T20:01:36.658Z,2023-01-01T18:33:45Z,3959756547,56,Back,3962963735,178,,3959756557,1,,3959756553,212,41.3,3959756551,141,52.1,3959756549,140,26.8,3959756555,213,3.8,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925837,144,1,1,17,1,5qwskbjpa17fvmtuu5qijy7cz,0,29.9,52.8,2022-12-29T20:01:42.134Z,2023-01-01T18:33:49Z,3959756731,140,84.5,3959756729,56,Left,3960915801,155,,3959756739,1,,3959756735,212,65.9,3959756737,213,0.5,3959756733,141,100.0,3962963775,178,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926233,140,5,1,17,5,8xeuwzxnm7hdlbjjuezgfkz3w,1,15.8,-1.2,2022-12-29T20:01:45.818Z,2023-01-01T18:33:53Z,3959758993,233,145,3959758983,347,,3959758981,56,Back,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925845,145,5,1,17,5,5qwskbjpa17fvmtuu5qijy7cz,0,84.2,101.2,2022-12-29T20:01:45.818Z,2023-01-01T18:33:53Z,3959759017,233,140,3959756769,56,Left,3959756771,347,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926281,141,1,1,17,34,8xeuwzxnm7hdlbjjuezgfkz3w,0,20.1,0,2022-12-29T20:02:14.408Z,2023-01-01T18:33:55Z,3959759279,213,0.2,3959759275,141,5.3,3959759269,107,,3959759271,56,Back,3959759281,1,,3959759277,212,25.1,3959759273,140,43.5,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926339,146,1,1,17,36,5qwskbjpa17fvmtuu5qijy7cz,0,53.9,89.7,2022-12-29T20:02:16.512Z,2023-01-01T18:34:05Z,3959759555,141,90.6,3959759559,213,0.2,3959759549,3,,3962963835,388,,3959759551,56,Left,3959759557,212,3.5,3959759553,140,57.2,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926393,149,61,1,17,38,5qwskbjpa17fvmtuu5qijy7cz,0,53.1,95.1,2022-12-29T20:02:18.643Z,2023-01-01T18:34:34Z,3962963897,178,,3959759805,56,Left,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926593,143,5,1,17,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,50.6,-0.9,2022-12-29T20:02:19.835Z,2023-01-01T18:34:22Z,3959760919,347,,3959760917,56,Right,3959760937,233,148,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926359,148,5,1,17,39,5qwskbjpa17fvmtuu5qijy7cz,0,49.4,100.9,2022-12-29T20:02:19.835Z,2023-01-01T18:34:23Z,3959760957,233,143,3959759641,56,Back,3959759643,347,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926321,142,43,1,17,40,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-29T20:02:20.612Z,2022-12-30T19:14:16Z,3959759465,285,0,3959759461,56,Back,3960916585,144,74,3959759833,233,149,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926351,147,43,1,17,41,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-29T20:02:22.115Z,2022-12-30T19:14:17Z,3959759615,56,Left,3960916651,144,61,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926685,144,57,1,17,53,8xeuwzxnm7hdlbjjuezgfkz3w,0,0,0,2022-12-29T20:02:33.702Z,2023-01-01T18:34:43Z,3959761395,56,Right,,,,,,,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926673,150,57,1,17,53,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-29T20:02:33.702Z,2023-01-01T18:34:43Z,3959761323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926731,151,1,1,18,5,5qwskbjpa17fvmtuu5qijy7cz,1,51.1,100,2022-12-29T20:02:45.881Z,2023-01-01T18:34:47Z,3959761653,212,27.0,3959761647,56,Center,3959761651,141,77.6,3959761655,213,5.6,3959761659,1,,3959761649,140,71.5,3959761645,107,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494534913,745,43,1,18,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-29T20:02:48.328Z,2023-01-01T19:26:44Z,3962972281,399,19250,3962980129,144,83,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494536651,882,83,1,18,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,27.7,25.6,2022-12-29T20:02:48.328Z,2023-01-01T19:26:49Z,3962980145,399,19250,,,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926783,152,1,1,18,8,5qwskbjpa17fvmtuu5qijy7cz,0,71.4,77.6,2022-12-29T20:02:48.368Z,2023-01-01T18:34:58Z,3959761919,212,2.4,3959761915,140,69.1,3959761949,233,145,3962964153,178,,3959761917,141,78.1,3959761913,56,Center,3959761921,213,3.0,3959761953,286,,7uhajc3suc68vemamuc3dyvp,S. Whalley,3959761947,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926709,145,74,1,18,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,24.1,39.5,2022-12-29T20:02:48.536Z,2023-01-01T18:35:01Z,3959761543,56,Back,3959761969,233,152,3959761545,285,,3962964167,178,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926811,153,1,1,18,10,5qwskbjpa17fvmtuu5qijy7cz,1,68,84.2,2022-12-29T20:02:50.498Z,2023-01-01T18:35:04Z,3959762111,56,Left,3959762115,141,95.3,3959762119,213,0.7,3959762113,140,75.9,3959762117,212,11.2,3962964195,178,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926813,154,61,1,18,11,5qwskbjpa17fvmtuu5qijy7cz,0,75.9,95.3,2022-12-29T20:02:51.530Z,2023-01-02T05:36:46Z,3963227149,389,,3959762125,56,Left,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926945,146,5,1,18,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,22.3,-2,2022-12-29T20:02:52.635Z,2023-01-01T18:35:18Z,3959762787,347,,3959762785,56,Back,3959762825,233,155,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926833,155,5,1,18,12,5qwskbjpa17fvmtuu5qijy7cz,0,77.7,102,2022-12-29T20:02:52.635Z,2023-01-01T18:35:19Z,3959762217,56,Left,3959762219,347,,3959762841,233,146,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927035,147,1,1,18,20,8xeuwzxnm7hdlbjjuezgfkz3w,1,18.5,0,2022-12-29T20:03:00.182Z,2023-01-01T18:35:39Z,3959763283,213,2.0,3959763279,141,34.2,3959763275,56,Back,3959763273,107,,3959763277,140,6.9,3959763285,1,,3959763281,212,27.4,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927071,148,1,1,18,24,8xeuwzxnm7hdlbjjuezgfkz3w,0,8,40.1,2022-12-29T20:03:04.624Z,2023-01-01T18:35:41Z,3959763505,212,55.9,3959763499,56,Left,3959763509,213,0.5,3962964407,178,,3959763511,1,,3959763501,140,53.8,3960918189,157,,3959763503,141,82.0,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927119,156,1,1,18,27,5qwskbjpa17fvmtuu5qijy7cz,0,43.7,29.1,2022-12-29T20:03:07.860Z,2023-01-01T18:35:48Z,3962964453,178,,3959763769,3,,3959763775,141,32.5,3959763779,213,0.1,3959763771,56,Center,3959763773,140,63.5,3959763777,212,20.9,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927131,149,44,1,18,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.6,69.4,2022-12-29T20:03:09.638Z,2023-01-02T04:58:23Z,3959763827,56,Back,3959763829,285,,3959763943,233,157,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927123,157,44,1,18,29,5qwskbjpa17fvmtuu5qijy7cz,0,65.4,30.6,2022-12-29T20:03:09.639Z,2023-01-01T18:35:58Z,3959763969,233,149,3959763793,286,,3959763791,56,Center,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927205,150,1,1,18,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.8,71.4,2022-12-29T20:03:09.700Z,2023-01-02T04:58:23Z,3959764247,141,57.8,3959764243,56,Back,3959764249,212,15.3,3959764245,140,44.4,3959764241,3,,3962964517,388,,3959764251,213,5.6,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927207,151,3,1,18,31,8xeuwzxnm7hdlbjjuezgfkz3w,0,45.1,44,2022-12-29T20:03:11.438Z,2023-01-01T18:37:03Z,3960918767,464,,3959764257,56,Back,3962964787,388,,3961041527,233,160,3959764259,286,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927503,160,7,1,18,31,5qwskbjpa17fvmtuu5qijy7cz,0,54.9,56,2022-12-29T20:03:11.887Z,2023-01-01T18:36:46Z,3959765959,233,151,3960918859,385,,3959765945,56,Center,3962964717,178,,3959765947,285,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494143827,718,61,1,18,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,53.2,42.1,2022-12-29T20:03:12.312Z,2023-01-01T18:36:54Z,3960919881,56,Center,3962964757,178,,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494143985,893,1,1,18,32,5qwskbjpa17fvmtuu5qijy7cz,0,52.8,68,2022-12-29T20:03:13.087Z,2023-01-01T18:37:09Z,3960920817,56,Center,3960920821,141,68.6,3960920825,213,0.0,3960920823,212,14.0,3962964813,389,,3960920819,140,66.1,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927337,158,43,1,18,33,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-29T20:03:14.024Z,2022-12-29T21:53:25Z,3959764963,56,Center,3960219843,144,7,3959765029,233,151,3959764965,285,0,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494535019,754,67,1,18,34,8xeuwzxnm7hdlbjjuezgfkz3w,1,35.3,32.3,2022-12-29T20:03:14.724Z,2023-01-02T04:58:24Z,3962972625,233,922,,,,,,,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494535015,922,67,1,18,34,5qwskbjpa17fvmtuu5qijy7cz,0,64.7,67.7,2022-12-29T20:03:14.725Z,2023-01-01T19:02:51Z,3962972629,233,754,,,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494144085,719,1,1,18,34,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.7,35.5,2022-12-29T20:03:14.839Z,2023-01-01T18:37:35Z,3960921391,141,29.7,3962964893,178,,3960921389,140,37.6,3960921395,213,5.4,3960921393,212,5.0,3960921387,56,Back,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494144103,720,61,1,18,35,8xeuwzxnm7hdlbjjuezgfkz3w,1,37.6,29.7,2022-12-29T20:03:15.267Z,2023-01-01T18:37:50Z,3960921443,56,Back,3962964957,178,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927339,159,4,1,18,35,5qwskbjpa17fvmtuu5qijy7cz,1,63,62,2022-12-29T20:03:16.074Z,2023-01-01T18:37:56Z,3959764985,233,152,3959764977,294,,3959764981,152,,3959764975,13,,3959764979,56,Center,3959764983,286,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927321,152,4,1,18,35,8xeuwzxnm7hdlbjjuezgfkz3w,0,37,38,2022-12-29T20:03:16.075Z,2023-01-01T18:37:56Z,3962964989,178,,3959764907,285,,3959764903,56,Back,3959764905,152,,3959764899,13,,3959765013,233,159,3959764901,294,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927781,161,1,1,19,6,5qwskbjpa17fvmtuu5qijy7cz,1,57.2,63.7,2022-12-29T20:03:46.892Z,2023-01-01T18:38:05Z,3959767537,213,5.8,3959767533,141,31.8,3959767527,152,,3959767523,5,,3959767529,56,Center,3959767525,155,,3959767539,1,,3959767535,212,46.3,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,3959767531,140,96.2,3962965031,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494535047,927,43,1,19,9,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-29T20:03:49.714Z,2023-01-02T05:38:17Z,3962972737,233,756,3963227687,144,67,,,,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494535045,756,43,1,19,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-29T20:03:49.715Z,2023-01-02T05:38:17Z,3962972745,233,927,3963227693,144,67,,,,,,,,,,,,,,,,,,,babqz0ziyoyw9ycgxh4stfh0p,M. Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927793,162,1,1,19,9,5qwskbjpa17fvmtuu5qijy7cz,0,96.2,31.8,2022-12-29T20:03:49.752Z,2023-01-02T04:58:25Z,3959767613,56,Center,3959767619,212,5.8,3962965163,389,,3959767621,213,1.5,3959767617,141,40.3,3959767615,140,96.4,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927775,153,52,1,19,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,1.5,56.9,2022-12-29T20:03:50.376Z,2023-01-01T18:38:41Z,3960927687,377,,3962965213,178,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927861,154,1,1,19,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,1.5,56.9,2022-12-29T20:03:53.045Z,2023-01-01T18:38:44Z,3959768025,123,,3959768029,140,14.2,3959768035,213,0.8,3959768031,141,77.8,3962965227,178,,3959768033,212,19.5,3959768027,56,Back,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927875,155,1,1,19,17,8xeuwzxnm7hdlbjjuezgfkz3w,0,26.8,96.8,2022-12-29T20:03:57.997Z,2023-01-01T18:38:47Z,3959768119,140,58.6,3959768127,213,6.2,3959768123,212,33.4,3962965251,178,,3959768131,1,,3959768117,56,Left,3959768121,141,94.1,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927885,163,49,1,19,18,5qwskbjpa17fvmtuu5qijy7cz,1,44.5,9.4,2022-12-29T20:03:58.866Z,2023-01-01T18:39:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927985,164,4,1,19,21,5qwskbjpa17fvmtuu5qijy7cz,1,46.6,10.6,2022-12-29T20:04:01.745Z,2023-01-01T18:39:36Z,3959768741,152,,3959768737,13,,3959768739,56,Back,3959768753,233,156,3959768747,286,,3959768743,265,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927977,156,4,1,19,21,8xeuwzxnm7hdlbjjuezgfkz3w,0,53.4,89.4,2022-12-29T20:04:01.746Z,2023-01-01T18:39:35Z,3959768709,265,,3959768715,285,,3962965487,178,,3959768701,13,,3959768707,152,,3959768703,56,Left,3959768775,233,164,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928243,165,1,1,19,35,5qwskbjpa17fvmtuu5qijy7cz,1,45.4,9.1,2022-12-29T20:04:15.811Z,2023-01-01T18:39:40Z,3959770003,152,,3959770007,140,58.4,3959770013,213,6.1,3959770005,56,Right,3959770009,141,4.6,3959770011,212,14.0,3962965521,178,,3959770001,5,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928253,166,1,1,19,37,5qwskbjpa17fvmtuu5qijy7cz,1,58.4,5.2,2022-12-29T20:04:18.050Z,2023-01-01T18:39:43Z,3959770081,141,14.7,3959770087,213,0.9,3962965537,178,,3959770083,212,8.1,3959770079,140,63.0,3959770075,56,Right,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928295,167,1,1,19,38,5qwskbjpa17fvmtuu5qijy7cz,1,63,14.9,2022-12-29T20:04:18.931Z,2023-01-01T18:39:46Z,3959770295,140,44.7,3959770299,212,19.9,3959770297,141,7.4,3959770301,213,3.4,3959770293,56,Back,3962965563,178,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928307,168,1,1,19,42,5qwskbjpa17fvmtuu5qijy7cz,0,43.2,6.7,2022-12-29T20:04:22.612Z,2023-01-01T18:39:50Z,3962965581,178,,3959770377,212,27.5,3959770373,140,69.4,3959770379,213,6.3,3959770375,141,6.1,3959770371,56,Right,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
