id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/9/value,qualifier/12/value,assist
2509183029,231,50,1,28,18,3ptd7zlc5isrongig0wij2id4,1,46.6,92.8,2023-02-18T15:27:50.008Z,2023-02-21T05:44:15Z,4039939609,286,,4039940243,233,206,4039939607,56,Back,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183117,206,7,1,28,18,2ezfenuwk3y65p8jdbj55xqt0,1,53.4,7.2,2023-02-18T15:27:50.534Z,2023-02-21T05:44:18Z,4039940171,233,231,4045728641,384,,4047171195,178,,4039940045,285,,4039940043,56,Right,,,,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183125,207,49,1,28,19,2ezfenuwk3y65p8jdbj55xqt0,1,42.3,2.9,2023-02-18T15:27:51.237Z,2023-02-21T05:44:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183191,208,1,1,28,21,2ezfenuwk3y65p8jdbj55xqt0,1,42.3,2.9,2023-02-18T15:27:53.066Z,2023-02-21T05:44:28Z,4039940469,140,36.9,4039940473,141,13.7,4039940481,213,2.2,4047171281,178,,4039940465,56,Back,4039940477,212,9.3,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183239,209,1,1,28,23,2ezfenuwk3y65p8jdbj55xqt0,0,38.6,10.1,2023-02-18T15:27:55.076Z,2023-02-21T05:44:33Z,4039940715,56,Right,4047171335,178,,4039940721,212,17.9,4039940717,140,55.4,4039940723,213,0.2,4039940719,141,14.6,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183203,232,49,1,28,24,3ptd7zlc5isrongig0wij2id4,1,46.6,77.6,2023-02-18T15:27:56.294Z,2023-02-21T05:44:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183359,233,1,1,28,25,3ptd7zlc5isrongig0wij2id4,1,46.6,77.6,2023-02-18T15:27:57.055Z,2023-02-21T05:44:47Z,4039941345,140,40.6,4039941347,141,55.5,4047171453,178,,4039941351,212,16.3,4039941355,213,4.3,4039941341,56,Back,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183539,234,1,1,28,26,3ptd7zlc5isrongig0wij2id4,1,41.2,55.8,2023-02-18T15:27:58.743Z,2023-02-21T05:44:50Z,4039942365,212,32.3,4047171493,178,,4039942367,213,5.0,4039942359,56,Back,4039942363,141,10.0,4039942361,140,49.5,4039942369,1,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183709,235,1,1,28,33,3ptd7zlc5isrongig0wij2id4,1,67.1,6.7,2023-02-18T15:28:05.666Z,2023-02-21T05:44:53Z,4039943309,213,6.1,4039943301,56,Right,4039943307,212,10.8,4047171529,178,,4039943305,141,3.8,4039943303,140,77.2,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183891,236,1,1,28,38,3ptd7zlc5isrongig0wij2id4,1,75.9,18.6,2023-02-18T15:28:09.890Z,2023-02-21T05:45:01Z,4047171555,178,,4039944269,212,8.9,4039944271,213,2.0,4039944265,140,72.2,4039948111,210,13,4039944267,141,30.3,4039944263,56,Center,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183917,237,13,1,28,40,3ptd7zlc5isrongig0wij2id4,1,73.8,37.1,2023-02-18T15:28:12.441Z,2023-02-21T05:45:01Z,4039948223,231,48.9,4039944389,56,Center,4047171607,178,,4045729021,85,,4039945989,72,,4039948197,55,236,4039948213,215,,4039944377,22,,6ge15340tp9n57m88z6rli6i2,H. White,4039948205,102,47.2,4039948219,230,,4039948193,29,4039948209,103,55.6,,4039944383,18,,,,,,,,,,,,,,,,,,,,,,,,,98.8,,
2509183847,210,5,1,28,42,2ezfenuwk3y65p8jdbj55xqt0,1,-1.3,56.2,2023-02-18T15:28:14.492Z,2023-02-21T05:45:06Z,4039944019,56,Back,4039944761,233,238,4039944021,346,,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183959,238,5,1,28,42,3ptd7zlc5isrongig0wij2id4,0,101.3,43.8,2023-02-18T15:28:14.492Z,2023-02-21T05:45:05Z,4039944885,233,210,4039944631,56,Center,4039944633,346,,,,,,,,,,,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185193,211,1,1,29,16,2ezfenuwk3y65p8jdbj55xqt0,0,5,63,2023-02-18T15:28:48.674Z,2023-02-21T05:45:10Z,4039951463,1,,4039951465,74,,4039951451,124,,4039951459,212,60.1,4039951455,140,61.3,4039951461,213,6.1,4039951457,141,47.2,4039951453,56,Center,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185205,239,1,1,29,20,3ptd7zlc5isrongig0wij2id4,0,36.3,43.3,2023-02-18T15:28:52.427Z,2023-02-21T05:45:25Z,4039951523,141,41.8,4047171767,388,,4039951527,213,6.3,4039951519,56,Center,4039951525,212,33.0,4039951529,1,,4039951517,3,,4039951521,140,67.7,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185355,212,1,1,29,22,2ezfenuwk3y65p8jdbj55xqt0,1,29.8,57.8,2023-02-18T15:28:54.527Z,2023-02-21T05:45:28Z,4039952329,212,14.5,4039952321,3,,4039952327,141,79.1,4047171837,388,,4039952325,140,30.3,4039952323,56,Back,4039952333,213,1.5,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185397,213,1,1,29,24,2ezfenuwk3y65p8jdbj55xqt0,0,30.3,79.1,2023-02-18T15:28:56.147Z,2023-02-21T05:45:33Z,4039952563,141,82.0,4039952559,56,Left,4039952567,212,28.5,4039952561,140,57.4,4047171877,178,,4039952571,213,0.1,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185435,241,49,1,29,26,3ptd7zlc5isrongig0wij2id4,1,45.7,16.7,2023-02-18T15:28:58.419Z,2023-02-21T05:45:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185419,240,1,1,29,26,3ptd7zlc5isrongig0wij2id4,1,46.4,16.7,2023-02-18T15:28:58.474Z,2023-02-21T05:45:43Z,4039952717,56,Right,4039952721,141,14.3,4047171951,178,,4039952723,212,13.6,4039952725,213,6.2,4039952719,140,59.3,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185485,242,1,1,29,28,3ptd7zlc5isrongig0wij2id4,0,42.1,7.4,2023-02-18T15:28:59.988Z,2023-02-21T05:45:47Z,4039953093,213,0.1,4039953085,140,62.9,4047171987,178,,4039953079,56,Right,4039953091,212,22.1,4039953089,141,12.0,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185487,214,8,1,29,29,2ezfenuwk3y65p8jdbj55xqt0,1,34.7,91.5,2023-02-18T15:29:01.160Z,2023-02-21T05:45:51Z,4047172027,178,,4039953099,56,Back,4045729355,383,,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185659,243,1,1,29,30,3ptd7zlc5isrongig0wij2id4,1,64.9,22.4,2023-02-18T15:29:02.611Z,2023-02-21T05:45:55Z,4039954083,212,15.1,4039954079,140,75.5,4039954085,213,5.5,4039954081,141,7.4,4047172063,178,,4039954075,3,,4039954077,56,Right,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185661,244,50,1,29,32,3ptd7zlc5isrongig0wij2id4,1,81.2,6.3,2023-02-18T15:29:04.536Z,2023-02-21T05:46:05Z,4039954091,56,Right,4046550805,233,215,4039954093,286,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185691,215,7,1,29,34,2ezfenuwk3y65p8jdbj55xqt0,1,18.8,93.7,2023-02-18T15:29:05.985Z,2023-02-21T05:46:28Z,4047172281,389,,4045729533,385,,4039954223,285,,4039954219,167,,4039954221,56,Back,4039954321,233,244,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185703,216,5,1,29,35,2ezfenuwk3y65p8jdbj55xqt0,0,18.5,101.5,2023-02-18T15:29:07.022Z,2023-02-21T05:46:31Z,4039954291,56,Back,4039954293,347,,4039955529,233,245,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185899,245,5,1,29,35,3ptd7zlc5isrongig0wij2id4,1,81.5,-1.5,2023-02-18T15:29:07.022Z,2023-02-21T05:46:31Z,4039955467,233,216,4039955373,347,,4039955371,56,Right,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509186705,246,1,1,30,6,3ptd7zlc5isrongig0wij2id4,1,75.6,0,2023-02-18T15:29:38.650Z,2023-02-21T05:17:16Z,4039960115,107,,4039960121,141,9.2,4039960117,56,Right,4039960125,213,0.8,4039960119,140,82.1,4039960123,212,10.2,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509186775,247,1,1,30,9,3ptd7zlc5isrongig0wij2id4,1,81.1,13.1,2023-02-18T15:29:40.964Z,2023-02-21T05:17:22Z,4039960541,213,5.4,4039960539,212,7.2,4039960537,141,4.7,4039960535,140,85.2,4039960533,56,Right,4047157453,178,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509186895,248,1,1,30,11,3ptd7zlc5isrongig0wij2id4,1,83.8,6.2,2023-02-18T15:29:43.579Z,2023-02-21T05:17:27Z,4047157501,178,,4039961217,56,Right,4039961229,212,13.8,4039961219,140,74.3,4039961233,213,2.4,4039961223,141,20.3,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509186963,249,1,1,30,13,3ptd7zlc5isrongig0wij2id4,0,75.1,21.6,2023-02-18T15:29:45.758Z,2023-02-21T05:17:31Z,4045729813,72,,4039961529,56,Center,4039961555,1,,4039961539,141,56.7,4045729811,223,,4039961551,213,0.7,4045729785,2,,4039961525,155,,6ge15340tp9n57m88z6rli6i2,H. White,4047157549,178,,4039961533,140,,4039961545,212,,,,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,
2509186991,217,5,1,30,16,2ezfenuwk3y65p8jdbj55xqt0,1,-1,42.6,2023-02-18T15:29:48.104Z,2023-02-21T05:17:33Z,4039961693,233,250,4039961703,346,,4039961689,56,Back,,,,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509186977,250,5,1,30,16,3ptd7zlc5isrongig0wij2id4,0,101,57.4,2023-02-18T15:29:48.104Z,2023-02-21T05:17:33Z,4039961625,346,,4039961621,56,Center,4039961841,233,217,,,,,,,,,,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509187411,218,1,1,30,24,2ezfenuwk3y65p8jdbj55xqt0,1,3.1,42.8,2023-02-18T15:29:56.181Z,2023-02-21T05:17:39Z,4039964039,141,30.1,4039964041,212,8.9,4039964033,124,,4039964047,237,,4039964037,140,5.0,4039964043,213,4.9,4039964035,56,Back,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509187457,219,1,1,30,28,2ezfenuwk3y65p8jdbj55xqt0,0,9,26.8,2023-02-18T15:30:00.268Z,2023-02-21T05:17:45Z,4039964295,212,20.9,4047157677,178,,4039964297,213,5.8,4039964281,56,Back,4039964287,140,26.7,4039964291,141,12.8,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509187405,251,8,1,30,28,3ptd7zlc5isrongig0wij2id4,1,79.3,79.1,2023-02-18T15:30:00.769Z,2023-02-21T05:17:50Z,4047157731,178,,4045729887,383,,4039964015,56,Left,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510549319,786,67,1,30,30,3ptd7zlc5isrongig0wij2id4,1,77.3,76,2023-02-18T15:30:02.010Z,2023-02-21T10:16:28Z,4047172741,233,851,,,,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510549317,851,67,1,30,30,2ezfenuwk3y65p8jdbj55xqt0,0,22.7,24,2023-02-18T15:30:02.011Z,2023-02-21T05:47:38Z,4047172751,233,786,,,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509187757,254,61,1,30,30,3ptd7zlc5isrongig0wij2id4,0,77.2,75.7,2023-02-18T15:30:02.023Z,2023-02-21T10:16:28Z,4047157889,389,,4039966047,56,Center,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509187537,220,4,1,30,30,2ezfenuwk3y65p8jdbj55xqt0,1,24.6,27.6,2023-02-18T15:30:02.525Z,2023-02-21T05:18:15Z,4039964733,56,Back,4039964735,152,,4039964737,265,,4039964731,13,,4039965027,233,252,4039964739,285,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509187575,252,4,1,30,30,3ptd7zlc5isrongig0wij2id4,0,75.4,72.4,2023-02-18T15:30:02.526Z,2023-02-21T05:18:14Z,4039964955,286,,4039964949,56,Center,4039964953,265,,4039964947,13,,4039965087,233,220,4039964951,152,,4047157939,389,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509187653,253,17,1,30,37,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-02-18T15:30:09.173Z,2023-02-21T05:18:17Z,4039965429,13,243,4039965425,31,,4039965427,392,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509188257,221,1,1,30,51,2ezfenuwk3y65p8jdbj55xqt0,1,25.5,23.9,2023-02-18T15:30:23.093Z,2023-02-21T05:18:23Z,4039968779,56,Back,4039968783,140,32.0,4039968795,213,5.5,4039968787,141,13.1,4039968773,5,,4047158041,178,,4039968777,152,,4039968791,212,10.0,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509188287,222,1,1,30,54,2ezfenuwk3y65p8jdbj55xqt0,1,32,13.1,2023-02-18T15:30:26.052Z,2023-02-21T05:18:27Z,4039968897,56,Back,4039968907,213,1.6,4039968903,212,13.1,4047158079,178,,4039968899,140,31.8,4039968901,141,32.4,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509188295,223,61,1,30,55,2ezfenuwk3y65p8jdbj55xqt0,0,26.5,56.3,2023-02-18T15:30:27.125Z,2023-02-21T05:18:32Z,4047158139,178,,4039968949,56,Back,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509188307,255,49,1,30,57,3ptd7zlc5isrongig0wij2id4,1,74.6,33,2023-02-18T15:30:29.154Z,2023-02-21T05:18:37Z,,,,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509188375,256,50,1,30,58,3ptd7zlc5isrongig0wij2id4,1,74.4,35.8,2023-02-18T15:30:30.088Z,2023-02-21T05:18:45Z,4039969387,56,Center,4039969399,286,,4039969747,233,224,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509188403,224,7,1,30,58,2ezfenuwk3y65p8jdbj55xqt0,1,25.6,64.2,2023-02-18T15:30:30.140Z,2023-02-21T05:18:50Z,4039969539,56,Back,4039969541,285,,4047158339,389,,4039969719,233,256,4045730203,385,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509188417,225,49,1,31,0,2ezfenuwk3y65p8jdbj55xqt0,1,29.3,73.8,2023-02-18T15:30:31.944Z,2023-02-21T05:18:54Z,,,,,,,,,,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509188733,226,1,1,31,7,2ezfenuwk3y65p8jdbj55xqt0,1,58.9,91.2,2023-02-18T15:30:39.194Z,2023-02-21T05:19:02Z,4039971441,212,20.8,4047158457,178,,4039971439,141,87.1,4039971443,213,3.3,4039971435,56,Back,4039971437,140,39.3,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509188967,227,1,1,31,10,2ezfenuwk3y65p8jdbj55xqt0,1,39.3,87.1,2023-02-18T15:30:42.845Z,2023-02-21T05:19:06Z,4039972509,141,68.8,4047158489,178,,4039972513,213,4.0,4039972507,140,28.1,4039972505,56,Back,4039972511,212,17.1,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509189159,228,1,1,31,16,2ezfenuwk3y65p8jdbj55xqt0,1,40.5,87.1,2023-02-18T15:30:48.807Z,2023-02-21T05:19:10Z,4039973559,212,6.9,4039973553,56,Back,4039973557,141,96.0,4039973555,140,43.6,4039973561,213,1.1,4047158527,178,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509189317,229,1,1,31,22,2ezfenuwk3y65p8jdbj55xqt0,1,43.6,96,2023-02-18T15:30:53.900Z,2023-02-21T05:19:13Z,4039974379,140,30.0,4039974383,212,27.7,4039974385,213,4.2,4047158551,178,,4039974381,141,61.1,4039974377,56,Back,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509189449,230,1,1,31,26,2ezfenuwk3y65p8jdbj55xqt0,1,29.8,59.7,2023-02-18T15:30:57.938Z,2023-02-21T05:19:24Z,4039975023,140,34.0,4039975027,212,29.4,4039975025,141,17.0,4039975019,56,Back,4039975029,213,4.9,4047158661,178,,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509189569,231,1,1,31,28,2ezfenuwk3y65p8jdbj55xqt0,1,42.1,13.8,2023-02-18T15:31:00.614Z,2023-02-21T05:19:28Z,4039975641,212,10.7,4047158693,178,,4039975639,141,29.5,4039975637,140,41.1,4039975635,56,Back,4039975643,213,1.7,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509189631,232,1,1,31,30,2ezfenuwk3y65p8jdbj55xqt0,1,41.1,29.5,2023-02-18T15:31:02.407Z,2023-02-21T05:19:33Z,4039976019,212,18.1,4047158743,178,,4039976013,56,Back,4039976015,140,24.0,4039976021,213,3.0,4039976017,141,33.1,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509189713,233,1,1,31,32,2ezfenuwk3y65p8jdbj55xqt0,1,24,33.1,2023-02-18T15:31:04.313Z,2023-02-21T05:19:36Z,4039976433,213,2.4,4039976423,140,11.0,4039976425,141,52.4,4047158767,178,,4039976427,212,18.9,4039976421,56,Back,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509189847,234,1,1,31,35,2ezfenuwk3y65p8jdbj55xqt0,1,11.4,59.7,2023-02-18T15:31:07.622Z,2023-02-21T05:19:40Z,4039977145,213,1.3,4047158809,178,,4039977135,141,86.0,4039977125,56,Back,4039977131,140,16.8,4039977139,212,18.8,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509190069,235,1,1,31,39,2ezfenuwk3y65p8jdbj55xqt0,1,24.7,83.3,2023-02-18T15:31:10.990Z,2023-02-21T05:19:42Z,4039978423,212,12.6,4039978419,140,36.0,4039978425,213,5.9,4039978417,56,Back,4039978421,141,76.9,4047158829,178,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509190183,236,1,1,31,43,2ezfenuwk3y65p8jdbj55xqt0,1,25.1,56.1,2023-02-18T15:31:15.730Z,2023-02-21T05:19:47Z,4039979037,140,22.4,4047158871,178,,4039979035,56,Back,4039979043,213,4.4,4039979041,212,10.5,4039979039,141,41.2,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509190341,237,1,1,31,46,2ezfenuwk3y65p8jdbj55xqt0,1,27,39.1,2023-02-18T15:31:18.559Z,2023-02-21T05:19:50Z,4039979879,213,1.4,4039979871,56,Back,4047158921,178,,4039979873,140,29.2,4039979877,212,13.3,4039979875,141,58.4,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509190479,238,1,1,31,50,2ezfenuwk3y65p8jdbj55xqt0,1,29.3,67,2023-02-18T15:31:22.885Z,2023-02-21T05:20:13Z,4039980651,56,Center,4039980659,212,23.0,4039980661,213,0.0,4047159153,178,,4039980655,141,68.2,4039980653,140,51.2,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509190489,239,61,1,31,53,2ezfenuwk3y65p8jdbj55xqt0,0,53.9,66.1,2023-02-18T15:31:25.651Z,2023-02-21T05:20:24Z,4047159307,178,,4039980709,56,Center,,,,,,,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509190475,257,49,1,31,54,3ptd7zlc5isrongig0wij2id4,1,39.7,20.7,2023-02-18T15:31:26.420Z,2023-02-21T05:20:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509190537,258,1,1,31,54,3ptd7zlc5isrongig0wij2id4,1,39.7,20.7,2023-02-18T15:31:26.609Z,2023-02-21T06:26:13Z,4039980969,56,Back,4039980971,140,25.9,4039980973,141,20.1,4039980977,213,3.2,4047159383,178,,4039980975,212,14.5,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
