id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/12/value,qualifier/17/value,qualifier/11/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2511980873,5,1,1,0,12,fvr504m6gaxsfmtx4fwm7iq1,0,29.8,80.8,2023-02-25T15:02:35.553Z,2023-02-28T05:14:45Z,4054690899,141,77.7,4054690895,56,Center,4054690897,140,95.9,4054690903,213,6.3,4054690901,212,69.4,4054690893,157,,4062886357,178,,4054690905,1,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981015,6,49,1,0,17,80jtkz2echk6yyyb9e2595cxr,1,4.6,21.6,2023-02-25T15:02:40.340Z,2023-02-28T05:14:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981245,7,1,1,0,20,80jtkz2echk6yyyb9e2595cxr,0,1.2,1.9,2023-02-25T15:02:43.421Z,2023-02-28T05:14:58Z,4054692531,140,22.4,4054692527,157,,4062886489,178,,4054692539,1,,4054692529,56,Back,4054692535,212,22.3,4054692533,141,3.2,4054692537,213,0.0,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981281,7,49,1,0,21,fvr504m6gaxsfmtx4fwm7iq1,1,80.7,88.1,2023-02-25T15:02:44.959Z,2023-02-28T05:15:59Z,,,,,,,,,,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981345,8,1,1,0,21,fvr504m6gaxsfmtx4fwm7iq1,1,80.7,88.1,2023-02-25T15:02:44.968Z,2023-02-28T05:15:54Z,4054692981,213,4.8,4054692975,140,81.1,4054692977,141,81.7,4054692979,212,4.4,4054692973,56,Left,4062887065,388,,4062887067,21,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981401,9,1,1,0,23,fvr504m6gaxsfmtx4fwm7iq1,1,81.1,81.7,2023-02-25T15:02:46.937Z,2023-02-28T05:16:26Z,4054693261,141,62.9,4054693265,213,4.2,4054693255,56,Center,4062887423,178,,4054693259,140,74.0,4054693263,212,14.8,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981391,8,43,1,0,26,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-02-25T15:02:49.127Z,2023-02-27T13:42:34Z,4061766683,144,45,4054693205,285,0,4054693203,56,Back,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512233379,763,43,1,0,26,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-02-25T15:02:49.127Z,2023-02-27T13:42:33Z,4056019019,286,0,4061766659,144,3,4056019037,233,8,4056019017,56,Center,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981429,10,1,1,0,26,fvr504m6gaxsfmtx4fwm7iq1,0,70.7,59.9,2023-02-25T15:02:49.420Z,2023-02-28T05:16:36Z,4054693447,212,18.0,4054693445,141,70.5,4062887525,178,,4054693449,213,0.4,4054693439,56,Center,4054693443,140,86.4,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981559,9,1,1,0,27,80jtkz2echk6yyyb9e2595cxr,1,11.9,33.6,2023-02-25T15:02:50.310Z,2023-02-28T05:16:44Z,4054694133,141,15.8,4062887627,178,,4054694137,213,6.0,4054694129,56,Right,4054694135,212,47.8,4054694139,1,,4054694127,157,,4054694131,140,55.9,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981591,10,1,1,0,29,80jtkz2echk6yyyb9e2595cxr,0,55.9,15.8,2023-02-25T15:02:52.823Z,2023-02-28T05:16:50Z,4062887721,388,,4054694333,140,66.7,4054694335,141,15.9,4054694329,168,,4054694337,212,11.3,4054694327,3,,4054694331,56,Right,4054694339,213,0.0,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985973,20,51,1,0,31,fvr504m6gaxsfmtx4fwm7iq1,1,38.2,32.4,2023-02-25T15:02:54.284Z,2023-02-28T05:17:28Z,4054716291,169,,,,,,,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981631,11,1,1,0,32,fvr504m6gaxsfmtx4fwm7iq1,0,35.7,79.1,2023-02-25T15:02:55.374Z,2023-02-28T05:17:40Z,4054694539,56,Back,4054694543,141,72.6,4054694547,213,4.3,4062888315,178,,4054694545,212,4.7,4054694541,140,34.1,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981677,11,49,1,0,33,80jtkz2echk6yyyb9e2595cxr,1,68.9,22.5,2023-02-25T15:02:56.564Z,2023-02-28T05:17:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981863,12,15,1,0,36,80jtkz2echk6yyyb9e2595cxr,1,86.2,40,2023-02-25T15:02:59.469Z,2023-02-28T05:18:11Z,4054731115,146,88.0,4054731117,147,41.0,4054729619,82,,4054731109,214,,4054729615,17,,4062888777,178,,4054731119,230,92.7,4054695603,22,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,4054731105,102,47.5,4054731107,103,19,4054731111,215,4054731113,458,4054731103,80,4054729613,20,4054729721,233,12,4054731121,231,44.9,4054695607,56,Center,,,,,,,,,,,,,,
2511981853,12,10,1,0,36,fvr504m6gaxsfmtx4fwm7iq1,1,12.7,55.1,2023-02-25T15:02:59.609Z,2023-02-28T05:18:17Z,4054695555,94,,4054695557,56,Back,4062888853,389,,4054729775,233,12,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982045,13,1,1,0,40,80jtkz2echk6yyyb9e2595cxr,1,92.2,7.4,2023-02-25T15:03:04.007Z,2023-02-28T05:18:43Z,4054696401,140,87.0,4062889173,178,,4054696397,56,Right,4054696409,213,3.3,4054696405,141,5.9,4054696407,212,5.6,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982203,14,1,1,0,42,80jtkz2echk6yyyb9e2595cxr,1,87,5.9,2023-02-25T15:03:05.285Z,2023-02-28T05:19:07Z,4054697173,213,1.6,4054697167,140,87.2,4054697165,56,Center,4054697171,212,16.4,4054697169,141,30.0,4062889403,178,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982269,15,1,1,0,44,80jtkz2echk6yyyb9e2595cxr,0,95.7,29.1,2023-02-25T15:03:07.811Z,2023-02-28T05:19:30Z,4054697413,140,96.0,4062889687,178,,4054697411,56,Center,4054697419,213,1.5,4054697415,141,34.7,4054697417,212,3.8,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513320181,764,61,1,0,44,fvr504m6gaxsfmtx4fwm7iq1,1,6,69.2,2023-02-25T15:03:07.882Z,2023-02-28T05:19:48Z,4061769187,56,Back,4062889925,178,,,,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982243,13,43,1,0,46,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-02-25T15:03:09.848Z,2023-02-25T15:53:38Z,4055297023,144,61,4054697333,56,Back,,,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982355,14,49,1,0,47,fvr504m6gaxsfmtx4fwm7iq1,1,16,50.1,2023-02-25T15:03:10.480Z,2023-02-28T05:19:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982595,15,1,1,0,49,fvr504m6gaxsfmtx4fwm7iq1,0,29.2,24.1,2023-02-25T15:03:13.102Z,2023-02-28T05:20:03Z,4054699023,141,33.0,4054699017,140,85.3,4054699025,212,59.2,4054699013,56,Center,4054699031,213,0.1,4061770041,155,,4062890117,178,,4054699035,1,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512097269,285,43,1,0,50,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-02-25T15:03:13.127Z,2023-02-27T13:44:10Z,4055298629,233,603,4055298621,56,Back,4061769897,144,3,4055298623,285,0,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512097179,603,43,1,0,50,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-02-25T15:03:13.127Z,2023-02-27T13:44:10Z,4055298117,56,Center,4055298119,286,0,4061769923,144,45,,,,,,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982671,16,49,1,0,55,80jtkz2echk6yyyb9e2595cxr,1,19.5,75,2023-02-25T15:03:18.325Z,2023-02-28T05:20:19Z,,,,,,,,,,,,,,,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982737,17,1,1,0,55,80jtkz2echk6yyyb9e2595cxr,1,19.5,75,2023-02-25T15:03:18.390Z,2023-02-28T05:20:14Z,4054699707,213,0.6,4054699695,56,Back,4054699705,212,12.8,4054699697,140,29.7,4054699701,141,85.3,4062890241,178,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982831,18,1,1,0,57,80jtkz2echk6yyyb9e2595cxr,1,29.7,85.3,2023-02-25T15:03:21.036Z,2023-02-28T05:20:39Z,4054700113,56,Back,4054700121,213,5.2,4062890537,178,,4054700115,140,36.3,4054700117,141,64.8,4054700119,212,15.6,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983061,19,1,1,1,3,80jtkz2echk6yyyb9e2595cxr,1,27.9,61.2,2023-02-25T15:03:26.384Z,2023-02-28T05:20:46Z,4062890639,178,,4054701251,56,Back,4054701259,213,4.9,4054701255,141,8.3,4054701253,140,34.2,4054701261,1,,4054701257,212,36.6,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983265,20,1,1,1,5,80jtkz2echk6yyyb9e2595cxr,1,34.2,8.3,2023-02-25T15:03:28.665Z,2023-02-28T05:20:54Z,4054702229,141,27.7,4054702237,213,2.3,4062890733,178,,4054702231,212,18.5,4054702227,140,21.9,4054702225,56,Back,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983361,21,1,1,1,9,80jtkz2echk6yyyb9e2595cxr,1,17.9,30.6,2023-02-25T15:03:32.506Z,2023-02-28T05:20:59Z,4054702699,213,2.1,4054702691,141,56.7,4054702695,212,20.3,4062890797,178,,4054702689,140,8.6,4054702685,56,Back,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983617,22,1,1,1,12,80jtkz2echk6yyyb9e2595cxr,1,8.6,56.7,2023-02-25T15:03:36.035Z,2023-02-28T05:21:05Z,4054704053,140,20.6,4062890869,178,,4054704055,141,74.2,4054704051,56,Back,4054704059,212,17.3,4054704063,213,0.8,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983697,23,1,1,1,19,80jtkz2echk6yyyb9e2595cxr,0,37.8,87.8,2023-02-25T15:03:42.143Z,2023-02-28T05:21:11Z,4054704471,140,75.8,4054704479,1,,4062890959,178,,4054704467,155,,4054704475,212,56.4,4054704477,213,5.5,4054704469,56,Center,4054704473,141,29.1,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983731,16,49,1,1,21,fvr504m6gaxsfmtx4fwm7iq1,1,27.5,72.3,2023-02-25T15:03:44.388Z,2023-02-28T05:21:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983869,17,1,1,1,21,fvr504m6gaxsfmtx4fwm7iq1,1,27.5,72.3,2023-02-25T15:03:44.429Z,2023-02-28T05:21:21Z,4054705321,212,10.6,4054705317,140,32.7,4054705315,56,Back,4054705323,213,5.3,4054705319,141,59.0,4062891063,178,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983955,18,1,1,1,23,fvr504m6gaxsfmtx4fwm7iq1,0,32.1,67.2,2023-02-25T15:03:46.919Z,2023-02-28T05:21:31Z,4054705801,141,100.0,4054705805,213,0.6,4054705807,1,,4054705795,157,,4054705797,56,Left,4062891169,178,,4054705803,212,44.1,4054705799,140,67.8,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983969,19,5,1,1,26,fvr504m6gaxsfmtx4fwm7iq1,0,62.5,101.5,2023-02-25T15:03:49.295Z,2023-02-28T05:21:39Z,4054705871,56,Left,4054706587,233,24,4054705873,347,,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984075,24,5,1,1,26,80jtkz2echk6yyyb9e2595cxr,1,37.5,-1.5,2023-02-25T15:03:49.295Z,2023-02-28T05:21:39Z,4054706509,233,19,4054706449,347,,4054706447,56,Back,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984153,25,1,1,1,29,80jtkz2echk6yyyb9e2595cxr,1,42.8,0,2023-02-25T15:03:52.743Z,2023-02-28T05:21:43Z,4054706861,141,11.0,4061771453,189,,4054706865,213,1.1,4054706857,56,Back,4054706855,107,,4054706863,212,9.5,4054706859,140,46.7,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984285,26,1,1,1,30,80jtkz2echk6yyyb9e2595cxr,1,46.7,11,2023-02-25T15:03:53.693Z,2023-02-28T05:21:49Z,4054707525,56,Back,4054707527,140,40.2,4054707531,141,4.4,4054707537,213,3.7,4054707535,212,8.2,4062891355,178,,4061771631,189,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984487,27,1,1,1,35,80jtkz2echk6yyyb9e2595cxr,1,38,7.3,2023-02-25T15:03:58.828Z,2023-02-28T05:22:02Z,4054708557,56,Back,4062891555,178,,4054708563,212,12.0,4054708559,140,49.4,4061771663,189,,4054708561,141,5.5,4054708565,213,6.2,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984629,28,1,1,1,40,80jtkz2echk6yyyb9e2595cxr,1,48.3,10.6,2023-02-25T15:04:03.699Z,2023-02-28T05:22:14Z,4054709303,1,,4062891693,178,,4054709285,56,Back,4054709299,212,32.7,4054709301,213,2.1,4054709291,140,33.2,4054709295,141,52.7,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984755,29,1,1,1,44,80jtkz2echk6yyyb9e2595cxr,1,38.7,55.8,2023-02-25T15:04:07.276Z,2023-02-28T05:22:23Z,4054709999,141,78.2,4054710003,213,1.2,4054709997,140,44.9,4054709995,56,Back,4062891787,178,,4054710001,212,16.6,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984815,30,1,1,1,47,80jtkz2echk6yyyb9e2595cxr,1,54.7,86,2023-02-25T15:04:10.547Z,2023-02-28T05:22:37Z,4054710281,56,Center,4054710289,213,5.1,4062891943,178,,4054710285,141,74.7,4054710287,212,8.3,4054710283,140,57.6,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984863,31,1,1,1,48,80jtkz2echk6yyyb9e2595cxr,1,57.6,74.7,2023-02-25T15:04:11.494Z,2023-02-28T05:22:44Z,4054710509,56,Left,4054710513,141,90.6,4054710517,212,12.2,4054710519,213,2.1,4062892011,178,,4054710511,140,52.2,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984907,32,1,1,1,49,80jtkz2echk6yyyb9e2595cxr,1,52.2,90.6,2023-02-25T15:04:13.054Z,2023-02-28T05:22:54Z,4054710737,213,4.8,4054710735,212,11.8,4062892127,178,,4054710731,141,73.3,4054710727,140,53.4,4054710723,56,Center,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
