id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515072197,5,8,1,0,13,8mbtyq0has0uu0565fm9t5cdo,1,22,68.1,2023-03-04T15:01:51.256Z,2023-03-07T08:51:52Z,4079908511,178,,4071022233,56,Back,4078172181,385,,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516421773,736,49,1,0,16,8mbtyq0has0uu0565fm9t5cdo,1,33.3,94.8,2023-03-04T15:01:54.767Z,2023-03-07T08:51:58Z,,,,,,,,,,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072299,6,61,1,0,16,8mbtyq0has0uu0565fm9t5cdo,0,40.5,92.3,2023-03-04T15:01:54.774Z,2023-03-07T08:52:03Z,4071022643,56,Back,4079908717,178,,,,,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072411,7,5,1,0,18,8b523ujgl21tbc01me65q0aoh,1,52,-1.4,2023-03-04T15:01:56.337Z,2023-03-07T08:52:07Z,4071023183,233,7,4071023103,56,Right,4071023105,347,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072405,7,5,1,0,18,8mbtyq0has0uu0565fm9t5cdo,0,48,101.4,2023-03-04T15:01:56.337Z,2023-03-07T08:52:07Z,4071023075,347,,4071023073,56,Back,4071023269,233,7,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072645,8,1,1,0,22,8b523ujgl21tbc01me65q0aoh,1,53.6,0,2023-03-04T15:02:00.145Z,2023-03-07T08:52:39Z,4071024207,56,Back,4071024199,107,,4071024221,141,14.4,4071024227,212,22.9,4071024233,213,2.6,4071024241,1,,4071024213,140,34.4,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072891,9,1,1,0,28,8b523ujgl21tbc01me65q0aoh,1,31.8,36,2023-03-04T15:02:06.746Z,2023-03-07T08:52:48Z,4079909527,178,,4071025345,213,2.7,4071025339,140,15.3,4071025341,141,48.8,4071025343,212,19.4,4071025337,56,Back,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073023,10,1,1,0,35,8b523ujgl21tbc01me65q0aoh,0,19.1,47.5,2023-03-04T15:02:12.858Z,2023-03-07T08:52:51Z,4071025947,213,5.7,4071025941,141,14.3,4071025945,212,42.1,4079909587,178,,4071025931,56,Right,4071025937,140,52.9,4071025927,155,,4071025949,1,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073081,8,43,1,0,38,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-03-04T15:02:15.842Z,2023-03-04T15:02:21Z,4071026171,140,27.6,4071026169,56,Back,4071026177,213,0,4071026175,212,0,4071026173,141,88.0,4071026753,144,1,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073113,9,1,1,0,38,8mbtyq0has0uu0565fm9t5cdo,0,32,90.3,2023-03-04T15:02:16.198Z,2023-03-07T08:53:06Z,4071026353,140,58.4,4071026359,213,6.1,4071026351,56,Left,4071026357,212,28.3,4071026355,141,81.8,4079909877,178,,4071026349,3,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073189,11,1,1,0,40,8b523ujgl21tbc01me65q0aoh,0,33.2,31.6,2023-03-04T15:02:18.694Z,2023-03-07T08:53:42Z,4071026711,1,,4071026707,212,37.7,4071026705,141,38.6,4071026695,56,Center,4079910189,178,,4071026693,157,,4071026709,213,0.1,4071026699,140,68.8,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073303,10,1,1,0,43,8mbtyq0has0uu0565fm9t5cdo,0,34.5,47.3,2023-03-04T15:02:21.023Z,2023-03-07T08:53:49Z,4071027297,3,,4071027309,213,0.4,4079910583,178,,4071027301,140,64.1,4071027311,1,,4071027307,212,34.0,4071027305,141,67.5,4071027299,56,Center,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073285,12,44,1,0,45,8b523ujgl21tbc01me65q0aoh,1,35.8,30.8,2023-03-04T15:02:22.954Z,2023-03-07T13:34:31Z,4071027757,233,11,4071027159,56,Back,4071027161,285,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073325,11,44,1,0,45,8mbtyq0has0uu0565fm9t5cdo,0,64.2,69.2,2023-03-04T15:02:22.955Z,2023-03-07T08:53:55Z,4071027409,56,Center,4071027415,286,,4071027829,233,12,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073391,13,1,1,0,45,8b523ujgl21tbc01me65q0aoh,1,35.6,29.2,2023-03-04T15:02:23.073Z,2023-03-07T13:34:32Z,4071027775,141,26.7,4071027777,212,21.8,4071027771,56,Center,4071027779,213,6.2,4071027773,140,56.3,4079910695,388,,4071027769,3,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073433,14,1,1,0,48,8b523ujgl21tbc01me65q0aoh,1,56.1,29.1,2023-03-04T15:02:25.839Z,2023-03-07T08:54:14Z,4071027993,213,4.5,4071027983,140,52.9,4071027979,56,Right,4079910937,178,,4071027987,141,4.6,4071027991,212,17.0,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073519,15,2,1,0,48,8b523ujgl21tbc01me65q0aoh,1,52.9,4.6,2023-03-04T15:02:26.762Z,2023-03-07T08:54:25Z,4079911083,178,,4071028403,7,1feu2co3n49llnckcxffuo79x,4071028405,56,Center,4071028409,141,21.6,4071028407,140,69.2,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073489,12,55,1,0,48,8mbtyq0has0uu0565fm9t5cdo,1,31.5,81.5,2023-03-04T15:02:26.763Z,2023-03-07T08:54:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074539,13,1,1,1,16,8mbtyq0has0uu0565fm9t5cdo,0,34.1,82.7,2023-03-04T15:02:54.039Z,2023-03-07T08:54:56Z,4071033527,212,47.5,4071033521,140,79.2,4071033531,1,,4071033517,56,Left,4071033507,5,,4071033525,141,87.7,4079911611,178,,4071635467,157,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,4071033513,241,4071033529,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074557,16,44,1,1,19,8b523ujgl21tbc01me65q0aoh,1,19.8,11.6,2023-03-04T15:02:57.079Z,2023-03-07T13:34:32Z,4071033855,233,14,4071033639,285,,4071033637,56,Back,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074591,14,44,1,1,19,8mbtyq0has0uu0565fm9t5cdo,0,80.2,88.4,2023-03-04T15:02:57.080Z,2023-03-07T08:55:02Z,4071033779,56,Left,4071033781,286,,4071033895,233,16,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074625,17,1,1,1,19,8b523ujgl21tbc01me65q0aoh,0,18.9,11,2023-03-04T15:02:57.137Z,2023-03-07T13:34:32Z,4071033951,213,6.2,4071033925,3,,4071033943,141,9.5,4071033947,212,14.3,4071033929,56,Back,4071033933,140,32.5,4079911721,388,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074653,15,1,1,1,20,8mbtyq0has0uu0565fm9t5cdo,0,66.1,85.4,2023-03-04T15:02:58.429Z,2023-03-07T08:55:20Z,4079911891,388,,4071034083,212,23.5,4071034073,140,88.3,4071034077,141,80.9,4071034087,213,6.2,4071034069,3,,4071034071,56,Left,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074723,18,1,1,1,22,8b523ujgl21tbc01me65q0aoh,0,16,15,2023-03-04T15:03:00.218Z,2023-03-07T08:55:27Z,4071034445,213,6.0,4079912023,178,,4071034441,141,6.7,4071034439,140,34.8,4071034443,212,20.5,4071034437,56,Back,4071034435,3,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074913,16,5,1,1,25,8mbtyq0has0uu0565fm9t5cdo,1,64.8,101.8,2023-03-04T15:03:02.972Z,2023-03-07T08:55:31Z,4071035327,347,,4071035739,233,19,4071035325,56,Left,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074813,19,5,1,1,25,8b523ujgl21tbc01me65q0aoh,0,35.2,-1.8,2023-03-04T15:03:02.972Z,2023-03-07T08:55:31Z,4071035787,233,16,4071034897,347,,4071034895,56,Back,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075753,17,1,1,1,50,8mbtyq0has0uu0565fm9t5cdo,0,72.5,100,2023-03-04T15:03:27.968Z,2023-03-07T08:55:36Z,4071039739,1,,4071039729,140,87.1,4071039733,141,61.7,4071039737,213,5.2,4071039727,56,Center,4071039725,107,,4071039735,212,31.4,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075777,20,12,1,1,51,8b523ujgl21tbc01me65q0aoh,1,8.4,33,2023-03-04T15:03:29.828Z,2023-03-07T08:55:43Z,4079912261,388,,4071039829,140,26.9,4071039833,212,21.3,4071039827,56,Back,4071039831,141,20.0,4071039923,15,,4071039835,213,5.9,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076109,18,1,1,1,55,8mbtyq0has0uu0565fm9t5cdo,1,59.4,70.1,2023-03-04T15:03:33.704Z,2023-03-07T08:56:37Z,4071041367,56,Back,4071041373,141,51.5,4071041379,213,3.4,4071041381,1,,4071041369,140,20.2,4079912957,178,,4071041377,212,43.1,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076207,19,1,1,2,0,8mbtyq0has0uu0565fm9t5cdo,0,20.8,48.7,2023-03-04T15:03:38.264Z,2023-03-07T08:56:44Z,4079913109,178,,4071041811,157,,4071041817,141,73.6,4071041821,213,0.3,4071041819,212,59.0,4071041813,56,Center,4071041815,140,74.6,4071041823,1,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076315,21,1,1,2,3,8b523ujgl21tbc01me65q0aoh,1,29.3,27.9,2023-03-04T15:03:41.786Z,2023-03-07T08:56:48Z,4071042385,213,2.9,4071042363,56,Back,4071042377,212,19.1,4071042369,140,11.6,4071042373,141,34.5,4079913179,178,,4071042361,3,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076333,22,52,1,2,6,8b523ujgl21tbc01me65q0aoh,1,11.6,34.5,2023-03-04T15:03:44.670Z,2023-03-07T08:56:53Z,4079913249,178,,4078196779,376,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076739,23,1,1,2,14,8b523ujgl21tbc01me65q0aoh,1,10.7,44.8,2023-03-04T15:03:52.315Z,2023-03-07T08:57:08Z,4071044479,56,Back,4071044483,141,22.7,4071044485,212,15.6,4079913479,178,,4071044477,123,,4071044487,213,5.0,4071044481,140,14.8,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076815,24,1,1,2,17,8b523ujgl21tbc01me65q0aoh,1,21.5,22.2,2023-03-04T15:03:55.811Z,2023-03-07T08:57:12Z,4079913543,178,,4071044903,212,16.7,4071044893,140,33.2,4071044899,141,5.5,4071044891,56,Back,4071044907,213,5.5,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076863,25,1,1,2,20,8b523ujgl21tbc01me65q0aoh,1,32.2,6.2,2023-03-04T15:03:58.097Z,2023-03-07T08:57:15Z,4071045131,212,10.8,4071045127,140,32.4,4071045125,56,Back,4079913599,178,,4071045133,213,1.6,4071045129,141,22.1,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076875,26,61,1,2,20,8b523ujgl21tbc01me65q0aoh,0,32,25.8,2023-03-04T15:03:58.769Z,2023-03-07T08:57:20Z,4071045189,56,Back,4079913673,178,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515076901,20,49,1,2,22,8mbtyq0has0uu0565fm9t5cdo,1,73.2,76.1,2023-03-04T15:04:00.118Z,2023-03-07T08:57:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077003,21,1,1,2,23,8mbtyq0has0uu0565fm9t5cdo,1,72.9,72,2023-03-04T15:04:01.334Z,2023-03-07T08:57:27Z,4071045853,141,34.6,4071045855,212,25.7,4071045849,56,Center,4079913795,178,,4071045851,140,76.7,4071045857,213,4.9,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077037,22,1,1,2,26,8mbtyq0has0uu0565fm9t5cdo,1,78.7,38.6,2023-03-04T15:04:04.008Z,2023-03-07T08:57:32Z,4071046031,141,47.2,4071046021,56,Center,4071046027,140,73.4,4071046039,212,8.1,4079913905,178,,4071046041,213,2.3,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077085,23,1,1,2,27,8mbtyq0has0uu0565fm9t5cdo,1,73.1,47.2,2023-03-04T15:04:05.229Z,2023-03-07T08:57:36Z,4079913945,178,,4071046259,140,81.9,4071046263,141,13.8,4071046267,213,5.1,4071046255,56,Right,4071046265,212,24.5,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077183,24,1,1,2,28,8mbtyq0has0uu0565fm9t5cdo,1,76.8,21.3,2023-03-04T15:04:06.356Z,2023-03-07T08:57:42Z,4071046787,140,89.2,4071046791,212,13.6,4071046785,56,Center,4079914075,178,,4071046789,141,27.0,4071046793,213,0.3,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077255,25,1,1,2,31,8mbtyq0has0uu0565fm9t5cdo,1,92.8,27.9,2023-03-04T15:04:09.214Z,2023-03-07T08:57:45Z,4071047245,141,24.0,4079914143,178,,4071047247,212,15.5,4071047241,56,Center,4071047249,213,3.3,4071047243,140,78.3,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077337,26,3,1,2,32,8mbtyq0has0uu0565fm9t5cdo,1,87.8,25.6,2023-03-04T15:04:10.556Z,2023-03-07T08:58:26Z,4071047781,233,27,4071047707,56,Center,4071047709,286,,4078198319,465,,4079914221,178,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077271,27,45,1,2,32,8b523ujgl21tbc01me65q0aoh,0,12.2,74.4,2023-03-04T15:04:10.556Z,2023-03-07T08:58:26Z,4071047789,233,26,4071047319,56,Back,4071047323,285,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077433,27,1,1,2,33,8mbtyq0has0uu0565fm9t5cdo,0,85.4,23.6,2023-03-04T15:04:11.490Z,2023-03-07T08:58:34Z,4071048197,141,56.7,4071048191,155,,4071048195,140,88.1,4079915321,178,,4071048201,213,1.4,4071048193,56,Center,4071048199,212,22.7,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077381,28,12,1,2,34,8b523ujgl21tbc01me65q0aoh,1,10.9,47.5,2023-03-04T15:04:12.575Z,2023-03-07T08:59:09Z,4071047919,15,,4071047899,213,0,4071047887,140,32.6,4071047891,141,47.5,4079916137,388,,4071047885,56,Back,4071047895,212,22.8,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077549,28,1,1,2,36,8mbtyq0has0uu0565fm9t5cdo,0,74.7,48.2,2023-03-04T15:04:14.154Z,2023-03-07T08:59:33Z,4071048739,213,6.2,4071048733,140,96.1,4071048729,3,,4079916847,388,,4071048735,141,44.5,4071048731,56,Center,4071048737,212,22.6,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
