id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2497212351,7,1,1,0,9,8w89tsles26jm12aoelwvlttt,0,56.9,85.3,2023-01-14T15:00:55.508Z,2023-01-17T05:11:52Z,3977033069,141,77.2,3977033063,3,,3977033065,56,Center,3977033067,140,65.4,3977033073,213,5.7,3981880921,388,,3977033071,212,10.5,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212381,5,49,1,0,12,b3vbyitzi3nrw9ehj1eoko219,1,28,39.2,2023-01-14T15:00:57.983Z,2023-01-17T04:15:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212451,6,1,1,0,13,b3vbyitzi3nrw9ehj1eoko219,1,27.6,36.7,2023-01-14T15:00:59.095Z,2023-01-17T04:15:53Z,3981880983,178,,3977033549,213,2.9,3977033541,56,Back,3977033543,140,9.7,3977033545,141,43.4,3977033547,212,19.3,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212507,7,1,1,0,16,b3vbyitzi3nrw9ehj1eoko219,0,8,44.3,2023-01-14T15:01:02.101Z,2023-01-17T04:15:59Z,3977033841,213,0.2,3977033843,1,,3977033839,212,41.1,3977033835,140,46.6,3977033837,141,54.6,3977033833,56,Back,3977033831,155,,3981881025,178,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212533,8,61,1,0,19,8w89tsles26jm12aoelwvlttt,1,55.9,42.8,2023-01-14T15:01:04.774Z,2023-01-17T04:16:11Z,3981881105,388,,3981881103,15,,3977033945,56,Center,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212619,9,1,1,0,20,8w89tsles26jm12aoelwvlttt,1,39.4,34,2023-01-14T15:01:06.676Z,2023-01-17T04:16:19Z,3977034383,213,1.6,3977034381,212,22.4,3977034373,3,,3977034377,140,39.4,3977034375,56,Back,3981881133,178,,3977034379,141,66.9,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212623,10,49,1,0,24,8w89tsles26jm12aoelwvlttt,1,39.4,66.9,2023-01-14T15:01:10.090Z,2023-01-17T04:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212723,11,1,1,0,25,8w89tsles26jm12aoelwvlttt,0,38.3,87.8,2023-01-14T15:01:10.874Z,2023-01-17T04:16:51Z,3977034931,213,0.4,3977034929,212,24.7,3977034923,56,Left,3977034921,155,,3977034925,140,60.0,3977034927,141,100.0,3981881267,178,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213201,8,5,1,0,28,b3vbyitzi3nrw9ehj1eoko219,1,42.5,-1.8,2023-01-14T15:01:14.174Z,2023-01-17T04:16:55Z,3977037231,56,Back,3977037259,233,12,3977037233,347,,,,,,,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212729,12,5,1,0,28,8w89tsles26jm12aoelwvlttt,0,57.5,101.8,2023-01-14T15:01:14.174Z,2023-01-17T04:16:55Z,3977034937,56,Left,3977037291,233,8,3977034939,347,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213287,9,1,1,0,51,b3vbyitzi3nrw9ehj1eoko219,1,45.7,0,2023-01-14T15:01:37.642Z,2023-01-17T04:17:01Z,3977037617,107,,3977037629,1,,3977037621,140,21.2,3977037619,56,Back,3977037623,141,16.2,3977037625,212,28.5,3977037627,213,2.7,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213333,10,1,1,0,55,b3vbyitzi3nrw9ehj1eoko219,1,21.2,16.2,2023-01-14T15:01:41.283Z,2023-01-17T04:17:05Z,3977037867,56,Back,3977037873,212,18.7,3981881339,178,,3977037871,141,41.5,3977037875,213,2.0,3977037869,140,14.3,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213427,11,1,1,0,58,b3vbyitzi3nrw9ehj1eoko219,1,15.1,42.2,2023-01-14T15:01:43.784Z,2023-01-17T04:17:08Z,3977038411,213,1.1,3977038409,212,23.2,3977038403,56,Back,3981881369,178,,3977038407,141,71.8,3977038405,140,26.0,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213495,12,1,1,1,2,b3vbyitzi3nrw9ehj1eoko219,1,29.3,72.4,2023-01-14T15:01:48.280Z,2023-01-17T04:17:12Z,3977038691,140,14.7,3977038693,141,44.9,3977038697,213,4.0,3977038695,212,24.2,3981881437,178,,3977038689,56,Back,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213547,13,1,1,1,5,b3vbyitzi3nrw9ehj1eoko219,1,18.2,46.1,2023-01-14T15:01:51.328Z,2023-01-17T04:17:16Z,3977038951,213,4.9,3977038949,212,13.7,3981881459,178,,3977038943,56,Back,3977038947,141,26.4,3977038945,140,20.7,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213689,14,1,1,1,8,b3vbyitzi3nrw9ehj1eoko219,0,25.2,28.2,2023-01-14T15:01:54.379Z,2023-01-17T04:17:19Z,3977039615,155,,3977039617,56,Center,3977039623,212,62.8,3977039619,140,84.9,3977039621,141,33.0,3977039627,1,,3977039625,213,0.1,3981881479,178,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213725,13,52,1,1,13,8w89tsles26jm12aoelwvlttt,1,13.4,70.3,2023-01-14T15:01:59.173Z,2023-01-17T04:17:23Z,3981329793,377,,3981881519,178,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214053,14,1,1,1,20,8w89tsles26jm12aoelwvlttt,1,12.8,56.1,2023-01-14T15:02:06.226Z,2023-01-17T04:17:26Z,3977041365,213,1.0,3977041361,212,15.0,3981881545,178,,3977041353,140,20.7,3977041351,56,Back,3977041357,141,74.4,3977041347,123,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214129,15,1,1,1,26,8w89tsles26jm12aoelwvlttt,1,31.8,81.2,2023-01-14T15:02:12.323Z,2023-01-17T04:17:30Z,3977041743,56,Back,3981881577,178,,3977041745,140,45.3,3977041751,212,17.3,3977041753,213,0.6,3977041749,141,95.9,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214199,16,1,1,1,28,8w89tsles26jm12aoelwvlttt,1,45.3,95.9,2023-01-14T15:02:14.171Z,2023-01-17T04:17:35Z,3977042045,213,6.0,3977042043,212,27.6,3977042041,141,84.8,3977042039,140,70.6,3977042037,56,Left,3977042035,155,,3981881617,178,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214209,17,61,1,1,30,8w89tsles26jm12aoelwvlttt,0,70.6,84.8,2023-01-14T15:02:16.014Z,2023-01-17T04:17:41Z,3977042083,56,Left,3981881675,178,,,,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214285,15,12,1,1,32,b3vbyitzi3nrw9ehj1eoko219,1,15.9,14.6,2023-01-14T15:02:17.904Z,2023-01-17T04:17:46Z,3981881691,178,,3977042477,213,5.5,3981330381,167,,3977042471,141,0.0,3977042473,212,14.9,3977042467,140,25.6,3977042463,56,Back,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214293,16,5,1,1,33,b3vbyitzi3nrw9ehj1eoko219,0,24.6,-1.6,2023-01-14T15:02:18.972Z,2023-01-17T04:17:50Z,3977042533,347,,3977042531,56,Back,3977043399,233,19,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214471,19,5,1,1,33,8w89tsles26jm12aoelwvlttt,1,75.4,101.6,2023-01-14T15:02:18.972Z,2023-01-17T04:17:49Z,3977043329,347,,3977043349,233,16,3977043327,56,Left,,,,,,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214307,18,43,1,1,35,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-14T15:02:21.038Z,2023-01-14T15:02:24Z,3977043143,144,8,3977042581,56,Left,,,,,,,,,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214545,20,1,1,1,40,8w89tsles26jm12aoelwvlttt,1,76.3,100,2023-01-14T15:02:26.053Z,2023-01-17T04:17:54Z,3977043681,213,3.5,3977043667,107,,3977043675,141,94.4,3977043673,140,63.4,3977043679,212,14.5,3977043669,56,Left,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214623,21,1,1,1,42,8w89tsles26jm12aoelwvlttt,1,63.7,90.5,2023-01-14T15:02:28.730Z,2023-01-17T04:17:59Z,3977044063,212,13.3,3981881739,178,,3977044059,141,77.3,3977044053,56,Center,3977044055,140,54.4,3977044069,213,3.9,,,,,,,5v9byi3v430ysdqb058eww3c9,E. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214705,22,1,1,1,45,8w89tsles26jm12aoelwvlttt,1,54.4,77.3,2023-01-14T15:02:30.762Z,2023-01-17T04:18:03Z,3977044409,140,45.6,3977044407,56,Back,3977044415,213,4.2,3981881753,178,,3977044411,141,50.4,3977044413,212,20.5,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214787,23,1,1,1,48,8w89tsles26jm12aoelwvlttt,1,45.6,50.4,2023-01-14T15:02:34.075Z,2023-01-17T04:18:08Z,3977044849,141,7.7,3977044847,140,56.0,3977044845,56,Right,3981881769,178,,3977044851,212,31.0,3977044853,213,5.1,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214949,24,1,1,1,50,8w89tsles26jm12aoelwvlttt,1,56,7.7,2023-01-14T15:02:36.580Z,2023-01-17T04:18:12Z,3977045639,213,0.1,3977045637,212,22.2,3977045635,141,12.5,3977045633,140,76.9,3981881787,178,,3977045631,56,Right,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214969,25,50,1,1,54,8w89tsles26jm12aoelwvlttt,1,71.7,2.6,2023-01-14T15:02:40.049Z,2023-01-17T04:18:37Z,3981332049,286,,3981343839,233,607,3977045723,56,Right,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498020185,607,7,1,1,54,b3vbyitzi3nrw9ehj1eoko219,1,28.3,97.4,2023-01-14T15:02:40.194Z,2023-01-17T04:18:42Z,3981881943,178,,3981332067,384,,3981331903,56,Back,3981332031,285,,3981343835,233,25,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214961,17,49,1,1,56,b3vbyitzi3nrw9ehj1eoko219,1,15.7,87.1,2023-01-14T15:02:41.774Z,2023-01-17T04:18:47Z,,,,,,,,,,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215031,18,1,1,1,56,b3vbyitzi3nrw9ehj1eoko219,0,15.7,87.1,2023-01-14T15:02:41.799Z,2023-01-17T04:18:52Z,3977046043,157,,3977046047,140,45.5,3977046045,56,Back,3977046053,213,6.2,3977046051,212,31.3,3977046055,1,,3981882003,178,,3977046049,141,85.0,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215087,26,49,1,1,58,8w89tsles26jm12aoelwvlttt,1,55.3,18.8,2023-01-14T15:02:43.995Z,2023-01-17T04:18:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215133,27,1,1,1,58,8w89tsles26jm12aoelwvlttt,1,55.3,18.8,2023-01-14T15:02:43.998Z,2023-01-17T04:19:01Z,3977046585,56,Center,3977046599,213,0.2,3977046593,141,21.5,3977046595,212,9.2,3977046589,140,63.9,3981882059,178,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215187,28,1,1,1,59,8w89tsles26jm12aoelwvlttt,1,63.9,21.5,2023-01-14T15:02:44.784Z,2023-01-17T04:19:07Z,3977046869,213,3.0,3977046865,141,25.9,3977046867,212,26.2,3977046861,56,Back,3977046863,140,39.1,3981882079,178,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215357,29,1,1,2,2,8w89tsles26jm12aoelwvlttt,1,39.1,25.9,2023-01-14T15:02:48.214Z,2023-01-17T04:19:11Z,3977047821,213,2.6,3977047819,212,29.8,3977047813,56,Back,3977047815,140,14.9,3981882099,178,,3977047817,141,48.8,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215505,30,1,1,2,8,8w89tsles26jm12aoelwvlttt,1,17.1,49.3,2023-01-14T15:02:54.508Z,2023-01-17T04:19:15Z,3977048729,212,24.6,3977048731,213,5.0,3981882155,178,,3977048725,140,23.2,3977048727,141,14.3,3977048723,56,Back,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215673,31,1,1,2,14,8w89tsles26jm12aoelwvlttt,1,29.5,11.4,2023-01-14T15:03:00.260Z,2023-01-17T04:19:17Z,3977049599,212,39.4,3977049603,213,1.5,3977049587,56,Back,3977049607,1,,3981882163,178,,3977049595,141,69.3,3977049591,140,31.2,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215757,32,1,1,2,19,8w89tsles26jm12aoelwvlttt,1,37.8,78.5,2023-01-14T15:03:04.748Z,2023-01-17T04:19:22Z,3981882201,178,,3977050017,56,Left,3977050019,140,55.9,3977050021,141,94.7,3977050023,212,22.0,3977050027,213,0.5,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215865,33,1,1,2,22,8w89tsles26jm12aoelwvlttt,1,58.7,93.9,2023-01-14T15:03:08.235Z,2023-01-17T04:19:28Z,3977050569,140,58.5,3977050563,56,Left,3977050577,213,4.7,3981882247,178,,3977050573,212,7.1,3977050571,141,83.5,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497215955,34,1,1,2,24,8w89tsles26jm12aoelwvlttt,1,58.8,77.9,2023-01-14T15:03:10.601Z,2023-01-17T04:19:32Z,3977051005,155,,3977051035,213,4.6,3977051037,1,,3977051029,141,13.4,3977051031,212,44.0,3977051013,196,,3977051019,56,Right,3977051025,140,55.9,299g43uwcj4dblia1bihagmol,N. Holland,3981882303,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216109,35,1,1,2,28,8w89tsles26jm12aoelwvlttt,1,56.9,11.1,2023-01-14T15:03:14.134Z,2023-01-17T04:19:39Z,3977051829,212,18.5,3977051831,213,6.1,3981882337,178,,3977051823,56,Right,3977051827,141,5.2,3977051825,140,74.1,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216153,36,1,1,2,32,8w89tsles26jm12aoelwvlttt,0,80.4,14,2023-01-14T15:03:18.700Z,2023-01-17T04:19:42Z,3977052065,56,Center,3977052083,213,1.3,3977052061,155,,3977052075,141,47.0,3977052059,2,,3977052079,212,23.3,3981882363,178,,3981332711,224,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,3977052069,140,86.4,3981332713,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216299,19,12,1,2,34,b3vbyitzi3nrw9ehj1eoko219,1,10.4,41,2023-01-14T15:03:19.868Z,2023-01-17T04:19:47Z,3977052803,140,38.6,3977052801,56,Back,3977052807,212,38.2,3977052805,141,76.4,3981882401,178,,3977052809,213,0.7,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216317,20,1,1,2,37,b3vbyitzi3nrw9ehj1eoko219,0,38.6,76.4,2023-01-14T15:03:23.261Z,2023-01-17T04:20:07Z,3977052907,212,9.4,3977052905,141,69.3,3977052903,140,30.9,3981882613,178,,3977052899,56,Back,3981332933,156,,3977052897,3,,3977052909,213,3.7,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216523,39,1,1,2,40,8w89tsles26jm12aoelwvlttt,1,64.3,23.7,2023-01-14T15:03:25.912Z,2023-01-17T04:20:23Z,3977053921,56,Center,3981882749,178,,3977053925,140,59.6,3977053937,213,2.1,3977053933,212,10.1,3977053929,141,36.7,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
