id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2494449637,5,1,1,0,11,82kapkjwonlv9j1ui0ytv5sii,0,29.5,66.3,2023-01-01T15:01:53.538Z,2023-01-03T09:19:07Z,3962507901,56,Back,3962507905,141,78.1,3962507909,213,0.5,3962507907,212,16.4,3962507911,1,,3962507903,140,43.1,3962507899,157,,3964381443,388,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449621,9,4,1,0,14,8rfydplrc9ki0sirqi0drcybk,1,60.4,27.2,2023-01-01T15:01:56.953Z,2023-01-03T09:19:13Z,3962507831,286,,3962507829,152,,3962507825,295,,3962507827,56,Center,3962507823,13,,3962507931,233,6,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449639,6,4,1,0,14,82kapkjwonlv9j1ui0ytv5sii,0,39.6,72.8,2023-01-01T15:01:56.954Z,2023-01-03T09:19:13Z,3964381509,178,,3962507915,13,,3962507919,56,Back,3962507935,233,9,3962507923,285,,3962507917,295,,3962507921,152,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449601,8,43,1,0,15,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-01-01T15:01:57.734Z,2023-01-02T17:27:43Z,3962507713,56,Center,3964013479,144,61,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449827,10,1,1,0,41,8rfydplrc9ki0sirqi0drcybk,1,57.1,22.2,2023-01-01T15:02:23.853Z,2023-01-03T09:19:27Z,3962508793,141,56.7,3962508797,213,0.6,3962508795,212,39.2,3962508789,56,Center,3962508783,5,,3962508801,1,,3962508787,152,,3962508791,140,87.0,czwcateaukr5r9yibdem642qd,D. Andrew,3964381665,178,3962508785,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449841,11,61,1,0,44,8rfydplrc9ki0sirqi0drcybk,1,87,56.7,2023-01-01T15:02:26.287Z,2023-01-03T09:19:43Z,3964381785,15,,3962508887,56,Center,3964381787,388,,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449847,12,1,1,0,46,8rfydplrc9ki0sirqi0drcybk,1,74,66.4,2023-01-01T15:02:28.713Z,2023-01-03T09:20:08Z,3962508925,141,76.4,3962508929,213,2.2,3962508923,140,69.5,3962508921,56,Center,3964381899,178,,3962508927,212,8.3,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449863,13,1,1,0,48,8rfydplrc9ki0sirqi0drcybk,1,68.8,81.7,2023-01-01T15:02:30.183Z,2023-01-03T09:20:15Z,3962509011,56,Center,3962509015,141,72.7,3962509019,213,3.7,3964382109,178,,3962509017,212,11.0,3962509013,140,60.1,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449887,14,1,1,0,50,8rfydplrc9ki0sirqi0drcybk,1,61.7,74.2,2023-01-01T15:02:32.407Z,2023-01-03T09:20:21Z,3962509137,141,31.8,3962509141,213,5.1,3964382187,178,,3962509131,155,,3962509139,212,31.5,3962509135,140,73.7,3962509133,56,Center,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449909,15,1,1,0,52,8rfydplrc9ki0sirqi0drcybk,1,73.7,31.8,2023-01-01T15:02:34.956Z,2023-01-03T09:20:34Z,3962509213,140,77.1,3964382309,388,,3962509217,212,12.7,3962509209,3,,3962509215,141,49.7,3962509219,213,1.3,3962509211,56,Center,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449917,17,50,1,0,54,8rfydplrc9ki0sirqi0drcybk,1,73.5,47.8,2023-01-01T15:02:36.594Z,2023-01-03T09:20:47Z,3962509239,286,,3962509237,56,Center,3962509337,233,7,,,,,,,,,,,,,,,,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449925,7,7,1,0,55,82kapkjwonlv9j1ui0ytv5sii,0,26.5,52.2,2023-01-01T15:02:37.358Z,2023-01-03T09:20:53Z,3962509291,233,17,3962509277,285,,3964013731,385,,3962509275,56,Back,3964382459,178,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449911,16,43,1,0,56,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-01-01T15:02:38.202Z,2023-01-01T15:02:47Z,3962509223,56,Center,3962509645,144,61,,,,,,,,,,,,,,,,,,,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449959,18,61,1,0,58,8rfydplrc9ki0sirqi0drcybk,1,66.8,34.9,2023-01-01T15:02:40.210Z,2023-01-03T09:21:17Z,3962509453,56,Center,3964382649,178,,,,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449975,19,61,1,0,59,8rfydplrc9ki0sirqi0drcybk,0,67.9,37.4,2023-01-01T15:02:41.424Z,2023-01-03T09:21:25Z,3964382753,178,,3962509511,56,Center,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494449987,8,1,1,1,0,82kapkjwonlv9j1ui0ytv5sii,0,19.7,58.5,2023-01-01T15:02:42.510Z,2023-01-03T09:21:41Z,3964382879,178,,3962509593,212,60.1,3962509587,56,Center,3962509597,1,,3962509585,157,,3962509595,213,5.9,3962509589,140,73.1,3962509591,141,26.7,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450061,20,1,1,1,8,8rfydplrc9ki0sirqi0drcybk,0,37.1,60.8,2023-01-01T15:02:50.468Z,2023-01-03T09:22:25Z,3962509935,155,,3962509939,140,71.1,3962509947,1,,3964383309,178,,3962509943,212,42.9,3962509937,56,Center,3962509941,141,25.8,3962509945,213,5.7,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450071,9,44,1,1,11,82kapkjwonlv9j1ui0ytv5sii,1,26.6,72.4,2023-01-01T15:02:53.267Z,2023-01-04T13:01:31Z,3962509975,233,21,3962509973,285,,3962509971,56,Back,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450065,21,44,1,1,11,8rfydplrc9ki0sirqi0drcybk,0,73.4,27.6,2023-01-01T15:02:53.268Z,2023-01-03T09:22:31Z,3962509953,56,Center,3962509981,233,9,3962509955,286,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450091,10,12,1,1,11,82kapkjwonlv9j1ui0ytv5sii,1,24.3,70.5,2023-01-01T15:02:53.345Z,2023-01-04T13:01:32Z,3962510053,212,23.8,3962510055,213,5.8,3962510047,56,Back,3962510051,141,54.3,3962510069,15,,3964383465,388,,3962510049,140,44.4,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450123,11,1,1,1,14,82kapkjwonlv9j1ui0ytv5sii,0,44.4,54.3,2023-01-01T15:02:56.329Z,2023-01-03T09:22:58Z,3962510193,141,43.9,3964383601,178,,3964014155,156,,3962510191,140,34.7,3962510195,212,12.4,3962510189,56,Back,3962510187,3,,3962510197,213,3.7,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450111,22,1,1,1,15,8rfydplrc9ki0sirqi0drcybk,1,56.8,53,2023-01-01T15:02:57.226Z,2023-01-03T09:23:05Z,3964014205,212,11.1,3964014201,140,47.0,3962510119,56,Back,3964014207,213,2.8,3964383731,178,,3964014203,141,59.2,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450165,23,43,1,1,16,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-01-01T15:02:59.138Z,2023-01-01T15:03:24Z,3962510393,213,2.6,3962510385,140,42.3,3962510389,141,67.9,3962511623,144,1,3962510381,56,Back,3962510391,212,19.1,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450231,24,1,1,1,19,8rfydplrc9ki0sirqi0drcybk,1,42.3,67.9,2023-01-01T15:03:01.592Z,2023-01-03T09:23:13Z,3962510701,212,44.8,3962510705,1,,3962510697,140,73.4,3964383817,178,,3962510699,141,22.7,3962510695,56,Center,3962510703,213,5.5,3962510693,155,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450251,12,4,1,1,22,82kapkjwonlv9j1ui0ytv5sii,1,24.5,75.1,2023-01-01T15:03:04.276Z,2023-01-03T09:23:21Z,3962510829,233,25,3962510793,285,,3962510787,56,Back,3962510791,265,,3962510785,13,,3962510789,152,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450233,25,4,1,1,22,8rfydplrc9ki0sirqi0drcybk,0,75.5,24.9,2023-01-01T15:03:04.277Z,2023-01-03T09:23:21Z,3962510717,286,,3962510709,13,,3962510715,265,,3962510711,56,Center,3962510841,233,12,3964383869,178,,3962510713,152,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450881,13,1,1,2,21,82kapkjwonlv9j1ui0ytv5sii,0,24.8,72.1,2023-01-01T15:04:03.566Z,2023-01-03T09:23:26Z,3962514335,212,38.2,3962514329,56,Left,3962514337,213,0.2,3964383957,178,,3962514333,141,81.8,3962514339,1,,3962514331,140,60.6,3962514325,155,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,3962514327,152,3962514323,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451015,29,44,1,2,24,8rfydplrc9ki0sirqi0drcybk,1,34.4,29.7,2023-01-01T15:04:06.994Z,2023-01-04T13:01:32Z,3962514989,233,14,3962514967,56,Back,3962514969,285,,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450885,14,44,1,2,24,82kapkjwonlv9j1ui0ytv5sii,0,65.6,70.3,2023-01-01T15:04:06.995Z,2023-01-03T09:23:55Z,3962515023,233,29,3962514359,56,Center,3962514361,286,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450891,26,1,1,2,24,8rfydplrc9ki0sirqi0drcybk,0,30.2,37.7,2023-01-01T15:04:07.060Z,2023-01-04T13:01:32Z,3962514373,3,,3962514383,213,6.0,3962514375,56,Back,3962514379,141,35.8,3964384297,388,,3962514377,140,35.3,3962514381,212,5.5,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494820691,796,67,1,2,26,82kapkjwonlv9j1ui0ytv5sii,1,55.3,84.1,2023-01-01T15:04:08.261Z,2023-01-04T13:01:33Z,3964454843,233,798,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494820689,798,67,1,2,26,8rfydplrc9ki0sirqi0drcybk,0,44.7,15.9,2023-01-01T15:04:08.262Z,2023-01-03T11:16:11Z,3964454853,233,796,,,,,,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450927,15,1,1,2,26,82kapkjwonlv9j1ui0ytv5sii,1,54.7,85.3,2023-01-01T15:04:08.269Z,2023-01-04T13:01:33Z,3962514575,212,6.8,3962514571,140,61.2,3964384409,178,,3962514577,213,6.3,3962514573,141,85.0,3962514569,56,Left,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494820609,794,43,1,2,26,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-01-01T15:04:08.327Z,2023-01-03T11:15:59Z,3964454493,233,797,3964454733,144,67,,,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494820607,797,43,1,2,26,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-01-01T15:04:08.328Z,2023-01-03T11:15:59Z,3964454503,233,794,3964454747,144,67,,,,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494734743,785,61,1,2,26,82kapkjwonlv9j1ui0ytv5sii,0,67.9,91.9,2023-01-01T15:04:08.943Z,2023-01-03T09:24:52Z,3964384611,178,,3964014707,56,Left,,,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450943,27,49,1,2,27,8rfydplrc9ki0sirqi0drcybk,1,36.7,15.3,2023-01-01T15:04:09.304Z,2023-01-03T09:25:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450959,28,4,1,2,31,8rfydplrc9ki0sirqi0drcybk,1,33,13.1,2023-01-01T15:04:13.194Z,2023-01-03T09:25:13Z,3962515283,285,,3962514703,152,,3962514699,13,,3962514701,56,Back,3962515279,233,16,3962514705,265,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451075,16,4,1,2,31,82kapkjwonlv9j1ui0ytv5sii,0,67,86.9,2023-01-01T15:04:13.195Z,2023-01-03T09:25:12Z,3962515243,152,,3962515291,233,28,3964384987,178,,3962515245,265,,3962515241,56,Left,3962515247,286,,3962515239,13,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451269,30,1,1,2,50,8rfydplrc9ki0sirqi0drcybk,0,36,10.1,2023-01-01T15:04:32.519Z,2023-01-03T09:25:17Z,3964385023,178,,3962516283,152,,3962516293,213,0.2,3962516287,140,73.7,3962516279,5,,3962516295,1,,3962516289,141,22.5,3962516285,56,Center,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,3962516281,155,3962516291,212,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451289,17,44,1,2,53,82kapkjwonlv9j1ui0ytv5sii,1,26.4,85.5,2023-01-01T15:04:35.712Z,2023-01-04T13:01:34Z,3962516397,56,Back,3962516425,233,31,3962516399,285,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451281,31,44,1,2,53,8rfydplrc9ki0sirqi0drcybk,0,73.6,14.5,2023-01-01T15:04:35.713Z,2023-01-03T09:25:44Z,3962516469,233,17,3962516363,286,,3962516361,56,Right,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451313,18,12,1,2,53,82kapkjwonlv9j1ui0ytv5sii,1,27.7,88.3,2023-01-01T15:04:35.768Z,2023-01-04T13:01:34Z,3962516603,15,,3962516513,141,100.0,3962516509,56,Back,3962516517,213,0.7,3962516523,167,,3964385303,388,,3962516511,140,38.7,3962516515,212,14.7,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451315,19,5,1,2,55,82kapkjwonlv9j1ui0ytv5sii,0,35,101.4,2023-01-01T15:04:37.841Z,2023-01-03T09:25:52Z,3962516519,56,Back,3962516667,233,32,3962516521,347,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451337,32,5,1,2,55,8rfydplrc9ki0sirqi0drcybk,1,65,-1.4,2023-01-01T15:04:37.841Z,2023-01-03T09:25:52Z,3962516621,347,,3962516619,56,Right,3962516643,233,19,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
