id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2472056575,5,5,1,0,11,17zuelixesst1z59fwcix2dil,1,-1.2,12.2,2022-10-15T14:02:21.340Z,2022-10-18T04:12:59Z,3844396243,233,5,3844396165,346,,3844396163,56,Back,,,,,,,,,,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057387,6,1,1,0,27,17zuelixesst1z59fwcix2dil,1,4.8,42.2,2022-10-15T14:02:36.611Z,2022-10-18T04:13:09Z,3844400251,140,9.2,3844400255,212,11.1,3844400253,141,57.0,3844400261,237,,3844400247,124,,3844400249,56,Back,3844400257,213,1.1,,,,535ecbyyd28elesvxtvbxurpx,L. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057619,7,1,1,0,32,17zuelixesst1z59fwcix2dil,1,19.9,69.7,2022-10-15T14:02:42.156Z,2022-10-18T04:13:15Z,3844401345,213,6.2,3844401341,212,55.5,3844401335,140,72.5,3853130295,178,,3844401333,56,Center,3844401349,1,,3844401337,141,62.0,3852122423,155,,2hwlmul5bz8qcxt75954ujiz9,J. Moore-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057701,8,1,1,0,34,17zuelixesst1z59fwcix2dil,0,72.5,62,2022-10-15T14:02:44.322Z,2022-10-18T04:13:23Z,3844401815,140,91.3,3844401811,56,Center,3853130365,388,,3844401831,213,0.1,3844401825,212,19.8,3844401819,141,64.0,3844401807,3,,3844401809,168,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057641,6,52,1,0,38,ejm092fnt9zoxbpuklzd52ji8,1,4.7,30.7,2022-10-15T14:02:47.938Z,2022-10-18T04:13:28Z,3853130413,178,,3852123173,376,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057943,7,1,1,0,41,ejm092fnt9zoxbpuklzd52ji8,1,8.5,34.9,2022-10-15T14:02:51.104Z,2022-10-18T04:13:34Z,3844402975,56,Back,3844402973,123,,3853130471,178,,3844402977,140,15.5,3844402979,141,25.8,3844402981,212,9.6,3844402983,213,5.6,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058063,8,1,1,0,45,ejm092fnt9zoxbpuklzd52ji8,1,21.2,26.1,2022-10-15T14:02:54.509Z,2022-10-18T04:13:38Z,3853130503,178,,3844403523,140,7.4,3844403521,56,Back,3844403525,141,51.2,3844403527,212,22.4,3844403529,213,2.3,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058343,9,1,1,0,47,ejm092fnt9zoxbpuklzd52ji8,1,5.8,51.3,2022-10-15T14:02:56.887Z,2022-10-18T04:13:42Z,3844404955,141,91.2,3844404951,56,Back,3844404961,1,,3844404953,140,25.2,3853130543,178,,3844404959,213,0.9,3844404957,212,33.9,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058429,10,1,1,0,54,ejm092fnt9zoxbpuklzd52ji8,0,34,93,2022-10-15T14:03:04.177Z,2022-10-18T04:13:51Z,3844405377,1,,3844405367,56,Center,3844405369,140,73.4,3844405365,155,,3844405371,141,77.0,3844405375,213,6.0,3844405373,212,42.8,3853130603,178,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058489,9,49,1,0,57,17zuelixesst1z59fwcix2dil,1,26.8,19.5,2022-10-15T14:03:06.529Z,2022-10-18T04:13:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058599,10,1,1,0,58,17zuelixesst1z59fwcix2dil,1,27.5,24.1,2022-10-15T14:03:08.201Z,2022-10-18T04:14:04Z,3844406405,213,1.6,3844406401,141,33.6,3844406399,140,27.1,3844406397,56,Back,3844406403,212,6.5,3853130705,178,,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058649,11,1,1,1,0,17zuelixesst1z59fwcix2dil,1,26.3,25.2,2022-10-15T14:03:09.982Z,2022-10-18T04:14:10Z,3844406615,56,Back,3844406611,155,,3844406629,213,5.8,3853130739,178,,3844406621,141,8.8,3844406625,212,25.8,3844406617,140,48.5,,,,2hwlmul5bz8qcxt75954ujiz9,J. Moore-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058667,12,61,1,1,3,17zuelixesst1z59fwcix2dil,0,48.5,8.8,2022-10-15T14:03:12.647Z,2022-10-18T04:14:27Z,3844406725,56,Back,3853130789,178,,,,,,,,,,,,,,,,,,,,cjko3mlflwj59pxh7zma03bh1,C. Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058729,11,49,1,1,4,ejm092fnt9zoxbpuklzd52ji8,1,66.2,86.6,2022-10-15T14:03:14.034Z,2022-10-18T04:14:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1yv726vwh4pr461lz79lh8l7u,L. McCarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058867,12,50,1,1,8,ejm092fnt9zoxbpuklzd52ji8,1,70.8,92.9,2022-10-15T14:03:18.429Z,2022-10-18T04:14:53Z,3844407873,286,,3844408169,233,13,3844407871,56,Left,,,,,,,,,,,,,,,,1yv726vwh4pr461lz79lh8l7u,L. McCarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058903,13,7,1,1,9,17zuelixesst1z59fwcix2dil,0,29.2,7.1,2022-10-15T14:03:19.049Z,2022-10-18T04:14:57Z,3844408025,285,,3852124843,385,,3853131057,178,,3844408023,56,Back,3844408111,233,12,,,,,,,,,,cjko3mlflwj59pxh7zma03bh1,C. Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058953,13,1,1,1,10,ejm092fnt9zoxbpuklzd52ji8,1,71.2,81.5,2022-10-15T14:03:20.219Z,2022-10-18T04:15:00Z,3853131099,178,,3844408283,140,56.7,3844408281,56,Left,3844408285,141,92.4,3844408289,213,2.7,3844408287,212,16.9,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059139,14,1,1,1,12,ejm092fnt9zoxbpuklzd52ji8,1,56.4,91.4,2022-10-15T14:03:21.620Z,2022-10-18T04:15:05Z,3853131159,178,,3844409227,213,5.9,3844409223,141,82.7,3844409219,56,Left,3844409217,155,,3844409225,212,16.9,3844409221,140,71.5,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059145,15,61,1,1,16,ejm092fnt9zoxbpuklzd52ji8,0,67.8,80.6,2022-10-15T14:03:25.806Z,2022-10-18T04:15:28Z,3853131333,178,,3844409255,56,Left,,,,,,,,,,,,,,,,,,,1yv726vwh4pr461lz79lh8l7u,L. McCarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059161,14,43,1,1,17,17zuelixesst1z59fwcix2dil,1,0,0,2022-10-15T14:03:26.597Z,2022-10-17T11:21:52Z,3844409349,56,Back,3852129129,144,7,3844409429,233,15,3844409351,285,0,,,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059177,15,49,1,1,17,17zuelixesst1z59fwcix2dil,1,31.9,12.8,2022-10-15T14:03:26.754Z,2022-10-18T04:15:32Z,,,,,,,,,,,,,,,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473524563,639,3,1,1,17,17zuelixesst1z59fwcix2dil,1,28.4,13.6,2022-10-15T14:03:27.002Z,2022-10-18T04:15:37Z,3852130091,56,Back,3852130095,465,,3852130093,285,,3853131399,178,,3852207883,233,823,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473524597,823,45,1,1,17,ejm092fnt9zoxbpuklzd52ji8,0,71.6,86.4,2022-10-15T14:03:27.002Z,2022-10-18T04:15:37Z,3852130251,56,Left,3852130253,286,,3852207887,233,639,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059329,16,50,1,1,20,17zuelixesst1z59fwcix2dil,1,41.3,4.3,2022-10-15T14:03:29.895Z,2022-10-18T04:15:49Z,3844410461,233,16,3844410291,286,,3844410287,56,Back,,,,,,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059301,16,7,1,1,20,ejm092fnt9zoxbpuklzd52ji8,1,58.7,95.7,2022-10-15T14:03:29.992Z,2022-10-18T04:15:51Z,3852130993,385,,3844410127,167,,3844410129,56,Left,3853131559,178,,3844410131,285,,3844410383,233,16,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059305,17,5,1,1,22,ejm092fnt9zoxbpuklzd52ji8,0,51.6,101.6,2022-10-15T14:03:31.814Z,2022-10-18T04:15:56Z,3844410159,347,,3844410157,56,Left,3844413217,233,17,,,,,,,,,,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059865,17,5,1,1,22,17zuelixesst1z59fwcix2dil,1,48.4,-1.6,2022-10-15T14:03:31.814Z,2022-10-18T04:15:56Z,3844413167,233,17,3844412969,347,,3844412967,56,Back,,,,,,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472060283,18,1,1,1,45,17zuelixesst1z59fwcix2dil,1,54,0,2022-10-15T14:03:54.663Z,2022-10-18T04:16:06Z,3844415283,212,13.7,3844415277,141,2.5,3844415267,56,Back,3844415289,213,3.0,3844415265,107,,3844415271,140,41.2,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472060403,19,1,1,1,46,17zuelixesst1z59fwcix2dil,1,41.2,3.2,2022-10-15T14:03:56.270Z,2022-10-18T04:16:10Z,3844415899,140,25.1,3844415897,56,Back,3853131677,178,,3844415905,213,3.2,3844415901,141,2.5,3844415903,212,16.9,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472060605,20,1,1,1,51,17zuelixesst1z59fwcix2dil,1,26.9,6.2,2022-10-15T14:04:00.523Z,2022-10-18T04:16:13Z,3844416967,56,Back,3844416969,140,24.2,3844416977,212,24.4,3844416981,213,1.7,3853131711,178,,3844416973,141,41.9,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472060759,21,1,1,1,56,17zuelixesst1z59fwcix2dil,0,33.9,36.6,2022-10-15T14:04:06.080Z,2022-10-18T04:16:21Z,3844417707,155,,3844417709,56,Center,3844417717,213,0.0,3844417719,1,,3853131791,178,,3844417713,141,37.1,3844417715,212,54.2,3844417711,140,85.5,2hwlmul5bz8qcxt75954ujiz9,J. Moore-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472060787,18,52,1,1,59,ejm092fnt9zoxbpuklzd52ji8,1,10.7,50.7,2022-10-15T14:04:09.422Z,2022-10-18T04:16:26Z,3852132493,377,,3853131889,178,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472060935,19,1,1,2,2,ejm092fnt9zoxbpuklzd52ji8,1,10.7,50.7,2022-10-15T14:04:11.716Z,2022-10-18T04:16:30Z,3844418639,56,Back,3844418637,123,,3853131945,178,,3844418647,213,1.0,3844418643,141,85.3,3844418641,140,24.7,3844418645,212,27.7,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473707995,890,43,1,2,3,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-15T14:04:12.703Z,2022-10-18T04:43:45Z,3853144211,178,0,3853144221,144,82,,,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472060963,20,1,1,2,5,ejm092fnt9zoxbpuklzd52ji8,0,25.9,89.4,2022-10-15T14:04:14.792Z,2022-10-18T04:16:33Z,3844418795,140,35.6,3844418791,56,Back,3853131987,178,,3844418805,213,5.1,3844418801,212,27.3,3844418797,141,52.1,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472061011,22,8,1,2,6,17zuelixesst1z59fwcix2dil,1,74.4,49.3,2022-10-15T14:04:15.660Z,2022-10-18T04:16:41Z,3853132047,178,,3852132785,385,,3844419059,56,Center,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472061131,21,1,1,2,8,ejm092fnt9zoxbpuklzd52ji8,0,22.9,58.8,2022-10-15T14:04:17.497Z,2022-10-18T04:16:49Z,3844419743,140,46.0,3853132113,178,,3844419741,56,Back,3844419745,141,71.1,3844419751,1,,3844419739,157,,3844419749,213,0.3,3844419747,212,25.7,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472070285,53,43,1,2,10,17zuelixesst1z59fwcix2dil,1,0,0,2022-10-15T14:04:19.574Z,2022-10-17T11:24:12Z,3852133387,144,44,3844467401,56,Center,3844467403,286,0,,,,,,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472066347,40,43,1,2,10,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-15T14:04:19.575Z,2022-10-17T11:24:11Z,3844446783,56,Back,3852133355,144,44,3844446785,285,0,3844467531,233,53,,,,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472061259,23,1,1,2,10,17zuelixesst1z59fwcix2dil,0,65.7,37.6,2022-10-15T14:04:20.138Z,2022-10-18T04:17:04Z,3844420421,140,74.1,3844420425,212,8.9,3844420419,56,Center,3844420417,3,,3844420423,141,39.1,3844420427,213,0.1,3853132149,388,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472061191,22,44,1,2,12,ejm092fnt9zoxbpuklzd52ji8,1,32.8,62.9,2022-10-15T14:04:21.863Z,2022-10-18T06:09:00Z,3844420585,233,24,3844420049,285,,3844420047,56,Back,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472061275,24,44,1,2,12,17zuelixesst1z59fwcix2dil,0,67.2,37.1,2022-10-15T14:04:21.864Z,2022-10-18T04:17:07Z,3844420545,233,22,3844420503,286,,3844420497,56,Center,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472065535,39,1,1,2,12,ejm092fnt9zoxbpuklzd52ji8,1,30.5,50.9,2022-10-15T14:04:21.999Z,2022-10-18T06:09:01Z,3844442757,213,0.2,3844442749,56,Back,3853132369,388,,3844442747,3,,3844442753,141,52.7,3844442755,212,7.8,3844442751,140,37.8,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472061247,23,1,1,2,13,ejm092fnt9zoxbpuklzd52ji8,0,41.6,66.1,2022-10-15T14:04:22.975Z,2022-10-18T04:17:13Z,3853132407,178,,3844420351,56,Back,3844420355,141,62.3,3844420357,212,7.7,3844420359,213,5.9,3844420353,140,48.5,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472161881,330,61,1,2,13,17zuelixesst1z59fwcix2dil,1,59.8,27.4,2022-10-15T14:04:23.094Z,2022-10-18T04:17:17Z,3853132429,178,,3853132427,21,,3844957705,56,Center,,,,,,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472061345,25,43,1,2,15,17zuelixesst1z59fwcix2dil,1,0,0,2022-10-15T14:04:24.669Z,2022-10-15T14:05:05Z,3844420909,213,2.6,3844420907,212,9.7,3844428221,144,1,3844420901,56,Center,3844420905,141,46.0,3844420899,3,0,3844420903,140,66.0,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472061355,26,49,1,2,16,17zuelixesst1z59fwcix2dil,1,66,46,2022-10-15T14:04:26.197Z,2022-10-18T04:17:28Z,,,,,,,,,,,,,,,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
