id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/17/value
2484604281,3,74,1,0,14,3ptd7zlc5isrongig0wij2id4,1,63.4,87.1,2022-11-12T15:04:53.229Z,2022-11-15T04:53:47Z,3910475835,56,Left,3910480585,285,,3917290143,178,,3910480731,233,8,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604311,4,5,1,0,17,3ptd7zlc5isrongig0wij2id4,0,48.2,101.8,2022-11-12T15:04:55.721Z,2022-11-15T04:54:06Z,3910475975,347,,3910475973,56,Back,3910477833,233,9,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604637,9,5,1,0,17,8w89tsles26jm12aoelwvlttt,1,51.8,-1.8,2022-11-12T15:04:55.721Z,2022-11-15T04:54:06Z,3910477747,233,4,3910477645,347,,3910477643,56,Right,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604703,10,1,1,0,26,8w89tsles26jm12aoelwvlttt,1,55.8,0,2022-11-12T15:05:04.810Z,2022-11-15T04:54:11Z,3910477923,56,Right,3910477921,107,,3910477929,212,11.5,3910477925,140,60.7,3910477931,213,1.1,3910477927,141,13.4,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604889,11,1,1,0,28,8w89tsles26jm12aoelwvlttt,1,54,5.2,2022-11-12T15:05:07.593Z,2022-11-15T04:54:26Z,3910478857,213,3.3,3910478855,212,13.9,3910478849,56,Back,3910478851,140,40.8,3910478853,141,2.9,3917290605,178,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605021,12,1,1,0,30,8w89tsles26jm12aoelwvlttt,1,40.8,2.9,2022-11-12T15:05:09.394Z,2022-11-15T04:54:36Z,3910479439,213,1.8,3910479435,141,24.9,3917290727,178,,3910479437,212,15.2,3910479433,140,38.2,3910479431,56,Back,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605259,13,1,1,0,33,8w89tsles26jm12aoelwvlttt,1,39.6,31.9,2022-11-12T15:05:12.275Z,2022-11-15T04:54:46Z,3910480799,212,21.9,3910480795,140,38.1,3910480797,141,64.0,3910480801,213,1.6,3910480793,56,Back,3917290873,178,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605363,14,1,1,0,39,8w89tsles26jm12aoelwvlttt,1,38,69.3,2022-11-12T15:05:18.400Z,2022-11-15T04:54:57Z,3910481321,213,0.9,3910481317,141,91.1,3917290977,178,,3910481313,56,Back,3910481319,212,18.7,3910481315,140,48.9,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605481,15,1,1,0,40,8w89tsles26jm12aoelwvlttt,1,48.9,91.1,2022-11-12T15:05:19.426Z,2022-11-15T04:55:06Z,3910481943,56,Back,3910481947,141,78.7,3917291087,178,,3910481951,213,3.5,3910481949,212,25.1,3910481945,140,26.4,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605655,16,1,1,0,43,8w89tsles26jm12aoelwvlttt,1,25.9,76.3,2022-11-12T15:05:22.444Z,2022-11-15T04:55:16Z,3917291189,178,,3910482897,56,Back,3910482899,140,8.5,3910482905,213,3.9,3910482901,141,52.8,3910482903,212,24.3,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605733,17,1,1,0,48,8w89tsles26jm12aoelwvlttt,0,10.6,47.6,2022-11-12T15:05:26.747Z,2022-11-15T04:55:23Z,3917291287,178,,3910483343,141,45.5,3910483355,1,,3910483329,56,Center,3910483351,213,6.3,3910483335,140,69.0,3910483349,212,61.3,3910483321,155,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605821,5,1,1,0,50,3ptd7zlc5isrongig0wij2id4,0,32.8,67.8,2022-11-12T15:05:29.525Z,2022-11-15T04:55:38Z,3910483841,141,63.1,3910483829,3,,3910483831,56,Back,3910483847,212,13.7,3910483851,213,6.0,3910483835,140,45.5,3917291487,388,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485898431,1436,67,1,0,52,8w89tsles26jm12aoelwvlttt,1,54.1,35.9,2022-11-12T15:05:31.194Z,2022-11-15T10:56:11Z,3917340835,233,1008,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485898429,1008,67,1,0,52,3ptd7zlc5isrongig0wij2id4,0,45.9,64.1,2022-11-12T15:05:31.195Z,2022-11-15T06:12:16Z,3917340839,233,1436,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605905,18,1,1,0,52,8w89tsles26jm12aoelwvlttt,1,54,33.4,2022-11-12T15:05:31.245Z,2022-11-15T10:56:12Z,3910484363,213,0.7,3910484361,212,14.3,3910484357,140,64.0,3910484355,56,Center,3910484359,141,47.6,3917291621,388,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485898391,1435,43,1,0,52,8w89tsles26jm12aoelwvlttt,1,0,0,2022-11-12T15:05:31.254Z,2022-11-15T06:12:18Z,3917340535,233,1007,3917340863,144,67,,,,,,,,,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485898389,1007,43,1,0,52,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-11-12T15:05:31.255Z,2022-11-15T06:12:18Z,3917340873,144,67,3917340539,233,1435,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605937,19,1,1,0,56,8w89tsles26jm12aoelwvlttt,1,71.4,37.6,2022-11-12T15:05:35.001Z,2022-11-15T04:56:16Z,3910484487,56,Center,3910484509,212,7.1,3910484495,140,76.3,3910484513,213,0.8,3910493417,210,15,3917291753,178,,3910484501,141,44.8,3910493419,154,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606053,20,43,1,0,58,8w89tsles26jm12aoelwvlttt,1,0,0,2022-11-12T15:05:36.682Z,2022-11-12T15:05:41Z,3910485137,286,0,3910485135,56,Center,3910485653,144,7,,,,,,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606061,21,15,1,0,58,8w89tsles26jm12aoelwvlttt,1,86.9,52.8,2022-11-12T15:05:36.688Z,2022-11-15T04:56:16Z,3910493495,55,19,3910493501,102,48.4,3910493491,154,,3910493487,29,,3910493505,103,17.1,3910493483,78,,3910485183,22,,3910491653,72,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,3910485185,17,,,3917291951,389,3916843433,215,3910493509,328,3910493511,146,96.9,3910493513,147,50.4,3910491713,233,6,3910485187,56,Center,,,,,,,,,,,,,,,,,,
2484606199,6,10,1,0,58,3ptd7zlc5isrongig0wij2id4,1,4.3,50.2,2022-11-12T15:05:37.100Z,2022-11-15T04:56:26Z,3910491739,233,21,3910485885,182,,3910487955,174,,3910485887,56,Back,3910487957,179,,3916843517,376,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485810073,864,61,1,0,59,8w89tsles26jm12aoelwvlttt,0,90.6,38,2022-11-12T15:05:38.425Z,2022-11-15T04:56:41Z,3917292239,388,,3916843859,56,Center,,,,,,,,,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606353,7,49,1,1,2,3ptd7zlc5isrongig0wij2id4,1,6.6,71.4,2022-11-12T15:05:40.895Z,2022-11-15T04:56:56Z,,,,,,,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606383,8,1,1,1,2,3ptd7zlc5isrongig0wij2id4,0,6.6,71.4,2022-11-12T15:05:40.926Z,2022-11-15T04:57:06Z,3910486843,141,100.0,3910486841,140,17.6,3910486839,56,Back,3910486845,212,23.6,3917292517,178,,3910486849,1,,3910486837,157,,3910486847,213,1.1,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606397,9,5,1,1,5,3ptd7zlc5isrongig0wij2id4,0,17.5,101.8,2022-11-12T15:05:44.576Z,2022-11-15T04:57:14Z,3910487527,233,22,3910486907,347,,3910486905,56,Back,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606473,22,5,1,1,5,8w89tsles26jm12aoelwvlttt,1,82.5,-1.8,2022-11-12T15:05:44.576Z,2022-11-15T04:57:14Z,3910487317,56,Right,3910487411,233,9,3910487319,347,,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606571,23,1,1,1,8,8w89tsles26jm12aoelwvlttt,1,75.1,0,2022-11-12T15:05:47.587Z,2022-11-15T04:57:28Z,3910487801,56,Right,3910487803,140,63.1,3910487807,212,15.4,3910487799,107,,3910487805,141,11.6,3910487809,213,2.5,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606693,24,1,1,1,11,8w89tsles26jm12aoelwvlttt,1,65.2,11.1,2022-11-12T15:05:50.396Z,2022-11-15T04:57:41Z,3910488421,141,3.7,3910488423,212,8.4,3917292889,178,,3910488425,213,5.6,3910488417,56,Right,3910488419,140,71.6,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606837,25,1,1,1,15,8w89tsles26jm12aoelwvlttt,1,61,9.4,2022-11-12T15:05:53.747Z,2022-11-15T04:57:52Z,3910489155,213,2.3,3917293025,178,,3910489151,141,37.4,3910489149,140,44.0,3910489153,212,26.1,3910489147,56,Back,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484607001,26,1,1,1,18,8w89tsles26jm12aoelwvlttt,0,45.4,50.5,2022-11-12T15:05:57.519Z,2022-11-15T04:58:03Z,3910489975,141,100.0,3910489979,213,0.6,3910489969,155,,3910489977,212,60.9,3910489973,140,92.9,3910489971,56,Left,3917293143,178,,3910489981,1,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484607987,10,5,1,1,23,3ptd7zlc5isrongig0wij2id4,1,8.1,-1.7,2022-11-12T15:06:02.527Z,2022-11-15T04:58:10Z,3910495061,56,Back,3910495067,347,,3910495145,233,27,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484607005,27,5,1,1,23,8w89tsles26jm12aoelwvlttt,0,91.9,101.7,2022-11-12T15:06:02.527Z,2022-11-15T04:58:10Z,3910490015,347,,3910490013,56,Left,3910495221,233,10,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608089,11,1,1,1,50,3ptd7zlc5isrongig0wij2id4,0,18.7,0,2022-11-12T15:06:29.096Z,2022-11-15T04:58:19Z,3910495613,140,33.0,3910495611,56,Back,3910495615,141,5.4,3910495619,213,0.3,3910495617,212,15.6,3910495609,107,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608261,28,1,1,1,52,8w89tsles26jm12aoelwvlttt,1,65.2,98,2022-11-12T15:06:30.759Z,2022-11-15T04:58:30Z,3910496553,213,4.5,3910496537,56,Center,3910496539,140,59.6,3910496535,3,,3910496549,212,25.5,3917293467,388,,3910496543,141,61.5,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608297,29,1,1,1,54,8w89tsles26jm12aoelwvlttt,0,59.6,61.5,2022-11-12T15:06:33.482Z,2022-11-15T04:58:39Z,3910496781,212,8.6,3917293587,388,,3910496783,213,0.0,3910496773,3,,3910496779,141,61.5,3910496775,56,Center,3910496777,140,67.8,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608361,12,1,1,1,56,3ptd7zlc5isrongig0wij2id4,1,27.9,44.9,2022-11-12T15:06:34.631Z,2022-11-15T04:58:46Z,3917293681,388,,3910497081,141,66.4,3910497083,212,14.9,3910497085,213,1.4,3910497075,3,,3910497079,140,30.5,3910497077,56,Back,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608427,13,1,1,1,57,3ptd7zlc5isrongig0wij2id4,0,30.5,66.4,2022-11-12T15:06:36.598Z,2022-11-15T04:58:55Z,3910497429,140,42.2,3910497425,3,,3910497427,56,Back,3910497437,212,16.6,3917293773,388,,3910497435,141,50.0,3910497439,213,5.5,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608529,30,1,1,1,59,8w89tsles26jm12aoelwvlttt,1,57.1,49.3,2022-11-12T15:06:38.269Z,2022-11-15T04:59:15Z,3910497953,213,0.2,3910497945,140,68.9,3910497949,141,53.6,3910497951,212,12.7,3910497939,3,,3910497941,56,Center,3917294017,178,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608605,31,1,1,2,1,8w89tsles26jm12aoelwvlttt,1,71.2,48.8,2022-11-12T15:06:40.367Z,2022-11-15T04:59:29Z,3910498343,141,62.1,3910498341,140,68.2,3910498339,56,Center,3910498349,213,1.9,3910498345,212,9.6,3910498337,3,,3917294173,178,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608637,32,50,1,2,3,8w89tsles26jm12aoelwvlttt,1,70.1,67.4,2022-11-12T15:06:41.999Z,2022-11-15T04:59:54Z,3910498457,56,Center,3910499165,233,14,3910498461,286,,,,,,,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608723,14,7,1,2,3,3ptd7zlc5isrongig0wij2id4,1,29.9,32.6,2022-11-12T15:06:42.055Z,2022-11-15T05:00:01Z,3910498879,56,Back,3916844485,384,,3910498881,285,,3917294485,178,,3910499081,233,32,,,,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608735,15,49,1,2,4,3ptd7zlc5isrongig0wij2id4,1,35.3,16.4,2022-11-12T15:06:43.109Z,2022-11-15T05:00:11Z,,,,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608809,16,1,1,2,4,3ptd7zlc5isrongig0wij2id4,1,35.3,16.4,2022-11-12T15:06:43.161Z,2022-11-15T05:00:26Z,3910499207,56,Back,3910499215,141,9.7,3910499219,212,9.3,3910499221,213,3.7,3910499211,140,27.6,3917295095,178,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608851,17,1,1,2,5,3ptd7zlc5isrongig0wij2id4,1,27.6,9.7,2022-11-12T15:06:44.269Z,2022-11-15T05:00:39Z,3910499443,56,Back,3910499459,212,11.2,3910499449,140,25.7,3917295437,178,,3910499453,141,25.9,3910499461,213,1.7,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608937,18,1,1,2,7,3ptd7zlc5isrongig0wij2id4,1,26.1,24,2022-11-12T15:06:46.102Z,2022-11-15T05:00:48Z,3910499891,141,8.9,3910499889,140,30.4,3910499893,212,11.2,3910499887,56,Back,3917295709,178,,3910499895,213,5.1,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
