id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/18/value,qualifier/16/value,qualifier/17/value
2513740455,3,74,1,0,15,2ezfenuwk3y65p8jdbj55xqt0,1,58,96.8,2023-02-28T19:46:18.266Z,2023-03-03T02:54:54Z,4067559815,178,,4064023141,56,Left,4064023143,285,,4064023211,233,8,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513740487,4,44,1,0,17,2ezfenuwk3y65p8jdbj55xqt0,1,58.4,93.8,2023-02-28T19:46:20.256Z,2023-03-03T07:22:30Z,4064023277,56,Left,4064023329,233,9,4064023283,286,,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513740477,9,44,1,0,17,5jjqm8h6qm1w4s5f93uubhdrj,0,41.6,6.2,2023-02-28T19:46:20.257Z,2023-03-03T02:54:57Z,4064023255,285,,4064023253,56,Back,4064023345,233,4,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513740499,5,1,1,0,17,2ezfenuwk3y65p8jdbj55xqt0,0,57,98.1,2023-02-28T19:46:20.325Z,2023-03-03T07:22:30Z,4064023353,140,60.3,4067559849,388,,4064023359,213,5.2,4064023357,212,7.5,4064023349,3,,4064023351,56,Left,4064023355,141,88.3,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513740537,6,4,1,0,20,2ezfenuwk3y65p8jdbj55xqt0,1,63.9,81.6,2023-02-28T19:46:23.976Z,2023-03-03T02:55:07Z,4067022353,12,,4064052733,286,,4064023549,56,Left,4064052737,233,10,4067022243,241,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513740541,10,4,1,0,20,5jjqm8h6qm1w4s5f93uubhdrj,0,36.1,18.4,2023-02-28T19:46:23.977Z,2023-03-03T02:55:07Z,4064023559,56,Back,4064023565,285,,4064052753,233,6,4067022029,241,,4067559861,178,,4067022005,12,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741011,7,1,1,0,56,2ezfenuwk3y65p8jdbj55xqt0,0,62.4,85.6,2023-02-28T19:47:00.178Z,2023-03-03T02:55:11Z,4064025863,56,Center,4064025869,212,43.4,4064052981,5,,4064025871,213,5.2,4067559873,178,,4064052983,152,,4064025867,141,28.6,4064025873,1,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,4064025861,155,,4064025865,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741295,13,44,1,0,59,5jjqm8h6qm1w4s5f93uubhdrj,1,13.8,71.8,2023-02-28T19:47:02.452Z,2023-03-03T07:22:31Z,4064027369,285,,4064027555,233,12,4064027367,56,Back,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741265,12,44,1,0,59,2ezfenuwk3y65p8jdbj55xqt0,0,86.2,28.2,2023-02-28T19:47:02.453Z,2023-03-03T02:55:16Z,4064027201,286,,4064027199,56,Center,4064027585,233,13,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741015,11,1,1,0,59,5jjqm8h6qm1w4s5f93uubhdrj,0,12.2,77.2,2023-02-28T19:47:02.570Z,2023-03-03T07:22:31Z,4064025885,212,4.2,4064025877,3,,4064025881,140,8.6,4064025887,213,2.7,4067559891,178,,4064025883,141,79.9,4064025879,56,Back,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741063,8,1,1,1,1,2ezfenuwk3y65p8jdbj55xqt0,1,87.2,26.6,2023-02-28T19:47:04.410Z,2023-03-03T02:56:12Z,4064041807,154,,4064026175,213,1.6,4064026169,140,86.8,4064026171,141,43.5,4064026163,3,,4064041805,210,13,4067559905,388,,4064026167,56,Center,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,4064026173,212,11.5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741073,9,13,1,1,2,2ezfenuwk3y65p8jdbj55xqt0,1,85.6,40,2023-02-28T19:47:05.507Z,2023-03-03T02:56:13Z,4064041831,102,72.1,4064041843,231,50.5,4064041827,55,8,4067036741,215,,4064041825,154,,4067559917,178,,4064041823,29,,4064026213,56,Center,8xxeuttt1yy26qf8w73bqua51,M. Hector,4064041331,24,,4064041839,147,50,1,4064041337,153,4067036743,391,4064041833,103,5.6,4064041841,230,99.5,4064041835,328,4064041837,146,92.0,4064026211,17,4064041333,20,4064041821,73,,,,,,
2513741101,10,13,1,1,3,2ezfenuwk3y65p8jdbj55xqt0,1,86.1,44.5,2023-02-28T19:47:06.939Z,2023-03-03T02:56:19Z,4064026327,56,Center,4064047083,24,,4064226811,87,,4064047423,102,41.0,4064026325,17,,4064047085,20,,4064047425,103,51.4,4067559929,178,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,4064047433,231,48.9,4064047417,29,,,4064047429,230,4064047419,55,,,,,,,,,,,,,,,,,,97.8,9,,,,
2513741111,11,5,1,1,5,2ezfenuwk3y65p8jdbj55xqt0,0,101,39.3,2023-02-28T19:47:08.506Z,2023-03-03T02:56:29Z,4064026385,56,Center,4064026387,346,,4064026423,233,12,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741085,12,5,1,1,5,5jjqm8h6qm1w4s5f93uubhdrj,1,-1,60.7,2023-02-28T19:47:08.506Z,2023-03-03T02:56:30Z,4064026405,233,11,4064026251,346,,4064026249,56,Back,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741411,14,1,1,1,28,5jjqm8h6qm1w4s5f93uubhdrj,1,5,39.7,2023-02-28T19:47:31.906Z,2023-03-03T02:56:33Z,4064028009,141,51.8,4064028013,213,1.5,4064028003,124,,4064028017,237,,4064028005,56,Back,4064028011,212,8.3,4064028007,140,5.6,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741465,15,1,1,1,30,5jjqm8h6qm1w4s5f93uubhdrj,1,7.6,52.5,2023-02-28T19:47:34.132Z,2023-03-03T02:56:40Z,4064028277,141,47.5,4064028281,213,6.1,4064028275,140,21.4,4067559973,178,,4064028273,56,Back,4064028279,212,14.9,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741485,16,1,1,1,31,5jjqm8h6qm1w4s5f93uubhdrj,1,21.4,47.5,2023-02-28T19:47:35.127Z,2023-03-03T02:56:45Z,4064028399,56,Back,4064028403,141,46.9,4067559987,178,,4064028407,213,3.2,4067037345,156,,4064028401,140,7.9,4064028405,212,14.2,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741577,17,1,1,1,34,5jjqm8h6qm1w4s5f93uubhdrj,1,7.9,46.9,2023-02-28T19:47:37.280Z,2023-03-03T02:56:49Z,4064028893,212,22.5,4064028887,56,Back,4067560005,178,,4064028889,140,13.5,4064028895,213,5.0,4064028891,141,14.9,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741609,18,1,1,1,37,5jjqm8h6qm1w4s5f93uubhdrj,0,13.9,8.3,2023-02-28T19:47:40.456Z,2023-03-03T02:56:52Z,4064029075,140,62.2,4064029077,141,33.0,4064029621,157,,4064029081,213,0.3,4064029083,1,,4064029079,212,53.4,4064029073,56,Center,4067560013,178,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741627,13,49,1,1,41,2ezfenuwk3y65p8jdbj55xqt0,1,39.7,51.8,2023-02-28T19:47:44.547Z,2023-03-03T02:56:58Z,,,,,,,,,,,,,,,,,,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741651,14,1,1,1,42,2ezfenuwk3y65p8jdbj55xqt0,1,39.7,51.8,2023-02-28T19:47:45.556Z,2023-03-03T02:57:01Z,4064029309,213,0.4,4067560035,178,,4064029303,140,48.4,4064029305,141,58.2,4064029301,56,Back,4064029307,212,10.1,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741739,15,1,1,1,42,2ezfenuwk3y65p8jdbj55xqt0,1,48.4,58.2,2023-02-28T19:47:46.175Z,2023-03-03T02:57:05Z,4064029779,213,4.4,4064029765,56,Back,4067560049,178,,4064029767,140,39.7,4064029771,141,19.2,4064029775,212,28.0,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741795,16,1,1,1,49,2ezfenuwk3y65p8jdbj55xqt0,1,65.6,23.3,2023-02-28T19:47:53.141Z,2023-03-03T02:57:09Z,4064030059,213,5.6,4067560061,178,,4064030053,140,78.6,4064030051,56,Right,4064030055,141,5.9,4064030057,212,18.1,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741827,17,1,1,1,54,2ezfenuwk3y65p8jdbj55xqt0,1,79.1,12.3,2023-02-28T19:47:57.445Z,2023-03-03T02:57:12Z,4064030237,212,14.7,4064030231,56,Center,4064030235,141,26.7,4064030233,140,68.6,4067560069,178,,4064030239,213,2.4,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741859,18,1,1,1,56,2ezfenuwk3y65p8jdbj55xqt0,1,64.8,27.4,2023-02-28T19:47:59.827Z,2023-03-03T02:57:14Z,4064030429,140,47.7,4067560073,178,,4064030435,213,3.0,4064030431,141,32.4,4064030433,212,18.3,4064030427,56,Back,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741903,19,1,1,1,59,2ezfenuwk3y65p8jdbj55xqt0,1,46.2,33.6,2023-02-28T19:48:02.699Z,2023-03-03T02:57:18Z,4064030669,212,25.8,4064030671,213,1.5,4064030663,56,Back,4064030665,140,48.2,4067560085,178,,4064030667,141,71.4,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513741997,20,1,1,2,2,2ezfenuwk3y65p8jdbj55xqt0,1,48.3,68.7,2023-02-28T19:48:05.821Z,2023-03-03T02:57:21Z,4064031173,1,,4064031165,141,10.1,4064031153,155,,4064031161,140,84.2,4067560091,178,,4064031157,56,Right,4064031171,213,5.5,4064031169,212,54.9,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742003,21,50,1,2,7,2ezfenuwk3y65p8jdbj55xqt0,1,89.4,7.4,2023-02-28T19:48:10.444Z,2023-03-03T02:57:59Z,4064031197,286,,4064031195,56,Right,4064031253,233,19,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742001,19,7,1,2,7,5jjqm8h6qm1w4s5f93uubhdrj,1,10.6,92.6,2023-02-28T19:48:10.767Z,2023-03-03T02:58:03Z,4064031191,56,Back,4067560175,21,,4067038161,383,,4067560173,178,,4064031193,285,,4064031221,233,21,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742005,20,49,1,2,9,5jjqm8h6qm1w4s5f93uubhdrj,1,7.1,94.7,2023-02-28T19:48:12.280Z,2023-03-03T02:58:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742067,21,1,1,2,10,5jjqm8h6qm1w4s5f93uubhdrj,1,4.6,96.3,2023-02-28T19:48:14.069Z,2023-03-03T02:58:10Z,4067560183,178,,4064031557,56,Back,4064031563,212,14.4,4064031561,141,87.2,4064031565,213,5.8,4064031559,140,17.0,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742127,22,1,1,2,14,5jjqm8h6qm1w4s5f93uubhdrj,1,9.7,76,2023-02-28T19:48:18.138Z,2023-03-03T02:58:12Z,4064031885,56,Back,4064031893,213,5.4,4064031887,140,26.6,4064031889,141,46.7,4067560195,178,,4064031891,212,26.7,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742155,23,1,1,2,19,5jjqm8h6qm1w4s5f93uubhdrj,1,30.5,45.7,2023-02-28T19:48:22.248Z,2023-03-03T02:58:15Z,4064032059,212,16.6,4064032061,213,6.1,4064032053,56,Back,4064032055,140,46.1,4064032057,141,41.6,4067560201,178,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742205,24,1,1,2,20,5jjqm8h6qm1w4s5f93uubhdrj,1,54.1,39.1,2023-02-28T19:48:23.922Z,2023-03-03T02:58:18Z,4064032283,212,23.4,4067560215,178,,4064032279,140,68.7,4064032285,213,5.4,4064032277,56,Right,4064032281,141,13.1,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742233,25,1,1,2,24,5jjqm8h6qm1w4s5f93uubhdrj,0,76.3,8.9,2023-02-28T19:48:27.568Z,2023-03-03T02:58:20Z,4064032427,212,31.1,4067038437,20,,4064032421,56,Center,4064032425,141,50.1,4064032417,2,,4064032419,155,,4064032423,140,89.2,4067038453,224,,kxfjnow9ky2mxefjujv392ol,J. Ward,4064032429,213,1.1,4067560219,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742241,22,52,1,2,26,2ezfenuwk3y65p8jdbj55xqt0,1,11.8,55.2,2023-02-28T19:48:29.460Z,2023-03-03T02:58:23Z,4067038481,377,,4067560229,178,,,,,,,,,,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742419,23,80,1,2,38,2ezfenuwk3y65p8jdbj55xqt0,0,13.5,59.9,2023-02-28T19:48:41.932Z,2023-03-03T02:58:27Z,4067560239,178,,,,,,,,,,,,,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742457,24,1,1,2,41,2ezfenuwk3y65p8jdbj55xqt0,1,17.9,64.3,2023-02-28T19:48:45.171Z,2023-03-03T02:58:32Z,4064033583,212,60.1,4064033579,140,65.5,4064033573,157,,4064033587,1,,4064033575,198,,4064033577,56,Right,4064033585,213,5.7,4067560249,178,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,4064033581,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742509,25,1,1,2,45,2ezfenuwk3y65p8jdbj55xqt0,1,65.6,15.2,2023-02-28T19:48:48.819Z,2023-03-03T02:58:53Z,4064033887,141,13.1,4067560279,178,,4064033885,140,61.3,4064033891,213,3.4,4067560281,21,,4064033883,56,Right,4064033889,212,4.7,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742539,26,1,1,2,46,2ezfenuwk3y65p8jdbj55xqt0,1,61.3,13.1,2023-02-28T19:48:49.930Z,2023-03-03T02:58:58Z,4064034037,56,Right,4064034043,212,13.1,4064034035,155,,4064034045,213,0.1,4064034041,141,14.6,4064034039,140,73.7,4067560291,178,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742541,27,61,1,2,48,2ezfenuwk3y65p8jdbj55xqt0,1,73.7,14.6,2023-02-28T19:48:51.241Z,2023-03-03T02:59:05Z,4064034051,56,Right,4067560305,178,,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742565,28,1,1,2,48,2ezfenuwk3y65p8jdbj55xqt0,1,71.6,12.9,2023-02-28T19:48:52.162Z,2023-03-03T02:59:14Z,4064034183,213,4.3,4064034179,141,8.5,4067560333,178,,4064034175,56,Right,4064034177,140,70.3,4064034181,212,3.3,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742571,29,50,1,2,50,2ezfenuwk3y65p8jdbj55xqt0,1,70,7.8,2023-02-28T19:48:53.375Z,2023-03-03T02:59:17Z,4064034191,56,Right,4064034213,233,26,4064034193,286,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742567,26,7,1,2,50,5jjqm8h6qm1w4s5f93uubhdrj,1,30,92.2,2023-02-28T19:48:53.543Z,2023-03-03T02:59:20Z,4067560365,178,,4064034209,233,29,4064034189,285,,4064034187,56,Back,4067038993,383,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513742573,27,49,1,2,51,5jjqm8h6qm1w4s5f93uubhdrj,1,30.1,93.3,2023-02-28T19:48:54.810Z,2023-03-03T02:59:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
