id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2537056659,5,44,1,0,30,3ptd7zlc5isrongig0wij2id4,1,27.7,66,2023-04-22T14:01:23.418Z,2023-04-25T08:47:56Z,4208452855,285,,4208452961,233,7,4208452853,56,Back,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056663,7,44,1,0,30,8mbtyq0has0uu0565fm9t5cdo,0,72.3,34,2023-04-22T14:01:23.419Z,2023-04-25T07:36:17Z,4208452869,286,,4208452865,56,Center,4208453065,233,5,,,,,,,,,,,,,,,,enwfqkgv2m6hfwwjmbvfx9m1h,M. Carayol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056691,6,1,1,0,30,3ptd7zlc5isrongig0wij2id4,0,24.1,64.9,2023-04-22T14:01:23.480Z,2023-04-25T08:47:56Z,4208453005,141,58.3,4208453001,56,Back,4208452999,3,,4218898683,388,,4208453007,212,10.3,4208453009,213,5.8,4208453003,140,32.9,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056717,8,1,1,0,32,8mbtyq0has0uu0565fm9t5cdo,0,62.5,34.9,2023-04-22T14:01:25.258Z,2023-04-25T07:36:24Z,4208453149,56,Center,4208453143,3,,4208453163,212,12.0,4208453159,141,25.5,4218898731,388,,4208453155,140,72.2,4208453167,213,5.7,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056763,7,1,1,0,33,3ptd7zlc5isrongig0wij2id4,0,23.7,74.7,2023-04-22T14:01:26.652Z,2023-04-25T07:36:30Z,4208453399,213,4.7,4208453389,3,,4208453393,140,23.5,4218898805,178,,4208453391,56,Back,4208453395,141,66.7,4208453397,212,5.4,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056829,9,1,1,0,34,8mbtyq0has0uu0565fm9t5cdo,1,71.3,41,2023-04-22T14:01:27.504Z,2023-04-25T07:36:34Z,4208453739,213,4.1,4208453733,140,65.3,4208453735,141,28.6,4208453731,56,Center,4218898851,178,,4208453737,212,10.5,,,,,,,enwfqkgv2m6hfwwjmbvfx9m1h,M. Carayol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056835,10,49,1,0,35,8mbtyq0has0uu0565fm9t5cdo,1,65.2,28,2023-04-22T14:01:29.036Z,2023-04-25T07:36:39Z,,,,,,,,,,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056887,11,1,1,0,35,8mbtyq0has0uu0565fm9t5cdo,1,65.2,28,2023-04-22T14:01:29.095Z,2023-04-25T07:36:42Z,4208453991,212,14.9,4208453987,140,59.5,4208453985,56,Right,4218898939,178,,4208453989,141,7.9,4208453993,213,4.3,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056937,12,1,1,0,38,8mbtyq0has0uu0565fm9t5cdo,0,59.5,7,2023-04-22T14:01:31.272Z,2023-04-25T07:36:45Z,4208454245,56,Right,4208454251,212,21.4,4208454247,140,78.3,4208454249,141,19.2,4208454253,213,0.4,4218898975,178,,4208454243,155,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056945,8,44,1,0,39,3ptd7zlc5isrongig0wij2id4,1,22.1,75,2023-04-22T14:01:33.169Z,2023-04-25T08:47:57Z,4208454273,56,Back,4208454275,285,,4208454373,233,13,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056939,13,44,1,0,39,8mbtyq0has0uu0565fm9t5cdo,0,77.9,25,2023-04-22T14:01:33.170Z,2023-04-25T07:36:50Z,4208454257,56,Center,4208454441,233,8,4208454259,286,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057003,9,1,1,0,40,3ptd7zlc5isrongig0wij2id4,1,23.3,69.7,2023-04-22T14:01:33.233Z,2023-04-25T08:47:57Z,4208454589,212,16.2,4218899049,388,,4208454583,140,29.6,4208454597,213,1.2,4208454581,56,Back,4208454585,141,91.5,4208454577,3,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057009,10,49,1,0,41,3ptd7zlc5isrongig0wij2id4,1,29.6,91.5,2023-04-22T14:01:34.942Z,2023-04-25T07:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057165,11,1,1,0,42,3ptd7zlc5isrongig0wij2id4,0,29.7,90.9,2023-04-22T14:01:35.759Z,2023-04-25T07:36:59Z,4208455271,140,74.5,4208455281,1,,4208455277,212,47.4,4208455263,155,,4218899129,178,,4208455279,213,6.2,4208455273,141,82.4,4208455267,56,Left,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057177,14,49,1,0,47,8mbtyq0has0uu0565fm9t5cdo,1,25.4,35.4,2023-04-22T14:01:41.156Z,2023-04-25T07:37:02Z,,,,,,,,,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057269,15,1,1,0,48,8mbtyq0has0uu0565fm9t5cdo,1,25.4,35.4,2023-04-22T14:01:41.245Z,2023-04-25T07:37:05Z,4218899205,178,,4208455755,212,16.1,4208455751,140,37.4,4208457675,1,,4208455757,213,5.6,4208457673,157,,4208455753,141,20.7,4208455749,56,Back,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057327,16,1,1,0,51,8mbtyq0has0uu0565fm9t5cdo,0,37.4,20.7,2023-04-22T14:01:44.202Z,2023-04-25T07:37:10Z,4208456017,212,23.0,4208456015,141,20.0,4208456011,56,Right,4208456007,3,,4208456013,140,59.3,4208456009,168,,4218899277,388,,4208456019,213,6.3,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057295,12,44,1,0,52,3ptd7zlc5isrongig0wij2id4,1,41,76.4,2023-04-22T14:01:45.620Z,2023-04-25T08:47:57Z,4208456153,233,17,4208455867,56,Back,4208455869,285,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057333,17,44,1,0,52,8mbtyq0has0uu0565fm9t5cdo,0,59,23.6,2023-04-22T14:01:45.621Z,2023-04-25T07:37:13Z,4208456043,286,,4208456041,56,Center,4208456259,233,12,,,,,,,,,,,,,,,,enwfqkgv2m6hfwwjmbvfx9m1h,M. Carayol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057323,13,1,1,0,52,3ptd7zlc5isrongig0wij2id4,1,41.4,72.7,2023-04-22T14:01:45.689Z,2023-04-25T08:47:58Z,4208455977,141,80.3,4208455975,140,57.0,4208455981,213,0.3,4208455971,3,,4218899347,388,,4208455973,56,Left,4208455979,212,17.2,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057343,14,1,1,0,53,3ptd7zlc5isrongig0wij2id4,0,57.6,77.3,2023-04-22T14:01:46.503Z,2023-04-25T07:37:20Z,4208456099,141,100.0,4208456103,213,0.8,4218899409,178,,4208456095,56,Left,4208456101,212,21.4,4208456097,140,71.2,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057727,15,5,1,0,56,3ptd7zlc5isrongig0wij2id4,0,70.8,101.3,2023-04-22T14:01:49.241Z,2023-04-25T07:37:24Z,4208457911,347,,4208466257,233,18,4208457909,56,Left,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057415,18,5,1,0,56,8mbtyq0has0uu0565fm9t5cdo,1,29.2,-1.3,2023-04-22T14:01:49.241Z,2023-04-25T07:37:25Z,4208466199,233,15,4208456463,347,,4208456457,56,Back,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058057,19,1,1,1,16,8mbtyq0has0uu0565fm9t5cdo,1,35.9,0,2023-04-22T14:02:09.722Z,2023-04-25T07:37:29Z,4208459397,140,62.3,4208459391,107,,4208459403,212,29.2,4208459393,56,Right,4208459401,141,12.5,4208459405,213,0.3,4208459407,1,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058077,20,1,1,1,18,8mbtyq0has0uu0565fm9t5cdo,0,54,7.3,2023-04-22T14:02:11.608Z,2023-04-25T07:37:34Z,4208459499,141,10.2,4208459503,213,0.3,4208459489,168,,4208459493,140,60.7,4218899563,178,,4208459491,56,Right,4208459487,3,,4208459501,212,7.3,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058145,16,1,1,1,19,3ptd7zlc5isrongig0wij2id4,0,28.3,87.2,2023-04-22T14:02:12.279Z,2023-04-25T07:37:37Z,4208459733,140,67.4,4208459739,213,0.1,4208459741,1,,4218899595,178,,4208459729,155,,4208459737,212,41.3,4208459731,56,Left,4208459735,141,93.6,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058201,21,1,1,1,21,8mbtyq0has0uu0565fm9t5cdo,1,36.9,8.9,2023-04-22T14:02:14.326Z,2023-04-25T07:37:46Z,4208460017,56,Back,4208460023,212,8.3,4218899705,178,,4208460025,213,5.8,4208460021,141,2.8,4208460019,140,43.8,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058209,22,61,1,1,22,8mbtyq0has0uu0565fm9t5cdo,0,43.4,1.1,2023-04-22T14:02:15.406Z,2023-04-25T07:37:52Z,4218899767,178,,4208460061,56,Back,,,,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058571,17,5,1,1,22,3ptd7zlc5isrongig0wij2id4,1,62,101.2,2023-04-22T14:02:16.154Z,2023-04-25T07:37:53Z,4208461805,347,,4208462079,233,23,4208461803,56,Left,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058225,23,5,1,1,22,8mbtyq0has0uu0565fm9t5cdo,0,38,-1.2,2023-04-22T14:02:16.154Z,2023-04-25T07:37:53Z,4208460117,347,,4208460115,56,Back,4208462105,233,17,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058679,18,1,1,1,33,3ptd7zlc5isrongig0wij2id4,1,63.7,100,2023-04-22T14:02:26.820Z,2023-04-25T07:37:55Z,4208462429,56,Back,4208462437,213,3.7,4208462435,212,30.1,4208462431,140,38.9,4208462433,141,79.1,4208462439,1,,4208462427,107,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058789,19,1,1,1,37,3ptd7zlc5isrongig0wij2id4,1,35.9,71.4,2023-04-22T14:02:31.171Z,2023-04-25T07:37:58Z,4208462975,1,,4208462969,212,36.7,4208462959,56,Back,4208462963,140,39.3,4208462965,141,17.7,4218899867,178,,4208462973,213,4.8,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058905,20,1,1,1,40,3ptd7zlc5isrongig0wij2id4,1,39.3,17,2023-04-22T14:02:34.070Z,2023-04-25T07:38:02Z,4208463543,56,Back,4208463561,213,5.5,4218899909,178,,4208463557,212,10.9,4208463547,140,46.3,4208463551,141,5.2,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059059,21,1,1,1,43,3ptd7zlc5isrongig0wij2id4,0,46.3,5,2023-04-22T14:02:36.370Z,2023-04-25T07:38:06Z,4208464303,1,,4208464297,141,25.3,4208464295,140,88.4,4208464293,56,Center,4218899985,178,,4208464301,213,0.3,4208464299,212,46.3,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059069,24,49,1,1,48,8mbtyq0has0uu0565fm9t5cdo,1,12.5,80.5,2023-04-22T14:02:42.032Z,2023-04-25T07:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059589,25,1,1,1,59,8mbtyq0has0uu0565fm9t5cdo,0,17.9,33.9,2023-04-22T14:02:52.365Z,2023-04-25T07:38:14Z,4208466967,141,7.0,4208466955,155,,4218900071,178,,4208466973,213,5.9,4208466971,212,47.4,4208466975,1,,4208466959,56,Right,4208466963,140,59.5,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059627,22,44,1,2,2,3ptd7zlc5isrongig0wij2id4,1,35.4,89.6,2023-04-22T14:02:55.810Z,2023-04-25T08:47:58Z,4208467155,285,,4208467153,56,Back,4208467189,233,26,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059609,26,44,1,2,2,8mbtyq0has0uu0565fm9t5cdo,0,64.6,10.4,2023-04-22T14:02:55.811Z,2023-04-25T07:38:18Z,4208467077,286,,4208467281,233,22,4208467075,56,Right,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059641,23,1,1,2,2,3ptd7zlc5isrongig0wij2id4,1,30.2,85.1,2023-04-22T14:02:55.919Z,2023-04-25T08:47:58Z,4208467217,3,,4208467223,141,73.4,4218900217,388,,4208467227,213,4.7,4208467219,56,Back,4208467221,140,30.2,4208467225,212,8.0,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059687,24,1,1,2,3,3ptd7zlc5isrongig0wij2id4,0,30.2,68.4,2023-04-22T14:02:56.914Z,2023-04-25T07:38:26Z,4208467481,141,69.3,4208467475,56,Center,4218900307,178,,4208467487,212,21.6,4208467491,213,0.0,4208467479,140,50.8,4208467473,155,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059767,27,1,1,2,5,8mbtyq0has0uu0565fm9t5cdo,1,45.1,18,2023-04-22T14:02:58.454Z,2023-04-25T07:38:33Z,4208467873,141,20.1,4208467857,3,,4218900409,178,,4208467863,56,Right,4208467877,213,0.1,4208467869,140,61.9,4208467875,212,17.7,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059831,28,1,1,2,6,8mbtyq0has0uu0565fm9t5cdo,1,62.6,21,2023-04-22T14:03:00.140Z,2023-04-25T07:38:37Z,4208468177,140,48.8,4208468175,56,Back,4208468181,212,22.0,4208468173,3,,4208468183,213,2.3,4218900459,388,,4208468179,141,45.4,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059849,29,44,1,2,9,8mbtyq0has0uu0565fm9t5cdo,1,46.9,44,2023-04-22T14:03:02.242Z,2023-04-25T08:47:59Z,4208468527,233,25,4208468283,285,,4208468281,56,Back,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059871,25,44,1,2,9,3ptd7zlc5isrongig0wij2id4,0,53.1,56,2023-04-22T14:03:02.243Z,2023-04-25T07:38:46Z,4208468379,56,Center,4208468597,233,29,4208468381,286,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059885,30,1,1,2,9,8mbtyq0has0uu0565fm9t5cdo,0,46.7,45.5,2023-04-22T14:03:02.321Z,2023-04-25T08:47:59Z,4208468411,3,,4208468415,140,58.2,4208468417,141,41.2,4218900571,388,,4208468419,212,12.4,4208468421,213,6.0,4208468413,56,Center,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059951,26,49,1,2,10,3ptd7zlc5isrongig0wij2id4,1,39.2,57.8,2023-04-22T14:03:03.569Z,2023-04-25T07:38:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
