id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2493236645,8,1,1,0,18,5pfqedkme2kabtqhkln35pf3l,1,10.3,35.1,2022-12-26T15:01:35.196Z,2022-12-28T05:35:42Z,3956100149,212,54.2,3956100147,141,33.7,3958167375,178,,3956100145,140,61.9,3956100151,213,6.3,3956100141,157,,3956100153,1,,3956100143,56,Center,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236647,9,4,1,0,20,5pfqedkme2kabtqhkln35pf3l,1,55.7,40.5,2022-12-26T15:01:37.750Z,2022-12-28T05:35:48Z,3956100165,286,,3956100157,13,,3956100159,294,,3956100161,56,Center,3956100183,233,4,3956100163,152,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236641,4,4,1,0,20,jv3jh5m5t7qy5t37vwwmnj16,0,44.3,59.5,2022-12-26T15:01:37.751Z,2022-12-28T05:35:47Z,3956100131,13,,3956100137,152,,3956100135,56,Back,3956100139,285,,3956100227,233,9,3958167391,178,,3956100133,294,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236855,10,1,1,0,33,5pfqedkme2kabtqhkln35pf3l,1,54.4,41.3,2022-12-26T15:01:50.202Z,2022-12-28T05:35:51Z,3956101021,213,1.4,3956101009,5,,3956101013,56,Center,3956101019,212,15.7,3956101017,141,64.0,3958167405,178,,3956101015,140,57.1,3956101011,152,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236881,11,1,1,0,35,5pfqedkme2kabtqhkln35pf3l,1,58.7,67.2,2022-12-26T15:01:52.600Z,2022-12-28T05:35:54Z,3956101163,140,55.9,3958167421,178,,3956101167,212,13.1,3956101165,141,85.9,3956101169,213,1.8,3956101161,56,Left,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236917,12,1,1,0,37,5pfqedkme2kabtqhkln35pf3l,1,55,86.3,2022-12-26T15:01:54.300Z,2022-12-28T05:35:59Z,3956101343,140,39.9,3958167429,178,,3956101351,213,3.6,3956101341,56,Back,3956101347,212,17.3,3956101345,141,76.0,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237093,13,1,1,0,39,5pfqedkme2kabtqhkln35pf3l,1,39.2,73.9,2022-12-26T15:01:56.687Z,2022-12-28T05:36:02Z,3956102125,213,4.6,3956102121,141,36.7,3958167437,178,,3956102117,56,Back,3956102123,212,25.6,3956102119,140,35.7,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237193,14,1,1,0,45,5pfqedkme2kabtqhkln35pf3l,1,38.6,24,2022-12-26T15:02:03.081Z,2022-12-28T05:36:06Z,3956102573,140,17.2,3956102571,56,Back,3958167445,178,,3956102577,212,24.1,3956102575,141,36.9,3956102579,213,2.8,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237301,15,1,1,0,50,5pfqedkme2kabtqhkln35pf3l,1,23.2,29.4,2022-12-26T15:02:07.344Z,2022-12-28T05:36:09Z,3956103095,212,51.5,3956103097,213,0.4,3956103099,1,,3956103091,140,68.8,3958167451,178,,3956103089,56,Center,3956103093,141,57.2,3956103087,157,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237313,16,61,1,0,53,5pfqedkme2kabtqhkln35pf3l,0,68.8,57.2,2022-12-26T15:02:10.948Z,2022-12-28T05:36:18Z,3958167483,21,,3956103151,56,Center,3958167485,178,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237333,5,49,1,0,54,jv3jh5m5t7qy5t37vwwmnj16,1,30.3,29.4,2022-12-26T15:02:11.811Z,2022-12-28T05:36:22Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237427,6,1,1,0,55,jv3jh5m5t7qy5t37vwwmnj16,1,30.3,29.4,2022-12-26T15:02:12.626Z,2022-12-28T05:36:25Z,3956103719,212,15.7,3956103723,213,4.4,3956103715,141,7.1,3956103711,140,26.3,3958167505,178,,3956103709,56,Back,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237455,7,1,1,0,58,jv3jh5m5t7qy5t37vwwmnj16,1,28.3,5.2,2022-12-26T15:02:15.810Z,2022-12-28T05:36:29Z,3956103903,140,35.9,3956103901,56,Back,3958167513,178,,3956103907,212,8.0,3956103905,141,5.0,3956103909,213,6.3,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237457,8,1,1,0,59,jv3jh5m5t7qy5t37vwwmnj16,0,35.9,5,2022-12-26T15:02:16.965Z,2022-12-28T05:36:33Z,3956103921,141,3.8,3956104005,236,,3956103925,213,6.0,3958167521,178,,3956103917,56,Back,3956103923,212,2.8,3956103919,140,38.5,3956104011,286,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,3956104007,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237467,17,74,1,0,59,5pfqedkme2kabtqhkln35pf3l,1,60,94.1,2022-12-26T15:02:17.092Z,2022-12-28T05:36:40Z,3956103963,56,Left,3958167547,178,,3956103965,285,,3956104039,233,8,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237485,18,49,1,1,0,5pfqedkme2kabtqhkln35pf3l,1,60,94.1,2022-12-26T15:02:17.617Z,2022-12-28T05:36:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237507,19,1,1,1,1,5pfqedkme2kabtqhkln35pf3l,1,60,94.1,2022-12-26T15:02:18.905Z,2022-12-28T05:36:52Z,3956104175,56,Left,3958167585,178,,3956104177,140,56.7,3956104181,212,7.6,3956104179,141,84.1,3956104183,213,4.2,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237531,20,1,1,1,2,5pfqedkme2kabtqhkln35pf3l,1,56.7,84.1,2022-12-26T15:02:19.533Z,2022-12-28T05:37:18Z,3958167629,178,,3956104287,140,62.4,3956104285,56,Left,3956104299,213,0.8,3956104295,212,8.4,3956104291,141,92.7,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237605,21,1,1,1,4,5pfqedkme2kabtqhkln35pf3l,0,63.9,94.2,2022-12-26T15:02:21.829Z,2022-12-28T05:37:22Z,3956104617,141,92.0,3956104615,140,84.6,3956104619,212,21.8,3958167637,178,,3956104621,213,6.2,3956104613,56,Left,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237609,9,49,1,1,7,jv3jh5m5t7qy5t37vwwmnj16,1,9.9,7.6,2022-12-26T15:02:25.042Z,2022-12-28T05:37:26Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237735,10,4,1,1,10,jv3jh5m5t7qy5t37vwwmnj16,1,18.8,4.4,2022-12-26T15:02:27.313Z,2022-12-28T05:37:31Z,3956105439,233,22,3956105333,285,,3956105327,56,Back,3956105325,294,,3956105329,152,,3956105323,13,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237749,22,4,1,1,10,5pfqedkme2kabtqhkln35pf3l,0,81.2,95.6,2022-12-26T15:02:27.314Z,2022-12-28T05:37:30Z,3956105397,152,,3956105395,56,Left,3956105399,286,,3956105461,233,10,3956105391,13,,3958167665,178,,3956105393,294,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238813,11,1,1,1,54,jv3jh5m5t7qy5t37vwwmnj16,1,20.9,3.4,2022-12-26T15:03:11.939Z,2022-12-28T05:37:35Z,3958167675,178,,3956110563,213,0.6,3956110553,152,,3956110549,5,,3956110559,141,55.5,3956110557,140,67.2,3956110555,56,Center,3956110565,1,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,3956110561,212,60.2,3956110551,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238825,12,44,1,1,58,jv3jh5m5t7qy5t37vwwmnj16,1,67.3,54.7,2022-12-26T15:03:15.229Z,2022-12-28T07:31:46Z,3956110621,286,,3956110649,233,23,3956110619,56,Center,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238821,23,44,1,1,58,5pfqedkme2kabtqhkln35pf3l,0,32.7,45.3,2022-12-26T15:03:15.230Z,2022-12-28T05:37:42Z,3956110603,56,Back,3956110677,233,12,3956110605,285,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238849,13,1,1,1,58,jv3jh5m5t7qy5t37vwwmnj16,0,67.6,56.7,2022-12-26T15:03:15.271Z,2022-12-28T07:31:47Z,3956110731,213,0.2,3958167725,388,,3956110723,56,Center,3956110721,3,,3956110725,140,87.3,3956110727,141,63.7,3956110729,212,21.2,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238903,24,12,1,2,0,5pfqedkme2kabtqhkln35pf3l,1,14.2,39.1,2022-12-26T15:03:17.231Z,2022-12-28T05:37:50Z,3956111003,56,Back,3956111049,167,,3956111011,213,5.1,3958167743,178,,3956111007,141,0.0,3956111005,140,25.1,3956111009,212,30.2,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239267,14,5,1,2,3,jv3jh5m5t7qy5t37vwwmnj16,1,76.4,102,2022-12-26T15:03:20.377Z,2022-12-28T05:37:53Z,3956112867,233,25,3956112799,347,,3956112795,56,Left,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238907,25,5,1,2,3,5pfqedkme2kabtqhkln35pf3l,0,23.6,-2,2022-12-26T15:03:20.377Z,2022-12-28T05:37:54Z,3956111019,56,Back,3956111021,347,,3956112901,233,14,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239317,15,1,1,2,19,jv3jh5m5t7qy5t37vwwmnj16,1,78.1,100,2022-12-26T15:03:36.359Z,2022-12-28T05:38:00Z,3956113129,212,12.2,3956113127,141,84.4,3956113125,140,75.7,3956113121,107,,3956113123,56,Left,3956113131,213,4.5,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239337,16,1,1,2,21,jv3jh5m5t7qy5t37vwwmnj16,1,75.1,85.3,2022-12-26T15:03:38.466Z,2022-12-28T05:38:09Z,3956113261,213,1.7,3956113255,140,73.7,3956113257,141,97.5,3956113259,212,8.4,3958167827,178,,3956113253,56,Left,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239387,17,1,1,2,22,jv3jh5m5t7qy5t37vwwmnj16,1,73.7,97.5,2022-12-26T15:03:39.923Z,2022-12-28T05:38:13Z,3956113483,212,7.9,3956113485,213,3.4,3958167843,178,,3956113479,140,66.4,3956113477,56,Left,3956113481,141,94.7,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239455,18,1,1,2,24,jv3jh5m5t7qy5t37vwwmnj16,1,64.4,89.9,2022-12-26T15:03:41.587Z,2022-12-28T05:38:23Z,3956113853,140,80.1,3956113851,56,Center,3958167875,178,,3956113859,213,5.3,3956113849,155,,3956113855,141,54.9,3956113857,212,29.0,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493631027,680,67,1,2,26,jv3jh5m5t7qy5t37vwwmnj16,1,79.6,53.1,2022-12-26T15:03:43.701Z,2022-12-28T07:31:47Z,3958181985,233,809,,,,,,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493631025,809,67,1,2,26,5pfqedkme2kabtqhkln35pf3l,0,20.4,46.9,2022-12-26T15:03:43.702Z,2022-12-28T06:18:19Z,3958181997,233,680,,,,,,,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239477,19,1,1,2,26,jv3jh5m5t7qy5t37vwwmnj16,0,79.8,53.3,2022-12-26T15:03:43.715Z,2022-12-28T07:31:48Z,3956113989,212,9.5,3956113987,141,60.3,3956113985,140,87.6,3958167895,388,,3956113981,168,,3956113991,213,0.5,3956113983,56,Center,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239501,27,12,1,2,27,5pfqedkme2kabtqhkln35pf3l,1,14.3,32.8,2022-12-26T15:03:44.364Z,2022-12-28T05:38:38Z,3958167927,388,,3957541819,15,,3956114133,56,Back,3956114135,140,29.0,3956114137,141,20.7,3956114139,212,17.5,3956114141,213,5.8,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239767,29,1,1,2,28,5pfqedkme2kabtqhkln35pf3l,0,13,36.3,2022-12-26T15:03:45.425Z,2022-12-28T05:38:49Z,3958167969,178,,3956115643,213,5.4,3957541937,1,,3957541935,157,,3956115637,140,19.6,3956115635,56,Back,3956115639,141,24.9,3956115641,212,10.4,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239481,26,43,1,2,29,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-12-26T15:03:46.256Z,2022-12-27T08:54:10Z,3956114011,3,0,3956114015,56,Back,3956114023,141,28.3,3956114019,140,24.6,3956114029,213,6.0,3956114025,212,11.5,3957541773,144,1,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239595,20,1,1,2,29,jv3jh5m5t7qy5t37vwwmnj16,1,66.7,73.9,2022-12-26T15:03:46.676Z,2022-12-28T05:38:56Z,3956114673,141,95.3,3958168011,388,,3956114671,140,70.1,3956114669,56,Left,3956114675,212,15.0,3956114677,213,1.3,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239649,21,1,1,2,34,jv3jh5m5t7qy5t37vwwmnj16,0,74,95.9,2022-12-26T15:03:51.748Z,2022-12-28T05:39:02Z,3957542121,72,,3956114911,2,,3956114915,56,Center,3958168041,178,,3956114933,1,,3956114919,141,59.3,3956114923,212,37.3,3956114917,140,100.0,1kw6qz2pi7wlam068oeirztud,J. Obita,3956114913,155,,3957542119,224,3956114929,213,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239659,22,5,1,2,37,jv3jh5m5t7qy5t37vwwmnj16,0,100.8,60,2022-12-26T15:03:54.853Z,2022-12-28T05:39:04Z,3956115137,233,28,3956114981,346,,3956114979,56,Center,,,,,,,,,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239669,28,5,1,2,37,5pfqedkme2kabtqhkln35pf3l,1,-0.8,40,2022-12-26T15:03:54.853Z,2022-12-28T05:39:04Z,3956115065,346,,3956115127,233,22,3956115063,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240305,30,1,1,3,7,5pfqedkme2kabtqhkln35pf3l,0,3.8,56.1,2022-12-26T15:04:24.269Z,2022-12-28T05:42:28Z,3956118573,1,,3956118563,56,Center,3956118561,124,,3956118571,213,0.1,3956118567,141,65.7,3956118565,140,66.5,3956118569,212,66.2,3956118575,74,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240363,23,1,1,3,10,jv3jh5m5t7qy5t37vwwmnj16,0,30.4,34,2022-12-26T15:04:27.754Z,2022-12-28T05:42:39Z,3956118877,56,Center,3956118875,3,,3956118881,141,46.4,3956118879,140,52.1,3958169113,388,,3956118885,213,0.4,3956118883,212,24.3,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240437,31,1,1,3,12,5pfqedkme2kabtqhkln35pf3l,0,56.3,58.7,2022-12-26T15:04:29.706Z,2022-12-28T05:42:51Z,3956119221,3,,3956119273,212,8.9,3958169135,178,,3956119265,141,62.9,3956119279,213,0.3,3956119237,56,Center,3956119249,140,64.3,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
