id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist
2501383781,136,12,1,16,28,8mbtyq0has0uu0565fm9t5cdo,1,7.6,92.9,2023-01-28T15:17:35.059Z,2023-01-31T05:04:16Z,4005030757,21,,3998924995,56,Back,3998924993,185,,4005030755,178,,3998925273,233,151,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383747,150,43,1,16,29,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-28T15:17:35.988Z,2023-01-28T15:17:40Z,3998924807,286,0,3998925661,144,7,3998924805,56,Right,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383871,137,5,1,16,30,8mbtyq0has0uu0565fm9t5cdo,0,10.4,101.4,2023-01-28T15:17:37.307Z,2023-01-31T05:04:22Z,3998925473,347,,3998925471,56,Back,3998927971,233,152,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501384335,152,5,1,16,30,ahm0t06rup1bkd9z0mxl2lmph,1,89.6,-1.4,2023-01-28T15:17:37.307Z,2023-01-31T05:04:22Z,3998927951,233,137,3998927857,56,Right,3998927859,347,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501384849,153,1,1,16,59,ahm0t06rup1bkd9z0mxl2lmph,0,93.2,0,2023-01-28T15:18:05.755Z,2023-01-31T05:04:28Z,3998930451,56,Center,3998930449,107,,3998930457,212,27.3,3998930453,140,95.5,3998930455,141,38.0,3998930461,1,,3998930459,213,1.5,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501384913,138,12,1,17,1,8mbtyq0has0uu0565fm9t5cdo,1,3.1,57.5,2023-01-28T15:18:07.807Z,2023-01-31T05:04:40Z,4005031357,388,,3998930821,213,4.7,3998930813,56,Back,3998930817,141,43.1,3998930815,140,3.3,3998930823,15,,3998930819,212,9.8,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501385359,156,44,1,17,2,ahm0t06rup1bkd9z0mxl2lmph,1,96.4,55.2,2023-01-28T15:18:09.094Z,2023-01-31T10:55:51Z,3998934045,233,140,3998933253,56,Center,3998933255,286,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501385341,140,44,1,17,2,8mbtyq0has0uu0565fm9t5cdo,0,3.6,44.8,2023-01-28T15:18:09.095Z,2023-01-31T05:04:55Z,3998934103,233,156,3998933169,56,Back,3998933171,285,,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501384941,154,13,1,17,2,ahm0t06rup1bkd9z0mxl2lmph,1,96.6,56.1,2023-01-28T15:18:09.171Z,2023-01-31T10:55:52Z,3998936377,102,50.4,3998933877,328,,3998930953,56,Center,3998936385,231,51.8,3998933871,160,,3998936383,230,99.5,3998933873,15,,4004386193,61,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,3998936381,458,3998936375,85,3998936379,103,51.4,4005031875,388,,,,,,,,,,,,,,,,,,,,,,,
2501385089,139,5,1,17,4,8mbtyq0has0uu0565fm9t5cdo,1,-1.2,56.8,2023-01-28T15:18:10.778Z,2023-01-31T05:05:50Z,3998931817,346,,3998931881,233,155,3998931815,56,Back,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501384957,155,5,1,17,4,ahm0t06rup1bkd9z0mxl2lmph,0,101.2,43.2,2023-01-28T15:18:10.778Z,2023-01-31T05:05:51Z,3998931911,233,139,3998931049,56,Center,3998931051,346,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501386061,141,1,1,17,37,8mbtyq0has0uu0565fm9t5cdo,0,5.5,41,2023-01-28T15:18:43.894Z,2023-01-31T05:06:00Z,3998937089,141,15.3,3998937085,56,Right,3998937095,1,,3998937099,74,,3998937093,213,6.0,3998937087,140,56.3,3998937079,124,,3998937091,212,56.1,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501386075,157,44,1,17,40,ahm0t06rup1bkd9z0mxl2lmph,1,42,83.4,2023-01-28T15:18:47.324Z,2023-01-31T10:55:52Z,3998937191,285,,3998937239,233,142,3998937183,56,Back,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501386083,142,44,1,17,40,8mbtyq0has0uu0565fm9t5cdo,0,58,16.6,2023-01-28T15:18:47.325Z,2023-01-31T05:06:08Z,3998937331,233,157,3998937215,286,,3998937213,56,Right,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501386095,158,1,1,17,40,ahm0t06rup1bkd9z0mxl2lmph,0,40.2,82,2023-01-28T15:18:47.362Z,2023-01-31T10:55:52Z,3998937265,3,,3998937269,140,59.6,3998937271,141,93.0,3998937267,56,Left,4005032799,388,,3998937273,212,21.7,3998937275,213,0.4,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501386357,143,1,1,17,43,8mbtyq0has0uu0565fm9t5cdo,0,43.5,6.8,2023-01-28T15:18:49.820Z,2023-01-31T05:06:23Z,4004386913,155,,3998938731,140,98.1,3998938735,212,57.4,3998938739,1,,3998938729,56,Right,3998938737,213,0.0,4005032933,178,,3998938733,141,11.0,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501386409,159,4,1,17,47,ahm0t06rup1bkd9z0mxl2lmph,1,1.9,88.2,2023-01-28T15:18:54.487Z,2023-01-31T05:06:33Z,3998939013,13,,3998939017,295,,3998939023,285,,3998939019,56,Back,3998939021,152,,3998939865,233,144,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501386571,144,4,1,17,47,8mbtyq0has0uu0565fm9t5cdo,0,98.1,11.8,2023-01-28T15:18:54.488Z,2023-01-31T05:06:33Z,4005033077,178,,3998939799,56,Right,3998939795,13,,3998939797,295,,3998939801,152,,3998939803,286,,3998939899,233,159,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501387333,160,1,1,18,16,ahm0t06rup1bkd9z0mxl2lmph,1,6.6,70.6,2023-01-28T15:19:23.233Z,2023-01-31T05:06:39Z,3998943931,152,,3998943943,1,,4005033157,178,,3998943937,141,5.3,3998943927,5,,3998943941,213,5.2,3998943929,196,,3998943939,212,49.2,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,3998943935,140,3998943933,56,,,,,,,,,,,26.7,Back,,,,,,,,,,,,,,,,
2501387423,161,1,1,18,21,ahm0t06rup1bkd9z0mxl2lmph,0,26.7,5.3,2023-01-28T15:19:28.331Z,2023-01-31T05:06:45Z,4005033233,178,,3998944521,141,6.7,3998944517,56,Right,3998944525,213,0.0,3998944527,1,,3998944519,140,77.9,3998944523,212,53.8,3998944515,157,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501387489,145,1,1,18,25,8mbtyq0has0uu0565fm9t5cdo,0,22.4,84.1,2023-01-28T15:19:31.604Z,2023-01-31T05:06:53Z,3998944885,56,Back,3998944889,141,100.0,4005033299,388,,3998944893,213,0.5,3998944887,140,40.3,3998944891,212,22.0,3998944883,3,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501387493,146,5,1,18,26,8mbtyq0has0uu0565fm9t5cdo,0,38.4,101.1,2023-01-28T15:19:33.361Z,2023-01-31T05:06:57Z,3998944909,56,Back,3998944913,347,,3998946889,233,162,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501387855,162,5,1,18,26,ahm0t06rup1bkd9z0mxl2lmph,1,61.6,-1.1,2023-01-28T15:19:33.361Z,2023-01-31T05:06:57Z,3998946841,233,146,3998946785,56,Right,3998946787,347,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501387939,163,1,1,18,40,ahm0t06rup1bkd9z0mxl2lmph,1,54.6,0,2023-01-28T15:19:46.578Z,2023-01-31T05:07:04Z,3998947251,107,,3998947253,56,Back,3998947259,141,8.8,3998947255,140,37.8,3998947263,212,19.0,3998947267,213,2.8,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501388033,164,1,1,18,43,ahm0t06rup1bkd9z0mxl2lmph,1,37.8,8.8,2023-01-28T15:19:50.066Z,2023-01-31T05:07:12Z,3998947791,213,1.7,3998947787,141,36.7,3998947783,56,Back,4005033501,178,,3998947785,140,34.9,3998947789,212,19.2,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501388115,165,1,1,18,47,ahm0t06rup1bkd9z0mxl2lmph,1,33.7,51,2023-01-28T15:19:53.809Z,2023-01-31T05:08:26Z,3998948303,212,22.9,3998948299,140,36.7,3998948305,213,1.4,3998948297,56,Back,3998948301,141,84.4,4005034273,178,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501388295,166,1,1,18,50,ahm0t06rup1bkd9z0mxl2lmph,0,36.8,83.9,2023-01-28T15:19:56.498Z,2023-01-31T05:08:31Z,3998950385,155,,3998949333,1,,3998949327,141,100.0,3998949329,212,48.8,3998949325,140,81.9,4005034359,178,,3998949331,213,0.2,3998949321,56,Left,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501388691,147,5,1,18,54,8mbtyq0has0uu0565fm9t5cdo,1,18.7,-1.3,2023-01-28T15:20:00.523Z,2023-01-31T05:09:13Z,3998951625,347,,3998951703,233,167,3998951623,56,Back,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501388309,167,5,1,18,54,ahm0t06rup1bkd9z0mxl2lmph,0,81.3,101.3,2023-01-28T15:20:00.523Z,2023-01-31T05:09:13Z,3998951729,233,147,3998949405,347,,3998949403,56,Left,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501388989,148,1,1,19,16,8mbtyq0has0uu0565fm9t5cdo,0,19.3,0,2023-01-28T15:20:22.988Z,2023-01-31T05:09:28Z,3998953313,212,44.6,3998953323,1,,3998953319,213,0.2,3998953309,141,9.1,3998953305,56,Right,3998953303,107,,3998953307,140,61.2,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501388999,168,44,1,19,18,ahm0t06rup1bkd9z0mxl2lmph,1,40.8,87.7,2023-01-28T15:20:24.881Z,2023-01-31T10:55:53Z,3998953481,233,149,3998953367,56,Back,3998953369,285,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389007,149,44,1,19,18,8mbtyq0has0uu0565fm9t5cdo,0,59.2,12.3,2023-01-28T15:20:24.882Z,2023-01-31T05:09:34Z,3998953393,56,Right,3998953611,233,168,3998953395,286,,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389033,169,1,1,19,18,ahm0t06rup1bkd9z0mxl2lmph,0,42.9,84.5,2023-01-28T15:20:24.931Z,2023-01-31T10:55:53Z,3998953521,140,49.8,3998953523,141,64.2,3998953519,56,Back,3998953527,213,5.2,4005035177,388,,3998953525,212,15.6,3998953517,3,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389259,150,1,1,19,20,8mbtyq0has0uu0565fm9t5cdo,0,51.7,30.5,2023-01-28T15:20:26.637Z,2023-01-31T05:11:09Z,3998954727,213,5.7,3998954723,141,19.2,3998954719,140,63.5,3998954715,56,Right,3998954725,212,14.6,3998954713,3,,4005036593,178,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389125,170,1,1,19,21,ahm0t06rup1bkd9z0mxl2lmph,1,34.2,79.4,2023-01-28T15:20:28.406Z,2023-01-31T05:11:19Z,4005036683,388,,3998954011,56,Back,3998954021,213,0.4,3998954007,3,,3998954017,141,83.3,3998954019,212,6.3,3998954015,140,39.6,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389137,171,1,1,19,22,ahm0t06rup1bkd9z0mxl2lmph,0,39.6,83.3,2023-01-28T15:20:29.432Z,2023-01-31T05:11:27Z,3998954099,212,3.0,3998954095,140,42.2,3998954093,56,Back,3998954811,236,,3998954101,213,0.4,4005036761,178,,3998954817,233,151,3998954821,286,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,3998954097,141,,,,,,,,,,,,,85.1,,,,,,,,,,,,,,,,,
2501389263,151,74,1,19,23,8mbtyq0has0uu0565fm9t5cdo,1,63.1,4.3,2023-01-28T15:20:29.650Z,2023-01-31T05:11:35Z,4005036835,388,,3998954761,285,,3998954759,56,Right,3998954853,233,171,4005036833,21,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389293,152,5,1,19,23,8mbtyq0has0uu0565fm9t5cdo,0,61.4,-1,2023-01-28T15:20:30.418Z,2023-01-31T05:11:41Z,3998954899,56,Right,3998954905,347,,3998955075,233,172,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389285,172,5,1,19,23,ahm0t06rup1bkd9z0mxl2lmph,1,38.6,101,2023-01-28T15:20:30.418Z,2023-01-31T05:11:42Z,3998954887,347,,3998955039,233,152,3998954885,56,Back,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389367,173,1,1,19,29,ahm0t06rup1bkd9z0mxl2lmph,1,42.6,100,2023-01-28T15:20:36.440Z,2023-01-31T05:11:50Z,3998955315,213,3.6,3998955301,140,26.1,3998955297,56,Back,3998955309,212,19.4,3998955305,141,87.5,3998955293,107,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389459,174,1,1,19,32,ahm0t06rup1bkd9z0mxl2lmph,1,26.1,87.5,2023-01-28T15:20:38.816Z,2023-01-31T05:11:59Z,3998955779,56,Back,4005037039,178,,3998955781,140,9.0,3998955785,212,25.5,3998955783,141,60.8,3998955787,213,3.9,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389805,175,1,1,19,35,ahm0t06rup1bkd9z0mxl2lmph,0,9,60.8,2023-01-28T15:20:41.596Z,2023-01-31T05:12:04Z,3998957581,141,44.5,3998957579,140,67.3,3998957575,157,,3998957577,56,Center,4005037093,178,,3998957583,212,62.2,3998957589,1,,3998957585,213,6.1,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502427225,767,44,1,19,38,8mbtyq0has0uu0565fm9t5cdo,1,33.5,47.8,2023-01-28T15:20:45.258Z,2023-01-31T10:55:53Z,4004399787,56,Back,4004399789,285,,4004572581,233,852,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502427227,852,44,1,19,38,ahm0t06rup1bkd9z0mxl2lmph,0,66.5,52.2,2023-01-28T15:20:45.259Z,2023-01-31T05:12:09Z,4004399799,56,Center,4004399801,286,,4004572585,233,767,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389681,153,1,1,19,38,8mbtyq0has0uu0565fm9t5cdo,1,34.8,55.3,2023-01-28T15:20:45.290Z,2023-01-31T10:55:54Z,3998956901,140,39.2,3998956899,56,Back,4005037251,388,,3998956897,3,,3998956907,212,8.3,3998956903,141,65.5,3998956911,213,1.0,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389689,154,49,1,19,41,8mbtyq0has0uu0565fm9t5cdo,1,41.9,66.1,2023-01-28T15:20:48.108Z,2023-01-31T07:25:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390055,155,1,1,19,42,8mbtyq0has0uu0565fm9t5cdo,0,41.9,66.1,2023-01-28T15:20:48.652Z,2023-01-31T05:12:36Z,3998958911,140,89.6,3998958909,56,Center,3998958907,157,,4005037415,178,,3998958917,213,0.1,3998958913,141,71.4,3998958919,1,,3998958915,212,50.2,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501389847,176,52,1,19,47,ahm0t06rup1bkd9z0mxl2lmph,1,10.8,22.7,2023-01-28T15:20:53.714Z,2023-01-31T05:12:40Z,4005037455,178,,4004400445,377,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390349,177,1,1,20,0,ahm0t06rup1bkd9z0mxl2lmph,1,15.2,40,2023-01-28T15:21:06.591Z,2023-01-31T05:12:50Z,3998960431,140,64.8,3998960427,56,Right,3998960447,1,,3998960443,213,5.9,3998960435,141,10.0,3998960439,212,55.9,3998960425,199,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390367,178,44,1,20,4,ahm0t06rup1bkd9z0mxl2lmph,1,64,12,2023-01-28T15:21:10.632Z,2023-01-31T10:55:54Z,3998960521,56,Right,3998960655,233,156,3998960523,286,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390383,156,44,1,20,4,8mbtyq0has0uu0565fm9t5cdo,0,36,88,2023-01-28T15:21:10.633Z,2023-01-31T05:16:55Z,3998960603,285,,3998960601,56,Back,3998960755,233,178,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390401,179,1,1,20,4,ahm0t06rup1bkd9z0mxl2lmph,0,64.8,10,2023-01-28T15:21:10.679Z,2023-01-31T10:55:54Z,3998960699,140,71.7,3998960695,56,Right,3998960707,212,7.7,3998960703,141,13.7,3998960709,213,0.3,4005037651,388,,3998960691,3,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501550385,751,44,1,20,5,8mbtyq0has0uu0565fm9t5cdo,1,26.4,82.1,2023-01-28T15:21:12.289Z,2023-01-31T10:55:55Z,3999804027,56,Back,3999804029,285,,3999804041,233,180,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390425,180,44,1,20,5,ahm0t06rup1bkd9z0mxl2lmph,0,73.6,17.9,2023-01-28T15:21:12.290Z,2023-01-31T05:17:12Z,3998960833,56,Right,3999804109,233,751,3998960835,286,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501550395,752,1,1,20,5,8mbtyq0has0uu0565fm9t5cdo,1,24.6,79.8,2023-01-28T15:21:12.360Z,2023-01-31T10:55:55Z,3999804075,213,0.4,3999804073,212,14.4,3999804067,56,Back,4005040041,388,,3999804071,141,88.2,3999804069,140,37.2,3999804065,3,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390485,158,49,1,20,8,8mbtyq0has0uu0565fm9t5cdo,1,42.6,88.1,2023-01-28T15:21:14.715Z,2023-01-31T05:17:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390413,157,43,1,20,8,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-01-28T15:21:15.221Z,2023-01-28T15:21:34Z,3998960787,286,0,3998960785,56,Back,3998963815,144,50,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390693,159,1,1,20,9,8mbtyq0has0uu0565fm9t5cdo,1,42.6,88.1,2023-01-28T15:21:15.512Z,2023-01-31T05:17:47Z,3998962263,1,,4005040301,178,,3998962251,157,,3998962261,213,6.2,3998962255,140,85.0,3998962259,212,44.6,3998962253,56,Left,3998962257,141,85.0,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390917,161,3,1,20,14,8mbtyq0has0uu0565fm9t5cdo,0,85,85,2023-01-28T15:21:20.691Z,2023-01-31T05:18:36Z,3998963397,286,,3998963393,211,,4005040819,178,,3998963391,56,Left,4004401905,465,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390677,181,52,1,20,17,ahm0t06rup1bkd9z0mxl2lmph,1,8.7,37.1,2023-01-28T15:21:23.512Z,2023-01-31T05:18:41Z,4005040873,178,,4004402013,377,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390729,160,43,1,20,18,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-01-28T15:21:24.621Z,2023-01-28T15:21:29Z,3998962461,286,0,3998962459,56,Left,3998962921,144,3,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390805,182,1,1,20,18,ahm0t06rup1bkd9z0mxl2lmph,1,13.5,36.9,2023-01-28T15:21:25.392Z,2023-01-31T05:19:16Z,3998962795,140,29.3,3998962799,212,19.4,4005041219,178,,3998962797,141,51.6,3998962793,56,Back,3998962801,213,0.5,3998962791,123,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390849,183,1,1,20,21,ahm0t06rup1bkd9z0mxl2lmph,1,29.1,49,2023-01-28T15:21:27.552Z,2023-01-31T05:19:24Z,3998963021,141,28.8,3998963023,212,14.3,3998963019,140,33.0,4005041325,178,,3998963025,213,5.0,3998963017,56,Back,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390891,184,1,1,20,22,ahm0t06rup1bkd9z0mxl2lmph,1,33,28.8,2023-01-28T15:21:29.282Z,2023-01-31T05:19:43Z,3998963253,212,14.1,3998963249,140,19.7,3998963247,56,Back,3998963255,213,3.0,3998963251,141,31.3,4005041503,178,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501390997,185,1,1,20,24,ahm0t06rup1bkd9z0mxl2lmph,1,19.7,31.3,2023-01-28T15:21:30.647Z,2023-01-31T05:19:51Z,3998963779,56,Back,3998963787,212,15.3,3998963783,140,6.6,4005041583,178,,3998963789,213,2.7,3998963785,141,41.2,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501391117,186,1,1,20,27,ahm0t06rup1bkd9z0mxl2lmph,1,9.3,31.6,2023-01-28T15:21:33.857Z,2023-01-31T05:19:56Z,3998964443,56,Center,3998964447,141,25.3,3998964445,140,63.9,3998964449,212,57.5,4005041661,178,,3998964453,1,,3998964441,157,,3998964451,213,6.2,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501391129,187,44,1,20,30,ahm0t06rup1bkd9z0mxl2lmph,1,63.6,28.7,2023-01-28T15:21:36.986Z,2023-01-31T10:55:55Z,3998964509,233,162,3998964497,286,,3998964495,56,Center,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
