id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/17/value
2518272865,1,34,16,0,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-03-11T14:10:37.001Z,2023-03-11T15:13:04Z,4087997137,59,"1, 2, 25, 6, 29, 5, 15, 20, 9, 8, 4, 10, 12, 14, 17, 21, 22, 18",4087997139,130,12,4087997145,197,4867,4087997143,194,dqgptypyedqzff38kn24en3s9,4087997141,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4087997135,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",4087997133,30,"af0te77bq4mgr7rkkqateiswl, dqgptypyedqzff38kn24en3s9, apgbqplqtvuc1dmdxi5gqhd04, a69q0jj7tjwzxpo6b4i1ed3h1, 1vni33hvf1nchb5gou5n5b2i2, 3nxrsmys3v8ci6xeqsx8yaac5, 8f5io2957l6ye5u7bsan0ecfe, a06js9xdgcoqq2mjjp9bbozu2, 3ft5brlvxvw8otiyjppxkk6ad, b9apqidquztaojf6e3my6v7bp, dhty303ilcb4cocqv68324xk9, 5x46bjvslvsozkw1o5ddni12h, 6s5n6ri7p16dbqb35b2dpl0wl, 5pf4sma6x95qcuhx6wmqqzu1h, 2ykne43vtv8c00rvviyr3rre2, b1or5u4dfuf4pvg7cgqnp3nxl, 1225w9qp3uzp1fkblmyidsfhm, b6p7xeo6oeep33e6fgt3h3gt1",4087997147,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518273069,1,34,16,0,0,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-03-11T14:10:48.960Z,2023-03-11T14:10:49Z,4087998253,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5",4087998255,59,"1, 6, 26, 33, 22, 5, 7, 3, 20, 15, 14, 9, 13, 17, 18, 27, 30",4087998263,197,4206,4087998265,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4087998257,130,18,4087998259,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",4087998261,194,62azuux8vuk6956cuyjjtped,4087998251,30,"ezg39hlg3h14utboy2h3lijmd, diw7je3i5mkvwf0kj898yi0gl, bydla0otire1a58193o1buqjt, dbe9gwg6ggyqh9fvdruelz8wl, 1tkhk7k78uqvkegtn5i9r132t, cjroc2z4lnw58m804ihu8tm1h, ap3mja91coq7mbr6xkqvbss7p, 62azuux8vuk6956cuyjjtped, 7joniozhpy10veujjibxmbu2, dovxfzsqb5e7by2q6kq0j2z1l, 6hkzb4vehsx4wwm9y98euwacq, 79a7csp3rppvt5e5q02zmolhx, 4qris4sdzvtlkw5i3cmhhowrt, 31xl77lt8tax7bta6s45p9fpx, 1g9uh6aokaevbg7s6v2jh8h78, 1l9z6glh9h9yt7awb7t9rsgoa, 3mudv2ein3iuv9smhmkk9vod0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518320809,2,32,1,0,0,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-03-11T14:59:54.387Z,2023-03-13T20:34:17Z,4088246617,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518320801,2,32,1,0,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-03-11T14:59:54.387Z,2023-03-11T14:59:54Z,4088246597,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518320845,3,1,1,0,0,82kapkjwonlv9j1ui0ytv5sii,1,49.8,50.1,2023-03-11T14:59:54.486Z,2023-03-14T11:48:27Z,4088246799,141,52.8,4088246797,140,35.1,4097695247,178,,4088246801,212,15.5,4088246805,279,S,4088246803,213,3.0,4088246795,56,Back,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518320877,4,1,1,0,1,82kapkjwonlv9j1ui0ytv5sii,1,35.1,52.8,2023-03-11T14:59:56.090Z,2023-03-14T11:48:30Z,4088246995,1,,4088246993,213,5.7,4088246989,141,12.2,4088246987,140,72.6,4097695349,178,,4088246983,155,,4088246991,212,48.1,4088246985,56,Right,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518320891,3,45,1,0,4,8xeuwzxnm7hdlbjjuezgfkz3w,0,33,88.4,2023-03-11T14:59:59.144Z,2023-03-14T11:48:38Z,4088247053,56,Back,4088247055,285,,4088247099,233,5,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518320889,5,3,1,0,4,82kapkjwonlv9j1ui0ytv5sii,1,67,11.6,2023-03-11T14:59:59.144Z,2023-03-14T11:48:38Z,4088247061,233,3,4095954077,464,,4097695691,178,,4088247049,286,,4088247047,56,Right,,,,,,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518320917,6,1,1,0,6,82kapkjwonlv9j1ui0ytv5sii,1,70.3,10.1,2023-03-11T15:00:00.765Z,2023-03-14T11:48:42Z,4088247189,212,9.1,4088247187,141,2.6,4088247183,56,Right,4088247185,140,63.1,4088247191,213,3.7,4097695763,178,,,,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321029,7,1,1,0,8,82kapkjwonlv9j1ui0ytv5sii,0,63,2.5,2023-03-11T15:00:02.658Z,2023-03-14T11:48:45Z,4097695905,178,,4088247645,140,100.0,4088247643,56,Right,4088247651,213,0.0,4088247647,141,4.1,4088247653,1,,4088247649,212,40.0,4088247641,155,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518320969,4,5,1,0,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,-1.1,95.2,2023-03-11T15:00:07.004Z,2023-03-14T11:48:50Z,4088247397,56,Back,4088247399,346,,4088247693,233,8,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321031,8,5,1,0,12,82kapkjwonlv9j1ui0ytv5sii,0,101.1,4.8,2023-03-11T15:00:07.004Z,2023-03-14T11:48:50Z,4088247713,233,4,4088247657,346,,4088247655,56,Right,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321533,5,1,1,0,42,8xeuwzxnm7hdlbjjuezgfkz3w,0,4.3,44.3,2023-03-11T15:00:36.695Z,2023-03-14T11:48:53Z,4088249867,74,,4088249859,212,68.8,4088249857,141,53.1,4088249861,213,0.1,4088249851,124,,4088249855,140,69.6,4088249853,56,Center,4088249863,1,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321709,9,1,1,0,45,82kapkjwonlv9j1ui0ytv5sii,1,34.7,41.9,2023-03-11T15:00:40.197Z,2023-03-14T11:49:02Z,4088250729,213,6.1,4088250727,212,43.7,4088250721,56,Center,4088250723,140,75.3,4088250725,141,28.0,4088250733,1,,4088250719,157,,4097696339,388,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321727,10,49,1,0,51,82kapkjwonlv9j1ui0ytv5sii,1,75.3,28,2023-03-11T15:00:45.851Z,2023-03-14T11:49:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321795,11,1,1,0,53,82kapkjwonlv9j1ui0ytv5sii,0,76.3,27.7,2023-03-11T15:00:47.612Z,2023-03-14T11:49:08Z,4088251101,155,,4088251111,213,6.1,4088251109,212,26.4,4088251107,141,21.3,4097696479,178,,4088251105,140,100.0,4088251103,56,Center,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321817,6,5,1,0,57,8xeuwzxnm7hdlbjjuezgfkz3w,1,-1,81.6,2023-03-11T15:00:51.645Z,2023-03-14T11:49:10Z,4088251247,233,12,4088251195,56,Back,4088251197,346,,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321813,12,5,1,0,57,82kapkjwonlv9j1ui0ytv5sii,0,101,18.4,2023-03-11T15:00:51.645Z,2023-03-14T11:49:10Z,4088251179,56,Right,4088251289,233,6,4088251181,346,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322403,7,1,1,1,18,8xeuwzxnm7hdlbjjuezgfkz3w,0,3.4,52.8,2023-03-11T15:01:12.919Z,2023-03-14T11:49:13Z,4088253857,1,,4088253859,74,,4088253845,124,,4088253851,141,57.3,4088253849,140,70.2,4088253855,213,0.0,4088253853,212,70.2,4088253847,56,Center,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322467,13,1,1,1,21,82kapkjwonlv9j1ui0ytv5sii,1,38.1,35.8,2023-03-11T15:01:16.216Z,2023-03-14T11:49:18Z,4097696861,388,,4088254117,212,11.0,4088254119,213,3.2,4088254107,56,Back,4088254103,3,,4088254115,141,34.5,4088254113,140,27.7,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322493,14,1,1,1,23,82kapkjwonlv9j1ui0ytv5sii,0,27.7,34.5,2023-03-11T15:01:18.030Z,2023-03-14T11:49:21Z,4088254271,56,Back,4097696941,178,,4088254269,3,,4088254277,212,15.4,4088254279,213,6.2,4088254275,141,33.0,4088254273,140,42.3,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322561,8,3,1,1,26,8xeuwzxnm7hdlbjjuezgfkz3w,0,65.2,58.3,2023-03-11T15:01:20.725Z,2023-03-14T11:49:57Z,4088254789,233,15,4088254583,56,Center,4097697037,178,,4095955665,464,,4088254587,286,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322579,15,7,1,1,26,82kapkjwonlv9j1ui0ytv5sii,1,34.8,41.7,2023-03-11T15:01:20.736Z,2023-03-14T11:50:02Z,4088254683,56,Back,4088254685,285,,4088254749,233,8,4097697191,178,,4095955751,383,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322591,16,49,1,1,27,82kapkjwonlv9j1ui0ytv5sii,1,39.2,37.1,2023-03-11T15:01:21.751Z,2023-03-14T11:50:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322807,17,1,1,1,27,82kapkjwonlv9j1ui0ytv5sii,1,39.2,42.3,2023-03-11T15:01:21.951Z,2023-03-14T11:50:11Z,4088255817,213,1.4,4097698399,178,,4088255809,141,77.3,4088255807,140,42.2,4088255803,56,Back,4088255813,212,24.0,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322851,18,1,1,1,34,82kapkjwonlv9j1ui0ytv5sii,0,87.5,83.3,2023-03-11T15:01:29.147Z,2023-03-14T11:50:13Z,4088256063,141,53.4,4088256055,2,,4088256057,155,,4095956237,224,,4097698465,178,,4088256065,212,22.6,4088256061,140,96.9,4088256059,56,Center,bydla0otire1a58193o1buqjt,J. Shipley,4095956239,72,4088256067,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322885,9,52,1,1,35,8xeuwzxnm7hdlbjjuezgfkz3w,1,2.7,47.6,2023-03-11T15:01:30.164Z,2023-03-14T11:50:22Z,4097698845,178,,4095956321,378,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323437,10,80,1,1,53,8xeuwzxnm7hdlbjjuezgfkz3w,0,12.8,46.4,2023-03-11T15:01:48.372Z,2023-03-14T11:50:26Z,4097699029,178,,,,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323525,11,1,1,1,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,12.8,46.4,2023-03-11T15:01:49.334Z,2023-03-14T11:50:29Z,4088259435,212,13.3,4088259433,141,60.6,4097699139,178,,4088259437,213,0.8,4088259429,56,Back,4088259431,140,21.5,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323599,12,1,1,1,56,8xeuwzxnm7hdlbjjuezgfkz3w,1,21.5,60.6,2023-03-11T15:01:51.350Z,2023-03-14T11:50:31Z,4088259827,56,Back,4088259829,140,29.7,4088259831,141,79.7,4097699241,178,,4088259833,212,15.6,4088259835,213,1.0,,,,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323723,13,1,1,2,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.5,81.4,2023-03-11T15:01:54.742Z,2023-03-14T11:50:33Z,4088260477,212,13.1,4088260479,213,0.5,4088260475,141,90.5,4088260473,140,43.5,4088260471,56,Back,4097699271,178,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323759,14,1,1,2,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,45.6,89.7,2023-03-11T15:01:59.038Z,2023-03-14T11:50:36Z,4088260671,56,Back,4088260677,212,14.8,4088260679,213,3.5,4088260675,141,82.9,4088260673,140,32.2,4097699463,178,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323849,15,1,1,2,6,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.2,82.9,2023-03-11T15:02:00.982Z,2023-03-14T11:50:38Z,4097699541,178,,4088261015,212,17.7,4088261013,141,57.2,4088261011,140,29.3,4088261009,56,Back,4088261017,213,4.5,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323909,16,1,1,2,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.8,54.8,2023-03-11T15:02:03.503Z,2023-03-14T11:50:40Z,4097699577,178,,4088261353,56,Back,4088261355,140,31.6,4088261359,212,20.4,4088261357,141,24.9,4088261361,213,4.8,,,,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
