id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/value
2531770409,179,1,1,22,56,17zuelixesst1z59fwcix2dil,1,28,91.5,2023-04-10T14:25:04.999Z,2023-04-12T14:17:37Z,4180378029,140,15.9,4180378033,212,14.0,4184677767,388,,4180378035,213,3.6,4180378031,141,83.0,4180378027,56,Back,4180378025,3,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770509,180,1,1,22,57,17zuelixesst1z59fwcix2dil,0,14.5,82.4,2023-04-10T14:25:06.565Z,2023-04-12T14:17:47Z,4180378641,213,6.1,4180378637,141,76.1,4180378633,56,Back,4180378635,140,42.4,4180378631,157,,4180378639,212,29.6,4180378643,1,,4184677921,178,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770525,182,61,1,23,0,jv3jh5m5t7qy5t37vwwmnj16,1,61.2,27.1,2023-04-10T14:25:09.382Z,2023-04-12T14:18:01Z,4184678207,178,,4180378703,56,Center,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770589,183,49,1,23,1,jv3jh5m5t7qy5t37vwwmnj16,1,61.8,23.9,2023-04-10T14:25:10.473Z,2023-04-12T14:18:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770647,184,1,1,23,1,jv3jh5m5t7qy5t37vwwmnj16,1,61.8,23.9,2023-04-10T14:25:10.567Z,2023-04-12T14:18:16Z,4180379339,212,17.1,4180379335,140,45.5,4184678395,178,,4180379337,141,23.6,4180379341,213,3.2,4180379333,56,Back,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770739,185,1,1,23,4,jv3jh5m5t7qy5t37vwwmnj16,1,44.3,16.4,2023-04-10T14:25:13.575Z,2023-04-12T14:18:23Z,4180379859,212,8.0,4180379855,140,47.8,4184678463,178,,4180379857,141,5.9,4180379853,56,Back,4180379861,213,5.2,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770757,186,1,1,23,6,jv3jh5m5t7qy5t37vwwmnj16,0,44.2,2.6,2023-04-10T14:25:14.996Z,2023-04-12T14:18:29Z,4184678511,178,,4180380035,233,181,4180380033,236,,4180379939,212,1.3,4180379935,140,45.4,4180379941,213,6.1,4180379937,141,2.2,4180380039,286,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,4180379933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770753,181,74,1,23,6,17zuelixesst1z59fwcix2dil,1,51.6,94.8,2023-04-10T14:25:15.074Z,2023-04-12T14:18:35Z,4180379913,285,,4180380101,233,186,4184678601,178,,4180379911,56,Left,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770787,182,5,1,23,7,17zuelixesst1z59fwcix2dil,0,52.9,101.9,2023-04-10T14:25:16.123Z,2023-04-12T14:18:42Z,4180380119,56,Left,4180381013,233,187,4180380121,347,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770937,187,5,1,23,7,jv3jh5m5t7qy5t37vwwmnj16,1,47.1,-1.9,2023-04-10T14:25:16.123Z,2023-04-12T14:18:42Z,4180380917,56,Back,4180380945,233,182,4180380919,347,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770991,188,1,1,23,13,jv3jh5m5t7qy5t37vwwmnj16,1,49.5,0,2023-04-10T14:25:21.981Z,2023-04-12T14:18:46Z,4180381207,56,Back,4180381211,141,3.8,4180381205,107,,4180381215,213,2.7,4180381209,140,42.5,4180381213,212,8.1,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771209,189,1,1,23,16,jv3jh5m5t7qy5t37vwwmnj16,0,42.5,3.8,2023-04-10T14:25:25.006Z,2023-04-12T14:18:50Z,4180382445,1,,4180382431,56,Right,4180382435,141,2.2,4180382437,212,61.5,4180382441,213,6.3,4180382429,155,,4184678743,178,,4180382433,140,100.0,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771167,183,5,1,23,22,17zuelixesst1z59fwcix2dil,1,-1,97,2023-04-10T14:25:30.805Z,2023-04-12T14:18:56Z,4180382549,233,190,4180382221,56,Back,4180382223,346,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771223,190,5,1,23,22,jv3jh5m5t7qy5t37vwwmnj16,0,101,3,2023-04-10T14:25:30.805Z,2023-04-12T14:18:56Z,4180382589,233,183,4180382491,346,,4180382487,56,Right,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771527,184,1,1,23,28,17zuelixesst1z59fwcix2dil,1,5,58.2,2023-04-10T14:25:36.716Z,2023-04-12T14:19:01Z,4180384061,141,29.4,4180384069,237,,4180384057,56,Back,4180384055,124,,4180384063,212,20.1,4180384059,140,9.1,4180384065,213,4.9,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771559,185,1,1,23,32,17zuelixesst1z59fwcix2dil,1,15.9,24.1,2023-04-10T14:25:41.125Z,2023-04-12T14:19:04Z,4180384285,213,5.1,4184678925,178,,4180384279,140,20.2,4180384277,56,Back,4180384281,141,5.8,4180384283,212,13.2,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771681,186,1,1,23,34,17zuelixesst1z59fwcix2dil,1,20.2,5.8,2023-04-10T14:25:42.942Z,2023-04-12T14:19:08Z,4180384987,141,21.9,4180384995,213,2.1,4184678967,178,,4180384993,212,12.7,4180384981,140,14.0,4180384977,56,Back,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771779,187,1,1,23,37,17zuelixesst1z59fwcix2dil,1,14,20.3,2023-04-10T14:25:46.002Z,2023-04-12T14:19:14Z,4180385489,56,Back,4184679051,178,,4180385509,1,,4180385501,212,34.0,4180385505,213,1.6,4180385497,141,70.2,4180385493,140,11.9,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771871,188,1,1,23,40,17zuelixesst1z59fwcix2dil,1,11.9,73.5,2023-04-10T14:25:49.195Z,2023-04-12T14:19:17Z,4180385933,212,17.5,4180385929,141,97.2,4180385935,213,1.2,4184679071,178,,4180385927,140,18.4,4180385925,56,Back,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771945,189,1,1,23,42,17zuelixesst1z59fwcix2dil,1,19.7,95.9,2023-04-10T14:25:51.318Z,2023-04-12T14:19:21Z,4180386337,213,5.8,4180386329,140,41.6,4180386335,212,25.4,4180386331,141,80.0,4180386327,56,Back,4184679101,178,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771977,190,1,1,23,45,17zuelixesst1z59fwcix2dil,0,43,83.6,2023-04-10T14:25:53.676Z,2023-04-12T14:19:30Z,4180386685,236,,4180386475,140,39.6,4180386471,56,Back,4180386477,141,85.1,4180386481,213,2.9,4180386687,233,191,4184679215,178,,4180386691,286,,1oxfxpbvol3526lbe42wxxze2,T. Omotoye,4180386479,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771993,191,74,1,23,45,jv3jh5m5t7qy5t37vwwmnj16,1,63.1,21.5,2023-04-10T14:25:53.866Z,2023-04-12T14:19:43Z,4180386733,233,190,4184679257,178,,4180386569,285,,4180386567,56,Center,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772023,192,49,1,23,47,jv3jh5m5t7qy5t37vwwmnj16,1,60.5,18.3,2023-04-10T14:25:55.644Z,2023-04-12T14:19:57Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772121,193,1,1,23,48,jv3jh5m5t7qy5t37vwwmnj16,1,56.8,25.6,2023-04-10T14:25:56.774Z,2023-04-12T14:20:02Z,4180387261,212,11.5,4180387253,140,46.7,4184679357,178,,4180387251,56,Back,4180387263,213,2.7,4180387259,141,32.1,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772131,194,3,1,23,50,jv3jh5m5t7qy5t37vwwmnj16,0,51.2,27.6,2023-04-10T14:25:58.943Z,2023-04-12T14:20:11Z,4180387311,56,Center,4183598611,465,,4184679513,178,,4180387711,233,191,4180387313,286,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772183,191,7,1,23,50,17zuelixesst1z59fwcix2dil,0,48.8,72.4,2023-04-10T14:25:59.357Z,2023-04-12T14:20:15Z,4180387569,285,,4184679587,178,,4180387661,233,194,4180387567,56,Back,4183598503,383,,,,,,,,,,,1oxfxpbvol3526lbe42wxxze2,T. Omotoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772269,195,1,1,23,52,jv3jh5m5t7qy5t37vwwmnj16,1,43.9,41,2023-04-10T14:26:01.565Z,2023-04-12T14:20:28Z,4180388067,141,45.5,4180388063,56,Back,4180388065,140,48.7,4180388069,212,5.9,4184679705,178,,4180388071,213,0.5,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772349,196,1,1,23,53,jv3jh5m5t7qy5t37vwwmnj16,1,48.8,45.7,2023-04-10T14:26:02.250Z,2023-04-12T14:20:32Z,4184679725,178,,4180388535,140,38.7,4180388543,212,11.3,4180388531,56,Back,4180388539,141,51.3,4180388545,213,2.8,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772389,197,1,1,23,57,jv3jh5m5t7qy5t37vwwmnj16,1,36.9,44,2023-04-10T14:26:05.803Z,2023-04-12T14:20:38Z,4180388755,56,Back,4180388757,140,36.9,4180388765,212,10.9,4184679773,178,,4180388759,141,27.9,4180388767,213,4.7,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772603,198,1,1,23,58,jv3jh5m5t7qy5t37vwwmnj16,1,37,27.6,2023-04-10T14:26:07.326Z,2023-04-12T14:20:43Z,4180390115,213,2.5,4184679823,178,,4180390109,140,15.0,4180390107,56,Back,4180390111,141,51.5,4180390113,212,28.2,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772679,199,1,1,24,6,jv3jh5m5t7qy5t37vwwmnj16,1,26.7,37.6,2023-04-10T14:26:15.526Z,2023-04-12T14:20:47Z,4180390507,140,33.5,4180390511,212,23.0,4180390505,56,Back,4184679833,178,,4180390509,141,5.5,4180390513,213,5.0,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772819,200,1,1,24,12,jv3jh5m5t7qy5t37vwwmnj16,0,52.1,5.6,2023-04-10T14:26:20.643Z,2023-04-12T14:20:51Z,4180391301,141,19.2,4180391299,140,57.6,4184679853,178,,4180391303,212,10.9,4180391297,56,Right,4180391305,213,1.0,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532581189,987,67,1,24,12,17zuelixesst1z59fwcix2dil,1,40.7,80.1,2023-04-10T14:26:21.242Z,2023-04-13T00:23:35Z,4184687909,233,1120,,,,,,,,,,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532581187,1120,67,1,24,12,jv3jh5m5t7qy5t37vwwmnj16,0,59.3,19.9,2023-04-10T14:26:21.243Z,2023-04-12T14:37:37Z,4184687915,233,987,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772835,192,8,1,24,12,17zuelixesst1z59fwcix2dil,1,32.5,79.4,2023-04-10T14:26:21.290Z,2023-04-13T00:23:35Z,4183600059,384,,4180391367,56,Back,4184679979,178,,,,,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772845,201,61,1,24,12,jv3jh5m5t7qy5t37vwwmnj16,1,57.6,19.4,2023-04-10T14:26:21.335Z,2023-04-12T14:21:23Z,4180391431,56,Right,4184680141,178,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772855,193,49,1,24,13,17zuelixesst1z59fwcix2dil,1,32.8,78.2,2023-04-10T14:26:21.666Z,2023-04-12T14:21:46Z,,,,,,,,,,,,,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772943,194,1,1,24,14,17zuelixesst1z59fwcix2dil,1,33.8,76,2023-04-10T14:26:22.764Z,2023-04-12T14:21:54Z,4180391995,56,Back,4180392001,212,16.6,4180391997,140,37.3,4180392003,213,4.9,4184680485,178,,4180391999,141,52.2,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772951,195,61,1,24,16,17zuelixesst1z59fwcix2dil,0,37.3,51.9,2023-04-10T14:26:25.251Z,2023-04-12T14:22:20Z,4180392047,56,Back,4184680679,178,,,,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531772985,202,49,1,24,18,jv3jh5m5t7qy5t37vwwmnj16,1,55.3,46,2023-04-10T14:26:26.888Z,2023-04-12T14:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531773231,203,1,1,24,19,jv3jh5m5t7qy5t37vwwmnj16,1,53.7,52.7,2023-04-10T14:26:27.837Z,2023-04-12T14:22:38Z,4180393585,141,87.1,4180393587,212,24.9,4180393583,140,61.8,4184680867,178,,4180393589,213,1.2,4180393581,56,Left,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531773305,204,1,1,24,25,jv3jh5m5t7qy5t37vwwmnj16,1,76.1,94.7,2023-04-10T14:26:34.504Z,2023-04-12T14:22:48Z,4180393981,141,87.2,4180393983,212,13.0,4180393975,56,Left,4180393985,213,3.5,4184680975,178,,4180393979,140,64.7,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531773379,205,1,1,24,28,jv3jh5m5t7qy5t37vwwmnj16,1,64.7,85.4,2023-04-10T14:26:37.292Z,2023-04-12T14:22:55Z,4180394411,56,Left,4180394419,212,4.9,4180394413,140,68.4,4184681013,178,,4180394423,213,0.6,4180394415,141,89.7,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531773505,206,43,1,24,32,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-10T14:26:40.779Z,2023-04-10T14:26:46Z,4180395035,141,89.0,4180395329,144,1,4180395037,212,9.0,4180395033,140,61.2,4180395031,56,Left,4180395039,213,3.4,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531773517,207,4,1,24,32,jv3jh5m5t7qy5t37vwwmnj16,1,66.3,86.2,2023-04-10T14:26:41.181Z,2023-04-12T14:23:13Z,4180395105,56,Left,4180395107,152,,4180395103,13,,4180395149,233,196,4180395113,265,,4180395115,286,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531773507,196,4,1,24,32,17zuelixesst1z59fwcix2dil,0,33.7,13.8,2023-04-10T14:26:41.182Z,2023-04-12T14:23:12Z,4184681149,178,,4180395051,13,,4180395059,285,,4180395055,152,,4180395057,265,,4180395181,233,207,4180395053,56,Back,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531774847,208,1,1,25,17,jv3jh5m5t7qy5t37vwwmnj16,1,68.8,89.9,2023-04-10T14:27:26.504Z,2023-04-12T14:23:17Z,4180402405,141,90.5,4180402403,140,87.7,4184681225,178,,4180402407,212,19.8,4180402397,5,,4180402401,56,Left,4180402409,213,0.0,4180402399,152,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531774883,209,1,1,25,20,jv3jh5m5t7qy5t37vwwmnj16,0,90.2,89.4,2023-04-10T14:27:29.159Z,2023-04-12T14:23:25Z,4180402629,141,46.6,4183602799,72,,4180402623,155,,4180402631,212,29.2,4180402627,140,91.9,4183602797,224,,4180402633,213,4.8,4180402621,2,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,4184681291,178,,4180402625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531774941,198,12,1,25,22,17zuelixesst1z59fwcix2dil,1,8,56.3,2023-04-10T14:27:30.683Z,2023-04-12T14:23:36Z,4180402953,141,64.8,4180402945,56,Back,4180402957,212,11.2,4180403017,15,,4180402959,213,0.5,4184681451,388,,4180402949,140,17.1,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531774909,197,43,1,25,22,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-10T14:27:30.922Z,2023-04-11T20:40:30Z,4180402793,285,0,4180402791,56,Back,4183603057,144,44,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531774885,210,43,1,25,22,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-10T14:27:30.923Z,2023-04-11T20:40:29Z,4180402649,56,Center,4180402839,233,197,4183603019,144,44,4180402651,286,0,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531775687,213,43,1,25,24,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-10T14:27:32.698Z,2023-04-10T14:28:18Z,4180407019,286,0,4180407017,56,Center,4180409373,144,44,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531775027,199,43,1,25,24,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-10T14:27:32.699Z,2023-04-10T14:28:17Z,4180407113,233,213,4180409279,144,44,4180403427,56,Back,4180403429,285,0,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531775341,211,1,1,25,24,jv3jh5m5t7qy5t37vwwmnj16,1,84.9,40.7,2023-04-10T14:27:32.926Z,2023-04-12T14:23:52Z,4180405101,212,10.2,4180405099,141,55.2,4180405095,56,Center,4184681559,388,,4180405097,140,87.3,4180405093,3,,4180405103,213,1.3,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531775377,200,4,1,25,26,17zuelixesst1z59fwcix2dil,1,12.2,45.2,2023-04-10T14:27:34.762Z,2023-04-12T14:24:09Z,4180405303,285,,4180405295,13,,4180405297,56,Back,4180405363,233,212,4180405301,265,,4180405299,152,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531775347,212,4,1,25,26,jv3jh5m5t7qy5t37vwwmnj16,0,87.8,54.8,2023-04-10T14:27:34.763Z,2023-04-12T14:24:09Z,4180405127,286,,4180405123,152,,4180405115,13,,4180405125,265,,4184681871,388,,4180405437,233,200,4180405119,56,Center,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776243,201,1,1,26,14,17zuelixesst1z59fwcix2dil,1,14.1,48.4,2023-04-10T14:28:23.153Z,2023-04-12T14:24:19Z,4180410413,213,5.0,4180410409,141,30.0,4180410401,5,,4180410411,212,13.1,4180410405,56,Back,4184682021,178,,4180410403,152,,4180410407,140,17.8,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776371,202,1,1,26,17,17zuelixesst1z59fwcix2dil,1,19.4,31.5,2023-04-10T14:28:26.400Z,2023-04-12T14:24:22Z,4180411145,213,0.7,4184682065,178,,4180411147,1,,4180411139,140,64.1,4180411143,212,63.8,4180411135,196,,4180411141,141,95.1,4180411137,56,Left,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,4180411133,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776415,203,1,1,26,24,17zuelixesst1z59fwcix2dil,1,61,95.7,2023-04-10T14:28:33.433Z,2023-04-12T14:24:33Z,4180411463,141,96.8,4180411459,140,52.2,4180411467,213,3.1,4180411465,212,9.3,4184682341,178,,4180411457,56,Left,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776451,204,1,1,26,26,17zuelixesst1z59fwcix2dil,1,52.1,96.9,2023-04-10T14:28:35.006Z,2023-04-12T14:24:40Z,4180411669,56,Left,4180411671,140,52.1,4180411673,141,86.8,4180411677,212,6.9,4184682495,178,,4180411681,213,4.7,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776507,205,1,1,26,28,17zuelixesst1z59fwcix2dil,1,46.2,85.3,2023-04-10T14:28:36.625Z,2023-04-12T14:24:44Z,4184682579,178,,4180412009,212,16.4,4180412011,213,3.3,4180412005,140,30.8,4180412003,56,Back,4180412007,141,81.5,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776671,206,1,1,26,30,17zuelixesst1z59fwcix2dil,1,31.3,78.7,2023-04-10T14:28:39.420Z,2023-04-12T14:24:51Z,4180412875,141,47.0,4180412865,56,Back,4180412877,212,22.1,4184682713,178,,4180412879,213,4.5,4180412871,140,26.6,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776697,207,1,1,26,35,17zuelixesst1z59fwcix2dil,1,26.1,41.8,2023-04-10T14:28:43.846Z,2023-04-12T14:25:00Z,4180413041,140,24.9,4180413049,213,1.6,4180413047,212,19.2,4180413039,56,Back,4180413043,141,70.0,4184682761,178,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776803,208,1,1,26,37,17zuelixesst1z59fwcix2dil,1,24.9,70,2023-04-10T14:28:45.992Z,2023-04-12T14:25:10Z,4180413627,140,31.0,4180413631,141,94.8,4180413623,56,Back,4180413633,212,18.0,4184682881,178,,4180413635,213,1.2,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776837,209,1,1,26,39,17zuelixesst1z59fwcix2dil,1,31.8,96.2,2023-04-10T14:28:48.388Z,2023-04-12T14:25:17Z,4180413807,140,43.9,4180413811,212,12.7,4180413805,56,Back,4180413809,141,96.8,4184682943,178,,4180413813,213,0.0,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531776867,210,1,1,26,40,17zuelixesst1z59fwcix2dil,1,43.9,96.8,2023-04-10T14:28:49.512Z,2023-04-12T14:25:30Z,4180413981,140,32.6,4184683083,178,,4180413983,141,94.8,4180413987,213,3.3,4180413979,56,Back,4180413985,212,11.9,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
