id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist
2486669961,4,1,1,0,29,5pfqedkme2kabtqhkln35pf3l,1,44.1,0,2022-11-19T15:02:40.779Z,2022-11-21T20:09:51Z,3921289157,212,46.8,3921289149,107,,3921289161,1,,3921289155,141,2.3,3921289153,140,88.6,3921289159,213,0.1,3921289151,56,Right,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487068027,856,50,1,0,34,5pfqedkme2kabtqhkln35pf3l,1,85.6,3.8,2022-11-19T15:02:45.483Z,2022-11-21T20:10:04Z,3923386875,286,,3923386873,56,Right,3923465775,233,8,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669941,8,7,1,0,34,5jjqm8h6qm1w4s5f93uubhdrj,1,14.4,96.2,2022-11-19T15:02:45.964Z,2022-11-21T20:10:24Z,3923387173,385,,3923643733,178,,3921289057,56,Back,3923386921,285,,3923465771,233,856,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670057,7,5,1,0,35,5pfqedkme2kabtqhkln35pf3l,1,85.3,-1.6,2022-11-19T15:02:46.080Z,2022-11-21T20:10:29Z,3921289557,56,Right,3921289569,233,9,3921289559,347,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669959,9,5,1,0,35,5jjqm8h6qm1w4s5f93uubhdrj,0,14.7,101.6,2022-11-19T15:02:46.080Z,2022-11-21T20:10:29Z,3921289137,56,Back,3921289139,347,,3921289585,233,7,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669963,5,43,1,0,38,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-11-19T15:02:49.851Z,2022-11-19T15:02:56Z,3921289751,144,61,3921289165,56,Right,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486669973,6,43,1,0,39,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-11-19T15:02:50.587Z,2022-11-19T15:02:52Z,3921289201,3,0,3921289209,141,0.0,3921289203,168,0,3921289205,56,Right,3921289211,212,0,3921289213,213,0,3921289345,144,1,3921289207,140,90.0,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670135,8,1,1,0,45,5pfqedkme2kabtqhkln35pf3l,1,85.6,0,2022-11-19T15:02:56.982Z,2022-11-21T20:10:32Z,3921289971,56,Right,3921289975,141,10.9,3921289979,213,2.1,3921289973,140,80.4,3921289969,107,,3921289977,212,10.3,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670161,9,1,1,0,46,5pfqedkme2kabtqhkln35pf3l,1,80.3,10.9,2022-11-19T15:02:57.994Z,2022-11-21T20:10:44Z,3921290079,140,83.1,3923644047,388,,3921290081,141,2.9,3921290083,212,6.2,3921290085,213,5.2,3921290077,56,Right,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670183,10,1,1,0,48,5pfqedkme2kabtqhkln35pf3l,1,83.1,2.8,2022-11-19T15:02:59.985Z,2022-11-21T20:10:57Z,3923644161,178,,3921290177,213,1.5,3921290171,140,83.6,3921290173,141,11.4,3921290175,212,5.9,3921290169,56,Right,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670225,11,1,1,0,49,5pfqedkme2kabtqhkln35pf3l,1,83.6,11.4,2022-11-19T15:03:00.823Z,2022-11-21T20:11:01Z,3921290387,56,Right,3921290391,141,10.0,3921290393,212,11.9,3921290395,213,6.2,3921290389,140,94.9,3923644213,178,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670331,12,1,1,0,51,5pfqedkme2kabtqhkln35pf3l,0,96.7,10.7,2022-11-19T15:03:02.729Z,2022-11-21T20:11:06Z,3921291001,213,1.8,3921290987,56,Center,3921290991,140,91.5,3921290979,2,,3921290999,212,27.1,3923387407,225,,3921290995,141,49.7,3923387409,387,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,3923644279,178,3921290983,155,3923387411,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670291,10,61,1,0,53,5jjqm8h6qm1w4s5f93uubhdrj,1,9.1,47.2,2022-11-19T15:03:04.686Z,2022-11-21T20:11:42Z,3923644781,178,,3921290751,56,Back,3923644777,21,,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670335,13,15,1,0,54,5pfqedkme2kabtqhkln35pf3l,1,88.5,55.7,2022-11-19T15:03:05.686Z,2022-11-21T20:11:45Z,3921299283,102,48.6,3921299297,146,92.0,3921570807,233,350,3921291019,22,,3921299291,328,,3921299301,230,98.6,3921291023,56,Center,3921299285,103,19,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,3921570791,82,3921299299,147,3921299293,458,54.5,3921299279,72,3921570789,78,3921291021,17,3921299303,231,52.7,3923644839,178,,,,,,,,,,,,,,,,,
2486722797,350,10,1,0,54,5jjqm8h6qm1w4s5f93uubhdrj,1,11.1,43.6,2022-11-19T15:03:05.944Z,2022-11-21T20:12:10Z,3923645141,178,,3921570529,94,,3921570811,233,13,3921570531,56,Back,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670349,11,12,1,0,55,5jjqm8h6qm1w4s5f93uubhdrj,1,9.5,52.6,2022-11-19T15:03:06.909Z,2022-11-21T20:12:17Z,3921291111,140,13.7,3921291113,141,42.5,3921291115,212,8.2,3923645241,178,,3921291109,56,Back,3921291117,213,5.3,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487068437,711,49,1,0,57,5jjqm8h6qm1w4s5f93uubhdrj,1,13.3,45,2022-11-19T15:03:08.181Z,2022-11-21T20:12:28Z,,,,,,,,,,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670541,12,1,1,0,57,5jjqm8h6qm1w4s5f93uubhdrj,0,13.2,42.1,2022-11-19T15:03:08.225Z,2022-11-21T20:12:33Z,3923389163,157,,3923389165,1,,3921292117,56,Back,3921292127,212,33.8,3923645453,178,,3921292121,140,42.6,3921292123,141,62.3,3921292131,213,0.4,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487068521,857,49,1,1,0,5pfqedkme2kabtqhkln35pf3l,1,54.8,33.4,2022-11-19T15:03:11.508Z,2022-11-21T20:12:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670489,14,1,1,1,0,5pfqedkme2kabtqhkln35pf3l,1,51.8,35.4,2022-11-19T15:03:11.547Z,2022-11-21T20:12:44Z,3921291867,213,4.9,3921291861,140,54.9,3921291863,141,2.0,3921291865,212,22.9,3923645613,178,,3921291859,56,Right,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670543,15,1,1,1,4,5pfqedkme2kabtqhkln35pf3l,1,56.8,3.8,2022-11-19T15:03:15.831Z,2022-11-21T20:12:52Z,3921292147,140,75.5,3921292151,141,29.1,3923645705,178,,3921292153,212,26.1,3921292157,213,0.7,3921292141,155,,3921292143,56,Center,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487118915,886,43,1,1,6,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-11-19T15:03:17.474Z,2022-11-22T02:05:26Z,3923668017,233,743,3923737965,144,67,,,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487118913,743,43,1,1,6,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-11-19T15:03:17.475Z,2022-11-22T02:05:27Z,3923737967,144,67,3923668027,233,886,,,,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670553,16,61,1,1,6,5pfqedkme2kabtqhkln35pf3l,0,75.2,28.9,2022-11-19T15:03:17.486Z,2022-11-21T21:21:48Z,3923645791,178,,3921292207,56,Center,,,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670551,13,49,1,1,8,5jjqm8h6qm1w4s5f93uubhdrj,1,25.1,59.3,2022-11-19T15:03:19.059Z,2022-11-21T20:13:04Z,,,,,,,,,,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670635,14,1,1,1,10,5jjqm8h6qm1w4s5f93uubhdrj,1,24.5,62.3,2022-11-19T15:03:21.640Z,2022-11-21T20:13:09Z,3921292601,213,4.1,3921292595,140,18.1,3921292593,56,Back,3921292599,212,12.5,3921292597,141,46.8,3923645905,178,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670673,15,1,1,1,13,5jjqm8h6qm1w4s5f93uubhdrj,1,19.2,46,2022-11-19T15:03:24.124Z,2022-11-21T20:13:13Z,3921292817,213,5.6,3923645935,178,,3921292809,56,Back,3921292811,140,30.5,3921292815,212,16.0,3921292813,141,30.3,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670697,16,1,1,1,14,5jjqm8h6qm1w4s5f93uubhdrj,1,37.3,28.3,2022-11-19T15:03:25.484Z,2022-11-21T20:13:17Z,3921292937,141,12.9,3921292941,212,10.7,3921292945,213,4.5,3923645987,178,,3921292935,140,35.0,3921292931,56,Back,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670765,17,1,1,1,16,5jjqm8h6qm1w4s5f93uubhdrj,0,34.9,12.8,2022-11-19T15:03:27.192Z,2022-11-21T20:13:22Z,3921293261,141,22.1,3921293263,212,33.5,3923646009,178,,3921293265,213,0.2,3921293259,140,66.2,3921293257,56,Center,3921293267,1,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670769,17,49,1,1,19,5pfqedkme2kabtqhkln35pf3l,1,43.1,68.5,2022-11-19T15:03:30.101Z,2022-11-21T20:13:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670805,18,1,1,1,19,5pfqedkme2kabtqhkln35pf3l,0,43.1,68.5,2022-11-19T15:03:30.108Z,2022-11-21T20:13:34Z,3921293435,56,Center,3921293439,141,77.0,3921293433,157,,3923646141,178,,3921293441,212,24.5,3921293445,1,,3921293443,213,0.2,3921293437,140,65.8,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670813,18,49,1,1,21,5jjqm8h6qm1w4s5f93uubhdrj,1,40.7,14.7,2022-11-19T15:03:32.167Z,2022-11-21T20:13:38Z,,,,,,,,,,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670915,19,1,1,1,22,5jjqm8h6qm1w4s5f93uubhdrj,0,40.5,14.9,2022-11-19T15:03:33.946Z,2022-11-21T20:13:46Z,3921294025,141,26.2,3923646289,178,,3921294015,56,Center,3921294031,212,38.9,3921294019,140,76.8,3921294035,1,,3921294033,213,0.2,3921294011,155,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487068753,860,59,1,1,25,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-11-19T15:03:36.791Z,2022-11-21T20:13:51Z,3923390563,56,Back,,,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670969,19,1,1,1,25,5pfqedkme2kabtqhkln35pf3l,0,19.7,67.6,2022-11-19T15:03:36.841Z,2022-11-21T20:13:57Z,3921294321,141,100.0,3921294325,213,0.8,3921294323,212,32.9,3921294319,140,41.9,3921294315,3,,3923646429,178,,3921294317,56,Back,3921294327,1,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671057,20,5,1,1,28,5jjqm8h6qm1w4s5f93uubhdrj,1,62.6,-1.8,2022-11-19T15:03:39.236Z,2022-11-21T20:14:05Z,3921294763,233,20,3921294739,56,Right,3921294741,347,,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486670973,20,5,1,1,28,5pfqedkme2kabtqhkln35pf3l,0,37.4,101.8,2022-11-19T15:03:39.236Z,2022-11-21T20:14:06Z,3921294347,347,,3921294345,56,Back,3921294785,233,20,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671113,21,1,1,1,32,5jjqm8h6qm1w4s5f93uubhdrj,1,67.1,0,2022-11-19T15:03:44.042Z,2022-11-21T20:14:12Z,3921295041,56,Right,3921295043,140,58.4,3921295045,141,8.0,3921295049,212,11.4,3921295039,107,,3921295055,213,2.5,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671193,22,1,1,1,35,5jjqm8h6qm1w4s5f93uubhdrj,1,58.6,7.3,2022-11-19T15:03:46.855Z,2022-11-21T20:14:18Z,3921295471,140,35.7,3921295475,212,24.2,3921295473,141,11.3,3921295469,56,Back,3921295477,213,3.0,3923646727,178,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671249,23,1,1,1,40,5jjqm8h6qm1w4s5f93uubhdrj,0,36,10.1,2022-11-19T15:03:51.643Z,2022-11-21T20:14:24Z,3921295689,213,0.0,3921295685,141,10.4,3921295683,140,72.4,3921295681,56,Right,3923646837,178,,3921295691,1,,3921295687,212,38.2,3921295679,155,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671283,21,1,1,1,42,5pfqedkme2kabtqhkln35pf3l,1,21.2,78.4,2022-11-19T15:03:54.007Z,2022-11-21T20:14:29Z,3921295891,140,27.5,3921295893,141,92.6,3921295895,212,11.7,3923646885,388,,3921295897,213,1.0,3921295885,3,,3921295889,56,Back,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671289,22,49,1,1,44,5pfqedkme2kabtqhkln35pf3l,1,27.8,92.3,2022-11-19T15:03:55.889Z,2022-11-21T20:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671335,23,1,1,1,44,5pfqedkme2kabtqhkln35pf3l,1,27.8,92.3,2022-11-19T15:03:55.925Z,2022-11-21T20:14:41Z,3923647047,178,,3921296209,140,33.4,3921296205,56,Back,3921296211,141,72.7,3921296215,213,5.1,3921296213,212,14.6,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671369,24,1,1,1,46,5pfqedkme2kabtqhkln35pf3l,0,34.3,70.9,2022-11-19T15:03:57.895Z,2022-11-21T20:14:46Z,3921296417,140,81.2,3921296421,212,50.1,3923647073,178,,3921296423,213,0.2,3921296425,1,,3921296415,56,Left,3921296413,155,,3921296419,141,84.5,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671403,24,1,1,1,50,5jjqm8h6qm1w4s5f93uubhdrj,1,22.7,11,2022-11-19T15:04:01.856Z,2022-11-21T20:14:52Z,3921296657,212,15.7,3921296649,3,,3921296651,56,Back,3923647157,178,,3921296653,140,11.1,3921296655,141,25.6,3921296659,213,2.5,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671407,25,52,1,1,52,5jjqm8h6qm1w4s5f93uubhdrj,1,11.1,25.6,2022-11-19T15:04:03.322Z,2022-11-21T20:14:56Z,3923647219,178,,3923394835,377,,,,,,,,,,,,,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486671553,26,1,1,1,53,5jjqm8h6qm1w4s5f93uubhdrj,1,13.7,34,2022-11-19T15:04:04.938Z,2022-11-21T20:14:59Z,3923395019,287,,3923647259,178,,3923395095,1,,3921297401,123,,3921297405,56,Back,3921297409,140,25.2,3921297411,141,87.0,3921297415,213,1.2,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,3921297413,212,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,
