id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2535576817,5,1,1,0,31,b3vbyitzi3nrw9ehj1eoko219,0,15.9,88.6,2023-04-18T18:46:13.620Z,2023-04-20T19:08:47Z,4200606135,5,,4200606163,1,,4200606157,212,54.1,4200606143,152,,4200606149,140,66.6,4204715741,178,,4200606145,56,Center,4200606161,213,6.1,8mxu20zdh9wrguq79ib8y5m21,J. Wright,4200606139,155,4200606153,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576845,8,44,1,0,35,9db4t34qy4owglhvvgwf5l22i,1,36.8,27.9,2023-04-18T18:46:17.643Z,2023-04-20T22:11:54Z,4200606275,285,,4200606311,233,6,4200606273,56,Back,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576829,6,44,1,0,35,b3vbyitzi3nrw9ehj1eoko219,0,63.2,72.1,2023-04-18T18:46:17.644Z,2023-04-20T20:16:42Z,4200606199,56,Center,4200606367,233,8,4200606201,286,,,,,,,,,,,,,,,,,4db9vewyt9kiqtqd5e0rloodm,L. Plange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576867,9,1,1,0,35,9db4t34qy4owglhvvgwf5l22i,0,40.2,30.1,2023-04-18T18:46:17.749Z,2023-04-20T22:11:55Z,4200606437,3,,4200606443,141,4.9,4200606441,140,45.7,4200606445,212,18.1,4200606447,213,5.0,4204716197,388,,4200606439,56,Back,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576879,7,1,1,0,38,b3vbyitzi3nrw9ehj1eoko219,0,54.7,93,2023-04-18T18:46:20.494Z,2023-04-20T19:09:05Z,4200606505,140,58.5,4200606511,213,5.9,4200606715,233,10,4204716371,178,,4200606719,286,,4200606509,212,4.3,4200606507,141,90.5,4200606713,236,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,4200606503,56,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576929,10,74,1,0,38,9db4t34qy4owglhvvgwf5l22i,1,45.7,7.4,2023-04-18T18:46:20.549Z,2023-04-20T19:09:32Z,4204716619,178,,4200606721,233,7,4200606695,56,Back,4200606697,285,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576959,8,5,1,0,38,b3vbyitzi3nrw9ehj1eoko219,1,52.6,101.8,2023-04-18T18:46:21.362Z,2023-04-20T19:09:50Z,4200606825,347,,4200606867,233,11,4200606823,56,Left,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576937,11,5,1,0,38,9db4t34qy4owglhvvgwf5l22i,0,47.4,-1.8,2023-04-18T18:46:21.362Z,2023-04-20T19:09:49Z,4200606743,56,Back,4200606905,233,8,4200606745,347,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577209,9,1,1,0,46,b3vbyitzi3nrw9ehj1eoko219,1,48.5,100,2023-04-18T18:46:29.377Z,2023-04-20T19:09:58Z,4200608073,107,,4200608079,141,83.3,4200608083,213,3.5,4200608077,140,12.2,4200608075,56,Back,4200608081,212,40.1,4200608085,1,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577265,10,1,1,0,57,b3vbyitzi3nrw9ehj1eoko219,1,14.7,53.9,2023-04-18T18:46:39.786Z,2023-04-20T19:10:06Z,4200608383,140,53.9,4200608389,213,5.9,4200608391,1,,4200608379,155,,4200608387,212,44.5,4200608385,141,29.2,4204718195,178,,4200608381,56,Center,8mxu20zdh9wrguq79ib8y5m21,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577269,11,44,1,1,0,b3vbyitzi3nrw9ehj1eoko219,1,54.3,29,2023-04-18T18:46:43.299Z,2023-04-20T22:11:55Z,4200608523,233,12,4200608409,56,Center,4200608411,286,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577285,12,44,1,1,0,9db4t34qy4owglhvvgwf5l22i,0,45.7,71,2023-04-18T18:46:43.300Z,2023-04-20T19:10:14Z,4200608545,233,11,4200608499,56,Back,4200608501,285,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577343,12,1,1,1,0,b3vbyitzi3nrw9ehj1eoko219,1,53.9,29.2,2023-04-18T18:46:43.431Z,2023-04-20T22:11:55Z,4200608741,3,,4204718729,388,,4200608745,140,60.4,4200608749,212,7.6,4200608751,213,5.8,4200608747,141,24.4,4200608743,56,Center,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577379,13,1,1,1,5,b3vbyitzi3nrw9ehj1eoko219,1,71.2,13.1,2023-04-18T18:46:47.937Z,2023-04-20T19:10:33Z,4200608881,56,Right,4200608885,141,5.8,4200608887,212,5.2,4204719057,178,,4200608883,140,69.8,4200608889,213,4.4,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577407,14,1,1,1,6,b3vbyitzi3nrw9ehj1eoko219,1,68.2,6.1,2023-04-18T18:46:49.199Z,2023-04-20T19:10:40Z,4200608997,140,58.1,4200609007,213,3.2,4200609003,212,10.6,4200608993,56,Right,4200608999,141,5.6,4204719373,178,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577453,15,1,1,1,7,b3vbyitzi3nrw9ehj1eoko219,1,57.7,6.7,2023-04-18T18:46:50.271Z,2023-04-20T19:10:47Z,4204719679,178,,4200609265,140,39.0,4200609267,141,7.6,4200609261,56,Back,4200609271,213,3.1,4200609269,212,19.6,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577503,16,1,1,1,9,b3vbyitzi3nrw9ehj1eoko219,1,39,7.6,2023-04-18T18:46:52.423Z,2023-04-20T19:10:57Z,4200609533,213,2.6,4200609529,141,33.9,4200609525,140,8.8,4200609521,56,Back,4200609531,212,36.4,4204720017,178,,4200609535,1,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577607,17,1,1,1,12,b3vbyitzi3nrw9ehj1eoko219,0,8.8,33.9,2023-04-18T18:46:54.997Z,2023-04-20T19:11:04Z,4200610057,213,6.0,4200610055,212,61.5,4200610051,140,65.3,4204720295,178,,4200610049,56,Right,4201959493,157,,4200610059,1,,4200610053,141,10.0,8mxu20zdh9wrguq79ib8y5m21,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535831237,928,49,1,1,17,9db4t34qy4owglhvvgwf5l22i,1,38.4,87.3,2023-04-18T18:46:59.990Z,2023-04-20T19:11:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577703,13,1,1,1,17,9db4t34qy4owglhvvgwf5l22i,0,40.2,91.1,2023-04-18T18:47:00.080Z,2023-04-20T19:11:27Z,4200610517,56,Center,4200610515,157,,4200610523,212,39.8,4204720863,178,,4200610519,140,71.0,4200610521,141,57.0,4200610527,1,,4200610525,213,5.7,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577747,18,1,1,1,21,b3vbyitzi3nrw9ehj1eoko219,1,23.9,46,2023-04-18T18:47:03.556Z,2023-04-20T19:11:36Z,4200610759,141,38.2,4200610753,140,35.1,4200610761,212,12.9,4200610745,3,,4204721179,178,,4200610749,56,Back,4200610763,213,5.9,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535831309,791,49,1,1,21,b3vbyitzi3nrw9ehj1eoko219,1,30.1,40.6,2023-04-18T18:47:04.300Z,2023-04-20T19:11:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577827,19,1,1,1,22,b3vbyitzi3nrw9ehj1eoko219,1,35.8,37.3,2023-04-18T18:47:05.387Z,2023-04-20T19:11:58Z,4200611085,140,22.4,4200611097,212,41.2,4200611079,56,Back,4200611091,141,94.2,4204721791,178,,4200611101,213,1.9,4201960557,1,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577861,20,1,1,1,26,b3vbyitzi3nrw9ehj1eoko219,0,20.9,92.1,2023-04-18T18:47:09.012Z,2023-04-20T19:12:05Z,4200611235,155,,4200611249,212,8.4,4200611245,141,92.9,4204721971,178,,4200611241,140,28.9,4200611239,56,Back,4200611253,213,0.1,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577889,14,61,1,1,26,9db4t34qy4owglhvvgwf5l22i,1,72,9.4,2023-04-18T18:47:09.281Z,2023-04-20T19:12:15Z,4200611389,56,Right,4204722325,388,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577927,15,49,1,1,28,9db4t34qy4owglhvvgwf5l22i,1,60.4,29.4,2023-04-18T18:47:11.231Z,2023-04-20T19:12:21Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577973,16,1,1,1,28,9db4t34qy4owglhvvgwf5l22i,1,60.4,29.4,2023-04-18T18:47:11.291Z,2023-04-20T19:12:36Z,4204722829,178,,4200611753,141,12.8,4200611751,140,72.2,4200611755,212,16.8,4200611757,213,5.5,4200611749,56,Right,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577993,17,1,1,1,29,9db4t34qy4owglhvvgwf5l22i,0,71.9,12.8,2023-04-18T18:47:11.826Z,2023-04-20T19:12:45Z,4204723349,178,,4200611853,213,1.6,4200611847,140,70.9,4200611845,56,Center,4200611849,141,32.4,4200611851,212,13.4,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536363699,858,67,1,1,30,b3vbyitzi3nrw9ehj1eoko219,1,29,67.2,2023-04-18T18:47:12.969Z,2023-04-20T22:11:56Z,4204796883,233,1009,,,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536363697,1009,67,1,1,30,9db4t34qy4owglhvvgwf5l22i,0,71,32.8,2023-04-18T18:47:12.970Z,2023-04-20T19:52:46Z,4204796887,233,858,,,,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577951,21,8,1,1,30,b3vbyitzi3nrw9ehj1eoko219,1,25.5,70.3,2023-04-18T18:47:13.001Z,2023-04-20T22:11:56Z,4200611667,56,Back,4204723809,178,,4201961107,385,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578021,18,43,1,1,32,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-04-18T18:47:15.032Z,2023-04-19T09:19:20Z,4200611975,140,73.1,4200611977,141,13.2,4200611981,213,4.9,4200611973,56,Right,4200611979,212,13.3,4201961413,144,1,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578111,19,1,1,1,32,9db4t34qy4owglhvvgwf5l22i,1,73.1,13.2,2023-04-18T18:47:15.072Z,2023-04-20T19:13:08Z,4200612385,56,Right,4200612393,141,4.4,4200612397,213,5.6,4200612395,212,9.5,4200612389,140,80.1,4204724243,178,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578135,20,1,1,1,37,9db4t34qy4owglhvvgwf5l22i,0,84.4,6.1,2023-04-18T18:47:19.552Z,2023-04-20T19:13:15Z,4200612519,212,5.8,4200612509,56,Right,4200612631,236,,4200612515,141,8.3,4200612511,140,79.1,4200612521,213,2.9,4200612633,233,22,4200612637,286,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,4204724507,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578147,22,74,1,1,37,b3vbyitzi3nrw9ehj1eoko219,1,19.5,88.4,2023-04-18T18:47:19.631Z,2023-04-20T19:13:25Z,4200612655,233,20,4200612571,285,,4200612569,56,Back,4204724733,178,,,,,,,,,,,,,,uc2ekz3foqyl9djmicme4t4a,D. Duffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578217,21,5,1,1,38,9db4t34qy4owglhvvgwf5l22i,1,85.3,-2,2023-04-18T18:47:20.471Z,2023-04-20T19:13:33Z,4200612921,56,Right,4200612923,347,,4200612955,233,23,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578169,23,5,1,1,38,b3vbyitzi3nrw9ehj1eoko219,0,14.7,102,2023-04-18T18:47:20.471Z,2023-04-20T19:13:33Z,4200612665,347,,4200612663,56,Back,4200613007,233,21,,,,,,,,,,,,,,,,uc2ekz3foqyl9djmicme4t4a,D. Duffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578911,22,1,1,2,5,9db4t34qy4owglhvvgwf5l22i,0,86.1,0,2023-04-18T18:47:48.107Z,2023-04-20T19:13:40Z,4200616131,213,1.4,4200616125,141,39.2,4200616121,140,90.8,4200616113,107,,4200616129,212,28.4,4200616117,56,Center,4200616133,1,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578875,24,44,1,2,8,b3vbyitzi3nrw9ehj1eoko219,1,10.6,57,2023-04-18T18:47:51.062Z,2023-04-20T22:11:56Z,4200615953,285,,4200615951,56,Back,4200616187,233,23,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578917,23,44,1,2,8,9db4t34qy4owglhvvgwf5l22i,0,89.4,43,2023-04-18T18:47:51.063Z,2023-04-20T19:13:48Z,4200616157,286,,4200616155,56,Center,4200616215,233,24,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578905,25,12,1,2,8,b3vbyitzi3nrw9ehj1eoko219,1,12.1,53.4,2023-04-18T18:47:51.142Z,2023-04-20T22:11:57Z,4204725621,388,,4200616083,212,22.4,4200616079,140,33.4,4200616085,213,0.0,4200616099,15,,4200616081,141,54.2,4200616077,56,Back,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579017,24,1,1,2,10,9db4t34qy4owglhvvgwf5l22i,1,69.1,37.3,2023-04-18T18:47:53.031Z,2023-04-20T19:14:05Z,4200616633,140,54.7,4200616639,213,3.1,4204725839,388,,4200616631,56,Center,4200616635,141,38.2,4200616637,212,15.1,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579041,25,1,1,2,12,9db4t34qy4owglhvvgwf5l22i,0,54.7,38.2,2023-04-18T18:47:55.071Z,2023-04-20T19:14:13Z,4200616731,1,,4200616725,141,28.8,4200616727,212,50.0,4200616719,157,,4200616721,56,Center,4200616729,213,6.2,4200616723,140,100.0,4204726123,178,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579049,26,5,1,2,17,9db4t34qy4owglhvvgwf5l22i,0,101.7,27.6,2023-04-18T18:47:59.891Z,2023-04-20T19:14:22Z,4200616787,346,,4200616785,56,Center,4200616847,233,26,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579035,26,5,1,2,17,b3vbyitzi3nrw9ehj1eoko219,1,-1.7,72.4,2023-04-18T18:47:59.891Z,2023-04-20T19:14:22Z,4200616823,233,26,4200616693,56,Back,4200616697,346,,,,,,,,,,,,,,,,,4db9vewyt9kiqtqd5e0rloodm,L. Plange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579581,27,1,1,2,37,b3vbyitzi3nrw9ehj1eoko219,1,3.9,42.2,2023-04-18T18:48:20.218Z,2023-04-20T19:14:31Z,4200619591,141,24.3,4200619595,213,6.1,4200619597,1,,4200619583,124,,4200619589,140,60.2,4200619601,74,,4200619593,212,60.4,4200619587,56,Center,8mxu20zdh9wrguq79ib8y5m21,J. Wright,4200619585,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579637,28,1,1,2,42,b3vbyitzi3nrw9ehj1eoko219,0,60.2,24.3,2023-04-18T18:48:24.919Z,2023-04-20T19:14:37Z,4200619931,168,,4200619937,140,78.5,4200619935,56,Right,4200619943,213,6.0,4200619929,3,,4200619941,212,20.3,4204727147,388,,4200619939,141,14.6,4db9vewyt9kiqtqd5e0rloodm,L. Plange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
