id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,keyPass,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2477280237,160,1,1,13,35,9db4t34qy4owglhvvgwf5l22i,1,77.2,84.1,2022-10-25T19:00:39.471Z,2022-10-27T09:03:52Z,3872075157,212,10.8,3872075159,213,3.7,3872075151,56,Center,3872075153,140,68.6,3874821443,178,,3872075155,141,75.3,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280283,161,1,1,13,38,9db4t34qy4owglhvvgwf5l22i,1,72.4,70.5,2022-10-25T19:00:42.524Z,2022-10-27T09:03:55Z,3872075377,140,77.4,3872075379,141,70.3,3872075381,212,5.3,3874821557,178,,3872075383,213,6.3,3872075375,56,Center,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280293,162,1,1,13,39,9db4t34qy4owglhvvgwf5l22i,0,77.4,70.3,2022-10-25T19:00:43.215Z,2022-10-27T09:03:59Z,3872075443,213,6.1,3872075435,56,Center,3872075437,140,78.9,3874821727,178,,3872075439,141,69.9,3872075441,212,1.6,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280289,97,61,1,13,39,b3vbyitzi3nrw9ehj1eoko219,1,23.3,36.9,2022-10-25T19:00:43.387Z,2022-10-27T09:04:03Z,3874821971,178,,3872075419,56,Back,,,,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477832417,1005,43,1,13,40,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:00:44.391Z,2022-10-27T09:48:17Z,3874939949,178,0,3874940009,144,82,,,,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280313,98,49,1,13,40,b3vbyitzi3nrw9ehj1eoko219,1,22.5,33.6,2022-10-25T19:00:44.402Z,2022-10-27T09:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477832473,1007,43,1,13,41,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:00:45.721Z,2022-10-27T09:48:33Z,3874940193,178,0,3874940513,144,82,,,,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280355,99,1,1,13,41,b3vbyitzi3nrw9ehj1eoko219,1,22.5,33.6,2022-10-25T19:00:45.751Z,2022-10-27T09:04:11Z,3872075755,56,Back,3874822335,178,,3872075761,212,10.1,3872075763,213,3.2,3872075757,140,12.9,3872075759,141,32.2,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280379,100,12,1,13,43,b3vbyitzi3nrw9ehj1eoko219,1,14.2,34.8,2022-10-25T19:00:47.068Z,2022-10-27T09:04:14Z,3872075891,141,0.0,3872075933,167,,3872075895,213,5.8,3872075889,140,60.9,3872075887,56,Right,3874822521,178,,3872075893,212,54.8,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280385,101,5,1,13,47,b3vbyitzi3nrw9ehj1eoko219,0,59.4,-1.6,2022-10-25T19:00:50.968Z,2022-10-27T09:04:20Z,3872075913,347,,3872076799,233,163,3872075911,56,Right,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280555,163,5,1,13,47,9db4t34qy4owglhvvgwf5l22i,1,40.6,101.6,2022-10-25T19:00:50.968Z,2022-10-27T09:04:19Z,3872076787,347,,3872076791,233,101,3872076785,56,Back,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280589,164,1,1,13,53,9db4t34qy4owglhvvgwf5l22i,1,26.8,100,2022-10-25T19:00:57.609Z,2022-10-27T09:04:34Z,3872076965,212,11.5,3872076957,140,22.5,3872076953,107,,3872076961,141,85.9,3872076955,56,Back,3872076969,213,4.3,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280617,165,1,1,13,57,9db4t34qy4owglhvvgwf5l22i,1,23.1,85.7,2022-10-25T19:01:01.438Z,2022-10-27T09:04:48Z,3872077125,213,1.0,3872077123,212,5.6,3872077121,141,92.7,3872077119,140,25.9,3872077117,56,Back,3874824281,178,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280707,166,1,1,14,0,9db4t34qy4owglhvvgwf5l22i,1,24,76.9,2022-10-25T19:01:04.565Z,2022-10-27T09:04:51Z,3872077571,141,64.6,3872077565,56,Back,3872077577,213,5.5,3872077575,212,12.5,3872077569,140,32.8,3874824489,178,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477832719,1012,83,1,14,2,b3vbyitzi3nrw9ehj1eoko219,1,67,36.5,2022-10-25T19:01:06.321Z,2022-10-27T09:49:15Z,3874941535,399,169185,,,,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280743,167,1,1,14,3,9db4t34qy4owglhvvgwf5l22i,1,30.1,61.7,2022-10-25T19:01:07.460Z,2022-10-27T09:04:56Z,3872077763,141,73.5,3872077765,212,8.4,3872077759,56,Back,3872077767,213,1.9,3872077761,140,27.7,3874824709,389,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477832759,1369,67,1,14,4,9db4t34qy4owglhvvgwf5l22i,1,27.9,75,2022-10-25T19:01:08.842Z,2022-10-27T09:53:13Z,3874941771,233,1015,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477832753,1015,67,1,14,4,b3vbyitzi3nrw9ehj1eoko219,0,72.1,25,2022-10-25T19:01:08.843Z,2022-10-27T09:49:25Z,3874941775,233,1369,,,,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280763,168,1,1,14,4,9db4t34qy4owglhvvgwf5l22i,1,27.7,73.5,2022-10-25T19:01:08.844Z,2022-10-27T09:53:14Z,3872077873,213,1.0,3872077867,140,37.3,3872077869,141,96.3,3872077865,56,Back,3874824773,178,,3872077871,212,18.5,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280785,169,1,1,14,7,9db4t34qy4owglhvvgwf5l22i,1,43.4,90.3,2022-10-25T19:01:11.661Z,2022-10-27T09:05:01Z,3872078031,141,61.2,3872078025,56,Center,3874824929,178,,3872078039,1,,3872078037,213,5.7,3872078035,212,36.2,3872078027,140,72.3,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280797,170,1,1,14,9,9db4t34qy4owglhvvgwf5l22i,0,72.3,61.2,2022-10-25T19:01:13.291Z,2022-10-27T09:05:04Z,3872078085,212,8.2,3872078083,141,69.1,3872078081,140,66.4,3874825067,178,,3872078079,56,Center,3872078087,213,2.4,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477832861,1017,43,1,14,9,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:01:13.901Z,2022-10-27T09:50:03Z,3874942447,144,82,3874942403,178,0,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280827,102,49,1,14,9,b3vbyitzi3nrw9ehj1eoko219,1,31.4,41.9,2022-10-25T19:01:13.926Z,2022-10-27T09:05:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280909,103,1,1,14,11,b3vbyitzi3nrw9ehj1eoko219,1,41.6,40,2022-10-25T19:01:15.207Z,2022-10-27T09:05:12Z,3872078653,141,49.4,3872078649,56,Center,3872078655,212,17.3,3872078657,213,0.4,3872078651,140,56.9,3874825425,178,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477832949,1024,43,1,14,12,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:01:15.994Z,2022-10-27T10:06:34Z,3874967511,144,67,3874942937,233,1382,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477832945,1382,43,1,14,12,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-25T19:01:15.995Z,2022-10-27T10:06:34Z,3874942965,233,1024,3874967483,144,67,,,,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280917,104,61,1,14,12,b3vbyitzi3nrw9ehj1eoko219,0,56.9,49.4,2022-10-25T19:01:16.070Z,2022-10-27T09:53:14Z,3872078697,56,Center,3874825555,178,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280889,171,49,1,14,13,9db4t34qy4owglhvvgwf5l22i,1,30.8,50.3,2022-10-25T19:01:17.733Z,2022-10-27T09:05:20Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477280967,172,1,1,14,13,9db4t34qy4owglhvvgwf5l22i,1,30.8,50.3,2022-10-25T19:01:17.750Z,2022-10-27T09:05:22Z,3872078971,141,8.6,3872078977,1,,3872078969,140,60.3,3872078967,56,Right,3874825795,178,,3872078975,213,5.5,3872078973,212,42.0,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281003,173,1,1,14,18,9db4t34qy4owglhvvgwf5l22i,1,60.7,11,2022-10-25T19:01:22.534Z,2022-10-27T09:05:25Z,3872079179,213,6.1,3872079177,212,9.9,3872079171,56,Right,3874825927,178,,3872079173,140,70.0,3872079175,141,8.8,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477833203,1039,83,1,14,20,b3vbyitzi3nrw9ehj1eoko219,1,38,88.4,2022-10-25T19:01:24.899Z,2022-10-27T09:51:20Z,3874944241,399,439485,,,,,,,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281033,174,1,1,14,21,9db4t34qy4owglhvvgwf5l22i,1,61.9,12.2,2022-10-25T19:01:25.693Z,2022-10-27T09:05:27Z,3872079341,56,Center,3872079347,212,7.7,3872079349,213,1.4,3874826005,178,,3872079345,141,23.4,3872079343,140,62.8,,,,,,,23gglwejp456bifnwkk9xi0a,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477833353,1417,67,1,14,22,9db4t34qy4owglhvvgwf5l22i,1,63.6,23.7,2022-10-25T19:01:26.722Z,2022-10-27T09:53:15Z,3874944991,233,1052,,,,,,,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477833349,1052,67,1,14,22,b3vbyitzi3nrw9ehj1eoko219,0,36.4,76.3,2022-10-25T19:01:26.723Z,2022-10-27T09:51:58Z,3874944999,233,1417,,,,,,,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477833293,1413,43,1,14,22,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-25T19:01:26.773Z,2022-10-27T09:51:45Z,3874944691,178,0,3874944725,144,82,,,,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477833285,1412,43,1,14,22,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-25T19:01:26.782Z,2022-10-27T09:51:50Z,3874944831,144,67,3874944649,233,1044,,,,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477833283,1044,43,1,14,22,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:01:26.783Z,2022-10-27T09:51:50Z,3874944653,233,1412,3874944827,144,67,,,,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281039,175,3,1,14,22,9db4t34qy4owglhvvgwf5l22i,0,63,20.6,2022-10-25T19:01:26.802Z,2022-10-27T09:05:30Z,3872079377,56,Right,3872079475,233,105,3872079379,286,,3873676831,464,,3874826081,178,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281049,105,7,1,14,23,b3vbyitzi3nrw9ehj1eoko219,0,37,79.4,2022-10-25T19:01:26.957Z,2022-10-27T09:05:33Z,3873677075,383,,3872079429,285,,3872079427,56,Back,3872079451,233,175,3874826233,178,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281097,176,1,1,14,24,9db4t34qy4owglhvvgwf5l22i,1,60.7,24.7,2022-10-25T19:01:28.895Z,2022-10-27T09:05:36Z,3872079683,213,2.7,3872079673,141,36.9,3872079667,140,45.8,3874826327,178,,3872079679,212,17.7,3872079663,56,Back,,,,,,,23gglwejp456bifnwkk9xi0a,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281127,177,1,1,14,26,9db4t34qy4owglhvvgwf5l22i,1,45.8,36.9,2022-10-25T19:01:30.733Z,2022-10-27T09:05:38Z,3872079779,212,16.8,3872079777,141,27.7,3874826401,178,,3872079781,213,5.9,3872079773,56,Center,3872079775,140,60.7,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281165,178,1,1,14,28,9db4t34qy4owglhvvgwf5l22i,1,58.9,29.2,2022-10-25T19:01:32.732Z,2022-10-27T09:05:41Z,3872080011,212,11.9,3872080005,56,Right,3874826545,178,,3872080013,213,4.7,3872080009,141,11.7,3872080007,140,58.7,,,,,,,23gglwejp456bifnwkk9xi0a,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281205,179,1,1,14,30,9db4t34qy4owglhvvgwf5l22i,1,59.2,11.9,2022-10-25T19:01:34.541Z,2022-10-27T09:05:43Z,3872080225,140,72.6,3872080231,212,15.5,3874826647,178,,3872080219,56,Right,3872080233,213,5.9,3872080229,141,2.5,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281233,180,1,1,14,31,9db4t34qy4owglhvvgwf5l22i,1,72.6,2.5,2022-10-25T19:01:35.768Z,2022-10-27T09:05:46Z,3872080349,212,21.8,3872080347,141,10.7,3874826807,178,,3872080343,56,Right,3872080345,140,52.5,3872080351,213,2.9,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281267,181,1,1,14,34,9db4t34qy4owglhvvgwf5l22i,1,52.5,10.7,2022-10-25T19:01:38.294Z,2022-10-27T09:05:48Z,3872080543,141,47.2,3872080545,212,25.7,3874826883,178,,3872080547,213,1.8,3872080539,56,Back,3872080541,140,46.2,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281305,182,1,1,14,36,9db4t34qy4owglhvvgwf5l22i,1,46.2,47.2,2022-10-25T19:01:40.296Z,2022-10-27T09:05:51Z,3872080747,56,Back,3874827045,178,,3872080755,141,55.4,3872080759,212,5.6,3872080751,140,45.6,3872080763,213,1.7,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281333,183,1,1,14,39,9db4t34qy4owglhvvgwf5l22i,1,45.7,55.7,2022-10-25T19:01:43.308Z,2022-10-27T09:05:54Z,3872080873,212,6.7,3872080867,56,Back,3872080869,140,44.4,3872080875,213,4.5,3874827191,178,,3872080871,141,46.0,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281393,184,1,1,14,42,9db4t34qy4owglhvvgwf5l22i,1,44.7,45.4,2022-10-25T19:01:45.950Z,2022-10-27T09:05:56Z,3872081175,212,20.7,3872081169,56,Back,3872081173,141,15.2,3874827289,178,,3872081171,140,47.2,3872081177,213,4.8,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281469,185,1,1,14,45,9db4t34qy4owglhvvgwf5l22i,0,47.2,15.2,2022-10-25T19:01:48.990Z,2022-10-27T09:05:59Z,3872081579,141,29.5,3872081559,155,,3872081567,56,Center,3874827407,178,,3872081585,213,0.3,3872081573,140,75.0,3872081583,212,30.8,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477833513,1066,43,1,14,46,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:01:50.573Z,2022-10-27T09:52:51Z,3874945855,21,0,3874945853,178,0,3874945935,144,82,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281491,106,49,1,14,46,b3vbyitzi3nrw9ehj1eoko219,1,27.5,79,2022-10-25T19:01:50.579Z,2022-10-27T09:06:04Z,,,,,,,,,,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281735,111,43,1,14,48,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:01:52.567Z,2022-10-26T12:23:33Z,3873677967,144,8,3872083007,56,Back,,,,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281543,107,1,1,14,49,b3vbyitzi3nrw9ehj1eoko219,1,32,80.6,2022-10-25T19:01:52.947Z,2022-10-27T09:06:07Z,3874827925,178,,3872081963,212,25.1,3872081965,213,5.6,3872081957,56,Center,3872081959,140,50.2,3872081961,141,56.7,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281549,108,50,1,14,50,b3vbyitzi3nrw9ehj1eoko219,1,50.8,52.6,2022-10-25T19:01:54.108Z,2022-10-27T09:06:09Z,3872082079,233,186,3872081993,56,Center,3872081995,286,,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281539,186,7,1,14,50,9db4t34qy4owglhvvgwf5l22i,0,49.2,47.4,2022-10-25T19:01:54.309Z,2022-10-27T09:06:13Z,3874828283,178,,3872082035,233,108,3872081941,285,,3873678407,383,,3872081939,56,Back,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281619,109,1,1,14,51,b3vbyitzi3nrw9ehj1eoko219,0,42.8,53,2022-10-25T19:01:55.882Z,2022-10-27T09:06:17Z,3872082375,1,,3872082369,141,100.0,3872082367,140,69.8,3872082373,213,0.9,3872082363,155,,3872082371,212,43.5,3874828549,178,,3872082365,56,Left,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281621,110,5,1,14,56,b3vbyitzi3nrw9ehj1eoko219,0,73.5,101.6,2022-10-25T19:02:00.273Z,2022-10-27T09:06:19Z,3872082735,233,187,3872082377,56,Left,3872082379,347,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281673,187,5,1,14,56,9db4t34qy4owglhvvgwf5l22i,1,26.5,-1.6,2022-10-25T19:02:00.273Z,2022-10-27T09:06:19Z,3872082673,233,110,3872082637,347,,3872082633,56,Back,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281781,188,1,1,15,0,9db4t34qy4owglhvvgwf5l22i,1,22.8,0,2022-10-25T19:02:04.289Z,2022-10-27T08:52:45Z,3872083279,140,19.4,3872083287,213,1.7,3872083277,56,Back,3872083275,107,,3872083285,212,20.2,3872083283,141,27.6,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281853,189,1,1,15,5,9db4t34qy4owglhvvgwf5l22i,1,20.5,33.4,2022-10-25T19:02:09.332Z,2022-10-27T08:52:48Z,3872083663,212,37.1,3874801637,178,,3872083657,56,Back,3872083665,213,1.4,3872083659,140,25.4,3872083667,1,,3872083661,141,87.4,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281893,190,1,1,15,9,9db4t34qy4owglhvvgwf5l22i,1,25.9,88.4,2022-10-25T19:02:13.555Z,2022-10-27T08:52:52Z,3872083857,141,50.1,3872083859,212,26.1,3872083861,213,4.7,3874801745,178,,3872083853,56,Back,3872083855,140,24.9,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281927,191,1,1,15,12,9db4t34qy4owglhvvgwf5l22i,1,24.9,50.9,2022-10-25T19:02:16.112Z,2022-10-27T08:52:55Z,3872084065,212,16.2,3872084059,56,Back,3872084063,141,66.3,3872084061,140,36.7,3874801869,178,,3872084067,213,0.7,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281947,192,1,1,15,13,9db4t34qy4owglhvvgwf5l22i,1,36.7,66.3,2022-10-25T19:02:17.300Z,2022-10-27T08:52:58Z,3872084183,56,Back,3872084185,140,28.1,3872084191,213,3.8,3874801943,178,,3872084189,212,11.3,3872084187,141,56.3,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477281995,193,1,1,15,14,9db4t34qy4owglhvvgwf5l22i,1,28.1,56.3,2022-10-25T19:02:18.479Z,2022-10-27T08:53:01Z,3874801981,178,,3872084419,141,82.6,3872084417,140,26.8,3872084421,212,17.9,3872084423,213,1.6,3872084415,56,Back,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477282035,194,1,1,15,16,9db4t34qy4owglhvvgwf5l22i,1,26.8,82.6,2022-10-25T19:02:20.919Z,2022-10-27T08:53:04Z,3872084593,141,61.4,3872084589,56,Back,3872084595,212,14.4,3872084597,213,4.7,3874802033,178,,3872084591,140,26.5,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477282061,195,1,1,15,18,9db4t34qy4owglhvvgwf5l22i,1,27,61.2,2022-10-25T19:02:22.935Z,2022-10-27T08:53:06Z,3874802057,178,,3872084723,140,31.8,3872084725,141,86.8,3872084727,212,18.1,3872084729,213,1.3,3872084721,56,Back,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477282097,196,1,1,15,20,9db4t34qy4owglhvvgwf5l22i,1,31.8,86.8,2022-10-25T19:02:24.285Z,2022-10-27T08:53:10Z,3872084889,212,22.6,3872084887,141,54.3,3872084885,140,27.3,3872084891,213,4.5,3874802151,178,,3872084883,56,Back,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477282177,197,1,1,15,22,9db4t34qy4owglhvvgwf5l22i,1,27.3,54.3,2022-10-25T19:02:26.207Z,2022-10-27T08:53:11Z,3872085355,212,31.0,3872085353,141,8.9,3872085349,56,Back,3872085351,140,30.3,3872085357,213,4.8,3874802181,178,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
