id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2533628131,7,1,1,0,10,fvr504m6gaxsfmtx4fwm7iq1,1,59.6,83,2023-04-15T14:01:13.278Z,2023-04-18T07:01:56Z,4190268903,212,6.3,4190268901,141,88.7,4199553149,178,,4190268899,140,64.3,4190268897,56,Left,4190268905,213,0.7,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628151,8,1,1,0,12,fvr504m6gaxsfmtx4fwm7iq1,0,64.3,88.7,2023-04-15T14:01:15.283Z,2023-04-18T07:02:00Z,4190268961,56,Left,4190268969,213,0.1,4190268967,212,2.5,4190269279,286,,4190269275,233,5,4190268965,141,89.1,4190268963,140,66.7,4199553187,178,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,4190269273,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628193,5,74,1,0,12,8w89tsles26jm12aoelwvlttt,1,31.6,5.2,2023-04-15T14:01:15.455Z,2023-04-18T07:02:07Z,4190269197,56,Back,4199553261,178,,4190269199,285,,4190269327,233,8,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628219,6,5,1,0,15,8w89tsles26jm12aoelwvlttt,0,35.2,-1.5,2023-04-15T14:01:18.454Z,2023-04-18T07:02:11Z,4190269325,347,,4190272111,233,9,4190269323,56,Back,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628785,9,5,1,0,15,fvr504m6gaxsfmtx4fwm7iq1,1,64.8,101.5,2023-04-15T14:01:18.454Z,2023-04-18T07:02:11Z,4190272063,233,6,4190272023,56,Left,4190272027,347,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628865,10,1,1,0,34,fvr504m6gaxsfmtx4fwm7iq1,1,64.2,100,2023-04-15T14:01:37.040Z,2023-04-18T07:02:15Z,4190272443,212,14.8,4190272431,107,,4190272447,213,5.9,4190272433,56,Left,4190272439,141,93.6,4190272435,140,77.4,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628895,11,1,1,0,35,fvr504m6gaxsfmtx4fwm7iq1,0,77.4,93.6,2023-04-15T14:01:38.148Z,2023-04-18T07:02:19Z,4190272583,141,85.4,4190272587,212,7.5,4199553409,178,,4190896761,156,,4190272575,56,Left,4190272591,213,4.0,4190272579,140,72.6,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629015,7,49,1,0,37,8w89tsles26jm12aoelwvlttt,1,30.4,38.8,2023-04-15T14:01:40.342Z,2023-04-18T07:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535431185,1173,43,1,0,38,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-04-15T14:01:41.710Z,2023-04-18T09:46:46Z,4199812581,144,83,4199811999,399,183487,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535431443,1174,83,1,0,39,fvr504m6gaxsfmtx4fwm7iq1,1,69.8,81.4,2023-04-15T14:01:42.570Z,2023-04-18T09:47:16Z,4199813401,399,183487,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533734625,511,61,1,0,39,8w89tsles26jm12aoelwvlttt,0,29.7,16.1,2023-04-15T14:01:42.598Z,2023-04-18T07:02:32Z,4190830079,56,Back,4199553557,178,,,,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629053,12,49,1,0,40,fvr504m6gaxsfmtx4fwm7iq1,1,73,82.3,2023-04-15T14:01:43.751Z,2023-04-18T07:02:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629083,13,1,1,0,40,fvr504m6gaxsfmtx4fwm7iq1,1,73,82.3,2023-04-15T14:01:43.766Z,2023-04-18T07:02:39Z,4190273357,141,87.2,4190273359,212,4.8,4190273353,56,Left,4199553681,178,,4190273361,213,2.4,4190273355,140,69.7,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629149,14,1,1,0,41,fvr504m6gaxsfmtx4fwm7iq1,0,66.8,90.3,2023-04-15T14:01:44.941Z,2023-04-18T07:02:45Z,4190273631,140,67.5,4190273643,213,5.6,4190273639,212,1.0,4190273629,56,Left,4190273635,141,89.4,4199553791,178,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535195071,898,61,1,0,42,8w89tsles26jm12aoelwvlttt,1,31.5,12.1,2023-04-15T14:01:44.972Z,2023-04-18T07:02:50Z,4199553869,178,,4198551801,56,Back,,,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629197,15,1,1,0,43,fvr504m6gaxsfmtx4fwm7iq1,0,75.6,76.4,2023-04-15T14:01:46.557Z,2023-04-18T07:03:06Z,4199554141,178,,4190273855,141,89.3,4190273853,140,85.2,4190273859,213,0.7,4190273857,212,13.4,4190273851,56,Left,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629173,8,12,1,0,45,8w89tsles26jm12aoelwvlttt,1,12.4,12.9,2023-04-15T14:01:48.585Z,2023-04-18T07:03:11Z,4190273739,56,Back,4190273741,140,14.4,4190273751,213,4.9,4199554279,178,,4190273749,212,10.3,4190273743,141,0.0,4190273821,167,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629185,9,5,1,0,47,8w89tsles26jm12aoelwvlttt,0,16.8,-2,2023-04-15T14:01:50.077Z,2023-04-18T07:03:29Z,4190273785,56,Back,4190273787,347,,4190278347,233,16,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630133,16,5,1,0,47,fvr504m6gaxsfmtx4fwm7iq1,1,83.2,102,2023-04-15T14:01:50.077Z,2023-04-18T07:03:28Z,4190278261,347,,4190278259,56,Left,4190278295,233,9,,,,,,,,,,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630241,17,1,1,1,13,fvr504m6gaxsfmtx4fwm7iq1,0,86,100,2023-04-15T14:02:16.871Z,2023-04-18T07:03:31Z,4190278787,56,Center,4190278795,141,59.1,4190278801,1,,4190278791,140,90.8,4190278797,212,29.3,4190278799,213,4.9,4190278785,107,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630275,10,44,1,1,16,8w89tsles26jm12aoelwvlttt,1,8.8,39,2023-04-15T14:02:19.046Z,2023-04-18T08:00:47Z,4190279055,233,18,4190278973,56,Back,4190278975,285,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630257,18,44,1,1,16,fvr504m6gaxsfmtx4fwm7iq1,0,91.2,61,2023-04-15T14:02:19.047Z,2023-04-18T07:03:34Z,4190279077,233,10,4190278877,56,Center,4190278881,286,,,,,,,,,,,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630303,11,12,1,1,16,8w89tsles26jm12aoelwvlttt,1,7,36.3,2023-04-15T14:02:19.135Z,2023-04-18T08:00:48Z,4190279199,15,,4190279133,212,7.4,4190279131,141,44.7,4199554753,388,,4190279129,140,11.5,4190279127,56,Back,4190279135,213,0.9,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630443,12,12,1,1,17,8w89tsles26jm12aoelwvlttt,1,11.7,42.9,2023-04-15T14:02:20.399Z,2023-04-18T07:03:47Z,4190279841,56,Back,4199554855,178,,4190279843,140,13.1,4190279849,213,1.5,4190279847,212,13.7,4190279845,141,62.9,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630479,13,44,1,1,19,8w89tsles26jm12aoelwvlttt,1,13.2,65.6,2023-04-15T14:02:22.549Z,2023-04-18T08:00:49Z,4190280015,56,Back,4190835647,233,19,4190280019,285,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630355,19,44,1,1,19,fvr504m6gaxsfmtx4fwm7iq1,0,86.8,34.4,2023-04-15T14:02:22.550Z,2023-04-18T07:03:51Z,4190279361,286,,4190279357,56,Center,4190835675,233,13,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535195673,899,12,1,1,19,8w89tsles26jm12aoelwvlttt,1,13.7,64.8,2023-04-15T14:02:22.622Z,2023-04-18T08:00:49Z,4198554945,140,15.1,4199555011,388,,4198554949,212,1.6,4198554943,56,Back,4198554947,141,65.7,4198554951,213,0.4,4198554941,15,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630453,20,61,1,1,19,fvr504m6gaxsfmtx4fwm7iq1,1,84.3,28.9,2023-04-15T14:02:22.703Z,2023-04-18T07:04:07Z,4199555133,21,,4199555135,388,,4190279885,56,Center,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630489,14,49,1,1,20,8w89tsles26jm12aoelwvlttt,1,13.2,67,2023-04-15T14:02:23.616Z,2023-04-18T07:04:18Z,,,,,,,,,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630553,15,1,1,1,21,8w89tsles26jm12aoelwvlttt,1,16.1,64.1,2023-04-15T14:02:24.166Z,2023-04-18T07:04:25Z,4190280421,213,5.8,4199555365,178,,4190280417,141,54.2,4190280413,140,29.5,4190280419,212,15.6,4190280409,56,Back,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630759,16,1,1,1,25,8w89tsles26jm12aoelwvlttt,1,39.9,62.1,2023-04-15T14:02:28.257Z,2023-04-18T07:04:29Z,4190281437,56,Left,4190281439,140,56.0,4190281441,141,92.7,4190281443,212,26.8,4199555429,178,,4190281445,213,0.9,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630883,17,1,1,1,30,8w89tsles26jm12aoelwvlttt,1,75.4,89.6,2023-04-15T14:02:33.648Z,2023-04-18T07:04:32Z,4190281985,141,90.6,4199555459,178,,4190281981,56,Left,4190281983,140,91.8,4190281989,213,0.0,4190281987,212,17.2,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631083,19,3,1,1,32,8w89tsles26jm12aoelwvlttt,0,93,84.2,2023-04-15T14:02:35.869Z,2023-04-18T07:05:38Z,4199555637,178,,4190283239,233,22,4190282857,286,,4190282853,56,Left,4198556243,465,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631139,22,7,1,1,33,fvr504m6gaxsfmtx4fwm7iq1,0,7,15.8,2023-04-15T14:02:36.230Z,2023-04-18T07:05:43Z,4190283189,233,19,4199555707,178,,4190283137,56,Back,4190283139,285,,4198556325,385,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630897,18,3,1,1,36,8w89tsles26jm12aoelwvlttt,1,92.8,89.8,2023-04-15T14:02:39.169Z,2023-04-18T07:05:49Z,4199556981,178,,4198555853,465,,4190283023,233,21,4190282039,56,Left,4190282041,286,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631095,21,45,1,1,36,fvr504m6gaxsfmtx4fwm7iq1,0,7.2,10.2,2023-04-15T14:02:39.169Z,2023-04-18T07:05:50Z,4190282907,56,Back,4190282909,285,,4190884167,233,18,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535196037,900,1,1,1,37,8w89tsles26jm12aoelwvlttt,0,88.7,85.9,2023-04-15T14:02:40.944Z,2023-04-18T07:06:12Z,4198557071,212,1.1,4198557065,56,Left,4198557077,286,,4199557383,178,,4198557073,213,5.0,4198640993,233,717,4198557075,236,,4198557067,140,89.0,9r28zj6fz3z8dzojktwambsut,Z. Jules,4198557069,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535196065,717,74,1,1,38,fvr504m6gaxsfmtx4fwm7iq1,1,11,15.6,2023-04-15T14:02:40.978Z,2023-04-18T07:06:09Z,4198557241,56,Back,4198640997,233,900,4198557243,285,,4199557687,389,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631189,23,12,1,1,39,fvr504m6gaxsfmtx4fwm7iq1,1,10.3,40.3,2023-04-15T14:02:42.104Z,2023-04-18T07:06:18Z,4190283391,212,32.1,4190283377,56,Back,4190283393,213,5.2,4190283385,141,0.0,4199557891,178,,4190283477,167,,4190283383,140,24.8,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631533,20,5,1,1,41,8w89tsles26jm12aoelwvlttt,1,74.4,101.4,2023-04-15T14:02:44.774Z,2023-04-18T07:08:00Z,4190285293,347,,4190285291,56,Left,4190285369,233,24,,,,,,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631199,24,5,1,1,41,fvr504m6gaxsfmtx4fwm7iq1,0,25.6,-1.4,2023-04-15T14:02:44.774Z,2023-04-18T07:08:00Z,4190283437,347,,4190283435,56,Back,4190285411,233,20,,,,,,,,,,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631605,21,1,1,1,51,8w89tsles26jm12aoelwvlttt,1,73.7,100,2023-04-15T14:02:54.951Z,2023-04-18T07:08:02Z,4190285615,212,15.2,4190285609,56,Left,4190285613,141,93.6,4190285617,213,3.5,4190285607,107,,4190285611,140,60.1,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631643,22,1,1,1,53,8w89tsles26jm12aoelwvlttt,1,60.1,93.6,2023-04-15T14:02:56.216Z,2023-04-18T07:08:05Z,4199559301,178,,4190285815,213,6.0,4190285809,140,64.7,4190285813,212,5.0,4190285807,56,Left,4190285811,141,91.5,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631649,23,1,1,1,54,8w89tsles26jm12aoelwvlttt,0,64.7,91.5,2023-04-15T14:02:56.972Z,2023-04-18T07:08:09Z,4199559351,178,,4190285845,212,6.1,4190285843,141,89.0,4190285847,213,3.4,4190285837,56,Left,4190285841,140,59.1,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535196259,718,8,1,1,54,fvr504m6gaxsfmtx4fwm7iq1,1,38.8,11,2023-04-15T14:02:57.232Z,2023-04-18T07:08:13Z,4198558325,56,Back,4198558379,384,,4199559373,178,,,,,,,,,,,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631745,25,49,1,1,56,fvr504m6gaxsfmtx4fwm7iq1,1,54.6,33.9,2023-04-15T14:02:59.548Z,2023-04-18T07:08:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631785,26,1,1,1,57,fvr504m6gaxsfmtx4fwm7iq1,1,54.6,33.9,2023-04-15T14:03:00.418Z,2023-04-18T07:08:24Z,4190286521,213,5.6,4190286515,140,70.5,4190286513,56,Right,4190286519,212,20.9,4190286517,141,15.3,4199559461,178,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
