id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/18/value
2488616327,7,1,1,0,13,2ezfenuwk3y65p8jdbj55xqt0,1,62.7,6.1,2022-12-02T19:47:26.337Z,2022-12-04T09:43:34Z,3931568543,213,3.0,3931568535,56,Back,3931568539,141,9.1,3931568541,212,17.7,3933631631,178,,3931568537,140,46.0,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616333,8,1,1,0,15,2ezfenuwk3y65p8jdbj55xqt0,0,46,9.1,2022-12-02T19:47:28.073Z,2022-12-04T09:43:41Z,3931568567,140,56.4,3931568589,233,5,3931568563,56,Right,3931568593,286,,3931568587,236,,3931568571,141,7.4,3931568579,213,6.2,3931568575,212,11.0,68jyn13uu405w4npr317v5las,Z. Mitchell,3933631837,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616329,5,74,1,0,15,fvr504m6gaxsfmtx4fwm7iq1,1,47,94.2,2022-12-02T19:47:28.156Z,2022-12-04T09:43:53Z,3931568549,285,,3931568547,56,Back,3933632137,178,,3931568597,233,8,,,,,,,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616347,6,5,1,0,15,fvr504m6gaxsfmtx4fwm7iq1,0,44.5,101.4,2022-12-02T19:47:28.485Z,2022-12-04T09:44:12Z,3931568647,56,Back,3931568879,233,9,3931568649,347,,,,,,,,,,,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616383,9,5,1,0,15,2ezfenuwk3y65p8jdbj55xqt0,1,55.5,-1.4,2022-12-02T19:47:28.485Z,2022-12-04T09:44:11Z,3931568841,233,6,3931568827,56,Right,3931568829,347,,,,,,,,,,,,,,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616439,10,1,1,0,19,2ezfenuwk3y65p8jdbj55xqt0,1,56.1,0,2022-12-02T19:47:31.938Z,2022-12-04T09:44:22Z,3931569127,107,,3931569129,56,Back,3931569135,212,13.9,3931569133,141,15.2,3931569137,213,2.1,3931569131,140,48.9,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616463,11,1,1,0,20,2ezfenuwk3y65p8jdbj55xqt0,1,41.3,5.2,2022-12-02T19:47:33.461Z,2022-12-04T09:44:28Z,3931569261,212,6.0,3931569255,56,Back,3933632887,178,,3931569259,141,6.2,3931569263,213,3.0,3931569257,140,35.6,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616475,12,1,1,0,23,2ezfenuwk3y65p8jdbj55xqt0,1,35.5,10.6,2022-12-02T19:47:35.700Z,2022-12-04T09:44:49Z,3931569337,213,2.4,3931569331,140,27.3,3933633219,178,,3931569329,56,Back,3931569335,212,12.0,3931569333,141,22.9,,,,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488639255,452,1,1,0,25,2ezfenuwk3y65p8jdbj55xqt0,1,22.5,34.8,2022-12-02T19:47:38.431Z,2022-12-04T09:44:56Z,3931691261,56,Back,3931691267,212,18.5,3931691269,213,5.4,3933633333,178,,3931691265,141,14.6,3931691263,140,34.3,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488639313,453,1,1,0,27,2ezfenuwk3y65p8jdbj55xqt0,1,34.3,14.6,2022-12-02T19:47:40.069Z,2022-12-04T09:45:00Z,3931691547,56,Back,3931691551,141,65.2,3931691557,1,,3931691549,140,42.0,3933633415,178,,3931691555,213,1.3,3931691553,212,35.3,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616495,13,1,1,0,29,2ezfenuwk3y65p8jdbj55xqt0,1,42.2,37.3,2022-12-02T19:47:42.179Z,2022-12-04T09:45:03Z,3931569439,140,43.8,3933633473,178,,3931569441,141,72.9,3931569437,56,Back,3931569443,212,24.3,3931569445,213,1.5,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616515,14,1,1,0,35,2ezfenuwk3y65p8jdbj55xqt0,1,42.9,74.5,2022-12-02T19:47:48.443Z,2022-12-04T09:45:09Z,3931569553,213,4.3,3931569545,56,Back,3931569549,141,51.0,3931569551,212,17.3,3931569547,140,36.6,3933633635,178,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616545,15,1,1,0,38,2ezfenuwk3y65p8jdbj55xqt0,1,36.6,51,2022-12-02T19:47:50.844Z,2022-12-04T09:45:15Z,3931569705,56,Back,3931569713,213,6.1,3933633751,178,,3931569711,212,10.2,3931569709,141,47.9,3931569707,140,46.1,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616567,16,1,1,0,40,2ezfenuwk3y65p8jdbj55xqt0,1,46.7,45.8,2022-12-02T19:47:53.079Z,2022-12-04T09:45:19Z,3931569815,141,11.0,3931569813,140,43.0,3933633801,178,,3931569817,212,24.0,3931569811,56,Back,3931569819,213,4.5,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616603,17,1,1,0,42,2ezfenuwk3y65p8jdbj55xqt0,1,43,11,2022-12-02T19:47:55.602Z,2022-12-04T09:45:25Z,3931569951,140,48.0,3931569949,56,Back,3931569959,212,6.1,3933633967,178,,3931569955,141,6.4,3931569961,213,5.7,,,,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616607,18,1,1,0,45,2ezfenuwk3y65p8jdbj55xqt0,0,48,6.4,2022-12-02T19:47:58.010Z,2022-12-04T09:45:29Z,3933634117,178,,3931569975,56,Center,3931569973,155,,3931569981,212,23.8,3931569977,140,56.3,3931569983,213,1.2,3931569979,141,38.9,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616627,7,1,1,0,47,fvr504m6gaxsfmtx4fwm7iq1,1,48.9,73.8,2022-12-02T19:48:00.031Z,2022-12-04T09:55:12Z,3931570075,56,Center,3931570081,212,13.3,3931570083,213,0.0,3931570077,140,61.6,3933646863,388,,3931570079,141,74.5,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616635,8,49,1,0,48,fvr504m6gaxsfmtx4fwm7iq1,1,61.6,74.5,2022-12-02T19:48:01.207Z,2022-12-04T09:55:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616657,9,1,1,0,48,fvr504m6gaxsfmtx4fwm7iq1,1,61.6,74.5,2022-12-02T19:48:01.269Z,2022-12-04T09:55:20Z,3933647031,178,,3931570237,212,5.8,3931570231,56,Center,3931570239,213,3.0,3931570233,140,56.2,3931570235,141,76.1,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616663,10,61,1,0,50,fvr504m6gaxsfmtx4fwm7iq1,0,56.2,76.1,2022-12-02T19:48:02.653Z,2022-12-04T09:55:26Z,3931570257,56,Center,3933647109,178,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616673,20,49,1,0,51,2ezfenuwk3y65p8jdbj55xqt0,1,47,41,2022-12-02T19:48:03.817Z,2022-12-04T09:55:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bql6rsp8hvxk07lf2ttdbadbd,D. Jaiyesimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616697,21,1,1,0,51,2ezfenuwk3y65p8jdbj55xqt0,1,47,41,2022-12-02T19:48:04.528Z,2022-12-04T09:55:37Z,3931570443,213,3.8,3931570435,56,Back,3931570441,212,15.3,3931570437,140,35.9,3933647399,178,,3931570439,141,26.5,,,,,,,bql6rsp8hvxk07lf2ttdbadbd,D. Jaiyesimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616651,19,43,1,0,52,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-02T19:48:04.840Z,2022-12-03T15:37:45Z,3932864779,144,61,3931570203,56,Back,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616707,22,1,1,0,53,2ezfenuwk3y65p8jdbj55xqt0,1,35.9,26.7,2022-12-02T19:48:06.344Z,2022-12-04T09:55:41Z,3931570491,212,15.3,3931570485,56,Back,3933647521,178,,3931570489,141,47.5,3931570493,213,2.0,3931570487,140,30.3,,,,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616723,23,1,1,0,55,2ezfenuwk3y65p8jdbj55xqt0,1,30.5,48.8,2022-12-02T19:48:07.984Z,2022-12-04T09:55:44Z,3931570607,140,38.4,3931570611,212,27.4,3931570609,141,87.2,3931570613,213,1.3,3931570605,56,Back,3933647643,178,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616729,24,1,1,1,0,2ezfenuwk3y65p8jdbj55xqt0,1,47.2,87.5,2022-12-02T19:48:12.894Z,2022-12-04T09:55:48Z,3931570643,140,68.2,3931570649,213,0.2,3931570645,141,95.6,3931570641,56,Left,3931570647,212,22.7,3933647727,178,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616735,25,1,1,1,1,2ezfenuwk3y65p8jdbj55xqt0,1,68.2,95.6,2022-12-02T19:48:14.606Z,2022-12-04T09:55:51Z,3931570681,140,41.0,3931570687,213,3.3,3931570679,56,Back,3933647799,178,,3931570685,212,28.8,3931570683,141,89.7,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616783,26,1,1,1,4,2ezfenuwk3y65p8jdbj55xqt0,1,41,89.7,2022-12-02T19:48:17.575Z,2022-12-04T09:55:54Z,3931570939,56,Back,3933647857,178,,3931570947,213,4.3,3931570941,140,33.0,3931570945,212,19.2,3931570943,141,64.3,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616793,27,1,1,1,7,2ezfenuwk3y65p8jdbj55xqt0,1,29.1,67.2,2022-12-02T19:48:20.644Z,2022-12-04T09:55:58Z,3931571001,140,36.6,3931571007,213,1.0,3931570999,56,Back,3933647879,178,,3931571005,212,15.7,3931571003,141,87.2,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616807,28,1,1,1,12,2ezfenuwk3y65p8jdbj55xqt0,1,37.7,86.8,2022-12-02T19:48:25.354Z,2022-12-04T09:56:02Z,3933647989,178,,3931571095,140,29.8,3931571093,56,Back,3931571101,213,4.2,3931571097,141,64.9,3931571099,212,17.0,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616835,29,1,1,1,14,2ezfenuwk3y65p8jdbj55xqt0,1,27.5,62.9,2022-12-02T19:48:27.239Z,2022-12-04T09:56:05Z,3931571241,212,20.6,3931571237,140,38.3,3931571239,141,88.2,3933648037,178,,3931571243,213,1.0,3931571235,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488863059,938,1,1,1,18,2ezfenuwk3y65p8jdbj55xqt0,1,43,91.6,2022-12-02T19:48:31.149Z,2022-12-04T09:56:08Z,3932874491,141,84.4,3932874495,213,6.1,3932874493,212,24.3,3932874487,56,Left,3933648119,178,,3932874489,140,65.7,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488642107,455,43,1,1,20,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-02T19:48:32.648Z,2022-12-02T21:51:45Z,3931703415,212,1.2,3931703413,141,85.7,3931703409,56,Back,3931798495,144,1,3931703417,213,4.9,3931703411,140,44.9,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616851,30,1,1,1,20,2ezfenuwk3y65p8jdbj55xqt0,1,63.4,86.9,2022-12-02T19:48:33.400Z,2022-12-04T09:56:12Z,3931571337,56,Left,3933648273,178,,3931571341,141,95.0,3931571339,140,58.6,3931571345,213,2.3,3931571343,212,7.5,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616871,31,1,1,1,22,2ezfenuwk3y65p8jdbj55xqt0,1,59,95.6,2022-12-02T19:48:34.964Z,2022-12-04T09:56:15Z,3931571461,212,10.3,3933648325,178,,3931571455,56,Left,3931571463,213,4.5,3931571457,140,56.5,3931571459,141,80.9,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616889,32,1,1,1,25,2ezfenuwk3y65p8jdbj55xqt0,1,56.5,80.9,2022-12-02T19:48:38.294Z,2022-12-04T09:56:22Z,3933648459,178,,3931571565,56,Left,3931571573,213,1.2,3931571571,212,9.7,3931571567,140,59.9,3931571569,141,94.1,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616905,33,1,1,1,28,2ezfenuwk3y65p8jdbj55xqt0,1,52.2,86.8,2022-12-02T19:48:41.269Z,2022-12-04T09:56:26Z,3931571663,140,39.6,3931571665,141,92.6,3931571667,212,13.8,3931571661,56,Back,3931571669,213,2.9,3933648519,178,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616943,34,1,1,1,30,2ezfenuwk3y65p8jdbj55xqt0,1,39.6,92.6,2022-12-02T19:48:43.082Z,2022-12-04T09:56:29Z,3931571845,213,4.4,3931571843,212,21.5,3931571837,56,Back,3931571841,141,62.4,3933648593,178,,3931571839,140,33.4,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616971,35,1,1,1,34,2ezfenuwk3y65p8jdbj55xqt0,1,33.4,61.4,2022-12-02T19:48:47.444Z,2022-12-04T09:56:32Z,3931571969,212,22.4,3931571971,213,1.4,3931571967,141,93.9,3931571965,140,37.0,3931571963,56,Back,3933648649,178,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616991,36,1,1,1,37,2ezfenuwk3y65p8jdbj55xqt0,1,37.2,93.8,2022-12-02T19:48:50.333Z,2022-12-04T09:56:36Z,3933648679,178,,3931572095,141,95.4,3931572093,140,47.4,3931572097,212,10.8,3931572091,56,Back,3931572099,213,0.1,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617009,37,1,1,1,41,2ezfenuwk3y65p8jdbj55xqt0,1,45.1,79,2022-12-02T19:48:53.937Z,2022-12-04T09:56:40Z,3933648815,178,,3931572189,140,32.3,3931572195,212,17.5,3931572187,56,Back,3931572197,213,3.8,3931572191,141,62.6,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617023,38,1,1,1,44,2ezfenuwk3y65p8jdbj55xqt0,1,32.2,63,2022-12-02T19:48:56.992Z,2022-12-04T09:56:43Z,3931572277,141,40.0,3931572279,212,15.9,3933648855,178,,3931572275,140,29.6,3931572281,213,4.5,3931572273,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617055,39,1,1,1,47,2ezfenuwk3y65p8jdbj55xqt0,1,29.8,39.5,2022-12-02T19:48:59.722Z,2022-12-04T09:56:46Z,3931572441,212,25.7,3931572437,141,5.2,3933648891,178,,3931572445,213,5.1,3931572433,140,40.1,3931572427,56,Back,,,,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617079,40,1,1,1,49,2ezfenuwk3y65p8jdbj55xqt0,1,40.4,4.6,2022-12-02T19:49:02.326Z,2022-12-04T09:56:49Z,3931572609,141,6.4,3933648965,178,,3931572611,212,12.9,3931572607,140,52.6,3931572605,56,Right,3931572613,213,0.1,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617103,41,1,1,1,54,2ezfenuwk3y65p8jdbj55xqt0,1,45.4,6.7,2022-12-02T19:49:07.163Z,2022-12-04T09:56:56Z,3931572725,56,Back,3931572731,212,14.5,3933649073,178,,3931572733,213,3.2,3931572729,141,6.5,3931572727,140,31.6,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617127,42,1,1,1,57,2ezfenuwk3y65p8jdbj55xqt0,1,32.8,6.5,2022-12-02T19:49:09.661Z,2022-12-04T09:56:59Z,3931572885,140,6.3,3931572883,56,Back,3931572891,213,2.6,3933649111,178,,3931572889,212,32.3,3931572887,141,30.6,3931572893,1,,,,,68jyn13uu405w4npr317v5las,Z. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
