id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/9/value,qualifier/14/value,qualifier/16/value,assist,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/17/value
2484600921,4,1,1,0,13,1musyruv2ufjrjnj6gvdbr8kt,0,43.9,46.9,2022-11-12T15:03:28.355Z,2022-11-15T05:28:33Z,3910459065,213,0.1,3910459067,1,,3910459063,212,46.5,3917195129,388,,3910459059,140,88.1,3910459057,56,Center,3910459061,141,51.2,3910459055,3,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601131,8,52,1,0,20,5qwskbjpa17fvmtuu5qijy7cz,1,11.2,44.2,2022-11-12T15:03:36.143Z,2022-11-14T21:27:37Z,3917195253,178,,3916773059,376,,,,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601181,9,1,1,0,21,5qwskbjpa17fvmtuu5qijy7cz,1,11.2,44.2,2022-11-12T15:03:36.557Z,2022-11-14T21:27:40Z,3917195269,178,,3910460209,123,,3910460213,56,Back,3910460217,140,35.6,3910460225,212,37.4,3910460229,213,0.8,3910460285,287,,3910460233,1,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,3910460221,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601357,10,1,1,0,25,5qwskbjpa17fvmtuu5qijy7cz,1,38.9,85.1,2022-11-12T15:03:41.095Z,2022-11-14T21:27:51Z,3910460991,141,90.6,3917195299,178,,3910460989,140,49.1,3910460993,212,11.3,3910460987,56,Back,3910460995,213,0.3,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601447,11,1,1,0,28,5qwskbjpa17fvmtuu5qijy7cz,1,49.1,91.4,2022-11-12T15:03:43.717Z,2022-11-14T21:27:56Z,3910461473,213,3.3,3917195347,178,,3910461465,140,29.7,3910461467,141,86.5,3910461463,56,Back,3910461469,212,20.6,,,,,,,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601529,12,1,1,0,29,5qwskbjpa17fvmtuu5qijy7cz,0,30.4,88.6,2022-11-12T15:03:44.900Z,2022-11-14T21:28:03Z,3910461859,213,6.2,3910461853,141,85.3,3910461857,212,37.6,3910461845,56,Left,3910461849,140,66.1,3910461863,1,,3917195411,178,,3910461839,155,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601515,5,44,1,0,32,1musyruv2ufjrjnj6gvdbr8kt,1,34.6,19.8,2022-11-12T15:03:47.388Z,2022-11-15T05:28:33Z,3910461991,233,13,3910461767,285,,3910461765,56,Back,,,,,,,,,,,,,,,,e2b2wcox0ibhasr4zf5nphdqt,M. Ihiekwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601541,13,44,1,0,32,5qwskbjpa17fvmtuu5qijy7cz,0,65.4,80.2,2022-11-12T15:03:47.389Z,2022-11-14T21:28:10Z,3910461929,56,Left,3910461999,233,5,3910461931,286,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601593,6,1,1,0,32,1musyruv2ufjrjnj6gvdbr8kt,0,35,23.4,2022-11-12T15:03:47.469Z,2022-11-15T05:28:34Z,3910462221,213,6.0,3910462211,140,45.0,3917195543,388,,3910462201,3,,3910462219,212,11.0,3910462205,56,Back,3910462217,141,18.6,,,,e2b2wcox0ibhasr4zf5nphdqt,M. Ihiekwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484717711,368,61,1,0,33,5qwskbjpa17fvmtuu5qijy7cz,0,66.2,85.3,2022-11-12T15:03:48.695Z,2022-11-14T22:39:19Z,3917222625,388,,3911077629,56,Left,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601641,7,1,1,0,34,1musyruv2ufjrjnj6gvdbr8kt,1,38.4,10,2022-11-12T15:03:49.616Z,2022-11-14T21:28:33Z,3910462521,141,6.7,3910462525,213,6.1,3910462523,212,12.2,3917195819,389,,3910462517,56,Back,3910462519,140,49.8,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601685,8,1,1,0,35,1musyruv2ufjrjnj6gvdbr8kt,0,49.8,6.7,2022-11-12T15:03:50.895Z,2022-11-14T21:28:51Z,3910462767,212,11.7,3910462763,140,52.9,3910462765,141,23.3,3910462771,213,1.3,3917196019,178,,3910462761,56,Center,3910462759,168,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601815,14,1,1,0,37,5qwskbjpa17fvmtuu5qijy7cz,0,45.5,80.6,2022-11-12T15:03:52.756Z,2022-11-14T21:28:58Z,3910463475,213,6.1,3910463473,212,14.0,3910463471,141,76.6,3910463469,140,58.6,3910463467,56,Center,3917196083,178,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485799379,891,61,1,0,37,1musyruv2ufjrjnj6gvdbr8kt,1,37.4,23.9,2022-11-12T15:03:53.294Z,2022-11-14T21:29:32Z,3916775109,56,Back,3917196191,178,,,,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601877,16,61,1,0,39,5qwskbjpa17fvmtuu5qijy7cz,0,63.6,76.1,2022-11-12T15:03:54.656Z,2022-11-14T21:29:50Z,3910463831,56,Center,3917196537,178,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601853,9,49,1,0,41,1musyruv2ufjrjnj6gvdbr8kt,1,22.3,27.4,2022-11-12T15:03:56.366Z,2022-11-14T21:29:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601841,15,43,1,0,41,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-11-12T15:03:56.493Z,2022-11-12T15:54:50Z,3910463639,140,63.6,3910463637,56,Center,3911076591,144,1,3910463641,141,76.1,3910463645,212,5.9,3910463649,213,0.5,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601893,10,1,1,0,41,1musyruv2ufjrjnj6gvdbr8kt,1,22.3,27.4,2022-11-12T15:03:56.506Z,2022-11-14T21:30:00Z,3910463921,56,Back,3910463925,141,42.2,3910463929,213,2.6,3917196731,178,,3910463927,212,20.1,3910463923,140,5.7,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602107,11,1,1,0,42,1musyruv2ufjrjnj6gvdbr8kt,0,5.7,42.2,2022-11-12T15:03:58.299Z,2022-11-14T21:30:04Z,3910464965,212,51.6,3910464963,141,27.7,3910464967,213,6.1,3910464969,1,,3917196767,178,,3910464959,56,Center,3910464957,157,,3910464961,140,53.9,24g3kj5853y2af5ncqhwlfbp,D. Stockdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602091,17,1,1,0,46,5qwskbjpa17fvmtuu5qijy7cz,0,41.7,86.6,2022-11-12T15:04:01.976Z,2022-11-14T21:30:12Z,3910464877,212,23.0,3910464873,140,61.9,3910464875,141,73.6,3910464881,213,5.9,3910464865,3,,3910464869,56,Center,3917196797,178,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602161,12,1,1,0,48,1musyruv2ufjrjnj6gvdbr8kt,0,68.7,21.9,2022-11-12T15:04:03.676Z,2022-11-14T21:30:22Z,3910465201,56,Right,3910465209,213,4.3,3910465207,212,17.4,3910465203,140,62.8,3917196823,178,,3910465205,141,0.0,3910465195,3,,,,,e2b2wcox0ibhasr4zf5nphdqt,M. Ihiekwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602179,13,5,1,0,51,1musyruv2ufjrjnj6gvdbr8kt,0,58.8,-1.5,2022-11-12T15:04:06.685Z,2022-11-14T21:30:37Z,3910465249,56,Right,3910469925,233,18,3910465259,347,,,,,,,,,,,,,,,,,e2b2wcox0ibhasr4zf5nphdqt,M. Ihiekwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603115,18,5,1,0,51,5qwskbjpa17fvmtuu5qijy7cz,1,41.2,101.5,2022-11-12T15:04:06.685Z,2022-11-14T21:30:37Z,3910469815,347,,3910469813,56,Back,3910469863,233,13,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603265,19,1,1,1,10,5qwskbjpa17fvmtuu5qijy7cz,1,45.1,100,2022-11-12T15:04:25.618Z,2022-11-14T21:30:41Z,3910470491,140,66.0,3910470503,1,,3910470489,56,Left,3910470499,212,22.5,3910470487,107,,3910470495,141,93.8,3910470501,213,6.1,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603293,20,1,1,1,12,5qwskbjpa17fvmtuu5qijy7cz,0,66,95.1,2022-11-12T15:04:27.789Z,2022-11-14T21:31:06Z,3910470701,213,3.0,3910470695,140,61.5,3910470699,212,4.8,3910470693,56,Left,3910470697,141,96.0,3917197293,178,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603287,14,8,1,1,13,1musyruv2ufjrjnj6gvdbr8kt,1,37.5,9.1,2022-11-12T15:04:28.479Z,2022-11-14T21:31:20Z,3916777867,385,,3910470675,56,Back,3917197443,178,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603449,15,5,1,1,14,1musyruv2ufjrjnj6gvdbr8kt,0,38.2,-1.4,2022-11-12T15:04:29.658Z,2022-11-14T21:31:25Z,3910473155,233,21,3910471617,56,Back,3910471619,347,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603713,21,5,1,1,14,5qwskbjpa17fvmtuu5qijy7cz,1,61.8,101.4,2022-11-12T15:04:29.658Z,2022-11-14T21:31:24Z,3910473055,347,,3910473053,56,Left,3910473095,233,15,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604007,16,57,1,1,26,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-11-12T15:04:41.888Z,2022-11-14T21:31:39Z,3910474451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604547,22,57,1,1,26,5qwskbjpa17fvmtuu5qijy7cz,0,0,0,2022-11-12T15:04:41.888Z,2022-11-14T21:31:38Z,3910477167,56,Left,,,,,,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604487,17,1,1,1,43,1musyruv2ufjrjnj6gvdbr8kt,1,37.3,0,2022-11-12T15:04:58.801Z,2022-11-14T21:31:43Z,3910476859,56,Back,3910476865,141,10.4,3910476869,213,1.8,3910705995,107,,3910476867,212,8.5,3910476863,140,35.2,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604539,18,1,1,1,44,1musyruv2ufjrjnj6gvdbr8kt,1,35,10.4,2022-11-12T15:04:59.701Z,2022-11-14T21:31:48Z,3910477131,56,Back,3910477139,213,4.9,3917197775,178,,3910477133,140,35.8,3910477137,212,4.4,3910477135,141,4.1,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604603,19,1,1,1,45,1musyruv2ufjrjnj6gvdbr8kt,1,35.8,4.1,2022-11-12T15:05:01.231Z,2022-11-14T21:31:53Z,3910477441,213,0.7,3910477435,140,49.1,3910477439,212,18.2,3910477433,56,Back,3910477437,141,21.3,3917197799,178,,3910477431,155,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604561,23,43,1,1,47,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-11-12T15:05:02.749Z,2022-11-12T15:37:00Z,3910477235,56,Left,3910879483,144,5,3910477237,347,0,,,,,,,,,,,,,,,,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604723,20,1,1,1,47,1musyruv2ufjrjnj6gvdbr8kt,0,48.8,21.2,2022-11-12T15:05:03.201Z,2022-11-14T21:32:00Z,3910478065,3,,3910478067,56,Right,3910478069,140,71.4,3910478077,213,5.9,3910478073,212,25.2,3917197855,388,,3910478071,141,8.6,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485799971,743,49,1,1,51,5qwskbjpa17fvmtuu5qijy7cz,1,25.3,91.3,2022-11-12T15:05:06.833Z,2022-11-14T21:32:06Z,,,,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485878147,1057,83,1,1,53,1musyruv2ufjrjnj6gvdbr8kt,1,78,7.9,2022-11-12T15:05:08.531Z,2022-11-14T22:42:02Z,3917223409,399,435998,,,,,,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485878125,1056,43,1,1,53,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-11-12T15:05:08.583Z,2022-11-14T22:41:47Z,3917223323,144,83,3917223257,399,435998,,,,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605053,25,1,1,1,54,5qwskbjpa17fvmtuu5qijy7cz,0,4.8,97.4,2022-11-12T15:05:10.331Z,2022-11-14T21:32:23Z,3910479631,213,0.3,3910479619,140,7.3,3917197975,178,,3910479627,212,2.7,3910479623,141,98.4,3910479609,155,,3910479613,56,Back,3910479643,233,22,74x5iaolqfr7r3on2uuriooyy,D. Tharme,3910479647,286,,3910479641,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605023,22,74,1,1,54,1musyruv2ufjrjnj6gvdbr8kt,1,86.4,5.5,2022-11-12T15:05:10.332Z,2022-11-14T21:32:19Z,3910479445,285,,3910479685,233,25,3917198093,178,,3910479441,56,Right,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604949,24,43,1,1,55,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-11-12T15:05:10.676Z,2022-11-14T13:43:33Z,3910479127,56,Back,3910479129,285,0,3916779071,144,50,3910479303,233,21,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604973,21,43,1,1,55,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-11-12T15:05:10.677Z,2022-11-14T13:43:35Z,3916779129,144,7,3910479211,286,0,3910479209,56,Right,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605039,23,5,1,1,56,1musyruv2ufjrjnj6gvdbr8kt,0,91.1,-1,2022-11-12T15:05:11.419Z,2022-11-14T21:32:29Z,3910484825,233,26,3910479527,347,,3910479523,56,Right,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605959,26,5,1,1,56,5qwskbjpa17fvmtuu5qijy7cz,1,8.9,101,2022-11-12T15:05:11.419Z,2022-11-14T21:32:29Z,3910484753,233,23,3910484659,56,Back,3910484661,347,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
