id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2518325059,6,50,1,0,12,8mbtyq0has0uu0565fm9t5cdo,1,36,71.2,2023-03-11T15:02:35.415Z,2023-03-14T06:05:52Z,4088266849,286,,4088269351,233,6,4088266847,56,Back,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325037,6,7,1,0,12,jv3jh5m5t7qy5t37vwwmnj16,0,64,28.8,2023-03-11T15:02:35.705Z,2023-03-14T06:05:56Z,4088269281,285,,4097267703,178,,4094079667,383,,4088269331,233,6,4088266779,56,Center,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326359,10,61,1,0,12,8mbtyq0has0uu0565fm9t5cdo,1,40.2,64.2,2023-03-11T15:02:35.771Z,2023-03-14T06:06:05Z,4097267881,178,,4088273249,56,Back,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329485,29,1,1,0,14,jv3jh5m5t7qy5t37vwwmnj16,1,63.2,26.4,2023-03-11T15:02:37.728Z,2023-03-14T06:06:12Z,4088288807,140,58.0,4088288803,56,Center,4088288811,141,28.2,4097268023,178,,4088288821,213,2.9,4088288815,212,5.6,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325293,7,1,1,0,15,jv3jh5m5t7qy5t37vwwmnj16,1,58.1,30.3,2023-03-11T15:02:38.309Z,2023-03-14T06:06:23Z,4097268103,178,,4088267911,56,Center,4088267919,213,0.4,4088267917,212,19.4,4088271545,210,13,4088267913,140,75.3,4088267915,141,40.9,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325309,8,13,1,0,17,jv3jh5m5t7qy5t37vwwmnj16,1,75.4,41.5,2023-03-11T15:02:40.487Z,2023-03-14T06:06:23Z,4088267987,56,Center,4088271615,29,,4088267983,22,,4088271637,103,15.3,4097268193,178,,4088270381,20,,4088271661,231,49.1,4088267985,18,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,4088271613,73,4088271629,102,92.1,4088271619,55,7,4088271659,230,96.8,4088271645,215,,,,,,,,,,,,,,,,,,,,,,,
2518325315,7,5,1,0,19,8mbtyq0has0uu0565fm9t5cdo,1,-0.8,29.7,2023-03-11T15:02:42.566Z,2023-03-14T06:06:29Z,4088268021,346,,4088268207,233,9,4088268019,56,Back,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325355,9,5,1,0,19,jv3jh5m5t7qy5t37vwwmnj16,0,100.8,70.3,2023-03-11T15:02:42.566Z,2023-03-14T06:06:28Z,4088268269,233,7,4088268161,346,,4088268159,56,Center,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326237,8,1,1,0,41,8mbtyq0has0uu0565fm9t5cdo,0,4.7,40,2023-03-11T15:03:04.790Z,2023-03-14T06:06:36Z,4088272615,56,Right,4088272621,212,65.0,4088272631,1,,4088272613,124,,4088272617,140,63.2,4088272619,141,8.6,4088272635,74,,4088272625,213,5.9,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326231,10,61,1,0,45,jv3jh5m5t7qy5t37vwwmnj16,1,39,92.7,2023-03-11T15:03:08.282Z,2023-03-14T06:07:52Z,4088272597,56,Back,4097270025,15,,4097270027,178,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520015777,924,67,1,0,46,jv3jh5m5t7qy5t37vwwmnj16,1,28.9,94,2023-03-11T15:03:09.495Z,2023-03-14T07:05:24Z,4097308267,233,674,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520015771,674,67,1,0,46,8mbtyq0has0uu0565fm9t5cdo,0,71.1,6,2023-03-11T15:03:09.496Z,2023-03-14T06:46:33Z,4097308277,233,924,,,,,,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326345,11,12,1,0,46,jv3jh5m5t7qy5t37vwwmnj16,1,28.9,94.7,2023-03-11T15:03:09.504Z,2023-03-14T07:05:24Z,4088273185,140,31.5,4088273383,167,,4097270095,178,,4088273183,56,Back,4088273187,141,100.0,4088273191,213,1.0,4088273189,212,5.1,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326353,9,5,1,0,47,8mbtyq0has0uu0565fm9t5cdo,1,68.5,-1,2023-03-11T15:03:10.172Z,2023-03-14T06:08:00Z,4088273435,233,12,4088273225,56,Right,4088273227,347,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326369,12,5,1,0,47,jv3jh5m5t7qy5t37vwwmnj16,0,31.5,101,2023-03-11T15:03:10.172Z,2023-03-14T06:07:59Z,4088273311,56,Back,4088273473,233,9,4088273317,347,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327329,11,1,1,1,12,8mbtyq0has0uu0565fm9t5cdo,0,72.3,0,2023-03-11T15:03:34.908Z,2023-03-14T06:08:02Z,4088278013,56,Center,4088278021,141,33.0,4088278031,213,0.9,4088278015,140,88.5,4088278037,1,,4088278027,212,28.9,4088278011,107,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327349,13,12,1,1,14,jv3jh5m5t7qy5t37vwwmnj16,1,7.4,60.2,2023-03-11T15:03:37.228Z,2023-03-14T06:08:07Z,4088278153,212,11.4,4088278151,141,46.6,4088278149,140,13.8,4088278155,213,5.3,4088278145,56,Back,4088278185,15,,4097270305,388,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327447,14,1,1,1,16,jv3jh5m5t7qy5t37vwwmnj16,1,14.3,42.4,2023-03-11T15:03:39.639Z,2023-03-14T06:08:17Z,4088278671,56,Back,4088278669,3,,4088278683,213,1.3,4097270519,388,,4088278673,140,15.9,4088278681,212,6.3,4088278677,141,51.3,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327479,15,12,1,1,17,jv3jh5m5t7qy5t37vwwmnj16,1,15.9,51.3,2023-03-11T15:03:40.624Z,2023-03-14T06:08:24Z,4088278843,141,63.9,4088278845,212,11.3,4088278847,213,0.9,4097270667,388,,4088278841,140,22.9,4088278839,56,Back,4088278921,15,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327529,12,1,1,1,18,8mbtyq0has0uu0565fm9t5cdo,0,76.2,34.2,2023-03-11T15:03:41.571Z,2023-03-14T06:08:29Z,4097270783,178,,4088279093,213,6.0,4088279089,212,14.7,4088279081,56,Center,4088279079,3,,4088279085,141,27.3,4088279083,140,89.5,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327567,16,49,1,1,20,jv3jh5m5t7qy5t37vwwmnj16,1,7.7,71.8,2023-03-11T15:03:43.344Z,2023-03-14T06:47:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327697,17,1,1,1,21,jv3jh5m5t7qy5t37vwwmnj16,0,6.9,75.1,2023-03-11T15:03:44.443Z,2023-03-14T06:08:36Z,4088279919,212,40.3,4088279911,157,,4088279923,1,,4088279917,141,87.4,4097270919,178,,4088279915,140,44.4,4088279913,56,Back,4088279921,213,0.2,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327825,13,1,1,1,24,8mbtyq0has0uu0565fm9t5cdo,0,58.8,20.7,2023-03-11T15:03:47.495Z,2023-03-14T06:08:53Z,4088280585,3,,4088280591,140,70.3,4088280603,213,0.6,4088280597,212,15.0,4088280589,56,Center,4097271297,178,,4088280593,141,33.7,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327863,18,44,1,1,27,jv3jh5m5t7qy5t37vwwmnj16,1,32.6,70.4,2023-03-11T15:03:50.512Z,2023-03-14T07:05:24Z,4088280805,285,,4088280803,56,Back,4088280841,233,14,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327855,14,44,1,1,27,8mbtyq0has0uu0565fm9t5cdo,0,67.4,29.6,2023-03-11T15:03:50.513Z,2023-03-14T06:08:56Z,4088280975,233,18,4088280761,286,,4088280757,56,Center,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327881,19,1,1,1,27,jv3jh5m5t7qy5t37vwwmnj16,1,36.3,72.8,2023-03-11T15:03:50.565Z,2023-03-14T07:05:25Z,4088280893,56,Back,4088280897,141,64.1,4088280903,213,5.6,4088280901,212,9.7,4088280895,140,43.6,4088280891,3,,4097271479,388,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328069,20,1,1,1,30,jv3jh5m5t7qy5t37vwwmnj16,1,47.1,68.5,2023-03-11T15:03:53.846Z,2023-03-14T06:09:05Z,4088281797,212,17.2,4088281789,56,Center,4088281793,140,52.9,4088281795,141,44.8,4097271569,178,,4088281799,213,5.1,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328135,21,1,1,1,33,jv3jh5m5t7qy5t37vwwmnj16,0,52.9,44.8,2023-03-11T15:03:55.991Z,2023-03-14T06:09:38Z,4088282101,212,17.7,4088282103,213,5.6,4097271967,178,,4088282095,140,66.4,4088282099,141,29.1,4088282093,56,Center,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328125,15,8,1,1,33,8mbtyq0has0uu0565fm9t5cdo,1,45.8,69.9,2023-03-11T15:03:56.414Z,2023-03-14T06:09:54Z,4094088273,383,,4097272263,178,,4088282055,56,Back,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328259,16,5,1,1,36,8mbtyq0has0uu0565fm9t5cdo,0,42.8,101.6,2023-03-11T15:03:59.716Z,2023-03-14T06:09:59Z,4088282883,233,22,4088282711,347,,4088282705,56,Back,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328235,22,5,1,1,36,jv3jh5m5t7qy5t37vwwmnj16,1,57.2,-1.6,2023-03-11T15:03:59.716Z,2023-03-14T06:09:59Z,4088282569,56,Right,4088282577,347,,4088282799,233,16,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328699,23,1,1,1,46,jv3jh5m5t7qy5t37vwwmnj16,1,59.3,0,2023-03-11T15:04:09.211Z,2023-03-14T06:10:05Z,4088284997,56,Right,4088285003,212,10.3,4088284995,107,,4088285005,213,0.5,4088285001,141,4.9,4088284999,140,68.1,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328775,24,1,1,1,47,jv3jh5m5t7qy5t37vwwmnj16,1,68.9,8,2023-03-11T15:04:10.800Z,2023-03-14T06:10:09Z,4088285345,140,61.8,4088285343,56,Right,4088285351,213,3.5,4088285347,141,3.7,4088285349,212,8.0,4097272619,178,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328861,25,1,1,1,49,jv3jh5m5t7qy5t37vwwmnj16,1,61.5,3.5,2023-03-11T15:04:12.446Z,2023-03-14T06:10:13Z,4088285753,141,6.2,4088285755,212,20.6,4088285749,56,Back,4088285757,213,3.1,4088285751,140,42.0,4097272705,178,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328983,26,1,1,1,51,jv3jh5m5t7qy5t37vwwmnj16,1,42.5,6.4,2023-03-11T15:04:14.498Z,2023-03-14T06:10:19Z,4097272823,178,,4088286369,213,1.8,4088286361,56,Back,4088286367,212,26.6,4088286365,141,44.2,4088286363,140,36.1,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329085,27,1,1,1,54,jv3jh5m5t7qy5t37vwwmnj16,0,37.1,41.5,2023-03-11T15:04:17.841Z,2023-03-14T06:10:21Z,4097272839,178,,4088286875,212,41.0,4088286867,56,Right,4088286881,1,,4088286865,155,,4088286879,213,5.7,4088286871,141,8.3,4088286869,140,69.7,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329101,17,8,1,1,56,8mbtyq0has0uu0565fm9t5cdo,1,37.2,80.9,2023-03-11T15:04:19.569Z,2023-03-14T06:10:26Z,4088286949,56,Back,4094091015,384,,4097272959,178,,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329203,18,1,1,1,58,8mbtyq0has0uu0565fm9t5cdo,0,41.3,74.4,2023-03-11T15:04:21.044Z,2023-03-14T06:10:32Z,4088287471,140,59.6,4088287479,213,0.0,4088287469,56,Center,4088287473,141,75.1,4088287467,168,,4088287475,212,19.2,4088287465,3,,4097273091,388,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329245,28,1,1,1,59,jv3jh5m5t7qy5t37vwwmnj16,0,48.1,27.7,2023-03-11T15:04:22.479Z,2023-03-14T06:10:34Z,4088287705,213,0.4,4088287699,140,69.0,4088287703,212,23.5,4088287697,56,Center,4097273127,178,,4088287693,155,,4088287701,141,40.0,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329271,19,49,1,2,0,8mbtyq0has0uu0565fm9t5cdo,1,38.4,66.6,2023-03-11T15:04:23.816Z,2023-03-14T06:10:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329397,20,1,1,2,2,8mbtyq0has0uu0565fm9t5cdo,0,34.3,60.3,2023-03-11T15:04:25.042Z,2023-03-14T06:10:51Z,4088288385,141,81.2,4088288383,140,75.7,4097273469,178,,4088288391,1,,4088288379,157,,4088288387,212,45.7,4088288389,213,0.3,4088288381,56,Left,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329601,30,1,1,2,6,jv3jh5m5t7qy5t37vwwmnj16,1,32.5,25.9,2023-03-11T15:04:29.245Z,2023-03-14T06:11:03Z,4097273739,178,,4088289473,141,31.2,4088289457,3,,4088289477,212,29.7,4088289465,140,4.4,4088289479,213,3.0,4088289459,56,Back,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329623,31,52,1,2,9,jv3jh5m5t7qy5t37vwwmnj16,1,4.4,31.2,2023-03-11T15:04:32.437Z,2023-03-14T06:11:08Z,4097273867,178,,4094092949,376,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518330221,32,80,1,2,24,jv3jh5m5t7qy5t37vwwmnj16,0,14.1,46.9,2023-03-11T15:04:47.166Z,2023-03-14T06:11:13Z,4097273963,178,,,,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518330441,33,1,1,2,26,jv3jh5m5t7qy5t37vwwmnj16,0,18.3,45.5,2023-03-11T15:04:49.168Z,2023-03-14T06:11:16Z,4088293557,1,,4088293549,140,71.2,4088293555,213,6.1,4088293553,212,56.4,4097274049,178,,4088293547,56,Center,4088293545,198,,4088293551,141,31.0,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,4088293543,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518330613,21,1,1,2,29,8mbtyq0has0uu0565fm9t5cdo,1,29.5,62.9,2023-03-11T15:04:52.670Z,2023-03-14T06:11:23Z,4088294317,212,27.1,4088294321,213,5.5,4088294313,141,34.2,4088294309,56,Back,4088294311,140,47.4,4088294305,3,,4097274265,178,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
