id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2478743319,92,1,1,8,35,b3vbyitzi3nrw9ehj1eoko219,1,58.5,62.9,2022-10-29T14:10:25.331Z,2022-11-01T02:43:57Z,3879777377,140,57.1,3879777373,3,,3879777381,212,9.8,3887379493,388,,3879777379,141,77.2,3879777383,213,1.7,3879777375,56,Center,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478743521,93,1,1,8,38,b3vbyitzi3nrw9ehj1eoko219,1,56.8,83,2022-10-29T14:10:28.333Z,2022-11-01T02:44:01Z,3879778575,141,94.5,3879778579,213,0.8,3887379509,178,,3879778573,140,64.6,3879778571,56,Left,3879778577,212,11.3,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478743597,94,1,1,8,42,b3vbyitzi3nrw9ehj1eoko219,1,67.4,90.3,2022-10-29T14:10:32.807Z,2022-11-01T02:44:04Z,3879779039,56,Left,3879779045,212,8.6,3887379513,178,,3879779043,141,92.7,3879779051,213,2.9,3879779041,140,59.4,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478743803,95,1,1,8,44,b3vbyitzi3nrw9ehj1eoko219,1,56.9,92.7,2022-10-29T14:10:34.621Z,2022-11-01T02:44:06Z,3879780137,212,29.7,3879780131,56,Back,3879780133,140,43.1,3887379525,178,,3879780139,213,4.2,3879780135,141,54.5,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478744037,96,1,1,8,49,b3vbyitzi3nrw9ehj1eoko219,1,44.5,49.6,2022-10-29T14:10:39.288Z,2022-11-01T02:44:09Z,3879781449,213,1.4,3879781439,140,48.4,3879781447,212,29.0,3879781441,141,91.8,3887379533,178,,3879781437,56,Back,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478744257,97,1,1,8,54,b3vbyitzi3nrw9ehj1eoko219,1,48.5,91.1,2022-10-29T14:10:43.935Z,2022-11-01T02:44:16Z,3887379547,178,,3879782567,212,28.1,3879782563,140,36.5,3879782569,213,4.2,3879782565,141,54.2,3879782557,56,Back,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478744467,98,1,1,8,58,b3vbyitzi3nrw9ehj1eoko219,1,36.5,56,2022-10-29T14:10:48.649Z,2022-11-01T02:44:21Z,3879783697,213,2.1,3887379559,178,,3879783691,140,28.0,3879783689,56,Back,3879783693,141,76.7,3879783695,212,16.7,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478744575,99,1,1,9,4,b3vbyitzi3nrw9ehj1eoko219,0,28.3,77.5,2022-10-29T14:10:54.045Z,2022-11-01T02:44:24Z,3879784229,141,75.1,3879784241,1,,3879784225,56,Center,3879784231,212,62.6,3879784227,140,87.9,3887379567,178,,3879784235,213,6.3,3879784223,155,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478744617,67,52,1,9,7,ejm092fnt9zoxbpuklzd52ji8,1,14.7,28.5,2022-10-29T14:10:57.503Z,2022-11-01T02:44:26Z,3886742461,376,,3887379575,178,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478744995,68,80,1,9,16,ejm092fnt9zoxbpuklzd52ji8,0,12.6,57.3,2022-10-29T14:11:06.666Z,2022-11-01T02:44:31Z,3887379591,178,,,,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478745239,69,1,1,9,17,ejm092fnt9zoxbpuklzd52ji8,1,12.8,57.3,2022-10-29T14:11:07.844Z,2022-11-01T02:44:34Z,3887379599,178,,3879787813,213,5.1,3879787799,140,20.4,3879787803,141,30.6,3879787807,212,19.8,3879787795,56,Back,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478745339,70,1,1,9,22,ejm092fnt9zoxbpuklzd52ji8,1,24,29.2,2022-10-29T14:11:12.478Z,2022-11-01T02:44:42Z,3887379615,178,,3879788261,56,Back,3879788267,141,66.7,3879788263,140,20.7,3879788273,213,1.7,3879788271,212,25.7,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478745401,71,1,1,9,26,ejm092fnt9zoxbpuklzd52ji8,1,20.7,66.9,2022-10-29T14:11:16.315Z,2022-11-01T02:44:44Z,3879788615,212,26.9,3879788617,213,4.8,3879788611,140,23.6,3879788609,56,Back,3887379625,178,,3879788613,141,27.6,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478745685,72,1,1,9,30,ejm092fnt9zoxbpuklzd52ji8,1,26.3,29.2,2022-10-29T14:11:20.837Z,2022-11-01T02:44:47Z,3879790177,141,43.9,3879790171,56,Back,3887379633,178,,3879790181,213,0.4,3879790179,212,25.7,3879790175,140,48.9,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478745695,73,50,1,9,32,ejm092fnt9zoxbpuklzd52ji8,1,47.1,42.2,2022-10-29T14:11:22.254Z,2022-11-01T02:44:54Z,3879790221,286,,3879790715,233,100,3879790219,56,Back,,,,,,,,,,,,,,,,ef2y32lrxfsagikwuhjrovy3u,M. Odubeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478745741,100,7,1,9,32,b3vbyitzi3nrw9ehj1eoko219,0,52.9,57.8,2022-10-29T14:11:22.618Z,2022-11-01T02:44:57Z,3886742617,384,,3887379667,178,,3879790447,56,Center,3879790643,233,73,3879790449,285,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478745903,74,1,1,9,35,ejm092fnt9zoxbpuklzd52ji8,1,25.1,25.5,2022-10-29T14:11:25.168Z,2022-11-01T02:45:02Z,3879791379,56,Back,3879791387,213,5.4,3879791381,140,33.4,3879791383,141,8.9,3879791385,212,14.3,3887379687,178,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480169915,909,83,1,9,37,b3vbyitzi3nrw9ehj1eoko219,1,73.9,93.2,2022-10-29T14:11:27.581Z,2022-11-01T03:13:49Z,3887383593,399,232960,,,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478745941,75,1,1,9,37,ejm092fnt9zoxbpuklzd52ji8,0,27.5,5.9,2022-10-29T14:11:27.596Z,2022-11-01T02:45:07Z,3879791541,140,43.2,3879791553,213,0.1,3879791535,56,Back,3887379705,178,,3879791549,212,16.5,3879791545,141,7.6,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478745991,101,49,1,9,38,b3vbyitzi3nrw9ehj1eoko219,1,55,95.3,2022-10-29T14:11:28.483Z,2022-11-01T02:45:11Z,,,,,,,,,,,,,,,,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478746035,102,1,1,9,39,b3vbyitzi3nrw9ehj1eoko219,1,55,95.3,2022-10-29T14:11:29.808Z,2022-11-01T02:45:16Z,3879792059,141,93.8,3879792063,213,6.2,3887379721,178,,3879792055,56,Left,3879792061,212,9.1,3879792057,140,63.6,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480169921,912,43,1,9,40,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-29T14:11:30.321Z,2022-11-01T03:14:06Z,3887383615,144,82,3887383613,178,0,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478746095,103,1,1,9,40,b3vbyitzi3nrw9ehj1eoko219,1,63.6,93.8,2022-10-29T14:11:30.327Z,2022-11-01T02:45:23Z,3879792339,56,Left,3887379749,178,,3879792345,212,7.7,3879792343,141,86.6,3879792341,140,57.9,3879792347,213,3.8,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478746117,104,1,1,9,41,b3vbyitzi3nrw9ehj1eoko219,0,59.8,83.8,2022-10-29T14:11:31.815Z,2022-11-01T02:45:26Z,3879792493,140,65.0,3879792505,212,11.2,3887379761,178,,3879792491,56,Center,3879792499,141,69.4,3879792509,213,5.2,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478746149,76,49,1,9,43,ejm092fnt9zoxbpuklzd52ji8,1,32.3,25.9,2022-10-29T14:11:32.924Z,2022-11-01T02:45:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478746637,77,1,1,9,43,ejm092fnt9zoxbpuklzd52ji8,1,32.3,25.9,2022-10-29T14:11:33.767Z,2022-11-01T08:55:28Z,3879802827,210,15,3879795095,56,Back,3879795099,141,49.6,3887379781,178,,3879795107,213,0.8,3879795103,212,21.7,3879795097,140,46.2,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2480053327,883,3,1,9,51,ejm092fnt9zoxbpuklzd52ji8,0,66.7,44.1,2022-10-29T14:11:40.919Z,2022-11-01T02:45:54Z,3886743763,286,,3886743765,464,,3886743761,56,Center,3886743767,467,dwp8bqc4rdleti92n0s6q9rdh,3887379791,178,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478746661,78,15,1,9,52,ejm092fnt9zoxbpuklzd52ji8,1,89.8,28.5,2022-10-29T14:11:42.664Z,2022-11-01T08:55:28Z,3879795201,56,Center,3879795197,22,,3879802921,103,19,3879802927,146,93.8,3879802913,29,,3879795199,63,,3879799329,233,105,3879802929,147,35.9,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,3879802933,231,3886744585,80,46.0,,3879799239,82,,3887379819,178,3879799229,20,,3879802915,55,77,3879802923,215,3879802919,102,47.3,3879802931,230,98.9,,,,,,,,,,,,
2478746749,105,10,1,9,52,b3vbyitzi3nrw9ehj1eoko219,1,5.6,69.1,2022-10-29T14:11:42.722Z,2022-11-01T02:46:09Z,3879795705,56,Back,3887379837,178,,3879799463,233,78,3879795703,94,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478746763,79,6,1,9,53,ejm092fnt9zoxbpuklzd52ji8,1,100,32.8,2022-10-29T14:11:43.633Z,2022-11-01T02:46:13Z,3879795763,56,Center,3879795765,75,,3879796179,233,106,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478746819,106,6,1,9,53,b3vbyitzi3nrw9ehj1eoko219,0,0,67.2,2022-10-29T14:11:43.633Z,2022-11-01T02:46:12Z,3879796067,73,,3879796063,56,Back,3879796199,233,79,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478748371,80,1,1,10,35,ejm092fnt9zoxbpuklzd52ji8,0,99.5,0.5,2022-10-29T14:12:25.274Z,2022-11-01T02:46:18Z,3879804431,2,,3879804437,223,,3879804447,213,1.6,3879804441,140,97.4,3886744985,72,,3879804445,212,34.1,3879804439,56,Center,3879804435,155,,5ozfcga88glwzazkg65ahwa8l,M. Benning,3879804443,141,3879804433,6,50.6,,3879804451,1,,3887379849,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2478748387,107,11,1,10,37,b3vbyitzi3nrw9ehj1eoko219,1,2.4,51.8,2022-10-29T14:12:27.389Z,2022-11-01T02:46:35Z,3886745139,378,,3886745091,56,Back,3887379881,388,,3886745093,88,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478748783,108,4,1,10,41,b3vbyitzi3nrw9ehj1eoko219,1,14.6,38,2022-10-29T14:12:30.902Z,2022-11-01T02:46:40Z,3879806665,56,Back,3879806663,398,,3879806721,233,81,3879806667,152,,3879806669,285,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478748597,81,4,1,10,41,ejm092fnt9zoxbpuklzd52ji8,0,85.4,62,2022-10-29T14:12:30.903Z,2022-11-01T02:46:40Z,3879805677,152,,3879806873,233,108,3879813021,398,,3879805675,56,Center,3887379893,178,,3879805681,286,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478749691,82,17,1,10,57,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-29T14:12:47.034Z,2022-11-01T02:46:43Z,3879811503,13,243,3879811501,392,,3879811499,31,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750487,109,1,1,11,25,b3vbyitzi3nrw9ehj1eoko219,1,19.1,38.3,2022-10-29T14:13:15.710Z,2022-11-01T02:46:46Z,3879815649,141,41.8,3879815647,140,74.4,3887379921,178,,3879815653,212,58.1,3879815637,152,,3879815655,213,0.0,3879815657,1,,3879815629,5,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,3879815633,155,3879815643,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750509,110,44,1,11,28,b3vbyitzi3nrw9ehj1eoko219,1,72.9,41.6,2022-10-29T14:13:18.594Z,2022-11-01T08:44:30Z,3879815809,233,83,3879815743,286,,3879815741,56,Center,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750455,83,44,1,11,28,ejm092fnt9zoxbpuklzd52ji8,0,27.1,58.4,2022-10-29T14:13:18.595Z,2022-11-01T02:46:49Z,3879815445,56,Back,3879815447,285,,3879815881,233,110,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750577,111,1,1,11,28,b3vbyitzi3nrw9ehj1eoko219,0,74.4,41.8,2022-10-29T14:13:18.649Z,2022-11-01T08:44:30Z,3879816169,212,18.9,3879816153,56,Center,3887379943,388,,3879816147,168,,3879816171,213,0.8,3879816165,141,60.8,3879816139,3,,3879816159,140,87.6,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750583,84,43,1,11,31,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-29T14:13:21.849Z,2022-10-29T14:13:32Z,3879816277,156,0,3879818365,144,1,3879816181,155,0,3879816195,213,3.1,3879816183,56,Back,3879816189,141,38.8,3879816191,212,0,3879816185,140,14.9,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750605,85,52,1,11,32,ejm092fnt9zoxbpuklzd52ji8,1,14.9,38.8,2022-10-29T14:13:21.938Z,2022-11-01T02:46:55Z,3887379949,178,,3886748409,376,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750765,86,1,1,11,33,ejm092fnt9zoxbpuklzd52ji8,1,14.9,38.8,2022-10-29T14:13:23.277Z,2022-11-01T02:46:57Z,3879817217,140,43.9,3879817211,56,Back,3879817229,1,,3879818169,287,,3879817225,213,5.7,3879817207,123,,3879817219,141,6.1,3879817223,212,37.7,1etperk4v88ohoddjdb5dj2l1,J. Stevens,3887379955,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750773,87,3,1,11,36,ejm092fnt9zoxbpuklzd52ji8,0,44.1,6.4,2022-10-29T14:13:26.214Z,2022-11-01T02:47:04Z,3886748561,464,,3879817269,56,Back,3879817271,286,,3887379965,178,,3879818271,233,112,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750911,112,7,1,11,36,b3vbyitzi3nrw9ehj1eoko219,1,55.9,93.6,2022-10-29T14:13:26.362Z,2022-11-01T02:47:08Z,3879818221,233,87,3879817975,56,Left,3886748633,385,,3887379973,178,,3879817981,285,,3879817969,167,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750929,88,5,1,11,38,ejm092fnt9zoxbpuklzd52ji8,1,37.2,-1.6,2022-10-29T14:13:28.322Z,2022-11-01T02:47:11Z,3879818047,56,Back,3879818285,233,113,3879818051,347,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750945,113,5,1,11,38,b3vbyitzi3nrw9ehj1eoko219,0,62.8,101.6,2022-10-29T14:13:28.322Z,2022-11-01T02:47:11Z,3879818331,233,88,3879818111,347,,3879818109,56,Left,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751155,89,1,1,11,42,ejm092fnt9zoxbpuklzd52ji8,1,35.6,0,2022-10-29T14:13:32.671Z,2022-11-01T02:47:20Z,3879819155,141,16.5,3879819161,213,2.1,3879819159,212,14.8,3879819143,107,,3879819147,56,Back,3879819151,140,28.0,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751405,90,1,1,11,46,ejm092fnt9zoxbpuklzd52ji8,1,28,16.8,2022-10-29T14:13:36.072Z,2022-11-01T02:47:23Z,3879820545,141,63.7,3879820549,213,1.6,3879820543,140,26.1,3887379997,178,,3879820547,212,32.0,3879820541,56,Back,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751475,91,1,1,11,50,ejm092fnt9zoxbpuklzd52ji8,1,24.9,63.3,2022-10-29T14:13:40.306Z,2022-11-01T02:47:27Z,3879820947,212,23.0,3879820941,56,Back,3879820943,140,32.8,3887380005,178,,3879820949,213,5.1,3879820945,141,31.8,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751699,92,1,1,11,55,ejm092fnt9zoxbpuklzd52ji8,1,29.6,32.1,2022-10-29T14:13:45.035Z,2022-11-01T02:47:30Z,3887380017,178,,3879822111,56,Back,3879822119,141,11.3,3879822121,212,16.1,3879822123,213,5.2,3879822115,140,37.0,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751847,93,1,1,11,57,ejm092fnt9zoxbpuklzd52ji8,0,36,8.8,2022-10-29T14:13:47.769Z,2022-11-01T02:47:34Z,3879822925,140,85.9,3879822931,213,0.0,3879822933,1,,3879822929,212,52.4,3879822923,56,Right,3887380027,178,,3879822921,157,,3879822927,141,10.4,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752017,114,12,1,12,2,b3vbyitzi3nrw9ehj1eoko219,1,10.9,93,2022-10-29T14:13:52.266Z,2022-11-01T02:47:38Z,3879823871,140,26.1,3879823867,56,Back,3879823883,213,0.3,3879823875,141,100.0,3886749167,167,,3879823879,212,16.9,3887380033,178,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752099,94,5,1,12,5,ejm092fnt9zoxbpuklzd52ji8,1,73,-1.6,2022-10-29T14:13:55.041Z,2022-11-01T02:47:40Z,3879824295,56,Right,3879824297,347,,3879824449,233,115,,,,,,,,,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752027,115,5,1,12,5,b3vbyitzi3nrw9ehj1eoko219,0,27,101.6,2022-10-29T14:13:55.041Z,2022-11-01T02:47:41Z,3879823917,347,,3879823915,56,Back,3879824501,233,94,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752475,95,1,1,12,16,ejm092fnt9zoxbpuklzd52ji8,1,81.3,0,2022-10-29T14:14:05.910Z,2022-11-01T02:47:43Z,3879826307,56,Right,3879826315,213,2.8,3879826311,141,6.1,3879826309,140,66.2,3879826305,107,,3879826313,212,16.8,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752657,96,1,1,12,19,ejm092fnt9zoxbpuklzd52ji8,1,66.2,6.1,2022-10-29T14:14:08.969Z,2022-11-01T02:47:46Z,3879827315,213,2.0,3879827307,56,Center,3887380055,178,,3879827313,212,35.4,3879827317,1,,3879827311,141,53.6,3879827309,140,52.5,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752777,97,1,1,12,22,ejm092fnt9zoxbpuklzd52ji8,1,54.5,63.3,2022-10-29T14:14:12.693Z,2022-11-01T02:47:49Z,3879827947,140,69.4,3879827951,212,27.0,3887380065,178,,3879827953,213,1.0,3879827949,141,95.7,3879827945,56,Left,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752819,98,1,1,12,26,ejm092fnt9zoxbpuklzd52ji8,1,69.5,95.9,2022-10-29T14:14:16.260Z,2022-11-01T02:47:56Z,3887380085,178,,3879828195,56,Center,3879828199,141,75.1,3879828203,213,4.6,3879828197,140,68.5,3879828201,212,14.2,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752925,99,1,1,12,27,ejm092fnt9zoxbpuklzd52ji8,1,68.5,75.1,2022-10-29T14:14:17.225Z,2022-11-01T02:47:58Z,3879828725,213,0.5,3879828717,56,Left,3879828723,212,20.2,3887380091,178,,3879828721,141,90.3,3879828719,140,85.0,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753043,100,1,1,12,30,ejm092fnt9zoxbpuklzd52ji8,0,91.8,91.5,2022-10-29T14:14:20.747Z,2022-11-01T02:48:02Z,3879829429,2,,3879829433,56,Center,3886749803,224,,3879829443,1,,3887380103,178,,3879829441,213,4.9,3879829431,155,,3879829437,141,44.2,5ozfcga88glwzazkg65ahwa8l,M. Benning,3886749633,72,3879829435,140,,96.1,3879829439,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753153,116,12,1,12,33,b3vbyitzi3nrw9ehj1eoko219,1,2.9,60.5,2022-10-29T14:14:22.965Z,2022-11-01T02:48:06Z,3879830037,140,0.0,3879830043,213,2.1,3879830101,167,,3879830377,15,,3879830041,212,8.3,3879830039,141,70.9,3879830035,56,Back,3887380113,388,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753127,101,6,1,12,34,ejm092fnt9zoxbpuklzd52ji8,1,100,29.3,2022-10-29T14:14:24.173Z,2022-11-01T02:48:09Z,3879832107,75,,3879830129,233,117,3879829887,56,Center,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753155,117,6,1,12,34,b3vbyitzi3nrw9ehj1eoko219,0,0,70.7,2022-10-29T14:14:24.173Z,2022-11-01T02:48:09Z,3879830055,73,,3879830053,56,Back,3879830155,233,101,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753265,102,43,1,12,38,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-29T14:14:27.969Z,2022-10-29T14:14:30Z,3879830643,75,0,3879830915,144,6,3879830641,56,Center,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
