id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2480137363,670,67,1,0,8,82kapkjwonlv9j1ui0ytv5sii,0,71.8,79.9,2022-10-29T14:01:11.061Z,2022-10-31T21:01:05Z,3887216105,233,1099,,,,,,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721699,3,8,1,0,8,80jtkz2echk6yyyb9e2595cxr,1,29,14.4,2022-10-29T14:01:11.098Z,2022-11-01T07:33:44Z,3879666519,56,Back,3887173503,388,,3886628019,384,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721777,4,44,1,0,10,80jtkz2echk6yyyb9e2595cxr,1,24.4,35.2,2022-10-29T14:01:12.768Z,2022-11-01T07:33:44Z,3879666865,56,Back,3879666867,285,,3879667059,233,7,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721811,7,44,1,0,10,82kapkjwonlv9j1ui0ytv5sii,0,75.6,64.8,2022-10-29T14:01:12.769Z,2022-10-31T20:31:26Z,3879666969,56,Center,3879667113,233,4,3879666971,286,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721843,5,1,1,0,10,80jtkz2echk6yyyb9e2595cxr,1,23.1,24.4,2022-10-29T14:01:12.775Z,2022-11-01T07:33:44Z,3879667139,141,26.5,3879667133,56,Back,3879667137,140,34.8,3879667143,213,0.1,3879667141,212,12.4,3879667131,3,,3887173871,388,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721707,6,43,1,0,10,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-10-29T14:01:12.911Z,2022-10-31T13:42:49Z,3886628101,144,61,3879666567,56,Center,,,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721851,6,49,1,0,12,80jtkz2echk6yyyb9e2595cxr,1,36,28.8,2022-10-29T14:01:14.506Z,2022-10-31T20:31:35Z,,,,,,,,,,,,,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722007,8,3,1,0,14,80jtkz2echk6yyyb9e2595cxr,1,68.1,73.2,2022-10-29T14:01:16.328Z,2022-10-31T20:31:42Z,3880306259,233,280,3887174197,178,,3880306125,286,,3886628749,465,,3879667851,56,Center,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478841335,280,45,1,0,14,82kapkjwonlv9j1ui0ytv5sii,0,31.9,26.8,2022-10-29T14:01:16.328Z,2022-10-31T20:31:42Z,3880306179,285,,3880306177,56,Back,3880306265,233,8,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478721995,7,3,1,0,19,80jtkz2echk6yyyb9e2595cxr,0,67,68.7,2022-10-29T14:01:21.556Z,2022-10-31T20:31:51Z,3879667793,286,,3886629111,464,,3880280399,233,10,3887174439,178,,3879667791,56,Center,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722361,10,7,1,0,19,82kapkjwonlv9j1ui0ytv5sii,1,33,31.3,2022-10-29T14:01:21.912Z,2022-10-31T20:31:59Z,3880278517,233,7,3887174721,178,,3879669587,56,Back,3886629263,383,,3879669589,285,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722341,11,43,1,0,20,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-10-29T14:01:22.454Z,2022-10-29T14:55:58Z,3879669497,286,0,3879669495,56,Left,3880298889,144,7,,,,,,,,,,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722049,8,49,1,0,21,82kapkjwonlv9j1ui0ytv5sii,1,33.2,39.1,2022-10-29T14:01:23.316Z,2022-10-31T20:32:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722109,9,1,1,0,21,82kapkjwonlv9j1ui0ytv5sii,0,32.7,38.8,2022-10-29T14:01:23.365Z,2022-10-31T20:32:12Z,3879668367,140,27.4,3879668369,141,30.7,3879668373,213,3.9,3879668371,212,7.8,3879668365,56,Back,3887175243,178,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722123,9,49,1,0,22,80jtkz2echk6yyyb9e2595cxr,1,81.6,87.4,2022-10-29T14:01:24.665Z,2022-10-31T20:32:19Z,,,,,,,,,,,,,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480198945,879,83,1,0,22,82kapkjwonlv9j1ui0ytv5sii,1,25.3,20.3,2022-10-29T14:01:25.224Z,2022-11-01T07:16:23Z,3887550557,399,490145,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722157,10,1,1,0,24,80jtkz2echk6yyyb9e2595cxr,0,86,91.4,2022-10-29T14:01:26.679Z,2022-10-31T20:32:23Z,3879668631,212,8.5,3879668625,56,Left,3879668633,213,3.8,3879668629,141,83.8,3887175695,178,,3879668627,140,79.6,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480032903,604,49,1,0,25,82kapkjwonlv9j1ui0ytv5sii,1,16.5,12.7,2022-10-29T14:01:28.074Z,2022-10-31T20:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722405,11,1,1,0,25,82kapkjwonlv9j1ui0ytv5sii,0,24.8,16.7,2022-10-29T14:01:28.109Z,2022-10-31T20:32:35Z,3887176169,178,,3879669779,56,Right,3879669773,157,,3879669787,213,6.1,3879669789,1,,3879669783,141,5.2,3879669781,140,72.2,3879669785,212,50.4,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722623,12,4,1,0,30,80jtkz2echk6yyyb9e2595cxr,1,23.4,96.6,2022-10-29T14:01:32.896Z,2022-10-31T20:32:41Z,3879670737,294,,3879670785,233,12,3879670739,56,Back,3879670743,285,,3879670735,13,,3879670741,152,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722555,12,4,1,0,30,82kapkjwonlv9j1ui0ytv5sii,0,76.6,3.4,2022-10-29T14:01:32.897Z,2022-10-31T20:32:41Z,3887176447,178,,3879670401,56,Right,3879670843,233,12,3879670399,13,,3879670407,286,,3879670403,152,,3880272109,294,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722751,13,1,1,0,38,80jtkz2echk6yyyb9e2595cxr,1,19.1,98.3,2022-10-29T14:01:40.317Z,2022-10-31T20:32:45Z,3879671389,5,,3879671403,213,4.4,3879671397,140,12.9,3879671399,141,65.1,3879671393,152,,3887176591,178,,3879671401,212,23.5,3879671395,56,Back,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722831,14,1,1,0,41,80jtkz2echk6yyyb9e2595cxr,1,13,64.2,2022-10-29T14:01:43.786Z,2022-10-31T20:32:48Z,3879671753,213,5.1,3879671737,56,Back,3879671745,141,16.1,3879671751,212,34.9,3879671741,140,24.5,3887176673,178,,3879671755,1,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722855,15,1,1,0,43,80jtkz2echk6yyyb9e2595cxr,1,24.5,16.1,2022-10-29T14:01:45.780Z,2022-10-31T20:32:53Z,3879671859,141,28.3,3879671861,212,13.4,3879671857,140,14.5,3887176745,178,,3879671855,56,Back,3879671863,213,2.5,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478722909,16,1,1,0,46,80jtkz2echk6yyyb9e2595cxr,1,14.5,28.3,2022-10-29T14:01:48.698Z,2022-10-31T20:32:56Z,3879672105,56,Back,3879672111,212,18.6,3887176827,178,,3879672109,141,55.5,3879672113,213,1.7,3879672107,140,12.5,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723073,17,1,1,0,47,80jtkz2echk6yyyb9e2595cxr,0,12.5,57.2,2022-10-29T14:01:50.116Z,2022-10-31T20:32:59Z,3879672865,157,,3887176967,178,,3879672875,140,62.0,3879672887,213,5.9,3879672889,1,,3879672883,212,56.0,3879672879,141,26.5,3879672869,56,Center,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480033479,605,44,1,0,53,82kapkjwonlv9j1ui0ytv5sii,1,37.2,72,2022-10-29T14:01:55.735Z,2022-11-01T07:33:45Z,3886633185,56,Back,3886776375,233,1044,3886633187,285,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480033487,1044,44,1,0,53,80jtkz2echk6yyyb9e2595cxr,0,62.8,28,2022-10-29T14:01:55.736Z,2022-10-31T20:33:05Z,3886776387,233,605,3886633205,56,Center,3886633207,286,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723195,13,1,1,0,53,82kapkjwonlv9j1ui0ytv5sii,1,46.7,72.5,2022-10-29T14:01:55.772Z,2022-11-01T07:33:45Z,3879673439,212,5.8,3887177655,178,,3879673433,140,50.3,3879673443,213,5.4,3879673429,3,,3879673435,141,66.0,3879673431,56,Center,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723255,14,1,1,0,55,82kapkjwonlv9j1ui0ytv5sii,0,50.3,66,2022-10-29T14:01:57.305Z,2022-10-31T20:33:20Z,3879673765,155,,3879673775,141,66.5,3887177735,178,,3879673783,213,0.0,3879673767,56,Center,3879673777,212,28.9,3879673773,140,77.8,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723393,18,1,1,0,59,80jtkz2echk6yyyb9e2595cxr,1,30.6,22.2,2022-10-29T14:02:01.348Z,2022-10-31T20:33:23Z,3879674403,56,Back,3879674417,213,2.6,3879674407,140,7.3,3887177845,178,,3879674415,212,28.3,3879674411,141,43.0,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723497,19,1,1,1,0,80jtkz2echk6yyyb9e2595cxr,1,7.3,43,2022-10-29T14:02:02.987Z,2022-10-31T20:33:27Z,3879674849,56,Back,3879674861,213,6.3,3879674857,212,23.3,3879674853,141,42.2,3879674851,140,29.5,3887177983,178,,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723601,20,1,1,1,2,80jtkz2echk6yyyb9e2595cxr,1,29.5,42.2,2022-10-29T14:02:04.761Z,2022-10-31T20:33:31Z,3879675235,140,26.0,3879675241,213,4.5,3879675237,141,10.0,3887178105,178,,3879675239,212,22.2,3879675233,56,Back,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723627,21,1,1,1,6,80jtkz2echk6yyyb9e2595cxr,1,24.3,6.7,2022-10-29T14:02:08.996Z,2022-10-31T20:33:35Z,3879675367,213,0.5,3879675363,141,11.3,3879675361,140,29.9,3879675359,56,Back,3887178197,178,,3879675365,212,6.7,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723657,22,1,1,1,7,80jtkz2echk6yyyb9e2595cxr,1,29.9,11.3,2022-10-29T14:02:09.908Z,2022-10-31T20:33:38Z,3879675501,141,3.5,3879675497,56,Back,3879675499,140,24.1,3879675505,213,3.9,3887178359,178,,3879675503,212,8.1,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723717,23,1,1,1,9,80jtkz2echk6yyyb9e2595cxr,1,24.1,3.5,2022-10-29T14:02:11.379Z,2022-10-31T20:33:42Z,3879675821,56,Back,3879675835,213,1.0,3879675831,212,7.0,3879675825,140,27.9,3887178447,178,,3879675829,141,12.0,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723721,24,1,1,1,10,80jtkz2echk6yyyb9e2595cxr,0,27.9,12,2022-10-29T14:02:12.938Z,2022-10-31T20:33:46Z,3879675921,286,,3879675863,140,31.2,3879675869,213,0.2,3879675917,233,15,3879675861,56,Back,3879675865,141,12.8,3879675915,236,,3879675867,212,3.5,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,3887178607,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723727,15,74,1,1,10,82kapkjwonlv9j1ui0ytv5sii,1,68.1,82.8,2022-10-29T14:02:13.006Z,2022-10-31T20:33:49Z,3879675957,233,24,3887178681,178,,3879675897,56,Left,3879675899,285,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723807,16,5,1,1,12,82kapkjwonlv9j1ui0ytv5sii,0,78.6,101.4,2022-10-29T14:02:14.484Z,2022-10-31T20:33:53Z,3879676437,233,25,3879676289,56,Left,3879676291,347,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478723821,25,5,1,1,12,80jtkz2echk6yyyb9e2595cxr,1,21.4,-1.4,2022-10-29T14:02:14.484Z,2022-10-31T20:33:52Z,3879676373,347,,3879676399,233,16,3879676371,56,Back,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478724337,26,1,1,1,32,80jtkz2echk6yyyb9e2595cxr,1,27,0,2022-10-29T14:02:35.013Z,2022-10-31T20:33:55Z,3879678985,140,27.5,3879678995,213,1.5,3879678981,107,,3879678989,141,8.6,3879678983,56,Back,3879678993,212,7.0,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478724351,27,1,1,1,33,80jtkz2echk6yyyb9e2595cxr,1,27.5,8.6,2022-10-29T14:02:36.021Z,2022-10-31T20:33:58Z,3879679055,140,25.9,3879679115,156,,3879679063,213,4.1,3879679059,212,3.1,3879679053,56,Back,3879679057,141,4.7,3887178959,178,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478724695,28,1,1,1,34,80jtkz2echk6yyyb9e2595cxr,1,25.9,4.7,2022-10-29T14:02:36.706Z,2022-10-31T20:34:05Z,3879680651,155,,3879680677,1,,3879680673,213,1.5,3879680669,212,47.6,3879680655,196,,3879680665,141,74.5,3879680661,140,29.1,3887179077,178,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,3879680659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478724753,29,1,1,1,42,80jtkz2echk6yyyb9e2595cxr,1,40.5,80.6,2022-10-29T14:02:45.092Z,2022-10-31T20:34:11Z,3879680971,141,65.1,3879680975,213,4.4,3887179289,178,,3879680973,212,11.1,3879680969,140,37.2,3879680967,56,Back,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478724825,30,1,1,1,45,80jtkz2echk6yyyb9e2595cxr,1,39.4,62.7,2022-10-29T14:02:47.749Z,2022-10-31T20:34:14Z,3879681265,56,Center,3879681281,213,5.5,3887179439,178,,3879681277,212,19.4,3879681269,140,52.2,3879681273,141,42.1,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478724881,31,1,1,1,46,80jtkz2echk6yyyb9e2595cxr,1,52.7,41.5,2022-10-29T14:02:48.725Z,2022-10-31T20:34:17Z,3879681529,56,Back,3879681549,213,3.0,3879681533,140,37.3,3879681539,141,43.7,3879681545,212,16.2,3887179535,178,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478724913,32,43,1,1,48,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-10-29T14:02:50.359Z,2022-10-31T13:46:41Z,3879681721,212,16.7,3879681715,56,Back,3879681723,213,4.5,3879681717,140,36.3,3879681719,141,32.1,3886635407,144,1,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
