id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/14/value
2526596139,609,44,1,0,23,80jtkz2echk6yyyb9e2595cxr,0,43.6,94.4,2023-04-01T14:00:45.676Z,2023-04-04T03:55:46Z,4161140545,189,,4152858995,233,39,4152858919,56,Back,4152858921,285,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526493287,45,1,1,0,23,17zuelixesst1z59fwcix2dil,0,56.2,4,2023-04-01T14:00:45.714Z,2023-04-04T08:38:13Z,4152314821,140,63.8,4152314827,213,0.0,4162149445,388,,4152314825,212,8.0,4161140637,189,,4152314819,56,Right,4152314815,3,,4152314823,141,4.1,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485207,5,44,1,0,25,80jtkz2echk6yyyb9e2595cxr,1,31.7,81.4,2023-04-01T14:00:47.602Z,2023-04-04T08:38:13Z,4152275399,56,Back,4152307843,233,44,4152275401,285,,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491665,44,44,1,0,25,17zuelixesst1z59fwcix2dil,0,68.3,18.6,2023-04-01T14:00:47.603Z,2023-04-04T03:59:12Z,4152306761,56,Right,4152306763,286,,4152307927,233,5,,,,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485233,6,1,1,0,26,80jtkz2echk6yyyb9e2595cxr,0,27,76.3,2023-04-01T14:00:47.763Z,2023-04-04T13:33:59Z,4152275517,140,32.5,4152275519,141,78.4,4152275521,212,5.9,4162152841,388,,4152275515,56,Back,4152275525,213,0.2,4152275513,3,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485189,6,43,1,0,26,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-01T14:00:48.089Z,2023-04-04T13:35:21Z,4152275319,56,Right,4163328327,144,1,4152275321,140,68.6,4161140727,189,0,4152275327,213,0.3,4152275315,3,0,4152275325,212,8.9,4162149591,388,0,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,4152275323,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485261,7,1,1,0,27,80jtkz2echk6yyyb9e2595cxr,0,32.5,78.4,2023-04-01T14:00:48.817Z,2023-04-04T04:00:16Z,4152275637,213,0.4,4152275631,140,37.0,4162153861,178,,4152275635,212,5.1,4152275633,141,81.4,4152275629,56,Back,4152275627,155,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528408817,1088,67,1,0,28,80jtkz2echk6yyyb9e2595cxr,1,45.4,94.5,2023-04-01T14:00:49.875Z,2023-04-04T08:38:14Z,4162545553,233,761,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528408813,761,67,1,0,28,17zuelixesst1z59fwcix2dil,0,54.6,5.5,2023-04-01T14:00:49.876Z,2023-04-04T07:49:46Z,4162545589,233,1088,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528149705,1066,1,1,0,28,80jtkz2echk6yyyb9e2595cxr,0,44.8,93.9,2023-04-01T14:00:49.919Z,2023-04-04T08:38:14Z,4161127853,140,43.2,4161127957,286,,4161127955,236,,4161384537,233,7,4161127855,141,89.3,4161127851,56,Back,4161127857,212,3.6,4161127859,213,4.2,6d9maq3oecwobp2t2220vf4r9,C. Bishop,4162154059,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485265,7,74,1,0,28,17zuelixesst1z59fwcix2dil,1,55,11.3,2023-04-01T14:00:49.924Z,2023-04-04T04:00:50Z,4161384541,233,1066,4161127731,285,,4152275643,56,Right,4162154553,178,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526597313,320,1,1,0,29,17zuelixesst1z59fwcix2dil,1,56.3,4.7,2023-04-01T14:00:50.986Z,2023-04-04T04:00:57Z,4152864821,213,1.9,4152864817,212,4.2,4152864809,140,55.0,4162154723,178,,4152864805,56,Right,4152864813,141,10.6,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526597511,321,1,1,0,30,17zuelixesst1z59fwcix2dil,0,56.7,11,2023-04-01T14:00:51.780Z,2023-04-04T04:01:03Z,4152865793,155,,4162154859,178,,4152865801,212,17.7,4152865795,56,Right,4152865799,141,8.2,4152865797,140,73.5,4152865803,213,6.2,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485399,8,1,1,0,32,80jtkz2echk6yyyb9e2595cxr,0,21.9,86.3,2023-04-01T14:00:53.837Z,2023-04-04T04:01:12Z,4152276115,213,6.0,4162155153,178,,4152276103,155,,4152276113,212,24.5,4152276105,56,Back,4152276109,141,76.4,4152276107,140,44.3,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485463,8,1,1,0,34,17zuelixesst1z59fwcix2dil,1,52,24.4,2023-04-01T14:00:55.986Z,2023-04-04T04:01:31Z,4152276445,141,12.5,4152276439,56,Right,4152276437,3,,4152276443,140,63.5,4152276449,213,5.7,4152276447,212,14.5,4162155493,388,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485525,9,1,1,0,37,17zuelixesst1z59fwcix2dil,0,63.5,12.5,2023-04-01T14:00:58.927Z,2023-04-04T04:01:37Z,4162155969,388,,4152276741,3,,4152276747,141,11.3,4152276749,212,5.8,4152276755,213,6.1,4152276745,140,69.0,4152276743,56,Right,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485513,9,1,1,0,37,80jtkz2echk6yyyb9e2595cxr,1,29.5,91.2,2023-04-01T14:00:59.538Z,2023-04-04T04:01:44Z,4152276703,212,17.8,4152276695,56,Back,4152276705,213,6.2,4152276687,3,,4152276699,140,46.3,4162156071,388,,4152276701,141,87.8,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528149997,1067,1,1,0,39,80jtkz2echk6yyyb9e2595cxr,0,47.4,96.8,2023-04-01T14:01:00.868Z,2023-04-04T04:01:59Z,4162156363,178,,4161129625,140,36.3,4161129623,56,Back,4161129631,213,3.6,4161129627,141,87.6,4161129629,212,13.2,4161129621,3,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485617,11,1,1,0,40,17zuelixesst1z59fwcix2dil,0,55.9,13.8,2023-04-01T14:01:02.478Z,2023-04-04T04:02:09Z,4152277209,212,12.3,4152277207,141,0.0,4152277201,155,,4152277203,56,Right,4152277205,140,61.8,4162156559,178,,4152277213,213,5.2,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485597,10,43,1,0,41,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-01T14:01:02.869Z,2023-04-01T14:54:00Z,4152868563,144,1,4152277081,141,14.1,4152277075,56,Right,4152277085,213,0.4,4152277079,140,52.2,4152277071,3,0,4152277083,212,12.1,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485751,10,5,1,0,43,80jtkz2echk6yyyb9e2595cxr,1,31.4,101.4,2023-04-01T14:01:05.417Z,2023-04-04T04:02:15Z,4152277879,233,12,4152277877,347,,4152277875,56,Back,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485625,12,5,1,0,43,17zuelixesst1z59fwcix2dil,0,68.6,-1.4,2023-04-01T14:01:05.417Z,2023-04-04T04:02:15Z,4152277923,233,10,4152277249,56,Right,4152277251,347,,,,,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485821,11,1,1,0,48,80jtkz2echk6yyyb9e2595cxr,1,24.5,100,2023-04-01T14:01:10.672Z,2023-04-04T04:02:20Z,4152278207,107,,4152278209,56,Back,4152278211,140,18.1,4152278219,213,4.0,4152278213,141,89.6,4152278215,212,10.2,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485907,12,1,1,0,51,80jtkz2echk6yyyb9e2595cxr,1,15.6,82,2023-04-01T14:01:13.228Z,2023-04-04T04:02:28Z,4152278603,141,46.9,4152278605,212,24.0,4152278599,56,Back,4162156817,178,,4152278601,140,18.3,4152278607,213,4.8,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485951,13,1,1,0,55,80jtkz2echk6yyyb9e2595cxr,1,20.1,40,2023-04-01T14:01:16.895Z,2023-04-04T04:02:36Z,4152278885,212,20.6,4152278879,56,Back,4152278883,141,10.7,4152278887,213,5.0,4152278881,140,25.2,4162156897,178,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486045,14,1,1,0,57,80jtkz2echk6yyyb9e2595cxr,1,26.2,11,2023-04-01T14:01:19.233Z,2023-04-04T04:02:43Z,4152279387,141,35.5,4152279389,212,20.8,4162157021,178,,4152279391,213,2.2,4152279383,56,Back,4152279385,140,14.3,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486089,15,1,1,1,0,80jtkz2echk6yyyb9e2595cxr,1,14.3,35.5,2023-04-01T14:01:22.309Z,2023-04-04T04:02:51Z,4152279567,212,15.9,4152279553,56,Back,4162157121,178,,4152279555,140,4.8,4152279573,213,2.2,4152279557,141,53.7,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486191,16,1,1,1,2,80jtkz2echk6yyyb9e2595cxr,1,4.8,53.7,2023-04-01T14:01:24.277Z,2023-04-04T04:02:58Z,4152279995,140,14.7,4152279993,56,Back,4152280003,213,1.2,4162157219,178,,4152279999,212,26.9,4152279997,141,90.2,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486273,17,1,1,1,4,80jtkz2echk6yyyb9e2595cxr,1,14.7,90.2,2023-04-01T14:01:26.063Z,2023-04-04T04:03:04Z,4152280325,140,46.1,4162157331,178,,4152280337,1,,4152280323,56,Back,4152280321,155,,4152280327,141,71.1,4152280329,212,35.4,4152280333,213,5.9,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486297,18,1,1,1,6,80jtkz2echk6yyyb9e2595cxr,0,46.1,71.1,2023-04-01T14:01:28.288Z,2023-04-04T04:03:22Z,4152280411,3,,4152280417,141,60.9,4152280419,212,10.4,4152280421,213,5.6,4162157609,178,,4152280413,56,Center,4161130809,168,,4152280415,140,53.5,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486291,13,49,1,1,8,17zuelixesst1z59fwcix2dil,1,45.3,45.8,2023-04-01T14:01:30.491Z,2023-04-04T04:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486445,14,1,1,1,10,17zuelixesst1z59fwcix2dil,1,45.4,45.8,2023-04-01T14:01:31.858Z,2023-04-04T04:03:35Z,4152281167,56,Center,4152281169,140,58.1,4152281177,213,0.7,4152281171,141,63.7,4152281173,212,18.1,4162157909,178,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486501,15,1,1,1,13,17zuelixesst1z59fwcix2dil,0,64.7,59,2023-04-01T14:01:34.850Z,2023-04-04T04:03:45Z,4152281447,213,6.0,4152281441,140,86.5,4152281443,141,49.6,4152281445,212,23.8,4152281439,56,Center,4162158017,178,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486549,19,52,1,1,15,80jtkz2echk6yyyb9e2595cxr,1,11.9,50.9,2023-04-01T14:01:37.466Z,2023-04-04T04:03:50Z,4161131257,376,,4162158209,178,,,,,,,,,,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486695,20,1,1,1,17,80jtkz2echk6yyyb9e2595cxr,1,12,47.8,2023-04-01T14:01:39.679Z,2023-04-04T04:03:56Z,4152282343,141,28.9,4162158327,178,,4152282345,212,15.8,4152282339,140,20.7,4152282337,56,Back,4152282347,213,5.3,4152282335,123,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486729,21,1,1,1,20,80jtkz2echk6yyyb9e2595cxr,1,20.7,28.9,2023-04-01T14:01:42.020Z,2023-04-04T04:04:04Z,4152282551,213,5.1,4152282549,212,17.1,4152282547,141,5.3,4152282543,56,Back,4162158441,178,,4152282545,140,26.4,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486767,22,1,1,1,23,80jtkz2echk6yyyb9e2595cxr,0,26.4,5.3,2023-04-01T14:01:45.020Z,2023-04-04T04:04:10Z,4152282709,141,10.4,4152282707,140,62.0,4152282711,212,37.5,4162158517,178,,4152282713,213,0.1,4152282705,56,Right,4152282715,1,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486795,16,49,1,1,24,17zuelixesst1z59fwcix2dil,1,34.4,88.1,2023-04-01T14:01:46.742Z,2023-04-04T07:51:58Z,,,,,,,,,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528409999,785,67,1,1,25,17zuelixesst1z59fwcix2dil,1,37.6,88,2023-04-01T14:01:46.772Z,2023-04-04T08:38:15Z,4162549929,233,1103,,,,,,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528409997,1103,67,1,1,25,80jtkz2echk6yyyb9e2595cxr,0,62.4,12,2023-04-01T14:01:46.773Z,2023-04-04T07:51:44Z,4162549937,233,785,,,,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486869,17,1,1,1,26,17zuelixesst1z59fwcix2dil,1,35,85.7,2023-04-01T14:01:48.136Z,2023-04-04T04:04:24Z,4152283051,212,18.8,4152283049,141,62.6,4152283047,140,44.8,4152283053,213,5.3,4162158743,178,,4152283045,56,Back,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486911,18,43,1,1,28,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-01T14:01:50.525Z,2023-04-03T13:51:42Z,4152283233,286,0,4152283231,56,Back,4152283435,233,23,4161138853,144,3,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486939,23,43,1,1,28,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-04-01T14:01:50.525Z,2023-04-03T13:51:43Z,4161138877,144,45,4152283393,56,Center,4152283395,285,0,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487021,19,1,1,1,30,17zuelixesst1z59fwcix2dil,1,41.2,55.2,2023-04-01T14:01:52.227Z,2023-04-04T04:04:29Z,4152283843,212,20.2,4162158817,178,,4152283839,140,57.0,4152283837,56,Center,4152283847,213,5.7,4152283841,141,38.3,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487109,20,1,1,1,34,17zuelixesst1z59fwcix2dil,1,63.1,29.4,2023-04-01T14:01:56.580Z,2023-04-04T04:04:37Z,4152284291,140,70.0,4152284299,213,5.2,4152284295,212,16.4,4152284293,141,7.7,4152284289,56,Right,4162158909,178,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487325,21,1,1,1,37,17zuelixesst1z59fwcix2dil,1,71,7.3,2023-04-01T14:01:59.001Z,2023-04-04T04:04:44Z,4152285323,140,68.7,4162158985,178,,4152285325,141,14.3,4152285329,213,2.0,4152285327,212,5.3,4152285321,56,Right,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487349,22,50,1,1,42,17zuelixesst1z59fwcix2dil,1,89.3,6.4,2023-04-01T14:02:04.350Z,2023-04-04T04:05:07Z,4152285445,286,,4152285443,56,Right,4152285639,233,24,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487367,24,7,1,1,43,80jtkz2echk6yyyb9e2595cxr,1,10.7,93.6,2023-04-01T14:02:05.031Z,2023-04-04T04:05:13Z,4161139521,383,,4162159451,178,,4152285511,285,,4152285603,233,22,4152285509,56,Back,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
