id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/12/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2493927191,163,49,1,17,31,82kapkjwonlv9j1ui0ytv5sii,1,37.3,38.8,2022-12-29T20:03:12.390Z,2023-01-02T02:10:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927271,164,1,1,17,33,82kapkjwonlv9j1ui0ytv5sii,1,35.3,38.8,2022-12-29T20:03:13.771Z,2023-01-02T02:10:10Z,3959764583,56,Back,3963125473,178,,3959764585,140,36.1,3959764589,212,13.4,3959764591,213,1.5,3959764587,141,58.4,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927319,165,1,1,17,35,82kapkjwonlv9j1ui0ytv5sii,1,38,62.1,2022-12-29T20:03:15.643Z,2023-01-02T02:10:15Z,3959764893,212,23.7,3963125531,178,,3959764895,213,0.2,3959764887,56,Center,3959764891,141,69.9,3959764889,140,60.0,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927333,166,1,1,17,37,82kapkjwonlv9j1ui0ytv5sii,0,60,69.6,2022-12-29T20:03:17.932Z,2023-01-02T02:10:25Z,3959764935,56,Center,3959764943,213,4.2,3959764937,140,59.2,3959764941,212,1.6,3963125591,178,,3959764939,141,67.6,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927327,136,49,1,17,37,fvr504m6gaxsfmtx4fwm7iq1,1,36.6,35.2,2022-12-29T20:03:18.154Z,2023-01-02T06:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927367,137,1,1,17,40,fvr504m6gaxsfmtx4fwm7iq1,0,35.3,27.4,2022-12-29T20:03:21.334Z,2023-01-02T02:10:39Z,3959765171,155,,3959765179,140,75.3,3959765187,212,50.8,3959765191,213,0.6,3959765183,141,69.3,3963125765,178,,3959765175,56,Center,3959765193,1,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927423,167,1,1,17,43,82kapkjwonlv9j1ui0ytv5sii,1,28.7,37.1,2022-12-29T20:03:23.617Z,2023-01-02T02:10:46Z,3959765467,212,7.5,3959765461,56,Back,3959765469,213,0.8,3959765465,141,45.2,3959765459,3,,3959765463,140,33.5,3963125809,388,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927607,170,49,1,17,43,82kapkjwonlv9j1ui0ytv5sii,1,32.5,40.4,2022-12-29T20:03:24.341Z,2023-01-02T02:10:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927443,168,1,1,17,43,82kapkjwonlv9j1ui0ytv5sii,1,33.5,45.2,2022-12-29T20:03:24.379Z,2023-01-02T02:11:04Z,3959765627,1,,3959765619,140,54.9,3959765621,141,26.7,3963125999,178,,3959765617,56,Center,3959765625,213,5.8,3959765615,157,,3959765623,212,25.8,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927449,169,1,1,17,46,82kapkjwonlv9j1ui0ytv5sii,0,54.9,26.7,2022-12-29T20:03:27.483Z,2023-01-02T02:11:15Z,3959765657,141,56.3,3959765659,212,20.2,3959765655,140,55.8,3959765647,3,,3959765661,213,1.5,3959765653,56,Center,3963126125,388,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927495,138,1,1,17,48,fvr504m6gaxsfmtx4fwm7iq1,0,37.6,62.5,2022-12-29T20:03:29.465Z,2023-01-02T02:11:42Z,3959765889,212,3.2,3963126229,178,,3959765887,141,61.8,3959765891,213,3.3,3959765883,56,Back,3959765885,140,34.6,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494147081,868,61,1,17,48,82kapkjwonlv9j1ui0ytv5sii,1,64.7,38.6,2022-12-29T20:03:29.505Z,2023-01-02T02:12:06Z,3963126593,178,,3960937335,56,Center,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927533,139,1,1,17,50,fvr504m6gaxsfmtx4fwm7iq1,1,18.7,56.3,2022-12-29T20:03:31.317Z,2023-01-02T02:12:14Z,3959766107,140,20.9,3959766105,56,Back,3959766109,141,29.2,3959766113,213,4.8,3959766111,212,18.6,3963126685,178,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927567,140,1,1,17,54,fvr504m6gaxsfmtx4fwm7iq1,1,21.9,27.3,2022-12-29T20:03:34.869Z,2023-01-02T02:12:20Z,3959766293,140,37.0,3959766295,141,22.2,3959766291,56,Back,3963126727,178,,3959766299,213,6.1,3959766297,212,16.2,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927591,141,1,1,17,56,fvr504m6gaxsfmtx4fwm7iq1,1,37,22.2,2022-12-29T20:03:36.816Z,2023-01-02T02:12:27Z,3963126801,178,,3959766473,141,22.5,3959766475,212,20.3,3959766469,56,Back,3959766471,140,17.7,3959766477,213,3.1,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927655,142,1,1,17,59,fvr504m6gaxsfmtx4fwm7iq1,1,17.7,22.5,2022-12-29T20:03:39.742Z,2023-01-02T02:12:34Z,3959766829,56,Back,3959766835,212,19.2,3959766833,141,48.5,3959766837,213,2.0,3963126887,178,,3959766831,140,10.5,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927681,143,1,1,18,4,fvr504m6gaxsfmtx4fwm7iq1,0,24.9,52.8,2022-12-29T20:03:44.655Z,2023-01-02T02:12:40Z,3959766973,213,1.0,3959766969,141,75.1,3959766971,212,18.1,3959766967,140,34.3,3963126947,178,,3959766965,56,Back,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494595825,1463,67,1,18,5,82kapkjwonlv9j1ui0ytv5sii,1,69.7,38.3,2022-12-29T20:03:45.704Z,2023-01-02T09:28:03Z,3963333591,233,893,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494595823,893,67,1,18,5,fvr504m6gaxsfmtx4fwm7iq1,0,30.3,61.7,2022-12-29T20:03:45.705Z,2023-01-02T09:07:20Z,3963333601,233,1463,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927729,171,8,1,18,5,82kapkjwonlv9j1ui0ytv5sii,1,60.7,28.9,2022-12-29T20:03:45.721Z,2023-01-02T09:28:03Z,3960937729,384,,3959767221,56,Center,3963127105,389,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927759,172,49,1,18,6,82kapkjwonlv9j1ui0ytv5sii,1,60.7,28.9,2022-12-29T20:03:46.937Z,2023-01-02T02:13:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927803,173,1,1,18,6,82kapkjwonlv9j1ui0ytv5sii,1,71.1,38.3,2022-12-29T20:03:47.003Z,2023-01-02T02:13:09Z,3959767671,213,5.9,3959767669,212,21.4,3959767667,141,27.7,3959767663,56,Center,3963127383,178,,3959767665,140,90.3,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927839,174,1,1,18,12,82kapkjwonlv9j1ui0ytv5sii,1,95.9,29.4,2022-12-29T20:03:53.350Z,2023-01-02T02:13:37Z,3959767885,141,39.7,3959770721,210,13,3959767893,213,2.4,3963127759,178,,3959767881,56,Center,3959769271,195,,3959767883,140,89.2,3959770723,154,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,3959767891,212,9.9,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927841,175,13,1,18,13,82kapkjwonlv9j1ui0ytv5sii,1,90.7,46.2,2022-12-29T20:03:54.195Z,2023-01-02T02:13:37Z,3959767901,17,,3959770743,55,174,3959770751,102,51.6,3959770735,29,,3959770767,230,97.5,3959767899,22,,3959770755,103,52.8,3959770759,214,,7joniozhpy10veujjibxmbu2,T. Bayliss,3959770733,85,,3959770763,328,,3959769657,20,,,3959767903,56,Center,3959770739,154,3963127855,178,3959770769,231,47.8,,,,,,,,,,,,,,,,,,
2493927837,144,5,1,18,14,fvr504m6gaxsfmtx4fwm7iq1,1,-1.1,53.5,2022-12-29T20:03:55.061Z,2023-01-02T02:13:44Z,3959767991,233,176,3959767879,346,,3959767877,56,Back,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927847,176,5,1,18,14,82kapkjwonlv9j1ui0ytv5sii,0,101.1,46.5,2022-12-29T20:03:55.061Z,2023-01-02T02:13:44Z,3959767949,56,Center,3959767951,346,,3959768039,233,144,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928525,145,1,1,18,58,fvr504m6gaxsfmtx4fwm7iq1,0,4.8,42.1,2022-12-29T20:04:38.774Z,2023-01-02T02:13:50Z,3959771651,212,61.9,3959771643,124,,3959771657,74,,3959771645,56,Center,3959771649,141,26.7,3959771653,213,6.1,3959771647,140,62.9,3959771655,1,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928585,177,1,1,19,1,82kapkjwonlv9j1ui0ytv5sii,0,37.5,70,2022-12-29T20:04:42.161Z,2023-01-02T02:13:57Z,3959771993,213,6.1,3959771985,56,Center,3959771983,3,,3959771991,212,25.5,3959771987,140,61.3,3963128125,388,,3959771989,141,62.6,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928593,146,1,1,19,3,fvr504m6gaxsfmtx4fwm7iq1,0,39.3,41.8,2022-12-29T20:04:44.368Z,2023-01-02T02:14:08Z,3959772031,212,22.7,3959772025,56,Center,3959772023,3,,3963128197,178,,3959772033,213,0.4,3959772027,140,59.1,3959772029,141,55.2,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928597,178,44,1,19,6,82kapkjwonlv9j1ui0ytv5sii,1,37.7,48.9,2022-12-29T20:04:46.787Z,2023-01-02T07:01:38Z,3959772111,233,147,3959772037,56,Back,3959772039,285,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928599,147,44,1,19,6,fvr504m6gaxsfmtx4fwm7iq1,0,62.3,51.1,2022-12-29T20:04:46.788Z,2023-01-02T02:14:22Z,3959772041,56,Center,3959772043,286,,3959772167,233,178,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928619,179,1,1,19,6,82kapkjwonlv9j1ui0ytv5sii,0,34.5,53,2022-12-29T20:04:46.840Z,2023-01-02T07:01:38Z,3959772145,212,19.8,3963128465,388,,3959772143,141,54.9,3959772137,3,,3959772147,213,0.1,3959772141,140,53.3,3959772139,56,Center,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928671,148,1,1,19,7,fvr504m6gaxsfmtx4fwm7iq1,0,46,43.4,2022-12-29T20:04:48.221Z,2023-01-02T02:14:35Z,3959772407,157,,3959772423,1,,3959772413,140,89.1,3963128537,178,,3959772421,213,0.2,3959772417,141,57.6,3959772411,56,Center,3959772419,212,46.3,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928693,180,52,1,19,11,82kapkjwonlv9j1ui0ytv5sii,1,8.2,45.1,2022-12-29T20:04:51.780Z,2023-01-02T02:14:42Z,3963128577,178,,3960939037,377,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928791,181,1,1,19,12,82kapkjwonlv9j1ui0ytv5sii,1,12.8,58.2,2022-12-29T20:04:53.169Z,2023-01-02T02:14:46Z,3959773137,140,26.7,3959773139,141,77.9,3963128601,178,,3959773141,212,19.8,3959773135,56,Back,3959773143,213,0.7,3959773133,123,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928849,182,1,1,19,17,82kapkjwonlv9j1ui0ytv5sii,1,30.1,76.3,2022-12-29T20:04:58.154Z,2023-01-02T02:14:51Z,3959773457,213,5.0,3959773451,140,38.3,3959773455,212,28.3,3963128645,178,,3959773453,141,36.7,3959773449,56,Back,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493928901,183,43,1,19,20,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-12-29T20:05:01.339Z,2022-12-29T20:06:07Z,3959773679,212,12.0,3959773681,213,5.0,3959773677,141,20.0,3959778663,144,1,3959773673,56,Back,3959773675,140,41.9,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929015,184,1,1,19,25,82kapkjwonlv9j1ui0ytv5sii,1,66.8,24.3,2022-12-29T20:05:06.472Z,2023-01-02T02:15:02Z,3959774315,140,87.5,3959774313,56,Right,3959774317,141,5.2,3963128759,178,,3959774321,213,5.7,3959774319,212,25.3,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494147493,869,3,1,19,29,82kapkjwonlv9j1ui0ytv5sii,0,91.2,7.2,2022-12-29T20:05:10.207Z,2023-01-02T02:15:22Z,3963128951,178,,3960939615,467,4i81y9jhkouk3zmd03gjp1gx5,3960939611,286,,3960939609,56,Right,3960939613,465,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929103,185,1,1,19,32,82kapkjwonlv9j1ui0ytv5sii,1,83.8,5.8,2022-12-29T20:05:12.603Z,2023-01-02T02:15:33Z,3959774853,213,1.5,3959774849,141,16.1,3959774847,140,84.1,3959774851,212,7.0,3959774845,56,Right,3963129061,178,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929141,186,1,1,19,37,82kapkjwonlv9j1ui0ytv5sii,1,98.1,2.5,2022-12-29T20:05:17.929Z,2023-01-02T02:16:03Z,3960940117,20,,3959775077,141,31.2,3959775079,212,21.2,3959775081,213,2.0,3959775069,2,,3960940115,224,,3959775075,140,90.3,3963129347,178,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,3959775073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929149,187,3,1,19,39,82kapkjwonlv9j1ui0ytv5sii,0,92.6,30.8,2022-12-29T20:05:19.633Z,2023-01-02T02:17:18Z,3960940243,464,,3963129855,178,,3959775341,233,149,3959775109,56,Center,3959775111,286,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929189,149,7,1,19,40,fvr504m6gaxsfmtx4fwm7iq1,1,7.4,69.2,2022-12-29T20:05:20.747Z,2023-01-02T02:17:27Z,3959775317,285,,3959775321,233,187,3963129963,178,,3960940369,383,,3959775315,56,Back,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929215,151,49,1,19,41,fvr504m6gaxsfmtx4fwm7iq1,1,10.7,86.6,2022-12-29T20:05:21.738Z,2023-01-02T02:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929211,150,1,1,19,41,fvr504m6gaxsfmtx4fwm7iq1,1,7.7,74.2,2022-12-29T20:05:21.777Z,2023-01-02T02:17:45Z,3959775461,141,82.9,3963130169,178,,3959775459,140,9.5,3959775465,213,1.3,3959775463,212,6.2,3959775457,56,Back,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929281,152,1,1,19,43,fvr504m6gaxsfmtx4fwm7iq1,1,10.7,86.6,2022-12-29T20:05:23.977Z,2023-01-02T09:54:31Z,3959775855,56,Back,3959775861,212,18.7,3959775867,213,0.2,3959775857,140,28.3,3963130863,178,,3959775859,141,90.9,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929289,153,3,1,19,45,fvr504m6gaxsfmtx4fwm7iq1,0,31.4,90.8,2022-12-29T20:05:25.665Z,2023-01-02T02:19:45Z,3963131265,178,,3959775981,233,188,3960940699,465,,3959775901,285,,3959775897,56,Back,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929275,188,7,1,19,45,82kapkjwonlv9j1ui0ytv5sii,1,68.6,9.2,2022-12-29T20:05:25.876Z,2023-01-02T02:19:36Z,3959775965,233,153,3959775835,56,Right,3963131189,178,,3963131233,21,,3960940743,383,,3959775969,286,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929279,189,49,1,19,46,82kapkjwonlv9j1ui0ytv5sii,1,65.5,9.4,2022-12-29T20:05:27.331Z,2023-01-02T02:20:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929333,190,1,1,19,48,82kapkjwonlv9j1ui0ytv5sii,1,65.5,9.2,2022-12-29T20:05:28.555Z,2023-01-02T02:20:11Z,3959776163,141,3.8,3959776159,56,Right,3959776165,212,15.3,3959776161,140,79.6,3963131523,178,,3959776167,213,6.0,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929377,191,1,1,19,51,82kapkjwonlv9j1ui0ytv5sii,1,81.9,4.9,2022-12-29T20:05:32.296Z,2023-01-02T02:20:18Z,3963131571,178,,3959776429,140,75.9,3959776435,213,1.9,3959776433,212,19.3,3959776427,56,Center,3959776431,141,31.8,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929415,192,1,1,19,53,82kapkjwonlv9j1ui0ytv5sii,1,75.8,35.5,2022-12-29T20:05:34.247Z,2023-01-02T02:20:27Z,3959776631,140,73.8,3959776637,213,1.7,3959776633,141,60.6,3963131655,178,,3959776629,56,Center,3959776635,212,17.2,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929421,193,61,1,19,54,82kapkjwonlv9j1ui0ytv5sii,1,73.8,60.6,2022-12-29T20:05:34.851Z,2023-01-02T02:20:46Z,3959776661,56,Center,3963131827,178,,,,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929635,154,5,1,20,0,fvr504m6gaxsfmtx4fwm7iq1,1,25.8,-1.6,2022-12-29T20:05:40.955Z,2023-01-02T02:20:53Z,3959777783,233,194,3959777781,347,,3959777779,56,Back,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929447,194,5,1,20,0,82kapkjwonlv9j1ui0ytv5sii,0,74.2,101.6,2022-12-29T20:05:40.955Z,2023-01-02T02:20:53Z,3959776825,56,Left,3959777803,233,154,3959776827,347,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929801,155,1,1,20,25,fvr504m6gaxsfmtx4fwm7iq1,0,24,0,2022-12-29T20:06:05.933Z,2023-01-02T02:21:00Z,3959778745,56,Right,3959778743,107,,3959778751,212,35.2,3959778747,140,56.8,3959778755,1,,3959778749,141,9.5,3959778753,213,0.2,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929815,195,49,1,20,26,82kapkjwonlv9j1ui0ytv5sii,1,38.1,84.2,2022-12-29T20:06:07.427Z,2023-01-02T02:21:16Z,,,,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929851,196,1,1,20,26,82kapkjwonlv9j1ui0ytv5sii,1,38.1,84.2,2022-12-29T20:06:07.446Z,2023-01-02T02:21:24Z,3959779005,213,1.1,3963132181,178,,3959779003,212,5.7,3959778999,140,40.6,3959779001,141,91.7,3959778997,56,Back,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929861,197,1,1,20,28,82kapkjwonlv9j1ui0ytv5sii,1,40.6,91.7,2022-12-29T20:06:08.828Z,2023-01-02T02:21:30Z,3959779071,141,71.1,3963132225,178,,3959779077,213,4.7,3959779067,140,40.6,3959779065,56,Back,3959779075,212,14.0,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929871,198,1,1,20,28,82kapkjwonlv9j1ui0ytv5sii,1,40.6,71.1,2022-12-29T20:06:09.413Z,2023-01-02T02:21:39Z,3959779145,140,23.0,3959779151,213,2.6,3959779143,56,Back,3959779147,141,87.1,3959779149,212,21.4,3963132285,178,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929935,199,1,1,20,31,82kapkjwonlv9j1ui0ytv5sii,1,23,87.1,2022-12-29T20:06:12.185Z,2023-01-02T02:21:45Z,3959779529,212,22.0,3959779527,141,63.3,3959779533,213,4.0,3959779523,56,Back,3963132385,178,,3959779525,140,8.8,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929977,200,1,1,20,36,82kapkjwonlv9j1ui0ytv5sii,0,9.9,55.8,2022-12-29T20:06:16.757Z,2023-01-02T02:21:51Z,3959779783,212,62.0,3959779785,213,5.9,3959779775,157,,3963132455,178,,3959779781,141,25.5,3959779779,140,65.6,3959779787,1,,3959779777,56,Center,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493929979,156,44,1,20,39,fvr504m6gaxsfmtx4fwm7iq1,1,36.9,68,2022-12-29T20:06:20.283Z,2023-01-02T07:01:39Z,3959779967,233,201,3959779795,56,Back,3959779797,285,,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493930003,201,44,1,20,39,82kapkjwonlv9j1ui0ytv5sii,0,63.1,32,2022-12-29T20:06:20.284Z,2023-01-02T02:21:58Z,3959780003,233,156,3959779907,56,Center,3959779909,286,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493930023,157,1,1,20,39,fvr504m6gaxsfmtx4fwm7iq1,1,39.4,61.5,2022-12-29T20:06:20.332Z,2023-01-02T07:01:39Z,3959780037,140,55.4,3963132583,388,,3959780043,213,6.1,3959780035,56,Center,3959780039,141,57.3,3959780041,212,17.0,3959780033,3,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
