id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2516971655,6,5,1,0,17,80jtkz2echk6yyyb9e2595cxr,1,37,101.9,2023-03-07T19:47:20.964Z,2023-03-10T08:04:06Z,4081124475,56,Back,4081124477,347,,4081124479,233,5,,,,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971695,7,1,1,0,31,80jtkz2echk6yyyb9e2595cxr,1,41.1,100,2023-03-07T19:47:35.437Z,2023-03-10T08:04:18Z,4081124717,212,28.3,4081124711,56,Left,4081124719,213,6.1,4081124721,1,,4081124709,107,,4081124715,141,91.7,4081124713,140,67.4,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971715,8,44,1,0,34,80jtkz2echk6yyyb9e2595cxr,1,66.6,94,2023-03-07T19:47:37.556Z,2023-03-10T09:52:18Z,4081124821,286,,4081124819,56,Left,4081124831,233,6,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971707,6,44,1,0,34,9db4t34qy4owglhvvgwf5l22i,0,33.4,6,2023-03-07T19:47:37.557Z,2023-03-10T08:04:22Z,4081124879,233,8,4081124775,285,,4081124773,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971717,9,61,1,0,34,80jtkz2echk6yyyb9e2595cxr,1,67.4,91.7,2023-03-07T19:47:37.661Z,2023-03-10T09:52:18Z,4081124823,56,Left,4085030291,388,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971735,7,49,1,0,35,9db4t34qy4owglhvvgwf5l22i,1,34.6,9.4,2023-03-07T19:47:38.606Z,2023-03-10T08:04:30Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971753,8,1,1,0,35,9db4t34qy4owglhvvgwf5l22i,1,34.6,9.4,2023-03-07T19:47:38.625Z,2023-03-10T08:04:36Z,4081124985,140,20.1,4081124983,56,Back,4081124991,213,2.8,4085030341,178,,4081124987,141,16.2,4081124989,212,15.9,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971765,9,1,1,0,37,9db4t34qy4owglhvvgwf5l22i,1,20.1,16.2,2023-03-07T19:47:40.542Z,2023-03-10T08:04:40Z,4081125073,212,16.5,4081125075,213,2.4,4085030395,178,,4081125069,140,8.4,4081125071,141,32.5,4081125067,56,Back,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971795,10,1,1,0,39,9db4t34qy4owglhvvgwf5l22i,0,8.4,32.5,2023-03-07T19:47:42.487Z,2023-03-10T08:04:41Z,4085030415,178,,4081125229,157,,4081125241,1,,4081125237,212,58.6,4081125231,56,Center,4081125235,141,52.5,4081125239,213,0.2,4081125233,140,62.7,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971815,10,1,1,0,42,80jtkz2echk6yyyb9e2595cxr,0,33,51.3,2023-03-07T19:47:46.131Z,2023-03-10T08:04:44Z,4081125325,56,Back,4085030447,178,,4081125331,212,18.2,4081125329,141,33.4,4081125327,140,45.9,4081125321,3,,4081125333,213,5.6,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971873,11,1,1,0,46,9db4t34qy4owglhvvgwf5l22i,1,62.4,86.5,2023-03-07T19:47:50.014Z,2023-03-10T08:05:10Z,4081125601,212,5.2,4081125595,56,Left,4081125599,141,94.1,4081125597,140,63.0,4085030729,178,,4081125603,213,1.4,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971887,12,1,1,0,50,9db4t34qy4owglhvvgwf5l22i,1,60.7,90.2,2023-03-07T19:47:54.061Z,2023-03-10T08:05:15Z,4081125677,56,Center,4081125685,141,63.7,4085030759,178,,4081125681,140,74.6,4081125687,212,23.2,4081125689,213,5.4,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971897,13,1,1,0,51,9db4t34qy4owglhvvgwf5l22i,1,74.9,63.4,2023-03-07T19:47:55.366Z,2023-03-10T08:05:25Z,4081125725,212,7.3,4081125723,141,71.8,4081125719,56,Center,4081125727,213,0.9,4081125721,140,79.3,4085030839,178,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971905,14,1,1,0,52,9db4t34qy4owglhvvgwf5l22i,0,80.6,74.2,2023-03-07T19:47:56.413Z,2023-03-10T08:05:34Z,4081125769,140,83.1,4081125775,212,8.3,4081125777,213,5.0,4081125771,141,62.6,4081125767,56,Center,4085030895,178,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971917,11,8,1,0,53,80jtkz2echk6yyyb9e2595cxr,1,15.2,29.2,2023-03-07T19:47:56.762Z,2023-03-10T08:40:06Z,4085044763,178,,4081125813,56,Back,4083593281,385,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971969,15,1,1,0,54,9db4t34qy4owglhvvgwf5l22i,1,90.7,72.1,2023-03-07T19:47:58.310Z,2023-03-10T08:40:15Z,4081126053,213,4.5,4085044797,178,,4081126615,210,15,4081126045,56,Center,4081126049,141,48.2,4081126051,212,16.7,4081126047,140,87.0,4081126617,154,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516971971,16,15,1,0,56,9db4t34qy4owglhvvgwf5l22i,1,87,48.2,2023-03-07T19:47:59.545Z,2023-03-10T08:40:15Z,4081126639,146,98.4,4081126623,154,,4081126619,78,,4081126633,103,12.0,4081126059,22,,4085044845,178,,4081126063,56,Center,4081126677,233,13,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,4081126631,102,50.4,4081126637,328,4081126061,17,4081126635,214,4081126627,55,15,4081126621,29,4081126641,147,50,4081126291,72,,,,,,,,,,,,,,,,,,,,,
2516972003,13,10,1,0,56,80jtkz2echk6yyyb9e2595cxr,1,2.3,48.7,2023-03-07T19:48:00.048Z,2023-03-10T08:40:20Z,4081126349,233,16,4081126283,177,,4081126285,180,,4081126289,56,Back,4083593993,376,,4081126287,182,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972001,12,52,1,0,57,80jtkz2echk6yyyb9e2595cxr,1,2.3,48.7,2023-03-07T19:48:00.469Z,2023-03-10T08:40:27Z,4085044935,389,,4083594345,376,,,,,,,,,,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972131,14,80,1,1,11,80jtkz2echk6yyyb9e2595cxr,0,10.4,49.6,2023-03-07T19:48:14.740Z,2023-03-10T08:40:32Z,4085045003,178,,,,,,,,,,,,,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972161,15,1,1,1,15,80jtkz2echk6yyyb9e2595cxr,0,10.4,49.6,2023-03-07T19:48:18.477Z,2023-03-10T08:40:36Z,4081126983,212,59.6,4081126985,213,0.1,4081126977,56,Center,4081126979,140,66.7,4081126987,1,,4081126981,141,61.2,4081126975,198,,4085045029,178,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,4081126973,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972181,17,1,1,1,18,9db4t34qy4owglhvvgwf5l22i,0,34.8,33,2023-03-07T19:48:22.050Z,2023-03-10T08:40:46Z,4081127089,3,,4085045091,178,,4081127097,212,6.1,4081127091,56,Back,4081127095,141,34.2,4081127099,213,0.1,4081127093,140,40.6,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972197,16,61,1,1,21,80jtkz2echk6yyyb9e2595cxr,1,53,74.5,2023-03-07T19:48:24.682Z,2023-03-10T08:40:50Z,4081127177,56,Center,4085045133,178,,,,,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972253,17,1,1,1,22,80jtkz2echk6yyyb9e2595cxr,1,55.5,67.3,2023-03-07T19:48:26.346Z,2023-03-10T08:40:53Z,4081127465,141,70.3,4081127463,140,46.4,4085045153,178,,4081127467,212,9.8,4081127461,56,Back,4081127469,213,2.9,,,,,,,610qf6vm0fsq97hvdcpj4ka95,T. Lowery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972255,18,4,1,1,24,80jtkz2echk6yyyb9e2595cxr,1,48.4,63.4,2023-03-07T19:48:27.674Z,2023-03-10T08:42:30Z,4081127477,56,Back,4081127479,152,,4081127481,286,,4081127475,294,,4081127473,13,,4081127579,233,18,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972265,18,4,1,1,24,9db4t34qy4owglhvvgwf5l22i,0,51.6,36.6,2023-03-07T19:48:27.675Z,2023-03-10T08:42:29Z,4081127537,285,,4081127531,294,,4081127535,152,,4081127533,56,Center,4081127529,13,,4081127583,233,18,4085045841,178,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972891,19,1,1,2,31,80jtkz2echk6yyyb9e2595cxr,0,51.2,61.1,2023-03-07T19:49:35.317Z,2023-03-10T08:42:34Z,4085045911,178,,4081130715,141,16.8,4081130709,152,,4081130713,140,79.1,4081130707,155,,4081130721,1,,4081130717,212,42.0,4081130711,56,Right,9kacd96xriqrc23e0a8vzov3e,R. Towler,,4081130705,5,,4081130719,213,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,
2516972935,19,1,1,2,34,9db4t34qy4owglhvvgwf5l22i,1,22.4,84.4,2023-03-07T19:49:38.356Z,2023-03-10T08:42:38Z,4081130915,213,0.5,4081130909,140,32.2,4081130907,56,Back,4081130913,212,11.5,4081130911,141,91.8,4081130905,3,,4085045941,388,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517443547,749,49,1,2,36,9db4t34qy4owglhvvgwf5l22i,1,35.3,83,2023-03-07T19:49:39.516Z,2023-03-10T08:42:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972949,20,1,1,2,36,9db4t34qy4owglhvvgwf5l22i,0,33.9,93.5,2023-03-07T19:49:39.563Z,2023-03-10T08:42:48Z,4081130977,140,52.2,4081130975,56,Left,4085046021,178,,4081130979,141,92.6,4081130983,213,6.3,4081130981,212,19.2,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972931,20,61,1,2,36,80jtkz2echk6yyyb9e2595cxr,1,57.6,10,2023-03-07T19:49:40.005Z,2023-03-10T08:42:52Z,4085046063,178,,4081130889,56,Right,,,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517443617,980,49,1,2,39,80jtkz2echk6yyyb9e2595cxr,1,32.3,19.6,2023-03-07T19:49:43.229Z,2023-03-10T08:42:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516972997,21,1,1,2,39,80jtkz2echk6yyyb9e2595cxr,1,26.6,11,2023-03-07T19:49:43.288Z,2023-03-10T08:42:58Z,4085046103,178,,4081131257,213,2.3,4081131251,140,12.0,4081131255,212,22.6,4081131253,141,35.5,4081131249,56,Back,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973001,22,1,1,2,43,80jtkz2echk6yyyb9e2595cxr,1,12,35.5,2023-03-07T19:49:46.560Z,2023-03-10T08:43:07Z,4081131287,140,25.6,4085046157,178,,4081131289,141,27.3,4081131291,212,15.3,4081131285,56,Back,4081131293,213,5.9,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973027,23,1,1,2,44,80jtkz2echk6yyyb9e2595cxr,1,25.6,27.3,2023-03-07T19:49:47.953Z,2023-03-10T08:43:09Z,4081131451,213,4.1,4081131447,141,10.4,4081131449,212,13.8,4085046177,178,,4081131445,140,18.4,4081131443,56,Back,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973051,24,1,1,2,46,80jtkz2echk6yyyb9e2595cxr,0,18.4,9.7,2023-03-07T19:49:50.192Z,2023-03-10T08:43:12Z,4081131601,1,,4081131593,140,66.3,4081131595,141,14.3,4081131599,213,0.1,4081131591,56,Right,4081131597,212,50.4,4081131589,155,,4085046211,178,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973075,21,1,1,2,48,9db4t34qy4owglhvvgwf5l22i,1,38,85.4,2023-03-07T19:49:52.452Z,2023-03-10T08:43:16Z,4081131727,212,19.8,4081131721,56,Center,4081131729,213,5.9,4081131719,3,,4085046237,178,,4081131725,141,74.8,4081131723,140,55.6,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973077,22,49,1,2,50,9db4t34qy4owglhvvgwf5l22i,1,57.5,75,2023-03-07T19:49:54.410Z,2023-03-10T08:43:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973089,23,1,1,2,51,9db4t34qy4owglhvvgwf5l22i,0,57.5,75,2023-03-07T19:49:55.389Z,2023-03-10T08:43:22Z,4081131779,140,57.6,4081131777,56,Left,4081131783,212,7.8,4085046295,178,,4081131787,213,1.6,4081131781,141,86.5,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973085,26,8,1,2,53,80jtkz2echk6yyyb9e2595cxr,1,39.3,10.4,2023-03-07T19:49:56.581Z,2023-03-10T09:10:02Z,4081131761,56,Back,4085046323,178,,4083597307,384,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973081,25,43,1,2,54,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-07T19:49:57.491Z,2023-03-07T19:50:04Z,4081132053,144,61,4081131745,56,Back,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517443797,981,49,1,2,54,80jtkz2echk6yyyb9e2595cxr,1,33.9,23.4,2023-03-07T19:49:57.721Z,2023-03-10T09:10:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973103,27,1,1,2,54,80jtkz2echk6yyyb9e2595cxr,0,30.1,10.3,2023-03-07T19:49:57.769Z,2023-03-10T08:43:32Z,4081131853,212,30.6,4081131845,155,,4085046383,178,,4081131855,213,0.1,4081131849,140,59.1,4081131847,56,Right,4081131851,141,15.0,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973125,24,1,1,2,55,9db4t34qy4owglhvvgwf5l22i,0,39.1,87.4,2023-03-07T19:49:59.266Z,2023-03-10T08:43:35Z,4081131955,213,2.1,4081131945,3,,4081131953,212,4.1,4085046443,388,,4081131951,141,92.7,4081131947,56,Back,4081131949,140,37.3,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973133,28,1,1,2,57,80jtkz2echk6yyyb9e2595cxr,0,72.7,2.2,2023-03-07T19:50:01.457Z,2023-03-10T08:43:37Z,4081131981,141,5.3,4081131977,56,Right,4081131979,140,75.1,4081131983,212,3.3,4085046481,178,,4081131985,213,0.7,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516973143,25,49,1,2,58,9db4t34qy4owglhvvgwf5l22i,1,27.6,92.4,2023-03-07T19:50:01.628Z,2023-03-10T08:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
