id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,assist,qualifier/18/value,qualifier/15/value
2477266047,5,44,1,0,29,8rfydplrc9ki0sirqi0drcybk,1,63,17.2,2022-10-25T18:46:25.919Z,2022-10-28T12:22:05Z,3872001145,286,,3872001159,233,7,3872001143,56,Right,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266049,7,44,1,0,29,17zuelixesst1z59fwcix2dil,0,37,82.8,2022-10-25T18:46:25.920Z,2022-10-28T08:48:37Z,3872001147,56,Back,3872001183,233,5,3872001149,285,,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266073,6,1,1,0,29,8rfydplrc9ki0sirqi0drcybk,0,65.8,17.3,2022-10-25T18:46:25.982Z,2022-10-28T12:22:05Z,3876748039,388,,3872001313,213,0.1,3872001303,168,,3872001311,212,16.4,3872001309,141,20.7,3872001301,3,,3872001305,56,Right,3872001307,140,81.3,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478221367,1432,67,1,0,32,17zuelixesst1z59fwcix2dil,1,19.1,82,2022-10-25T18:46:29.031Z,2022-10-28T12:22:06Z,3877024619,233,1268,,,,,,,,,,,,,,,,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478221363,1268,67,1,0,32,8rfydplrc9ki0sirqi0drcybk,0,80.9,18,2022-10-25T18:46:29.032Z,2022-10-28T11:38:22Z,3877024629,233,1432,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266077,8,12,1,0,32,17zuelixesst1z59fwcix2dil,1,18.2,87,2022-10-25T18:46:29.100Z,2022-10-28T12:22:06Z,3873754533,140,18.9,3873754535,141,92.1,3873754539,213,1.4,3876748599,389,,3873754537,212,3.5,3872001331,56,Back,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266165,7,3,1,0,35,8rfydplrc9ki0sirqi0drcybk,1,84.8,9.9,2022-10-25T18:46:32.091Z,2022-10-28T08:50:28Z,3873754657,465,,3872001763,286,,3872001761,56,Right,3872001769,233,9,3876750863,178,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266123,9,45,1,0,35,17zuelixesst1z59fwcix2dil,0,15.2,90.1,2022-10-25T18:46:32.091Z,2022-10-28T08:50:29Z,3872001563,285,,3872001795,233,7,3872001561,56,Back,,,,,,,,,,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266183,8,1,1,0,36,8rfydplrc9ki0sirqi0drcybk,1,84.5,10.4,2022-10-25T18:46:33.171Z,2022-10-28T12:22:07Z,3873754913,225,,3873754915,386,,3872001867,140,87.7,3872001869,141,49.4,3876750979,178,,3873761517,210,15,3872001871,212,26.7,3872001873,213,1.4,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,1,3872001861,2,3872001865,56,Center,3873754917,20,3872001863,155,3873761519,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478221421,1269,67,1,0,37,8rfydplrc9ki0sirqi0drcybk,1,85.7,42.4,2022-10-25T18:46:34.099Z,2022-10-28T12:22:06Z,3877025019,233,1433,,,,,,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478221419,1433,67,1,0,37,17zuelixesst1z59fwcix2dil,0,14.3,57.6,2022-10-25T18:46:34.100Z,2022-10-28T11:38:40Z,3877025029,233,1269,,,,,,,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477610829,765,15,1,0,37,8rfydplrc9ki0sirqi0drcybk,1,87.5,41.8,2022-10-25T18:46:34.114Z,2022-10-28T12:22:07Z,3873761531,29,,3873761535,55,8,3873761529,80,,3873761549,230,98.8,3873761079,20,,3873760783,56,Center,3873761539,102,47.9,3875198935,233,10,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,3873761541,103,3873761545,146,88.8,3873761551,231,3873760779,22,3873761547,147,19,48.7,42.4,3873761533,154,3876751489,178,3873760781,17,3873761083,82,3873761543,328,,,,,,,,,,,,,,,,
2477266211,10,10,1,0,37,17zuelixesst1z59fwcix2dil,1,10.5,60.4,2022-10-25T18:46:34.130Z,2022-10-28T08:51:04Z,3872002005,56,Back,3873761829,94,,3875198959,233,765,3876751559,178,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266325,10,6,1,0,40,8rfydplrc9ki0sirqi0drcybk,1,96.3,35.7,2022-10-25T18:46:37.537Z,2022-10-28T08:51:20Z,3872002521,75,,3872002519,56,Center,3872002555,233,11,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266223,11,6,1,0,40,17zuelixesst1z59fwcix2dil,0,3.7,64.3,2022-10-25T18:46:37.537Z,2022-10-28T08:51:20Z,3872002569,233,10,3872002051,56,Back,3872002053,73,,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266257,9,43,1,0,41,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-10-25T18:46:38.237Z,2022-10-25T18:46:54Z,3872002179,22,0,3872002185,56,Center,3872002181,17,0,3872003421,144,39,3872002199,250,0,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266717,11,1,1,1,8,8rfydplrc9ki0sirqi0drcybk,0,99.5,0.5,2022-10-25T18:47:05.005Z,2022-10-28T08:51:24Z,3872004403,141,43.1,3872004393,6,,3872004399,56,Center,3872004405,212,31.1,3872004391,2,,3872004401,140,88.6,3872004395,155,,3873767073,20,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,3872004397,224,3872004407,213,1.9,3876752259,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266709,12,44,1,1,9,17zuelixesst1z59fwcix2dil,1,11,57,2022-10-25T18:47:06.427Z,2022-10-28T12:22:07Z,3872004487,233,12,3872004353,285,,3872004351,56,Back,,,,,,,,,,,,,,,,cjko3mlflwj59pxh7zma03bh1,C. Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266727,12,44,1,1,9,8rfydplrc9ki0sirqi0drcybk,0,89,43,2022-10-25T18:47:06.428Z,2022-10-28T08:51:34Z,3872004511,233,12,3872004469,286,,3872004467,56,Center,,,,,,,,,,,,,,,,555ikrgh0veemzf7reasmqok5,J. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266715,13,12,1,1,9,17zuelixesst1z59fwcix2dil,1,10.5,57,2022-10-25T18:47:06.512Z,2022-10-28T12:22:08Z,3872004465,15,,3872004377,56,Back,3872004383,212,17.9,3872004379,140,27.5,3872004381,141,56.0,3872004385,213,6.2,3876752629,388,,,,,cjko3mlflwj59pxh7zma03bh1,C. Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266809,13,1,1,1,14,8rfydplrc9ki0sirqi0drcybk,1,69.2,26.5,2022-10-25T18:47:10.720Z,2022-10-28T08:51:59Z,3872004867,141,13.7,3872004871,213,5.9,3872004861,56,Right,3876752999,178,,3872004865,140,92.1,3872004869,212,25.6,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266929,14,1,1,1,16,8rfydplrc9ki0sirqi0drcybk,1,92.1,13.7,2022-10-25T18:47:13.338Z,2022-10-28T08:52:06Z,3873767805,387,,3876753191,178,,3873767803,225,,3872005487,56,Center,3872005489,140,78.8,3872005497,1,,3872005493,212,45.4,3872005491,141,77.3,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,3872005495,213,3872005485,155,,3873767807,20,3872005483,2,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477266991,15,1,1,1,22,8rfydplrc9ki0sirqi0drcybk,1,75.9,78.2,2022-10-25T18:47:18.939Z,2022-10-28T08:52:17Z,3872005835,56,Left,3872005839,140,87.6,3872005845,213,0.4,3872005841,141,85.9,3872005843,212,13.4,3876753575,178,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267011,16,1,1,1,23,8rfydplrc9ki0sirqi0drcybk,0,87.6,85.9,2022-10-25T18:47:20.619Z,2022-10-28T08:52:24Z,3873768765,225,,3872005969,213,4.8,3876753795,178,,3872005967,212,17.7,3873768769,72,,3872005963,140,89.7,3872005957,2,,3872005965,141,60.0,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,3872005961,56,3872005959,155,,3873768767,386,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267059,14,12,1,1,24,17zuelixesst1z59fwcix2dil,1,9.1,37,2022-10-25T18:47:21.587Z,2022-10-28T08:52:43Z,3872006177,56,Back,3876754233,178,,3872006195,15,,3872006185,213,6.1,3872006181,141,33.6,3872006179,140,23.6,3872006183,212,15.4,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267145,17,1,1,1,30,8rfydplrc9ki0sirqi0drcybk,1,63.4,59.3,2022-10-25T18:47:26.830Z,2022-10-28T08:52:53Z,3872006603,140,72.5,3872006609,213,5.0,3872006611,1,,3872006605,141,11.9,3872006601,56,Right,3872006599,155,,3872006607,212,33.6,3876754477,178,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267157,18,1,1,1,32,8rfydplrc9ki0sirqi0drcybk,0,69.7,7.3,2022-10-25T18:47:29.677Z,2022-10-28T08:53:00Z,3872006663,212,5.1,3872006657,56,Right,3872006665,213,1.1,3872006661,141,14.0,3872006659,140,71.9,3876754695,178,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267169,15,49,1,1,34,17zuelixesst1z59fwcix2dil,1,27.9,66.3,2022-10-25T18:47:31.026Z,2022-10-28T08:53:06Z,,,,,,,,,,,,,,,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267233,16,1,1,1,36,17zuelixesst1z59fwcix2dil,1,27.9,66.1,2022-10-25T18:47:33.318Z,2022-10-28T08:53:12Z,3872006947,56,Back,3872006951,141,60.8,3872006955,213,3.4,3876755071,178,,3872006949,140,14.1,3872006953,212,14.9,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267289,17,1,1,1,38,17zuelixesst1z59fwcix2dil,1,14.1,64.6,2022-10-25T18:47:35.374Z,2022-10-28T08:53:17Z,3876755189,178,,3872007177,213,0.4,3872007169,56,Back,3872007167,155,,3872007173,141,85.6,3872007179,1,,3872007171,140,48.9,3872007175,212,39.2,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267301,18,1,1,1,40,17zuelixesst1z59fwcix2dil,1,48.9,85.6,2022-10-25T18:47:37.279Z,2022-10-28T08:53:24Z,3872007247,212,9.7,3876755411,178,,3872007243,140,39.9,3872007249,213,3.4,3872007241,56,Back,3872007245,141,82.1,3872007271,156,,,,,88ltcmthybimleezmuyyrmqga,B. Fiabema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267357,19,1,1,1,42,17zuelixesst1z59fwcix2dil,1,37.3,80.2,2022-10-25T18:47:39.637Z,2022-10-28T08:53:33Z,3876755623,178,,3872007483,213,2.8,3872007475,56,Back,3872007479,141,85.0,3872007481,212,9.4,3872007477,140,28.9,,,,,,,cjko3mlflwj59pxh7zma03bh1,C. Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267387,20,1,1,1,44,17zuelixesst1z59fwcix2dil,1,28.1,87.8,2022-10-25T18:47:40.828Z,2022-10-28T08:53:40Z,3876755811,178,,3872007687,212,13.5,3872007685,141,69.4,3872007681,56,Back,3872007689,213,5.1,3872007683,140,33.0,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267467,21,1,1,1,46,17zuelixesst1z59fwcix2dil,1,33.6,62.9,2022-10-25T18:47:43.582Z,2022-10-28T08:53:45Z,3872008077,140,34.2,3876755959,178,,3872008079,141,26.8,3872008075,56,Back,3872008083,213,4.7,3872008081,212,24.6,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267497,22,1,1,1,51,17zuelixesst1z59fwcix2dil,1,34.5,23.4,2022-10-25T18:47:48.091Z,2022-10-28T08:53:51Z,3872008247,212,11.3,3876756105,178,,3872008243,140,28.3,3872008249,213,2.2,3872008241,56,Back,3872008245,141,37.0,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267515,23,1,1,1,55,17zuelixesst1z59fwcix2dil,1,32.4,43.1,2022-10-25T18:47:51.958Z,2022-10-28T08:53:56Z,3872008323,140,44.3,3872008325,141,48.1,3872008321,56,Back,3872008329,213,0.3,3872008327,212,12.9,3876756253,178,,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267573,24,1,1,1,56,17zuelixesst1z59fwcix2dil,1,44.3,48.1,2022-10-25T18:47:52.889Z,2022-10-28T08:54:04Z,3872008653,141,47.6,3872008649,56,Back,3876756465,178,,3872008651,140,33.5,3872008655,212,11.3,3872008657,213,3.2,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267647,25,1,1,1,59,17zuelixesst1z59fwcix2dil,1,33.8,47.9,2022-10-25T18:47:56.631Z,2022-10-28T08:54:21Z,3872009059,212,28.4,3872009055,140,43.5,3872009053,56,Back,3876756979,178,,3872009057,141,8.9,3872009061,213,5.1,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267665,26,1,1,2,2,17zuelixesst1z59fwcix2dil,0,43.5,8.8,2022-10-25T18:47:59.364Z,2022-10-28T08:54:32Z,3872009135,56,Right,3876757331,178,,3872009139,141,15.9,3873771631,155,,3872009141,212,39.1,3872009145,1,,3872009137,140,80.5,3872009143,213,0.1,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267699,19,1,1,2,5,8rfydplrc9ki0sirqi0drcybk,1,16.8,78.4,2022-10-25T18:48:01.753Z,2022-10-28T08:54:43Z,3872009293,213,5.9,3872009287,140,25.1,3872009291,212,9.5,3872009285,56,Back,3872009289,141,72.7,3876757691,388,,3872009283,3,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267701,20,49,1,2,6,8rfydplrc9ki0sirqi0drcybk,1,28.3,70.3,2022-10-25T18:48:03.399Z,2022-10-28T08:54:50Z,,,,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267727,21,1,1,2,6,8rfydplrc9ki0sirqi0drcybk,1,28.3,70.3,2022-10-25T18:48:03.422Z,2022-10-28T08:54:56Z,3876758087,178,,3872009409,140,21.9,3872009415,213,4.1,3872009411,141,56.0,3872009407,56,Back,3872009413,212,11.8,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267811,22,1,1,2,9,8rfydplrc9ki0sirqi0drcybk,1,22.6,50.9,2022-10-25T18:48:06.715Z,2022-10-28T08:55:10Z,3872009857,212,22.2,3872009859,213,4.7,3872009851,56,Back,3872009855,141,18.3,3876758503,178,,3872009853,140,22.1,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267833,23,1,1,2,13,8rfydplrc9ki0sirqi0drcybk,0,23.7,4.4,2022-10-25T18:48:09.810Z,2022-10-28T08:55:21Z,3872009955,213,0.0,3872009951,141,7.1,3876758859,178,,3872009953,212,37.7,3872009949,140,59.6,3872009945,157,,3872009947,56,Right,3872009957,1,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477267853,27,49,1,2,15,17zuelixesst1z59fwcix2dil,1,44.9,85.6,2022-10-25T18:48:12.145Z,2022-10-28T08:55:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
