id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2515036849,1,34,16,0,0,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-04T14:15:06.359Z,2023-03-04T15:02:39Z,4070847403,197,4637,4070847401,194,5mx96hmn7ophhuvmybmf1esid,4070847405,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4070847393,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5",4070847395,59,"1, 21, 24, 2, 15, 4, 10, 12, 18, 11, 19, 3, 6, 7, 9, 27, 29",4070847399,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",4070847391,30,"9tlowuu89l3fnv5iowela1ca2, 6g8w8yuvkuayxcegsvzcjmmzt, 1y7e8a23pc4xlc6ori1o1b8tm, 5mx96hmn7ophhuvmybmf1esid, dwp8bqc4rdleti92n0s6q9rdh, 8q4vt9778kxds17wm6e9hdoiy, 2sqsqi4h0d982a171bfuqnd91, cz9jf3ozld7o0hns2xmn54b56, 43dtg3eg858i3agncnpq3p1wp, 33eqc4ye34v5r0ix9cqg9fo4p, 4wzaq9gqohygfo22tjibldfjd, 91mshvbc4rk9cf0chhgukakiy, 76j19abwcie5w5hptkewlh0bt, dz4jeb7rhr5jt3grs4evbs5bd, 4db9vewyt9kiqtqd5e0rloodm, 6dhwu4p5uu6oiada4q13g5tk9, 8mxu20zdh9wrguq79ib8y5m21",4070847397,130,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515037027,1,34,16,0,0,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-03-04T14:15:20.012Z,2023-03-06T09:26:43Z,4070848477,194,bsrhtxhpnlxho2o4zvli5qmeh,4070848481,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4070848469,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4070848465,30,"3oyhjrd1ohnwf1x3d65997xzp, 50c2v0l2cmkh82vso5tnjv3yt, 987r1vdgx95x30elzrisjrzs9, 3jzhwh7lq7xzcz7clm28h0mvp, bsrhtxhpnlxho2o4zvli5qmeh, cqfbp8me2n00cve66v797omvp, 8olbkp9lqy3em5s9h7a4aod4a, 6fphke4c1tsj6xvvp7aki65sl, 33ci88veciqvd4w5y145dyooa, uluqgj69z6yunsl8m505lyi, 8g19rw3eni5p8jt5v1j9skwdl, 7cznyew8xg3fxfqeexid7pxt6, 50flg4aoq4l0glnh61yzngc7p, exrh01dw52b651aet2am7v015, 5rmk7be4cd9cg1c9re06r1r3e, 1lu7wsceoivdbsvqanykrr07p, cz30ywnq6p6dig7x3hu6h7cnp, 3cy13tw0tdconbwzlwteg6xas",4070848473,130,4,4070848479,197,18534,4070848475,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4070848471,59,"13, 2, 16, 8, 5, 4, 14, 17, 22, 27, 11, 3, 18, 21, 25, 30, 33, 39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070383,2,32,1,0,0,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-04T15:00:32Z,2023-03-07T01:39:57Z,4071014043,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070805,4,32,1,0,0,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-03-04T15:00:32Z,2023-03-04T15:01:16Z,4071015955,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515313407,894,1,1,0,0,ahm0t06rup1bkd9z0mxl2lmph,1,50.3,50,2023-03-04T15:00:32.066Z,2023-03-07T10:12:17Z,4072297293,140,24.8,4072297291,56,Back,4072297299,212,26.8,4072297303,279,S,4072297301,213,3.1,4080051455,178,,4072297297,141,51.3,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070111,3,43,1,0,0,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-03-04T15:00:32.447Z,2023-03-04T15:01:08Z,4071012777,127,Right to Left,4071015457,144,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515314193,897,43,1,0,2,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-03-04T15:00:34Z,2023-03-04T17:53:33Z,4072301727,141,100.0,4072301731,213,0.8,4072301733,1,0,4072504483,144,1,4072301723,56,Left,4072301721,157,0,4072301725,140,50.1,4072301729,212,43.6,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515315603,901,1,1,0,3,ahm0t06rup1bkd9z0mxl2lmph,0,25.9,63.9,2023-03-04T15:00:35.378Z,2023-03-07T10:12:26Z,4072309303,141,100.0,4072309301,140,63.0,4072309309,1,,4072309305,212,46.5,4080051975,178,,4072309299,56,Left,4072309297,157,,4072309307,213,0.6,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070723,3,5,1,0,6,b3vbyitzi3nrw9ehj1eoko219,1,40.2,-1.2,2023-03-04T15:00:38.357Z,2023-03-07T10:12:38Z,4071015529,56,Back,4072503717,233,896,4071015531,347,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515314033,896,5,1,0,6,ahm0t06rup1bkd9z0mxl2lmph,0,59.8,101.2,2023-03-04T15:00:38.357Z,2023-03-07T10:12:38Z,4072300851,347,,4072300849,56,Left,4072503743,233,3,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070815,4,1,1,0,17,b3vbyitzi3nrw9ehj1eoko219,0,31.5,0,2023-03-04T15:00:49.287Z,2023-03-07T10:12:46Z,4071016023,1,,4071016013,56,Right,4071016015,140,65.5,4071016019,212,37.1,4071016011,107,,4071016021,213,0.3,4071016017,141,13.2,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516430847,712,61,1,0,18,b3vbyitzi3nrw9ehj1eoko219,1,65.1,6.1,2023-03-04T15:00:50.926Z,2023-03-07T10:15:37Z,4078216541,56,Right,4080058765,178,,4080058763,15,,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516430789,903,61,1,0,19,ahm0t06rup1bkd9z0mxl2lmph,1,33.7,94.5,2023-03-04T15:00:51.022Z,2023-03-07T10:23:16Z,4080056579,21,,4080056581,178,,4078216269,56,Back,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516430925,904,61,1,0,19,ahm0t06rup1bkd9z0mxl2lmph,0,36.3,91.6,2023-03-04T15:00:51.638Z,2023-03-07T10:15:06Z,4080060691,21,,4080060693,178,,4078216959,56,Back,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516824489,883,67,1,0,20,b3vbyitzi3nrw9ehj1eoko219,1,54.2,16.4,2023-03-04T15:00:52.058Z,2023-03-07T14:11:18Z,4080326149,233,1426,,,,,,,,,,,,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516824483,1426,67,1,0,20,ahm0t06rup1bkd9z0mxl2lmph,0,45.8,83.6,2023-03-04T15:00:52.059Z,2023-03-07T11:49:46Z,4080326157,233,883,,,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070831,5,1,1,0,20,b3vbyitzi3nrw9ehj1eoko219,0,53,15.9,2023-03-04T15:00:52.064Z,2023-03-07T14:11:18Z,4071016071,140,69.5,4071016079,212,26.7,4071016075,141,45.8,4071016083,213,0.9,4071016067,56,Center,4080087281,178,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516431229,906,49,1,0,21,ahm0t06rup1bkd9z0mxl2lmph,1,33.7,52.7,2023-03-04T15:00:53.774Z,2023-03-07T10:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516431129,905,1,1,0,21,ahm0t06rup1bkd9z0mxl2lmph,0,32.7,37.8,2023-03-04T15:00:53.793Z,2023-03-07T10:23:47Z,4078218147,213,0.7,4080088173,178,,4078218151,1,,4078218137,140,61.2,4078218135,56,Center,4078218139,141,72.9,4078218143,212,38.3,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516431353,713,49,1,0,23,b3vbyitzi3nrw9ehj1eoko219,1,35.9,9.2,2023-03-04T15:00:55.852Z,2023-03-07T10:23:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070915,6,1,1,0,23,b3vbyitzi3nrw9ehj1eoko219,1,41.8,26.5,2023-03-04T15:00:55.883Z,2023-03-07T10:24:24Z,4071016487,141,10.3,4080090663,178,,4071016491,213,5.1,4071016485,140,46.2,4071016489,212,11.9,4071016481,56,Back,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516826695,1470,43,1,0,25,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-03-04T15:00:57.563Z,2023-03-07T11:54:13Z,4080337059,144,83,4080336561,399,226029,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070981,7,1,1,0,26,b3vbyitzi3nrw9ehj1eoko219,0,46.1,10.3,2023-03-04T15:00:58.505Z,2023-03-07T10:24:41Z,4080091447,178,,4071016827,212,54.6,4071016823,140,97.2,4071016819,155,,4071016829,213,0.2,4071016825,141,25.3,4071016821,56,Center,4071016831,1,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071131,6,52,1,0,30,ahm0t06rup1bkd9z0mxl2lmph,1,3.1,67.8,2023-03-04T15:01:02.196Z,2023-03-07T10:25:47Z,4078219851,377,,4080091931,178,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071297,7,1,1,0,33,ahm0t06rup1bkd9z0mxl2lmph,1,6.4,60,2023-03-04T15:01:05.750Z,2023-03-07T10:25:54Z,4071018077,140,15.1,4071018081,141,38.0,4071018085,212,17.5,4071018089,213,5.3,4080095437,178,,4071018073,123,,4071018075,56,Back,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071441,8,1,1,0,38,ahm0t06rup1bkd9z0mxl2lmph,1,15.1,38,2023-03-04T15:01:10.073Z,2023-03-07T10:25:59Z,4071018735,140,8.2,4071018739,212,15.3,4071018733,56,Back,4071018741,213,2.1,4071018737,141,57.8,4080095679,178,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071559,9,1,1,0,39,ahm0t06rup1bkd9z0mxl2lmph,1,8.2,57.8,2023-03-04T15:01:11.917Z,2023-03-07T10:26:06Z,4071019279,140,7.9,4080096185,178,,4071019277,56,Back,4071019283,212,20.7,4071019281,141,88.3,4071019285,213,1.6,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070865,5,43,1,0,41,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-03-04T15:01:13.532Z,2023-03-04T17:04:00Z,4071016213,56,Center,4071016445,1,0,4071016215,140,62.4,4071016219,212,43.4,4071016221,213,0.7,4072310317,144,1,4071016217,141,76.4,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071687,10,1,1,0,42,ahm0t06rup1bkd9z0mxl2lmph,0,7.9,88.3,2023-03-04T15:01:14.655Z,2023-03-07T10:26:10Z,4071019899,1,,4071019895,212,57.2,4071019891,140,62.2,4080096427,178,,4078358379,155,,4071019893,141,80.8,4071019897,213,6.2,4071019889,56,Left,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071583,8,44,1,0,45,b3vbyitzi3nrw9ehj1eoko219,1,40.4,21.6,2023-03-04T15:01:17.545Z,2023-03-07T14:11:19Z,4071019361,56,Back,4071030223,233,11,4071019365,285,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071787,11,44,1,0,45,ahm0t06rup1bkd9z0mxl2lmph,0,59.6,78.4,2023-03-04T15:01:17.546Z,2023-03-07T10:26:19Z,4071020331,286,,4071020327,56,Center,4071030349,233,8,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071695,9,1,1,0,45,b3vbyitzi3nrw9ehj1eoko219,1,44.5,24,2023-03-04T15:01:17.606Z,2023-03-07T14:11:19Z,4071019929,56,Center,4071019949,213,0.4,4071019945,212,16.1,4071019939,141,32.2,4071019935,140,58.9,4080097321,388,,4071019927,3,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071709,10,49,1,0,46,b3vbyitzi3nrw9ehj1eoko219,1,58.9,32.2,2023-03-04T15:01:18.785Z,2023-03-07T10:26:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071727,11,1,1,0,46,b3vbyitzi3nrw9ehj1eoko219,1,58.9,32.2,2023-03-04T15:01:18.859Z,2023-03-07T10:31:44Z,4071020079,212,19.8,4071020075,141,38.0,4080098289,178,,4071020063,56,Back,4071020083,213,2.9,4071020069,140,40.4,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
