id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2545030109,6,5,1,0,9,1musyruv2ufjrjnj6gvdbr8kt,1,63.1,-1.4,2023-05-07T11:02:33.830Z,2023-05-09T19:17:43Z,4257948147,233,5,4257948135,347,,4257948133,56,Right,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030201,7,1,1,0,19,1musyruv2ufjrjnj6gvdbr8kt,1,70.4,0,2023-05-07T11:02:43.425Z,2023-05-09T19:17:52Z,4257948595,212,3.0,4257948587,56,Right,4257948593,141,1.7,4257948591,140,71.9,4257948583,107,,4257948599,213,1.0,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030211,8,1,1,0,20,1musyruv2ufjrjnj6gvdbr8kt,1,69.2,11.4,2023-05-07T11:02:44.277Z,2023-05-09T19:17:59Z,4257948645,212,5.3,4257948639,56,Right,4257948647,213,4.3,4257948641,140,67.0,4257948809,233,6,4258259201,156,,4257948643,141,4.4,4265246943,178,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030225,10,1,1,0,21,1musyruv2ufjrjnj6gvdbr8kt,0,64.4,3.8,2023-05-07T11:02:45.988Z,2023-05-09T19:18:03Z,4257951403,236,,4257948723,140,66.0,4265246991,178,,4257948729,213,0.2,4257951409,286,,4257948721,56,Right,4257948727,212,1.7,4257951405,233,6,cyrr9517kjkt2l5tuqe966zth,L. Palmer,4257948725,141,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030213,9,43,1,0,21,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-05-07T11:02:46.058Z,2023-05-07T11:03:10Z,4257948651,347,0,4257950725,144,5,4257948649,56,Right,,,,,,,,,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030241,6,74,1,0,21,3ptd7zlc5isrongig0wij2id4,1,32.6,95,2023-05-07T11:02:46.103Z,2023-05-09T19:18:08Z,4265247095,178,,4257948771,56,Back,4257948773,285,,4257948827,233,10,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030249,7,5,1,0,23,3ptd7zlc5isrongig0wij2id4,0,30.7,101.7,2023-05-07T11:02:47.253Z,2023-05-09T19:18:13Z,4257948821,347,,4257952125,233,11,4257948819,56,Back,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030231,11,5,1,0,23,1musyruv2ufjrjnj6gvdbr8kt,1,69.3,-1.7,2023-05-07T11:02:47.253Z,2023-05-09T19:18:14Z,4257952087,233,7,4257948739,56,Right,4257948741,347,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030399,8,57,1,0,26,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-05-07T11:02:51.101Z,2023-05-09T19:18:24Z,4257949647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030451,12,57,1,0,26,1musyruv2ufjrjnj6gvdbr8kt,0,0,0,2023-05-07T11:02:51.101Z,2023-05-09T19:18:24Z,4257949909,56,Right,,,,,,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030639,9,1,1,0,46,3ptd7zlc5isrongig0wij2id4,0,26.8,100,2023-05-07T11:03:10.450Z,2023-05-09T19:18:29Z,4257950957,107,,4257950963,141,92.9,4257950971,1,,4257950961,140,49.2,4257950965,212,24.3,4257950959,56,Back,4257950969,213,6.0,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030697,13,1,1,0,48,1musyruv2ufjrjnj6gvdbr8kt,0,46.8,8.8,2023-05-07T11:03:12.305Z,2023-05-09T19:18:36Z,4265247279,178,,4257951185,141,0.0,4257951187,212,30.3,4257951191,1,,4257951183,140,75.1,4257951181,56,Right,4257951179,157,,4257951189,213,6.1,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030823,10,5,1,0,50,3ptd7zlc5isrongig0wij2id4,1,30.7,101,2023-05-07T11:03:15.016Z,2023-05-09T19:18:39Z,4257951777,347,,4257951841,233,14,4257951775,56,Back,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545030705,14,5,1,0,50,1musyruv2ufjrjnj6gvdbr8kt,0,69.3,-1,2023-05-07T11:03:15.016Z,2023-05-09T19:18:39Z,4257951863,233,10,4257951207,347,,4257951205,56,Right,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031035,11,1,1,1,10,3ptd7zlc5isrongig0wij2id4,1,36.5,100,2023-05-07T11:03:34.501Z,2023-05-09T19:24:15Z,4257952977,56,Back,4257952975,107,,4257952985,213,5.0,4257952979,140,39.7,4257952983,212,13.2,4257952981,141,83.3,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031069,12,1,1,1,11,3ptd7zlc5isrongig0wij2id4,1,39.8,83.6,2023-05-07T11:03:35.182Z,2023-05-09T19:24:25Z,4257953145,212,6.6,4257953139,56,Back,4265251565,178,,4257953147,213,2.5,4257953143,141,89.7,4257953141,140,34.9,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031095,13,1,1,1,12,3ptd7zlc5isrongig0wij2id4,0,33.4,91.1,2023-05-07T11:03:36.364Z,2023-05-09T19:24:29Z,4257953305,213,0.3,4257953307,1,,4257953301,141,100.0,4257953303,212,25.7,4257953297,56,Left,4257953295,157,,4265251633,178,,4257953299,140,56.8,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031099,14,5,1,1,15,3ptd7zlc5isrongig0wij2id4,0,55.4,102,2023-05-07T11:03:39.457Z,2023-05-09T19:24:34Z,4257954777,233,15,4257953319,347,,4257953317,56,Left,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031347,15,5,1,1,15,1musyruv2ufjrjnj6gvdbr8kt,1,44.6,-2,2023-05-07T11:03:39.457Z,2023-05-09T19:24:34Z,4257954673,347,,4257954671,56,Back,4257954709,233,14,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031393,16,1,1,1,32,1musyruv2ufjrjnj6gvdbr8kt,1,58.1,0,2023-05-07T11:03:57.006Z,2023-05-09T19:24:38Z,4257954969,107,,4257954983,213,1.5,4257954981,212,5.0,4257954979,141,6.4,4257954973,56,Right,4257954975,140,58.5,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031415,17,1,1,1,33,1musyruv2ufjrjnj6gvdbr8kt,1,58.5,6.4,2023-05-07T11:03:57.813Z,2023-05-09T19:24:46Z,4257955095,140,57.1,4257955097,141,1.4,4257955093,56,Right,4265251837,178,,4257955099,212,3.7,4257955101,213,4.3,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031427,18,1,1,1,34,1musyruv2ufjrjnj6gvdbr8kt,1,57.1,1.4,2023-05-07T11:03:58.757Z,2023-05-09T19:24:50Z,4257955179,212,3.1,4257955181,213,1.0,4257955175,140,58.8,4257955177,141,5.2,4257955173,56,Right,4265251945,178,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031443,19,1,1,1,36,1musyruv2ufjrjnj6gvdbr8kt,0,58.8,5.2,2023-05-07T11:04:00.480Z,2023-05-09T19:24:55Z,4265252051,178,,4257955255,213,0.0,4257955247,56,Right,4257955253,212,8.0,4257955251,141,5.5,4257955249,140,66.4,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031445,15,49,1,1,37,3ptd7zlc5isrongig0wij2id4,1,40,93,2023-05-07T11:04:01.233Z,2023-05-09T19:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031485,16,3,1,1,38,3ptd7zlc5isrongig0wij2id4,0,38.2,94.8,2023-05-07T11:04:02.800Z,2023-05-09T19:25:09Z,4257955451,286,,4261616459,465,,4257955449,56,Back,4257955609,233,20,4265252229,178,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031501,20,7,1,1,38,1musyruv2ufjrjnj6gvdbr8kt,1,61.8,5.2,2023-05-07T11:04:02.905Z,2023-05-09T19:25:13Z,4265252269,178,,4261616639,383,,4257955603,233,16,4257955545,56,Right,4257955547,285,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031505,21,49,1,1,40,1musyruv2ufjrjnj6gvdbr8kt,1,63.5,5.5,2023-05-07T11:04:04.721Z,2023-05-09T19:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031657,22,1,1,1,40,1musyruv2ufjrjnj6gvdbr8kt,1,63.5,5.5,2023-05-07T11:04:04.993Z,2023-05-09T19:25:20Z,4265252339,178,,4257956337,56,Center,4257956339,140,56.9,4257956345,213,1.8,4257956343,212,30.4,4257956341,141,49.0,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031695,23,1,1,1,47,1musyruv2ufjrjnj6gvdbr8kt,1,68.4,70.8,2023-05-07T11:04:11.521Z,2023-05-09T19:25:26Z,4257956547,56,Left,4265252395,178,,4257956549,140,77.3,4257956557,213,1.0,4257956551,141,91.8,4257956555,212,17.1,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031703,24,1,1,1,49,1musyruv2ufjrjnj6gvdbr8kt,0,77.8,92.4,2023-05-07T11:04:13.597Z,2023-05-09T19:25:37Z,4262214791,233,17,4261617477,286,,4261617475,236,,4257956605,141,89.3,4265252537,178,,4257956607,212,3.1,4257956603,140,75.6,4257956601,56,Left,3fjobcho19bkofw9h042i2v9x,M. Johnson,4257956609,213,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031721,17,74,1,1,49,3ptd7zlc5isrongig0wij2id4,1,12.6,14,2023-05-07T11:04:13.652Z,2023-05-09T19:25:43Z,4265252599,178,,4261617629,285,,4262214811,233,24,4257956687,56,Back,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031747,18,45,1,1,52,3ptd7zlc5isrongig0wij2id4,0,22.5,11.8,2023-05-07T11:04:16.263Z,2023-05-09T19:25:47Z,4257956935,233,25,4257956785,285,,4257956781,56,Back,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031765,25,3,1,1,52,1musyruv2ufjrjnj6gvdbr8kt,1,77.5,88.2,2023-05-07T11:04:16.263Z,2023-05-09T19:25:47Z,4265252653,178,,4257956897,233,18,4257956867,286,,4257956865,56,Left,4261617811,465,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031815,26,1,1,1,54,1musyruv2ufjrjnj6gvdbr8kt,0,83.1,94.7,2023-05-07T11:04:18.521Z,2023-05-09T19:25:51Z,4257957129,213,5.2,4257957121,140,100.0,4257957127,212,38.3,4257957131,1,,4261618431,224,,4265252681,178,,4257957119,56,Center,4257957117,155,,ekbsso6hq913ss7jerbusyled,B. Bannan,4257957123,141,45.2,4257957115,2,4261618433,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031837,19,5,1,1,57,3ptd7zlc5isrongig0wij2id4,1,-1,52,2023-05-07T11:04:21.353Z,2023-05-09T19:25:54Z,4257957207,346,,4257957205,56,Back,4257957225,233,27,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031831,27,5,1,1,57,1musyruv2ufjrjnj6gvdbr8kt,0,101,48,2023-05-07T11:04:21.353Z,2023-05-09T19:25:54Z,4257957261,233,19,4257957183,56,Center,4257957185,346,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032337,20,1,1,2,27,3ptd7zlc5isrongig0wij2id4,0,5.1,43.4,2023-05-07T11:04:51.300Z,2023-05-09T19:25:58Z,4257960177,213,6.0,4257960167,124,,4257960171,140,66.4,4257960173,141,12.5,4257960175,212,67.7,4257960181,74,,4257960169,56,Right,4257960179,1,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032359,28,49,1,2,32,1musyruv2ufjrjnj6gvdbr8kt,1,27.4,89.3,2023-05-07T11:04:56.603Z,2023-05-09T19:26:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032417,29,1,1,2,32,1musyruv2ufjrjnj6gvdbr8kt,0,27.4,89.3,2023-05-07T11:04:56.651Z,2023-05-09T19:26:09Z,4265252793,178,,4257960625,140,58.3,4257960627,141,85.3,4257960621,56,Left,4257960615,157,,4257960639,1,,4257960631,212,32.6,4257960635,213,6.2,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032391,21,44,1,2,34,3ptd7zlc5isrongig0wij2id4,1,43.8,18.3,2023-05-07T11:04:58.338Z,2023-05-09T21:20:07Z,4257960487,56,Back,4257960701,233,30,4257960489,285,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032425,30,44,1,2,34,1musyruv2ufjrjnj6gvdbr8kt,0,56.2,81.7,2023-05-07T11:04:58.339Z,2023-05-09T19:26:16Z,4257960669,286,,4257960713,233,21,4257960667,56,Left,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032407,22,1,1,2,34,3ptd7zlc5isrongig0wij2id4,0,46.3,25.5,2023-05-07T11:04:58.383Z,2023-05-09T21:20:07Z,4257960559,140,69.4,4265252945,388,,4257960555,3,,4257960565,213,6.3,4257960557,56,Center,4257960563,212,24.3,4257960561,141,25.2,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032525,31,1,1,2,35,1musyruv2ufjrjnj6gvdbr8kt,1,31.6,72.7,2023-05-07T11:04:59.870Z,2023-05-09T19:26:29Z,4265252987,178,,4257961257,140,67.7,4257961267,213,0.1,4257961263,212,38.1,4257961271,1,,4257961253,56,Center,4257961261,141,78.7,4257961249,3,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032537,32,44,1,2,37,1musyruv2ufjrjnj6gvdbr8kt,1,64,77,2023-05-07T11:05:02.081Z,2023-05-09T21:20:08Z,4257961317,56,Center,4257961323,286,,4257961345,233,23,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032449,23,44,1,2,37,3ptd7zlc5isrongig0wij2id4,0,36,23,2023-05-07T11:05:02.082Z,2023-05-09T19:26:32Z,4257961389,233,32,4257960813,56,Back,4257960815,285,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032553,33,1,1,2,38,1musyruv2ufjrjnj6gvdbr8kt,0,67.8,78.8,2023-05-07T11:05:02.214Z,2023-05-09T21:20:08Z,4265253117,178,,4257961419,141,75.1,4257961429,213,4.3,4257961407,3,,4257961415,140,66.7,4257961425,212,2.8,4257961411,56,Center,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
