id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,assist
2535576881,10,1,1,0,15,8w89tsles26jm12aoelwvlttt,0,29.5,97.2,2023-04-18T18:46:20.200Z,2023-04-20T14:13:42Z,4200606513,56,Back,4200606521,212,6.4,4200614207,236,,4200614209,233,3,4204282395,178,,4200606523,213,5.7,4200614213,286,,4200606517,141,92.0,9r28zj6fz3z8dzojktwambsut,Z. Jules,4200606515,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576897,3,74,1,0,15,2ezfenuwk3y65p8jdbj55xqt0,1,56,10.3,2023-04-18T18:46:20.286Z,2023-04-20T14:07:40Z,4200614237,233,10,4200614171,285,,4200606565,56,Right,4204282447,178,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576971,11,1,1,0,16,8w89tsles26jm12aoelwvlttt,1,20.6,88.9,2023-04-18T18:46:21.517Z,2023-04-20T13:09:20Z,4200606883,212,30.4,4200606879,140,49.5,4204282507,178,,4200606885,213,0.1,4200606881,141,91.4,4200606877,56,Back,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576979,12,3,1,0,19,8w89tsles26jm12aoelwvlttt,0,55.6,85.4,2023-04-18T18:46:24.295Z,2023-04-20T13:09:23Z,4200606923,56,Left,4200606925,286,,4204282583,178,,4200607055,233,4,4202362141,465,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576997,4,7,1,0,19,2ezfenuwk3y65p8jdbj55xqt0,1,44.4,14.6,2023-04-18T18:46:24.423Z,2023-04-20T13:09:27Z,4200606997,285,,4200606995,56,Back,4202365153,384,,4200607027,233,12,4204282625,178,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535576999,5,61,1,0,21,2ezfenuwk3y65p8jdbj55xqt0,0,38.5,22.4,2023-04-18T18:46:26.136Z,2023-04-20T13:09:31Z,4202366959,56,Back,4204282679,178,,,,,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577047,13,1,1,0,22,8w89tsles26jm12aoelwvlttt,0,54.4,70.3,2023-04-18T18:46:26.645Z,2023-04-20T13:09:34Z,4202367425,140,64.1,4202367427,141,51.5,4202367431,213,5.4,4204282747,178,,4200607237,56,Center,4202367429,212,16.3,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577015,6,43,1,0,23,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-18T18:46:27.883Z,2023-04-19T13:43:16Z,4200607081,56,Back,4200607083,286,0,4202367095,144,3,4200607281,233,13,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535911125,883,49,1,0,23,2ezfenuwk3y65p8jdbj55xqt0,1,36.1,44.1,2023-04-18T18:46:28.471Z,2023-04-20T13:09:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577083,7,1,1,0,24,2ezfenuwk3y65p8jdbj55xqt0,1,29.2,45.4,2023-04-18T18:46:28.615Z,2023-04-20T13:09:43Z,4200607461,56,Back,4200607467,212,14.0,4200607465,141,65.8,4200607463,140,30.8,4200607469,213,1.5,4204282881,178,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577115,8,1,1,0,26,2ezfenuwk3y65p8jdbj55xqt0,1,30.9,67.9,2023-04-18T18:46:30.858Z,2023-04-20T13:09:47Z,4200607629,141,50.7,4204282973,178,,4200607633,213,4.9,4200607631,212,12.0,4200607627,140,33.3,4200607625,56,Back,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577159,9,1,1,0,28,2ezfenuwk3y65p8jdbj55xqt0,1,33.3,47,2023-04-18T18:46:33.470Z,2023-04-20T13:09:51Z,4200607873,141,28.3,4204283051,178,,4200607871,140,25.0,4200607869,56,Back,4200607877,213,4.1,4200607875,212,15.4,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577219,10,1,1,0,30,2ezfenuwk3y65p8jdbj55xqt0,1,21.2,31,2023-04-18T18:46:35.279Z,2023-04-20T13:09:54Z,4200608137,140,6.9,4200608135,56,Back,4204283093,178,,4200608139,141,47.5,4200608145,213,2.5,4200608141,212,18.7,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577227,11,43,1,0,36,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-18T18:46:40.990Z,2023-04-19T13:44:02Z,4202368665,144,61,4200608167,56,Back,4200608267,238,0,,,,,,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535911525,818,27,1,0,36,8w89tsles26jm12aoelwvlttt,1,0,0,2023-04-18T18:46:41.060Z,2023-04-20T13:09:58Z,4203203449,233,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535912531,884,27,1,0,36,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-18T18:46:41.060Z,2023-04-20T13:09:58Z,4203203459,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535912119,819,28,1,0,52,8w89tsles26jm12aoelwvlttt,1,0,0,2023-04-18T18:46:57.234Z,2023-04-20T13:10:21Z,4202372789,55,818,4203203473,233,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535912547,885,28,1,0,52,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-18T18:46:57.234Z,2023-04-20T13:10:21Z,4202374893,55,884,4203203489,233,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577845,14,68,1,1,3,8w89tsles26jm12aoelwvlttt,0,0,0,2023-04-18T18:47:08.015Z,2023-04-20T13:10:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535577869,12,68,1,1,3,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-18T18:47:08.358Z,2023-04-20T13:10:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578061,13,1,1,1,7,2ezfenuwk3y65p8jdbj55xqt0,1,13.9,45.5,2023-04-18T18:47:12.065Z,2023-04-20T13:10:33Z,4200612149,212,14.4,4200612143,56,Back,4204283657,178,,4200612151,213,4.7,4200612147,141,24.3,4200612145,140,14.3,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578105,14,1,1,1,11,2ezfenuwk3y65p8jdbj55xqt0,1,14.1,15.5,2023-04-18T18:47:16.346Z,2023-04-20T13:10:36Z,4200612365,212,40.5,4200612359,56,Right,4200612367,213,0.1,4200612361,140,52.6,4204283703,178,,4200612369,1,,4200612357,155,,4200612363,141,18.9,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578137,15,44,1,1,14,2ezfenuwk3y65p8jdbj55xqt0,1,59.7,18.7,2023-04-18T18:47:18.583Z,2023-04-20T14:13:42Z,4200612525,286,,4200612659,233,15,4200612523,56,Right,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578161,15,44,1,1,14,8w89tsles26jm12aoelwvlttt,0,40.3,81.3,2023-04-18T18:47:18.584Z,2023-04-20T13:10:39Z,4200612627,56,Back,4200612629,285,,4200612677,233,15,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578189,16,1,1,1,14,2ezfenuwk3y65p8jdbj55xqt0,0,52.6,18.9,2023-04-18T18:47:18.620Z,2023-04-20T14:13:42Z,4204283797,388,,4200612779,3,,4200612791,141,19.5,4200612795,212,19.7,4200612797,213,0.0,4200612783,56,Right,4202376555,168,,4200612787,140,71.4,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578301,16,4,1,1,16,8w89tsles26jm12aoelwvlttt,1,36.6,86.8,2023-04-18T18:47:20.981Z,2023-04-20T13:10:45Z,4200613295,295,,4200613297,56,Back,4200613617,286,,4200613293,13,,4200613613,233,17,4200613299,152,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578353,17,4,1,1,16,2ezfenuwk3y65p8jdbj55xqt0,0,63.4,13.2,2023-04-18T18:47:20.982Z,2023-04-20T13:10:44Z,4200613539,56,Right,4200613657,233,16,4200613545,285,,4200613541,152,,4204283835,178,,4200613535,13,,4200613537,295,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579001,17,1,1,1,51,8w89tsles26jm12aoelwvlttt,1,27.5,84.7,2023-04-18T18:47:56.248Z,2023-04-20T13:10:49Z,4200616563,140,23.1,4200616557,5,,4200616569,213,4.4,4204283923,178,,4200616565,141,65.8,4200616567,212,13.7,4200616559,152,,4200616561,56,Back,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579073,18,1,1,1,54,8w89tsles26jm12aoelwvlttt,1,21.7,65.4,2023-04-18T18:47:58.879Z,2023-04-20T13:10:52Z,4200616887,56,Back,4200616893,212,17.9,4200616895,213,4.3,4200616889,140,15.4,4204283965,178,,4200616891,141,40.9,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579123,19,1,1,1,56,8w89tsles26jm12aoelwvlttt,0,14.6,40.9,2023-04-18T18:48:01.488Z,2023-04-20T13:10:54Z,4200617151,212,44.9,4200617155,1,,4200617143,56,Right,4204284033,178,,4200617147,141,10.9,4200617145,140,52.7,4200617141,155,,4200617153,213,5.8,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579155,18,1,1,1,59,2ezfenuwk3y65p8jdbj55xqt0,0,39.7,87.7,2023-04-18T18:48:04.241Z,2023-04-20T13:10:58Z,4200617365,3,,4200617367,56,Left,4200617373,212,12.7,4204284103,388,,4200617369,140,51.8,4200617371,141,86.8,4200617375,213,6.2,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579173,20,1,1,2,2,8w89tsles26jm12aoelwvlttt,0,41.1,4.1,2023-04-18T18:48:07.032Z,2023-04-20T13:11:01Z,4200617441,141,16.1,4200617445,213,0.3,4200617439,140,64.9,4204284155,178,,4200617437,56,Right,4200617443,212,26.3,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579207,19,49,1,2,4,2ezfenuwk3y65p8jdbj55xqt0,1,29.7,80.5,2023-04-18T18:48:08.759Z,2023-04-20T13:11:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579271,20,3,1,2,6,2ezfenuwk3y65p8jdbj55xqt0,0,31.6,87.2,2023-04-18T18:48:10.922Z,2023-04-20T13:11:23Z,4200617977,285,,4200617975,56,Back,4204284599,178,,4200618277,233,21,4202383607,465,,,,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579317,21,7,1,2,6,8w89tsles26jm12aoelwvlttt,0,68.4,12.8,2023-04-18T18:48:11.013Z,2023-04-20T13:11:27Z,4200618187,56,Right,4200618227,286,,4202383729,384,,4200618223,233,20,4204284687,178,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579319,22,3,1,2,7,8w89tsles26jm12aoelwvlttt,0,68.4,23.1,2023-04-18T18:48:12.151Z,2023-04-20T13:11:30Z,4200618191,56,Center,4202813475,233,21,4202383983,465,,4200618193,286,,4204284737,178,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579323,21,7,1,2,7,2ezfenuwk3y65p8jdbj55xqt0,0,31.6,76.9,2023-04-18T18:48:12.161Z,2023-04-20T13:12:03Z,4200618207,56,Back,4202384097,384,,4204284975,389,,4200618209,285,,4200618263,233,22,,,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535914297,820,61,1,2,7,8w89tsles26jm12aoelwvlttt,1,67.9,16.7,2023-04-18T18:48:12.199Z,2023-04-20T13:12:00Z,4204285301,178,,4202384311,56,Right,,,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579371,22,1,1,2,8,2ezfenuwk3y65p8jdbj55xqt0,1,31.7,66.1,2023-04-18T18:48:13.375Z,2023-04-20T13:12:09Z,4200618433,141,73.3,4200618439,212,6.7,4204285491,178,,4200618443,213,0.8,4200618421,56,Back,4200618427,140,36.0,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579411,23,1,1,2,11,2ezfenuwk3y65p8jdbj55xqt0,1,36.8,76.7,2023-04-18T18:48:15.815Z,2023-04-20T13:12:12Z,4200618619,141,69.3,4200618621,212,12.0,4200618623,213,5.9,4200618617,140,47.2,4204285611,178,,4200618615,56,Back,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579465,24,1,1,2,12,2ezfenuwk3y65p8jdbj55xqt0,1,47.4,67.9,2023-04-18T18:48:16.576Z,2023-04-20T13:12:16Z,4200618945,212,18.2,4200618941,141,56.4,4204285667,178,,4200618939,140,31.8,4200618937,56,Back,4200618949,213,3.6,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579575,25,1,1,2,15,2ezfenuwk3y65p8jdbj55xqt0,1,32.8,58.2,2023-04-18T18:48:20.426Z,2023-04-20T13:12:19Z,4204285687,178,,4200619547,56,Left,4200619545,155,,4200619553,212,38.2,4200619557,1,,4200619555,213,0.4,4200619551,141,82.3,4200619549,140,65.7,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579719,26,1,1,2,20,2ezfenuwk3y65p8jdbj55xqt0,1,86.8,82.4,2023-04-18T18:48:25.520Z,2023-04-20T13:12:22Z,4200620347,213,4.7,4200620339,56,Right,4204285715,178,,4200620335,2,,4200620343,141,2.5,4202386673,72,,4200620345,212,54.4,4200620341,140,83.8,evb6gpvuutmnisv9d12gs0xcl,J. Payne,4202386819,224,,4200620337,155,4200620349,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579725,27,61,1,2,26,2ezfenuwk3y65p8jdbj55xqt0,0,85.9,1.7,2023-04-18T18:48:30.717Z,2023-04-20T13:12:26Z,4200620373,56,Right,4204285799,178,,,,,,,,,,,,,,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
