id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,keyPass,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2494461479,135,4,1,13,52,ejm092fnt9zoxbpuklzd52ji8,0,71.8,59.8,2023-01-01T15:16:46.380Z,2023-01-03T06:12:02Z,3962572257,13,,3964305885,178,,3962572263,152,,3962572261,56,Center,3962572265,265,,3962572305,233,122,3962572267,286,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461653,124,1,1,14,6,17zuelixesst1z59fwcix2dil,1,25.6,40.7,2023-01-01T15:17:00.881Z,2023-01-03T06:12:07Z,3962573295,141,68.7,3962573293,140,26.9,3962573289,152,,3962573291,56,Back,3962573299,213,1.5,3964305935,178,,3962573297,212,19.1,3962573287,5,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461659,125,1,1,14,9,17zuelixesst1z59fwcix2dil,1,26.9,68.7,2023-01-01T15:17:03.042Z,2023-01-03T06:16:15Z,3962573357,213,5.9,3964305983,178,,3962573353,141,63.4,3962573351,140,34.9,3962573355,212,9.1,3962573347,56,Back,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461681,126,1,1,14,10,17zuelixesst1z59fwcix2dil,1,34.9,63.4,2023-01-01T15:17:04.014Z,2023-01-03T06:16:09Z,3962573525,141,72.3,3962573523,140,27.6,3962573521,56,Back,3962573529,213,2.5,3962573527,212,9.8,3964306085,178,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461689,127,1,1,14,12,17zuelixesst1z59fwcix2dil,0,29.5,72.1,2023-01-01T15:17:06.685Z,2023-01-03T06:15:42Z,3962573579,213,0.2,3962573575,141,83.0,3962573573,140,58.3,3962573571,56,Left,3962573569,155,,3964307809,178,,3962573577,212,31.1,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461697,136,49,1,14,14,ejm092fnt9zoxbpuklzd52ji8,1,44.8,14.1,2023-01-01T15:17:08.046Z,2023-01-03T06:17:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461729,137,1,1,14,17,ejm092fnt9zoxbpuklzd52ji8,1,51.7,4,2023-01-01T15:17:11.223Z,2023-01-03T06:17:31Z,3964308797,178,,3962573795,212,12.5,3962573793,141,21.9,3962573791,140,54.4,3962573789,56,Center,3962573797,213,1.3,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461771,138,1,1,14,20,ejm092fnt9zoxbpuklzd52ji8,1,54.4,21.9,2023-01-01T15:17:13.965Z,2023-01-03T06:17:37Z,3962574041,213,1.9,3964308869,178,,3962574043,1,,3962574037,141,73.5,3962574033,56,Back,3962574035,140,43.7,3962574039,212,36.8,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461797,139,1,1,14,23,ejm092fnt9zoxbpuklzd52ji8,1,47.7,81.2,2023-01-01T15:17:17.323Z,2023-01-03T06:17:46Z,3964308941,178,,3962574245,212,8.7,3962574241,140,53.4,3962574243,141,90.5,3962574239,56,Left,3962574247,213,0.8,,,,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461823,140,1,1,14,28,ejm092fnt9zoxbpuklzd52ji8,1,57.1,89.6,2023-01-01T15:17:22.283Z,2023-01-03T06:17:52Z,3962574373,56,Left,3962574375,140,68.5,3962574379,212,12.4,3962574381,213,0.3,3962574377,141,94.2,3964308997,178,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461847,141,1,1,14,31,ejm092fnt9zoxbpuklzd52ji8,1,65.6,93.9,2023-01-01T15:17:25.351Z,2023-01-03T06:18:05Z,3962574539,140,40.2,3962574537,56,Back,3962574543,212,28.4,3962574541,141,79.4,3964309151,178,,3962574545,213,3.5,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461861,142,1,1,14,33,ejm092fnt9zoxbpuklzd52ji8,1,39.1,73.8,2023-01-01T15:17:27.514Z,2023-01-03T06:18:12Z,3962574619,140,37.7,3962574617,56,Back,3964309211,178,,3962574621,141,47.9,3962574623,212,17.7,3962574625,213,4.6,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461877,143,1,1,14,35,ejm092fnt9zoxbpuklzd52ji8,1,37.6,48.4,2023-01-01T15:17:29.652Z,2023-01-03T06:19:23Z,3962574717,212,18.6,3964309283,178,,3962574715,141,21.2,3962574711,56,Back,3962574713,140,39.6,3962574719,213,4.8,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461903,144,1,1,14,38,ejm092fnt9zoxbpuklzd52ji8,1,39.5,29.4,2023-01-01T15:17:32.057Z,2023-01-03T06:19:39Z,3962574885,56,Back,3962574893,213,0.4,3962574891,212,6.9,3962574889,141,33.7,3962574887,140,45.5,3964309375,178,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461933,145,1,1,14,40,ejm092fnt9zoxbpuklzd52ji8,1,45.4,28.3,2023-01-01T15:17:34.863Z,2023-01-03T06:19:50Z,3964309439,178,,3962575051,213,4.9,3962575047,141,13.1,3962575049,212,10.5,3962575045,140,46.9,3962575043,56,Back,,,,,,,bybpo6v76mntngcl9xwpil7u1,R. Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461961,146,1,1,14,43,ejm092fnt9zoxbpuklzd52ji8,1,60.2,7.1,2023-01-01T15:17:37.332Z,2023-01-03T06:19:58Z,3962575213,56,Right,3962575227,212,14.4,3964309913,178,,3962575217,140,73.9,3962575223,141,6.4,3962575231,213,6.3,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461995,147,1,1,14,45,ejm092fnt9zoxbpuklzd52ji8,1,73.9,6.4,2023-01-01T15:17:39.037Z,2023-01-03T06:20:05Z,3962575383,212,17.3,3962575381,141,4.0,3962575385,213,3.2,3962575377,56,Right,3964309953,178,,3962575379,140,57.5,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462025,148,1,1,14,45,ejm092fnt9zoxbpuklzd52ji8,0,58,4,2023-01-01T15:17:39.646Z,2023-01-03T06:20:14Z,3962575557,213,6.1,3962575549,56,Right,3962575547,155,,3964310073,178,,3962575551,140,83.6,3962575553,141,0.0,3962575555,212,27.2,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462071,128,5,1,14,47,17zuelixesst1z59fwcix2dil,1,19.6,101.2,2023-01-01T15:17:41.682Z,2023-01-03T06:20:24Z,3962575735,347,,3962575745,233,149,3962575733,56,Back,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462031,149,5,1,14,47,ejm092fnt9zoxbpuklzd52ji8,0,80.4,-1.2,2023-01-01T15:17:41.682Z,2023-01-03T06:20:25Z,3962575565,347,,3962575563,56,Right,3962575769,233,128,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462137,129,1,1,14,53,17zuelixesst1z59fwcix2dil,1,22.7,100,2023-01-01T15:17:47.639Z,2023-01-03T06:20:29Z,3962576209,141,86.3,3962576213,213,4.0,3962576203,107,,3962576211,212,12.5,3962576207,140,15.1,3962576205,56,Back,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462183,130,1,1,14,56,17zuelixesst1z59fwcix2dil,1,12.6,79.1,2023-01-01T15:17:50.635Z,2023-01-03T06:20:37Z,3964310301,178,,3962576491,140,5.0,3962576489,56,Back,3962576493,141,42.8,3962576495,212,25.9,3962576497,213,4.4,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462231,131,1,1,15,0,17zuelixesst1z59fwcix2dil,0,4.8,40.6,2023-01-01T15:17:54.625Z,2023-01-03T04:41:56Z,3962576809,141,21.6,3964262725,178,,3962576807,140,46.7,3962576805,56,Back,3962576815,1,,3962576811,212,45.9,3962576803,155,,3962576813,213,6.0,535ecbyyd28elesvxtvbxurpx,L. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462247,150,1,1,15,3,ejm092fnt9zoxbpuklzd52ji8,1,51.1,80,2023-01-01T15:17:57.162Z,2023-01-03T04:42:13Z,3962576915,3,,3964262767,178,,3962576919,56,Center,3962576927,213,5.5,3962576921,140,60.6,3962576923,141,66.1,3962576925,212,13.7,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462287,153,49,1,15,4,ejm092fnt9zoxbpuklzd52ji8,1,65.2,63.5,2023-01-01T15:17:58.817Z,2023-01-03T04:42:24Z,,,,,,,,,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462273,151,1,1,15,4,ejm092fnt9zoxbpuklzd52ji8,1,60.4,64.6,2023-01-01T15:17:58.868Z,2023-01-03T04:42:33Z,3962577091,140,61.3,3962577089,56,Center,3962577093,141,73.8,3962577095,212,6.3,3964262865,178,,3962577097,213,1.4,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462281,152,1,1,15,5,ejm092fnt9zoxbpuklzd52ji8,1,62.2,73.5,2023-01-01T15:17:59.673Z,2023-01-03T04:42:39Z,3962577135,141,65.8,3962577131,56,Center,3962577133,140,55.2,3962577139,213,3.8,3964262911,178,,3962577137,212,9.0,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462313,154,1,1,15,7,ejm092fnt9zoxbpuklzd52ji8,1,54.4,64.9,2023-01-01T15:18:01.779Z,2023-01-03T04:42:43Z,3962577279,213,5.4,3962577275,141,25.9,3962577273,140,76.1,3962577271,56,Center,3962577269,155,,3964262947,178,,3962577277,212,35.0,3962577281,1,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462319,155,44,1,15,10,ejm092fnt9zoxbpuklzd52ji8,1,77.6,25.3,2023-01-01T15:18:04.366Z,2023-01-04T06:47:55Z,3962577305,56,Center,3962577315,233,132,3962577307,286,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462309,132,44,1,15,10,17zuelixesst1z59fwcix2dil,0,22.4,74.7,2023-01-01T15:18:04.367Z,2023-01-03T04:42:49Z,3962577253,56,Back,3962577255,285,,3962577355,233,155,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462329,156,1,1,15,10,ejm092fnt9zoxbpuklzd52ji8,1,76.1,25.9,2023-01-01T15:18:04.413Z,2023-01-04T06:47:56Z,3962577369,3,,3962577377,212,10.0,3962577379,213,2.9,3964263011,388,,3962577371,56,Center,3962577373,140,66.8,3962577375,141,29.2,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462343,157,1,1,15,12,ejm092fnt9zoxbpuklzd52ji8,1,66.8,29.2,2023-01-01T15:18:06.321Z,2023-01-03T04:43:04Z,3964263065,178,,3962577457,56,Center,3962577465,213,1.4,3962577463,212,15.5,3962577461,141,51.8,3962577459,140,68.7,,,,,,,bybpo6v76mntngcl9xwpil7u1,R. Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462349,158,1,1,15,14,ejm092fnt9zoxbpuklzd52ji8,0,68.6,51.8,2023-01-01T15:18:08.059Z,2023-01-03T04:43:10Z,3962577501,140,62.6,3962577809,236,,3962577503,141,53.3,3962577505,212,6.4,3962577507,213,3.0,3962577499,56,Center,3964263089,178,,3962577815,286,,4y3hm9ljv62c5jswanl0gk5,T. Pett,3962577811,233,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462407,133,74,1,15,14,17zuelixesst1z59fwcix2dil,1,36.3,51.8,2023-01-01T15:18:08.100Z,2023-01-03T04:44:25Z,3962577781,285,,3964263447,178,,3962577779,56,Back,3962577839,233,158,,,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494783601,1016,67,1,15,15,ejm092fnt9zoxbpuklzd52ji8,1,51,40.6,2023-01-01T15:18:09.567Z,2023-01-04T06:47:56Z,3964284227,233,841,,,,,,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494783599,841,67,1,15,15,17zuelixesst1z59fwcix2dil,0,49,59.4,2023-01-01T15:18:09.568Z,2023-01-03T05:25:49Z,3964284235,233,1016,,,,,,,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462401,159,61,1,15,15,ejm092fnt9zoxbpuklzd52ji8,1,49.7,40.9,2023-01-01T15:18:09.606Z,2023-01-04T06:47:57Z,3964263551,178,,3962577769,56,Back,,,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462459,135,5,1,15,18,17zuelixesst1z59fwcix2dil,1,55,101.4,2023-01-01T15:18:12.865Z,2023-01-03T04:52:06Z,3962578101,347,,3962578099,56,Left,3962580501,233,160,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462551,160,5,1,15,18,ejm092fnt9zoxbpuklzd52ji8,0,45,-1.4,2023-01-01T15:18:12.865Z,2023-01-03T04:52:06Z,3962578601,347,,3962580519,233,135,3962578599,56,Back,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462433,134,43,1,15,21,17zuelixesst1z59fwcix2dil,1,0,0,2023-01-01T15:18:15.304Z,2023-01-01T15:18:28Z,3962577959,56,Center,3962578869,144,61,,,,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462775,136,1,1,15,44,17zuelixesst1z59fwcix2dil,1,53.1,100,2023-01-01T15:18:38.856Z,2023-01-03T04:52:11Z,3962579907,140,72.9,3962579905,56,Left,3962579915,1,,3962579903,107,,3962579911,212,23.2,3962579913,213,5.8,3962579909,141,86.9,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462791,137,4,1,15,46,17zuelixesst1z59fwcix2dil,1,70.6,81.2,2023-01-01T15:18:40.190Z,2023-01-03T04:52:17Z,3962579997,294,,3962579993,13,,3962579999,56,Left,3962580003,286,,3962580001,152,,3962580243,233,161,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462827,161,4,1,15,46,ejm092fnt9zoxbpuklzd52ji8,0,29.4,18.8,2023-01-01T15:18:40.191Z,2023-01-03T04:52:17Z,3964266991,178,,3962580187,56,Back,3962580189,152,,3962580191,285,,3962580185,294,,3962580183,13,,3962580307,233,137,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463667,138,1,1,16,41,17zuelixesst1z59fwcix2dil,0,73.9,85.4,2023-01-01T15:19:35.479Z,2023-01-03T04:52:23Z,3962584671,141,32.2,3962584659,2,,3962584673,212,45.8,3962584667,56,Center,3962584675,213,5.4,3963515917,223,,3963515919,20,,3962584669,140,100.0,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,3962584661,5,,3962584663,155,,,3962584677,1,,3962584665,152,3964267031,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463675,139,5,1,16,44,17zuelixesst1z59fwcix2dil,0,101,29,2023-01-01T15:19:38.961Z,2023-01-03T04:52:29Z,3962584827,233,162,3962584707,346,,3962584703,56,Center,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463681,162,5,1,16,44,ejm092fnt9zoxbpuklzd52ji8,1,-1,71,2023-01-01T15:19:38.961Z,2023-01-03T04:52:28Z,3962584745,346,,3962584743,56,Back,3962584811,233,139,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463865,163,1,1,16,58,ejm092fnt9zoxbpuklzd52ji8,1,5,63,2023-01-01T15:19:52.685Z,2023-01-03T04:52:36Z,3962585787,213,4.9,3962585779,56,Back,3962585785,212,23.8,3962585777,124,,3962585781,140,8.3,3962585783,141,28.3,3962585791,237,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463927,164,1,1,17,3,ejm092fnt9zoxbpuklzd52ji8,1,14,32.1,2023-01-01T15:19:57.259Z,2023-01-03T04:52:40Z,3964267189,178,,3962586125,212,28.4,3962586123,141,71.8,3962586121,140,22.3,3962586127,213,1.3,3962586119,56,Back,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463977,165,1,1,17,5,ejm092fnt9zoxbpuklzd52ji8,1,22.3,71.8,2023-01-01T15:19:59.930Z,2023-01-03T04:52:45Z,3962586373,56,Back,3962586375,140,30.5,3962586379,212,17.0,3962586381,213,1.0,3962586377,141,93.3,3964267237,178,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463993,166,1,1,17,8,ejm092fnt9zoxbpuklzd52ji8,0,29.7,93.3,2023-01-01T15:20:02.337Z,2023-01-03T04:52:51Z,3962586469,56,Left,3962586477,213,6.1,3964267277,178,,3962586479,1,,3962586473,141,84.2,3962586471,140,68.9,3962586475,212,41.6,3962586467,155,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464001,140,1,1,17,10,17zuelixesst1z59fwcix2dil,0,38.3,15.3,2023-01-01T15:20:04.401Z,2023-01-03T04:53:03Z,3962586535,213,6.2,3962586523,3,,3964267375,388,,3962586533,212,8.1,3962586531,141,14.1,3962586529,140,46.0,3962586527,56,Back,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464105,167,1,1,17,13,ejm092fnt9zoxbpuklzd52ji8,0,67.5,86.6,2023-01-01T15:20:07.694Z,2023-01-03T04:53:10Z,3964267409,178,,3962587097,212,26.2,3962587099,213,0.1,3962587095,141,90.8,3962587091,56,Left,3962587093,140,92.3,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494783807,842,67,1,17,16,17zuelixesst1z59fwcix2dil,1,12.6,15.1,2023-01-01T15:20:10.494Z,2023-01-04T06:47:57Z,3964285035,233,1024,,,,,,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494783805,1024,67,1,17,16,ejm092fnt9zoxbpuklzd52ji8,0,87.4,84.9,2023-01-01T15:20:10.495Z,2023-01-03T05:28:34Z,3964285039,233,842,,,,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464083,141,61,1,17,16,17zuelixesst1z59fwcix2dil,0,13.8,14.9,2023-01-01T15:20:10.559Z,2023-01-04T06:47:58Z,3962586957,56,Back,3964267505,178,,,,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464093,142,43,1,17,18,17zuelixesst1z59fwcix2dil,1,0,0,2023-01-01T15:20:11.990Z,2023-01-01T15:20:17Z,3962587261,144,49,,,,,,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464113,143,6,1,17,18,17zuelixesst1z59fwcix2dil,0,5,11.6,2023-01-01T15:20:12.766Z,2023-01-03T04:53:27Z,3962587139,56,Back,3962587141,73,,3962587257,233,168,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464131,168,6,1,17,18,ejm092fnt9zoxbpuklzd52ji8,1,95,88.4,2023-01-01T15:20:12.766Z,2023-01-03T04:53:27Z,3962587233,73,,3962587231,56,Left,3962587241,233,143,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464441,169,1,1,17,46,ejm092fnt9zoxbpuklzd52ji8,1,99.5,99.5,2023-01-01T15:20:40.601Z,2023-01-03T04:53:34Z,3962589105,140,91.4,3962589111,213,4.5,3962589095,2,,3962589103,56,Center,3962589113,1,,3962589101,224,,3963517579,72,,3962589109,212,44.7,5ozfcga88glwzazkg65ahwa8l,M. Benning,3962589099,155,,3964267601,178,,,3962589107,141,34.9,3962589097,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464677,146,4,1,17,48,17zuelixesst1z59fwcix2dil,1,12.6,52.4,2023-01-01T15:20:42.388Z,2023-01-03T04:53:41Z,3962590407,56,Back,3962590769,233,172,3962590409,152,,3963519721,295,,3962590411,285,,3962590403,13,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464735,172,4,1,17,48,ejm092fnt9zoxbpuklzd52ji8,0,87.4,47.6,2023-01-01T15:20:42.389Z,2023-01-03T04:53:41Z,3964267663,178,,3962591071,233,146,3962590717,286,,3963519705,295,,3962590709,13,,3962590711,56,Center,3962590713,152,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464443,170,43,1,17,50,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-01-01T15:20:44.811Z,2023-01-01T15:23:56Z,3962593245,153,0,3962594253,146,96.0,3962594239,75,0,3962594251,103,20.8,3962604525,144,13,3962594245,55,169,3962593239,17,0,3962594259,231,50,aclrl318d420oqe1fjgl1m3xm,B. Garrity,3962594249,102,40,3962593235,25,,0,3962594255,147,35.9,3962593243,328,3962594257,230,99.5,3962589127,56,Center,3962594243,154,3962594241,29,0,3962593237,15,0,,0,0,,,,,,,,,,,,,
2494464453,144,43,1,17,51,17zuelixesst1z59fwcix2dil,1,0,0,2023-01-01T15:20:45.902Z,2023-01-01T15:21:36Z,3962593325,144,49,,,,,,,,,,,,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
