id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,keyPass
2518322261,7,1,1,0,8,3ptd7zlc5isrongig0wij2id4,1,62.7,87.4,2023-03-11T15:01:08.921Z,2023-03-14T11:19:52Z,4088253173,212,7.9,4088253167,56,Left,4088253175,213,2.6,4088253171,141,93.8,4088253169,140,56.4,4097642071,178,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322405,8,1,1,0,10,3ptd7zlc5isrongig0wij2id4,0,56.4,93.8,2023-03-11T15:01:10.588Z,2023-03-14T11:19:57Z,4088253891,1,,4088253867,155,,4088253875,140,100.0,4097642243,178,,4088253889,213,0.0,4088253885,212,46.2,4088253879,141,95.7,4088253871,56,Left,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322385,5,5,1,0,15,ahm0t06rup1bkd9z0mxl2lmph,1,-0.6,3.9,2023-03-11T15:01:15.425Z,2023-03-14T11:20:05Z,4088253973,233,9,4088253783,346,,4088253781,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322413,9,5,1,0,15,3ptd7zlc5isrongig0wij2id4,0,100.6,96.1,2023-03-11T15:01:15.425Z,2023-03-14T11:20:05Z,4088254003,233,5,4088253907,56,Left,4088253909,346,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323227,6,1,1,0,40,ahm0t06rup1bkd9z0mxl2lmph,0,4.6,57.8,2023-03-11T15:01:40.443Z,2023-03-14T11:20:08Z,4088258033,212,58.9,4088258037,1,,4088258025,124,,4088258035,213,0.2,4088258027,56,Center,4088258031,141,71.2,4088258029,140,60.0,4088258041,74,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323355,10,1,1,0,43,3ptd7zlc5isrongig0wij2id4,1,36.2,44.5,2023-03-11T15:01:43.733Z,2023-03-14T11:20:13Z,4088258707,213,6.1,4088258703,212,26.8,4088258687,3,,4088258693,140,61.1,4088258689,56,Center,4097642669,388,,4088258699,141,35.7,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323425,12,49,1,0,44,3ptd7zlc5isrongig0wij2id4,1,64.3,35.4,2023-03-11T15:01:45.070Z,2023-03-14T11:20:17Z,,,,,,,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323413,11,1,1,0,44,3ptd7zlc5isrongig0wij2id4,0,64.8,35.7,2023-03-11T15:01:45.112Z,2023-03-14T11:20:22Z,4088258985,212,25.8,4088258987,213,5.0,4088258979,56,Right,4088258983,141,0.0,4097642995,178,,4088258981,140,70.9,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323675,7,5,1,0,47,ahm0t06rup1bkd9z0mxl2lmph,1,24.1,101.4,2023-03-11T15:01:48.307Z,2023-03-14T11:20:26Z,4088260323,233,13,4088260219,56,Back,4088260221,347,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323571,13,5,1,0,47,3ptd7zlc5isrongig0wij2id4,0,75.9,-1.4,2023-03-11T15:01:48.307Z,2023-03-14T11:20:26Z,4088259685,56,Right,4088260339,233,7,4088259687,347,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323951,8,1,1,1,2,ahm0t06rup1bkd9z0mxl2lmph,1,28.9,100,2023-03-11T15:02:03.151Z,2023-03-14T11:20:30Z,4088261629,213,6.1,4088261631,1,,4088261621,56,Left,4088261623,140,55.5,4088261627,212,28.3,4088261619,107,,4088261625,141,94.4,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324057,9,61,1,1,5,ahm0t06rup1bkd9z0mxl2lmph,1,55.5,94.4,2023-03-11T15:02:05.426Z,2023-03-14T11:20:40Z,4097643505,21,,4088262059,56,Left,4097643507,178,,,,,,,,,,,,,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324075,10,1,1,1,6,ahm0t06rup1bkd9z0mxl2lmph,0,57.6,85.1,2023-03-11T15:02:06.706Z,2023-03-14T11:20:58Z,4097644093,178,,4088262163,212,5.1,4088262165,213,0.9,4088262159,140,60.7,4088262161,141,90.8,4088262157,56,Left,,,,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324015,14,61,1,1,7,3ptd7zlc5isrongig0wij2id4,1,36.8,10,2023-03-11T15:02:07.351Z,2023-03-14T11:21:06Z,4097644287,178,,4088261933,56,Back,,,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325533,16,50,1,1,8,3ptd7zlc5isrongig0wij2id4,1,35.5,8.6,2023-03-11T15:02:09.106Z,2023-03-14T11:21:31Z,4088276397,286,,4088268967,56,Back,4088276393,233,11,,,,,,,,,,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324165,11,7,1,1,9,ahm0t06rup1bkd9z0mxl2lmph,1,64.5,91.4,2023-03-11T15:02:09.730Z,2023-03-14T11:21:36Z,4088262581,56,Left,4097645093,178,,4088266853,285,,4088276369,233,16,4095821519,384,,,,,,,,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520102207,943,67,1,1,10,ahm0t06rup1bkd9z0mxl2lmph,1,73.9,86.4,2023-03-11T15:02:10.610Z,2023-03-14T12:26:35Z,4097698249,233,737,,,,,,,,,,,,,,,,,,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520102201,737,67,1,1,10,3ptd7zlc5isrongig0wij2id4,0,26.1,13.6,2023-03-11T15:02:10.611Z,2023-03-14T11:50:04Z,4097698253,233,943,,,,,,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324267,12,1,1,1,10,ahm0t06rup1bkd9z0mxl2lmph,1,72.2,82,2023-03-11T15:02:10.663Z,2023-03-14T12:26:35Z,4088263103,213,2.0,4088263099,141,88.0,4097645837,178,,4088263101,212,4.5,4088263097,140,70.5,4088263095,56,Left,,,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327699,21,45,1,1,10,3ptd7zlc5isrongig0wij2id4,0,24.8,9.8,2023-03-11T15:02:11.259Z,2023-03-14T11:22:12Z,4088279925,56,Back,4088299411,233,50,4088279927,285,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518331575,50,3,1,1,10,ahm0t06rup1bkd9z0mxl2lmph,1,75.2,90.2,2023-03-11T15:02:11.259Z,2023-03-14T11:22:11Z,4088299255,56,Left,4095822099,465,,4097646283,178,,4088299323,233,21,4088299259,286,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519748053,903,3,1,1,12,ahm0t06rup1bkd9z0mxl2lmph,0,84.9,93.1,2023-03-11T15:02:12.485Z,2023-03-14T11:22:21Z,4095822653,467,69lg8jmug501h6biol5itk02y,4097646605,178,,4095822651,465,,4095822649,286,,4095822647,56,Left,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324377,13,4,1,1,13,ahm0t06rup1bkd9z0mxl2lmph,1,87,90.8,2023-03-11T15:02:13.693Z,2023-03-14T11:22:29Z,4088263647,13,,4088263651,152,,4088265225,233,15,4088263655,286,,4088263653,265,,4088263649,56,Left,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324671,15,4,1,1,13,3ptd7zlc5isrongig0wij2id4,0,13,9.2,2023-03-11T15:02:13.694Z,2023-03-14T11:22:28Z,4097646763,178,,4088265109,265,,4088265107,152,,4088265105,56,Back,4088265111,285,,4088265103,13,,4088265265,233,13,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325841,14,1,1,1,58,ahm0t06rup1bkd9z0mxl2lmph,0,90.3,92.9,2023-03-11T15:02:58.328Z,2023-03-14T11:22:33Z,4088270591,212,27.5,4088270575,5,,4088270583,152,,4088270581,155,,4088270573,2,,4088270589,141,53.4,4095823847,20,,4095823841,223,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,4088270585,56,Center,4088270593,213,4.9,4088270587,140,96.1,4097646907,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325889,17,12,1,1,59,3ptd7zlc5isrongig0wij2id4,1,4.7,42.9,2023-03-11T15:02:59.460Z,2023-03-14T11:22:39Z,4097647059,388,,4088270829,56,Back,4088270831,140,32.6,4088322319,15,,4088270833,141,24.8,4088270837,213,5.9,4088270835,212,31.8,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326075,15,1,1,2,2,ahm0t06rup1bkd9z0mxl2lmph,1,70.2,68.5,2023-03-11T15:03:02.510Z,2023-03-14T11:22:44Z,4088271813,212,21.6,4088271815,213,1.1,4088271809,140,79.8,4097647183,178,,4088271811,141,96.6,4088271805,3,,4088271807,56,Left,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326145,16,1,1,2,6,ahm0t06rup1bkd9z0mxl2lmph,1,72.8,96.5,2023-03-11T15:03:06.635Z,2023-03-14T11:22:49Z,4088272153,140,66.8,4097647339,178,,4088272161,212,8.8,4088272159,141,87.4,4088272151,56,Left,4088272163,213,3.9,,,,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326297,17,1,1,2,7,ahm0t06rup1bkd9z0mxl2lmph,0,66.8,87.4,2023-03-11T15:03:07.813Z,2023-03-14T11:22:55Z,4088272901,141,75.4,4088272899,140,96.1,4097647557,178,,4088272889,155,,4088272903,212,31.8,4088272905,213,6.0,4088272895,56,Center,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326285,18,52,1,2,11,3ptd7zlc5isrongig0wij2id4,1,2.8,24.9,2023-03-11T15:03:12.180Z,2023-03-14T11:23:43Z,4095825267,376,,4097649145,178,,,,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326625,19,1,1,2,13,3ptd7zlc5isrongig0wij2id4,1,7.8,38,2023-03-11T15:03:14.018Z,2023-03-14T11:23:48Z,4088274573,123,,4088274581,212,16.4,4088274575,56,Back,4088274577,140,14.4,4088274583,213,1.1,4097649337,178,,4088274579,141,59.8,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326739,20,1,1,2,20,3ptd7zlc5isrongig0wij2id4,0,31.7,67.9,2023-03-11T15:03:20.815Z,2023-03-14T11:23:55Z,4088275183,140,74.9,4088275179,155,,4088275187,212,51.8,4088275185,141,31.2,4088275189,213,5.8,4097649689,178,,4088275181,56,Center,4088275191,1,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326785,18,49,1,2,23,ahm0t06rup1bkd9z0mxl2lmph,1,25.7,72.1,2023-03-11T15:03:23.867Z,2023-03-14T11:24:02Z,,,,,,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326861,19,1,1,2,23,ahm0t06rup1bkd9z0mxl2lmph,1,25.7,72.1,2023-03-11T15:03:23.903Z,2023-03-14T11:24:42Z,4088275797,212,17.3,4088275795,141,52.4,4088275793,140,15.2,4097651655,178,,4097651657,21,,4088275799,213,4.0,4088275791,56,Back,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326873,20,52,1,2,25,ahm0t06rup1bkd9z0mxl2lmph,1,15.2,52.4,2023-03-11T15:03:26.195Z,2023-03-14T11:24:51Z,4097651941,178,,4095825967,376,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327471,21,1,1,2,33,ahm0t06rup1bkd9z0mxl2lmph,1,13.9,52.8,2023-03-11T15:03:34.213Z,2023-03-14T11:24:55Z,4088278797,212,9.1,4097652091,178,,4088278779,123,,4088278783,56,Back,4088278793,141,66.0,4088278787,140,15.2,4088278801,213,1.4,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327657,22,1,1,2,41,ahm0t06rup1bkd9z0mxl2lmph,1,45,63.5,2023-03-11T15:03:41.803Z,2023-03-31T10:07:07Z,4088279721,212,13.7,4088279715,141,46.4,4097652347,178,,4088279727,213,5.3,4088279711,140,51.9,4088279705,56,Center,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327749,23,1,1,2,42,ahm0t06rup1bkd9z0mxl2lmph,1,51.9,46.6,2023-03-11T15:03:42.596Z,2023-03-31T10:07:13Z,4088280171,213,2.7,4088280169,212,7.1,4088280161,56,Back,4088280167,141,51.5,4088280165,140,45.9,4097652581,178,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519752161,904,81,1,2,42,ahm0t06rup1bkd9z0mxl2lmph,0,45.7,52.2,2023-03-11T15:03:43.001Z,2023-03-31T10:07:22Z,4095841203,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327817,24,1,1,2,47,ahm0t06rup1bkd9z0mxl2lmph,1,30.5,57.9,2023-03-11T15:03:47.596Z,2023-03-14T11:26:16Z,4088280557,212,12.8,4088280561,213,3.5,4088280541,56,Back,4097654599,178,,4088280547,140,19.2,4088280551,141,50.9,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327923,25,1,1,2,49,ahm0t06rup1bkd9z0mxl2lmph,1,19.2,50.9,2023-03-11T15:03:49.333Z,2023-03-14T11:26:33Z,4088281093,141,53.9,4088281095,212,6.8,4088281097,213,0.3,4088281091,140,25.4,4097655177,178,,4088281089,56,Back,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328051,26,1,1,2,53,ahm0t06rup1bkd9z0mxl2lmph,1,32.5,37.1,2023-03-11T15:03:53.473Z,2023-03-14T11:26:49Z,4097655741,178,,4088281715,140,36.6,4088281719,141,7.6,4088281727,213,4.9,4088281711,56,Back,4088281723,212,20.5,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328283,27,1,1,2,54,ahm0t06rup1bkd9z0mxl2lmph,1,35.9,8.2,2023-03-11T15:03:54.718Z,2023-03-14T11:27:29Z,4088282851,140,32.1,4088282847,56,Back,4088282853,141,20.1,4088282857,213,2.0,4097655937,178,,4088282855,212,9.0,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328341,28,1,1,2,56,ahm0t06rup1bkd9z0mxl2lmph,1,37,25.6,2023-03-11T15:03:56.733Z,2023-03-14T11:27:34Z,4088283209,212,24.9,4088283203,56,Back,4097656025,178,,4088283207,141,43.3,4088283205,140,16.2,4088283211,213,2.6,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328405,29,1,1,2,58,ahm0t06rup1bkd9z0mxl2lmph,1,16.2,43.3,2023-03-11T15:03:59.229Z,2023-03-14T11:27:40Z,4097656239,178,,4088283563,1,,4088283559,213,1.3,4088283551,56,Back,4088283557,212,32.1,4088283555,141,89.1,4088283553,140,23.6,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
