id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2531727701,4,6,1,0,9,5qwskbjpa17fvmtuu5qijy7cz,0,2.4,10.4,2023-04-10T14:01:30.078Z,2023-04-12T22:09:18Z,4180143433,56,Back,4180143573,233,6,4180143435,73,,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727711,6,6,1,0,9,1musyruv2ufjrjnj6gvdbr8kt,1,97.6,89.6,2023-04-10T14:01:30.078Z,2023-04-12T22:09:18Z,4180143537,233,4,4180143489,56,Left,4180143491,73,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728185,7,1,1,0,29,1musyruv2ufjrjnj6gvdbr8kt,1,99.5,99.5,2023-04-10T14:01:49.523Z,2023-04-13T00:48:07Z,4180145787,155,,4180145803,1,,4180145799,212,39.2,4180145793,140,90.5,4180160145,210,15,4180160149,154,,4180145779,2,,4184443123,20,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,1,4180145783,6,4180145801,213,4.5,4180145797,141,43.6,4185112985,178,4180145791,56,Center,4180145789,223,,,,,,,,,,,,,,,,,,,,,
2531728211,8,44,1,0,31,1musyruv2ufjrjnj6gvdbr8kt,1,89.7,42.1,2023-04-10T14:01:51.645Z,2023-04-13T00:48:06Z,4180148651,233,6,4180145891,286,,4180145889,56,Center,,,,,,,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728369,6,44,1,0,31,5qwskbjpa17fvmtuu5qijy7cz,0,10.3,57.9,2023-04-10T14:01:51.646Z,2023-04-12T22:09:26Z,4180146661,285,,4180148681,233,8,4180146659,56,Back,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728221,9,15,1,0,31,1musyruv2ufjrjnj6gvdbr8kt,1,90.5,43.6,2023-04-10T14:01:51.691Z,2023-04-13T00:48:07Z,4180160271,231,49.1,4180145931,56,Center,4180160265,147,44.6,4180160269,230,99.0,4180145927,17,,4180160261,146,92.9,4185113383,388,,4180160237,102,48.7,77yt60bz6k3rqv316v9qxxyad,A. Flint,,4180160231,154,4180160223,78,,4180160241,103,9.7,4180160257,139,4180158433,15,,4180160229,29,4180160233,55,7,4180160259,82,4180158431,25,4180158437,328,,,,,,,,,,,,
2531730397,22,61,1,0,31,1musyruv2ufjrjnj6gvdbr8kt,1,89.7,41.5,2023-04-10T14:01:51.769Z,2023-04-12T22:09:50Z,4180157929,228,,4185113621,15,,4185113623,178,,4180156675,56,Center,,,,,,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531734215,28,61,1,0,31,5qwskbjpa17fvmtuu5qijy7cz,1,10.8,46.7,2023-04-10T14:01:52.251Z,2023-04-12T22:10:04Z,4180177377,56,Back,4185113915,21,,4185113917,178,,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728309,5,1,1,0,32,5qwskbjpa17fvmtuu5qijy7cz,0,7.8,43.9,2023-04-10T14:01:53.098Z,2023-04-12T22:10:07Z,4180146327,56,Back,4180146331,141,79.4,4180146337,1,,4180146333,212,24.2,4180146335,213,1.6,4180146325,157,,4180146329,140,6.0,4185113997,178,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728439,10,1,1,0,40,1musyruv2ufjrjnj6gvdbr8kt,0,98.1,7.6,2023-04-10T14:02:00.504Z,2023-04-12T22:10:13Z,4180146941,56,Right,4180146943,140,97.7,4185114133,178,,4180146949,212,2.6,4180146945,141,11.4,4180146953,213,1.7,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531736671,33,61,1,0,40,5qwskbjpa17fvmtuu5qijy7cz,1,1.7,77.2,2023-04-10T14:02:00.573Z,2023-04-12T22:10:16Z,4180190753,56,Back,4185114225,178,,,,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728561,7,61,1,0,42,5qwskbjpa17fvmtuu5qijy7cz,1,2.7,60.3,2023-04-10T14:02:02.826Z,2023-04-12T22:10:21Z,4180147497,56,Back,4185114289,178,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728607,8,6,1,0,42,5qwskbjpa17fvmtuu5qijy7cz,0,1.1,65.3,2023-04-10T14:02:03.197Z,2023-04-12T22:10:27Z,4180147731,56,Back,4180147733,73,,4180147823,233,11,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728539,11,6,1,0,42,1musyruv2ufjrjnj6gvdbr8kt,1,98.9,34.7,2023-04-10T14:02:03.197Z,2023-04-12T22:10:27Z,4180147399,75,,4180147397,56,Center,4180147809,233,8,,,,,,,,,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729235,12,1,1,0,58,1musyruv2ufjrjnj6gvdbr8kt,1,99.5,0.5,2023-04-10T14:02:19.197Z,2023-04-12T22:11:09Z,4180150819,56,Center,4180152089,154,,4184444179,72,,4180150797,6,,4180150833,213,1.7,4180150827,141,33.0,4185114665,178,,4180150803,155,,ekbsso6hq913ss7jerbusyled,B. Bannan,1,4180152087,210,4180150811,223,,4180150793,2,,4180150831,212,4180150823,140,97.4,,,,,,,,,,,,13,22.2,,,,,,,,,,
2531729249,13,13,1,0,59,1musyruv2ufjrjnj6gvdbr8kt,1,96.6,36.1,2023-04-10T14:02:20.223Z,2023-04-12T22:11:09Z,4180152149,102,25.9,4180152139,29,,4180151441,15,,4180150863,56,Center,4180152143,55,12,4180152161,231,46.6,4180152151,103,31.9,4180152157,230,99.3,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,4180150861,62,4180152137,75,,4180151445,328,,4180151439,25,4185115429,178,,4180152141,154,,,,,,,,,,,,,,,,,,,,,
2531729059,9,5,1,1,3,5qwskbjpa17fvmtuu5qijy7cz,1,-0.6,77.4,2023-04-10T14:02:23.557Z,2023-04-12T22:11:14Z,4180149933,56,Back,4180171065,233,14,4180149935,346,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729265,14,5,1,1,3,1musyruv2ufjrjnj6gvdbr8kt,0,100.6,22.6,2023-04-10T14:02:23.557Z,2023-04-12T22:11:14Z,4180150905,346,,4180150903,56,Center,4180171137,233,9,,,,,,,,,,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730059,10,1,1,1,32,5qwskbjpa17fvmtuu5qijy7cz,0,5,63,2023-04-10T14:02:52.485Z,2023-04-12T22:11:20Z,4180154901,1,,4180154881,140,55.6,4180154887,141,57.5,4180154895,213,6.2,4180154891,212,53.3,4180154877,56,Center,4180154873,124,,4180154905,74,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730045,15,44,1,1,35,1musyruv2ufjrjnj6gvdbr8kt,1,40,45.5,2023-04-10T14:02:55.848Z,2023-04-13T00:48:07Z,4180155075,233,11,4180154829,56,Back,4180154831,285,,,,,,,,,,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730069,11,44,1,1,35,5qwskbjpa17fvmtuu5qijy7cz,0,60,54.5,2023-04-10T14:02:55.849Z,2023-04-12T22:11:23Z,4180154947,56,Center,4180155143,233,15,4180154949,286,,,,,,,,,,,,,,,,,4m5w23fmydm3or1ff42hgeqne,N. Butler-Oyedeji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730065,16,1,1,1,35,1musyruv2ufjrjnj6gvdbr8kt,0,36.1,48.5,2023-04-10T14:02:55.911Z,2023-04-13T00:48:08Z,4180154915,56,Back,4180154919,140,37.7,4180154925,212,1.7,4180154911,3,,4185115703,388,,4180154927,213,0,4180154923,141,48.5,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730095,12,61,1,1,35,5qwskbjpa17fvmtuu5qijy7cz,1,56.2,57.5,2023-04-10T14:02:55.916Z,2023-04-12T22:11:46Z,4185115885,15,,4185115887,388,,4180155079,56,Center,,,,,,,,,,,,,,,,4m5w23fmydm3or1ff42hgeqne,N. Butler-Oyedeji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730111,17,44,1,1,37,1musyruv2ufjrjnj6gvdbr8kt,1,44.6,48.2,2023-04-10T14:02:57.848Z,2023-04-13T00:48:08Z,4180155247,233,13,4180155169,56,Back,4180155171,285,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730117,13,44,1,1,37,5qwskbjpa17fvmtuu5qijy7cz,0,55.4,51.8,2023-04-10T14:02:57.849Z,2023-04-12T22:11:51Z,4180155201,56,Center,4180155203,286,,4180155291,233,17,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730121,18,1,1,1,37,1musyruv2ufjrjnj6gvdbr8kt,0,44.8,53.6,2023-04-10T14:02:57.888Z,2023-04-13T00:48:08Z,4185116253,388,,4180155217,56,Back,4180155221,141,42.5,4180155223,212,8.3,4180155215,3,,4180155219,140,48.0,4180155225,213,5.1,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532662265,856,67,1,1,38,5qwskbjpa17fvmtuu5qijy7cz,1,52.5,59.1,2023-04-10T14:02:59.365Z,2023-04-13T00:48:09Z,4185144537,233,894,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532662263,894,67,1,1,38,1musyruv2ufjrjnj6gvdbr8kt,0,47.5,40.9,2023-04-10T14:02:59.366Z,2023-04-12T22:36:21Z,4185144555,233,856,,,,,,,,,,,,,,,,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730175,14,8,1,1,38,5qwskbjpa17fvmtuu5qijy7cz,1,51.6,65.4,2023-04-10T14:02:59.379Z,2023-04-13T00:48:09Z,4180155527,56,Center,4185116411,178,,4182811723,385,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730151,19,49,1,1,39,1musyruv2ufjrjnj6gvdbr8kt,1,40.9,29.1,2023-04-10T14:03:00.188Z,2023-04-12T22:12:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730235,20,1,1,1,41,1musyruv2ufjrjnj6gvdbr8kt,0,42.5,23.1,2023-04-10T14:03:01.932Z,2023-04-12T22:12:08Z,4180155871,213,6.0,4180155863,141,10.6,4180155867,212,27.8,4180155859,140,67.7,4180155857,56,Right,4185116543,178,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730271,15,8,1,1,43,5qwskbjpa17fvmtuu5qijy7cz,1,35.3,93.2,2023-04-10T14:03:04.064Z,2023-04-12T22:12:11Z,4180156043,56,Back,4182812055,385,,4185116583,178,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730303,16,5,1,1,44,5qwskbjpa17fvmtuu5qijy7cz,0,34.8,101.8,2023-04-10T14:03:05.358Z,2023-04-12T22:12:14Z,4180156229,347,,4180156785,233,21,4180156227,56,Back,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730387,21,5,1,1,44,1musyruv2ufjrjnj6gvdbr8kt,1,65.2,-1.8,2023-04-10T14:03:05.358Z,2023-04-12T22:12:14Z,4180156629,56,Right,4180156735,233,16,4180156633,347,,,,,,,,,,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731133,23,1,1,2,0,1musyruv2ufjrjnj6gvdbr8kt,1,57.6,0,2023-04-10T14:03:21.066Z,2023-04-12T22:12:16Z,4180160611,212,27.0,4180160609,141,25.5,4180160605,56,Back,4180160613,213,2.4,4180160615,1,,4180160603,107,,4180160607,140,39.0,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731199,24,1,1,2,5,1musyruv2ufjrjnj6gvdbr8kt,1,39,25.5,2023-04-10T14:03:25.686Z,2023-04-12T22:12:21Z,4180160939,212,26.0,4180160935,140,29.1,4185116797,178,,4180160937,141,60.6,4180160933,56,Back,4180160941,213,2.0,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532534591,836,1,1,2,9,1musyruv2ufjrjnj6gvdbr8kt,1,30.1,58.8,2023-04-10T14:03:30.207Z,2023-04-12T22:12:25Z,4184446245,213,5.9,4184446239,140,37.2,4184446237,56,Back,4185116889,178,,4184446241,141,54.5,4184446243,212,8.0,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532534613,837,1,1,2,10,1musyruv2ufjrjnj6gvdbr8kt,1,37.8,55,2023-04-10T14:03:31.258Z,2023-04-12T22:12:29Z,4184446329,141,56.8,4184446325,56,Back,4184446333,213,3.0,4184446327,140,28.7,4184446331,212,9.6,4185116935,178,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731247,25,1,1,2,12,1musyruv2ufjrjnj6gvdbr8kt,0,29.1,60.6,2023-04-10T14:03:32.934Z,2023-04-12T22:12:32Z,4180161167,212,40.8,4180161163,140,67.9,4180161159,157,,4180161161,56,Center,4180161171,1,,4185116981,178,,4180161169,213,0.0,4180161165,141,63.1,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532534689,804,61,1,2,15,5qwskbjpa17fvmtuu5qijy7cz,0,25.9,36.9,2023-04-10T14:03:36.011Z,2023-04-12T22:13:09Z,4184446671,56,Back,4185117613,388,,,,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731309,26,1,1,2,17,1musyruv2ufjrjnj6gvdbr8kt,1,70,62.7,2023-04-10T14:03:38.353Z,2023-04-12T22:13:17Z,4180161525,212,22.2,4180161515,56,Center,4180164777,210,15,4185117691,178,,4180161527,213,5.6,4180161521,141,41.3,4180161517,140,86.0,,,,997jc41apd3dtrwgx79mu67e1,M. Wilks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731317,27,15,1,2,19,1musyruv2ufjrjnj6gvdbr8kt,1,87.2,41.8,2023-04-10T14:03:40.209Z,2023-04-12T22:13:18Z,4180164803,55,26,4180164799,78,,4180164825,230,98.4,4180161579,56,Center,4180164817,146,89.5,4180161575,22,,4180164811,215,,4180164809,103,19,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,4180164823,147,4180163413,233,17,4185117793,178,,4180164807,102,4180163351,20,,4180164801,29,4180161577,17,,4184447113,89,4180632737,214,4180164827,231,43.3,50.0,48.2,,,,,,,,,
2531731403,17,10,1,2,19,5qwskbjpa17fvmtuu5qijy7cz,1,7.3,56,2023-04-10T14:03:40.294Z,2023-04-12T22:13:20Z,4184447207,376,,4180162021,56,Back,4180632987,233,27,4180632975,389,,4180632977,183,,4180632973,174,,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532534805,805,61,1,2,19,5qwskbjpa17fvmtuu5qijy7cz,1,11.1,62,2023-04-10T14:03:40.404Z,2023-04-12T22:13:33Z,4185118145,178,,4184447343,56,Back,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532662643,868,83,1,2,24,5qwskbjpa17fvmtuu5qijy7cz,1,12.8,85.9,2023-04-10T14:03:44.952Z,2023-04-12T22:38:47Z,4185146399,399,80199,,,,,,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531731599,28,1,1,2,26,1musyruv2ufjrjnj6gvdbr8kt,1,87.2,12.3,2023-04-10T14:03:46.693Z,2023-04-12T22:13:38Z,4180163095,56,Right,4180163113,212,12.6,4180163117,213,2.8,4185118269,178,,4180163107,141,18.0,4180163101,140,75.8,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
