id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId
2516397105,788,61,1,0,8,dmz37633qbsvl7gncq5s51yjw,1,46,40.1,2023-03-04T15:01:14.102Z,2023-03-07T09:43:36Z,4079982499,178,,4078041713,56,Back,,,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071865,11,61,1,0,9,80jtkz2echk6yyyb9e2595cxr,1,57.7,74.8,2023-03-04T15:01:14.390Z,2023-03-07T09:43:40Z,4071020697,56,Center,4079982607,178,,,,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070889,6,49,1,0,9,80jtkz2echk6yyyb9e2595cxr,1,49,75.1,2023-03-04T15:01:14.621Z,2023-03-07T09:43:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070921,7,1,1,0,10,80jtkz2echk6yyyb9e2595cxr,1,49,75.1,2023-03-04T15:01:15.572Z,2023-03-07T09:43:46Z,4071016517,140,34.3,4079982737,178,,4071016523,213,2.5,4071016521,212,19.8,4071016519,141,93.3,4071016515,56,Back,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070957,8,1,1,0,12,80jtkz2echk6yyyb9e2595cxr,0,34.3,93.5,2023-03-04T15:01:17.606Z,2023-03-07T09:43:49Z,4071016729,212,42.2,4071016721,155,,4079982807,178,,4071016733,1,,4071016725,140,71.4,4071016723,56,Center,4071016727,141,69.7,4071016731,213,5.9,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516397225,789,49,1,0,14,dmz37633qbsvl7gncq5s51yjw,1,28.5,32.3,2023-03-04T15:01:19.985Z,2023-03-07T09:43:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071031,6,1,1,0,14,dmz37633qbsvl7gncq5s51yjw,0,26.5,32.2,2023-03-04T15:01:20.085Z,2023-03-07T09:43:56Z,4079982919,178,,4071017035,141,27.4,4071017031,56,Back,4071017039,213,6.1,4071017029,157,,4071017041,1,,4071017037,212,18.7,4071017033,140,44.0,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071073,9,1,1,0,17,80jtkz2echk6yyyb9e2595cxr,0,53.8,71.9,2023-03-04T15:01:22.594Z,2023-03-07T09:44:07Z,4079983155,388,,4071017221,3,,4071017229,212,18.0,4071017225,140,70.8,4071017227,141,75.0,4071017223,56,Center,4071017231,213,0.1,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071135,7,1,1,0,18,dmz37633qbsvl7gncq5s51yjw,1,27.5,29.9,2023-03-04T15:01:24.266Z,2023-03-07T09:44:18Z,4071017471,56,Back,4079983333,178,,4071017479,213,6.3,4071017475,141,29.7,4071017469,3,,4071017477,212,21.4,4071017473,140,47.9,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071207,8,1,1,0,20,dmz37633qbsvl7gncq5s51yjw,1,48.4,29.5,2023-03-04T15:01:25.844Z,2023-03-07T09:44:24Z,4071017791,212,8.9,4071017787,140,40.7,4071017785,56,Back,4079983449,178,,4071017793,213,3.6,4071017789,141,23.9,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071337,10,1,1,0,21,dmz37633qbsvl7gncq5s51yjw,0,42.2,19.4,2023-03-04T15:01:27.146Z,2023-03-07T09:44:33Z,4071018297,213,6.2,4071018293,141,12.6,4071018289,56,Right,4071018291,140,100.0,4079983701,178,,4071018299,1,,4071018287,155,,4071018295,212,62.0,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071219,9,43,1,0,23,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-03-04T15:01:28.489Z,2023-03-06T09:40:10Z,4078042891,144,49,,,,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516397427,874,56,1,0,29,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-04T15:01:34.417Z,2023-03-07T09:44:35Z,4078043327,56,Back,,,,,,,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071541,10,5,1,0,30,80jtkz2echk6yyyb9e2595cxr,1,-1,86.1,2023-03-04T15:01:35.862Z,2023-03-07T09:44:37Z,4071019193,346,,4071019191,56,Back,4071019913,233,11,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071683,11,5,1,0,30,dmz37633qbsvl7gncq5s51yjw,0,101,13.9,2023-03-04T15:01:35.862Z,2023-03-07T09:44:37Z,4071019965,233,10,4071019875,346,,4071019873,56,Right,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072641,12,1,1,0,55,80jtkz2echk6yyyb9e2595cxr,1,5.4,54.6,2023-03-04T15:02:01.065Z,2023-03-07T09:44:42Z,4071024245,74,,4071024215,212,58.0,4071024205,141,56.0,4071024191,124,,4071024235,1,,4071024193,56,Center,4071024197,140,60.6,4071024223,213,0.0,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516397579,875,50,1,0,59,80jtkz2echk6yyyb9e2595cxr,1,64.4,63.3,2023-03-04T15:02:04.927Z,2023-03-07T09:46:42Z,4078787139,233,12,4078044023,286,,4078044021,56,Center,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072621,12,7,1,0,59,dmz37633qbsvl7gncq5s51yjw,0,35.6,36.7,2023-03-04T15:02:04.956Z,2023-03-07T09:46:49Z,4079986933,178,,4078044079,285,,4078044227,385,,4071024111,56,Back,4078787135,233,875,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072683,13,1,1,1,0,80jtkz2echk6yyyb9e2595cxr,0,60.9,56.4,2023-03-04T15:02:05.486Z,2023-03-07T09:47:00Z,4071024387,56,Center,4071024391,141,56.3,4071024389,140,60.4,4078787123,233,790,4071024395,213,3.3,4078044765,286,,4079987245,178,,4078044763,236,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,4071024393,212,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516397749,790,74,1,1,0,dmz37633qbsvl7gncq5s51yjw,1,39,41.5,2023-03-04T15:02:05.555Z,2023-03-07T09:47:19Z,4079987603,178,,4078044713,56,Back,4078787127,233,13,4078044715,285,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072709,13,49,1,1,1,dmz37633qbsvl7gncq5s51yjw,1,33,28.2,2023-03-04T15:02:06.761Z,2023-03-07T09:47:25Z,,,,,,,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072785,14,1,1,1,1,dmz37633qbsvl7gncq5s51yjw,1,33,28.2,2023-03-04T15:02:06.802Z,2023-03-07T09:47:28Z,4079987767,178,,4071024829,212,28.0,4071024819,56,Center,4071024821,140,59.5,4071024825,141,23.1,4071024833,213,6.2,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072799,15,3,1,1,3,dmz37633qbsvl7gncq5s51yjw,0,53.8,29.5,2023-03-04T15:02:08.647Z,2023-03-07T09:48:02Z,4078045035,464,,4078787155,233,14,4071024901,286,,4079987895,178,,4071024895,56,Center,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072807,14,7,1,1,3,80jtkz2echk6yyyb9e2595cxr,1,46.2,70.5,2023-03-04T15:02:08.765Z,2023-03-07T09:47:57Z,4078045157,384,,4071024933,285,,4079988297,178,,4071024931,56,Back,4071025013,233,15,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072813,15,49,1,1,4,80jtkz2echk6yyyb9e2595cxr,1,37.1,88.1,2023-03-04T15:02:10.035Z,2023-03-07T09:48:08Z,,,,,,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073159,16,1,1,1,6,80jtkz2echk6yyyb9e2595cxr,1,34.7,83.2,2023-03-04T15:02:11.316Z,2023-03-07T09:48:15Z,4071026541,212,32.7,4071026537,140,7.5,4079988699,178,,4071026545,1,,4071026535,56,Back,4071026543,213,3.6,4071026539,141,59.9,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073307,17,1,1,1,14,80jtkz2echk6yyyb9e2595cxr,0,14.6,48.5,2023-03-04T15:02:20.227Z,2023-03-07T09:48:21Z,4071027327,1,,4071027323,212,54.8,4071027317,56,Center,4079988861,178,,4071027321,141,66.0,4071027319,140,65.5,4071027315,155,,4071027325,213,0.2,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073335,16,44,1,1,18,dmz37633qbsvl7gncq5s51yjw,1,34.8,29.3,2023-03-04T15:02:23.427Z,2023-03-07T11:06:22Z,4071027467,56,Back,4071027469,285,,4071027551,233,18,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073321,18,44,1,1,18,80jtkz2echk6yyyb9e2595cxr,0,65.2,70.7,2023-03-04T15:02:23.428Z,2023-03-07T09:48:26Z,4071027693,233,16,4071027397,286,,4071027395,56,Center,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073369,17,1,1,1,18,dmz37633qbsvl7gncq5s51yjw,1,35.9,37.5,2023-03-04T15:02:23.534Z,2023-03-07T11:06:22Z,4079989029,388,,4071027621,3,,4071027629,212,7.3,4071027627,141,35.1,4071027625,140,42.7,4071027631,213,6.1,4071027623,56,Back,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516788655,880,67,1,1,19,dmz37633qbsvl7gncq5s51yjw,1,42.7,39.1,2023-03-04T15:02:24.719Z,2023-03-07T11:06:22Z,4080133287,233,972,,,,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516788653,972,67,1,1,19,80jtkz2echk6yyyb9e2595cxr,0,57.3,60.9,2023-03-04T15:02:24.720Z,2023-03-07T10:38:16Z,4080133295,233,880,,,,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073553,18,1,1,1,19,dmz37633qbsvl7gncq5s51yjw,1,40.4,36.7,2023-03-04T15:02:24.734Z,2023-03-07T11:06:23Z,4071028563,141,53.7,4071028565,212,21.1,4079989137,178,,4071028573,1,,4071028559,56,Center,4071028569,213,0.6,4071028557,157,,4071028561,140,57.2,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516398407,791,49,1,1,21,dmz37633qbsvl7gncq5s51yjw,1,62.6,66.6,2023-03-04T15:02:27.178Z,2023-03-07T09:48:42Z,,,,,,,,,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516788811,975,83,1,1,23,80jtkz2echk6yyyb9e2595cxr,1,39.7,35.2,2023-03-04T15:02:28.458Z,2023-03-07T10:38:35Z,4080134129,399,123709,,,,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073573,19,1,1,1,23,dmz37633qbsvl7gncq5s51yjw,1,61.1,66.4,2023-03-04T15:02:29.127Z,2023-03-07T09:49:03Z,4078046439,141,73.4,4078046443,213,2.5,4071028669,56,Center,4078046437,140,54.6,4079989341,178,,4078046441,212,8.3,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073545,19,43,1,1,25,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-04T15:02:30.732Z,2023-03-06T09:43:41Z,4078046475,144,7,4071028719,233,19,4071028527,56,Back,4071028529,285,0,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515191923,358,1,1,1,25,dmz37633qbsvl7gncq5s51yjw,0,56.1,76.3,2023-03-04T15:02:30.864Z,2023-03-07T09:49:18Z,4071650675,155,,4071650685,212,14.0,4079990029,178,,4071650679,56,Center,4071650681,140,69.4,4071650683,141,76.9,4071650687,213,0.0,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073623,20,8,1,1,26,80jtkz2echk6yyyb9e2595cxr,1,30.5,22.5,2023-03-04T15:02:31.868Z,2023-03-07T09:49:29Z,4079990339,21,,4078047443,384,,4079990345,178,,4071028935,56,Back,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516398453,876,43,1,1,28,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-04T15:02:33.596Z,2023-03-06T09:45:11Z,4078048461,144,49,,,,,,,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073675,21,49,1,1,28,80jtkz2echk6yyyb9e2595cxr,1,28.5,27,2023-03-04T15:02:33.618Z,2023-03-07T09:49:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073669,20,43,1,1,28,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-03-04T15:02:33.761Z,2023-03-06T11:09:10Z,4071029179,1,0,4078222193,144,1,4071029171,140,75.7,4071029175,212,34.2,4071029177,213,6.0,4071029173,141,74.7,4071029169,56,Center,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073811,22,1,1,1,29,80jtkz2echk6yyyb9e2595cxr,0,28.5,26.6,2023-03-04T15:02:34.746Z,2023-03-07T09:49:43Z,4071029891,140,59.4,4071029899,212,32.9,4071029883,157,,4071029887,56,Right,4071029901,213,6.1,4071029895,141,18.8,4079990665,178,,4071029903,1,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073935,21,1,1,1,32,dmz37633qbsvl7gncq5s51yjw,1,40.7,81,2023-03-04T15:02:37.548Z,2023-03-07T09:49:52Z,4071030541,56,Center,4071030545,140,56.7,4079990893,388,,4071030547,141,75.2,4071030551,212,17.3,4071030555,213,6.1,4071030539,3,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073975,22,1,1,1,34,dmz37633qbsvl7gncq5s51yjw,1,58.4,74.6,2023-03-04T15:02:39.815Z,2023-03-07T09:49:57Z,4071030721,56,Center,4079991039,178,,4071030719,3,,4071030729,213,6.2,4071030725,141,74.2,4071030727,212,7.1,4071030723,140,65.2,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074039,23,1,1,1,35,dmz37633qbsvl7gncq5s51yjw,1,65.2,75,2023-03-04T15:02:40.512Z,2023-03-07T09:50:06Z,4079991261,178,,4071031043,213,2.6,4071031035,140,58.8,4071031033,56,Left,4071031037,141,81.0,4078223507,156,,4071031041,212,7.9,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074053,24,61,1,1,36,dmz37633qbsvl7gncq5s51yjw,0,58.4,83.2,2023-03-04T15:02:41.823Z,2023-03-07T09:50:20Z,4071031089,56,Left,4079991713,178,,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074061,23,49,1,1,37,80jtkz2echk6yyyb9e2595cxr,1,29.8,29.7,2023-03-04T15:02:42.463Z,2023-03-07T09:50:23Z,,,,,,,,,,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516789235,894,83,1,1,37,dmz37633qbsvl7gncq5s51yjw,1,67.5,73.4,2023-03-04T15:02:43.108Z,2023-03-07T10:39:19Z,4080136425,399,94217,,,,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
