id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2535590657,110,1,1,11,47,dv9l02o316cd9hbkxaho2u12f,1,58.4,2.5,2023-04-18T18:57:17.781Z,2023-04-20T12:28:35Z,4204214117,178,,4200677763,212,19.9,4200677767,213,0.7,4200677757,56,Center,4200677759,140,72.7,4200677761,141,21.6,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535590689,111,1,1,11,49,dv9l02o316cd9hbkxaho2u12f,1,70.6,23.1,2023-04-18T18:57:19.701Z,2023-04-20T12:28:38Z,4200677951,56,Right,4204214211,178,,4200677955,141,12.3,4200677959,213,3.8,4200677957,212,12.1,4200677953,140,61.5,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535590699,112,1,1,11,50,dv9l02o316cd9hbkxaho2u12f,1,61.5,12.3,2023-04-18T18:57:20.460Z,2023-04-20T12:28:41Z,4200677997,141,25.0,4200678001,213,1.9,4200677999,212,9.2,4200677995,140,58.5,4204214385,178,,4200677993,56,Center,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535590799,113,1,1,11,55,dv9l02o316cd9hbkxaho2u12f,1,58.5,25,2023-04-18T18:57:26.456Z,2023-04-20T12:28:43Z,4200678477,141,10.1,4200678479,212,10.4,4200678475,140,60.6,4204214481,178,,4200678481,213,4.9,4200678473,56,Right,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535590857,114,1,1,11,58,dv9l02o316cd9hbkxaho2u12f,1,60.6,4.7,2023-04-18T18:57:28.844Z,2023-04-20T12:28:45Z,4200678741,141,21.2,4200678747,1,,4200678745,213,0.3,4200678737,56,Center,4204214597,178,,4200678735,155,,4200678739,140,91.3,4200678743,212,34.1,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535916521,856,3,1,12,1,dv9l02o316cd9hbkxaho2u12f,0,85.9,32.8,2023-04-18T18:57:31.513Z,2023-04-20T12:28:50Z,4202396523,286,,4202396593,464,,4204214759,178,,4202396521,56,Center,4202768253,233,118,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535590931,118,7,1,12,1,3ptd7zlc5isrongig0wij2id4,0,14.1,67.2,2023-04-18T18:57:31.606Z,2023-04-20T12:28:54Z,4200679163,56,Back,4204214923,178,,4202396675,285,,4202396889,385,,4202768249,233,856,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535590929,115,1,1,12,3,dv9l02o316cd9hbkxaho2u12f,0,88.3,17.2,2023-04-18T18:57:33.530Z,2023-04-20T12:28:59Z,4200679153,140,98.7,4200679151,56,Center,4202397447,20,,4204215113,178,,4200679157,212,20.7,4202397445,224,,4200679155,141,43.1,4200679147,2,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,4200679159,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535590937,119,52,1,12,4,3ptd7zlc5isrongig0wij2id4,1,4.1,58.1,2023-04-18T18:57:35.035Z,2023-04-20T12:29:03Z,4204215187,178,,4202397943,377,,,,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591155,120,1,1,12,13,3ptd7zlc5isrongig0wij2id4,1,12.3,45.8,2023-04-18T18:57:44.069Z,2023-04-20T12:29:06Z,4200680201,141,14.0,4200680205,213,5.2,4200680197,56,Back,4204215295,178,,4200680195,123,,4200680199,140,22.6,4200680203,212,24.2,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591185,121,1,1,12,16,3ptd7zlc5isrongig0wij2id4,1,22.6,14,2023-04-18T18:57:47.294Z,2023-04-20T12:29:10Z,4200680395,213,5.6,4200680391,141,4.6,4200680393,212,9.9,4200680387,56,Back,4200680389,140,29.8,4204215439,178,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591239,122,1,1,12,19,3ptd7zlc5isrongig0wij2id4,1,24.7,5.8,2023-04-18T18:57:49.742Z,2023-04-20T12:29:13Z,4204215629,178,,4200680713,212,9.6,4200680711,141,14.4,4200680707,56,Back,4200680709,140,17.4,4200680719,213,2.5,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591461,123,1,1,12,22,3ptd7zlc5isrongig0wij2id4,1,15.8,14.7,2023-04-18T18:57:52.607Z,2023-04-20T12:29:16Z,4200681857,141,44.6,4200681859,212,21.6,4204215731,178,,4200681855,140,8.8,4200681861,213,1.9,4200681853,56,Back,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591575,124,1,1,12,31,3ptd7zlc5isrongig0wij2id4,0,14,44.6,2023-04-18T18:58:02.287Z,2023-04-20T12:29:19Z,4200682497,213,6.2,4200682499,1,,4200682495,212,57.4,4200682491,140,68.4,4204215949,178,,4200682489,56,Center,4200682487,157,,4200682493,141,36.4,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591653,117,44,1,12,35,dv9l02o316cd9hbkxaho2u12f,1,37,61.2,2023-04-18T18:58:05.841Z,2023-04-21T06:49:37Z,4200682953,285,,4200682951,56,Back,4200683007,233,125,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591585,125,44,1,12,35,3ptd7zlc5isrongig0wij2id4,0,63,38.8,2023-04-18T18:58:05.842Z,2023-04-20T12:29:24Z,4200683029,233,117,4200682545,56,Center,4200682549,286,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591595,116,1,1,12,35,dv9l02o316cd9hbkxaho2u12f,0,35.9,62,2023-04-18T18:58:05.933Z,2023-04-21T06:49:37Z,4200682643,213,6.2,4200682631,3,,4200682639,141,60.6,4200682635,56,Back,4204216313,388,,4200682637,140,45.4,4200682641,212,10.0,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591637,126,1,1,12,36,3ptd7zlc5isrongig0wij2id4,0,53.4,42.5,2023-04-18T18:58:06.914Z,2023-04-20T12:29:35Z,4200682859,141,51.5,4200682855,140,68.0,4204216511,178,,4200682851,3,,4200682865,213,0.4,4200682853,56,Center,4200682863,212,16.5,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591675,118,44,1,12,37,dv9l02o316cd9hbkxaho2u12f,1,40.5,59.2,2023-04-18T18:58:08.433Z,2023-04-21T06:49:38Z,4200683037,285,,4200683035,56,Back,4200955815,233,395,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535641525,395,44,1,12,37,3ptd7zlc5isrongig0wij2id4,0,59.5,40.8,2023-04-18T18:58:08.434Z,2023-04-20T12:29:38Z,4200955795,56,Center,4200955823,233,118,4200955797,286,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535917177,857,1,1,12,38,dv9l02o316cd9hbkxaho2u12f,1,32.3,47,2023-04-18T18:58:08.597Z,2023-04-21T06:49:38Z,4202400243,212,14.0,4204216745,388,,4202400235,3,,4202400239,140,45.6,4202400237,56,Back,4202400245,213,0.1,4202400241,141,48.7,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591763,120,1,1,12,39,dv9l02o316cd9hbkxaho2u12f,1,44.7,50.6,2023-04-18T18:58:09.922Z,2023-04-20T12:29:50Z,4200683441,212,13.8,4200683435,56,Center,4200683439,141,54.9,4200683437,140,57.5,4202400519,3,,4204217079,178,,4200683443,213,0.2,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535641085,396,50,1,12,41,dv9l02o316cd9hbkxaho2u12f,1,58,49.6,2023-04-18T18:58:11.459Z,2023-04-20T12:29:55Z,4200953199,56,Center,4200953201,286,,4202768257,233,393,,,,,,,,,,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535641065,393,7,1,12,41,3ptd7zlc5isrongig0wij2id4,0,42,50.4,2023-04-18T18:58:11.870Z,2023-04-20T12:29:58Z,4204217293,178,,4200953089,56,Back,4202410809,385,,4200953207,233,396,4200953091,285,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535919525,858,3,1,12,41,dv9l02o316cd9hbkxaho2u12f,0,56.4,53.4,2023-04-18T18:58:11.970Z,2023-04-20T12:30:04Z,4204217449,178,,4202412469,286,,4202412467,56,Center,4202768267,233,394,4202412679,464,,,,,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535641357,394,7,1,12,41,3ptd7zlc5isrongig0wij2id4,1,43.6,46.6,2023-04-18T18:58:12.098Z,2023-04-20T12:30:08Z,4200954765,285,,4200954763,56,Back,4202413173,383,,4202768263,233,858,4204217547,178,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591705,119,43,1,12,42,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-04-18T18:58:13Z,2023-04-19T14:02:54Z,4202400959,144,49,,,,,,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591779,127,49,1,12,42,3ptd7zlc5isrongig0wij2id4,1,48.9,52.2,2023-04-18T18:58:13.380Z,2023-04-20T12:30:11Z,,,,,,,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591837,128,1,1,12,44,3ptd7zlc5isrongig0wij2id4,1,54.5,55.1,2023-04-18T18:58:14.596Z,2023-04-20T12:30:13Z,4200683843,212,23.9,4200683837,56,Left,4200683839,140,62.5,4204217687,178,,4200683845,213,1.2,4200683841,141,88.0,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591771,121,43,1,12,44,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-04-18T18:58:15.144Z,2023-04-19T14:08:43Z,4200683471,56,Center,4200954809,286,0,4200954805,233,394,4200683479,213,6.1,4200683475,141,54.2,4200683477,212,1.2,4202413057,144,1,4200954803,236,0,34ur42uwxdk48v051z05no9gp,J. Scott,,4200683473,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591899,129,1,1,12,48,3ptd7zlc5isrongig0wij2id4,0,64.1,91.7,2023-04-18T18:58:18.461Z,2023-04-20T12:30:16Z,4200684203,141,76.7,4204217785,178,,4200684199,140,100.0,4200684215,1,,4200684207,212,39.8,4200684211,213,6.0,4200684193,56,Center,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591947,122,5,1,12,51,dv9l02o316cd9hbkxaho2u12f,1,-1,21.6,2023-04-18T18:58:21.993Z,2023-04-20T12:30:18Z,4200684415,56,Back,4200684417,346,,4200684435,233,130,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535591907,130,5,1,12,51,3ptd7zlc5isrongig0wij2id4,0,101,78.4,2023-04-18T18:58:21.993Z,2023-04-20T12:30:19Z,4200684237,346,,4200684235,56,Center,4200684465,233,122,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592357,123,1,1,13,9,dv9l02o316cd9hbkxaho2u12f,1,4.9,46.4,2023-04-18T18:58:40.342Z,2023-04-20T12:30:22Z,4200686471,124,,4200686483,141,3.8,4200686479,140,14.2,4200686491,237,,4200686475,56,Back,4200686487,213,5.0,4200686485,212,30.6,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592423,124,1,1,13,14,dv9l02o316cd9hbkxaho2u12f,1,18.4,14,2023-04-18T18:58:45.278Z,2023-04-20T12:30:25Z,4200686863,141,22.5,4200686867,213,0.3,4204218129,178,,4200686865,212,19.4,4200686859,56,Back,4200686861,140,36.0,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592591,125,1,1,13,18,dv9l02o316cd9hbkxaho2u12f,1,43,22.2,2023-04-18T18:58:48.847Z,2023-04-20T12:30:28Z,4200687681,213,6.2,4200687667,56,Right,4200687679,212,42.7,4200687675,141,16.2,4200687671,140,83.5,4200687683,1,,4204218257,178,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592647,126,1,1,13,27,dv9l02o316cd9hbkxaho2u12f,1,95.6,7.3,2023-04-18T18:58:57.944Z,2023-04-20T12:30:31Z,4200687981,212,13.8,4200687983,213,3.3,4204218411,178,,4200687977,140,82.7,4200687975,56,Right,4200687979,141,3.5,,,,,,,3lapm496pz9bbe7mgeezqncpg,S. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592691,127,1,1,13,28,dv9l02o316cd9hbkxaho2u12f,1,82.4,3.5,2023-04-18T18:58:59.368Z,2023-04-20T12:30:34Z,4200688173,140,70.9,4204218555,178,,4200688171,56,Right,4200688179,213,2.7,4200688175,141,11.9,4200688177,212,13.4,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592717,128,1,1,13,31,dv9l02o316cd9hbkxaho2u12f,1,70.8,11.9,2023-04-18T18:59:02.270Z,2023-04-20T12:30:36Z,4200688291,140,70.1,4204218661,178,,4200688295,212,6.0,4200688293,141,20.7,4200688287,56,Right,4200688297,213,1.7,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592775,129,1,1,13,33,dv9l02o316cd9hbkxaho2u12f,1,68.1,26.7,2023-04-18T18:59:04.312Z,2023-04-20T12:30:54Z,4200688597,141,57.9,4200688599,212,25.0,4200688595,140,55.5,4204219217,178,,4200688601,213,2.1,4200688593,56,Center,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592839,130,1,1,13,36,dv9l02o316cd9hbkxaho2u12f,1,56.7,63.6,2023-04-18T18:59:06.876Z,2023-04-20T12:30:57Z,4200688907,141,57.8,4200688909,212,19.6,4200688905,140,75.0,4200688911,213,6.1,4204219273,178,,4200688903,56,Center,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592843,131,50,1,13,38,dv9l02o316cd9hbkxaho2u12f,1,75.7,60,2023-04-18T18:59:08.518Z,2023-04-20T12:31:00Z,4200688931,56,Center,4200689205,233,131,4200688933,286,,,,,,,,,,,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592881,131,7,1,13,38,3ptd7zlc5isrongig0wij2id4,1,24.3,40,2023-04-18T18:59:09.087Z,2023-04-20T12:31:02Z,4200689135,285,,4204219391,178,,4200689187,233,131,4200689133,56,Back,4202415513,383,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535592891,132,49,1,13,39,3ptd7zlc5isrongig0wij2id4,1,27.8,35.8,2023-04-18T18:59:10.382Z,2023-04-20T12:31:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593023,133,1,1,13,41,3ptd7zlc5isrongig0wij2id4,1,32,34.3,2023-04-18T18:59:11.516Z,2023-04-20T12:31:07Z,4200689841,212,14.2,4200689835,56,Back,4200689839,141,13.5,4200689837,140,31.2,4204219587,178,,4200689843,213,4.7,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593031,134,3,1,13,45,3ptd7zlc5isrongig0wij2id4,0,62.6,9,2023-04-18T18:59:16.306Z,2023-04-20T12:31:14Z,4202416385,464,,4204219857,178,,4202768295,233,859,4202416307,286,,4200689873,56,Right,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535920295,859,7,1,13,46,dv9l02o316cd9hbkxaho2u12f,1,37.4,91,2023-04-18T18:59:16.486Z,2023-04-20T12:31:17Z,4202416591,285,,4202768289,233,134,4204219963,178,,4202416843,384,,4202416589,56,Back,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593065,133,49,1,13,47,dv9l02o316cd9hbkxaho2u12f,1,40.2,83.3,2023-04-18T18:59:17.962Z,2023-04-20T12:31:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593153,134,1,1,13,47,dv9l02o316cd9hbkxaho2u12f,1,40.2,83.3,2023-04-18T18:59:18.013Z,2023-04-20T12:31:25Z,4200690521,213,0.8,4200690517,141,92.1,4200690519,212,8.5,4200690515,140,45.9,4200690513,56,Back,4204220279,178,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593059,132,43,1,13,47,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-04-18T18:59:18.303Z,2023-04-18T18:59:23Z,4200690019,285,0,4200690017,56,Back,4200690391,144,7,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593203,135,1,1,13,52,dv9l02o316cd9hbkxaho2u12f,1,46.9,92,2023-04-18T18:59:22.590Z,2023-04-20T12:31:28Z,4200690797,140,43.6,4200690799,141,74.4,4200690795,56,Back,4200690803,213,4.4,4204220393,178,,4200690801,212,12.5,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593279,136,1,1,13,55,dv9l02o316cd9hbkxaho2u12f,1,38.7,65.2,2023-04-18T18:59:25.951Z,2023-04-20T12:31:31Z,4200691105,212,27.3,4200691107,213,4.7,4200691101,140,38.4,4200691099,56,Back,4200691103,141,25.0,4204220483,178,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593345,137,1,1,13,59,dv9l02o316cd9hbkxaho2u12f,1,39.2,21.3,2023-04-18T18:59:29.798Z,2023-04-20T12:31:34Z,4200691425,56,Center,4200691429,141,38.3,4200691431,212,16.4,4200691427,140,50.3,4204220553,178,,4200691433,213,0.8,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593401,138,1,1,14,2,dv9l02o316cd9hbkxaho2u12f,1,56.5,36.1,2023-04-18T18:59:32.974Z,2023-04-20T12:31:36Z,4200691791,212,19.5,4204220659,178,,4200691787,140,60.6,4200691793,213,4.9,4200691785,56,Right,4200691789,141,8.2,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593431,139,1,1,14,5,dv9l02o316cd9hbkxaho2u12f,1,61.9,9.5,2023-04-18T18:59:36.063Z,2023-04-20T12:31:37Z,4200691953,141,16.2,4204220719,178,,4200691951,140,43.6,4200691959,213,2.9,4200691949,56,Back,4200691957,212,19.7,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593473,140,1,1,14,7,dv9l02o316cd9hbkxaho2u12f,1,45.1,16.4,2023-04-18T18:59:37.717Z,2023-04-20T12:31:40Z,4200692203,140,40.0,4200692201,56,Back,4200692211,213,1.9,4200692205,141,37.1,4200692207,212,15.1,4204220851,178,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593575,141,1,1,14,9,dv9l02o316cd9hbkxaho2u12f,1,41.6,37.3,2023-04-18T18:59:39.831Z,2023-04-20T12:31:43Z,4200692773,140,41.6,4200692781,213,1.6,4204220985,178,,4200692771,56,Back,4200692775,141,64.9,4200692777,212,18.8,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593675,142,1,1,14,14,dv9l02o316cd9hbkxaho2u12f,1,42.6,69.7,2023-04-18T18:59:45.448Z,2023-04-20T12:31:44Z,4200693301,212,37.3,4200693305,1,,4200693299,141,14.9,4200693295,140,44.9,4204221071,178,,4200693303,213,4.8,4200693291,56,Back,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593713,143,1,1,14,19,dv9l02o316cd9hbkxaho2u12f,0,53.3,17.3,2023-04-18T18:59:50.070Z,2023-04-20T12:31:46Z,4204221195,178,,4200693533,213,6.2,4200693531,212,21.7,4200693529,141,15.2,4200693525,56,Right,4200693527,140,73.9,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593727,135,8,1,14,20,3ptd7zlc5isrongig0wij2id4,1,23.2,80.2,2023-04-18T18:59:50.814Z,2023-04-20T12:31:50Z,4202417893,385,,4204221253,178,,4200693583,56,Back,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593793,144,1,1,14,22,dv9l02o316cd9hbkxaho2u12f,1,48.6,56.6,2023-04-18T18:59:53.358Z,2023-04-20T12:31:53Z,4200694023,212,17.4,4204221339,178,,4200694021,141,34.5,4200694017,56,Center,4200694019,140,57.0,4200694025,213,5.2,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593879,145,1,1,14,25,dv9l02o316cd9hbkxaho2u12f,1,56.2,36.4,2023-04-18T18:59:55.944Z,2023-04-20T12:31:55Z,4200694437,1,,4200694435,213,1.5,4200694427,56,Left,4204221383,178,,4200694431,141,87.1,4200694429,140,58.9,4200694433,212,34.6,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535593993,146,1,1,14,31,dv9l02o316cd9hbkxaho2u12f,1,69.2,85.9,2023-04-18T19:00:01.902Z,2023-04-20T12:31:58Z,4200695001,212,11.3,4200694995,56,Left,4200694999,141,94.2,4200694997,140,78.5,4200695003,213,0.5,4204221451,178,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535594053,147,1,1,14,37,dv9l02o316cd9hbkxaho2u12f,1,81,89.6,2023-04-18T19:00:07.494Z,2023-04-21T06:49:39Z,4200695341,212,36.7,4204221605,178,,4200695333,155,,4200695337,140,93.0,4200697509,210,15,4200695335,56,Center,4202418237,20,,4200695345,1,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,1,4202418235,223,,4200697511,154,,4200695343,213,4200695331,2,,4200695339,141,38.9,,,,,,,,,,,,5.1,,,,,,,,,,,
2535594095,148,44,1,14,38,dv9l02o316cd9hbkxaho2u12f,1,91.4,40,2023-04-18T19:00:09.035Z,2023-04-21T06:49:38Z,4200695589,56,Center,4200695607,233,137,4200695591,286,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
