id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2526487531,5,5,1,0,9,dv9l02o316cd9hbkxaho2u12f,1,60.9,101.5,2023-04-01T14:02:05.049Z,2023-04-04T04:07:22Z,4152286333,56,Left,4152286337,347,,4152286395,233,7,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487427,7,5,1,0,9,8rfydplrc9ki0sirqi0drcybk,0,39.1,-1.5,2023-04-01T14:02:05.049Z,2023-04-04T04:07:22Z,4152285801,347,,4152285799,56,Back,4152286507,233,5,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487813,6,1,1,0,21,dv9l02o316cd9hbkxaho2u12f,0,62,100,2023-04-01T14:02:17.002Z,2023-04-04T04:07:27Z,4152287697,140,85.0,4152287705,212,26.5,4152287713,1,,4152287701,141,85.4,4152287695,56,Left,4152287709,213,5.9,4152287693,107,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487867,8,61,1,0,25,8rfydplrc9ki0sirqi0drcybk,1,27.6,16.5,2023-04-01T14:02:20.699Z,2023-04-04T11:48:26Z,4152288029,56,Back,4162162329,178,,,,,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487995,7,1,1,0,27,dv9l02o316cd9hbkxaho2u12f,1,84.8,88.6,2023-04-01T14:02:22.665Z,2023-04-04T04:08:07Z,4152288639,140,87.2,4152288647,213,0.8,4152288641,141,92.7,4162162459,178,,4152288637,56,Left,4152288643,212,3.8,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488029,8,3,1,0,28,dv9l02o316cd9hbkxaho2u12f,0,91.3,95.3,2023-04-01T14:02:23.825Z,2023-04-04T04:08:19Z,4152289325,211,,4160832489,464,,4162162619,178,,4152288815,286,,4152288813,56,Left,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528410061,815,67,1,0,29,8rfydplrc9ki0sirqi0drcybk,1,9.7,7.6,2023-04-01T14:02:25.030Z,2023-04-04T13:13:43Z,4162550149,233,1009,,,,,,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528410057,1009,67,1,0,29,dv9l02o316cd9hbkxaho2u12f,0,90.3,92.4,2023-04-01T14:02:25.031Z,2023-04-04T07:51:51Z,4162550157,233,815,,,,,,,,,,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488091,9,12,1,0,29,8rfydplrc9ki0sirqi0drcybk,1,8.5,6.5,2023-04-01T14:02:25.048Z,2023-04-04T13:13:43Z,4152289109,141,0.0,4152289203,167,,4152289107,140,8.2,4152289111,212,5.2,4162162707,178,,4152289113,213,4.7,4152289105,56,Back,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488135,9,5,1,0,29,dv9l02o316cd9hbkxaho2u12f,1,91.6,101.4,2023-04-01T14:02:25.170Z,2023-04-04T04:08:32Z,4152289289,347,,4152289425,233,10,4152289287,56,Left,,,,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488101,10,5,1,0,29,8rfydplrc9ki0sirqi0drcybk,0,8.4,-1.4,2023-04-01T14:02:25.170Z,2023-04-04T04:08:32Z,4152289155,347,,4152289153,56,Back,4152289485,233,9,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488601,10,1,1,0,44,dv9l02o316cd9hbkxaho2u12f,0,91.4,100,2023-04-01T14:02:40.130Z,2023-04-04T04:08:43Z,4152291491,140,92.4,4152291487,56,Left,4152291499,212,11.5,4152291501,213,4.8,4152291495,141,84.7,4152291483,107,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488613,11,8,1,0,45,8rfydplrc9ki0sirqi0drcybk,1,19.7,19.5,2023-04-01T14:02:40.872Z,2023-04-04T04:08:54Z,4160833307,385,,4162163349,388,,4152291553,56,Back,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489213,11,5,1,0,46,dv9l02o316cd9hbkxaho2u12f,1,88.1,101.8,2023-04-01T14:02:41.660Z,2023-04-04T04:09:00Z,4152294547,233,12,4152294473,347,,4152294471,56,Left,,,,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488657,12,5,1,0,46,8rfydplrc9ki0sirqi0drcybk,0,11.9,-1.8,2023-04-01T14:02:41.660Z,2023-04-04T04:09:00Z,4152294585,233,11,4152291773,56,Back,4152291777,347,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489315,12,1,1,1,2,dv9l02o316cd9hbkxaho2u12f,0,93.1,100,2023-04-01T14:02:57.618Z,2023-04-04T04:09:03Z,4152294935,1,,4152294923,56,Center,4152294925,140,91.8,4152294933,213,4.7,4152294927,141,55.4,4152294921,107,,4152294931,212,31.3,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489483,13,12,1,1,4,8rfydplrc9ki0sirqi0drcybk,1,5.2,30.3,2023-04-01T14:02:59.557Z,2023-04-04T04:09:09Z,4160833837,15,,4162163663,388,,4152295839,213,1.6,4152295837,212,10.5,4152295831,56,Back,4152295835,141,45.7,4152295833,140,5.4,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489447,13,15,1,1,5,dv9l02o316cd9hbkxaho2u12f,1,97.8,45.2,2023-04-01T14:03:00.431Z,2023-04-04T04:09:17Z,4152309023,147,48.2,4152301837,15,,4152309005,102,49.4,4152295653,56,Center,4160834795,79,,4152309013,458,,4152309019,146,99.4,4160834797,214,,56zd7s72x7izgeiybmmgc8acq,J. Key,4152309007,103,28.5,4162163795,388,4152301839,16,4152301871,233,14,4160834793,160,4152301847,328,,,,,,,,,,,,,,,,,,,,
2526489493,14,10,1,1,5,8rfydplrc9ki0sirqi0drcybk,1,0.8,51.6,2023-04-01T14:03:00.771Z,2023-04-04T04:09:27Z,4152301959,233,13,4160835767,378,,4152295905,182,,4152295897,173,,4152295907,56,Back,4152299779,179,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489791,15,12,1,1,9,8rfydplrc9ki0sirqi0drcybk,1,5.6,65.5,2023-04-01T14:03:04.310Z,2023-04-04T04:09:38Z,4152297397,212,9.2,4152297391,56,Back,4152297399,213,0.8,4152297393,140,11.9,4152297395,141,75.0,4162164271,178,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489881,15,61,1,1,9,dv9l02o316cd9hbkxaho2u12f,1,87.9,9.5,2023-04-01T14:03:04.365Z,2023-04-04T04:09:49Z,4152297763,56,Right,4162164421,178,,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489763,14,5,1,1,10,dv9l02o316cd9hbkxaho2u12f,0,80.9,-1.4,2023-04-01T14:03:05.760Z,2023-04-04T04:09:55Z,4152297229,56,Right,4152297231,347,,4152330433,233,16,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490295,16,5,1,1,10,8rfydplrc9ki0sirqi0drcybk,1,19.1,101.4,2023-04-01T14:03:05.760Z,2023-04-04T04:09:55Z,4152299765,347,,4152330377,233,14,4152299763,56,Back,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490723,17,1,1,1,39,8rfydplrc9ki0sirqi0drcybk,1,20.8,100,2023-04-01T14:03:34.407Z,2023-04-04T04:10:00Z,4152302013,213,6.1,4152302003,107,,4152302005,56,Back,4152302007,140,38.0,4152302011,212,18.5,4152302009,141,95.4,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528096213,770,44,1,1,40,8rfydplrc9ki0sirqi0drcybk,1,34.5,94.5,2023-04-01T14:03:36.160Z,2023-04-04T13:13:43Z,4160838185,56,Back,4160838187,285,,4160908309,233,958,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528096217,958,44,1,1,40,dv9l02o316cd9hbkxaho2u12f,0,65.5,5.5,2023-04-01T14:03:36.161Z,2023-04-04T04:10:09Z,4160838201,56,Right,4160838203,286,,4160908313,233,770,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490739,18,1,1,1,40,8rfydplrc9ki0sirqi0drcybk,0,38,95.4,2023-04-01T14:03:36.179Z,2023-04-04T13:13:44Z,4152302121,212,3.3,4152302109,140,41.1,4152302097,3,,4152302103,56,Back,4152302115,141,94.5,4162164839,388,,4152302101,168,,4152302125,213,6.1,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528096475,959,1,1,1,41,dv9l02o316cd9hbkxaho2u12f,1,52.8,8.1,2023-04-01T14:03:37.208Z,2023-04-04T11:52:25Z,4160839557,140,50.8,4160839561,212,2.2,4160839559,141,8.9,4160839563,213,2.9,4160839565,1,,4163067899,388,,4160839555,56,Right,4160839553,157,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528096801,960,44,1,1,44,dv9l02o316cd9hbkxaho2u12f,1,50.8,8.9,2023-04-01T14:03:39.527Z,2023-04-04T13:13:44Z,4160841503,286,,4160841501,56,Right,4160912515,233,771,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528096771,771,44,1,1,44,8rfydplrc9ki0sirqi0drcybk,0,49.2,91.1,2023-04-01T14:03:39.528Z,2023-04-04T04:10:34Z,4160841373,285,,4160912525,233,960,4160841371,56,Back,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528096841,961,1,1,1,44,dv9l02o316cd9hbkxaho2u12f,1,50.8,8.9,2023-04-01T14:03:39.633Z,2023-04-04T13:13:44Z,4162165339,388,,4160841725,56,Back,4160841735,212,10.6,4160841723,3,,4160841737,213,2.3,4160841731,141,20.5,4160841727,140,44.0,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528096937,962,1,1,1,46,dv9l02o316cd9hbkxaho2u12f,0,42.4,22.2,2023-04-01T14:03:41.311Z,2023-04-04T04:10:50Z,4160842227,3,,4162165671,178,,4160842231,140,63.9,4160842237,213,6.0,4160842229,56,Right,4160842235,212,23.4,4160842233,141,13.3,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491061,19,1,1,1,49,8rfydplrc9ki0sirqi0drcybk,0,27,92.7,2023-04-01T14:03:44.904Z,2023-04-04T04:11:18Z,4152303629,212,1.2,4162166299,178,,4152303621,56,Back,4152303623,140,28.1,4152303625,141,92.1,4152303619,3,,4152303633,213,5.9,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491109,16,49,1,1,50,dv9l02o316cd9hbkxaho2u12f,1,60.1,22.7,2023-04-01T14:03:45.987Z,2023-04-04T04:11:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491231,17,1,1,1,53,dv9l02o316cd9hbkxaho2u12f,1,58.7,17.9,2023-04-01T14:03:48.336Z,2023-04-04T04:11:47Z,4162166803,178,,4152304565,140,46.4,4152304559,56,Back,4152304571,213,3.6,4152304567,141,8.9,4152304569,212,14.3,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491375,18,1,1,1,53,dv9l02o316cd9hbkxaho2u12f,1,46.4,8.9,2023-04-01T14:03:49.214Z,2023-04-04T04:11:54Z,4152305323,213,6.2,4152305309,155,,4152305319,212,30.3,4152305311,56,Right,4162166945,178,,4152305315,141,6.2,4152305313,140,75.2,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491395,19,50,1,1,56,dv9l02o316cd9hbkxaho2u12f,1,80.4,8.6,2023-04-01T14:03:52.089Z,2023-04-04T04:12:16Z,4152306131,233,20,4152305391,56,Right,4152305395,286,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491513,20,7,1,1,57,8rfydplrc9ki0sirqi0drcybk,0,19.6,91.4,2023-04-01T14:03:53.146Z,2023-04-04T04:12:35Z,4152305999,56,Back,4162167923,178,,4160843631,385,,4152306001,285,,4152306085,233,19,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491435,20,61,1,1,57,dv9l02o316cd9hbkxaho2u12f,1,75.1,5.3,2023-04-01T14:03:53.167Z,2023-04-04T04:12:55Z,4152305609,56,Right,4162168489,178,,,,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491783,21,5,1,1,58,8rfydplrc9ki0sirqi0drcybk,1,26.4,101.2,2023-04-01T14:03:54.059Z,2023-04-04T04:13:04Z,4152307343,347,,4152307525,233,21,4152307339,56,Back,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491453,21,5,1,1,58,dv9l02o316cd9hbkxaho2u12f,0,73.6,-1.2,2023-04-01T14:03:54.059Z,2023-04-04T04:13:04Z,4152305707,347,,4152307591,233,21,4152305705,56,Right,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492089,22,1,1,2,15,8rfydplrc9ki0sirqi0drcybk,0,23.9,100,2023-04-01T14:04:10.800Z,2023-04-04T04:13:10Z,4152308841,212,22.2,4152308835,140,44.2,4152308837,141,93.0,4152308831,56,Back,4152308845,213,6.0,4152308851,1,,4152308829,107,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528097469,963,1,1,2,17,dv9l02o316cd9hbkxaho2u12f,1,57.8,5.2,2023-04-01T14:04:12.766Z,2023-04-04T04:13:16Z,4160845159,140,51.4,4160845161,141,22.5,4160845157,56,Center,4160845155,3,,4160845165,213,2.1,4162168903,388,,4160845163,212,13.5,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528097697,964,49,1,2,20,dv9l02o316cd9hbkxaho2u12f,1,51.6,30.3,2023-04-01T14:04:15.462Z,2023-04-04T04:13:29Z,,,,,,,,,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492245,22,1,1,2,20,dv9l02o316cd9hbkxaho2u12f,0,52,38.5,2023-04-01T14:04:15.552Z,2023-04-04T04:13:34Z,4152309679,56,Back,4152309687,213,2.6,4152309681,140,41.5,4152309685,212,13.1,4162169297,388,,4152309683,141,48.8,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492273,23,49,1,2,21,8rfydplrc9ki0sirqi0drcybk,1,60.3,64.2,2023-04-01T14:04:17.198Z,2023-04-04T04:13:47Z,,,,,,,,,,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492303,24,3,1,2,22,8rfydplrc9ki0sirqi0drcybk,0,61.4,58.2,2023-04-01T14:04:17.232Z,2023-04-04T04:14:25Z,4152309963,56,Center,4160845431,465,,4152310249,233,23,4152309965,286,,4162170413,178,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492321,23,7,1,2,22,dv9l02o316cd9hbkxaho2u12f,1,38.6,41.8,2023-04-01T14:04:17.307Z,2023-04-04T04:14:34Z,4152310227,233,24,4152310051,285,,4162170521,178,,4152310047,56,Back,4160845545,383,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528098015,772,45,1,2,23,8rfydplrc9ki0sirqi0drcybk,0,64.5,37.2,2023-04-01T14:04:18.299Z,2023-04-04T04:15:20Z,4160848137,56,Center,4160912675,233,965,4160848139,285,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
