id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2490117337,6,1,1,0,6,dmz37633qbsvl7gncq5s51yjw,0,30.5,32.4,2022-12-10T15:00:10.640Z,2022-12-13T07:03:32Z,3939520493,56,Center,3943452389,178,,3939520491,157,,3939520495,140,71.1,3939520499,212,46.6,3939520497,141,59.9,3939520503,1,,3939520501,213,0.4,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117349,6,49,1,0,11,5g1fnexeromjl0lvnxp8hpnhi,1,20.8,32.7,2022-12-10T15:00:15.609Z,2022-12-13T07:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117365,7,1,1,0,13,5g1fnexeromjl0lvnxp8hpnhi,0,22.6,17.6,2022-12-10T15:00:17.404Z,2022-12-13T07:03:42Z,3943452585,178,,3939520695,1,,3939520689,141,10.6,3939520685,56,Right,3939520687,140,73.8,3939520693,213,6.2,3939520683,155,,3939520691,212,54.0,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117373,7,1,1,0,16,dmz37633qbsvl7gncq5s51yjw,0,22.1,90.6,2022-12-10T15:00:20.164Z,2022-12-13T07:03:46Z,3939520729,56,Back,3939520733,141,90.9,3943452613,388,,3939520731,140,38.5,3939520727,3,,3939520735,212,17.2,3939520737,213,0.0,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490765879,920,44,1,0,17,5g1fnexeromjl0lvnxp8hpnhi,1,59.6,7.2,2022-12-10T15:00:21.430Z,2022-12-13T09:39:04Z,3943332515,233,770,3942966787,56,Right,3942966789,286,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490765885,770,44,1,0,17,dmz37633qbsvl7gncq5s51yjw,0,40.4,92.8,2022-12-10T15:00:21.431Z,2022-12-13T07:03:49Z,3943332519,233,920,3942966801,56,Back,3942966803,285,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117381,8,1,1,0,17,5g1fnexeromjl0lvnxp8hpnhi,1,61.2,8.9,2022-12-10T15:00:21.528Z,2022-12-13T09:39:04Z,3943452757,388,,3939520783,213,2.6,3939520779,141,25.2,3942966949,168,,3939520777,140,44.9,3939520781,212,20.4,3939520773,56,Back,3939520771,3,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117391,9,1,1,0,19,5g1fnexeromjl0lvnxp8hpnhi,1,44.9,25.2,2022-12-10T15:00:23.068Z,2022-12-13T07:04:00Z,3939520833,56,Back,3939520837,141,48.2,3939520839,212,16.9,3939520835,140,38.9,3939520841,213,2.0,3943452897,178,,3943452899,21,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117423,10,1,1,0,22,5g1fnexeromjl0lvnxp8hpnhi,0,33.7,50,2022-12-10T15:00:26.194Z,2022-12-13T07:04:03Z,3939521009,1,,3939520997,157,,3939521005,212,43.8,3939521007,213,0.2,3939520999,56,Center,3943452947,178,,3939521003,141,63.1,3939521001,140,74.5,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117421,8,44,1,0,25,dmz37633qbsvl7gncq5s51yjw,1,24.3,48.4,2022-12-10T15:00:29.961Z,2022-12-13T09:39:05Z,3939520991,285,,3939520989,56,Back,3939521033,233,11,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117427,11,44,1,0,25,5g1fnexeromjl0lvnxp8hpnhi,0,75.7,51.6,2022-12-10T15:00:29.962Z,2022-12-13T07:04:10Z,3939521041,233,8,3939521025,56,Center,3939521027,286,,,,,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117425,9,1,1,0,25,dmz37633qbsvl7gncq5s51yjw,0,23.1,59.9,2022-12-10T15:00:30.042Z,2022-12-13T09:39:05Z,3939521021,212,12.2,3939521023,213,1.0,3939521019,141,74.7,3943453217,388,,3939521015,56,Back,3939521017,140,29.6,3939521013,3,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117457,12,1,1,0,28,5g1fnexeromjl0lvnxp8hpnhi,1,71,51.6,2022-12-10T15:00:32.316Z,2022-12-13T07:04:18Z,3939521181,213,1.4,3939521177,141,59.1,3939521175,140,71.7,3939521179,212,5.2,3943453287,388,,3939521171,3,,3939521173,56,Center,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117533,13,1,1,0,30,5g1fnexeromjl0lvnxp8hpnhi,0,79.2,41.9,2022-12-10T15:00:34.970Z,2022-12-13T07:04:21Z,3939521555,212,19.2,3939521557,213,5.4,3939521553,141,19.8,3939521549,56,Right,3943453375,178,,3939521551,140,90.6,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117481,10,49,1,0,33,dmz37633qbsvl7gncq5s51yjw,1,6.4,89.3,2022-12-10T15:00:37.418Z,2022-12-13T07:04:43Z,,,,,,,,,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117521,12,1,1,0,35,dmz37633qbsvl7gncq5s51yjw,1,22.8,76.9,2022-12-10T15:00:40.021Z,2022-12-13T07:05:10Z,3939521473,212,4.8,3939521467,56,Back,3939521469,140,19.0,3939521471,141,72.9,3943454345,178,,3939521475,213,3.7,3942970217,156,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117491,11,1,1,0,36,dmz37633qbsvl7gncq5s51yjw,1,6.4,89.3,2022-12-10T15:00:40.292Z,2022-12-13T07:05:02Z,3943454151,178,,3939521331,140,22.8,3939521333,141,76.9,3939521329,56,Back,3939521335,212,19.2,3939521339,213,5.8,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117525,13,1,1,0,36,dmz37633qbsvl7gncq5s51yjw,0,19,72.9,2022-12-10T15:00:41.038Z,2022-12-13T07:05:14Z,3943454489,178,,3939521499,56,Center,3939521497,155,,3939521503,141,40.4,3939521501,140,55.0,3939521509,1,,3939521505,212,43.8,3939521507,213,5.8,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117559,14,49,1,0,40,5g1fnexeromjl0lvnxp8hpnhi,1,12.5,49.6,2022-12-10T15:00:44.367Z,2022-12-13T07:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118417,21,1,1,0,40,5g1fnexeromjl0lvnxp8hpnhi,1,44.9,69,2022-12-10T15:00:44.378Z,2022-12-13T07:05:31Z,3939526131,213,3.3,3939526127,141,62.0,3939526125,140,15.6,3939526129,212,31.1,3943454893,178,,3939526123,56,Back,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117627,15,1,1,0,46,5g1fnexeromjl0lvnxp8hpnhi,1,13.6,47.6,2022-12-10T15:00:50.494Z,2022-12-13T07:05:36Z,3939521983,56,Back,3939521991,213,5.4,3939521985,140,29.4,3939521989,212,26.7,3939521987,141,16.8,3943454947,178,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117679,16,1,1,0,52,5g1fnexeromjl0lvnxp8hpnhi,1,29.5,17,2022-12-10T15:00:56.341Z,2022-12-13T07:05:38Z,3939522219,155,,3943455017,178,,3939522231,1,,3939522227,212,50.4,3939522229,213,0.7,3939522225,141,64.2,3939522221,56,Center,3939522223,140,66.5,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117683,17,44,1,0,55,5g1fnexeromjl0lvnxp8hpnhi,1,71,68.9,2022-12-10T15:00:59.772Z,2022-12-13T09:39:06Z,3939522247,56,Center,3939522249,286,,3939522331,233,14,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117705,14,44,1,0,55,dmz37633qbsvl7gncq5s51yjw,0,29,31.1,2022-12-10T15:00:59.773Z,2022-12-13T07:05:43Z,3939522315,56,Back,3939522335,233,17,3939522317,285,,,,,,,,,,,,,,,,,9i7xyx5fmckuay7m5lat0xvmy,Z. Rossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117703,18,1,1,0,55,5g1fnexeromjl0lvnxp8hpnhi,0,66.5,64.2,2022-12-10T15:00:59.882Z,2022-12-13T09:39:06Z,3939522311,212,17.9,3939522303,168,,3939522301,3,,3939522313,213,0.1,3939522309,141,67.6,3939522305,56,Center,3939522307,140,83.4,3943455213,388,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117717,15,1,1,0,57,dmz37633qbsvl7gncq5s51yjw,0,9.7,28.5,2022-12-10T15:01:01.268Z,2022-12-13T07:05:51Z,3939522377,56,Back,3939522381,141,22.8,3939522375,157,,3939522383,212,30.2,3939522379,140,38.2,3939522387,1,,3939522385,213,6.2,3943455313,178,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117739,19,1,1,1,2,5g1fnexeromjl0lvnxp8hpnhi,0,57.4,73.6,2022-12-10T15:01:06.301Z,2022-12-13T07:05:55Z,3943455347,178,,3939522499,213,5.9,3939522495,141,66.1,3939522497,212,13.2,3939522493,140,69.0,3939522491,56,Center,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117759,16,1,1,1,3,dmz37633qbsvl7gncq5s51yjw,1,33.7,35.5,2022-12-10T15:01:07.054Z,2022-12-13T07:06:00Z,3939522569,56,Back,3939522571,140,40.6,3939522573,141,29.5,3939522577,213,5.8,3939522575,212,8.3,3943455429,178,,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117797,17,1,1,1,3,dmz37633qbsvl7gncq5s51yjw,1,40.6,29.5,2022-12-10T15:01:07.921Z,2022-12-13T07:06:05Z,3943455501,178,,3939522737,56,Back,3939522739,140,44.0,3939522745,213,1.3,3939522741,141,48.1,3939522743,212,13.1,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117799,18,49,1,1,4,dmz37633qbsvl7gncq5s51yjw,1,44,48.1,2022-12-10T15:01:08.579Z,2022-12-13T07:06:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117809,19,1,1,1,5,dmz37633qbsvl7gncq5s51yjw,1,44,48.1,2022-12-10T15:01:09.373Z,2022-12-13T07:06:15Z,3939522797,213,5.6,3943455713,178,,3939522789,56,Center,3939522795,212,19.2,3939522791,140,58.1,3939522793,141,30.1,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490868257,992,83,1,1,8,5g1fnexeromjl0lvnxp8hpnhi,1,43,71.1,2022-12-10T15:01:12.228Z,2022-12-13T07:52:32Z,3943523767,399,199053,,,,,,,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490157907,369,1,1,1,8,dmz37633qbsvl7gncq5s51yjw,1,56.7,25.8,2022-12-10T15:01:12.254Z,2022-12-13T07:06:19Z,3939737471,56,Back,3939737473,140,47.3,3939737477,212,9.9,3939737479,213,3.1,3939737475,141,26.7,3943455791,178,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117913,20,1,1,1,9,dmz37633qbsvl7gncq5s51yjw,1,54.3,27.9,2022-12-10T15:01:13.490Z,2022-12-13T07:06:22Z,3939523357,212,23.3,3939523359,213,5.6,3939523355,141,5.6,3939523351,56,Right,3939523353,140,71.1,3943455875,178,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490766871,771,3,1,1,12,dmz37633qbsvl7gncq5s51yjw,0,79.3,10.4,2022-12-10T15:01:16.194Z,2022-12-13T07:22:56Z,3942972319,467,9llmzvk9nw1kwy73o8z9f8usp,3942972315,286,,3942972317,465,,3942972313,56,Right,3943477399,178,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117917,21,4,1,1,13,dmz37633qbsvl7gncq5s51yjw,1,79.2,12.3,2022-12-10T15:01:17.671Z,2022-12-13T07:23:04Z,3939523369,295,,3939523371,56,Right,3939523373,152,,3939523367,13,,3939523375,286,,3939523393,233,20,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490117873,20,4,1,1,13,5g1fnexeromjl0lvnxp8hpnhi,0,20.8,87.7,2022-12-10T15:01:17.672Z,2022-12-13T07:23:03Z,3939523403,233,21,3939523143,285,,3939523137,152,,3943477675,178,,3939523131,13,,3939545699,295,,3939523133,56,Back,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118915,31,17,1,1,22,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-12-10T15:01:26.556Z,2022-12-13T07:23:06Z,3939529303,393,,3939528671,13,243,3939528667,31,,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118403,22,1,1,2,0,dmz37633qbsvl7gncq5s51yjw,0,79.1,13.4,2022-12-10T15:02:04.427Z,2022-12-13T07:23:08Z,3939526051,2,,3939526061,140,92.0,3942975527,72,,3942975525,223,,3939526059,56,Center,3939526069,213,1.1,3939526063,141,53.7,3939526053,5,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,3939526067,212,30.6,3939526057,152,3943477807,178,3939526055,155,,,,,,,,,,,,,,,,,,,,,,
2490118449,22,12,1,2,2,5g1fnexeromjl0lvnxp8hpnhi,1,9,48.5,2022-12-10T15:02:06.066Z,2022-12-13T07:23:18Z,3939526297,140,22.7,3939526295,56,Back,3943478187,388,,3939526299,141,58.5,3939526309,15,,3939526303,213,0.4,3939526301,212,15.9,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118467,23,1,1,2,3,dmz37633qbsvl7gncq5s51yjw,0,73.9,56.3,2022-12-10T15:02:07.959Z,2022-12-13T07:23:22Z,3939526373,56,Center,3939526371,3,,3943478349,388,,3939526379,212,23.0,3939526375,140,93.6,3939526377,141,71.2,3939526381,213,0.5,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118543,23,12,1,2,5,5g1fnexeromjl0lvnxp8hpnhi,1,11,40.7,2022-12-10T15:02:09.369Z,2022-12-13T07:23:26Z,3939526739,212,23.8,3939526735,141,26.8,3939526731,140,31.8,3939526729,56,Back,3942975915,15,,3943478505,388,,3939526741,213,5.9,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118573,24,1,1,2,6,dmz37633qbsvl7gncq5s51yjw,1,74.1,74,2022-12-10T15:02:11.035Z,2022-12-13T07:23:37Z,3943478921,178,,3939526877,212,12.9,3939526875,141,90.5,3939526879,213,1.1,3939526871,56,Left,3939526873,140,80.2,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118579,25,1,1,2,9,dmz37633qbsvl7gncq5s51yjw,0,92.9,88.6,2022-12-10T15:02:13.124Z,2022-12-13T07:23:46Z,3939526965,236,,3939526967,233,25,3939526913,140,90.4,3939526917,212,2.6,3939526915,141,88.4,3939526971,286,,3939526911,56,Left,3939526919,213,3.2,9c3iyi7y3hdraso115kxmd87p,L. Jones,3943479159,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118577,25,74,1,2,9,5g1fnexeromjl0lvnxp8hpnhi,1,18.8,12.8,2022-12-10T15:02:13.148Z,2022-12-13T07:23:51Z,3939526903,285,,3939526977,233,25,3939526901,56,Back,3943479251,178,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490158195,370,61,1,2,9,dmz37633qbsvl7gncq5s51yjw,1,98.1,94.1,2022-12-10T15:02:13.184Z,2022-12-13T07:23:56Z,3943479347,178,,3939738897,56,Left,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490118609,26,49,1,2,11,5g1fnexeromjl0lvnxp8hpnhi,1,4.3,12.2,2022-12-10T15:02:15.419Z,2022-12-13T07:24:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490868585,996,67,1,2,11,5g1fnexeromjl0lvnxp8hpnhi,1,4.8,7.9,2022-12-10T15:02:15.518Z,2022-12-13T09:39:06Z,3943525495,233,810,,,,,,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
