id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/18/value
2518324753,5,44,1,0,33,2ezfenuwk3y65p8jdbj55xqt0,1,8,40.2,2023-03-11T15:02:30.109Z,2023-03-13T09:23:21Z,4088265491,56,Back,4088265669,233,7,4088265493,285,,,,,,,,,,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324777,7,44,1,0,33,5qwskbjpa17fvmtuu5qijy7cz,0,92,59.8,2023-03-11T15:02:30.110Z,2023-03-13T09:23:21Z,4088265591,56,Center,4088265599,286,,4088265703,233,5,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324803,6,12,1,0,34,2ezfenuwk3y65p8jdbj55xqt0,1,7.4,39.8,2023-03-11T15:02:30.829Z,2023-03-13T09:23:32Z,4088265729,141,55.0,4088265731,212,19.2,4088265727,140,22.8,4088265725,56,Back,4088265733,213,0.6,4088265787,15,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324931,8,1,1,0,37,5qwskbjpa17fvmtuu5qijy7cz,1,77.2,41.7,2023-03-11T15:02:33.828Z,2023-03-13T09:23:58Z,4088266273,213,0.3,4088266267,140,89.5,4088266265,56,Center,4088266269,141,48.5,4088266263,3,,4088266271,212,13.7,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324943,9,2,1,0,38,5qwskbjpa17fvmtuu5qijy7cz,1,89.2,47.8,2023-03-11T15:02:35.204Z,2023-03-13T09:24:03Z,4088266305,56,Center,4088266313,141,40.0,4088266309,140,90.5,4088267215,7,7uhajc3suc68vemamuc3dyvp,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325051,7,55,1,0,38,2ezfenuwk3y65p8jdbj55xqt0,1,10.3,53.6,2023-03-11T15:02:35.205Z,2023-03-13T09:24:07Z,,,,,,,,,,,,,,,,,,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325621,8,1,1,0,55,2ezfenuwk3y65p8jdbj55xqt0,1,12.1,57.9,2023-03-11T15:02:52.637Z,2023-03-11T15:02:55Z,4088269429,141,6.7,4088269427,140,53.0,4088269433,213,5.6,4088269407,5,,4088269417,241,,4088269411,155,,4088269431,212,55.3,4088269421,56,Right,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,4088269435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325647,9,44,1,0,58,2ezfenuwk3y65p8jdbj55xqt0,1,57,5.4,2023-03-11T15:02:54.795Z,2023-03-11T15:02:56Z,4088269593,233,10,4088269553,56,Right,4088269557,286,,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325611,10,44,1,0,58,5qwskbjpa17fvmtuu5qijy7cz,0,43,94.6,2023-03-11T15:02:54.796Z,2023-03-11T15:02:56Z,4088269349,285,,4088269347,56,Back,4088269609,233,9,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325731,10,1,1,0,59,2ezfenuwk3y65p8jdbj55xqt0,1,53.4,6.1,2023-03-11T15:02:55.932Z,2023-03-13T09:24:34Z,4088269951,212,7.3,4088269947,140,60.3,4088269945,56,Right,4088269953,213,0.1,4088269949,141,6.7,4088269943,3,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325765,11,1,1,1,0,2ezfenuwk3y65p8jdbj55xqt0,1,63.3,5.8,2023-03-11T15:02:56.980Z,2023-03-13T09:24:47Z,4088270175,141,7.0,4088270165,56,Right,4088270173,140,60.9,4088270179,212,2.6,4088270181,213,2.8,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325813,12,1,1,1,1,2ezfenuwk3y65p8jdbj55xqt0,1,63.1,9.3,2023-03-11T15:02:57.812Z,2023-03-13T09:24:58Z,4088270453,140,72.1,4088270459,213,0.8,4088270457,212,13.3,4088270455,141,23.1,4088270451,56,Center,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325831,13,61,1,1,2,2ezfenuwk3y65p8jdbj55xqt0,0,70.5,23.7,2023-03-11T15:02:59.061Z,2023-03-13T09:25:02Z,4088270545,56,Center,,,,,,,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325869,11,1,1,1,3,5qwskbjpa17fvmtuu5qijy7cz,0,30.8,83.3,2023-03-11T15:03:00.380Z,2023-03-13T09:25:20Z,4088270737,213,4.2,4088270735,212,13.9,4088270733,141,66.0,4088270731,140,23.8,4088270729,56,Back,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325917,14,3,1,1,4,2ezfenuwk3y65p8jdbj55xqt0,0,80.2,34.4,2023-03-11T15:03:01.101Z,2023-03-13T10:39:19Z,4095574189,465,,4095573973,286,,4095713113,233,12,4088270965,56,Center,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325927,12,7,1,1,4,5qwskbjpa17fvmtuu5qijy7cz,1,19.8,65.6,2023-03-11T15:03:01.102Z,2023-03-13T10:39:19Z,4095574341,285,,4095713103,233,14,4095574649,384,,4088271027,56,Back,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326033,13,1,1,1,5,5qwskbjpa17fvmtuu5qijy7cz,1,20.8,68,2023-03-11T15:03:02.420Z,2023-03-13T09:26:03Z,4088271559,140,36.8,4088271563,212,16.8,4088271561,141,69.9,4088271565,213,0.1,4088271555,56,Back,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326049,14,49,1,1,6,5qwskbjpa17fvmtuu5qijy7cz,1,39.3,67,2023-03-11T15:03:02.813Z,2023-03-13T09:26:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326141,15,43,1,1,10,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-11T15:03:07.693Z,2023-03-11T15:03:11Z,4088272133,213,4.3,4088272681,144,1,4088272125,56,Back,4088272131,212,13.2,4088272127,140,29.9,4088272129,141,28.6,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326293,16,4,1,1,14,5qwskbjpa17fvmtuu5qijy7cz,1,37.4,45.8,2023-03-11T15:03:11.468Z,2023-03-11T15:03:14Z,4088272881,265,,4088272875,56,Back,4088273237,233,15,4088273241,286,,4088272877,152,,4088272873,13,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326341,15,4,1,1,14,2ezfenuwk3y65p8jdbj55xqt0,0,62.6,54.2,2023-03-11T15:03:11.469Z,2023-03-11T15:03:14Z,4088273145,56,Center,4088273285,233,16,4088273151,285,,4088273147,152,,4088273149,265,,4088273143,13,,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327373,17,1,1,1,35,5qwskbjpa17fvmtuu5qijy7cz,1,40.9,57.1,2023-03-11T15:03:31.940Z,2023-03-13T09:26:31Z,4088278285,56,Back,4088278287,140,47.2,4088278289,141,60.6,4088278283,152,,4088278293,213,0.3,4088278291,212,7.0,4088278281,5,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327403,18,1,1,1,37,5qwskbjpa17fvmtuu5qijy7cz,0,46.6,58.8,2023-03-11T15:03:34.132Z,2023-03-13T09:26:59Z,4088278441,140,100.0,4088278445,212,64.7,4088278439,56,Right,4088278437,155,,4088278447,213,5.8,4088278449,1,,4088278443,141,13.2,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327441,16,5,1,1,44,2ezfenuwk3y65p8jdbj55xqt0,1,-1.1,79.2,2023-03-11T15:03:40.943Z,2023-03-11T15:58:16Z,4088278675,233,19,4088278625,56,Back,4088278629,346,,,,,,,,,,,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327411,19,5,1,1,44,5qwskbjpa17fvmtuu5qijy7cz,0,101.1,20.8,2023-03-11T15:03:40.943Z,2023-03-11T15:03:42Z,4088278487,56,Right,4088278489,346,,4088278737,233,16,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328685,17,1,1,2,9,2ezfenuwk3y65p8jdbj55xqt0,0,5.4,41.9,2023-03-11T15:04:06.252Z,2023-03-11T15:04:12Z,4088284929,141,26.7,4088284923,56,Center,4088284919,124,,4088284939,1,,4088284931,212,60.1,4088284925,140,61.8,4088284935,213,6.1,4088284949,74,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,4088284921,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328657,20,44,1,2,13,5qwskbjpa17fvmtuu5qijy7cz,1,36.2,73.3,2023-03-11T15:04:09.972Z,2023-03-11T15:04:12Z,4088285161,233,18,4088284811,285,,4088284809,56,Back,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328703,18,44,1,2,13,2ezfenuwk3y65p8jdbj55xqt0,0,63.8,26.7,2023-03-11T15:04:09.973Z,2023-03-11T15:04:13Z,4088285029,56,Center,4088285281,233,20,4088285031,286,,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328749,21,1,1,2,14,5qwskbjpa17fvmtuu5qijy7cz,1,33.8,71.9,2023-03-11T15:04:10.836Z,2023-03-13T09:27:29Z,4088285229,213,5.8,4088285223,140,49.4,4088285227,212,18.1,4088285219,3,,4088285225,141,60.6,4088285221,56,Back,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328773,22,61,1,2,15,5qwskbjpa17fvmtuu5qijy7cz,0,49.4,60.2,2023-03-11T15:04:12.324Z,2023-03-13T09:27:34Z,4088285341,56,Back,,,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328857,19,61,1,2,18,2ezfenuwk3y65p8jdbj55xqt0,1,53.5,47.9,2023-03-11T15:04:15.208Z,2023-03-11T15:04:15Z,4088285741,56,Center,,,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328985,20,1,1,2,19,2ezfenuwk3y65p8jdbj55xqt0,0,47.7,62,2023-03-11T15:04:15.926Z,2023-03-13T09:27:48Z,4088286331,56,Left,4088286333,140,61.4,4088286339,213,1.0,4088286335,141,93.2,4088286337,212,25.6,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328965,23,1,1,2,20,5qwskbjpa17fvmtuu5qijy7cz,0,46.2,9.8,2023-03-11T15:04:17.014Z,2023-03-11T15:04:18Z,4088286241,141,0.0,4088286239,140,69.9,4088286243,212,26.1,4088286249,213,6.0,4088286237,56,Right,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329083,21,5,1,2,21,2ezfenuwk3y65p8jdbj55xqt0,1,36.8,102,2023-03-11T15:04:17.942Z,2023-03-11T15:58:16Z,4088286857,347,,4088286945,233,24,4088286851,56,Back,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328979,24,5,1,2,21,5qwskbjpa17fvmtuu5qijy7cz,0,63.2,-2,2023-03-11T15:04:17.942Z,2023-03-11T15:04:21Z,4088286307,56,Right,4088286311,347,,4088286971,233,21,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329391,22,1,1,2,29,2ezfenuwk3y65p8jdbj55xqt0,1,43.5,100,2023-03-11T15:04:25.965Z,2023-03-11T15:04:29Z,4088288353,141,89.9,4088288359,212,18.3,4088288351,140,27.9,4088288347,107,,4088288365,213,3.6,4088288349,56,Back,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329539,23,1,1,2,32,2ezfenuwk3y65p8jdbj55xqt0,1,27,89.3,2023-03-11T15:04:29.101Z,2023-03-11T15:04:33Z,4088289115,155,,4088289123,140,46.2,4088289129,212,22.2,4088289127,141,75.7,4088289133,213,5.9,4088289119,56,Back,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329775,24,1,1,2,36,2ezfenuwk3y65p8jdbj55xqt0,1,39.7,83.5,2023-03-11T15:04:33.005Z,2023-03-13T09:29:24Z,4088290297,212,32.5,4088290299,213,0.3,4088290293,140,69.1,4088381287,210,15,4095579661,1,,4088290295,141,98.3,4088290291,56,Left,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329947,25,3,1,2,42,2ezfenuwk3y65p8jdbj55xqt0,1,91.2,75.8,2023-03-11T15:04:39.021Z,2023-03-13T10:39:21Z,4095580157,465,,4088291185,56,Center,4088291187,286,,4088291281,233,25,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329905,25,45,1,2,42,5qwskbjpa17fvmtuu5qijy7cz,0,8.8,24.2,2023-03-11T15:04:39.021Z,2023-03-13T10:39:21Z,4088290985,285,,4088291339,233,25,4088290981,56,Back,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518329997,26,15,1,2,45,2ezfenuwk3y65p8jdbj55xqt0,1,96.7,67,2023-03-11T15:04:42.653Z,2023-03-13T09:29:24Z,4088291429,56,Center,4088334773,82,,4095581093,215,,4088334759,20,,4088381345,29,,4088329873,65,,4088381369,231,55.8,4088381365,147,64.6,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,4088381355,102,,45.7,4088381349,55,24,4088329871,22,4088381367,230,99.0,4088381357,103,19,4088381363,146,97.1,4095581091,80,4088334859,233,26,,,,,,,,,,,,,,,
2518330037,26,10,1,2,45,5qwskbjpa17fvmtuu5qijy7cz,1,3.4,37.3,2023-03-11T15:04:42.753Z,2023-03-11T15:08:21Z,4088291635,56,Back,4088334969,233,26,4088291633,94,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518330147,27,6,1,2,48,2ezfenuwk3y65p8jdbj55xqt0,1,99.2,64.4,2023-03-11T15:04:45.220Z,2023-03-11T15:06:19Z,4088292145,56,Center,4088292149,73,,4088292195,233,27,,,,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518330097,27,6,1,2,48,5qwskbjpa17fvmtuu5qijy7cz,0,0.8,35.6,2023-03-11T15:04:45.220Z,2023-03-13T09:29:40Z,4088292247,233,27,4088291887,56,Back,4088291889,73,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518331171,28,1,1,3,13,2ezfenuwk3y65p8jdbj55xqt0,0,99.5,99.5,2023-03-11T15:05:10.140Z,2023-03-13T09:29:43Z,4088297157,2,,4088297169,141,49.4,4088297163,223,,4088297173,213,4.6,4088297159,6,,4088297167,140,95.5,4088297171,212,34.3,4088297161,155,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,4095581733,20,,,4088297175,1,,4088297165,56,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2518331271,28,11,1,3,20,5qwskbjpa17fvmtuu5qijy7cz,0,2.6,50.3,2023-03-11T15:05:16.844Z,2023-03-13T09:29:59Z,4088297731,56,Back,4095582039,378,,4088297733,88,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
