id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/17/value,qualifier/15/value,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2540656505,1,34,16,0,0,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-29T13:15:01.215Z,2023-04-29T13:49:10Z,4234612099,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4234612097,130,4,4234612089,30,"4s0yf91l8xqodeuv473hmp5ka, 9z75i0zrgtuumyixz8dl9ysbt, 56g3fffeygobuei72gnkm9a09, egr5n9jynbg3llc2tn2g5ncnp, 8xxeuttt1yy26qf8w73bqua51, 5sfchvj1d5dgpwc6j5oshhkut, effzy3ttltffcz92a3ro4woa, 6a08s0d0sgt7iw37spmo4bro5, ebsl5dh99nsoun0lksywr31n8, ald5oocxwh4pip8fw6v3ym8h6, 4hgji0bnqpsqezk5ctxq3ggh6, 46q465awyk7ndr9faq83vmuw9, azq6khf9mv7scpyxr6q08hw45, dsvr61cfalun7n0y262elcrth, evb6gpvuutmnisv9d12gs0xcl, 91alifyhplzo2de1tooerpgfe, 2vw0m5bib6bnr5n1hsxkxe904, 68jyn13uu405w4npr317v5las",4234612093,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4234612103,197,4825,4234612105,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4234612095,59,"31, 28, 2, 4, 6, 3, 10, 21, 33, 17, 43, 1, 16, 18, 19, 32, 35, 48",4234612101,194,egr5n9jynbg3llc2tn2g5ncnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540656565,1,34,16,0,0,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-29T13:15:04.516Z,2023-04-29T14:02:13Z,4234612417,59,"1, 7, 11, 5, 6, 15, 14, 23, 13, 19, 26, 10, 17, 20, 25, 28, 29, 33",4234612429,194,4y3hm9ljv62c5jswanl0gk5,4234612419,130,13,4234612433,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4234612425,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4234612415,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4234612431,197,4680,4234612413,30,"41lv87i23sxmdyrs4xxh96m3u, 6ln898p7stih8l7ikzloet0b9, 5ozfcga88glwzazkg65ahwa8l, 89agv6797txmlw6m4nyhhsa2, 6xjftfuwhkbs39xfc3phdbyl1, 5n4s7vdp0dx0ndkph7oyg7v1l, agvyoqarq5zhflge7bm1hn36d, 4y3hm9ljv62c5jswanl0gk5, 71pv32h5sxhopm6aetxjm50ph, 1yzyn48jb8yd8bc0xywrhg0r9, 4m9vn1q30f1c8ksiyxtei63ft, a1muz32ocg2650ll5kjc02u39, bybpo6v76mntngcl9xwpil7u1, 5lngv6xyqc7xanqv8ytifc3px, 1etperk4v88ohoddjdb5dj2l1, 3c39xbxf28d4q28qjpj2jbdw4, 3avfwbde1n5ti7w690ve0cges, 1788amerrk9fg3f9qddyxz8x5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698739,2,32,1,0,0,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-29T14:01:36.018Z,2023-04-29T14:01:42Z,4234822049,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698729,2,32,1,0,0,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-04-29T14:01:36.018Z,2023-05-01T22:58:14Z,4234821991,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698891,3,1,1,0,0,2ezfenuwk3y65p8jdbj55xqt0,1,50,50,2023-04-29T14:01:36.049Z,2023-05-02T10:44:30Z,4234822787,140,31.3,4234822797,279,S,4244480871,178,,4234822783,56,Back,4234822791,141,55.2,4234822795,213,3.0,4234822793,212,20.0,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698895,4,1,1,0,2,2ezfenuwk3y65p8jdbj55xqt0,1,31.6,51.8,2023-04-29T14:01:38.228Z,2023-05-02T10:44:32Z,4234822815,213,4.9,4234822813,212,18.1,4234822809,140,35.4,4234822807,56,Back,4234822811,141,25.9,4244480927,178,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698903,5,1,1,0,4,2ezfenuwk3y65p8jdbj55xqt0,1,36.3,27.6,2023-04-29T14:01:40.182Z,2023-05-02T10:44:35Z,4244481017,178,,4234822837,56,Back,4234822839,140,40.6,4234822845,213,1.1,4234822843,212,10.7,4234822841,141,41.9,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698927,6,1,1,0,5,2ezfenuwk3y65p8jdbj55xqt0,1,40.5,37.5,2023-04-29T14:01:41.613Z,2023-05-02T10:44:38Z,4234822953,213,2.1,4244481099,178,,4234822951,212,13.5,4234822945,56,Back,4234822949,141,54.6,4234822947,140,33.9,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698969,7,1,1,0,7,2ezfenuwk3y65p8jdbj55xqt0,1,38,65.5,2023-04-29T14:01:43.588Z,2023-05-02T10:44:40Z,4234823181,212,18.3,4234823183,213,1.5,4234823179,141,92.4,4234823177,140,39.0,4244481159,178,,4234823175,56,Back,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699057,8,1,1,0,9,2ezfenuwk3y65p8jdbj55xqt0,1,39,93.2,2023-04-29T14:01:45.663Z,2023-05-02T10:44:42Z,4234823539,212,8.2,4234823537,141,95.7,4234823533,56,Back,4234823541,213,0.2,4244481203,178,,4234823535,140,46.6,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
