id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2475410637,14,1,1,1,50,80jtkz2echk6yyyb9e2595cxr,1,40.7,22.8,2022-10-22T14:03:04.610Z,2022-10-25T05:53:04Z,3862108317,155,,3862108337,213,0.7,3862108339,1,,3862108325,56,Center,3862108321,241,,3862108329,140,75.2,3862108335,212,47.2,3870955237,178,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,3862108333,141,67.3,3862108313,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410647,15,61,1,1,53,80jtkz2echk6yyyb9e2595cxr,0,75.2,67.3,2022-10-22T14:03:07.441Z,2022-10-25T05:53:12Z,3862108371,56,Center,3870955429,21,,3870955431,388,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410667,9,49,1,1,55,17zuelixesst1z59fwcix2dil,1,29.8,51.8,2022-10-22T14:03:08.907Z,2022-10-25T05:53:32Z,,,,,,,,,,,,,,,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410955,10,1,1,1,56,17zuelixesst1z59fwcix2dil,1,29.7,52.8,2022-10-22T14:03:09.868Z,2022-10-25T05:53:35Z,3870955717,178,,3862109999,141,60.6,3862109995,56,Back,3862109997,140,20.6,3862110003,213,2.6,3862110001,212,10.9,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410975,11,1,1,1,57,17zuelixesst1z59fwcix2dil,1,20.6,60.6,2022-10-22T14:03:11.104Z,2022-10-25T05:53:40Z,3862110069,140,25.3,3862110077,213,1.3,3870955777,178,,3862110075,212,16.9,3862110073,141,84.4,3862110067,56,Back,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411057,12,1,1,2,0,17zuelixesst1z59fwcix2dil,1,25.6,88.1,2022-10-22T14:03:13.922Z,2022-10-25T05:53:50Z,3862110545,212,61.8,3862110541,140,82.1,3862110537,155,,3862110543,141,62.4,3862110539,56,Center,3862114747,210,15,3862114755,154,,3862110549,1,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,3870955851,178,,3869539885,4,,3862110547,213,6.0,,,,,,1,,,,,,,,,,,,,,,,,
2475411063,13,15,1,2,3,17zuelixesst1z59fwcix2dil,1,82.6,64.1,2022-10-22T14:03:17.473Z,2022-10-25T05:53:51Z,3862114773,78,,3862114785,103,15.2,3862114783,102,50.3,3862114775,29,,3869540523,114,,3862111913,72,,3862114789,147,57.0,3862110571,56,Center,cjko3mlflwj59pxh7zma03bh1,C. Wickham,3862114779,55,12,3862114777,154,,3863398549,18,,3862111981,233,3862114787,146,91.0,,17,3870956009,178,3862110563,22,,,,,,,,,,,,
2475411113,17,10,1,2,4,80jtkz2echk6yyyb9e2595cxr,1,6.4,44,2022-10-22T14:03:18.361Z,2022-10-25T05:53:55Z,3862112015,233,13,3862110823,56,Back,3862110819,182,,3862110815,176,,3869540693,378,,3862110817,178,,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411095,16,52,1,2,4,80jtkz2echk6yyyb9e2595cxr,1,6.4,44,2022-10-22T14:03:18.834Z,2022-10-25T05:53:59Z,3870956117,178,,3869540817,378,,,,,,,,,,,,,,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411263,18,1,1,2,9,80jtkz2echk6yyyb9e2595cxr,1,11.9,54.2,2022-10-22T14:03:23.035Z,2022-10-25T05:54:03Z,3862111543,56,Back,3862111547,141,59.1,3862111551,213,0.4,3870956189,178,,3862111545,140,19.1,3862111541,123,,3862111549,212,8.3,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411357,19,1,1,2,11,80jtkz2echk6yyyb9e2595cxr,1,20.1,61.7,2022-10-22T14:03:25.365Z,2022-10-25T05:54:09Z,3862112057,141,95.6,3862112061,213,0.9,3870956241,178,,3862112053,56,Back,3862112059,212,29.3,3862112055,140,37.3,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411491,20,1,1,2,15,80jtkz2echk6yyyb9e2595cxr,1,40.2,95.9,2022-10-22T14:03:29.037Z,2022-10-25T05:54:20Z,3862112667,212,14.5,3862112671,213,4.2,3870956357,178,,3862112663,140,33.5,3862112665,141,77.2,3862112661,56,Back,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411621,21,1,1,2,18,80jtkz2echk6yyyb9e2595cxr,1,34.5,78.1,2022-10-22T14:03:32.754Z,2022-10-25T05:54:23Z,3870956403,178,,3862113327,140,29.6,3862113329,141,47.2,3862113325,56,Back,3862113331,212,21.6,3862113333,213,4.5,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411803,22,1,1,2,21,80jtkz2echk6yyyb9e2595cxr,1,29.6,47,2022-10-22T14:03:35.627Z,2022-10-25T05:54:27Z,3862114197,212,25.2,3862114201,213,5.0,3870956467,178,,3862114187,56,Back,3862114191,140,36.6,3862114195,141,11.6,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411847,23,1,1,2,25,80jtkz2echk6yyyb9e2595cxr,1,35.8,13.2,2022-10-22T14:03:39.803Z,2022-10-25T05:54:30Z,3870956503,178,,3862114423,213,2.3,3862114413,56,Back,3862114415,140,27.4,3862114419,212,13.5,3862114417,141,28.2,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412131,24,1,1,2,27,80jtkz2echk6yyyb9e2595cxr,1,27.4,28.2,2022-10-22T14:03:41.819Z,2022-10-25T05:54:34Z,3862116019,141,63.0,3862116015,56,Back,3862116021,212,23.9,3862116023,213,1.4,3870956559,178,,3862116017,140,30.3,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412153,25,1,1,2,32,80jtkz2echk6yyyb9e2595cxr,0,33,80.8,2022-10-22T14:03:46.432Z,2022-10-25T05:54:45Z,3862116127,213,5.9,3862116247,286,,3870956715,178,,3862116117,155,,3862116241,236,,3862116123,141,79.0,3862116119,56,Back,3862116125,212,3.7,f1g68yocf85lxkf17pt2j7v85,C. Robertson,3862116121,140,36.3,3862116243,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412165,14,74,1,2,32,17zuelixesst1z59fwcix2dil,1,65.5,27.3,2022-10-22T14:03:46.474Z,2022-10-25T05:54:50Z,3862116193,285,,3862116287,233,25,3870956759,178,,3862116191,56,Center,,,,,,,,,,,,,ekcfj2t6pzdz36uzpw9q6c7vt,A. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412209,26,61,1,2,35,80jtkz2echk6yyyb9e2595cxr,1,27.8,69.3,2022-10-22T14:03:49.329Z,2022-10-25T05:54:56Z,3870956827,178,,3862116477,56,Back,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412375,27,1,1,2,38,80jtkz2echk6yyyb9e2595cxr,1,14.9,72.1,2022-10-22T14:03:51.904Z,2022-10-25T05:55:05Z,3862117461,212,18.9,3870956935,178,,3862117457,140,25.9,3862117463,213,0.9,3862117455,56,Back,3862117459,141,94.1,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412593,28,1,1,2,41,80jtkz2echk6yyyb9e2595cxr,1,25.9,94.1,2022-10-22T14:03:55.776Z,2022-10-25T05:55:10Z,3862118633,140,53.8,3862118635,141,78.4,3862118629,56,Center,3862118639,212,31.2,3862118641,213,5.9,3870956999,178,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477080607,829,67,1,2,43,80jtkz2echk6yyyb9e2595cxr,1,55,78.6,2022-10-22T14:03:57.041Z,2022-10-25T10:29:47Z,3870994645,233,798,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477080603,798,67,1,2,43,17zuelixesst1z59fwcix2dil,0,45,21.4,2022-10-22T14:03:57.042Z,2022-10-25T06:33:08Z,3870994657,233,829,,,,,,,,,,,,,,,,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412601,29,61,1,2,43,80jtkz2echk6yyyb9e2595cxr,0,53.8,78.4,2022-10-22T14:03:57.076Z,2022-10-25T10:29:47Z,3870957075,178,,3862118683,56,Center,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412599,16,49,1,2,45,17zuelixesst1z59fwcix2dil,1,44,22.5,2022-10-22T14:03:58.924Z,2022-10-25T05:55:27Z,,,,,,,,,,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476821687,770,1,1,2,45,17zuelixesst1z59fwcix2dil,1,43.8,16.1,2022-10-22T14:03:58.960Z,2022-10-25T05:55:32Z,3870957253,178,,3869543717,213,2.2,3869543711,140,37.4,3869543709,56,Back,3869543715,212,11.3,3869543713,141,29.4,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412515,15,43,1,2,45,17zuelixesst1z59fwcix2dil,1,0,0,2022-10-22T14:03:59.708Z,2022-10-22T14:53:23Z,3862709941,144,8,3862118219,56,Back,,,,,,,,,,,,,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412761,17,1,1,2,46,17zuelixesst1z59fwcix2dil,1,44,22.5,2022-10-22T14:04:00.812Z,2022-10-25T05:55:37Z,3862119483,56,Center,3862119485,140,52.6,3862119489,212,18.5,3870957317,178,,3862119491,213,1.1,3862119487,141,46.3,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412767,18,61,1,2,50,17zuelixesst1z59fwcix2dil,0,63,50.4,2022-10-22T14:04:03.912Z,2022-10-25T05:55:56Z,3870957681,178,,3862119523,56,Center,,,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412821,31,49,1,2,51,80jtkz2echk6yyyb9e2595cxr,1,33.5,40.9,2022-10-22T14:04:05.408Z,2022-10-25T05:56:09Z,,,,,,,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412807,30,43,1,2,52,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-10-22T14:04:05.983Z,2022-10-24T09:34:32Z,3869544211,144,7,3862119777,56,Back,3862119783,285,0,3862119897,233,18,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413241,32,1,1,2,56,80jtkz2echk6yyyb9e2595cxr,1,40.9,36.3,2022-10-22T14:04:10.162Z,2022-10-25T05:56:15Z,3862121929,56,Left,3870958189,178,,3862121933,140,59.3,3862121949,1,,3862121941,212,45.8,3862121945,213,1.1,3862121927,196,,3862121937,141,97.4,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413503,33,1,1,3,3,80jtkz2echk6yyyb9e2595cxr,1,51,98,2022-10-22T14:04:17.794Z,2022-10-25T05:56:19Z,3862123263,213,4.4,3862123261,212,18.2,3870958277,178,,3862123257,140,46.0,3862123255,56,Back,3862123259,141,72.4,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
