id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/17/value
2497246609,178,1,1,18,17,8b523ujgl21tbc01me65q0aoh,0,30.3,11.9,2023-01-14T15:20:24.302Z,2023-01-17T04:07:42Z,3977216389,141,21.8,3977216391,212,14.5,3977216393,213,0.5,3981878067,388,,3977216387,140,42.5,3977216385,56,Back,3977216383,3,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498020821,797,44,1,18,18,8b523ujgl21tbc01me65q0aoh,1,33.1,13,2023-01-14T15:20:26.150Z,2023-01-17T08:22:21Z,3981334413,56,Back,3981334415,285,,3981600199,233,805,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498020823,805,44,1,18,18,5g1fnexeromjl0lvnxp8hpnhi,0,66.9,87,2023-01-14T15:20:26.151Z,2023-01-17T04:07:51Z,3981600203,233,797,3981334419,286,,3981334417,56,Left,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497246695,179,1,1,18,18,8b523ujgl21tbc01me65q0aoh,0,39.7,14.9,2023-01-14T15:20:26.208Z,2023-01-17T08:22:21Z,3977216887,212,14.3,3977216885,141,35.7,3977216883,140,42.0,3977216889,213,1.4,3977216881,56,Back,3981878149,388,,3977216879,3,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497246723,180,1,1,18,20,5g1fnexeromjl0lvnxp8hpnhi,0,61.1,62.6,2023-01-14T15:20:27.870Z,2023-01-17T04:08:00Z,3981878165,178,,3977217001,56,Center,3977217011,213,0.4,3977217003,140,79.8,3977216997,155,,3977217007,212,21.8,3977217005,141,76.4,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497246779,180,1,1,18,22,8b523ujgl21tbc01me65q0aoh,0,23.3,31.3,2023-01-14T15:20:29.967Z,2023-01-17T06:47:33Z,3981959521,178,,3977217307,141,10.9,3977217305,140,37.1,3977217311,213,5.5,3977217303,56,Back,3977217301,3,,3977217309,212,20.1,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497246849,181,8,1,18,24,5g1fnexeromjl0lvnxp8hpnhi,1,70.8,87.1,2023-01-14T15:20:31.724Z,2023-01-17T04:09:03Z,3977217767,15,,3981878483,178,,3977217671,56,Left,3981334617,383,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497246909,182,1,1,18,26,5g1fnexeromjl0lvnxp8hpnhi,0,70.8,87.1,2023-01-14T15:20:33.404Z,2023-01-17T04:09:12Z,3977218015,141,65.5,3977218017,212,15.6,3981878527,388,,3977218007,56,Center,3977218019,213,5.0,3977218003,3,,3977218011,140,75.7,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497246915,181,1,1,18,27,8b523ujgl21tbc01me65q0aoh,0,23.9,21.8,2023-01-14T15:20:34.387Z,2023-01-17T04:09:17Z,3977218031,3,,3977218039,212,17.7,3977218041,213,6.0,3977218033,56,Back,3981878563,388,,3977218037,141,15.3,3977218035,140,40.2,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247037,183,1,1,18,31,5g1fnexeromjl0lvnxp8hpnhi,1,71.9,89.1,2023-01-14T15:20:38.276Z,2023-01-17T04:09:23Z,3977218649,140,74.6,3977218655,141,95.3,3977218669,213,1.0,3977218661,212,5.1,3981878611,178,,3977218645,56,Left,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247051,184,61,1,18,32,5g1fnexeromjl0lvnxp8hpnhi,0,74.6,95.3,2023-01-14T15:20:39.494Z,2023-01-17T04:09:28Z,3981878647,15,,3977218743,56,Left,3981878649,388,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247061,182,5,1,18,34,8b523ujgl21tbc01me65q0aoh,1,27.7,-1.4,2023-01-14T15:20:41.999Z,2023-01-17T04:09:29Z,3977218919,233,185,3977218815,56,Back,3977218817,347,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247055,185,5,1,18,34,5g1fnexeromjl0lvnxp8hpnhi,0,72.3,101.4,2023-01-14T15:20:41.999Z,2023-01-17T04:09:30Z,3977218767,56,Left,3977218769,347,,3977218975,233,182,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247535,183,1,1,18,40,8b523ujgl21tbc01me65q0aoh,1,30.6,0,2023-01-14T15:20:48.222Z,2023-01-17T04:09:32Z,3977221555,212,32.9,3977221557,213,1.5,3977221553,141,46.6,3977221559,1,,3977221543,107,,3977221551,140,32.8,3977221547,56,Back,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247641,184,1,1,18,49,8b523ujgl21tbc01me65q0aoh,1,32.3,49.5,2023-01-14T15:20:57.155Z,2023-01-17T04:09:47Z,3977222085,213,6.1,3977222083,212,25.1,3981878771,178,,3977222077,56,Center,3977222079,140,55.8,3977222081,141,42.5,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498020993,798,3,1,18,51,8b523ujgl21tbc01me65q0aoh,0,55.6,41.8,2023-01-14T15:20:58.716Z,2023-01-17T04:09:53Z,3981335191,465,,3981335187,56,Center,3981335189,286,,3981335193,467,wuidadmmyp6xcztp1lxdxg4p,3981878809,178,,,,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247647,185,4,1,18,51,8b523ujgl21tbc01me65q0aoh,1,58.4,41.8,2023-01-14T15:20:58.862Z,2023-01-17T04:10:40Z,3977222127,152,,3977222125,56,Center,3977222123,13,,3977222131,286,,3977222293,233,186,3977222129,265,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497247663,186,4,1,18,51,5g1fnexeromjl0lvnxp8hpnhi,0,41.6,58.2,2023-01-14T15:20:58.863Z,2023-01-17T04:10:39Z,3977222201,56,Back,3981879073,178,,3977222335,233,185,3977222205,265,,3977222207,285,,3977222199,13,,3977222203,152,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248599,186,1,1,19,22,8b523ujgl21tbc01me65q0aoh,1,60,41.5,2023-01-14T15:21:29.604Z,2023-01-17T04:10:45Z,3977227191,141,2.6,3977227189,140,80.3,3977227187,56,Right,3977227195,213,5.4,3977227193,212,34.0,3981879121,178,,3977227181,5,,3977227183,155,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,3977227185,152,,3977227197,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248643,187,1,1,19,28,8b523ujgl21tbc01me65q0aoh,0,92,10.2,2023-01-14T15:21:36.106Z,2023-01-17T04:10:49Z,3981335495,386,,3981335497,20,,3977227451,140,92.2,3977227445,2,,3981335493,225,,3977227457,213,1.6,3977227455,212,28.3,3977227449,56,Center,6v9kb953ugi8odu4tdly7v3yt,W. Burns,3977227453,141,51.8,3981879163,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248805,187,12,1,19,30,5g1fnexeromjl0lvnxp8hpnhi,1,8.2,54,2023-01-14T15:21:37.262Z,2023-01-17T04:10:53Z,3977228311,56,Back,3977228319,213,1.1,3981879187,178,,3977228317,212,27.1,3977228315,141,89.1,3977228313,140,20.4,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248767,188,1,1,19,31,8b523ujgl21tbc01me65q0aoh,0,76.8,19.2,2023-01-14T15:21:39.248Z,2023-01-17T04:12:25Z,3977233309,212,26.3,3977233313,1,,3981879689,388,,3977233307,141,24.2,3977233305,140,100.0,3977228115,56,Center,3977233303,157,,3977233311,213,0.1,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248831,188,5,1,19,36,5g1fnexeromjl0lvnxp8hpnhi,1,-1.1,77.6,2023-01-14T15:21:43.839Z,2023-01-17T04:12:27Z,3977228401,56,Back,3977228445,233,189,3977228403,346,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497248799,189,5,1,19,36,8b523ujgl21tbc01me65q0aoh,0,101.1,22.4,2023-01-14T15:21:43.839Z,2023-01-17T04:12:27Z,3977228463,233,188,3977228273,56,Center,3977228275,346,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249499,189,1,1,19,55,5g1fnexeromjl0lvnxp8hpnhi,1,5,63,2023-01-14T15:22:02.490Z,2023-01-17T04:12:31Z,3977232141,56,Back,3977232139,124,,3977232161,237,,3977232151,213,1.3,3977232143,140,6.8,3977232147,212,7.3,3977232145,141,73.3,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249589,190,1,1,19,57,5g1fnexeromjl0lvnxp8hpnhi,1,7,73.2,2023-01-14T15:22:04.439Z,2023-01-17T04:12:36Z,3977232633,212,12.7,3977232635,213,4.5,3977232627,56,Back,3977232629,140,4.8,3981879781,178,,3977232631,141,54.8,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249733,191,1,1,19,59,5g1fnexeromjl0lvnxp8hpnhi,1,5,53.7,2023-01-14T15:22:06.840Z,2023-01-17T04:12:38Z,3977233377,1,,3977233375,213,5.4,3977233369,140,28.3,3977233373,212,39.3,3977233371,141,8.5,3981879795,178,,3977238769,155,,3977233367,56,Back,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250003,192,1,1,20,2,5g1fnexeromjl0lvnxp8hpnhi,1,28.3,8.2,2023-01-14T15:22:10.156Z,2023-01-17T04:12:42Z,3977234917,213,0.1,3977234915,212,39.9,3977234909,56,Right,3977234913,141,13.1,3977234919,1,,3981879817,178,,3977234911,140,66.2,3977234907,157,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250009,193,61,1,20,7,5g1fnexeromjl0lvnxp8hpnhi,0,66.1,13.8,2023-01-14T15:22:14.764Z,2023-01-17T04:13:12Z,3977234953,56,Right,3981879989,178,,,,,,,,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249967,190,1,1,20,8,8b523ujgl21tbc01me65q0aoh,1,35.4,85.7,2023-01-14T15:22:15.879Z,2023-01-17T04:13:18Z,3977234751,140,50.8,3977234747,155,,3981880027,178,,3977234757,213,5.8,3977234755,212,17.8,3977234753,141,74.7,3977234749,56,Center,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250019,192,1,1,20,10,8b523ujgl21tbc01me65q0aoh,0,33.5,88.8,2023-01-14T15:22:17.515Z,2023-01-17T04:13:24Z,3977234997,3,,3977235001,140,48.6,3977235007,213,0.2,3981335839,168,,3977235005,212,16.2,3977234999,56,Back,3977235003,141,93.6,3981880073,388,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497249973,191,43,1,20,12,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-01-14T15:22:19.263Z,2023-01-16T14:36:42Z,3981335827,144,49,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498125069,928,67,1,20,12,5g1fnexeromjl0lvnxp8hpnhi,1,56.5,9.9,2023-01-14T15:22:19.295Z,2023-01-17T08:22:22Z,3981902295,233,928,,,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498125067,928,67,1,20,12,8b523ujgl21tbc01me65q0aoh,0,43.5,90.1,2023-01-14T15:22:19.296Z,2023-01-17T04:53:52Z,3981902307,233,928,,,,,,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498021153,806,8,1,20,12,5g1fnexeromjl0lvnxp8hpnhi,1,54.8,9.8,2023-01-14T15:22:19.331Z,2023-01-17T08:22:22Z,3981335925,56,Right,3981880105,178,,3981335983,384,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250067,193,44,1,20,13,8b523ujgl21tbc01me65q0aoh,1,40,71.1,2023-01-14T15:22:20.813Z,2023-01-17T08:22:23Z,3977235227,56,Back,3977235243,233,194,3977235229,285,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250059,194,44,1,20,13,5g1fnexeromjl0lvnxp8hpnhi,0,60,28.9,2023-01-14T15:22:20.814Z,2023-01-17T04:13:32Z,3977235295,233,193,3977235205,286,,3977235201,56,Center,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250095,194,1,1,20,13,8b523ujgl21tbc01me65q0aoh,0,39.6,76.5,2023-01-14T15:22:20.924Z,2023-01-17T08:22:24Z,3977235399,141,73.0,3977235401,212,8.3,3977235403,213,6.0,3977235393,3,,3981880177,388,,3977235395,56,Back,3977235397,140,47.2,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250231,195,1,1,20,15,5g1fnexeromjl0lvnxp8hpnhi,1,60.7,29.2,2023-01-14T15:22:22.776Z,2023-01-17T04:13:40Z,3977236191,140,63.0,3977236189,56,Right,3981880201,388,,3977236187,3,,3977236193,141,6.1,3977236197,213,4.9,3977236195,212,15.9,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250259,196,1,1,20,17,5g1fnexeromjl0lvnxp8hpnhi,0,63,6.1,2023-01-14T15:22:24.898Z,2023-01-17T04:13:46Z,3977236329,140,77.2,3977236331,141,5.6,3981880245,178,,3977236335,213,6.3,3977236333,212,14.9,3977236327,56,Right,3977236325,155,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250337,195,12,1,20,21,8b523ujgl21tbc01me65q0aoh,1,28.3,89.4,2023-01-14T15:22:28.326Z,2023-01-17T04:13:51Z,3977236723,212,20.8,3977236719,141,100.0,3977236711,56,Back,3977236727,213,0.4,3977236715,140,46.5,3981336141,167,,3981880279,178,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250351,196,5,1,20,23,8b523ujgl21tbc01me65q0aoh,0,40.7,101.6,2023-01-14T15:22:30.685Z,2023-01-17T04:13:58Z,3977236763,56,Back,3977237639,233,197,3977236765,347,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250497,197,5,1,20,23,5g1fnexeromjl0lvnxp8hpnhi,1,59.3,-1.6,2023-01-14T15:22:30.685Z,2023-01-17T04:13:57Z,3977237517,347,,3977237515,56,Right,3977237605,233,196,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250997,198,1,1,20,46,5g1fnexeromjl0lvnxp8hpnhi,0,65.1,0,2023-01-14T15:22:53.586Z,2023-01-17T04:14:01Z,3977240411,56,Right,3977240419,213,0.5,3977240413,140,80.7,3977240409,107,,3977240415,141,10.4,3977240417,212,18.4,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251029,197,1,1,20,47,8b523ujgl21tbc01me65q0aoh,0,27,96.5,2023-01-14T15:22:55.091Z,2023-01-17T04:14:07Z,3981880397,388,,3977240589,141,85.4,3977240591,212,9.7,3977240593,213,5.4,3977240583,3,,3977240587,140,32.8,3977240585,56,Back,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251085,199,1,1,20,49,5g1fnexeromjl0lvnxp8hpnhi,0,69.8,25.9,2023-01-14T15:22:56.934Z,2023-01-17T04:14:11Z,3977240901,213,6.2,3977240887,3,,3977240897,212,18.4,3977240893,141,22.8,3977240891,140,87.2,3981880421,388,,3977240889,56,Center,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498021251,799,49,1,20,51,8b523ujgl21tbc01me65q0aoh,1,11,81.8,2023-01-14T15:22:58.547Z,2023-01-17T04:14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251131,198,1,1,20,52,8b523ujgl21tbc01me65q0aoh,1,19.7,81.1,2023-01-14T15:22:59.339Z,2023-01-17T04:14:18Z,3977241231,140,24.6,3981880479,178,,3977241237,213,1.1,3977241235,212,11.0,3977241233,141,95.4,3977241229,56,Back,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251225,200,1,1,20,53,8b523ujgl21tbc01me65q0aoh,0,24.6,95.4,2023-01-14T15:23:01.123Z,2023-01-17T04:14:22Z,3977241763,140,64.6,3977241771,213,6.1,3977241767,212,43.1,3977241765,141,81.2,3977241759,155,,3981880495,178,,3977241775,1,,3977241761,56,Left,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251137,199,43,1,20,53,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-01-14T15:23:01.128Z,2023-01-16T14:38:12Z,3981336501,144,49,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251265,200,1,1,20,56,5g1fnexeromjl0lvnxp8hpnhi,0,39.8,20.7,2023-01-14T15:23:03.764Z,2023-01-17T04:14:26Z,3977241983,212,6.6,3977241985,213,0.2,3981880521,388,,3977241977,56,Back,3977241975,3,,3977241979,140,46.0,3977241981,141,22.4,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251447,201,1,1,21,0,8b523ujgl21tbc01me65q0aoh,1,69.9,87.8,2023-01-14T15:23:07.919Z,2023-01-17T04:14:35Z,3981336759,154,,3977258985,210,15,3977243005,155,,3977243007,56,Center,3977243011,141,34.8,3977243019,1,,3977243009,140,81.3,3977243013,212,38.0,28izur14k14lcgegg8qede7yt,C. Chaplin,3977243015,213,5.0,3981880555,178,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2497251455,202,15,1,21,3,8b523ujgl21tbc01me65q0aoh,1,81.5,48.5,2023-01-14T15:23:11.106Z,2023-01-17T04:14:36Z,3981336761,154,,3977259027,102,51.3,3977259035,215,,3977259031,103,4.4,3977243065,22,,3977245239,72,,3977259051,146,99.0,3977259055,147,50,1feu2co3n49llnckcxffuo79x,F. Ladapo,3977245295,233,201,3977259019,78,3977259023,55,201,,,3981880573,178,3977243069,56,,Center,3977243067,18,3977259021,29,,,,,,,,,,,,,,
2497251467,201,10,1,21,4,5g1fnexeromjl0lvnxp8hpnhi,1,0.6,50.2,2023-01-14T15:23:12.111Z,2023-01-17T04:14:38Z,3977244371,177,,3977243135,56,Back,3981336773,376,,3977243125,178,,3977245347,233,202,3977243131,182,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252875,211,52,1,21,5,5g1fnexeromjl0lvnxp8hpnhi,1,0.8,50.1,2023-01-14T15:23:12.841Z,2023-01-17T04:14:42Z,3981880607,178,,3981336835,376,,,,,,,,,,,,,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251761,202,1,1,21,11,5g1fnexeromjl0lvnxp8hpnhi,1,13,45.4,2023-01-14T15:23:19.038Z,2023-01-17T04:14:50Z,3977244715,141,8.8,3977244721,212,32.4,3981880655,178,,3978062917,1,,3977244759,287,,3977244703,123,,3977244711,140,32.8,3977244725,213,5.4,247o80ri7od76lxfrkmccz2ay,M. Cooper,3977244707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251915,203,1,1,21,15,5g1fnexeromjl0lvnxp8hpnhi,1,32.6,8.8,2023-01-14T15:23:23.020Z,2023-01-17T04:15:25Z,3977245493,212,34.3,3977245495,213,0.0,3977245497,1,,3977245487,56,Right,3977245485,155,,3977245489,140,65.2,3981880837,178,,3977245491,141,11.1,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251975,204,1,1,21,17,5g1fnexeromjl0lvnxp8hpnhi,1,65.2,11.1,2023-01-14T15:23:24.826Z,2023-01-17T04:15:34Z,3977245795,212,17.8,3981337453,3,,3977245793,141,36.6,3981880885,388,,3977245801,213,1.8,3977245789,56,Center,3977245791,140,61.4,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252001,205,1,1,21,19,5g1fnexeromjl0lvnxp8hpnhi,0,61.4,36.6,2023-01-14T15:23:26.601Z,2023-01-17T07:15:33Z,3977245955,3,,3977245957,56,Center,3981960527,178,,3977245961,141,46.1,3977245963,212,10.8,3977245965,213,0.6,3977245959,140,69.7,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498021433,800,49,1,21,22,8b523ujgl21tbc01me65q0aoh,1,24.3,52.4,2023-01-14T15:23:29.764Z,2023-01-17T04:15:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252183,203,1,1,21,22,8b523ujgl21tbc01me65q0aoh,1,35.4,53.1,2023-01-14T15:23:29.811Z,2023-01-17T04:16:00Z,3977246919,141,52.2,3977246923,213,3.2,3977246915,56,Back,3977246917,140,14.0,3977246921,212,22.5,3981881035,178,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252277,204,3,1,21,25,8b523ujgl21tbc01me65q0aoh,1,13.6,53.4,2023-01-14T15:23:32.873Z,2023-01-17T04:16:05Z,3981881065,178,,3977247627,233,206,3981337561,464,,3977247455,285,,3977247453,56,Back,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252301,206,45,1,21,25,5g1fnexeromjl0lvnxp8hpnhi,0,86.4,46.6,2023-01-14T15:23:32.873Z,2023-01-17T04:16:05Z,3977247687,233,204,3977247543,286,,3977247541,56,Center,,,,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252357,205,1,1,21,29,8b523ujgl21tbc01me65q0aoh,0,13.6,64.2,2023-01-14T15:23:36.695Z,2023-01-17T04:16:30Z,3977247859,56,Left,3977247863,140,64.4,3977247865,141,98.9,3977247875,1,,3977247869,212,58.3,3981881163,178,,3977247873,213,0.4,3977247855,155,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252403,207,12,1,21,33,5g1fnexeromjl0lvnxp8hpnhi,1,48.3,5.2,2023-01-14T15:23:40.275Z,2023-01-17T04:16:53Z,3977248121,56,Right,3981881283,178,,3981337661,213,5.4,3981337657,141,0.0,3981337655,140,51.6,3981337653,167,,3981337659,212,5.5,3981337663,15,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252601,206,5,1,21,35,8b523ujgl21tbc01me65q0aoh,1,56.8,101.4,2023-01-14T15:23:43.087Z,2023-01-17T04:16:57Z,3977249273,347,,3977249311,233,208,3977249271,56,Left,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
