id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2529691833,7,1,1,0,10,5jjqm8h6qm1w4s5f93uubhdrj,1,52.7,25,2023-04-07T14:02:15.909Z,2023-04-09T18:13:41Z,4169340509,212,9.4,4169340501,56,Right,4169340505,140,58.6,4169340507,141,14.7,4169340511,213,5.4,4177552473,178,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529691987,8,1,1,0,11,5jjqm8h6qm1w4s5f93uubhdrj,1,58.7,14.1,2023-04-07T14:02:17.026Z,2023-04-09T18:13:46Z,4177552945,178,,4169341355,213,1.5,4169341351,212,11.7,4169341349,141,31.3,4169341345,56,Center,4169341347,140,59.0,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692047,9,1,1,0,17,5jjqm8h6qm1w4s5f93uubhdrj,1,52,44.9,2023-04-07T14:02:22.443Z,2023-04-09T18:13:57Z,4169341719,212,19.4,4177553759,178,,4169341715,140,54.3,4169341717,141,73.2,4169341723,213,1.4,4169341713,56,Center,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692115,10,1,1,0,19,5jjqm8h6qm1w4s5f93uubhdrj,1,53.7,71.2,2023-04-07T14:02:24.518Z,2023-04-09T18:14:02Z,4177554237,178,,4169342055,213,4.5,4169342049,141,61.7,4169342053,212,6.7,4169342045,56,Center,4169342047,140,52.1,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692193,11,1,1,0,21,5jjqm8h6qm1w4s5f93uubhdrj,1,51.4,59.6,2023-04-07T14:02:27.058Z,2023-04-09T18:14:12Z,4169342465,212,9.1,4169342461,140,51.9,4169342467,213,4.8,4177554943,178,,4169342459,56,Center,4169342463,141,46.3,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692295,12,1,1,0,23,5jjqm8h6qm1w4s5f93uubhdrj,1,51.3,37,2023-04-07T14:02:29.136Z,2023-04-09T18:14:17Z,4169342999,56,Center,4177555361,178,,4169343003,141,25.9,4169343007,213,5.3,4169343005,212,9.1,4169343001,140,56.2,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692389,13,1,1,0,26,5jjqm8h6qm1w4s5f93uubhdrj,1,56.8,18,2023-04-07T14:02:31.689Z,2023-04-09T18:14:21Z,4169343403,212,10.1,4169343399,140,66.4,4177555753,178,,4169343405,213,0.1,4169343397,56,Right,4169343401,141,19.5,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692473,14,1,1,0,28,5jjqm8h6qm1w4s5f93uubhdrj,1,65.7,17,2023-04-07T14:02:33.747Z,2023-04-09T18:14:26Z,4169343723,213,1.5,4169343719,212,5.0,4169343709,56,Center,4177556279,178,,4169343715,141,24.3,4169343711,140,66.2,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692499,15,1,1,0,31,5jjqm8h6qm1w4s5f93uubhdrj,1,69.7,22.1,2023-04-07T14:02:36.520Z,2023-04-09T18:14:31Z,4169343877,213,5.0,4169343869,56,Right,4169343875,212,10.0,4177556675,178,,4169343871,140,72.4,4169343873,141,8.0,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692629,16,1,1,0,31,5jjqm8h6qm1w4s5f93uubhdrj,1,72.4,7.9,2023-04-07T14:02:37.087Z,2023-04-09T18:14:39Z,4177556923,178,,4169344479,212,5.9,4169344477,141,11.1,4169344475,140,67.2,4169344473,56,Right,4169344481,213,2.8,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692665,17,1,1,0,35,5jjqm8h6qm1w4s5f93uubhdrj,1,64.6,30,2023-04-07T14:02:41.050Z,2023-04-09T18:14:43Z,4169344649,56,Center,4169344653,141,49.9,4177557505,178,,4169344651,140,67.9,4169344655,212,14.0,4169344657,213,1.3,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692703,18,1,1,0,36,5jjqm8h6qm1w4s5f93uubhdrj,0,68,50,2023-04-07T14:02:42.119Z,2023-04-09T18:14:51Z,4169344877,213,0.0,4169344869,56,Center,4169344871,140,85.9,4169344875,212,18.8,4177558051,178,,4169344873,141,50.4,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529692757,3,52,1,0,39,82kapkjwonlv9j1ui0ytv5sii,1,8.8,50.1,2023-04-07T14:02:45.029Z,2023-04-09T18:15:00Z,4176810043,376,,4177558895,178,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693355,4,1,1,0,55,82kapkjwonlv9j1ui0ytv5sii,0,15.4,35.2,2023-04-07T14:03:01.149Z,2023-04-09T18:15:05Z,4169348123,56,Right,4169348133,1,,4169348129,212,54.7,4169348127,141,14.9,4169348121,199,,4169348125,140,65.8,4169348131,213,6.0,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693387,19,1,1,0,58,5jjqm8h6qm1w4s5f93uubhdrj,0,31.2,92.9,2023-04-07T14:03:04.372Z,2023-04-09T18:15:32Z,4169349795,140,21.9,4169349791,3,,4169349799,141,100.0,4177561027,388,,4169348327,56,Back,4169349805,213,2.6,4169349803,212,11.5,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693899,5,5,1,1,2,82kapkjwonlv9j1ui0ytv5sii,1,74.3,-2,2023-04-07T14:03:07.553Z,2023-04-09T18:15:37Z,4169351145,347,,4169351223,233,20,4169351143,56,Right,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693405,20,5,1,1,2,5jjqm8h6qm1w4s5f93uubhdrj,0,25.7,102,2023-04-07T14:03:07.553Z,2023-04-09T18:15:37Z,4169348445,347,,4169351249,233,5,4169348443,56,Back,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693971,6,1,1,1,21,82kapkjwonlv9j1ui0ytv5sii,1,74.7,0,2023-04-07T14:03:26.549Z,2023-04-09T18:15:40Z,4169351573,141,9.8,4169351567,107,,4169351575,212,10.5,4169351571,140,81.1,4169351577,213,0.9,4169351569,56,Right,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693975,7,50,1,1,22,82kapkjwonlv9j1ui0ytv5sii,1,85.3,6.8,2023-04-07T14:03:27.729Z,2023-04-09T18:15:52Z,4169351591,56,Right,4169351769,233,21,4169351593,286,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529693983,21,7,1,1,23,5jjqm8h6qm1w4s5f93uubhdrj,0,14.7,93.2,2023-04-07T14:03:28.730Z,2023-04-09T18:16:20Z,4177564235,178,,4169351649,56,Back,4169351679,233,7,4176822123,383,,4169351651,285,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531553357,980,83,1,1,24,5jjqm8h6qm1w4s5f93uubhdrj,1,19.7,92.2,2023-04-07T14:03:29.617Z,2023-04-10T09:04:26Z,4179226283,399,461017,,,,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694125,8,1,1,1,24,82kapkjwonlv9j1ui0ytv5sii,1,80.2,8.2,2023-04-07T14:03:29.967Z,2023-04-09T18:16:30Z,4177565181,178,,4169352329,56,Right,4169352337,213,4.8,4169352331,140,80.4,4169352335,212,3.0,4169352333,141,3.8,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694241,9,1,1,1,26,82kapkjwonlv9j1ui0ytv5sii,0,80.4,3.7,2023-04-07T14:03:31.417Z,2023-04-09T18:16:52Z,4169352935,140,84.5,4169352937,141,4.6,4177567029,178,,4169352939,212,4.3,4169352941,213,0.1,4169352933,56,Right,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113245,942,61,1,1,26,5jjqm8h6qm1w4s5f93uubhdrj,1,19.3,97.1,2023-04-07T14:03:31.497Z,2023-04-09T18:16:59Z,4177567481,178,,4176824169,56,Back,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531553933,639,67,1,1,27,82kapkjwonlv9j1ui0ytv5sii,1,83.2,2.4,2023-04-07T14:03:32.859Z,2023-04-10T10:53:03Z,4179228815,233,985,,,,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531553929,985,67,1,1,27,5jjqm8h6qm1w4s5f93uubhdrj,0,16.8,97.6,2023-04-07T14:03:32.860Z,2023-04-10T09:05:26Z,4179228819,233,639,,,,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694249,10,61,1,1,27,82kapkjwonlv9j1ui0ytv5sii,0,84.6,4.6,2023-04-07T14:03:32.979Z,2023-04-10T10:53:03Z,4177568093,178,,4169352967,56,Right,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694177,22,49,1,1,28,5jjqm8h6qm1w4s5f93uubhdrj,1,10.3,95,2023-04-07T14:03:34.149Z,2023-04-09T18:17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694365,23,1,1,1,28,5jjqm8h6qm1w4s5f93uubhdrj,1,10.3,95,2023-04-07T14:03:34.247Z,2023-04-09T18:17:28Z,4177569651,178,,4169353479,56,Back,4169353483,141,88.3,4169353487,213,4.4,4169353481,140,9.1,4169353485,212,4.7,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694383,24,1,1,1,34,5jjqm8h6qm1w4s5f93uubhdrj,0,2.9,84.4,2023-04-07T14:03:40.115Z,2023-04-09T18:17:36Z,4169353591,212,34.0,4169353595,1,,4169353583,157,,4169353589,141,91.2,4169353593,213,0.1,4169353585,56,Back,4177570259,178,,4169353587,140,35.0,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694423,11,1,1,1,36,82kapkjwonlv9j1ui0ytv5sii,1,67.2,14,2023-04-07T14:03:41.625Z,2023-04-09T18:17:44Z,4169353753,3,,4169353761,212,5.9,4169353757,140,72.5,4169353755,56,Right,4169353763,213,5.9,4177570893,178,,4169353759,141,11.1,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694485,12,1,1,1,37,82kapkjwonlv9j1ui0ytv5sii,1,72.5,11.1,2023-04-07T14:03:42.484Z,2023-04-09T18:17:55Z,4169354075,213,0.1,4169354071,141,13.1,4169354069,140,82.3,4169354067,56,Right,4177571635,178,,4169354065,155,,4169354073,212,10.4,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694489,13,49,1,1,38,82kapkjwonlv9j1ui0ytv5sii,1,80.8,14,2023-04-07T14:03:44.119Z,2023-04-09T18:18:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531554761,1001,83,1,1,40,5jjqm8h6qm1w4s5f93uubhdrj,1,24.2,88.8,2023-04-07T14:03:45.476Z,2023-04-10T09:06:51Z,4179232285,399,461017,,,,,,,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694579,14,1,1,1,40,82kapkjwonlv9j1ui0ytv5sii,1,77.6,14.1,2023-04-07T14:03:46.141Z,2023-04-10T09:06:58Z,4169354627,140,83.6,4169354625,56,Right,4169354631,212,7.7,4179232495,389,,4169354629,141,7.7,4169354633,213,5.7,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694737,15,1,1,1,44,82kapkjwonlv9j1ui0ytv5sii,1,93.1,12,2023-04-07T14:03:49.637Z,2023-04-09T18:18:17Z,4169355467,56,Left,4176828375,20,,4169355475,213,1.7,4176828373,224,,4169355473,212,56.7,4177573359,178,,4169355465,155,,4169355471,141,94.7,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,4169355477,1,4169355469,140,86.0,4169355463,2,4169358037,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694771,16,1,1,1,49,82kapkjwonlv9j1ui0ytv5sii,1,85.6,95.1,2023-04-07T14:03:54.764Z,2023-04-09T18:18:21Z,4169355667,213,3.4,4169355661,140,73.9,4169355665,212,12.6,4177573683,178,,4169355659,56,Left,4169355663,141,91.1,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694835,17,1,1,1,51,82kapkjwonlv9j1ui0ytv5sii,1,73.3,91.4,2023-04-07T14:03:57.342Z,2023-04-09T18:18:25Z,4169355973,56,Center,4169355975,140,94.6,4177573953,178,,4169355977,141,77.9,4169355969,155,,4169355979,212,24.2,4169355983,213,5.9,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694891,18,1,1,1,54,82kapkjwonlv9j1ui0ytv5sii,1,97.8,77.2,2023-04-07T14:04:00.311Z,2023-04-09T18:18:56Z,4169356275,56,Center,4169356299,1,,4177576053,178,,4169356291,212,32.6,4169356297,213,4.4,4169356279,140,89.6,4169356285,141,31.0,4169356273,155,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529694995,19,1,1,1,58,82kapkjwonlv9j1ui0ytv5sii,1,95.5,28.9,2023-04-07T14:04:03.721Z,2023-04-09T18:19:15Z,4169356909,140,89.5,4169356907,56,Center,4169361103,154,,4169356915,213,3.7,4169356911,141,23.4,4169361101,210,15,4169356913,212,7.3,4177576631,178,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695009,20,15,1,2,1,82kapkjwonlv9j1ui0ytv5sii,1,86.1,35.1,2023-04-07T14:04:07.195Z,2023-04-09T18:19:15Z,4169358799,72,,4169361123,154,,4169361131,103,4.4,4169361207,233,26,4169356979,22,,4169356983,56,Center,4169361125,55,19,4169361129,102,46.6,diw7je3i5mkvwf0kj898yi0gl,T. Moore,4169361119,80,4169361133,146,98.5,4169356981,63,4177577423,178,,4169361135,147,47.8,4169361121,29,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695055,26,10,1,2,2,5jjqm8h6qm1w4s5f93uubhdrj,1,2.8,55.2,2023-04-07T14:04:07.991Z,2023-04-09T18:19:20Z,4176833037,376,,4169357183,176,,4169357187,182,,4169357185,178,,4169357189,56,Back,4169361285,233,20,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695043,25,52,1,2,3,5jjqm8h6qm1w4s5f93uubhdrj,1,2.8,55.2,2023-04-07T14:04:08.843Z,2023-04-09T18:19:27Z,4176833217,376,,4177578535,179,,,,,,,,,,,,,,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529695607,27,1,1,2,14,5jjqm8h6qm1w4s5f93uubhdrj,1,7.3,57.9,2023-04-07T14:04:20.368Z,2023-04-09T18:19:33Z,4169360141,212,28.9,4169360133,123,,4169367495,287,,4169360135,56,Back,4169360137,140,24.9,4169360139,141,90.5,4169360143,213,0.9,4177578913,178,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
