id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2476885479,688,8,1,0,42,5qwskbjpa17fvmtuu5qijy7cz,1,44.8,50.7,2022-10-22T14:01:04.729Z,2022-10-25T06:32:00Z,3869909785,385,,3870993299,178,,3869909733,56,Back,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406505,18,43,1,0,43,69t8imcdaqlgfbds2p58596my,1,0,0,2022-10-22T14:01:06.016Z,2022-10-24T14:36:21Z,3862087909,212,23.6,3862087905,140,35.6,3862087903,56,Back,3862087907,141,19.1,3862087911,213,3.8,3869909823,144,1,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406547,19,1,1,0,45,69t8imcdaqlgfbds2p58596my,1,35.6,19.1,2022-10-22T14:01:08.247Z,2022-10-25T06:32:04Z,3862088063,140,28.3,3870993387,178,,3862088067,212,12.4,3862088065,141,33.4,3862088061,56,Back,3862088069,213,2.2,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406637,20,1,1,0,46,69t8imcdaqlgfbds2p58596my,1,28.3,33.4,2022-10-22T14:01:09.388Z,2022-10-25T06:32:09Z,3862088481,212,30.2,3862088483,213,6.2,3870993459,178,,3862088473,56,Center,3862088477,141,28.5,3862088471,155,,3862088475,140,56.9,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406649,21,61,1,0,48,69t8imcdaqlgfbds2p58596my,0,61.4,26.1,2022-10-22T14:01:10.982Z,2022-10-25T09:57:24Z,3871227055,21,,3862088513,56,Center,3870993861,178,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477126941,936,67,1,0,49,5qwskbjpa17fvmtuu5qijy7cz,1,38.4,73.2,2022-10-22T14:01:12.149Z,2022-10-25T10:13:15Z,3871228269,233,1324,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477126939,1324,67,1,0,49,69t8imcdaqlgfbds2p58596my,0,61.6,26.8,2022-10-22T14:01:12.150Z,2022-10-25T09:58:08Z,3871228281,233,936,,,,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406763,6,1,1,0,49,5qwskbjpa17fvmtuu5qijy7cz,1,37.7,74.4,2022-10-22T14:01:12.178Z,2022-10-25T10:13:16Z,3862101207,141,78.9,3862101209,212,3.3,3862101205,140,36.5,3862101211,213,2.0,3862089029,56,Back,3870994103,21,,3870994101,178,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476885601,689,49,1,0,51,5qwskbjpa17fvmtuu5qijy7cz,1,35.7,80.1,2022-10-22T14:01:13.779Z,2022-10-25T06:33:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406789,7,1,1,0,52,5qwskbjpa17fvmtuu5qijy7cz,0,33.5,78.5,2022-10-22T14:01:14.892Z,2022-10-25T06:33:07Z,3862089163,213,5.4,3862089161,212,23.5,3862089157,140,47.9,3862089155,56,Back,3862089159,141,52.0,3870994633,178,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406739,22,8,1,0,53,69t8imcdaqlgfbds2p58596my,1,54.7,44.5,2022-10-22T14:01:15.899Z,2022-10-25T06:33:12Z,3869910579,384,,3870994719,178,,3862088935,56,Center,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406797,23,49,1,0,54,69t8imcdaqlgfbds2p58596my,1,44.7,39.7,2022-10-22T14:01:16.867Z,2022-10-25T06:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406893,24,1,1,0,55,69t8imcdaqlgfbds2p58596my,1,43.1,37.3,2022-10-22T14:01:18.059Z,2022-10-25T06:33:21Z,3862089733,140,36.5,3862089737,212,19.0,3862089739,213,4.3,3862089735,141,11.3,3862089731,56,Back,3870994949,178,,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406911,25,61,1,0,57,69t8imcdaqlgfbds2p58596my,0,39.6,23.4,2022-10-22T14:01:19.778Z,2022-10-25T06:33:28Z,3862089823,56,Back,3870995097,178,,3870995095,21,,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406947,8,3,1,0,58,5qwskbjpa17fvmtuu5qijy7cz,0,58.9,79.2,2022-10-22T14:01:20.795Z,2022-10-25T06:33:37Z,3869975153,233,26,3862089999,56,Left,3870995213,178,,3869911315,464,,3862090093,286,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406937,26,7,1,0,59,69t8imcdaqlgfbds2p58596my,1,41.1,20.8,2022-10-22T14:01:22.059Z,2022-10-25T06:33:43Z,3862089971,285,,3870995335,178,,3869911373,384,,3862089969,56,Back,3869975137,233,8,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407169,27,1,1,1,2,69t8imcdaqlgfbds2p58596my,0,67.2,14.4,2022-10-22T14:01:25.393Z,2022-10-25T06:33:49Z,3862091101,1,,3862091093,212,50.2,3862091097,213,1.0,3862091075,155,,3862091079,196,,3870995395,178,,3862091089,141,76.7,3862091085,140,92.9,8zcwhxcdh09wxdn29kzpox591,K. Lee,3862091081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407111,9,49,1,1,8,5qwskbjpa17fvmtuu5qijy7cz,1,7.1,19.2,2022-10-22T14:01:30.596Z,2022-10-25T06:33:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407193,10,1,1,1,8,5qwskbjpa17fvmtuu5qijy7cz,0,7.1,16.8,2022-10-22T14:01:30.705Z,2022-10-25T06:34:00Z,3862091241,212,16.0,3862091245,1,,3862091243,213,5.4,3870995507,178,,3862091237,140,17.1,3862091233,157,,3862091235,56,Back,3862091239,141,0.0,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407197,11,5,1,1,9,5qwskbjpa17fvmtuu5qijy7cz,0,16.2,-1.2,2022-10-22T14:01:31.662Z,2022-10-25T06:34:04Z,3862091251,56,Back,3862091253,347,,3862093825,233,28,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407701,28,5,1,1,9,69t8imcdaqlgfbds2p58596my,1,83.8,101.2,2022-10-22T14:01:31.662Z,2022-10-25T06:34:04Z,3862093755,233,11,3862093625,347,,3862093623,56,Left,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408151,29,1,1,1,30,69t8imcdaqlgfbds2p58596my,1,84.7,100,2022-10-22T14:01:53.087Z,2022-10-25T06:34:10Z,3862095879,212,14.6,3862095875,140,92.7,3862095871,107,,3862095877,141,83.8,3862095873,56,Left,3862095881,213,5.3,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408159,30,4,1,1,34,69t8imcdaqlgfbds2p58596my,1,91.6,87,2022-10-22T14:01:56.543Z,2022-10-25T06:34:15Z,3862095905,13,,3862095909,56,Left,3862095915,265,,3862095917,286,,3862095913,152,,3862096027,233,12,,,,,,,7h6eazahfe5epf6zgx1b1urpx,J. Böðvarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408117,12,4,1,1,34,5qwskbjpa17fvmtuu5qijy7cz,0,8.4,13,2022-10-22T14:01:56.544Z,2022-10-25T06:34:14Z,3862096089,233,30,3862095677,13,,3862095679,56,Back,3870995831,178,,3862095685,285,,3862095681,152,,3862095683,265,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409455,31,1,1,2,12,69t8imcdaqlgfbds2p58596my,0,88,91.3,2022-10-22T14:02:35.103Z,2022-10-25T06:34:23Z,3869913195,20,,3869913193,223,,3870995957,178,,3862102271,5,,3862102277,152,,3862102287,213,4.9,3862102269,2,,3862102281,140,93.6,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,3862102279,56,Center,3862102273,155,3862102283,141,47.4,3862102285,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,
2475409605,13,12,1,2,14,5qwskbjpa17fvmtuu5qijy7cz,1,8.1,57.9,2022-10-22T14:02:36.558Z,2022-10-25T06:34:27Z,3870996031,388,,3862103109,56,Back,3862103153,15,,3862103113,141,88.9,3862103119,213,0.7,3862103115,212,34.4,3862103111,140,34.0,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409647,32,1,1,2,17,69t8imcdaqlgfbds2p58596my,0,74.8,13.1,2022-10-22T14:02:40.233Z,2022-10-25T06:34:31Z,3862103309,3,,3870996089,388,,3862103311,56,Right,3862103319,213,5.2,3862103315,141,0.0,3862103313,140,80.3,3862103317,212,11.8,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410139,14,5,1,2,19,5qwskbjpa17fvmtuu5qijy7cz,1,24.8,102,2022-10-22T14:02:42.313Z,2022-10-25T06:34:35Z,3862105801,56,Back,3862105803,347,,3862105963,233,33,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409661,33,5,1,2,19,69t8imcdaqlgfbds2p58596my,0,75.2,-2,2022-10-22T14:02:42.313Z,2022-10-25T06:34:35Z,3862103377,347,,3862106101,233,14,3862103375,56,Right,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410373,15,1,1,2,35,5qwskbjpa17fvmtuu5qijy7cz,1,30,100,2022-10-22T14:02:58.375Z,2022-10-25T06:34:39Z,3862107017,213,5.7,3862107013,141,92.1,3862107011,140,39.9,3862107015,212,12.4,3862107009,56,Back,3862107007,107,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410409,16,1,1,2,37,5qwskbjpa17fvmtuu5qijy7cz,0,39.9,92.1,2022-10-22T14:03:00.355Z,2022-10-25T06:34:44Z,3862107221,3,,3862107231,140,49.6,3862107223,168,,3862107235,141,100.0,3862107239,212,11.6,3862107227,56,Back,3870996303,388,,3862107245,213,0.5,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410427,17,5,1,2,39,5qwskbjpa17fvmtuu5qijy7cz,0,47.1,100.8,2022-10-22T14:03:01.661Z,2022-10-25T06:34:49Z,3862109003,233,34,3862107317,347,,3862107315,56,Back,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410747,34,5,1,2,39,69t8imcdaqlgfbds2p58596my,1,52.9,-0.8,2022-10-22T14:03:01.661Z,2022-10-25T06:34:48Z,3862108937,56,Right,3862108955,233,17,3862108939,347,,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410839,35,1,1,2,48,69t8imcdaqlgfbds2p58596my,1,55.4,0,2022-10-22T14:03:11.279Z,2022-10-25T06:34:52Z,3862109429,213,0.6,3862109421,141,7.6,3862109425,212,11.0,3862109415,107,,3862109419,140,64.1,3862109417,56,Right,,,,,,,ltd25ksbai4wbpl56pwg0dlh,L. Isgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410855,36,61,1,2,50,69t8imcdaqlgfbds2p58596my,0,64.3,7.9,2022-10-22T14:03:12.468Z,2022-10-25T06:34:59Z,3862109501,56,Right,3870996549,178,,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476886577,690,49,1,2,51,5qwskbjpa17fvmtuu5qijy7cz,1,34.5,78.7,2022-10-22T14:03:13.826Z,2022-10-25T06:35:10Z,,,,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
